line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
940,,[],“I am thinking that the spice brings six hundred and twenty thousand solaris the decagram on the open market right now. That is wealth to buy many things.”,,"“Tôi đang nghĩ rằng trong thời điểm hiện tại, cứ một đề ca gam hương dược thì đem lại sáu trăm hai mươi ngàn solari trên thị trường mở. Đó là cả một tài sản có thể mua được rất nhiều thứ.”",,“Baharatın on gramının serbest pazarda altı yüz yirmi bin solari ettiğini düşünüyorum. Bu parayla çok şey alınır.,,"—Pienso que la especia vale actualmente seiscientos veinte mil solaris el decagramo, en el mercado libre. Es una riqueza que puede comprar tantas cosas.",,"""I am thinking that at the present time, one decagram of spice brings six hundred and twenty thousand solari on the open market. That is a fortune that can buy many things.""","""I think that ten grams of spice fetches six hundred and twenty thousand solari in the free market. A lot can be bought with that money.""",—I think that the spice is currently worth six hundred and twenty thousand solaris per decagram on the open market. It is a wealth that can buy so many things.,32
958,,[],"Presently, she took a deep breath, said, “Leto’s right—these rooms are nicer than the ones in the other sections of the house.” She turned, sweeping the room with her gaze. “If you’ll excuse me, Wellington, I want another look through this wing before I assign quarters.”",,"Ngay sau đó, nàng hít một hơi sâu, nói: “Leto nói đúng - những phòng này đẹp hơn phòng ở các khu khác trong ngôi nhà.” Nàng quay người, nhìn đăm đăm khắp căn phòng. “Nếu ông thứ lỗi cho tôi, Wellington, tôi muốn nhìn kỹ hơn chái nhà này trước khi tôi phân chỗ ở.”",,"Sonra Jessica derin bir nefes alıp, “Leto haklıymış... Bu odalar evin diğer kısımlarındaki odalardan daha güzel,” dedi. Dönüp odayı inceledi. “İzninle Wellington, odaları paylaştırmadan önce bu kanada bir göz atmak istiyorum.",,"Tras un instante, Jessica inspiró profundamente y dijo: —Leto tiene razón... esas habitaciones son más acogedoras que las de las otras secciones de la casa. —Se volvió, recorriendo la estancia con la mirada—. Si queréis excusarme, Wellington, me gustaría echar otra ojeada a toda esta ala antes de asignar los apartamentos.",,"Immediately after, she took a deep breath and said, ""Leto is right - these rooms are more beautiful than the rooms in other parts of the house."" She turned around, staring intently around the room. ""If you would excuse me, Wellington, I would like to take a closer look at this wing of the house before I allocate the accommodations.""","Then Jessica took a deep breath and said, ""Leto was right... These rooms are more beautiful than the rooms in other parts of the house,"" she said. She turned and examined the room. ""With your permission, Wellington, I want to take a look at this wing before we allocate the rooms.""","After a moment, Jessica took a deep breath and said: —Leto is right... those rooms are cozier than those in the other sections of the house. —He turned, scanning the room with his eyes—. If you will excuse me, Wellington, I would like to take another look at this entire wing before assigning the apartments.",63
1002,,[],“Your mother told me. I met her at the stairs to the weirding room down the hall.” She pointed to her right. “Your father’s men are still waiting.”,,“Mẹ cậu nói cho tôi biết. Tôi gặp bà chủ ở cầu thang dẫn tới phòng huyền thuật ở cuối đại sảnh.” Bà ta chỉ về bên phải. “Người của cha cậu vẫn đang đợi.”,,"“Annen söyledi. Onunla merdivende karşılaştım. Aşağıya, koridorun sonundaki sırrî odasına gidiyordu.” Kadın sağına işaret etti. “Babanın adamları hâlâ bekliyor.",,"—Me lo dijo vuestra madre. La encontré en las escaleras que conducen a la cámara extraña, abajo en el vestíbulo —señaló hacia su derecha—. Los hombres de vuestro padre están esperando.",,"""Your mother told me."" ""I met the mistress on the stairs leading to the divination room at the end of the main hall."" She pointed to the right. ""Your father's men are still waiting.""",“Your mother said it. I met her on the stairs. She was going down to her secret room at the end of the corridor.” The woman pointed to her right. “Your father's men are still waiting.”,"—Your mother told me. I found her on the stairs leading to the strange chamber, down in the vestibule —he pointed to his right—. Your father's men are waiting.",36
1016,,[],Through the windows beneath the spiral stair she could see the great white sun of Arrakis moving on toward evening. Long shadows stabbed down the hall. She returned her attention to the stairs. Harsh sidelighting picked out bits of dried earth on the open metalwork of the steps.,,"Qua khung cửa sổ bên dưới chiếc cầu thang hình xoắn ốc, nàng có thể nhìn thấy vầng mặt trời màu trắng khổng lồ của Arrakis đang ngả về chiều. Những bóng râm dài hắt xuống đại sảnh. Nàng chuyển sự chú ý tới cầu thang. Ánh sáng chếch chói rực soi rõ những mẩu đất khô trên hoa văn trang trí bằng kim loại của các bậc thang.",,"Döner merdivenin altındaki pencerelerden bakınca, Arrakis’in büyük beyaz güneşinin batmakta olduğunu gördü. Koridor kılıcı andıran, uzun gölgelerle kaplıydı. Jessica dikkatini tekrar merdivene yöneltti. Yandan gelen yoğun ışık, işlemeli metal basamakların üstünde kuruyup kalmış toprak parçalarını aydınlatıyordu.",,"Bajo la escalera en espiral se veían ventanas y, tras ellas, el atardecer. Largas sombras se extendían hacia el vestíbulo. Volvió su atención a la escalera. La fuerte luz de tierra seca.",,"Through the window frame beneath the spiral staircase, she could see the giant white sun of Arrakis setting in the evening. Long shadows cast down the great hall. She shifted her attention to the staircase. The slanting, dazzling light illuminated the dry soil fragments on the metal decorative patterns of the steps.","When looking out from the windows under the spiral staircase, he saw that the great white sun of Arrakis was setting. The corridor was covered with long shadows resembling swords. Jessica directed her attention back to the staircase. The intense light coming from the side illuminated the pieces of soil that had dried up and remained on the ornate metal steps.","Under the spiral staircase, windows could be seen, and beyond them, the sunset. Long shadows stretched towards the lobby. He turned his attention to the staircase. The strong light of dry land.",56
1018,,[],"Surely not a palm lock, she told herself. A palm lock must be keyed to one individual’s hand shape and palm lines. But it looked like a palm lock. And there were ways to open any palm lock—as she had learned at school.",,"Chắc chắn không phải khóa mã tay, nàng thầm nhủ. Khóa mã tay thì phải khóa lại bằng hình dạng bàn tay và đường chỉ tay của một người nào đó. Nhưng trông nó rất giống một cái khóa mã tay. Và có những cách để mở được bất cứ khóa mã tay nào - theo như nàng đã học được ở trường.",,"Avuç kilidi olamaz, diye düşündü. Avuç kilidi tek bir kişinin el şekline ve avuç çizgilerine göre yapılır. Ama avuç kilidine benziyordu. Her avuç kilidini açmanın yolları vardı, Jessica bunları okulda öğrenmişti.",,"No creo que sea una cerradura a palma, se dijo. Una cerradura a palma debe ajustarse a la forma de una mano determinada y a las líneas de su palma. Sin embargo, parecía una cerradura a palma. Y conocía varios medios de abrir una cerradura a palma... los había aprendido en la escuela.",,"It certainly wasn't a handprint lock, she thought to herself. A handprint lock would require the shape of a hand and the palm lines of a specific person to unlock. But it looked very much like a handprint lock. And there are ways to open any handprint lock - as she had learned in school.","It can't be a palm lock, he thought. A palm lock is made according to the hand shape and palm lines of a single person. But it looked like a palm lock. There were ways to open every palm lock, Jessica had learned them in school.","I don't think it's a palm lock, he said to himself. A palm lock must conform to the shape of a specific hand and the lines of its palm. However, it looked like a palm lock. And he knew several ways to open a palm lock... he had learned them in school.",51
1056,,[],"Even as this thought flicked through her mind, she was bending to seek out the hidden message. It had to be there. The visible note contained the code phrase every Bene Gesserit not bound by a School Injunction was required to give another Bene Gesserit when conditions demanded it: “On that path lies danger.”",,"Ngay khi ý nghĩ này lóe lên trong đầu, nàng cúi xuống để tìm cho ra cái thông điệp đầy ẩn ý này. Nó phải ở đó. Bức thư này chứa cụm mật mã mà bất cứ Bene Gesserit nào không bị Lệnh Huấn thị của Trường ràng buộc đều được yêu cầu chuyển cho Bene Gesserit khác khi tình thế đòi hỏi: “Nguy hiểm nằm trên con đường đó.”",,"Bunu düşünürken, bir yandan da nottaki gizli mesajı çözmeye çalıştı. Mutlaka bir gizli mesaj vardı. Notta Okul Emirleri’ne uymaya yemin etmiş her Bene Gesserit’in bir başka Bene Gesserit’e belirli koşullar altında söylemeye mecbur olduğu bir cümle yer alıyordu: “Tehlikeli bir yoldur bu.",,"Y simultáneamente, mientras pensaba en ello, empezó a buscar el mensaje oculto. Tenía que estar allí. La nota visible contenía una frase clave que cada Bene Gesserit, a menos que estuviera inhibida por un Interdicto de la Escuela, debía transmitir a otra Bene Gesserit cuando las condiciones lo exigieran: «Ahí acecha el peligro.»",,"As soon as this thought flashed in her mind, she bent down to find this message full of implications. It had to be there. This letter contained the code phrase that any Bene Gesserit not bound by the School's Commandment was required to pass on to another Bene Gesserit when the situation demanded: ""Danger lies on that path.""","While thinking about this, she also tried to decipher the hidden message in the note. There was definitely a hidden message. The note contained a sentence that every Bene Gesserit who had sworn to obey the School Orders was obliged to say to another Bene Gesserit under certain conditions: ""This is a dangerous path.""","And simultaneously, while thinking about it, he began to search for the hidden message. It had to be there. The visible note contained a key phrase that every Bene Gesserit, unless inhibited by a School Interdict, had to convey to another Bene Gesserit when conditions demanded: ""There lurks danger.""",66
1091,,[],"“He has the native look,” the man said. “Put into that cairn more’n a month ago, by the look, and left there to await our coming. Stone and mortar where he came through into the cellar were untouched when we inspected the place yesterday. I’ll stake my reputation on it.”",,"“Hắn ta hao hao giống dân bản địa,” anh ta nói. “Theo quan sát bên ngoài thì hắn đã làm cái ụ hình tháp đó quãng hơn một tháng trước rồi cứ để đó chờ chúng ta đến. Hôm qua khi chúng tôi kiểm tra thì đá và vữa ở chỗ hắn đột nhập vào hầm chứa vẫn không suy suyển gì. Tôi xin lấy danh dự mình bảo đảm cho điều đó.”",,"“Yerliye benziyor,” dedi adam. “Anlaşılan bir aydan fazladır orada gizlenip, gelmemizi bekliyormuş. Dün mahzeni incelediğimizde, o duvar el sürülmemiş haldeydi. Buna yemin ederim.",,"—Tiene el aspecto de un nativo —dijo el hombre—. Lo habían metido en el túmulo hace más de un mes, según parece, para esperar nuestra llegada. Las piedras y el mortero estaban intactos ayer, cuando inspeccionamos el lugar. Pongo mi reputación en ello.",,"“He somewhat resembles the locals,” he said. “From external observation, it seems he built that pyramid-shaped mound over a month ago and just left it there waiting for us to arrive. Yesterday, when we checked, the stones and mortar at the spot where he broke into the storage vault were still intact. I stake my honor on that.”","“He looks like a local,” said the man. “Apparently, he has been hiding there for over a month, waiting for us to come. When we examined the cellar yesterday, that wall was untouched. I swear to that.”","—He looks like a native —said the man—. They had put him in the mound more than a month ago, it seems, to wait for our arrival. The stones and mortar were intact yesterday, when we inspected the place. I stake my reputation on it.",61
1165,,[],"The men were already boiling in from the field when he reached the yellow-domed room. They carried their spacebags over their shoulders, shouting and roistering like students returning from vacation.",,"Khi ông tới căn phòng có mái vòm màu vàng thì đám người từ ngoài sân đáp tàu đang sùng sục đi vào. Họ đeo túi không gian trên vai, hò hét ầm ĩ giống như đám sinh viên vừa nghỉ lễ trở về.",,"Sarı kubbeli salona vardığında, adamları çoktan pistten gelmeye başlamıştı bile. Uzay torbalarını omuzlarında taşıyor, tatilden dönen öğrenciler gibi bağırıp çağırarak şamata yapıyorlardı.",,"Los hombres venían excitadísimos, procedentes del campo, cuando él entraba en el gran domo amarillo que formaba la habitación. Llevaban sus sacos espaciales sobre sus hombros, cuchicheando y gritando como estudiantes al regreso de sus vacaciones.",,"When he arrived at the room with the yellow dome, the crowd from the yard who had just landed their ship came bustling in. They carried space bags on their shoulders, shouting noisily like students returning from a holiday.","When he reached the yellow-domed hall, his men had already started coming in from the runway. They were carrying space bags on their shoulders, making a racket and shouting like students returning from vacation.","The men came in extremely excited, coming from the field, as he entered the large yellow dome that formed the room. They carried their space suits over their shoulders, whispering and shouting like students returning from their vacations.",38
1173,,[],"“My Lord.” He gestured with the baliset toward the men in the room. “This is the last of them. I’d have preferred coming in with the first wave, but….”",,"“Thưa Chúa công.” Ông giơ cây đàn baliset ra hiệu về phía những người trong phòng. “Đây là những người cuối cùng. Tôi muốn đến đây ngay trong đợt đầu tiên, nhưng...”",,“Lordum.” Gurney salondaki adamları balisetiyle gösterdi. “Bunlar sonuncular. İlk seferde gelmek isterdim ama...,,"—Mi Señor —señaló con el baliset a los hombres que llenaban la sala—, estos son los últimos. Yo personalmente hubiera preferido llegar con las primeras olas, pero...",,"""My Lord."" He gestured with the baliset towards the people in the room. ""These are the last ones. I wanted to come here in the first wave, but...""","“My Lord.” Gurney indicated the men in the salon with his baliset. “These are the last ones. I would have liked to come on the first trip, but...”","—My Lord —he pointed with the baliset to the men who filled the room—, these are the last ones. I personally would have preferred to arrive with the first waves, but...",39
1202,,[],"“Very good, m‘Lord.” The whipscar rippled to his grin. “‘Behold, as a wild ass in the desert, go I forth to my work.’” He turned, strode to the center of the room, paused to relay his orders, hurried on through the men.",,"“Rất tốt, thưa Chúa công.” Vết sẹo roi nho mực toạc ra theo cái cười toe toét của ông. “‘Chú ý, như con lừa hoang trên sa mạc, ta thẳng tiến thực hiện nhiệm vụ của mình.’ ” Ông xoay người, sải bước đến giữa phòng, dừng lại để truyền mệnh lệnh rồi vội vã len qua đám người trong phòng.",,"“Emredersiniz Lordum.” Halleck sırıtınca, çenesindeki uzun yara izi titreşti. “‘İşte, çöldeki bir yaban eşeği gibi çalışmaya gidiyorum. Dönüp uzun adımlarla salonun ortasına yürüdü; orada adamlarına Dük’ün emirlerini ilettikten sonra aralarından geçip gitti.",,"—De acuerdo, mi Señor —la violácea cicatriz se contrajo bajo su sonrisa—. «He aquí al asno salvaje del desierto precipitándose hacia su trabajo». —Se volvió, alcanzó a largos pasos el centro de la sala, hizo una pausa para transmitir sus órdenes, y se alejó luego apresuradamente entre los hombres.",,"“Very well, my lord.” The ink whip scar split open with his wide grin. “‘Pay attention, like a wild donkey in the desert, I proceed straight to carry out my mission.’ ” He turned around, strode to the center of the room, paused to issue orders, then hurriedly squeezed through the crowd in the room.","“As you command, my Lord.” When Halleck grinned, the long scar on his chin quivered. “‘Behold, I go forth to labor like a wild ass in the desert.’” He turned and walked with long strides to the middle of the hall; after conveying the Duke's orders to his men there, he passed through them and left.","—Agreed, my Lord —the violet scar contracted under his smile—. «Behold the wild ass of the desert rushing to his work». —He turned, reached the center of the room in long strides, paused to convey his orders, and then hurried away among the men.",61
1238,,[],"“Well, gentlemen,” he said, “our civilization appears to’ve fallen so deeply into the habit of invasion that we cannot even obey a simple order of the Imperium without the old ways cropping up.”",,"“Nào, thưa quý vị,” ông nói, “nền văn minh của chúng ta dường như ngập quá sâu vào thói quen đi xâm lược đến nỗi chúng ta thậm chí không thể tuân theo một mệnh lệnh đơn giản của Đế chế mà những lề thói cũ lại không tự dưng xuất hiện.”",,"“Beyler,” dedi, “anlaşılan medeniyetimiz istila etmeye öyle alışmış ki, İmparator’un basit bir emrini uygularken bile eski suikast alışkanlıklarımızdan vazgeçemiyoruz.",,"—Bien, señores —dijo—, nuestra civilización parece tan profundamente acostumbrada a las invasiones que no podemos obedecer una simple orden del Imperio sin que surjan de nuevo las antiguas costumbres.",,"“Well, ladies and gentlemen,” he said, “our civilization seems to be so deeply entrenched in the habit of invasion that we cannot even follow a simple order from the Empire without the old customs spontaneously reappearing.”","“Gentlemen,” he said, “it seems our civilization is so accustomed to invading that we cannot abandon our old assassination habits even while carrying out a simple order from the Emperor.”","—Well, gentlemen —he said—, our civilization seems so deeply accustomed to invasions that we cannot obey a simple order from the Empire without the old customs arising once again.",40
1249,,[],"“A smuggler caravan left this sietch while Idaho was there, carrying a heavy load of spice. They used pack beasts and indicated they faced an eighteen-day journey.”",,"“Một đoàn buôn lậu đã rời cái hang này trong lúc Idaho ở đó, mang theo một lượng lớn hương dược. Họ sử dụng thú dữ để thồ hàng và cho biết họ đã phải trải qua một cuộc hành trình mười tám ngày ròng rã.",,“Idaho o siyeçteyken bir kaçakçı kervanı yola çıkmış; bol miktarda baharat taşıyormuş. Yük hayvanları kullanıyorlarmış; on sekiz gün yolculuk edecekleri söylenmiş.,,—Una caravana de contrabandistas abandonó el sietch donde se hallaba Idaho con un pesado cargamento de especia. Usaban bestias de carga y parece que iban a emprender un viaje de dieciocho días.,,"“A smuggling group left this cave while Idaho was there, carrying a large amount of incense. They used wild beasts to transport the goods and mentioned that they had to endure an eighteen-day journey.”","“While Idaho was on the watch, a smuggler caravan set off; they were carrying a large amount of spices. They were using pack animals; it was said that they would travel for eighteen days.”",—A caravan of smugglers abandoned the sietch where Idaho was with a heavy load of spice. They used pack animals and it seems they were about to embark on an eighteen-day journey.,35
1272,,[],"“Justice?” The Duke looked at the man. “Who asks for justice? We make our own justice. We make it here on Arrakis—win or die. Do you regret casting your lot with us, sir?”",,"“Công lý ư?” Công tước nhìn người đó. “Ai đòi công lý vậy? Tự chúng ta làm ra công lý của riêng mình. Chúng ta làm ra nó trên Arrakis này - thắng hay là chết. Ông có hối tiếc đã đánh bạc số phận mình với chúng tôi không, thưa ông?”",,"“Adil değil mi?” Dük, adama baktı. “Adalet isteyen kim? Biz kendi adaletimizi uygularız. Burada, Arrakis’te adalet şudur: Ya kazanırsın ya ölürsün. Bizimle birlikte olduğuna pişman mısın yoksa?",,"—¿Injusto? —el Duque miró al hombre—. ¿Quién habla de justicia? Estamos aquí para hacer nuestra propia justicia. Y lo conseguiremos en Arrakis... vivos o muertos. ¿Lamentáis haberos ligado a nuestra suerte, señor?",,"“Justice?” The Duke looked at the person. “Who demands justice? We create our own justice. We create it here on Arrakis - win or die. Do you regret gambling your fate with us, sir?”","“Isn't it unfair?” The Duke looked at the man. “Who demands justice? We enforce our own justice. Here, on Arrakis, justice is this: You either win or you die. Are you regretting being with us?”","—Unjust? —the Duke looked at the man—. Who speaks of justice? We are here to make our own justice. And we will achieve it on Arrakis... alive or dead. Do you regret having tied your fate to ours, sir?",45
1327,,[],"He knew the actual no-holds-barred convention that ruled in kanly, but this was the sort of move that could destroy them even as it gave them victory.",,"Cậu biết cái quy ước bất thành văn tự-do-vô-giới-hạn vốn chi phối luật kanly, nhưng đây là một kiểu hành động có thể tiêu diệt họ ngay cả khi nó trao cho họ chiến thắng.",,"Kanlı savaşında sınır tanınmadığını biliyordu; ama böyle bir hamle onlara zafer kazandırsa bile, nihayetinde mahvolmalarına yol açabilirdi.",,"Conocía la actual convención del kanly de no conocer ninguna regla, pero aquel era el tipo de actuación que podía destruirlos al mismo tiempo que les concedía la victoria.",,"You know the unwritten rule of unlimited freedom that governs the law of kanly, but this is the kind of action that could destroy them even if it grants them victory.","He knew that no boundaries were respected in the bloody war; but even if such a move would bring them victory, it could ultimately lead to their ruin.","He knew the current convention of kanly was to recognize no rules, but that was the kind of action that could destroy them even as it granted them victory.",34
1497,,[],"“My Lord, before you go, I’ve a filmclip you should read. It’s a first-approximation analysis on the Fremen religion. You’ll recall you asked me to report on it.”",,"“Thưa Chúa công, trước khi ngài đi, tôi có một đoạn phim mà ngài nên xem. Đó là bản phân tích gần đúng đầu tiên về tôn giáo Fremen. Ngài chắc hẳn còn nhớ ngài đã yêu cầu tôi báo cáo về chuyện này.”",,"“Lordum, gitmeden önce bakmanızı istediğim bir filmklip var. Fremen dini üstüne bir ön analiz. Hatırlarsanız bu konuda rapor vermemi istemiştiniz.",,"—Mi Señor, antes de que os marchéis quisiera que leyerais un filmclip que tengo aquí. Es un primer análisis aproximativo de la religión de los Fremen. Recordad que me pedisteis que preparara un informe sobre el tema.",,"""My Lord, before you go, I have a film that you should watch. It is the first close analysis of the Fremen religion. You surely remember that you asked me to report on this.""","“My Lord, there is a film clip I would like you to watch before you leave. A preliminary analysis on the Fremen religion. If you remember, you had asked me to report on this matter.”","—My Lord, before you leave, I would like you to read a filmclip that I have here. It is a preliminary analysis of the religion of the Fremen. Remember that you asked me to prepare a report on the subject.",41
1511,,[],"A predawn hush had come over the desert basin. He looked up. Straight overhead, the stars were a sequin shawl flung over blue-black. Low on the southern horizon, the night’s second moon peered through a thin dust haze—an unbelieving moon that looked at him with a cynical light.",,"Sự im lặng trước lúc rạng đông bao trùm vùng lòng chảo sa mạc. Ông ngước mắt lên. Ngay trên đầu ông, dải ngôi sao như chiếc khăn choàng lấp lánh những đồng xu bạc phủ trùm lên màu xanh đen. Ở dưới thấp nơi chân trời phía Nam, mặt trăng thứ hai của đêm ló ra qua màn bụi mỏng - một mặt trăng hoài nghi nhìn ông với ánh sáng đầy ngờ vực.",,"Seher vakti çöl havzası sessizdi. Dük göğe baktı. Yıldızlarla dolu, mavimsi siyah gökyüzü, madeni pullarla süslü bir şal gibiydi. Güney ufkunun hemen yukarısında, gecenin ikinci ayı seyrek toz bulutunun ardından onu seyrediyordu... Dük’e alay ve şüpheyle bakan, inançsız bir aydı bu.",,"El silencio que precedía al alba reinaba sobre la desértica depresión. Alzó la mirada: las estrellas eran como un manto de brillantes lentejuelas sobre el azulado negro del cielo. Baja sobre el horizonte, la segunda luna nocturna brillaba en un halo de polvo... una luna malévola, de siniestra luminosidad espectral.",,"The silence before dawn enveloped the desert basin. He looked up. Directly above him, a band of stars like a shawl sparkling with silver coins draped over the dark blue. Low on the southern horizon, the second moon of the night emerged through a thin veil of dust - a skeptical moon gazing at him with a doubtful light.","The desert basin was silent at dawn. The Duke looked at the sky. The sky, filled with stars, was like a shawl adorned with metallic scales. Just above the southern horizon, the second moon of the night was watching him through a sparse dust cloud... It was a moon that looked at the Duke with mockery and doubt, an unbelieving moon.","The silence that preceded the dawn reigned over the deserted depression. He raised his gaze: the stars were like a cloak of bright sequins over the bluish black of the sky. Low on the horizon, the second nocturnal moon shone in a halo of dust... a malevolent moon, with a sinister spectral luminosity.",64
1522,,[],"Then he saw the human figures moving into the flower fields, sweeping them with strange scythe-like devices—dew gatherers. Water so precious here that even the dew must be collected.",,"Rồi ông thấy những bóng người đi vào những cánh đồng hoa, dùng các thiết bị lạ lùng giống như chiếc hái mà quét qua quét lại - những người gom sương. Ở đây nước quý giá đến mức thậm chí sương cũng phải gom lại.",,"Sonra çiçek tarlalarına doğru yürüyen kalabalık insan grupları gördü; ellerinde tırpana benzer tuhaf aletler vardı. Bunlar çiy toplayanlardı. Burada su öyle değerliydi ki, çiyin bile toplanması gerekiyordu.",,"Después vio las figuras humanas moviéndose entre los campos de flores, barriéndolos con sus extraños utensilios parecidos a hoces... los recolectores de rocío. El agua era tan preciosa allí que incluso el rocío debía ser recolectado.",,"Then he saw figures walking into the flower fields, using strange devices resembling scythes that swept back and forth - the dew gatherers. Here, water is so precious that even dew must be collected.","Then he saw large groups of people walking towards the flower fields; they had strange tools in their hands that resembled scythes. These were the dew collectors. Here, water was so valuable that even dew had to be collected.","Then he saw the human figures moving among the flower fields, sweeping them with their strange sickle-like tools... the dew collectors. Water was so precious there that even the dew had to be collected.",38
1797,,[],"Another voice rumbled from the speaker: “This is Spotter Control. Sighting confirmed. Stand by for contact fix.” There was a pause, then: “Contact in twenty-six minutes minus. That was a sharp estimate. Who’s on that unlisted flight? Over.”",,"Một giọng nói trầm sâu phát ra từ loa: “Đây là Chỉ huy Tàu cảnh vệ. Xác nhận đã trông thấy. Sẵn sàng cho tình thế khó khăn khi đụng độ.” Ngừng một lát, rồi lại tiếp: “Đụng độ trong khoảng hai mươi trừ sáu phút nữa. Đó là ước lượng rất sát. Ai ở trên phi đội ngoài danh sách đó? Hết.”",,Hoparlörden başka bir ses gürledi: “Gözcü Kontrol konuşuyor. Solucanişareti onaylandı. Temas süresi saptaması için bekleyin.” Bir sessizlik oldu. Sonra: “Temasa yirmi altı dakika var. İyi bir tahmindi. O kayıtsız uçuşta kimler yer alıyor? Tamam.,,"Otra vez resonó en el altoparlante: —Aquí Control de Rastreo. Observación confirmada. Permanezcan en línea para confirmar el contacto. —Una pausa, y luego—: Contacto en veintiséis minutos. —El cálculo había sido correcto—. ¿Quién se halla a bordo del vuelo no registrado? Cambio.",,"A deep, low voice emanated from the speaker: ""This is the Commander of the Patrol Ship."" ""Confirmed sighting."" ""Prepare for a difficult situation upon encounter."" Pausing for a moment, then continuing: ""Encounter in approximately twenty minus six minutes."" ""That is a very close estimate."" ""Who is in the squadron outside of that list? Over.""","A different voice roared from the loudspeaker: ""Watcher Control speaking. Wormsign confirmed. Wait for contact duration determination."" There was a silence. Then: ""Twenty-six minutes to contact. It was a good estimate. Who is on that unauthorized flight? Okay.""","Once again, it echoed through the loudspeaker: —Tracking Control here. Observation confirmed. Remain on the line to confirm contact. —A pause, and then—: Contact in twenty-six minutes. —The calculation had been correct—. Who is on board the unregistered flight? Over.",56
1940,,[],"IN THE dining hall of the Arrakeen great house, suspensor lamps had been lighted against the early dark. They cast their yellow glows upward onto the black bull’s head with its bloody horns, and onto the darkly glistening oil painting of the Old Duke.",,"Trong phòng ăn ở tòa nhà lớn Arrakeen, những ngọn đèn treo đã được thắp sáng trên nền bóng tối xuống nhanh. Chúng tỏa ánh vàng rực rỡ lên cái đầu bò màu đen có đôi sừng dính máu và lên bức tranh sơn dầu lấp lánh mờ tối vẽ chân dung Lão Công tước.",,"Hava erkenden karardığı için, Arrakeen konağının yemek salonundaki süspansör lambaları yakılmıştı. Sarı kürelerden yayılan ışık yukarıdaki, boynuzları kanlı, siyah boğa kafasını ve Eski Dük’ün yağlıboya tablosunu aydınlatıyordu.",,"En el comedor de la gran casa de Arrakeen, las lámparas a suspensor estaban encendidas para combatir la creciente oscuridad. Su amarillenta claridad iluminaba la negra cabeza de toro de ensangrentados cuernos, y se reflejaba en el oscuro retrato al óleo del Viejo Duque.",,"In the dining room of the large Arrakeen building, the hanging lights had been lit against the rapidly descending darkness. They cast a brilliant golden glow on the black bull's head with blood-stained horns and on the dimly shimmering oil painting of the Old Duke's portrait.","Because it got dark early, the suspensor lamps in the dining hall of the Arrakeen mansion were lit. The light emanating from the yellow globes illuminated the black bull's head with bloody horns above and the oil painting of the Old Duke.","In the dining room of the great house of Arrakeen, the suspensor lamps were lit to combat the growing darkness. Their yellowish glow illuminated the black bull's head with bloodstained horns, and was reflected in the dark oil portrait of the Old Duke.",57
2038,,[],"A minor chord from the baliset floated out of the alcove. Servants began putting plates of food on the table at the Duke’s gesture releasing them—roast desert hare in sauce cepeda, aplomage sirian, chukka under glass, coffee with melange (a rich cinnamon odor from the spice wafted across the table), a true pot-a-oie served with sparkling Caladan wine.",,"Một hợp âm thứ của cây đàn baliset cất lên từ hốc tường. Gia nhân bắt đầu đặt những đĩa thức ăn lên bàn khi Công tước ra hiệu - thịt thỏ sa mạc nướng rưới nước sốt cepeda, aplomage sirian, chukka trồng trong nhà kính, cà phê pha melange (mùi quế ngào ngạt của hương dược thoang thoảng khắp bàn tiệc), món pot-a-oie chính cống với rượu Caladan sủi tăm.",,"Duvar girintisinden bir minör akor sesi yayıldı. Dük’ün bir el hareketiyle rahata geçen hizmetçiler masaya yemek tabakları koymaya başladı: cepeda soslu haşlanmış çöl tavşanı, aplomage sirian, sebzeli çukka, melanj kahvesi (masaya yoğun bir baharat kokusu yayılmıştı), köpüklü Caladan şarabı gezdirilmiş pot-a-oie.",,"Un acorde en tono menor del baliset flotó surgiendo de alguna parte. A un gesto del Duque, los servidores comenzaron a depositar sobre la mesa las fuentes con la comida: liebre del desierto asada con salsa cepeda, aplomage siriano, chukka helado, café con melange (el intenso olor a canela de la especia invadió la mesa), un auténtico pato a la marmita servido con vino espumoso de Caladan.",,"A minor chord from the baliset guitar sounded from the wall niche. The servants began placing dishes on the table as the Duke signaled - roasted desert hare with cepeda sauce, Sirian aplomage, greenhouse-grown chukka, coffee brewed with melange (the heady cinnamon scent of the spice wafting across the banquet), authentic pot-a-oie with sparkling Caladan wine.","A minor chord sound emanated from the wall recess. With a gesture from the Duke, the servants, who had relaxed, began placing dishes on the table: boiled desert hare with cepeda sauce, aplomage sirian, chukka with vegetables, melange coffee (a strong spice aroma had spread across the table), pot-a-oie drizzled with foamy Caladan wine.","A chord in a minor key from the baliset floated up from somewhere. At a gesture from the Duke, the servants began to place the dishes with the food on the table: roasted desert hare with cepeda sauce, Syrian aplomage, frozen chukka, coffee with melange (the intense cinnamon smell of the spice filled the table), an authentic marmite duck served with sparkling wine from Caladan.",84
