line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
89,,[],The object he had sent tumbling with his foot now glinted under the edge of his own bed. The small crystal bottle of sleeping-tablets which earlier today had been filled with thirty capsules and which now lay uncapped and empty in the light of the tiny flare.,,"Cái vật anh vừa đá đổ chỏng chơ lúc này nằm sáng óng ánh dưới mép giường anh. Cái chai pha lê nhỏ đựng thuốc ngủ mới sáng sớm hôm nay còn đầy ba chục viên con nhộng, bây giờ nằm đó, mở nắp, rỗng không dưới ánh sáng ngọn lửa nhỏ xíu.",,"Ayağıyla çarpıp yuvarladığı nesne, kendi yatağının kenarının altında parlıyordu. Günün erken saatlerinde içinde otuz uyku ilacının olduğu küçük kristal şişe, şimdi bomboş ve kapaksız olarak yerde duruyor, cılız alevin ışığında görünüyordu.",,"El objeto que él había enviado a rodar con el pie resplandeció bajo el borde de su propia cama. La botellita de cristal previamente llena con treinta píldoras para dormir y que, ahora, aparecía destapada y vacía a la luz de su encendedor.",,"The object you just kicked over is now lying glittering under the edge of your bed. The small crystal bottle that held sleeping pills, which was full with thirty capsules just this morning, now lies there, uncapped and empty under the light of a tiny flame.","The object he kicked and rolled with his foot was shining under the edge of his own bed. The small crystal bottle that had thirty sleeping pills in it earlier in the day was now empty and without a cap, lying on the floor, visible in the light of the faint flame.","The object he had sent rolling with his foot glistened under the edge of his own bed. The small glass bottle previously filled with thirty sleeping pills, now appeared uncapped and empty in the light of his lighter.",54
92,,[],"He felt that the stars had been pulverized by the sound of the black jets and that in the morning the earth would be thought as he stood shivering in the dark, and let his lips go on moving and moving.",,"Anh cảm thấy các vì sao đã rụm ra thành bụi vì âm thanh những chiếc phản lực đen và sáng ra mặt đất sẽ phủ kín bụi của chúng như một thứ tuyết lạ. Đó là ý nghĩ ngu ngốc của anh khi anh đứng đó run rẩy trong bóng tối, để cho mồi mình động đậy, động đậy mãi không thôi.",,"Kara jetlerin sesiyle yıldızların parçalanıp toz haline geldiğini ve sabah olduğunda bütün dünyanın bu tozla sanki tuhaf bir karmış gibi kaplanacağını hissetti. Bu aptalca düşünceyle karanlıkta titrerken, dudakları devamlı hareket ediyordu.",,"Montag sintió que las estrellas habían sido pulverizadas por el sonido de los negros reactores, y que por la mañana la tierra estaría cubierta con su polvo, como si se tratara de una extraña nieve. Aquél fue el absurdo pensamiento que se le ocurrió mientras se estremecía en la oscuridad, mientras sus labios seguían moviéndose.",,"He felt that the stars had crumbled into dust because the sound of the black jets and the light on the ground would cover their dust like a strange kind of snow. That was his foolish thought as he stood there trembling in the dark, letting his bait move, move endlessly.","He felt that with the sound of the black jets, the stars would shatter into dust and that by morning, the whole world would be covered with this dust as if it were some strange mixture. While trembling in the dark with this foolish thought, his lips were constantly moving.","Montag felt that the stars had been pulverized by the sound of the black jets, and that by morning the earth would be covered with their dust, as if it were a strange snow. That was the absurd thought that occurred to him as he trembled in the darkness, while his lips kept moving.",45
101,,[],"“Sure, she'll be O.K. We got all the mean stuff right in our suitcase here, it can't get at her now. As I said, you take out the old and put in the new and you're O.K.”",,"""Chắc rồi, cô ấy sẽ ổn. Chúng tôi thu sạch cái thứ chết giẫm ấy vào va li đây rồi, nó không động tới cô ấy được nữa đâu. Như tôi nói ấy, ta rút thứ cũ ra, cho thứ mới vào, thế là ngon lành.""",,"“Tabii, iyi olacak. Bütün gerekli şeyler çantamızın içinde. Şu anda başka şey gerekmiyor. Söylediğim gibi, eskisini çıkartıp, yenisini koyarsınız olur biter.",,"—¡Claro que se curará! Nos llevamos todo el veneno en esa maleta y, ahora, ya no puede afectarle. Como he dicho, se saca lo viejo, se pone lo nuevo y quedan mejor que nunca.",,"""Sure, she will be fine. We've packed that damned thing into the suitcase, it can't get to her anymore. As I said, we take the old thing out, put the new one in, and it's all good.""","“Of course, it will be fine. All the necessary things are in our bag. Right now, nothing else is needed. As I said, you just take out the old one and put in the new one, and that's it.”","—Of course he will get better! We took all the poison in that suitcase and now it can't affect him. As I said, you take out the old, put in the new, and they are better than ever.",46
157,,[],“It's really fun. It'll be even more fun when we can afford to have the fourth wall installed. How long you figure before we save up and get the fourth wall torn out and a fourth wall-TV put in? It's only two thousand dollars.”,,"""Vui lắm nhé. Chừng nào nhà mình đủ sức lắp được bức tường thứ tư thì còn vui hơn nữa. Theo anh thì bao lâu nữa hai đứa mình mới tiết kiệm đủ tiền để dở bức tường thứ tư ra đặng lắp cái ti vi tường thứ tư vào? Có hai ngàn đô thôi mà.""",,"“Gerçekten eğlenceli. Dördüncü duvarı da satın alıp monte ettirirsek, daha da eğlenceli olur. Dördüncü duvarın sökülüp duvar TV’si olabilmesi için ne kadar zamanda para biriktirebiliriz? Sadece iki bin dolar gerekiyor.",,—Es muy distraída. Y aún lo será más cuando podamos instalar televisión en la cuarta pared. ¿Cuánto crees que tardaremos ahora para poder sustituir esa pared por otra con televisión? Sólo cuesta dos mil dólares.,,"""It's very fun. When our family has enough resources to install the fourth wall, it will be even more fun. According to you, how long will it take for the two of us to save enough money to remove the fourth wall and install the fourth wall TV? It's only two thousand dollars.""","“Really fun. If we buy and install the fourth wall, it will be even more fun. How long would it take to save up enough money for the fourth wall to be dismantled and turned into a wall TV? We only need two thousand dollars.”",—She is very distracted. And she will be even more so when we can install a television on the fourth wall. How long do you think it will take now to be able to replace that wall with another one with a television? It only costs two thousand dollars.,50
190,,[],"“I am very much in love!” He tried to conjure up a face to fit the words, but there was no face. “I am ! “",,"""Tôi có yêu, yêu rất nhiều!"" Anh cố rặn ra một khuôn mặt tương thích với lời nói, nhưng chẳng có khuôn mặt nào. ""Tôi có yêu!""",,"“Hem de çok âşığım!” Montag yüzüne sözcüklere uygun bir anlam vermeye çalıştı, ama öyle bir yüz yoktu. “Âşığım.",,"—¡Estoy muy enamorado! —Montag trató de evocar un rostro que encajara con sus palabras, pero no lo encontró—. ¡Sí que lo estoy!",,"""I do love, love very much!"" He tried to force a facial expression that matched his words, but there was no such expression. ""I do love!""","""And I'm very much in love!"" Montag tried to give his face an expression that matched the words, but there was no such face. ""I'm in love.""","—I am very much in love! —Montag tried to evoke a face that matched his words, but he couldn't find one—. Yes, I am!",31
226,,[],"He saw the silver needle extended upon the air an inch, pull back, extend, pull back. The growl simmered in the beast and it looked at him.",,"Anh thấy mũi kim bạc thòi ra hai ba phân trong không khí, rụt lại, thòi ra, thụt lại. Tiếng gừ gừ âm ỉ bên trong con thú và nó nhìn anh.",,"Gümüş iğnenin havada iki santim uzadığını gördü; çekiliyor, uzuyor, çekiliyordu. Hayvan hırlamayı kesmiş, ona bakıyordu.",,"Vio que la aguja plateada asomaba un par de centímetros, volvía a ocultarse, asomaba un par de centímetros, volvía a ocultarse, asomaba, se ocultaba. El gruñido se acentuó, la bestia miró a Montag.",,"He saw the silver needle protruding two or three centimeters into the air, retracting, protruding, retracting. The low growl rumbled inside the beast as it looked at him.","He saw the silver needle extend two centimeters in the air; it was retracting, extending, retracting. The animal had stopped growling and was looking at him.","He saw that the silver needle protruded a couple of centimeters, then hid again, protruded a couple of centimeters, then hid again, protruded, then hid. The growl intensified, the beast looked at Montag.",34
233,,[],"“Come off it. It doesn't like or dislike. It just `functions.' It's like a lesson in ballistics. It has a trajectory we decide for it. It follows through. It targets itself, homes itself, and cuts off. It's only copper wire, storage batteries, and electricity.”",,"""Thôi nào. Nó chả thích cũng chả không thích. Nó chỉ 'làm đúng chức năng'. Nó giống như một bài học về đạn đạo. Nó có một quỹ đạo mà chứng ta định ra cho nó. Nó cứ thế theo. Nó tự nhắm mồi, tự về nhà, tự tắt. Nó chỉ là cáp đồng, pin và điện.""",,"“Boş ver. O ne sever ne de sevmez. O sadece ‘işler’. Balistikteki bir ders gibi. Bizim karar verdiğimiz bir rotası vardır. O takip eder, hesaplar, hedefi bulur ve iş bitirir. Bakır tellerden, pillerden ve elektrikten başka bir şey değil.",,"Olvídate de ello. Ése no quiere ni odia. Simplemente, funciona. Es como una lección de balística. Tiene una trayectoria que nosotros determinamos. Él la sigue rigurosamente. Persigue el blanco, lo alcanza, y nada más. Sólo es alambre de cobre, baterías de carga y electricidad.",,"""Come on."" It neither liked nor disliked. It just 'performed its function'. It was like a lesson in ballistics. It had a trajectory that we set for it. It just followed it. It self-targeted, self-returned, self-shut down. It was just copper wire, batteries, and electricity.""","“Never mind. It neither loves nor hates. It just 'works'. Like a lesson in ballistics. It has a course that we decide. It follows, calculates, finds the target, and finishes the job. Nothing but copper wires, batteries, and electricity.”","Forget about it. It neither wants nor hates. It simply functions. It's like a ballistics lesson. It has a trajectory that we determine. It follows it rigorously. It chases the target, reaches it, and nothing more. It's just copper wire, charging batteries, and electricity.",59
277,,[],"“But most of all,” she said, “I like to watch people. Sometimes I ride the subway all day and look at them and listen to them. I just want to figure out who they are and what they want and where they're going. Sometimes I even go to the Fun Parks and ride in the jet cars when they race on the edge of town at midnight and the police don't care as long as they're insured. As long as everyone has ten thousand insurance everyone's happy. Sometimes I sneak around and listen in subways. Or I listen at soda fountains, and do you know what?”",,"""Nhưng trên hết,"" nàng nói, ""em thích nhìn thiên hạ. Đôi khi em đi tàu điện ngầm suốt ngày chỉ để nhìn và lắng nghe mọi người. Em chỉ muốn hình dung họ là ai, họ muốn gì, họ đi đâu. Đôi khi em đến công viên giải trí và lên ngồi trên mấy chiếc xe phản lực khi người ta đua xe ven thành phố lúc nửa đêm và cảnh sát chả buồn bận tâm chừng nào xe ấy có bảo hiểm. Chừng nào mà ai cũng có mười ngàn đồng bảo hiểm thì ai cũng vui vẻ. Đôi khi em nấp quanh mà lắng nghe trên tàu điện ngầm. Hay em lắng nghe ở các quầy nước giải khát, và anh biết sao không?""",,"“Fakat hepsinden çok,” dedi Clarisse, “insanları izlemeyi severim. Bazen bütün gün metroya biner, onlara bakar ve onları dinlerim. Yalnızca kim olduklarını, ne istediklerini ve nereye gittiklerini kestirmek isterim. Bazen lunaparka gider, gece yarısı şehrin sınırında yarıştıklarında jet arabalara binerim. Onlar sigortalı olduğu sürece polis pek ilgilenmez. Herkesin on binlik sigortası olduğu sürece, herkes hayatından memnun. Bazen gezinirim ve metrolarda insanları dinlerim. Ya da büfelerde dinlerim ve biliyor musun neyi?",,"Pero por encima de todo —prosiguió diciendo Clarisse—, me gusta observar a la gente. A veces, me paso el día entero en el «Metro», y los contemplo y los escucho. Sólo deseo saber qué son, qué desean y adónde van. A veces, incluso voy a los parques de atracciones y monto en los coches cohetes cuando recorren los arrabales de la ciudad a medianoche y la Policía no se mete con ellos con tal de que estén asegurados. Con tal de que todos tengan un seguro de diez mil, todos contentos. A veces, me deslizo a hurtadillas y escucho en el «Metro». O en las cafeterías. Y, ¿sabe qué?",,"""But above all,"" she said, ""I like watching people. Sometimes I ride the subway all day just to watch and listen to everyone. I just want to imagine who they are, what they want, where they are going. Sometimes I go to amusement parks and sit on those jet cars when people race around the city at midnight and the police don't bother as long as the cars are insured. As long as everyone has ten thousand dollars in insurance, everyone is happy. Sometimes I hide around and listen on the subway. Or I listen at soda fountains, and you know what?""","“But most of all,” said Clarisse, “I love watching people. Sometimes I ride the subway all day, looking at them and listening to them. I just want to guess who they are, what they want, and where they are going. Sometimes I go to the amusement park and ride the jet cars at midnight on the outskirts of the city. As long as they are insured, the police don't care much. As long as everyone has a ten-thousand-dollar insurance, everyone is happy with their life. Sometimes I wander and listen to people on the subways. Or I listen at the snack bars, and do you know what?”","But above all — Clarisse continued saying —, I like to observe people. Sometimes, I spend the whole day in the ""Metro,"" and I watch them and listen to them. I just want to know what they are, what they want, and where they are going. Sometimes, I even go to amusement parks and ride the rocket cars when they go through the outskirts of the city at midnight and the Police don't bother them as long as they are insured. As long as everyone has a ten-thousand insurance, everyone is happy. Sometimes, I sneak in and listen in the ""Metro."" Or in the cafes. And, you know what?",118
336,,[],"“ 'Play the man, Master Ridley; we shall this day light such a candle, by God's grace, in England, as I trust shall never be put out.' “",,""" 'Hãy can đảm lên, Thầy Ridley; hôm nay ta sẽ thắp lên một ngọn nến, nhờ ơn Chúa, ở nước Anh, ngọn nến mà tôi tin sẽ không bao giờ bị dập tắt.""",,"“Mertçe davranın, Amir Ridley; İngiltere’de, Tanrı’nın izniyle öyle bir mum yakacağız ki, şu gün, eminim kimse asla söndüremeyecek.",,"—«Pórtate como un hombre, joven Ridley. Por la gracia de Dios, encenderemos hoy en Inglaterra tal hoguera que confío en que nunca se apagará.»",,""" 'Be of good cheer, Master Ridley; today we shall light such a candle, by God's grace, in England, as I trust shall never be put out.""","""Act bravely, Amir Ridley; in England, with God's permission, we will light such a candle today that I am sure no one will ever be able to extinguish.""""","—""Behave like a man, young Ridley. By the grace of God, we will light such a fire in England today that I trust it will never be extinguished.""",36
402,,[],"So it was the hand that started it all. He felt one hand and then the other work his coat free and let it slump to the floor. He held his pants out into an abyss and let them fall into darkness. His hands had been infected, and soon it would be his arms. He could feel the poison working up his wrists and into his elbows and his shoulders, and then the jump-over from shoulder-blade to shoulder-blade like a spark leaping a gap. His hands were ravenous. And his eyes were beginning to feel hunger, as if they must look at something, anything, everything.",,"Vậy là chính bàn tay đã khỏi đầu tất cả. Anh cảm thấy một tay mình rồi sau đó đến tay kia cởi áo khoác ra rồi buông phịch áo xuống sàn. Anh chìa cái quần đang mặc vào một vực thẳm rồi thả cho nó rơi vào bóng tối. Hai bàn tay anh đã bị nhiễm trùng, rồi chẳng mấy chốc sẽ đến hai cánh tay. Anh có thể cảm thấy chất độc đang lan dần lên hai cổ tay, tiến vào hai cùi chỏ và hai vai anh, rồi sau đó nhảy cóc từ bả vai này sang bả vai kia như một tia lửa nhảy cóc qua một khoảng hẫng. Hai bàn tay anh đang đói cồn cào. Và mắt anh bắt đầu có cảm giác đói, như thể chúng phải nhìn một thứ gì đó, bất cứ thứ gì, mọi thứ.",,"Her şeyi başlatan eliydi. Önce bir elinin, sonra diğerinin paltosunu açıp çıkarttığını, yere bıraktığını fark etti. Pantalonunu çıkarttı, cehennemdeki karanlığın içine doğru bıraktı. Elleri mikrop kapmıştı, birazdan kollarına da bulaşacaktı. Zehrin bileklerine, dirseklerine, omuzlarına, bir kürek kemiğinden diğerine doğru ilerlediğini, bir kıvılcım gibi atladığını hissedebiliyordu. Elleri canavarca acıkmıştı. Bakışları da acıkmaya başlamıştı, sanki bir şeye, herhangi bir şeye, her şeye bakmalıydılar.",,"De modo que era la mano que lo había empezado todo. Sintió una mano y, luego, la otra que desabrochaba su chaqueta y la dejaba caer en el suelo. Sostuvo sus pantalones sobre un abismo y los dejó caer en la oscuridad. Sus manos estaban hambrientas. Y sus ojos empezaban a estarlo también, como si tuviera necesidad de ver algo, cualquier cosa, todas las cosas.",,"So it was the very hands that started it all. He felt one hand, then the other, take off his coat and let it drop to the floor. He extended the pants he was wearing into an abyss and let them fall into the darkness. His hands were infected, and soon his arms would be too. He could feel the poison spreading up his wrists, into his elbows and shoulders, then leaping from one shoulder to the other like a spark jumping across a gap. His hands were ravenously hungry. And his eyes began to feel hungry, as if they had to see something, anything, everything.","It was the hand that started everything. First, he noticed one hand, then the other, opening and taking off his coat, and dropping it to the ground. He took off his pants and threw them into the darkness of hell. His hands were infected, and soon it would spread to his arms. He could feel the poison advancing from his wrists to his elbows, to his shoulders, leaping like a spark from one shoulder blade to the other. His hands were monstrously hungry. His gaze was also starting to hunger, as if they had to look at something, anything, everything.","So it was the hand that had started it all. He felt one hand and then the other unbuttoning his jacket and letting it fall to the floor. He held his pants over an abyss and let them fall into the darkness. His hands were hungry. And his eyes were starting to be as well, as if he needed to see something, anything, everything.",124
410,,[],"Wasn't there an old joke about the wife who talked so much on the telephone that her desperate husband ran out to the nearest store and telephoned her to ask what was for dinner? Well, then, why didn't he buy himself an audio-Seashell broadcasting station and talk to his wife late at night, murmur, whisper, shout, scream, yell? But what would he whisper, what would he yell? What could he say?",,"Có phải là có một câu chuyện cười cũ kể về người vợ nói chuyện điện thoại nhiều đến nỗi anh chồng tuyệt vọng phải chạy ra cửa hàng gần nhất gọi điện cho cô ta hỏi xem bữa tối có món gì? Chậc, tại sao anh không tự mua cho mình một trạm phát Vỏ Sò rồi đêm đêm nói chuyện với cô, lẩm bẩm, thì thầm, la, hét, rú. Nhưng anh sẽ thì thầm cái gì, sẽ rú cái gì? Anh có thể nói gì?",,"Eski bir fıkra vardır ya; adamın karısı telefonla o kadar çok konuşurmuş ki, ümitsiz koca en yakın dükkâna koşmuş ve karısına telefonla akşama yemekte ne var diye sormuş? Pekâlâ, öyleyse niçin bir kulaklık alıp radyo kanalıyla geceleri geç saatlerde mırıldanıp, fısıldayıp, bağırıp, haykırıp karısıyla konuşmuyordu? Fakat ne fısıldayacak, ne bağıracaktı? Ne söyleyebilirdi?",,"¿No había un viejo chiste acerca de la mujer que hablaba tanto por teléfono que su esposo, desesperado, tuvo que correr a la tienda más próxima para telefonearle y preguntar qué había para la cena? Bueno, entonces, ¿por qué no se compraba él una emisora para radio auricular y hablaba con su esposa ya avanzada la noche, murmurando, susurrando, gritando, vociferando? Pero, ¿qué le susurraría, qué le chillaría? ¿Qué hubiese podido decirle?",,"Isn't there an old joke about the wife talking on the phone so much that the desperate husband has to run to the nearest store to call her and ask what's for dinner? Well, why doesn't he just get himself a Shell transmitter and talk to her every night, mumbling, whispering, shouting, screaming, howling. But what would he whisper, what would he howl? What could he say?","There is an old joke; the man's wife talked on the phone so much that the desperate husband ran to the nearest shop and asked his wife over the phone what was for dinner that evening? Well then, why didn't he get a headset and talk to his wife by murmuring, whispering, shouting, and yelling through a radio channel late at night? But what would he whisper, what would he shout? What could he say?","Wasn't there an old joke about the woman who talked so much on the phone that her husband, desperate, had to run to the nearest store to call her and ask what was for dinner? Well, then, why didn't he buy himself a radio transmitter and talk to his wife late into the night, murmuring, whispering, shouting, yelling? But, what would he whisper to her, what would he shout? What could he have told her?",90
561,,[],"“No, not water; fire. You ever seen a burned house? It smoulders for days. Well, this fire'll last me the rest of my life. God! I've been trying to put it out, in my mind, all night. I'm crazy with trying.”",,"""Không, không phải nước, mà là lửa. Em đã khi nào thấy một căn nhà bị đốt chưa? Nó cháy âm ỉ nhiều ngày liền. Ngọn lửa này nó sẽ cứ âm ỉ hoài cho đến hết đời anh. Chúa ơi! Anh đã ra sức cố dập cho nó tắt, trong đầu anh, suốt đêm. Anh cố gắng đến phát điên lên.""",,"“Hayır, su değil, ateş. Sen hiç yanmış bir ev gördün mü? Günlerce duman tüter. İşte, bu yangın bütün ömrüm boyunca sürecek. Tanrım! Bütün gece, kafamda onu söndürmeye çalışıp durdum. Delireceğim neredeyse.",,"—No, agua no, fuego. ¿Has visto alguna casa quemada? Humea durante días. Bueno, no olvidaré ese incendio en toda mi vida. ¡Dios! Me he pasado la noche tratando de apartarlo de mi cerebro. Estoy loco de tanto intentarlo.",,"""No, not water, but fire. Have you ever seen a house burn down? It smolders for many days. This fire will keep smoldering for the rest of my life. Oh God! I have tried my best to put it out, in my head, all night. I've tried so hard that I'm going crazy.""","“No, not water, fire. Have you ever seen a burnt house? Smoke rises for days. Well, this fire will last my whole life. My God! All night, I kept trying to put it out in my head. I'm almost going crazy.”","—No, not water, fire. Have you ever seen a burned house? It smokes for days. Well, I will never forget that fire in my entire life. God! I spent the whole night trying to get it out of my mind. I'm going crazy from trying so hard.",56
563,,[],"“Thought! “ he said. “Was I given a choice? My grandfather and father were firemen. In my sleep, I ran after them.”",,"""Nghĩ!"" anh nói. ""Anh có được quyền chọn không? Ông của anh, bố của anh đều là lính phóng hỏa. Ngay cả lúc ngủ anh cũng thấy mình chạy theo họ.""",,"“Düşünmek mi?” dedi Montag. “Seçenek verdiler mi? Büyükbabam ve babam da itfaiyeciydi. Gözüm kapalı, onları takip ettim.",,"—¡Pensar! ¿Es que pude escoger? Mi abuelo y mi padre eran bomberos. En mi sueño, corrí tras ellos.",,"""Think!"" he said. ""Do I have the right to choose? His grandfather, his father were all firemen. Even when he sleeps, he sees himself running after them.""","“Think?” said Montag. “Did they give a choice? My grandfather and father were also firefighters. With my eyes closed, I followed them.”","—Thinking! Could I have chosen? My grandfather and my father were firefighters. In my dream, I ran after them.",31
591,,[],"“When did it all start, you ask, this job of ours, how did it come about, where, when? Well, I'd say it really got started around about a thing called the Civil War. Even though our rule-book claims it was founded earlier. The fact is we didn't get along well until photography came into its own. Then--motion pictures in the early twentieth century. Radio. Television. Things began to have mass.”",,"""Nó bắt đầu từ khi nào, anh hỏi vậy, cái nghề này của chúng ta, nó đã xuất hiện ra sao, ở đâu, khi nào? Chắc tôi sẽ nói nó bắt đầu vào cái thòi diễn ra thứ gọi là Nội Chiến. Mặc dù cuốn nội quy của chúng ta thì bảo nghề này được thành lập sớm hơn. Sự thật là chúng ta không làm được gì mấy cho mãi tới khi nhiếp ảnh ra đời. Thế rồi phim ảnh vào đầu thế kỷ hai mươi. Radio. Truyền hình. Mọi thứ đều trở nên hàng loạt.""",,"“Bütün bunlar ne zaman başladı, diye soruyordun, bizim işimiz, nasıl ortaya çıktı, nerede, ne zaman? Gerçekten, ben de sana İç Savaş denilen şey civarında başladı, diyebilirim. Gerçi bizim kural kitabımız daha önce kurulduğunu öne sürüyor. Gerçek şu ki, fotoğrafçılık gelene kadar biz pek yol alamadık. Sonra, yirminci yüzyılın başlarında sinema doğdu. Radyo, televizyon. Artık kitleleri olmaya başladı.",,"—Me preguntarás, ¿cuándo empezó nuestra labor, cómo fue implantada, dónde, cómo? Bueno, yo diría que, en realidad, se inició aproximadamente con el acontecimiento llamado la Guerra Civil. Pese a que nuestros reglamentos afirman que fue fundada antes. En realidad es que no anduvimos muy bien hasta que la fotografía se implantó. Después las películas, a principios del siglo XX. Radio. Televisión. Las cosas empezaron a adquirir masa.",,"""When did it start, you ask, this profession of ours, how did it appear, where, when? I guess I would say it started during what is called the Civil War. Although our rulebook says this profession was established earlier. The truth is we didn't achieve much until the advent of photography. Then came films at the beginning of the twentieth century. Radio. Television. Everything became mass-produced.""","“You were asking when all this started, how our work came about, where, when? Indeed, I can tell you it started around what is called the Civil War. Although our rule book suggests it was established earlier. The truth is, we didn't make much progress until photography came along. Then, in the early twentieth century, cinema was born. Radio, television. We began to have the masses.”","—You may ask me, when did our work begin, how was it implemented, where, how? Well, I would say that, in reality, it started approximately with the event called the Civil War. Although our regulations state that it was founded earlier. The truth is that we didn't do very well until photography was implemented. Then movies, at the beginning of the 20th century. Radio. Television. Things started to gain momentum.",87
667,,[],"“No, I don't want to, this time. I want to hold on to this funny thing. God, it's gotten big on me. I don't know what it is. I'm so damned unhappy, I'm so mad, and I don't know why I feel like I'm putting on weight. I feel fat. I feel like I've been saving up a lot of things, and don't know what. I might even start reading books.”",,"""Không, anh không muốn, lần này thì không. Anh muốn cứ giữ mãi cái thứ ngộ nghĩnh này, Chúa ơi, anh thích cái này quá. Anh chả biết nó là gì. Anh bất hạnh khủng khiếp, anh khùng điên, mà không biết tại sao. Anh thấy như mình đang lên cân. Anh thấy mình béo. Anh thấy mình đang tích cóp nhiều thứ, mà chẳng biết tích cóp cái gì. Có khi anh còn bắt đầu đọc sách nữa không chừng.""",,"“Hayır, istemiyorum, bu defa. Bu gülünç şeyin üstüne gitmek istiyorum. Tanrım, ne denli büyük benim için. Ne olduğunu bilemiyorum. Lanet derecede mutsuzum, öylesine deliyim. Neden bilmiyorum, kendimi kilo alıyormuşum gibi hissediyorum. Şişmanlamış gibi hissediyorum. Bir sürü şey toplamış, saklamışım gibi hissediyorum, ne olduğunu bilmiyorum. Belki de kitapları okumaya başlayabilirim.",,"—No, ahora no me apetece. Quiero estudiar esta sensación tan curiosa. ¡Caramba! ¡Me ha dado muy fuerte! No sé lo que es. ¡Me siento tan condenadamente infeliz, tan furioso! E ignoro por qué tengo la impresión de que estuviera ganando peso. Me siento gordo. Como si hubiese estado ahorrando una serie de cosas, y ahora no supiese cuáles. Incluso sería capaz de leer.",,"""No, I don't want to, not this time. I want to keep this quirky thing forever, oh God, I like this so much. I don't know what it is. I'm terribly unhappy, I'm crazy, and I don't know why. I feel like I'm gaining weight. I feel fat. I feel like I'm accumulating many things, but I don't know what I'm accumulating. Maybe I'll even start reading books.""","“No, I don't want to, this time. I want to go after this ridiculous thing. My God, how immense it is for me. I don't know what it is. I am damned miserable, so insane. I don't know why, I feel like I'm gaining weight. I feel like I've gotten fat. I feel like I've collected and stored a lot of things, I don't know what they are. Maybe I can start reading books.”","—No, I don't feel like it right now. I want to study this curious sensation. Wow! It has hit me really hard! I don't know what it is. I feel so damn unhappy, so furious! And I don't know why I have the impression that I am gaining weight. I feel fat. As if I had been saving up a series of things, and now I don't know what they are. I might even be able to read.",85
697,,[],He spoke the words haltingly and with a terrible selfconsciousness. He read a dozen pages here and there and came at last to this:,,Anh nói câu đó một cách ngắc ngứ và sự lúng túng khủng khiếp. Anh đọc mươi trang đây đó và rồi cuối cùng đến câu này:,,"Sözcükleri kesik kesik söylüyordu ve yaptığı şey onu çok huzursuz ediyordu. Bir düzine sayfayı parça parça okudu, sonunda şuna rastladı:",,"Balanceó estas palabras con terrible concentración. Leyó una docena de páginas salteadas y, por último, encontró esto:",,He said that sentence in a stammering manner and with terrible awkwardness. He read a few pages here and there and finally came to this sentence:,"He was speaking the words haltingly, and what he was doing made him very uneasy. He read through a dozen pages piece by piece, and finally came across this:","He balanced these words with terrible concentration. He read a dozen scattered pages and, finally, found this:",31
704,,[],"“ `We cannot tell the precise moment when friendship is formed. As in filling a vessel drop by drop, there is at last a drop which makes it run over, so in a series of kindnesses there is at last one which makes the heart run over.'“",,""" 'Chúng ta không thể biết đâu mới đứng là khoảnh khắc tình bạn được thành hình. Như thể đổ đầy một bình chứa từng giọt từng giọt một, có một giọt cuối cùng làm cho bình đầy quá tràn ra; cũng vậy trong một chuỗi những ân cần tử tế rốt cuộc sẽ có một cử chỉ ân cần tử tế làm cho trái tim đầy tràn.' ""3[1]",,"‘Bir dostluğun tam olarak başladığı anı bilemeyiz. Bir kabın içine damla damla dolar gibi, sonunda o bir tek damla kabı taşırır. Böylece iyilikler dizisinin sonunda bir bir iyilik olur ki, insanın yüreği dolar taşar.",,"No podemos determinar el momento concreto en que nace la amistad. Como al llenar un recipiente gota a gota, hay una gota final que lo hace desbordarse, del mismo modo, en una serie de gentilezas hay una final que acelera los latidos del corazón...",,""" 'We can never know which moment is the one when friendship is formed. Like filling a container drop by drop, there is one last drop that makes it overflow; similarly, in a series of kind acts, there will eventually be one kind gesture that makes the heart overflow.' ""3[1]","“‘We can never know the exact moment a friendship begins. Just like a vessel filling drop by drop, eventually, a single drop makes it overflow. In the same way, at the end of a series of kindnesses, there comes one final kindness that fills and overflows the human heart.’”","We cannot determine the exact moment when friendship is born. Just as when filling a container drop by drop, there is a final drop that makes it overflow, in the same way, in a series of kindnesses, there is one final act that quickens the heartbeat...",54
729,,[],"The bombers crossed the sky and crossed the sky over the house, gasping, murmuring, whistling like an immense, invisible fan, circling in emptiness.",,"Những chiếc máy bay ném bom băng qua bầu trời và lại băng qua bầu trời phía trên căn nhà, thở hồng hộc, lầm bầm, huýt sáo như một cái quạt lớn mênh mông, vô hình, xoay vòng vòng trong chốn trống không.",,"Bombardıman uçakları, boşlukta dönen, çok büyük, göze görünmez bir pervane gibi kesik kesik soluk alarak, homurdanarak, ıslık çalarak gökyüzünden, evin üstündeki gökyüzünden geçtiler.",,"Los bombarderos atravesaron el cielo, sobre la casa, silbando, murmurando, como un ventilador inmenso e invisible que girara en el vacío.",,"The bombers crossed the sky and crossed the sky again above the house, panting, mumbling, whistling like a vast, invisible fan, spinning around in the empty space.","Bombers, rotating in the void like a very large, invisible propeller, passed through the sky above the house, breathing intermittently, grumbling, and whistling.","The bombers crossed the sky, over the house, whistling, murmuring, like an immense and invisible fan spinning in the void.",36
