Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['emma'],amber,0,0.22,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],max,0,0.5,incorrect,mr. wilkins,0,0.12,incorrect,mr. wilkins,0,0.12,incorrect
['maddy'],chloe,0,0.0,incorrect,chase,0,0.2,incorrect,chase,0,0.2,incorrect
['maddy'],penelope,0,0.0,incorrect,penelope,0,0.0,incorrect,penelope,0,0.0,incorrect
['maddy'],mom,0,0.25,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['maddy'],angela,0,0.18,incorrect,janet,0,0.2,incorrect,janet,0,0.2,incorrect
['maddy'],emily,0,0.4,incorrect,ann,0,0.25,incorrect,ann,0,0.25,incorrect
['maddy'],john,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['amber'],peter,0,0.4,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],angela,0,0.36,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,shelby,0,0.18,incorrect,shelby,0,0.18,incorrect
['amber'],rebecca,0,0.33,incorrect,paul,0,0.22,incorrect,paul,0,0.22,incorrect
['maddy'],emily,0,0.4,incorrect,penelope,0,0.0,incorrect,penelope,0,0.0,incorrect
['amber'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],grace,0,0.22,incorrect,grace,0,0.22,incorrect,grace,0,0.22,incorrect
['amber'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['emma'],deanna,0,0.4,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],emily,0,0.44,incorrect,children,0,0.17,incorrect,children,0,0.17,incorrect
['emma'],emily,0,0.44,incorrect,cher,0,0.25,incorrect,cher,0,0.25,incorrect
['emma'],emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],my mother,0,0.31,incorrect,mother,0,0.2,incorrect,mother,0,0.2,incorrect
['emma'],janet,0,0.22,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['emma'],john,0,0.0,incorrect,moments,0,0.36,incorrect,moments,0,0.36,incorrect
['emma'],emily,0,0.44,incorrect,leah,0,0.5,incorrect,leah,0,0.5,incorrect
['sarah'],john,0,0.22,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['emma'],bob,0,0.0,incorrect,mike,0,0.25,incorrect,mike,0,0.25,incorrect
['amber'],emily,0,0.2,incorrect,jordan,0,0.18,incorrect,jordan,0,0.18,incorrect
['amber'],bill,0,0.22,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['alex'],tim,0,0.0,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['sarah'],charlie,0,0.33,incorrect,bugs.,0,0.2,incorrect,bugs.,0,0.2,incorrect
['emma'],emily,0,0.44,incorrect,madame defarge,0,0.33,incorrect,madame defarge,0,0.33,incorrect
['sarah'],emily,0,0.0,incorrect,penelope,0,0.0,incorrect,penelope,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,phoebe,0,0.18,incorrect,phoebe,0,0.18,incorrect
['emma'],mom,0,0.57,incorrect,citronella,0,0.29,incorrect,citronella,0,0.29,incorrect
['amber'],dr. wilson,0,0.13,incorrect,dr. miller,0,0.4,incorrect,dr. miller,0,0.4,incorrect
['amber'],emma,0,0.22,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['alex'],uber,0,0.25,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['alex'],john,0,0.0,incorrect,mike,0,0.25,incorrect,mike,0,0.25,incorrect
['sarah'],emily,0,0.0,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect
