Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['lucy'],thomas hardy,0,0.12,incorrect,qalong,0,0.2,incorrect,ita agbala soosi,0,0.1,incorrect,idaamu,0,0.2,incorrect,phakisi,0,0.0,incorrect,lebogang,0,0.17,incorrect,te avaiki,0,0.0,incorrect,teie,0,0.0,incorrect,,0,0.0,incorrect,,0,0.0,incorrect,queen victoria,0,0.22,incorrect,jesus,0,0.22,incorrect,qalong,0,0.2,incorrect,idaamu,0,0.2,incorrect,lebogang,0,0.17,incorrect,teie,0,0.0,incorrect,,0,0.0,incorrect,jesus,0,0.22,incorrect,emily,0,0.44,incorrect,grace,0,0.22,incorrect,"haydi, bu konuda bir ornek verin. ornegin: ""john""",0,0.04,incorrect,onu,0,0.29,incorrect,paris,0,0.0,incorrect,ngoc anh,0,0.17,incorrect,lauren,0,0.4,incorrect,carlos ruiz zafon,0,0.19,incorrect,grace,0,0.22,incorrect,onu,0,0.29,incorrect,ngoc anh,0,0.17,incorrect,carlos ruiz zafon,0,0.19,incorrect
['lucy'],thabo,0,0.0,incorrect,lirosa,0,0.2,incorrect,christ church,0,0.24,incorrect,oloye,0,0.44,incorrect,thabo,0,0.0,incorrect,david,0,0.0,incorrect,te papa'i,0,0.0,incorrect,te arikinui ariiriki,0,0.08,incorrect,jenaa,0,0.0,incorrect,gulaab,0,0.2,incorrect,andriamariao,0,0.0,incorrect,marie curie,0,0.13,incorrect,lirosa,0,0.2,incorrect,oloye,0,0.44,incorrect,david,0,0.0,incorrect,te arikinui ariiriki,0,0.08,incorrect,gulaab,0,0.2,incorrect,marie curie,0,0.13,incorrect,emily bronte,0,0.25,incorrect,august,0,0.2,incorrect,"haydi, bir adim atalim, bu sadece bir hikaye!",0,0.16,incorrect,ismet inonu,0,0.13,incorrect,pham van toan,0,0.0,incorrect,pham van dong,0,0.0,incorrect,la senora de allistre,0,0.08,incorrect,carlos gardel,0,0.12,incorrect,august,0,0.2,incorrect,ismet inonu,0,0.13,incorrect,pham van dong,0,0.0,incorrect,carlos gardel,0,0.12,incorrect
['lucy'],thomas de quincey,0,0.29,incorrect,john,0,0.0,incorrect,freud,0,0.22,incorrect,knockout,0,0.17,incorrect,thabo maseko,0,0.0,incorrect,thabo mooketsi,0,0.0,incorrect,varua,0,0.22,incorrect,chloromethane,0,0.12,incorrect,ddonkttr,0,0.0,incorrect,ekraa,0,0.0,incorrect,chloral hydrate,0,0.21,incorrect,water,0,0.0,incorrect,john,0,0.0,incorrect,knockout,0,0.17,incorrect,thabo mooketsi,0,0.0,incorrect,chloromethane,0,0.12,incorrect,ekraa,0,0.0,incorrect,water,0,0.0,incorrect,christina rossetti,0,0.09,incorrect,chloral,0,0.18,incorrect,aslihan,0,0.18,incorrect,valium,0,0.4,incorrect,chloe,0,0.22,incorrect,pham tu binh,0,0.12,incorrect,juliana,0,0.18,incorrect,cloral,0,0.2,incorrect,chloral,0,0.18,incorrect,valium,0,0.4,incorrect,pham tu binh,0,0.12,incorrect,cloral,0,0.2,incorrect
"['miss westenra', 'lucy', 'westenra', 'miss']",bob,0,0.0,incorrect,joalo,0,0.22,incorrect,yinka ayefe,0,0.33,incorrect,telegram,0,0.5,incorrect,mathibelle ramaphosa,0,0.36,incorrect,lebogang mojapelo,0,0.24,incorrect,te rangi-haapakanga,0,0.3,incorrect,te na ua ua,0,0.42,incorrect,je ahaan,0,0.25,incorrect,jenaa,0,0.46,incorrect,telegram,0,0.5,incorrect,samory toure,0,0.32,incorrect,joalo,0,0.22,incorrect,telegram,0,0.5,incorrect,lebogang mojapelo,0,0.24,incorrect,te na ua ua,0,0.42,incorrect,jenaa,0,0.46,incorrect,samory toure,0,0.32,incorrect,dr. watson,0,0.35,incorrect,winston churchill,0,0.4,incorrect,abdulhamid ii,0,0.24,incorrect,abdulhamid ii,0,0.24,incorrect,nguyen van ky,0,0.29,incorrect,nguyen dinh chieu,0,0.2,incorrect,la senorita,0,0.53,incorrect,telegram,0,0.5,incorrect,winston churchill,0,0.4,incorrect,abdulhamid ii,0,0.24,incorrect,nguyen dinh chieu,0,0.2,incorrect,telegram,0,0.5,incorrect
['arthur'],matante,0,0.31,incorrect,matseleng,0,0.27,incorrect,mo,0,0.0,incorrect,olusegun obasanjo,0,0.09,incorrect,khama iii,0,0.13,incorrect,kelebone letsatsi,0,0.17,incorrect,te pito-o-te-henua,0,0.25,incorrect,te ua,0,0.36,incorrect,ddlhaujaa,0,0.27,incorrect,baabu,0,0.36,incorrect,andriamanelo,0,0.22,incorrect,andriamanitra,0,0.42,incorrect,matseleng,0,0.27,incorrect,olusegun obasanjo,0,0.09,incorrect,kelebone letsatsi,0,0.17,incorrect,te ua,0,0.36,incorrect,baabu,0,0.36,incorrect,andriamanitra,0,0.42,incorrect,mr. sherlock holmes,0,0.24,incorrect,mr. collins,0,0.12,incorrect,onunla,0,0.17,incorrect,john,0,0.2,incorrect,pham van chanh,0,0.2,incorrect,thon,0,0.4,incorrect,la sirvienta,0,0.33,incorrect,carlos,0,0.33,incorrect,mr. collins,0,0.12,incorrect,john,0,0.2,incorrect,thon,0,0.4,incorrect,carlos,0,0.33,incorrect
['lucy'],andriamanelo,0,0.12,incorrect,lebohang 'mpi barry,0,0.17,incorrect,olusegun obasanjo,0,0.19,incorrect,bobrisky,0,0.17,incorrect,thabo maseko,0,0.0,incorrect,samora machel,0,0.12,incorrect,te arikinui tamatoa vi,0,0.08,incorrect,te arikinui tamatoa vi,0,0.08,incorrect,ayliih,0,0.2,incorrect,gitaarvaanaa,0,0.0,incorrect,andriamahazo,0,0.0,incorrect,antananarivo,0,0.0,incorrect,lebohang 'mpi barry,0,0.17,incorrect,bobrisky,0,0.17,incorrect,samora machel,0,0.12,incorrect,te arikinui tamatoa vi,0,0.08,incorrect,gitaarvaanaa,0,0.0,incorrect,antananarivo,0,0.0,incorrect,miss ingram,0,0.0,incorrect,emma woodhouse,0,0.11,incorrect,charles,0,0.18,incorrect,anne,0,0.0,incorrect,pham van dong,0,0.0,incorrect,nguyen dinh chieu,0,0.19,incorrect,maria fernandez,0,0.0,incorrect,maria,0,0.0,incorrect,emma woodhouse,0,0.11,incorrect,anne,0,0.0,incorrect,nguyen dinh chieu,0,0.19,incorrect,maria,0,0.0,incorrect
"['helsing', 'van helsing', 'van']",lebohang moleko,0,0.31,incorrect,lesedi,0,0.46,incorrect,charles iii,0,0.44,incorrect,charles berkeley,0,0.3,incorrect,hotel morutabana,0,0.35,incorrect,thabo maseko,0,0.26,incorrect,te fare pureraa,0,0.23,incorrect,hotua matua,0,0.18,incorrect,brkle,0,0.17,incorrect,jhoraa,0,0.22,incorrect,george berkeley,0,0.23,incorrect,niandry,0,0.4,incorrect,lesedi,0,0.46,incorrect,charles berkeley,0,0.3,incorrect,thabo maseko,0,0.26,incorrect,hotua matua,0,0.18,incorrect,jhoraa,0,0.22,incorrect,niandry,0,0.4,incorrect,professor,0,0.25,incorrect,george berkeley,0,0.23,incorrect,californiya universitesi,0,0.34,incorrect,istiklal caddesi,0,0.37,incorrect,nguyen du,0,0.3,incorrect,nhu ong berkeley,0,0.3,incorrect,charles xavier,0,0.38,incorrect,cal berkeley,0,0.35,incorrect,george berkeley,0,0.23,incorrect,istiklal caddesi,0,0.37,incorrect,nhu ong berkeley,0,0.3,incorrect,cal berkeley,0,0.35,incorrect
['bersicker'],amelia earhart,0,0.35,incorrect,jamke,0,0.29,incorrect,wolf,0,0.0,incorrect,jamrach,0,0.25,incorrect,norway,0,0.13,incorrect,andries botha,0,0.27,incorrect,charles jamrach,0,0.25,incorrect,charles jamrach,0,0.25,incorrect,thor,0,0.15,incorrect,disney,0,0.27,incorrect,carl hagenbeck,0,0.35,incorrect,john james audubon,0,0.15,incorrect,jamke,0,0.29,incorrect,jamrach,0,0.25,incorrect,andries botha,0,0.27,incorrect,charles jamrach,0,0.25,incorrect,disney,0,0.27,incorrect,john james audubon,0,0.15,incorrect,wolf,0,0.0,incorrect,jamrach,0,0.25,incorrect,boz kurttu,0,0.32,incorrect,jamrach,0,0.25,incorrect,chu nha khong nhan them thong tin nao ve ten cua cho soi,0,0.09,incorrect,pham van dong,0,0.0,incorrect,wolf,0,0.0,incorrect,jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,pham van dong,0,0.0,incorrect,jamrach,0,0.25,incorrect
"['bilder', 'ms', 'bà', 'tom', 'bà bilder', 'ms tom']",john,0,0.29,incorrect,joel,0,0.29,incorrect,jesus,0,0.29,incorrect,charles darwin,0,0.35,incorrect,kgotsa,0,0.25,incorrect,wolfe,0,0.36,incorrect,te arikinui tapairu,0,0.29,incorrect,jesus,0,0.29,incorrect,shigeru miyamoto,0,0.36,incorrect,baagh,0,0.57,incorrect,simon,0,0.36,incorrect,jean-joseph rabearivelo,0,0.31,incorrect,joel,0,0.29,incorrect,charles darwin,0,0.35,incorrect,wolfe,0,0.36,incorrect,jesus,0,0.29,incorrect,baagh,0,0.57,incorrect,jean-joseph rabearivelo,0,0.31,incorrect,sam weller,0,0.53,incorrect,samuel,0,0.33,incorrect,ali riza bey,0,0.38,incorrect,ataturk,0,0.25,incorrect,pham tu truong,0,0.4,incorrect,nguyen du,0,0.22,incorrect,la bruja,0,0.47,incorrect,don quixote,0,0.3,incorrect,samuel,0,0.33,incorrect,ataturk,0,0.25,incorrect,nguyen du,0,0.22,incorrect,don quixote,0,0.3,incorrect
['bersicker'],thabo maseko,0,0.29,incorrect,kenya,0,0.29,incorrect,disneyland,0,0.21,incorrect,jack,0,0.31,incorrect,phiri ya bogologolo,0,0.14,incorrect,phiri,0,0.29,incorrect,te ariki,0,0.47,incorrect,te ariki,0,0.47,incorrect,buuddh' bhedd'iyaa,0,0.22,incorrect,sherkel,0,0.5,incorrect,adam,0,0.0,incorrect,antananarivo,0,0.19,incorrect,kenya,0,0.29,incorrect,jack,0,0.31,incorrect,phiri,0,0.29,incorrect,te ariki,0,0.47,incorrect,sherkel,0,0.5,incorrect,antananarivo,0,0.19,incorrect,old wolf,0,0.0,incorrect,old jack,0,0.24,incorrect,sey,0,0.33,incorrect,cakmakli ahmet,0,0.26,incorrect,blackie,0,0.5,incorrect,chung le,0,0.24,incorrect,el hombre,0,0.33,incorrect,el lobo,0,0.12,incorrect,old jack,0,0.24,incorrect,cakmakli ahmet,0,0.26,incorrect,chung le,0,0.24,incorrect,el lobo,0,0.12,incorrect
['thomas'],ray charles,0,0.35,incorrect,god,0,0.22,incorrect,david attenborough,0,0.17,incorrect,yara dego,0,0.13,incorrect,mathibelle ramaphosa,0,0.38,incorrect,thabo molefe,0,0.44,incorrect,te ava-i-taha,0,0.32,incorrect,te arikinui ari'imate te arikinui tuheitia,0,0.12,incorrect,dulhn,0,0.18,incorrect,birddaa,0,0.15,incorrect,ha'apai,0,0.31,incorrect,andriamanitra,0,0.21,incorrect,god,0,0.22,incorrect,yara dego,0,0.13,incorrect,thabo molefe,0,0.44,incorrect,te arikinui ari'imate te arikinui tuheitia,0,0.12,incorrect,birddaa,0,0.15,incorrect,andriamanitra,0,0.21,incorrect,mr. bunter,0,0.12,incorrect,william makepeace thackeray,0,0.18,incorrect,orhan pamuk,0,0.24,incorrect,ataturk,0,0.31,incorrect,pham duy,0,0.29,incorrect,tran quoc tuan,0,0.3,incorrect,walter,0,0.17,incorrect,maria jesus gallego,0,0.24,incorrect,william makepeace thackeray,0,0.18,incorrect,ataturk,0,0.31,incorrect,tran quoc tuan,0,0.3,incorrect,maria jesus gallego,0,0.24,incorrect
