line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
161,,[],“Yeah. Nice fella too. Got a crooked back where a horse kicked him. The boss gives him hell when he’s mad. But the stable buck don’t give a damn about that. He reads a lot. Got books in his room.”,,"- Ừ, nhọ. Nó khá lắm. Nó bị ngựa đá vẹo lưng. Khi ông chủ bực bội, ông chửi nó hoài. Nhưng mà nó cóc cần. Nó đọc sách cả ngày. Nó có khối sách trong buồng kia.",,"""Ya. İyi adamdır doğrusu. Sırtı kamburdur. Vaktiyle at tepmiş. Patron ne zaman başı kızsa, ona çıkışır. Ama boş verir seyis. Her zaman okur. Odasında kitaplar vardır.",,—Sí. Un buen tipo. Tiene la espalda torcida porque un caballo lo coceó. El patrón se las hace pasar buenas cuando se enoja. Pero al peón del establo no le importa nada. Lee mucho. Tiene libros en su habitación.,,"- Yeah, it's unlucky. He's quite something. He got kicked by a horse and his back got twisted. When the boss gets angry, he scolds him constantly. But he doesn't care at all. He reads books all day. He has a ton of books in that room.","""Yes. He is indeed a good man. His back is humped. A horse kicked him once. Whenever the boss gets angry, he scolds him. But the groom doesn't care. He always reads. He has books in his room.""",—Yes. A good guy. His back is twisted because a horse kicked him. The boss gives him a hard time when he gets angry. But the stable hand doesn't care about anything. He reads a lot. He has books in his room.,51
167,,[],"The old swamper looked quickly at him, and then shuffled to the door rubbing his whiskers with his knuckles as he went, “Them guys just come,” he said, and shuffled past the boss and out the door.",,"Lão già vội liếc mắt nhìn chủ, bước lê về cửa, tay gãi râu và nói: - Dạ thưa họ vừa tới xong. Lão bước qua mặt ông chủ rồi ra ngoài.",,"İhtiyar adam ona bir göz attı, yumruğuyla sakalını sıvazlayıp ayaklarım sürüyerek kapıya doğruldu. ""Şimdi geldiler,"" dedi. Patronun yanından geçip dışarı çıktı.",,"El viejo de la escoba lo miró rápidamente luego se dirigió, arrastrando los pies, hacia la puerta, mientras con los nudillos se frotaba las patillas. —Acaban de llegar estos dos —afirmó, y arrastrando los pies pasó junto al patrón y salió por la puerta.",,"The old man quickly glanced at the owner, shuffled towards the door, scratching his beard, and said: - Yes, they just arrived. The old man walked past the boss and went outside.","The old man glanced at him, stroked his beard with his fist, and shuffled towards the door. ""They have arrived now,"" he said. He passed by the boss and went outside.","The old man with the broom looked at him quickly, then shuffled towards the door while rubbing his sideburns with his knuckles. —These two have just arrived —he stated, and dragging his feet, he walked past the boss and went out the door.",47
174,,[],"The names were entered in the book. “Le’s see, this is the twentieth, noon the twentieth.” He closed the book. “Where you boys been working?”",,"Người chủ ghi tên vào sổ: - Xem nào, hôm nay là hai mươi, trưa hai mươi. Lão gấp sổ lại: - Cả hai anh trước làm ở đâu?",,"İsimler deftere yazıldı. ""Bugün neydi, ha ayın yirmisi, öğle zamanı. Defteri kapadı. ""Nerede çalıştınız ikiniz?",,"Los nombres quedaron inscritos en la libreta. —Vamos a ver; hoy es veinte, el veinte a mediodía... —dijo cerrando la libreta—. ¿Dónde habéis estado trabajando últimamente?",,"The owner writes the name in the book: - Let's see, today is the twentieth, noon on the twentieth. The old man closed the notebook: - Where did both of you work before?","The names were written in the notebook. ""What was today, oh the twentieth of the month, around noon."""" He closed the notebook. ""Where did you both work?""""","The names were inscribed in the notebook. —Let's see; today is the twentieth, the twentieth at noon... —he said, closing the notebook—. Where have you been working lately?",34
186,,[],The boss deliberately put the little book in his pocket. He hooked his thumbs in his belt and squinted one eye nearly closed. “Say—what you sellin’?”,,"Người chủ đã có chủ ý, nhét sổ vào túi. Lão thọc ngón tay cái vào thắt lưng, nheo mắt mắt lại và hỏi. - Này George. Anh định mưu tính gì đây?",,"Patron defteri cebine koydu. Baş parmaklarını kemerine geçirdi ve bir gözünü kırptı: ""Bana baksana sen,"" dedi.",,El patrón metió lentamente la libreta en el bolsillo. Enganchó los pulgares en el cinturón y guiñó un ojo hasta cerrarlo casi. —Oye... ¿Qué papel juegas tú en esto?,,"The owner had a plan, slipping the notebook into his pocket. He stuck his thumb into his belt, squinted his eyes, and asked. - Hey George. What are you planning?","The boss put the notebook in his pocket. He hooked his thumbs into his belt and winked: ""Hey, look at me,"" he said.",The boss slowly put the notebook in his pocket. He hooked his thumbs into his belt and winked one eye almost shut. —Hey... What role do you play in this?,35
198,,[],"“Yeah. Big tall skinner. You’ll see him at dinner.” He turned abruptly and went to the door, but before he went out he turned and looked for a long moment at the two men.",,"- Ừ, Slim là gã cao lớn đánh xe. Trưa ăn cơm anh sẽ gặp nó. Người chủ quay phắt về phía cửa, nhưng trước khi ra còn quay lại nhìn chằm chặp hai người một hồi lâu.",,"""Evet. İri yarı bir arabacı. Yemekte görürsün. Birden döndü, kapıya doğru yürüdü, fakat dışarı çıkmadan önce geri döndü, iki adamı uzun uzun süzdü.",,"—Sí. Un mulero, alto, grande. Ya lo veréis en la comida. Se volvió de repente y se dirigió hacia la puerta, pero antes de salir se dio la vuelta otra vez y miró durante un rato a los dos hombres.",,"- Yes, Slim is the tall guy who drives the wagon. You will meet him at lunch. The owner quickly turned towards the door, but before leaving, he turned back and stared at the two people for a long time.","""Yes. A big burly coachman. You will see him at dinner."" Suddenly, he turned, walked towards the door, but before going out, he turned back and scrutinized the two men for a long time.","—Yes. A mule driver, tall, big. You will see him at the meal. He suddenly turned around and headed towards the door, but before leaving, he turned around again and looked at the two men for a while.",42
212,,[],"“Yeah. I had ’im ever since he was a pup. God, he was a good sheep dog when he was younger.” He stood his broom against the wall and he rubbed his white bristled cheek with his knuckles. “How’d you like the boss?” he asked.",,"- Ừ, tôi nuôi nó từ hồi nó còn bé xíu. Trời ? Lúc nó nhỏ, nó hay lắm kia. Lão đặt cái chổi dựa vào tường và lấy tay gãi chòm râu xám. - Bác thấy ông chủ thế nào?",,"""Öyle, küçükten büyüttüm onu. Eh eskiden mükemmel bir çoban köpeğiydi o."" Süpürgesini duvara dayadı, kırçıl sakalını yumruğuyla sıvazladı: ""Nasıl bizim patron, ha?""",,"—Sí. Lo tengo desde que era cachorro. Cielos, era un buen ovejero cuando era joven. Apoyó la escoba contra la pared y se frotó con los nudillos la mejilla erizada de canas. —¿Qué te pareció el patrón? —preguntó.",,"- Yes, I have raised it since it was very little. Really? When it was small, it was very clever. The old man placed the broom against the wall and scratched his gray beard with his hand. - How do you find the boss?","""Yes, I raised him from a pup."" ""Well, he used to be an excellent shepherd dog."" He leaned his broom against the wall and stroked his grizzled beard with his fist: ""How is our boss, huh?""","—Yes. I've had him since he was a puppy. Heavens, he was a good shepherd when he was young. He leaned the broom against the wall and rubbed his stubbly cheek with his knuckles. —What did you think of the boss? —he asked.",59
234,,[],"The swamper considered…. “Well … tell you what. Curley’s like a lot of little guys. He hates big guys. He’s alla time picking scraps with big guys. Kind of like he’s mad at ’em because he ain’t a big guy. You seen little guys like that, ain’t you? Always scrappy?”",,Lão già nghĩ ngợi... - Hừ… Tôi nói cho mà hay. Curley cũng giống như mấy thằng nhóc khác. Thấy ai cao lớn nó không ưa. Thấy người nào to con thì nó kiếm chuyện suốt ngày. Cứ như là nó nổi xung thấy mình không được to con như vậy. Chắc bác biết rõ tụi nhóc như vậy chứ. Suốt ngày chỉ gây lộn.,,"Durup dururken Lennie'ye çatmakta ne anlam var? ""Bak ne diyeceğim. Curley bütün ufak tefek insanlar gibidir. İri yarı adamlardan hoşlanmaz. Hep böyleleriyle çatışır durur. Kendisi daha küçük yapılı olduğu için, içerler adeta. Böylelerine hiç rastlamadın mı? Durmadan maraza çıkarırlar.",,"El barrendero reflexionó un momento. —Bueno..., te diré. Curley es como muchos otros hombres pequeños. Odia a los grandullones. No hace más que buscar las cosquillas a los grandullones. Como si se enojara con ellos porque él no es grande. Habrás conocido tipos así, ¿verdad? Siempre buscando pendencia.",,"The old man pondered... - Hmph... Let me tell you something. Curley is just like the other kids. He doesn't like anyone who's tall. He picks fights with anyone who's big all day long. It's like he gets mad because he's not as big. You must know kids like that, right? Always causing trouble all day long.","What's the point of picking on Lennie for no reason?"" ""Guess what I'm going to say. Curley is like all small people. He doesn't like big guys. He's always picking fights with them. Because he's smaller in build, he resents them. Haven't you ever come across people like that? They're always causing trouble.""","The street sweeper reflected for a moment. —Well..., I'll tell you. Curley is like many other small men. He hates big guys. He does nothing but pick on the big guys. As if he gets mad at them because he isn't big. You must have known guys like that, right? Always looking for a fight.",70
258,,[],"The old man moved toward the door, and his ancient dog lifted his head and peered about, and then got painfully to his feet to follow. “I gotta be settin’ out the wash basins for the guys. The teams’ll be in before long. You guys gonna buck barley?”",,Lão già bước ra phía cửa và con chó ngửng đầu lên nhìn chung quanh. Rồi nó nặng nhọc đứng dậy bước theo. Lão già nói: Tôi phải đem chậu ra sẵn cho mọi người. Xe sắp về tới tôi. Hai bác được xếp vào toán khiêng thóc phải không?,,"İhtiyar, kapıya doğru yürüdü, yaşlı köpeği başını kaldırıp çevresine bakındı. Sonra peşinden gitmek için güçlükle yerinden doğruldu. ""Arabalar nerdeyse gelirler. Gidip yıkanma kovalarını çıkarayım. Siz de arpa mı yükleyeceksiniz?",,"El anciano se movió hacia la puerta; su pobre perro levantó la cabeza y espió a su alrededor, y por fin se puso dolorosamente de pie para seguir al amo. —Tengo que poner las palanganas para que se laven los muchachos. Las cuadrillas volverán dentro de poco. ¿Vais a cargar cebada?",,The old man stepped towards the door and the dog lifted its head to look around. Then it heavily got up and followed. The old man said: I have to bring the basin out ready for everyone. The vehicle is about to arrive. Were you two assigned to the rice-carrying team?,"The old man walked towards the door, his old dog lifted its head and looked around. Then it struggled to get up and follow him. ""The cars are almost here. I'll go and get the washing buckets out. Are you going to load barley too?""","The old man moved towards the door; his poor dog lifted its head and peered around, and finally painfully got up to follow its master. —I have to set out the basins so the boys can wash up. The crews will be back shortly. Are you going to load barley?",60
288,,[],"“Oh!” She put her hands behind her back and leaned against the door frame so that her body was thrown forward. “You’re the new fellas that just come, ain’t ya?”",,"- Thế à Ả chắp tay sau lưng và dựa mình vào khung cửa sổ, cố ý làm nổi bật thân hình lên. - Các anh mới tới phải không?",,"""Ya!"" Kadın, göğsünü daha fazla çıkarmak için elini arkasına götürerek, kapı pervazına dayandı. ""Yeni gelenler siz misiniz?",,"—¡Oh! Puso las manos detrás de la espalda y se apoyó contra el marco de la puerta de modo que las formas de su cuerpo se insinuaron a través de la ropa. —¿Sois esos dos peones nuevos que acaban de llegar, eh?",,"- Really? She clasped her hands behind her back and leaned against the window frame, intentionally highlighting her figure. - You guys just arrived, right?","""Hey!"" The woman leaned against the door frame, taking her hand to her back to push her chest out further. ""Are you the newcomers?""","—Oh! He put his hands behind his back and leaned against the door frame in such a way that the shapes of his body were hinted at through his clothes. —Are you those two new laborers who just arrived, huh?",38
303,,[],"“Listen to me, you crazy bastard,” he said fiercely. “Don’t you even take a look at that bitch. I don’t care what she says and what she does. I seen ’em poison before, but I never seen no piece of jail bait worse than her. You leave her be.”",,"Nó nói giận dữ: - Đồ điếm chó. Đừng có nhìn vào con đĩ ngựa ấy. Tao đếch thèm biết nó nói gì hay làm gì. Thứ rắn độc này, tao thấy đã nhiều nhưng chưa bao giờ tao được thấy thứ dữ như vậy. Đừng rờ vào nó nhé.",,"Kızarak: ""Bana bak, andavallı, bu orospuya bakmak yok. Bana ne, ne derse desin, ne yaparsa yapsın, vız gelir. Böyle yılanları çok gördüm ben, adamı kodese tıktırmak için birebirdirler. Dokunma o karıya.",,"—Oye lo que te digo, imbécil —le espetó con fuerza—. No vayas a mirar siquiera a esa perra. No me importa lo que diga o lo que haga ella. Las he conocido peligrosas, pero jamás he visto veneno como ésta. Es un cebo para la cárcel. Déjala tranquila.",,"He said angrily: - You filthy whore. Don't look at that slut. I don't give a damn what she says or does. I've seen many venomous snakes, but I've never seen one as vicious as her. Don't touch her.","Blushing: ""Listen to me, idiot, you are not to look at that whore. I don't care, whatever she says, whatever she does, it doesn't matter to me. I've seen many snakes like her, they're perfect for getting a man thrown in jail. Don't touch that woman.""","—Listen to what I'm telling you, idiot —he snapped forcefully—. Don't even think about looking at that bitch. I don't care what she says or what she does. I've known dangerous ones, but I've never seen poison like this one. She's bait for jail. Leave her alone.",62
305,,[],"“No, you never. But when she was standin’ in the doorway showin’ her legs, you wasn’t lookin’ the other way, neither.”",,"- Đúng, mày không làm gì cả, nhưng lúc con bé đứng kia kìa, phơi đùi ra, thì mày cứ nhìn chòng chọc vào nó.",,"""Bir şey yapmadım, George. ""Yapmadın elbet, ama demin orada kapı aralığında karı baldırlarını gösterirken gözlerini ayırmıyordun maldan.",,"—No, nada. Pero cuando estaba ahí en la puerta enseñando las piernas, tú no mirabas para otro lado, ¿eh?",,"- Yes, you didn't do anything, but when the girl was standing over there, showing off her thighs, you kept staring at her.","""I didn't do anything, George."""" ""Of course you didn't, but just now, while the woman was showing her calves in the doorway, you couldn't take your eyes off the goods.""","—No, nothing. But when she was there at the door showing her legs, you weren't looking the other way, were you?",33
314,,[],"He smoothed out his crushed hat, creased it in the middle and put it on. He looked kindly at the two in the bunk house. “It’s brighter’n a bitch outside,” he said gently. “Can’t hardly see nothing in here. You the new guys?”",,"Hắn sửa chiếc mũ nhăn nheo, làm một đường rẽ phía giữa và đội lên đầu. Hắn nhìn hai người trong phòng một cách nhân hậu. Hắn nói, giọng ưu ái: - Phía ngoài nắng như đốt. Vào đây hoa mắt chả thấy gì hết. Các bác vừa mới đến à",,"Ezilmiş şapkasını düzeltti, ortadan yarıp başına geçirdi. Odadaki iki adama iyicil bir bakışla baktı. Nezaketle: ""Dışarda öyle kızgın bir güneş var ki, gözlerim kamaştı..."" dedi. ""İçeriyi göremiyorum. Yeni gelenler siz misiniz?",,"Ajustó el aplastado sombrero, le hizo un surco en el medio y se lo puso. Miró bondadosamente a los dos hombres que había en el cuarto. —Hay más luz que el diablo ahí fuera —dijo suavemente—. Apenas puedo ver ahora. ¿Vosotros sois los nuevos?",,"He adjusted the crumpled hat, made a part in the middle, and put it on his head. He looked at the two people in the room benevolently. He spoke, in a kind voice: - Outside, the sun is scorching. Coming in here, I can't see anything at all. Have you just arrived?","He straightened his crushed hat and placed it on his head, parting it down the middle. He looked at the two men there with a benevolent gaze. Politely: ""The sun outside is so blazing that my eyes are dazzled..."" he said. ""I can't see inside. Are you the newcomers?""","He adjusted the crushed hat, made a crease in the middle, and put it on. He looked kindly at the two men who were in the room. —There is more light than the devil out there —he said softly—. I can barely see now. Are you the new ones?",57
356,,[],They went out the door. The sunshine lay in a thin line under the window. From a distance there could be heard a rattle of dishes.,,"Chúng bước ra ngoài. Mặt trời chỉ còn là một vạch mỏng dưới cửa sổ. Xa xa, người ta có thể nghe tiếng chén bát va chạm nhau.",,"Çıktılar. Güneş artık pencerenin altında ince bir çizgiden ibaret kalmıştı. Uzakta, bir tabak, çanak gürültüsü duyuluyordu.",,Salieron del edificio. El sol trazaba una fina línea bajo la ventana. De la distancia llegaba un ruido de platos.,,"They stepped outside. The sun was just a thin line below the window. In the distance, one could hear the clinking of dishes.","They went out. The sun was now just a thin line below the window. In the distance, the clatter of dishes could be heard.",They left the building. The sun drew a thin line under the window. From the distance came the sound of dishes.,30
359,,[],"Although there was evening brightness showing through the windows of the bunk house, inside it was dusk. Through the open door came the thuds and occasional clangs of a horseshoe game, and now and then the sound of voices raised in approval or derision.",,"Mặc dầu trời còn sáng ngoài cửa sổ, bên trong nhà trại lại tối sầm. Từ phía cửa vọng lại tiếng ồn ào và đôi lúc tiếng móng ngựa chạm vào nhau kêu chát chúa. Thỉnh thoảng tiếng hoan hô hay chỉ trích lại nổi lên.",,"Pencerelerde akşamın aydınlığı parıldamakla birlikte, barakanın içi karanlıktı. Açık kapıdan bir nal oyununun boğuk gürültüsü ve zaman zaman demirlerin çınlaması duyuluyordu. Arasıra beğeni ya da itiraz sesleri yükseliyordu.",,"Aunque se veía el resplandor del atardecer por las ventanas del barracón de peones, dentro estaba oscuro. Por la puerta abierta llegaban los golpes sordos y los ocasionales tañidos de un juego de herraduras, y de vez en cuando el sonido de voces elevadas para aprobar o mofarse, según la jugada.",,"Although it was still bright outside the window, inside the house it was dark. From the direction of the door came the sound of noise and occasionally the clanging of horses' hooves. From time to time, cheers or criticisms would arise.","Although the evening light was shimmering in the windows, the inside of the barrack was dark. From the open door, the muffled noise of a horseshoe game and the occasional clanging of iron could be heard. From time to time, sounds of approval or objection would rise.","Although the glow of the sunset could be seen through the windows of the workers' barrack, it was dark inside. Through the open door came the dull thuds and occasional chimes of a game of horseshoes, and from time to time the sound of raised voices to approve or mock, depending on the play.",52
387,,[],"“Hell, no. He just scared her. I’d be scared too if he grabbed me. But he never hurt her. He jus’ wanted to touch that red dress, like he wants to pet them pups all the time.”",,"- Hẳn là chưa rồi.. Nó chỉ làm con nhỏ sợ, thế thôi. Tôi mà bị vào tay nó, tôi cũng hết hồn. Nhưng mà nó không động gì tới con nhỏ hết. Nó chỉ muốn mân mê cái áo đỏ giống hệt như bây giờ nó muốn vuốt ve hoài lũ chó con kia kìa.",,"""Yok be canım. Sadece ödünü patlattı, işte o kadar. Bana el sürse bile korkardım. Ama kıza bir şey yapmadı. Sadece al fistanını okşamak istiyordu, tıpkı durmadan inekleri okşadığı gibi.",,"—No, qué diablos. La asustó, nada más. Yo también me asustaría si me agarrara. Pero no le hizo daño. Sólo quería tocarle el vestido, del mismo modo que le gusta acariciar a esos cachorros.",,"- Surely not yet.. It just scared the little girl, that's all. If I were in its hands, I would be terrified too. But it didn't do anything to the little girl at all. It just wanted to caress the red shirt just like it now wants to keep petting those puppies over there.","""No way, dear. He just scared her, that's all. I would be afraid even if he touched me. But he didn't do anything to the girl. He just wanted to caress her dress, just like he constantly caresses the cows.""","—No, what the hell. He just scared her, nothing more. I would be scared too if he grabbed me. But he didn't hurt her. He just wanted to touch her dress, in the same way he likes to pet those puppies.",47
426,,[],"The young man turned to the back of the magazine, put it down on the table and pointed with his finger. “Right there, read that.” Slim bent over it. “Go on,” said the young man. “Read it out loud.”",,"Gã trẻ tuổi lật trên trang ở phần cuối tạp chí rồi đặt lên bàn và lấy ngón tay chỉ: - Đây này, đọc đi. Slim cúi xuống. Gã trẻ tuổi tiếp: - Đọc lớn lên cùng nghe nào.",,"Genç adam derginin son sayfasını karıştırdı, dergiyi masanın üstüne koyarak, eliyle işaret etti: ""Şunu oku bak. Slim eğildi. ""Hadi, yüksek sesle oku,"" dedi adam.",,"El mozo abrió la revista por una de las últimas páginas, la puso sobre la mesa y señaló con el dedo. —Aquí, lee esto. Slim se inclinó sobre la mesa. —Vamos —dijo el mozo—. Léelo en voz alta.",,"The young man flipped to the page at the end of the magazine, placed it on the table, and pointed with his finger: - Here, read this. Slim bent down. The young man continued: - Read it out loud so we can all hear.","The young man flipped through the last page of the magazine, placed the magazine on the table, and pointed with his hand: ""Read this, look."" Slim leaned over. ""Come on, read aloud,"" said the man.","The waiter opened the magazine to one of the last pages, placed it on the table, and pointed with his finger. —Here, read this. Slim leaned over the table. —Let's go —said the young man—. Read it out loud.",50
460,,[],"Whit broke out, “What the hell’s takin’ him so long? Lay out some cards, why don’t you? We ain’t going to get no euchre played this way.”",,Whit nổ bùng : - Trời ơi! Sao lâu dữ vậy. Mà sao anh không chia bài đi? Bảo đánh bài mà sao kỳ vậy?,,"Whil dayanamadı: ""Ulan amma uzattın be? Neden vermiyorsun kağıtları? Böyle mi oynayacağız?",,"—¿Por qué diablos tardas tanto? —estalló Whit—. Empieza a dar cartas, ¿quieres? Así no vamos a jugar nunca.",,"Whit exploded : - Oh my God! Why is it taking so long? Why aren't you dealing the cards? You said we were going to play cards, so what's going on?","He couldn't stand it any longer: ""Man, you're dragging this out too much, aren't you?"" Why aren't you giving the cards? Is this how we're going to play?""","—Why the hell are you taking so long? —Whit burst out—. Start dealing cards, will you? This way, we'll never get to play.",39
468,,[],"Whit laughed again. “You do if you been around these big ranches much. Guy that wants to look over a ranch comes in Sat’day afternoon. He gets Sat’day night supper an’ three meals on Sunday, and he can quit Monday mornin’ after breakfast without turning his hand. But you come to work Friday noon. You got to put in a day an’ a half no matter how you figure.”",,"- Tôi vẫn không hiểu tính thế là thế nào? Whit cười rộ : - Anh mà làm mướn lâu năm trong các nông trại lớn thì biết liền. Thằng cha nào muốn tới xem cho biết nước biết cái ở một trại nào thường tới chiều thứ bảy, ba bữa ngày chủ nhật và sáng thứ hai ăn lót lòng xong, nó có thể cuốn gói đi mà đếch phải làm gì cả. Còn các anh, các anh lại tới nhận việc trưa thứ sáu. Như vậy các anh phải làm việc một ngày rưỡi, dù anh muốn tính sao mặc lòng.",,"George: ""Bu hesaba aklım ermedi,"" dedi. ""Bu büyük çiftliklerde, uzun zaman kalmış olsaydın anlardın. Bir çiftliği şöyle bir kolaçan etmek isteyen adam, cumartesi öğleden sonra gelir. O gün akşam yemeğini, pazar günü de üç öğün yemek yer, pazartesi de kahvaltıdan sonra elini bile kımıldatmadan çeker arabasını gider. Halbuki siz, cuma günü öğleyin geldiniz çalışmaya. Demek ki hesabınız ne olursa olsun, en az bir buçuk gün çalışmak zorundasınız.",,"Otra vez rió Whit. —Ya lo entenderás cuando hayas trabajado un tiempo en estos ranchos grandes. El hombre que quiere ver cómo es el lugar llega el sábado por la tarde. Le dan de comer el sábado por la noche y tres veces el domingo, y puede irse el lunes por la mañana, después del desayuno, sin haber trabajado ni un minuto. Pero vinisteis el viernes al mediodía. Lo hagáis como lo hagáis, tenéis que trabajar un día y medio.",,"- I still don't understand what that means? Whit laughed heartily: - If you have worked for many years on large farms, you would know immediately. Anyone who wants to come and see what it's like at a farm usually arrives on Saturday evening, spends Sunday, and after breakfast on Monday morning, they can pack up and leave without having to do anything at all. But you guys, you come to take the job on Friday noon. So you have to work for a day and a half, no matter how you want to calculate it.","George: ""I couldn't make sense of this account,"" he said. ""If you had stayed on these large farms for a long time, you would understand. A man who wants to take a quick look around a farm comes on Saturday afternoon. He has dinner that evening, eats three meals on Sunday, and on Monday, after breakfast, he leaves without lifting a finger. However, you came to work on Friday at noon. So, no matter what your plan is, you have to work for at least a day and a half.""","Whit laughed again. —You will understand it when you have worked for a while on these big ranches. The man who wants to see what the place is like arrives on Saturday afternoon. They feed him on Saturday night and three times on Sunday, and he can leave on Monday morning, after breakfast, without having worked a minute. But you came on Friday at noon. No matter how you do it, you have to work a day and a half.",86
564,,[],"“Sure, we’d have a little house an’ a room to ourself. Little fat iron stove, an’ in the winter we’d keep a fire goin’ in it. It ain’t enough land so we’d have to work too hard. Maybe six, seven hours a day. We wouldn’t have to buck no barley eleven hours a day. An’ when we put in a crop, why, we’d be there to take the crop up. We’d know what come of our planting.”",,"- Ừ, mình sẽ có một căn nhà nhỏ và một phòng riêng. Một cái lò sưởi tròn bàng gang để đốt lửa vào mùa đông. Vườn thì không rộng lắm, như thế đỡ làm việc vất vả. Chừng sáu hay bảy giờ mỗi ngày. Khỏi phải gánh lúa mạch mỗi ngày mười một tiếng đồng hồ. Hễ có lúa mà gặt thì gặt cho mình. Mình làm thì mình hưởng.",,"""Böyle işte, küçük bir evimiz, her birimiz için ayrı bir odamız olacak. Yusyuvarlak bir de küçük dökme sobamız; kışın onu yakacağız. Toprağımız çok olmayacağından, öyle fazla yorulmak zorunda kalmayacağız. Günde belki altı, yedi saat. Günde on bir saat arpa yüklemeyeceğiz. Bir şeyler ektiğimiz zaman ürünü de kendimiz toplayacağız. Ektiğimizin ne sonuç verdiğini gözümüzle göreceğiz.",,"—Claro, vamos a tener una casita, con una habitación para nosotros. Una buena estufa de hierro y en invierno mantendremos el fuego siempre encendido. No es demasiada tierra, de modo que no tendremos que trabajar mucho. Quizás seis o siete horas por día. Pero se acabó lo de cargar sacos de cebada durante once horas cada día. Y cuando llegue la cosecha, allí estaremos nosotros para recogerla. Así sabremos qué resulta de lo que sembramos.",,"- Yes, we will have a small house and a private room. A round cast iron stove to light a fire in the winter. The garden won't be very large, so we won't have to work too hard. About six or seven hours each day. No more carrying barley for eleven hours a day. If there's grain to harvest, we'll harvest it for ourselves. We work, we enjoy the fruits of our labor.","""That's it, we will have a small house, and each of us will have our own room. We will also have a small round cast iron stove; we will light it in winter. Since we won't have much land, we won't have to work too hard. Maybe six or seven hours a day. We won't be loading barley for eleven hours a day. When we plant something, we will also harvest it ourselves. We will see with our own eyes what our planting yields.""","—Of course, we are going to have a little house, with a room for us. A good iron stove and in winter we will keep the fire always burning. It's not too much land, so we won't have to work a lot. Maybe six or seven hours a day. But no more carrying barley sacks for eleven hours every day. And when the harvest comes, we will be there to gather it. That way we will know what comes from what we sow.",103
566,,[],"“Sure, you’d go out in the alfalfa patch an’ you’d have a sack. You’d fill up the sack and bring it in an’ put it in the rabbit cages.”",,"- Này nhé, mày ra đồng cỏ linh lăng với cái bao. Mày hái đầy bao rồi đem về cho thỏ trong chuồng.",,"""Bir çuval alıp yonca tarlasına gideceksin. Çuvalı doldurup, tavşan kümesine gireceksin.",,"—Claro, vas a ir al campo de alfalfa con un saco. Vas a llenar el saco y a poner la alfalfa en las conejeras.",,"- Now, you go to the alfalfa field with the bag. Fill the bag and bring it back for the rabbits in the cage.","""You will take a sack and go to the clover field. You will fill the sack and enter the rabbit hutch.""","—Of course, you are going to the alfalfa field with a sack. You are going to fill the sack and put the alfalfa in the rabbit hutches.",40
644,,[],"“Well, I got a right to have a light. You go on get outta my room. I ain’t wanted in the bunk house, and you ain’t wanted in my room.”",,"- Hừ, tôi có quyền thắp đèn chớ. Thôi bước ra đi. Tôi không được vào trại các người, vậy các người cũng đừng vào đây.",,"""Işık yakmaya hakkım yok mu? Hadi, çık odamdan. Odanıza gelmemi istemiyorsunuz, ben de sizlerin odama gelmenizi istemiyorum.",,"—Bueno, tengo derecho a encender la luz. Tiene que marcharse de mi cuarto. A mí no me dejan estar en el barracón y yo no le dejaré estar aquí.",,"- Hmph, I have the right to light the lamp. Now step out. I'm not allowed into your camp, so you shouldn't come in here either.","""Don't I have the right to turn on the light? Come on, get out of my room. You don't want me to come to your room, and I don't want you to come to mine either.""","—Well, I have the right to turn on the light. You have to leave my room. They don't let me stay in the barrack and I won't let you stay here.",38
683,,[],"Crooks bored in on him. “Want me ta tell ya what’ll happen? They’ll take ya to the booby hatch. They’ll tie ya up with a collar, like a dog.”",,"Crooks nhấn mạnh: - Chú muốn tôi nói tiếp cho mà nghe không. Tụi nó sẽ lôi cổ chú vào nhà thương điên. Rồi ở đó, tụi nó trói chú vào dây xích, như chó ấy.",,"""Yalan söylüyorsun, George yaralanmadı. ""Ne olacağını söyleyeyim mi, ben sana? Seni tımarhaneye götürürler. Köpek gibi bir tasma geçirirler boynuna.",,"Los ojos de Crooks perforaron los suyos. —¿Quiere que le diga lo que pasará? Lo llevarán al manicomio, lo atarán del pescuezo, como a un perro.",,"Crooks emphasized: - Do you want me to continue talking? They will drag you to the mental hospital. There, they will chain you up like a dog.","""You're lying, George wasn't injured."""" ""Shall I tell you what will happen? They will take you to the asylum. They will put a collar on your neck like a dog.""","Crooks' eyes bored into his. —Do you want me to tell you what will happen? They will take you to the asylum, they will tie you by the neck, like a dog.",40
