line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
251,,[],"When I saw her in the light she was quite an old woman, fifty years old at least. But I went ahead and did it just the same.",,"Dưới ánh đèn mình thấy bà ta quá già, ít nhất cũng phải năm mươi. Nhưng mình vẫn làm như không có chuyện gì xảy ra.",,"Lâmbayı açtım, onu ilk kez ışık altında gördüm, yaşlı bir kadındı. En azından ellisinde vardı. Ama umursamadım ve yapılacak işi yaptım.",,"Cuando la vi a plena luz resultó una verdadera vieja. Por lo menos tenía cincuenta años. Pero, de todos modos, lo hice.",,"Under the light, I saw that she was very old, at least fifty. But I still acted as if nothing had happened.","I turned on the lamp, I saw her under the light for the first time, she was an old woman. She was at least in her fifties. But I didn't care and did the job that needed to be done.","When I saw her in full light, she turned out to be a real old woman. She was at least fifty years old. But, anyway, I did it.",31
278,,[],"He had gone straight on working. As soon as he saw what the photograph was, and what it meant, he had covered it up with another sheet of paper. Luckily, when he unrolled it, it had been upside-down from the point of view of the telescreen.",,Anh bắt đầu làm việc ngay. Anh vội lấy một tờ giấy khác đè lên bức ảnh khi vừa nhìn thấy và nhận ra ý nghĩa của nó. May là khi anh giở thì bức ảnh lại nằm ngược với hướng của màn vô tuyến.,,Çalışmasını sürdürmüştü. Fotoğrafı görüp anlamını kavradıktan sonra üstünü bir kâğıtla örtüvermişti. Neyse ki tomarı açtığında resim tele ekrana göre ters durmaktaydı.,,"Winston había seguido trabajando después de su descubrimiento. En cuanto vio lo que era la fotografía y lo que significaba, la cubrió con otra hoja de papel. Afortunadamente, cuando la desenrolló había quedado de tal modo que la telepantalla no podía verla.",,"He started working immediately. He hurriedly placed another sheet of paper over the photo as soon as he saw and understood its significance. Fortunately, when he turned it over, the photo was facing away from the direction of the television screen.","He had continued his work. After seeing the photograph and grasping its meaning, he had quickly covered it with a piece of paper. Fortunately, when he unrolled the scroll, the picture was upside down relative to the tele screen.","Winston had continued working after his discovery. As soon as he saw what the photograph was and what it meant, he covered it with another sheet of paper. Fortunately, when he unrolled it, it had ended up in such a way that the telescreen couldn't see it.",56
281,,[],"But today, supposing that it could be somehow resurrected from its ashes, the photograph might not even be evidence. Already, at the time when he made his discovery, Oceania was no longer at war with Eurasia, and it must have been to the agents of Eastasia that the three dead men had betrayed their country. Since then there had been other changes—two, three, he could not remember how many. Very likely the confessions had been rewritten and rewritten until the original facts and dates no longer had the smallest significance. The past not only changed, but changed continuously. What most afflicted him with the sense of nightmare was that he had never clearly understood why the huge imposture was undertaken. The immediate advantages of falsifying the past were obvious, but the ultimate motive was mysterious. He took up his pen again and wrote:",,"Nhưng giả sử như có thể phục hồi được bức ảnh thì có thể nó cũng không còn là bằng chứng nữa. Ngay khi anh phát hiện được bức ảnh thì Oceania đã không còn đánh nhau với Eurasia nữa và ba người kia đã phải bán nước cho điệp viên của Eastasia rồi. Từ đó đến nay còn mấy lần thay đổi nữa, hai hoặc ba lần, anh không nhớ rõ. Rất có thể là những lời thú nhận đã được viết đi viết lại nhiều lần, nhiều đến nỗi sự kiện và ngày tháng ban đầu chẳng còn một tí ý nghĩa nào nữa. Qúa khứ không chỉ bị sửa đổi mà còn bị sửa đổi thường xuyên, sửa đổi liên tục. Điều kinh khủng nhất đối với anh chính là anh không làm sao hiểu nổi tại sao lại phải làm cái công việc giả mạo hao tiền tốn của ghê gớm này. Lợi ích trước mắt thì rõ nhưng mục đích cuối cùng thì còn là bí mật. Anh cầm bút và viết:",,"Fotoğraf, bugün küller arasından çıkarılmış olsa bile, bir kanıt sayılmayabilirdi. Daha o buluşu yapmadan önce, Okyanusya artık Avrasya ile savaşı kesmişti; o halde bu üç adam, yurtlarını Doğu Asya casuslarına satmış olacaklardı. O günden bugüne, hatırlayamadığı bir yığın suç daha yüklenmişti kendilerine. İtiraflar kuşkusuz, artık asıl tarihlerin ve gerçeklerin bir önemi kalmayıncaya kadar değişmiş ve yeniden yeniden yazılmışlardı. Geçmiş, bir kez değil, sürekli değişmekteydi. Kendisine kâbuslara neden olan şuydu: Bu korkunç düzmecenin nedeni neydi? Anlayamıyordu. Geçmişi değiştirmenin anlık yararları açıkça ortadaydı, ama son hedef gizliydi. Kalemini yeniden aldı ve şöyle yazdı:",,"Pero hoy, suponiendo que pudiera resucitar de sus cenizas, la foto no podía servir de prueba. Ya en el tiempo en que él había hecho el descubrimiento, no estaba en guerra Oceanía con Eurasia y los tres personajes suprimidos tenían que haber traicionado su país con los agentes de Asia oriental y no con los de Eurasia. Desde entonces hubo otros cambios, dos o tres, ya no podía recordarlo. Probablemente, las confesiones habían sido nuevamente escritas varias veces hasta que los hechos y las fechas originales perdieran todo significado. No es sólo que el pasado cambiara, es que cambiaba continuamente. Lo que más le producía a Winston la sensación de una pesadilla es que nunca había llegado a comprender claramente por qué se emprendía la inmensa impostura. Desde luego, eran evidentes las ventajas inmediatas de falsificar el pasado, pero la última razón era misteriosa. Volvió a coger la pluma y escribió:",,"But suppose the photograph could be recovered, it might no longer serve as evidence. By the time he discovered the photograph, Oceania was no longer at war with Eurasia, and the three men had already betrayed their country to Eastasian spies. Since then, there had been several more changes, two or three times, he couldn't remember exactly. It was very likely that the confessions had been rewritten so many times that the original events and dates no longer held any meaning. The past was not only altered but was constantly being altered, continuously revised. The most horrifying thing for him was that he couldn't understand why such an enormous and costly falsification effort was necessary. The immediate benefits were clear, but the ultimate purpose remained a secret. He picked up the pen and wrote:","Even if the photograph had been unearthed from the ashes today, it might not have been considered evidence. Before he made that discovery, Oceania had already ceased fighting with Eurasia; therefore, these three men must have sold their homeland to East Asian spies. Since that day, a heap of other crimes, which he could not remember, had been added to their charges. The confessions had undoubtedly been altered and rewritten over and over again until the original dates and facts no longer mattered. The past was not changing just once, but continuously. What caused him nightmares was this: What was the reason for this terrible fabrication? He could not understand. The immediate benefits of altering the past were clearly evident, but the ultimate goal was hidden. He picked up his pen again and wrote:","But today, assuming it could rise from its ashes, the photo could not serve as proof. Even at the time when he had made the discovery, Oceania was not at war with Eurasia and the three eliminated characters had to have betrayed their country with agents of Eastasia and not with those of Eurasia. Since then there had been other changes, two or three, he could no longer remember. Probably, the confessions had been rewritten several times until the original facts and dates lost all meaning. It was not just that the past changed, it was that it changed continuously. What gave Winston the greatest sense of a nightmare was that he had never clearly understood why the immense deception was undertaken. Of course, the immediate advantages of falsifying the past were evident, but the ultimate reason was mysterious. He picked up the pen again and wrote:",170
284,,[],"He picked up the children’s history book and looked at the portrait of Big Brother which formed its frontispiece. The hypnotic eyes gazed into his own. It was as though some huge force were pressing down upon you—something that penetrated inside your skull, battering against your brain, frightening you out of your beliefs, persuading you, almost, to deny the evidence of your senses. In the end the Party would announce that two and two made five, and you would have to believe it. It was inevitable that they should make that claim sooner or later: the logic of their position demanded it. Not merely the validity of experience, but the very existence of external reality was tacitly denied by their philosophy. The heresy of heresies was common sense. And what was terrifying was not that they would kill you for thinking otherwise, but that they might be right. For, after all, how do we know that two and two make four? Or that the force of gravity works? Or that the past is unchangeable? If both the past and the external world exist only in the mind, and if the mind itself is controllable—what then?",,"Anh cầm cuốn sách lịch sử dành cho thiếu nhi và ngắm bức ảnh của Anh Cả minh hoạ trên trang nhất. Cặp mắt thôi miên nhìn thẳng vào anh. Giống như có một sức mạnh vô hình đè nén người ta, xuyên thấu vỏ não, đập liên hồi kì trận vào óc, doạ dẫm buộc phải từ bỏ niềm tin của chính mình, thuyết phục người ta từ bỏ cả những giác quan của mình nữa. Cuối cùng thì Đảng có thể tuyên bố rằng hai cộng hai là năm và dân chúng sẽ buộc phải tin. Sớm muộn gì họ sẽ tuyên bố như thế, quyền lực của họ đòi hỏi như vậy. Triết lí của họ không chỉ ngấm ngầm phủ nhận giá trị của kinh nghiệm mà còn phủ nhận luôn cả hiện thực khách quan nữa. Điều nhảm nhí nhất trong những điều nhảm nhí đã trở thành hợp lí. Sợ nhất không phải là họ sẽ giết vì ta nghĩ khác mà là họ có thể đúng. Thực ra làm sao ta biết được rằng hai cộng với hai là bốn? Hoặc làm sao ta biết có lực hấp dẫn? Làm sao ta biết là quá khứ không thể thay đổI được? Hoặc giả nếu quá khứ và thế giới bên ngoài chỉ tồn tại trong tâm mà tâm có thể điều khiển được thì sao?",,"Çocuklar için yazılmış tarih kitabını aldı. Büyük Biraderin kapaktaki resmine baktı. İnsanı donduran o gözlere baktı. Büyük bir kuvvet üzerinize basınç uyguluyordu sanki; kafatasınızı delip beyninize balyozla vuruyor, inançlarınızı söküp alıyor, sizi beş duyunuza bile inanmamaya zorluyordu. Sonunda, Parti iki kere ikinin beş ettiğini duyuracak ve insan da buna inanmak zorunda kalacaktı. Bu sav eninde sonunda öne sürülecekti, durumlarının mantığı bunu gerektiriyordu. Yalnızca deneyimlerin geçerliliği değil, dış gerçeklerin varlığı bile düşünce sistemle-rince yadsınıyordu. Gerçeğe karşı çıkan öğretilere karşı çıkmanın tek yolu sağduyudan ayrılmamaktı. İnsanı ürküten, başka türlü düşündüğü için öldürülmek değil, onların haklı olabilecekleri olasılığıydı. İki kere ikinin dört ettiğini nereden biliyorduk? Ya da yerçekimi yasasının geçerliliğini? Ya da geçmişin değiştirilemez olduğunu? Eğer geçmiş ve dış dünya yalnızca beynimizde var oluyorsa ve beynin kendisi de denetlenebiliyorsa... Öyleyse bu araştırmanın yararı neydi?",,"Cogió el libro de texto infantil y miró el retrato del Gran Hermano que llenaba la portada. Los ojos hipnóticos se clavaron en los suyos. Era como si una inmensa fuerza empezara a aplastarle a uno, algo que iba penetrando en el cráneo, golpeaba el cerebro por dentro, le aterrorizaba a uno y llegaba casi a persuadirle que era de noche cuando era de día. Al final, el Partido anunciaría que dos y dos son cinco y habría que creerlo. Era inevitable que llegara algún día al dos y dos son cinco. La lógica de su posición lo exigía. Su filosofía negaba no sólo la validez de la experiencia, sino que existiera la realidad externa. La mayor de las herejías era el sentido común. Y lo más terrible no era que le mataran a uno por pensar de otro modo, sino que pudieran tener razón. Porque, después de todo, ¿cómo sabemos que dos y dos son efectivamente cuatro? O que la fuerza de la gravedad existe. O que el pasado no puede ser alterado. ¿Y si el pasado y el mundo exterior sólo existen en nuestra mente y, siendo la mente controlable, también puede controlarse el pasado y lo que llamamos la realidad?",,"He held a children's history book and gazed at the picture of Big Brother illustrated on the first page. The hypnotic eyes stared straight at him. It was as if an invisible force was pressing down on him, penetrating his cortex, pounding incessantly on his brain, threatening to force him to abandon his own beliefs, persuading him to even abandon his own senses. In the end, the Party could declare that two plus two equals five and the people would be forced to believe it. Sooner or later they would declare it, their power demanded it. Their philosophy not only implicitly denied the value of experience but also denied objective reality itself. The most nonsensical of nonsense had become reasonable. The scariest thing was not that they would kill you for thinking differently but that they might be right. How do we really know that two plus two is four? Or how do we know there is gravity? How do we know that the past cannot be changed? Or what if the past and the outside world only exist in the mind and the mind can be controlled?","He took the history book written for children. He looked at the picture of Big Brother on the cover. He looked into those chilling eyes. It was as if a great force was applying pressure on you; drilling into your skull and hammering your brain, ripping out your beliefs, forcing you not to believe even in your five senses. In the end, the Party would announce that two plus two equals five, and people would have to believe it. This claim would eventually be put forward; the logic of their situation required it. Not only the validity of experiences but even the existence of external realities was denied by their thought systems. The only way to oppose doctrines that opposed reality was not to part from common sense. What was frightening was not being killed for thinking differently, but the possibility that they might be right. How did we know that two plus two equals four? Or the validity of the law of gravity? Or that the past could not be altered? If the past and the external world only existed in our minds and the mind itself could be controlled...Then what was the use of this investigation?","He took the children's textbook and looked at the portrait of Big Brother that filled the cover. The hypnotic eyes locked onto his. It was as if an immense force began to crush him, something that penetrated his skull, pounded his brain from within, terrified him, and almost persuaded him that it was night when it was day. In the end, the Party would announce that two and two make five and it would have to be believed. It was inevitable that one day it would come to two and two make five. The logic of their position demanded it. Their philosophy denied not only the validity of experience but also the existence of external reality. The greatest heresy was common sense. And the most terrible thing was not that one would be killed for thinking differently, but that they might be right. Because, after all, how do we know that two and two are indeed four? Or that the force of gravity exists. Or that the past cannot be altered. What if the past and the external world only exist in our minds and, since the mind is controllable, the past and what we call reality can also be controlled?",239
298,,[],"He walked on. The bomb had demolished a group of houses two hundred meters up the street. A black plume of smoke hung in the sky, and below it a cloud of plaster dust in which a crowd was already forming round the ruins. There was a little pile of plaster lying on the pavement ahead of him, and in the middle of it he could see a bright red streak. When he got up to it he saw that it was a human hand severed at the wrist. Apart from the bloody stump, the hand was so completely whitened as to resemble a plaster cast.",,"Anh tiếp tục đi. Quả tên lửa phá sập mấy căn nhà cách đó chừng hai trăm mét. Một đám khói đen treo lơ lửng trên bầu trời, phía bên dưới, đám đông đã tụ lại xung quanh những đống gạch vụn còn mù mịt bụi vữa. Anh nhìn thấy trong đống xà bần nằm trên vỉa hè cách chỗ anh đứng mấy mét một vệt màu đỏ. Khi đến gần thì nhận ra đó là một bàn tay người. Trừ chỗ cổ tay dính máu ra, cả bàn tay trông trắng bệch như đúc bằng thạch cao.",,"Yürümeyi sürdürdü. Bomba caddenin iki yüz metre ötesindeki bir dizi evi yerle bir etmişti. Siyah bir duman bulutu havada asılı duruyordu, onun altında, havayı dolduran sıva tozlarının içinde bir kalabalık oluşmaya başlamıştı bile. İlende, üzerinde kırmızı bir leke bulunan küçük bir sıva yığını kaldırımı örtmekteydi. İyice yaklaştığı zaman, lekenin bileğinden kopmuş bir el olduğunu fark etti. Kanlı bilek dışında, el, alçıdan dökülmüş gibi bembeyazdı.",,"Siguió andando. La bomba había destruido un grupo de casas de aquella calle doscientos metros más arriba. En el cielo flotaba una negra nube de humo y debajo otra nube, ésta de polvo, envolvía las ruinas en torno a las cuales se agolpaba ya una multitud. Había un pequeño montón de yeso en el pavimento delante de él y en medio se podía ver una brillante raya roja. Cuando se levantó y se acercó a ver qué era vio que se trataba de una mano humana cortada por la muñeca. Aparte del sangriento muñón, la mano era tan blanca que parecía un molde de yeso.",,"He continued walking. The rocket destroyed several houses about two hundred meters away. A black cloud of smoke hung in the sky, and below it, a crowd had gathered around the piles of rubble still shrouded in dust. He saw a red streak in the debris lying on the sidewalk a few meters from where he stood. When he got closer, he realized it was a human hand. Except for the blood-stained wrist, the entire hand looked pale as if it were cast in plaster.","He continued walking. The bomb had leveled a row of houses two hundred meters down the street. A black cloud of smoke hung in the air, and beneath it, a crowd had already begun to form in the plaster dust that filled the air. Further ahead, a small pile of plaster with a red stain on it was covering the sidewalk. When he got closer, he realized that the stain was a hand severed at the wrist. Apart from the bloody wrist, the hand was as white as if it had been cast in plaster.","He continued walking. The bomb had destroyed a group of houses on that street two hundred meters further up. A black cloud of smoke floated in the sky, and below another cloud, this one of dust, enveloped the ruins around which a crowd was already gathering. There was a small pile of plaster on the pavement in front of him, and in the middle of it, a bright red streak could be seen. When he got up and approached to see what it was, he saw that it was a human hand cut off at the wrist. Apart from the bloody stump, the hand was so white it looked like a plaster mold.",117
302,,[],"“No, it ’as not! Back ’ome I got the ’ole lot of ’em for over two years wrote down on a piece of paper. I takes ’em down reg’lar as the clock. An’ I tell you, no number ending in seven—”",,“Tao bảo không! Ở nhà tao có ghi ra giấy suốt hai năm qua. Tao ghi đều như đồng hồ ấy chứ. Tao bảo mày đít bảy chưa ăn lần nào.”,,"""Hayır, kazanamadı!.. İki yıldır evde bütün sonuçları biriktiriyorum. Hepsini düzenli sayıyorum. Onun için dinle beni, yediyle biten hiçbir şey kazanmadı!",,"—No, no ha salido ninguno terminado en siete. En casa los tengo apuntados todos en un papel desde hace dos años. Nunca dejo de copiar el número. Y te digo que ningún número ha terminado en siete...",,"""I told you no! At home, I've been writing it down on paper for the past two years. I've been recording it regularly like clockwork. I told you, you haven't eaten seven yet.""","""No, it didn't win!.. I've been collecting all the results at home for two years. I'm counting them all regularly. So listen to me, nothing ending in seven has won!""","—No, none ending in seven has come out. At home, I have them all written down on a piece of paper for the past two years. I never fail to copy the number. And I'm telling you, no number has ended in seven...",56
310,,[],"“I arst you civil enough, didn’t I?” said the old man, straightening his shoulders pugnaciously. “You telling me you ain’t got a pint mug in the ’ole bleeding boozer?”",,"“Tôi chỉ xin anh thôi”, ông lão vừa nói vừa vươn vai lên có vẻ muốn gây sự. “Thế mà anh lại bảo tôi rằng quán của anh không bán theo pint.",,"""Sana adam gibi sorduk, değil mi?"" dedi yaşlı adam omuzlarını dikleştirerek, ""Bana bir payntlık bardağın olmadığını söylüyorsun, öyle mi?",,—¿Vas a decirme que no puedes servirme una pinta de cerveza? decía el viejo.,,"""I just beg you,"" the old man said while stretching as if he wanted to cause trouble. ""And yet you tell me that your shop doesn't sell by the pint.""","""We asked you nicely, didn't we?"" said the old man, straightening his shoulders, ""You're telling me you don't have a pint glass, is that so?""","—Are you going to tell me that you can't serve me a pint of beer? said the old man. —— And what the devil of a name is that, ""pinta""?",43
312,,[],"“’Ark at ’im! Calls ’isself a barman and don’t know what a pint is! Why, a pint’s the ’alf of a quart, and there’s four quarts to the gallon. ’Ave to teach you the A, B, C next.”",,"“Các vị có nghe rõ không? Chủ quán mà không biết pint là gì! Pint là nửa quart [1] , bốn quart là một gallon [2] . Chả lẽ phải dạy anh từ A, B, C nữa sao?”",,"""Vay cahil! Bir de kendini barmen sanıyor. Payntın ne demek olduğunu bile bilmiyor! Paynt bir çeyreğin yarısıdır ve bir galonda dön çeyrek vardır. Sana A, B, C'yi de öğretmem gerekecek.",,"—— ¿Y qué demonios de nombre es ese de «pinta»? —preguntó el tabernero inclinándose sobre el mostrador con los dedos apoyados en él. —Escuchad, presume de tabernero y no sabe lo que es una pinta. A éste hay que mandarle a la escuela.",,"""Did you all hear that clearly? The innkeeper doesn't even know what a pint is! A pint is half a quart [1], and four quarts make a gallon [2]. Do I really have to teach you from A, B, C again?""","""Oh, you fool! You even think you're a bartender. You don't even know what a pint is! A pint is half of a quart and there are four quarts in a gallon. I'll have to teach you the ABCs as well.""","—asked the bartender, leaning over the counter with his fingers resting on it. —Listen, he boasts of being a bartender and doesn't know what a pint is. This one needs to be sent to school.",58
322,,[],"The old man’s pale blue eyes moved from the darts board to the bar, and from the bar to the door of the Gents, as though it were in the barroom that he expected the changes to have occurred.",,"Đôi mắt xanh đã mờ đục vì năm tháng chuyển từ bàn chơi phi tiêu sang quầy rượu rồi cánh cửa nhà vệ sinh làm như có thể tìm được những thay đổi ấy ngay tại đây, trong quán bar này không bằng.",,"İhtiyar adamın solgun mavi gözleri ok tablasından bara, bardan tuvalete çevrildi, sanki değişiklik olması gereken yer o meyhaneymiş gibi...",,La pálida mirada azul del viejo recorrió el local como si fuera allí donde los cambios habían ocurrido.,,"The blue eyes had grown dim over the years, moving from the dartboard to the bar counter and then to the restroom door, as if one could find those changes right here, in this very bar.","The old man's pale blue eyes shifted from the dartboard to the bar, from the bar to the restroom, as if the place where change should happen was that tavern...",The old man's pale blue gaze swept across the place as if it were there that the changes had occurred.,45
325,,[],"“It’s all wars,” said the old man vaguely. He took up his glass, and his shoulders straightened again. “’Ere’s wishing you the very best of ’ealth!”",,"“Chiến tranh liên miên”, lão già giải thích. Lão nâng vại bia lên, ngực ưỡn ra theo thói quen. CChúc sức khoẻ anh!”",,"""Büyük savaştan,"" dedi adam belli belirsiz. Bardağını kaldırdı, tekrar omuzlarını dikleştirdi, ""Sağlığına!"" dedi.",,"—Siempre hay alguna guerra —dijo el anciano con vaguedad. Levantó el vaso y brindó—: ¡A su salud, caballero!",,"""Continuous wars,"" the old man explained. The old man lifted his beer mug, his chest puffing out habitually. ""Cheers to your health!""","""From the great war,"" the man said faintly. He lifted his glass, straightened his shoulders again, ""To your health!"" he said.","—There is always some war —said the old man vaguely. He raised the glass and toasted—: To your health, sir!",39
340,,[],"“One of ’em pushed me once,” said the old man. “I recollect it as if it was yesterday. It was Boat Race night—terrible rowdy they used to get on Boat Race night—and I bumps into a young bloke on Shaftesbury Avenue. Quite a gent, ’e was—dress shirt, top ’at, black overcoat. ’E was kind of zigzagging across the pavement, and I bumps into ’im accidental-like. ’E says, ‘Why can’t you look where you’re going?’ ’e says. I says, ‘Ju think you’ve bought the bleeding pavement?’ ’E says, ‘I’ll twist your bloody ’ead off if you get fresh with me.’ I says, ‘You’re drunk. I’ll give you in charge in ’alf a minute,’ I says. ’An if you’ll believe me, ’e puts ’is ’and on my chest and gives me a shove as pretty near sent me under the wheels of a bus. Well, I was young in them days, and I was going to ’ave fetched ’im one, only—”",,"“Một thằng đã đẩy tôi đấy”, lão già nói. “Vẫn nhớ như vừa mới hôm qua thôi. Đêm đó có hội đua thuyền, đêm đua thuyền bao giờ cũng lộn xộn lắm, tôi đâm phải một gã trên đại lộ Shaftesbury. Gã trông có dáng quí tộc, complet, mũ phớt, áo bành tô đen. Gã đang đi trên vỉa hè, siêu siêu vẹo vẹo, thế là vô tình tôi đâm phải. Hắn nói: “Không có mắt à?”. Tôi bảo: “Vỉa hè của nhà mày đấy à?”. Hắn lại bảo: “Mất dạy hả? Tao vặn cổ đi bây giờ”. Tôi bảo: “Xỉn hả, tao giao mày cho cảnh sát thì tiêu đời”. Cậu có tin không, nó nắm lấy ngực áo tôi và cứ thế mà đẩy, chút nữa thì tôi rơi vào bánh ô tô rồi. Lúc đó tôi còn trẻ, đáng lẽ nó chết với tôi, nhưng...”",,"""İçlerinden biri bir kez itmişti beni,"" dedi yaşlı adam. ""Sanki dünmüş gibi belleğimde. Oxford-Cambridge kürek yarışı ge-cesindeydi, -geceleri kürek yarışlarına giderlerdi-, Shaftesburry Avenue'da birisine çarpmıştım. Çok şıktı, beyaz kolalı gömlek, silindir şapka, siyah palto giymişti. Kaldırımda zikzaklar çizerek yürüyordu. Ben de kazana çarpıverdim. 'Önüne baksana,' dedi. 'Kaldırımı satın mı aldığını sanıyorsun?' dedim. 'Dayılan-ma, boynunu kırarım,' dedi. Ben de, 'Sen sarhoşsun, şimdi seni polise vereyim de gör,' dedim. Şimdi inanmazsın, ama elini göğsüme dayayıp hızla itmez mi? Az daha geçen otobüsün altında kalıyordum. O zamanlar gençtim, ona bir tane indirecektim ama...",,"—Uno me empujó una vez ——dijo el anciano—. Lo recuerdo como si fuera ayer. Era un día de regatas nocturnas y en esas noches había mucha gente grosera, y me tropecé con un tipo joven y jactancioso en la avenida Shaftesbury. Era un caballero, iba vestido de etiqueta y con sombrero de copa. Venía haciendo zigzags por la acera y tropezó conmigo. Me dijo: «¿Por qué no mira usted por dónde va?». Yo le dije: «¡A ver si se ha creído usted que ha comprado la acera!». Y va y me contesta: «Le voy a dar a usted para el pelo si se descara así conmigo». Entonces yo le solté: «Usted está borracho y, si quiero, acabo con usted en medio minuto». Sí señor, eso le dije y no sé si me creerá usted, pero fue y me dio un empujón que casi me manda debajo de las ruedas de un autobús. Pero yo por entonces era joven y me dispuse a darle su merecido; sin embargo...",,"“One guy pushed me,” the old man said. “I still remember it like it was just yesterday. That night there was a boat race, and boat race nights are always chaotic. I bumped into a guy on Shaftesbury Avenue. He looked like a nobleman, wearing a suit, a fedora, and a black overcoat. He was walking on the sidewalk, staggering, and I accidentally bumped into him. He said, ‘Can't you see?’ I replied, ‘Is this your sidewalk?’ He then said, ‘Are you rude? I'll twist your neck right now.’ I replied, ‘Drunk, huh? If I hand you over to the police, you're done for.’ Can you believe it, he grabbed my shirt and just pushed me, I almost fell under a car wheel. At that time, I was young; if it weren't for that, he would have been dead meat, but...”","""One of them pushed me once,"" said the old man. ""It's etched in my memory as if it were yesterday. It was on the night of the Oxford-Cambridge boat race, -they used to go to boat races at night-, I had bumped into someone on Shaftesbury Avenue. He was very elegant, wearing a white starched shirt, a top hat, and a black coat. He was walking in zigzags on the sidewalk. I bumped into him. 'Watch where you're going,' he said. 'Do you think you own the sidewalk?' I said. 'Don't get cocky, I'll break your neck,' he said. I replied, 'You're drunk, let me call the police on you and see.' You wouldn't believe it now, but he put his hand on my chest and pushed me hard. I almost fell under a passing bus. I was young back then, I would have punched him but...""","—One pushed me once ——said the old man—. I remember it as if it were yesterday. It was a night of regattas, and on those nights there were many rude people, and I bumped into a young and boastful guy on Shaftesbury Avenue. He was a gentleman, dressed in formal wear and a top hat. He was zigzagging down the sidewalk and bumped into me. He said to me: ""Why don't you watch where you're going?"". I said to him: ""Do you think you bought the sidewalk?"". And he replied: ""I'm going to give you a beating if you talk to me like that"". Then I said to him: ""You're drunk, and if I want, I can finish you off in half a minute"". Yes sir, that's what I said, and I don't know if you'll believe me, but he went and pushed me so hard I almost ended up under the wheels of a bus. But back then I was young and ready to give him what he deserved; however...",229
346,,[],"At this moment his train of thought stopped abruptly. He halted and looked up. He was in a narrow street, with a few dark little shops, interspersed among dwelling houses. Immediately above his head there hung three discolored metal balls which looked as if they had once been gilded. He seemed to know the place. Of course! He was standing outside the junk shop where he had bought the diary.",,"Đến đây luồng tư tưởng của anh bỗng bị ngắt quãng. Anh đứng lại và ngước mắt nhìn. Anh đang đứng trên một con phố hẹp, có mấy cửa hàng nhỏ tối tăm nằm chen giữa khu dân cư. Ngay trên đầu anh có treo ba quả cầu kim loại, chắc là trước đây mạ vàng, nhưng giờ đã xỉn. Dường như anh đã nhận ra. Đúng rồi! Anh đã mua cuốn nhật kí trong cái cửa hàng đồng nát này.",,"O anda, daldığı düşüncelerden sıyrıldı. Durup çevresine bir göz attı. Birkaç küçük dükkânın, evlerin arasına serpiştirilmiş olduğu dar bir sokaktaydı. Başının üzerinde, bir zamanlar yaldızlı olan, ama şimdi kararmış üç madeni top asılıydı. Burayı tanıyor gibiydi! Elbette! Burası günlük defterini almış olduğu ıvır zıvır dükkânıydı.",,En aquel momento el fluir de sus pensamientos se interrumpió de repente. Se detuvo y levantó la vista. Se hallaba en una calle estrecha con unas cuantas tiendecitas oscuras salpicadas entre casas de vecinos. Exactamente encima de su cabeza pendían unas bolas de metal descoloridas que habían sido doradas. Conocía este sitio. Era la tienda donde había comprado el Diario.,,"At this point, his train of thought was suddenly interrupted. He stopped and looked up. He was standing on a narrow street, with a few small, dark shops nestled among the residential area. Right above him hung three metal balls, probably once gilded, but now tarnished. It seemed he had recognized it. That's right! He had bought the diary in this junk shop.","At that moment, he snapped out of his deep thoughts. He stopped and glanced around. He was in a narrow street where a few small shops were scattered among the houses. Above his head hung three metal balls, once gilded but now tarnished. This place seemed familiar! Of course! This was the knick-knack shop where he had bought his daily journal.","At that moment, the flow of his thoughts was suddenly interrupted. He stopped and looked up. He was in a narrow street with a few dark little shops scattered among residential houses. Directly above his head hung some discolored metal balls that had once been gilded. He knew this place. It was the shop where he had bought the Diary.",83
