line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
181,,[],"‘But we learned in geography class that in the countryside, where all the farmers are and the animals, and they grow all the food, there are huge areas like this where people live and work and send all the food to feed us.’ She looked out of the window again at the huge area spread out before her and the distances that existed between each of the huts. ‘This must be it. It’s the countryside. Perhaps this is our holiday home,’ she added hopefully.",,"“Nhưng chúng ta đã học trong tiết địa lý là ở vùng nông thôn – toàn bộ những người nông đan sống ở đó, họ trồng tất cả các loại lương thực, nuôi cả con vật nữa – vẫn có những khu đất mênh mông như thế này để mọi người sinh sống, làm việc rồi mang tất cả lương thực đến cung cấp cho chúng ta.” Cô lại nhìn ra bên ngoài cửa sổ về phía khu đất mênh mông trải dài trước mặt và những khoảng trỗng giữa các gian trại. “Chắc hẳn là vậy rồi. Đây là vùng nông thôn. Có lẽ đây là khu nghỉ của gia đình chúng ta,” cô nói thêm tràn trề hy vọng.",,"“Ama coğrafya dersinde, kırsalda çiftçilerin ve hayvanların olduğunu ve yiyecek yetiştirildiğini öğrendik, insanların yaşayıp çalıştıkları, bizi beslemek için ürünlerini yetiştirdikleri böyle kocaman bölgeler var.” Tekrar dışarı, gözlerinin önüne serilen uçsuz bucaksız alana ve her barakanın arasında bulunan mesafeye baktı. “Burası kırsal olmalı. Belki bu, yazlık evimizdir.” diye umutla ekledi.",,"—Pero en clase de Geografía nos enseñaron que en el campo, donde están los granjeros y los animales, y donde se cultivan los alimentos, hay zonas inmensas como ésta donde vive y trabaja la gente que envía a la ciudad todo lo que nosotros comemos. —Miró de nuevo por la ventana y contempló la gran extensión que se abría ante ella, fijándose en las distancias que había entre las cabañas—. Sí, debe de ser eso. Es el campo. A lo mejor ésta es nuestra casa de veraneo —añadió esperanzada.",,"“But we learned in geography class that in the countryside – where all the farmers live, they grow all kinds of crops, raise animals too – there are still vast lands like this for people to live, work, and then bring all the food to supply us.” She looked out the window again at the vast land stretching out in front of her and the empty spaces between the buildings. “That must be it. This is the countryside. Maybe this is our family's vacation spot,” she added, full of hope.","“But in geography class, we learned that in rural areas, there are farmers and animals, and food is grown; there are such vast regions where people live and work, growing their products to feed us.” She looked outside again, at the vast expanse that stretched out before her eyes and the distance between each shack. “This must be the countryside. Maybe this is our summer house,” she added hopefully.","—But in Geography class, they taught us that in the countryside, where the farmers and animals are, and where food is grown, there are vast areas like this where people live and work, sending everything we eat to the city. —She looked out the window again and contemplated the vast expanse that opened before her, noting the distances between the cabins—. Yes, that must be it. It's the countryside. Maybe this is our summer house —she added hopefully.",96
210,,[],"With that remark she walked away, returning across the hallway to her bedroom and closing the door behind her, but she didn’t go back to arranging her dolls quite yet. Instead she sat down on the bed and a lot of things went through her head.",,"Với lời nhận xét đó, vô bỏ ra ngoài đi qua hành lang trở lại phòng ngủ của mình và đóng cửa lại sau lưng, nhưng cô không tiếp tục sắp xếp búp bê ngay. Thay vì thế, cô ngồi xuống giường, biết bao nhiêu điều chạy ngang qua tâm trí .",,"Bunu söyleyerek uzaklaştı. Koridorun karşısına, kendi odasına gitti ve kapıyı kapattı. Ama hemen bebeklerini yerleştirmeye koyulmadı. Bunun yerine yatağına oturdu ve aklından bir sürü şey geçti.",,"Y echó a andar, cruzó el pasillo, entró en su dormitorio y cerró la puerta, aunque no se puso a ordenar las muñecas enseguida. Se sentó en la cama y empezaron a pasarle muchas cosas por la cabeza.",,"With that remark, she left the room, walked down the hallway back to her bedroom, and closed the door behind her, but she did not immediately continue arranging the dolls. Instead, she sat down on the bed, with countless thoughts running through her mind.","Saying this, she walked away. She went across the corridor to her own room and closed the door. But she didn’t immediately start arranging her dolls. Instead, she sat on her bed and a lot of things went through her mind.","And she started walking, crossed the hallway, entered her bedroom, and closed the door, although she didn't start arranging the dolls right away. She sat on the bed and many things started to go through her mind.",51
211,,[],"And one final thought came into her brother’s head as he watched the hundreds of people in the distance going about their business, and that was the fact that all of them – the small boys, the big boys, the fathers, the grandfathers, the uncles, the people who lived on their own on everybody’s road but didn’t seem to have any relatives at all – were wearing the same clothes as each other: a pair of grey striped pyjamas with a grey striped cap on their heads.",,"Còn suy nghĩ cuối cùng đến trong đầu em trai cô khi cậu nhìn hàng trăm con người đang tất bật với những việc riêng của họ ở đằng xa kia, là tất cả những người đó – những cậu bé, thanh niên, những người cha, ngừơi ông, người chú, những người sống một mình giữa mọi người mà dường như chẳng có người thân thích nào cả - đều mặc cùng một kiểu quần áo hệt như nhau: một bộ pyjama sọc xám với một chiếc mũ sọc xám trên đầu.",,"Kendi işleriyle ilgilenen yüzlerce kişiye bakarken kardeşinin aklına son bir düşünce geldi. Bir gerçek vardı. Küçük çocuklar, büyük çocuklar, babalar, büyükbabalar, amcalar, herkesten uzak duran ve akrabaları yokmuş gibi olan insanlar... hepsi aynı kıyafeti giyiyorlardı: Gri çizgili pijama ve başlarında gri çizgili bir takke...",,"Su hermano se acercó a la ventana y, mientras contemplaba a aquellos cientos de personas que trajinaban o deambulaban a lo lejos, reparó en que todos —los niños pequeños, los niños no tan pequeños, los padres, los abuelos, los tíos, los hombres que vivían en las calles y que no parecían tener familia— llevaban la misma ropa: un pijama gris de rayas y una gorra gris de rayas.",,"The last thought that came to her younger brother's mind as he looked at the hundreds of people bustling with their own affairs in the distance, was that all those people – the boys, the young men, the fathers, the grandfathers, the uncles, those living alone among everyone as if they had no relatives at all – were all wearing the same kind of clothes: a gray-striped pajama set with a gray-striped cap on their heads.","While looking at hundreds of people minding their own business, one last thought came to his brother's mind. There was one truth. Little children, big children, fathers, grandfathers, uncles, people who stayed away from everyone and acted as if they had no relatives... they were all wearing the same outfit: Gray striped pajamas and a gray striped cap on their heads...","His brother approached the window and, while contemplating those hundreds of people bustling about or wandering in the distance, he noticed that everyone—the small children, the not-so-small children, the parents, the grandparents, the uncles, the men who lived on the streets and seemed to have no family—wore the same clothes: a gray striped pajama and a gray striped cap.",103
217,,[],"It was on this final morning, when the house looked empty and not like their real home at all, that the very last things they owned were put into suitcases and an official car with red-and-black flags on the front had stopped at their door to take them away.",,"Phải đến buổi sáng cuối cùng ấy, khi ngôi nhà đã trống trơn và không còn giống tổ ấm thực sự của họ chút nào nữa, những món đồ sau chót mới được cho vào va li, và một chiếc xe hơi công vụ mui gắn cờ đen đỏ mới dừng lại trước cửa nàh đón họ.",,"O son sabah, ev gerçek bir ev gibi değil de bomboş göründüğünde ve sahip oldukları son şeyler valizlere yerleştirildiğinde, kırmızı-siyah bayraklı bir araba kapılarında durup onları almış, götürmüştü.",,"Esa última mañana, cuando la residencia había quedado vacía y ya no parecía su hogar, metieron sus últimos objetos personales en las maletas y un coche oficial con banderitas rojas y negras en el capó se detuvo ante su puerta para llevárselos de allí.",,"It was not until that final morning, when the house was empty and no longer resembled their true home at all, that the last items were packed into the suitcase, and a government car with a black and red flag stopped in front of the house to pick them up.","That last morning, when the house no longer seemed like a real home but rather appeared empty, and their last belongings were packed into suitcases, a car with a red-black flag stopped at their door, picked them up, and took them away.","That last morning, when the residence had been emptied and no longer felt like their home, they packed their last personal belongings into the suitcases and an official car with red and black flags on the hood stopped at their door to take them away from there.",55
233,,[],"Father held a hand in the air, which immediately caused the other men to fall silent. It was as if he was the conductor of a barbershop quartet.",,"Cha giơ một tay lên trời, hành động đó ngay lập tức khiến tất cả những người khác im lặng. Y như thể ông là người điều khiển một nhóm tứ tấu.",,Baba bir elini havaya kaldırdı ve bu diğer adamların hemen susmalarını sağladı. Sanki bir orkestra şefiydi.,,Padre alzó una mano e inmediatamente los demás guardaron silencio. Era como si él fuera el director de un conjunto de voces masculinas.,,"Dad raised one hand to the sky, and that action immediately silenced everyone else. It was as if he were conducting a quartet.","Father raised one hand into the air, and this immediately made the other men fall silent. It was as if he were a conductor.",Father raised a hand and immediately the others fell silent. It was as if he were the conductor of a male choir.,33
255,,[],"‘Come, come,’ said Father, wanting to have none of that. ‘Let’s have none of that,’ he said. ‘A home is not a building or a street or a city or something so artificial as bricks and mortar. A home is where one’s family is, isn’t that right?’",,"“Thôi nào, thôi nào,” cha cậu nói, không muốn bàn thêm nữa. “Chúng ta sẽ không bàn về chuyện đó nữa,” ông nói. “Nhà không phải là một khối kiến trúc hay một con đường hay một thành phố hay một thứ gì đó nhân tạo như gạch ngói vôi vữa. Nhà là nơi mà gia đình chúng ta chung sống, chẳng phải thế sao con?”",,"“Hadi hadi,” dedi baba, dinlemek bile istemeyerek. “Bunu duymak istemiyorum. Bir ev; bir sokak, bir şehir ya da tuğla ve harç gibi yapay şeyler değildir. Ev, insanın ailesinin olduğu yerdir, öyle değil mi?",,"—Vamos, vamos —dijo Padre, que no estaba para tonterías—. No me vengas con bobadas. Un hogar no es un edificio, ni una calle ni una ciudad; no tiene nada que ver con cosas tan materiales como los ladrillos y el cemento. Un hogar es donde está tu familia, ¿entiendes?",,"""Come on, come on,"" his father said, not wanting to discuss it any further. ""We will not talk about that anymore,"" he said. ""A home is not a structure or a street or a city or something artificial like bricks and mortar. A home is where our family lives together, isn't that right, son?""","“Come on, come on,” said the father, not even wanting to listen. “I don't want to hear this. A home is not an artificial thing like a house, a street, a city, or bricks and mortar. A home is where a person's family is, isn't it?”","—Come on, come on —said Father, who was not in the mood for nonsense—. Don't come to me with foolishness. A home is not a building, nor a street, nor a city; it has nothing to do with material things like bricks and cement. A home is where your family is, do you understand?",62
267,,[],"‘I remember when I was a child,’ said Father, ‘there were certain things that I didn’t want to do, but when my father said that it would be better for everyone if I did them, I just put my best foot forward and got on with them.’",,"“Cha nhớ khi còn nhỏ,” cha nói, “cũng có việc này việc khác cha không muốn làm, nhưng ông nội con nói rằng nếu cha chịu làm thì sẽ là giải pháp tốt nhất cho tất cả mọi người, nên cha chỉ biết cố gắng hết sức để làm cho tốt những việc đó.”",,"“Çocukluğumu hatırlıyorum...” dedi baba, “Yapmak istemediğim bazı şeyler vardı; ama babam, yapmamın herkes için daha iyi olacağını söylediğinde kararlı bir adım atıp işe girişirdim.",,"—Cuando yo era niño —dijo entonces— había ciertas cosas que no me gustaba hacer, pero si mi padre decía que lo mejor para todos era que las hiciera, yo me esmeraba y las hacía.",,"""I remember when I was young,"" Dad said, ""there were things I didn't want to do, but your grandfather told me that if I did them, it would be the best solution for everyone, so I just tried my best to do those things well.""","“I remember my childhood...” said the father, “There were some things I didn't want to do; but when my father said that doing them would be better for everyone, I would take a determined step and get to work.”","—When I was a child —he said then— there were certain things I didn't like to do, but if my father said that the best thing for everyone was for me to do them, I would strive and do them.",54
269,,[],"‘Oh, I don’t know,’ said Father, shrugging his shoulders. ‘It’s neither here nor there anyway. I was just a child and didn’t know what was for the best. Sometimes, for example, I didn’t want to stay at home and finish my schoolwork; I wanted to be out on the streets, playing with my friends just like you do, and I look back now and see how foolish I was.’",,"“Ôi, cha không nhớ rõ nữa,” cha cậu nhún vai nói. “Cũng không phải việc gì to tát. Lúc đó cha chỉ là một đứa trẻ nên không biết cái gì là tốt nhất. Chẳng hạn như đôi khi cha không muốn ở nhà làm bài tập; cha muốn chạy ra ngoài đường chơi với bạn, giống như con vậy đó, và giờ khi nhìn lại cha thấy mình mới ngu ngốc làm sao.”",,"“Şey, bilmiyorum,” dedi baba omuzlarını silkerek. “Şu anda o kadar da önemli değil. Sadece küçük bir çocuktum ve neyin daha doğru olduğunu bilmiyordum. Mesela bazen evde kalıp ödevlerimi bitirmek yerine, tıpkı senin gibi dışarıda arkadaşlarımla oynamak isterdim. Şimdi geçmişe bakıp ne kadar aptal olduğumu görüyorum.",,"—Pues... no sé. —Se encogió de hombros—. Cosas normales de la vida diaria. Sólo era un niño y no sabía qué era lo mejor para mí. A veces, por ejemplo, no quería quedarme en casa a terminar los deberes, quería salir a la calle para jugar con mis amigos, igual que tú. Ahora miro hacia atrás y veo que era una tontería.",,"“Oh, I don't remember clearly,” his father shrugged and said. “It's not a big deal anyway. At that time, I was just a child, so I didn't know what was best. For example, sometimes I didn't want to stay at home doing homework; I wanted to run outside and play with friends, just like you, and now looking back, I see how foolish I was.”","“Well, I don't know,” said the father, shrugging his shoulders. “It's not that important right now. I was just a little kid and didn't know what was right. For example, sometimes instead of staying home and finishing my homework, I wanted to play outside with my friends just like you. Now, looking back, I see how foolish I was.”","—Well... I don't know. —He shrugged—. Normal everyday things. I was just a child and didn't know what was best for me. Sometimes, for example, I didn't want to stay home to finish my homework; I wanted to go out and play with my friends, just like you. Now I look back and see that it was foolish.",89
280,,[],"After a few silent and uncomfortable minutes Father stood up slowly from the seat beside him and walked back behind the desk, laying his cigarette on an ashtray.",,"Sau một khoảng im lặng ngột ngạt, cha cậu từ từ đừng dậy khỏi chiếc ghế bên cạnh cậu rồi trở lại chỗ ngồi sau bàn, đặt điếu thuốc trên tay xuống cái gạt tàn.",,Huzursuz bir sessizlikten sonra baba yavaşça oturduğu koltuktan kalkıp masanın arkasına geçti ve sigarasını kül tablasına bıraktı.,,"Tras unos minutos de incómodo silencio, Padre se levantó despacio del sillón y volvió a su asiento del escritorio, dejando el cigarrillo en un cenicero.",,"After an oppressive silence, his father slowly stood up from the chair next to him and returned to his seat behind the desk, placing the cigarette in his hand into the ashtray.","After an uneasy silence, the father slowly got up from the chair he was sitting in, walked behind the table, and placed his cigarette in the ashtray.","After a few minutes of awkward silence, Father slowly got up from the armchair and returned to his seat at the desk, leaving the cigarette in an ashtray.",31
281,,[],"‘I wonder if you are being very brave,’ he said quietly after a moment, as if he was debating the matter in his head, ‘rather than merely disrespectful. Perhaps that’s not such a bad thing.’",,"“Cha băn khoăn không biết là con đang quá dũng cảm,” ông trầm tĩnh nói sau giây lát, giống như thể ông đang cân nhắc sự vệc ở trong đầu, “hay chỉ là thiếu tôn trọng. Chắc là con không hư hỏng đến thế chứ.”",,"“Merak ediyorum, acaba çok mu yüreklisin?” dedi bir süre sonra sakin bir sesle. Sanki konuyu kafasında tartışır gibiydi. “Yani düşüncelerini bu kadar açık söylemen... Belki bu o kadar kötü bir şey değildir.",,"—No sé si pensar que eres muy valiente —dijo con voz queda al cabo de un momento— o muy irrespetuoso. Quizá seas muy valiente, lo cual no es malo.",,"“I wonder if you are being too brave,” he calmly said after a moment, as if he were weighing the matter in his mind, “or just disrespectful. Surely you are not that spoiled.”","“I wonder, are you very brave?” he said in a calm voice after a while. It was as if he was debating the topic in his mind. “I mean, speaking your thoughts so openly... Maybe it's not such a bad thing.”","—I don't know whether to think that you are very brave —he said in a quiet voice after a moment— or very disrespectful. Maybe you are very brave, which is not a bad thing.",43
294,,[],"‘Well, at least not as we understand the term,’ Father continued. ‘But you shouldn’t be worrying about them right now. They’re nothing to do with you. You have nothing whatsoever in common with them. Just settle into your new home and be good, that’s all I ask. Accept the situation in which you find yourself and everything will be so much easier.’",,"“Đúng rồi, ít nhất không giống như cách chúng ta vẫn hiểu về con người,” cha cậu tiếp tục. “Nhưng giờ thì con không nên lo lắng về họ. Họ chẳng liên quan gì đến con cả. Con chẳng có gì chung với họ hết. Hãy ổn định cuộc sống ở ngôi nhà mới của con và tỏ ra thật ngoan ngoãn, đó là tất cả những gì cha yêu cầu con. Chấp nhận hoàn cảnh mà con đang sống, rồi mọi thứ sẽ trở nên dễ dàng hơn rất nhiều.”",,"“En azından bizim, sözcüğü anladığımız anlamda değil,” diye devam etti baba, “ama şu anda onlar için endişelenmemelisin. Seninle ilgileri yok. Onlarla hiçbir ortak noktan olamaz. Sadece yeni evine yerleş ve uslu ol. Senden tek istediğim bu. içinde bulunduğun durumu kabullenirsen her şey senin için daha kolay olacak.",,"—Al menos no son lo que nosotros entendemos por personas —explicó Padre—. Pero no debes preocuparte. No tienen nada que ver contigo. No tienes absolutamente nada en común con ellos. Instálate en tu nueva casa y pórtate bien, eso es lo único que te pido. Acepta la situación en que te encuentras y todo resultará mucho más fácil.",,"“That's right, at least not in the way we usually understand humans,” his father continued. “But now you shouldn't worry about them. They have nothing to do with you. You have nothing in common with them. Settle into your new home and behave well, that's all I ask of you. Accept the circumstances you are living in, and everything will become much easier.”","“At least not in the sense we understand the word,” continued the father, “but right now you shouldn't worry about them. They have nothing to do with you. You can have nothing in common with them. Just settle into your new home and behave. That's all I ask of you. If you accept the situation you're in, everything will be easier for you.”","—At least they are not what we understand by people —explained Father—. But you should not worry. They have nothing to do with you. You have absolutely nothing in common with them. Settle into your new house and behave well, that is the only thing I ask of you. Accept the situation you are in and everything it will be much easier.",76
302,,[],"‘Everything here is horrible,’ he said out loud, even though there was no one present to hear him, but somehow it made him feel better to hear the words stated anyway. ‘I hate this house, I hate my room and I even hate the paintwork. I hate it all. Absolutely everything.’",,"“Mọi thứ ở đây thật kinh khủng,” cậu hét to, mặc cho chẳng có ai ở đây nghe cậu nói, nhưng dù sao cậu cảm thấy dễ chịu hơn khi nghe những lời đó thốt ra. “Tôi ghét ngôi nhà, toi ghét căn phòng này và tôi ghét luôn cả lớp sơn tường. Tôi ghét tất cả. Tất tần tật”",,"“Burada her şey berbat!” dedi yüksek sesle, onu duyacak kimse olmadığını biliyordu, ama o sözcükleri duymak kendini daha iyi hissetmesini sağladı. “Bu evden nefret ediyorum. Odamdan nefret ediyorum. Boyadan bile nefret ediyorum. Hepsinden nefret ediyorum. Kesinlikle her şeyden!..",,"—Aquí todo es horrible —dijo en voz alta, aunque estaba solo en la habitación, pero oírse decirlo le hacía sentir mejor—. Odio esta casa, odio mi habitación y hasta odio la pintura. Lo odio todo. Absolutamente todo.",,"“Everything here is terrible,” he shouted, even though no one was there to hear him, but he felt better hearing those words come out. “I hate the house, I hate this room, and I even hate the wall paint. I hate everything. Absolutely everything.”","“Everything is terrible here!” he said loudly, knowing there was no one to hear him, but hearing those words made him feel better. “I hate this house. I hate my room. I even hate the paint. I hate everything. Absolutely everything!..”","—Everything here is horrible —he said out loud, even though he was alone in the room, but hearing himself say it made him feel better—. I hate this house, I hate my room, and I even hate the paint. I hate everything. Absolutely everything.",62
317,,[],"‘Well, you’ve been brought here against your will, just like I have. If you ask me, we’re all in the same boat. And it’s leaking.’",,"“Ừm, cậu bị đưa tới đây hoàn toàn ngoài ý muốn, tôi cũng y vậy thôi. Nếu cậu hỏi tôi thì, tất cả chúng ta đang ở trên một con thuyền. Và nó đang bị thủng.",,"“Buraya isteğin dışında getirildin, tıpkı benim gibi. Eğer bana sorarsan hepimiz aynı gemideyiz ve gemi su alıyor.",,"—Bueno, te han traído aquí contra tu voluntad, igual que a mí. Si quieres saber mi opinión, estamos todos en el mismo barco. Y el barco hace agua.",,"“Um, you were brought here completely unintentionally, and so was I. If you ask me, we are all on the same boat. And it is leaking.”","“You were brought here against your will, just like me. If you ask me, we're all in the same boat and the boat is taking on water.”","—Well, they brought you here against your will, just like me. If you want my opinion, we're all in the same boat. And the boat is leaking.",35
320,,[],"She looked away from him for a few silent moments and shook her head sadly before turning back to face him. ‘Your father knows what is for the best,’ she said. ‘You must trust in that.’",,"Cô nhìn tránh sang hướng khác tỏng vài giây yên lặng rồi lắc đầu buồn bã trước khi quay lại đối diện với cậu. “Cha cậu biết cái gì là tốt nhất,” cô nói. “Cậu phải tin điều đó.”",,"Bir an gözleri daldı ve üzgünce başını salladı, sonra dönüp onun yüzüne baktı. “Baban neyin doğru olduğunu biliyor,” dedi, “ona güvenmelisin.",,"La mujer desvió la mirada, guardó silencio unos instantes y sacudió la cabeza con tristeza antes de decir: —Tu padre sabe qué nos conviene. Debes confiar en él.",,"She looked away in another direction for a few seconds of silence, then shook her head sadly before turning back to face him. ""Your father knows what's best,"" she said. ""You have to believe that.""","For a moment, his eyes glazed over and he shook his head sadly, then he turned and looked at her face. ""Your father knows what is right,"" he said, ""you must trust him.""","The woman averted her gaze, remained silent for a few moments, and shook her head sadly before saying: —Your father knows what is best for us. You must trust him.",42
328,,[],"‘There are many things your father has done,’ she said. ‘Many things of which you should be proud. If it wasn’t for your father, where would I be now after all?’",,"“Cha cậu đã làm rất nhiều điều,” cô nói. “Trong đó có rất nhiều điều cậu nên thấy tự hào. Nếu không nhờ có cha cậu thì rốt cuộc giờ này tôi sẽ đang ở đâu?”",,"“Babanın yaptığı birçok şey var,” dedi kadın. “Gurur duyman gereken birçok şey. Eğer baban olmasaydı ben şu anda nerede olurdum?",,"—Tu padre ha hecho muchas cosas —dijo Maña—. Muchas cosas de las que deberías enorgullecerte. De no ser por tu padre, ¿dónde estaría yo ahora?",,"“Your father has done many things,” she said. “Among them, there are many things you should be proud of. If it weren't for your father, where would I be now?”","“There are many things your father has done,” said the woman. “Many things you should be proud of. If it weren't for your father, where would I be right now?”","—Your father has done many things —said Maña—. Many things you should be proud of. If it weren't for your father, where would I be now?",39
351,,[],"‘But why?’ he asked, frowning. ‘I’m only saying what I feel. I’m allowed to do that, aren’t I?’",,"“Nhưng tại sao chứ?” cậu cau có hỏi lại. “Tôi chỉ nói những điều tôi cảm thấy thôi mà. Tôi được phép làm điều đó, không phải như thế sao?”",,"“Ama neden?” diye sordu çocuk, kaşlarını çatarak. “Ben sadece hissettiklerimi söylüyorum. Bunu yapmaya hakkım var, değil mi?",,"—Pero ¿por qué? —repuso Bruno frunciendo el entrecejo—. Sólo digo lo que siento. Eso no está prohibido, ¿no?",,"“But why?” he asked irritably. “I’m just saying what I feel. I’m allowed to do that, aren’t I?”","“But why?” asked the child, frowning. “I'm just saying what I feel. I have the right to do this, don't I?”","—But why? —replied Bruno, frowning—. I'm just saying what I feel. That's not forbidden, is it?",30
360,,[],"He had walked slowly but once he left the room he went more quickly towards the stairs and then ran down them at a great pace, suddenly feeling that if he didn’t get out of the house soon he was going to faint away. And within a few seconds he was outside and he started to run up and down the driveway, eager to do something active, anything that would tire him out. In the distance he could see the gate that led to the road that led to the train station that led home, but the idea of going there, the idea of running away and being left on his own without anyone at all, was even more unpleasant to him than the idea of staying.",,"Cậu bước chầm chậm nhưng khi đã rời khỏi phòng cậu đi nhanh về phía cầu thang rồi chạy xuống bậc thang với một tốc độ khủng khiếp, đột nhiên cảm thấy nếu không chạy ra khỏi nhà ngay thì cậu sẽ ngất xỉu mất. CHỉ trong vài giây cậu đã ra ngoài và cậu bắt đầu chạy tới chạy lui trên lối xe vào, háo hức được làm một việc gì đó năng nổ, bất cứ việc gì có thể làm cho cậu mệt nhừ. Từ đằng xa cậu có thể nhìn thấy cánh cổng dẫn ra con đường đưa tới nhà ga xe lửa để về nhà, nhưng cái ý tưởng lao ra ngoài kia, cái ý tưởng bỏ trốn để rồi chỉ còn lại một mình không có ai bên cạnh thậm chí còn làm cậu buồn bã hơn cả cái ý nghĩ phải ở lại đây.",,"Yavaş yürüyordu; ama odadan ayrılınca merdivenlere doğru hızlandı, sonra koşarak aşağı indi. Evden hemen çıkmazsa düşüp bayılacağını hissetti. Birkaç saniye içinde dışarıdaydı. Onu bitkin düşürecek hareketli bir şeyler yapmak isteğiyle giriş yolunda aşağı yukarı koşmaya başladı. Uzakta anayola açılan kapıyı görebiliyordu ve o yol onları eve ulaştıracak olan tren istasyonuna gidiyordu. Fakat oraya gitme fikri, kaçıp kimsesiz, yapayalnız kalma fikri, ona burada kalma fikrinden daha da tatsız geliyordu.",,"Salió despacio de la habitación, pero en el pasillo aceleró el paso y bajó la escalera a toda prisa, porque de pronto tenía la impresión de que si no salía de la casa inmediatamente se desmayaría. Unos segundos más tarde estaba fuera y echó a correr de una punta a otra del camino de la casa, porque necesitaba moverse, hacer algo que lo cansara. A lo lejos vio la verja que conducía a la carretera que conducía a la estación del ferrocarril que conducía a su antigua casa, pero la idea de volver a Berlín, la idea de escaparse y quedarse solo, era aún más desagradable que la idea de quedarse en Auchviz.",,"He walked slowly, but once he left the room, he quickly headed towards the stairs and then ran down the steps at a terrifying speed, suddenly feeling that if he didn't run out of the house immediately, he would faint. Within seconds, he was outside, and he began to run back and forth on the driveway, eager to do something vigorous, anything that could exhaust him. From a distance, he could see the gate leading to the road that would take him to the train station to go home, but the idea of rushing out there, the idea of escaping only to be alone with no one by his side, made him even sadder than the thought of staying here.","He was walking slowly; but once he left the room, he sped up towards the stairs, then ran down. He felt that if he didn't leave the house immediately, he would fall and faint. Within a few seconds, he was outside. With a desire to do something active that would exhaust him, he started running up and down the driveway. He could see the gate opening to the main road in the distance, and that road led to the train station that would take them home. But the idea of going there, the idea of escaping and being all alone, seemed even more unpleasant to him than the idea of staying here.","He left the room slowly, but in the hallway he quickened his pace and hurried down the stairs, because suddenly he had the impression that if he didn't leave the house immediately, he would faint. A few seconds later he was outside and started running from one end of the house's path to the other, because he needed to move, to do something that would tire him out. In the distance, he saw the gate that led to the road that led to the train station that led to his old house, but the idea of returning to Berlin, the idea of escaping and being alone, was even more unpleasant than the idea of staying in Auchviz.",137
372,,[],"‘It doesn’t matter,’ said Mother. ‘War is not a fit subject for conversation. I’m afraid we’ll be spending too much time talking about it soon.’",,"“Điều đó không quan trọng,” mẹ cậu nói. “Chiến tranh không phải là một chủ đề thích hợp để chuyện phiếm. Dù mẹ e rằng chẳng bao lâu nữa chúng ta sẽ phải dành rất niều thời gian nói về nó thôi.”",,"“önemi yok,” demişti annesi. “Savaştan bahsetmek güzel bir şey değil. Korkarım yakında bunu çok konuşacağız.",,—No importa. La guerra no es un tema de conversación agradable. Me temo que dentro de poco pasaremos mucho tiempo hablando de ella.,,"“That doesn't matter,” his mother said. “War is not an appropriate topic for small talk. Though I'm afraid that soon we will have to spend a lot of time talking about it.”","“It doesn't matter,” said his mother. “Talking about war is not a nice thing. I'm afraid we will be talking about it a lot soon.”",—It doesn't matter. War is not a pleasant topic of conversation. I'm afraid that soon we will spend a lot of time talking about it.,34
