Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
"['edvard munch', 'edvard', 'munch']",edvard munch,1,1.0,correct,norma,0,0.24,incorrect,norma,0,0.24,incorrect
['peter'],he,0,0.29,incorrect,miles,0,0.2,incorrect,miles,0,0.2,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],you,0,0.0,incorrect,mayo,0,0.0,incorrect,mayo,0,0.0,incorrect
['maya'],matilda,0,0.55,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['harvey'],john,0,0.2,incorrect,harvard,0,0.62,incorrect,harvard,0,0.62,incorrect
['petra'],beatrix,0,0.5,incorrect,pratchett,0,0.43,incorrect,pratchett,0,0.43,incorrect
['peterverse'],chill,0,0.0,incorrect,mohegan,0,0.12,incorrect,mohegan,0,0.12,incorrect
"['tom', 'tom petty', 'petty']",jazz,0,0.0,incorrect,scarface,0,0.15,incorrect,scarface,0,0.15,incorrect
['peter'],she,0,0.25,incorrect,prynne,0,0.36,incorrect,prynne,0,0.36,incorrect
['landon'],max,0,0.22,incorrect,steve,0,0.0,incorrect,steve,0,0.0,incorrect
['petra'],jane,0,0.22,incorrect,scarlett,0,0.31,incorrect,scarlett,0,0.31,incorrect
['mulder'],family,0,0.33,incorrect,chloe,0,0.36,incorrect,chloe,0,0.36,incorrect
['mulder'],jennifer,0,0.29,incorrect,librarian,0,0.27,incorrect,librarian,0,0.27,incorrect
['peter'],nick,0,0.0,incorrect,wayne,0,0.2,incorrect,wayne,0,0.2,incorrect
['batman'],lunchbox,0,0.14,incorrect,charlie,0,0.15,incorrect,charlie,0,0.15,incorrect
['daphne'],robert,0,0.17,incorrect,buttery,0,0.15,incorrect,buttery,0,0.15,incorrect
['greg'],grey,0,0.75,correct,john,0,0.0,incorrect,john,0,0.0,incorrect
['daphne'],get,0,0.22,incorrect,driver,0,0.33,incorrect,driver,0,0.33,incorrect
['daphne'],big louie,0,0.13,incorrect,louie,0,0.18,incorrect,louie,0,0.18,incorrect
['peter'],john,0,0.0,incorrect,bro,0,0.25,incorrect,bro,0,0.25,incorrect
['peter'],mom,0,0.0,incorrect,salmon,0,0.0,incorrect,salmon,0,0.0,incorrect
['peter'],his,0,0.0,incorrect,guilt,0,0.2,incorrect,guilt,0,0.2,incorrect
['peter'],max,0,0.0,incorrect,arthur,0,0.36,incorrect,arthur,0,0.36,incorrect
['petra'],emily,0,0.2,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['peter'],billie,0,0.18,incorrect,edgar,0,0.4,incorrect,edgar,0,0.4,incorrect
['peter'],westerfield,0,0.5,incorrect,bay,0,0.0,incorrect,bay,0,0.0,incorrect
['cooper'],he,0,0.25,incorrect,madison,0,0.15,incorrect,madison,0,0.15,incorrect
['cooper'],jane,0,0.2,incorrect,jane,0,0.2,incorrect,jane,0,0.2,incorrect
['peter'],kobe,0,0.22,incorrect,kobe,0,0.22,incorrect,kobe,0,0.22,incorrect
['maya'],jane,0,0.25,incorrect,judy,0,0.25,incorrect,judy,0,0.25,incorrect
['peter'],pam,0,0.25,incorrect,chillingworth,0,0.11,incorrect,chillingworth,0,0.11,incorrect
['peter'],jane,0,0.22,incorrect,jean,0,0.22,incorrect,jean,0,0.22,incorrect
['peter'],jane,0,0.22,incorrect,jean,0,0.22,incorrect,jean,0,0.22,incorrect
['harvey'],pam,0,0.22,incorrect,nathaniel hawthorne,0,0.32,incorrect,nathaniel hawthorne,0,0.32,incorrect
"['freeman', 'morgan', 'morgan freeman']",denzel,0,0.31,incorrect,lincoln,0,0.31,incorrect,lincoln,0,0.31,incorrect
['harvey'],dave,0,0.6,incorrect,dungeons,0,0.14,incorrect,dungeons,0,0.14,incorrect
['daphne'],winnie the pooh,0,0.19,incorrect,wolfe,0,0.18,incorrect,wolfe,0,0.18,incorrect
['barb'],yolanda,0,0.18,incorrect,perks,0,0.22,incorrect,perks,0,0.22,incorrect
['barb'],her,0,0.29,incorrect,nicolas,0,0.18,incorrect,nicolas,0,0.18,incorrect
['martín'],thomas keller,0,0.32,incorrect,grocer,0,0.17,incorrect,grocer,0,0.17,incorrect
['clarence'],heathcliff,0,0.22,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect
['daphne'],richie,0,0.33,incorrect,joe,0,0.22,incorrect,joe,0,0.22,incorrect
"['claus', 'santa', 'santa claus']",prince,0,0.24,incorrect,onan,0,0.44,incorrect,onan,0,0.44,incorrect
['petra'],dorian,0,0.36,incorrect,miles,0,0.2,incorrect,miles,0,0.2,incorrect
['petra'],emily,0,0.2,incorrect,patrick,0,0.5,incorrect,patrick,0,0.5,incorrect
['ben'],brother,0,0.4,incorrect,christmas,0,0.0,incorrect,christmas,0,0.0,incorrect
['pam'],jen,0,0.0,incorrect,jane,0,0.29,incorrect,jane,0,0.29,incorrect
"['ryan reynolds', 'reynolds', 'ryan']",jim,0,0.0,incorrect,butch,0,0.0,incorrect,butch,0,0.0,incorrect
['daphne'],alex,0,0.4,incorrect,moby,0,0.0,incorrect,moby,0,0.0,incorrect
"['lucas', 'charlotte lucas', 'charlotte']",liar,0,0.44,incorrect,daniel,0,0.29,incorrect,daniel,0,0.29,incorrect
['daphne'],jess,0,0.2,incorrect,jane,0,0.6,incorrect,jane,0,0.6,incorrect
['jules'],ma,0,0.0,incorrect,nathaniel,0,0.14,incorrect,nathaniel,0,0.14,incorrect
['daphne'],miles,0,0.18,incorrect,miles,0,0.18,incorrect,miles,0,0.18,incorrect
['daphne'],you,0,0.0,incorrect,clock,0,0.0,incorrect,clock,0,0.0,incorrect
"['stanley', 'handsy stanley', 'handsy']",david,0,0.36,incorrect,jack,0,0.2,incorrect,jack,0,0.2,incorrect
['petra'],al,0,0.29,incorrect,scrooge,0,0.17,incorrect,scrooge,0,0.17,incorrect
['daphne'],nemo,0,0.4,incorrect,moby,0,0.0,incorrect,moby,0,0.0,incorrect
['daphne'],newton,0,0.33,incorrect,yossarian,0,0.27,incorrect,yossarian,0,0.27,incorrect
['beard'],jack,0,0.22,incorrect,thorne,0,0.18,incorrect,thorne,0,0.18,incorrect
['petra'],edward,0,0.36,incorrect,frankenstein,0,0.24,incorrect,frankenstein,0,0.24,incorrect
['duke'],nick,0,0.25,incorrect,dimmesdale,0,0.29,incorrect,dimmesdale,0,0.29,incorrect
['duke'],he,0,0.33,incorrect,yale,0,0.25,incorrect,yale,0,0.25,incorrect
['duke'],husband,0,0.18,incorrect,martin,0,0.0,incorrect,martin,0,0.0,incorrect
['daphne'],ryan,0,0.4,incorrect,nathaniel,0,0.53,incorrect,nathaniel,0,0.53,incorrect
['petra'],wilbur,0,0.18,incorrect,julie,0,0.2,incorrect,julie,0,0.2,incorrect
['harvey'],granny,0,0.33,incorrect,scrooge,0,0.31,incorrect,scrooge,0,0.31,incorrect
['harvey'],ashleigh,0,0.29,incorrect,monet,0,0.18,incorrect,monet,0,0.18,incorrect
['harvey'],he,0,0.5,incorrect,arthur,0,0.33,incorrect,arthur,0,0.33,incorrect
['lenore'],jane,0,0.4,incorrect,scarlett,0,0.29,incorrect,scarlett,0,0.29,incorrect
['daphne'],jane,0,0.6,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['lance'],him,0,0.0,incorrect,prizes,0,0.18,incorrect,prizes,0,0.18,incorrect
['petra'],god,0,0.0,incorrect,christ,0,0.18,incorrect,christ,0,0.18,incorrect
['petra'],her,0,0.5,incorrect,she,0,0.25,incorrect,she,0,0.25,incorrect
['jules'],maya,0,0.0,incorrect,colin,0,0.2,incorrect,colin,0,0.2,incorrect
['daphne'],romeo,0,0.18,incorrect,arthur,0,0.33,incorrect,arthur,0,0.33,incorrect
['daphne'],ali,0,0.22,incorrect,scarlett,0,0.29,incorrect,scarlett,0,0.29,incorrect
['mulder'],thanksgiving,0,0.0,incorrect,forty-three,0,0.12,incorrect,forty-three,0,0.12,incorrect
['duke'],jane,0,0.25,incorrect,jo,0,0.0,incorrect,jo,0,0.0,incorrect
['duke'],nick,0,0.25,incorrect,bed,0,0.29,incorrect,bed,0,0.29,incorrect
