Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['gleninki', 'ofglen', 'deglen']",mohlomong,0,0.4,incorrect,hlooho,0,0.17,incorrect,okunrin,0,0.4,incorrect,okunrin bee igba,0,0.33,incorrect,tlhogo,0,0.33,incorrect,did,0,0.22,incorrect,tahiti,0,0.29,incorrect,te peneia'e,0,0.35,incorrect,mhilaa,0,0.17,incorrect,mhilaa,0,0.17,incorrect,lohan,0,0.36,incorrect,mihevitra,0,0.24,incorrect,hlooho,0,0.17,incorrect,okunrin bee igba,0,0.33,incorrect,did,0,0.22,incorrect,te peneia'e,0,0.35,incorrect,mhilaa,0,0.17,incorrect,mihevitra,0,0.24,incorrect,mother,0,0.33,incorrect,she,0,0.22,incorrect,kadin,0,0.36,incorrect,peygamber,0,0.4,incorrect,nguoi dan ong,0,0.29,incorrect,co,0,0.25,incorrect,maria,0,0.15,incorrect,maria,0,0.15,incorrect,she,0,0.22,incorrect,peygamber,0,0.4,incorrect,co,0,0.25,incorrect,maria,0,0.15,incorrect
['luke'],matshantsa,0,0.0,incorrect,seo,0,0.29,incorrect,alaafin,0,0.18,incorrect,ohun,0,0.25,incorrect,matshela,0,0.17,incorrect,ke,0,0.67,incorrect,tahiti,0,0.0,incorrect,te ta'u,0,0.18,incorrect,ddonkttr nhi chlhun /,0,0.16,incorrect,ddonkttr,0,0.17,incorrect,dr.,0,0.0,incorrect,ny,0,0.0,incorrect,seo,0,0.29,incorrect,ohun,0,0.25,incorrect,ke,0,0.67,incorrect,te ta'u,0,0.18,incorrect,ddonkttr,0,0.17,incorrect,ny,0,0.0,incorrect,doctor,0,0.0,incorrect,doctor,0,0.0,incorrect,hipokrat,0,0.17,incorrect,doktor,0,0.2,incorrect,dr. kim,0,0.18,incorrect,cam bac,0,0.0,incorrect,medico,0,0.2,incorrect,doctor,0,0.0,incorrect,doctor,0,0.0,incorrect,doktor,0,0.2,incorrect,cam bac,0,0.0,incorrect,doctor,0,0.0,incorrect
"['gleninki', 'ofglen', 'deglen']",lokela,0,0.33,incorrect,lula,0,0.2,incorrect,"mo so fun [mask] pe, ""a gbodo pada. emi ni mo maa n so eyi ni gbogbo igba. nigba miiran mo maa n ni imolara pe ti mi o ba so o, yoo duro sibi titi lae. sugbon se",0,0.07,incorrect,sugbon,0,0.33,incorrect,[mask],0,0.14,incorrect,tsotlhe,0,0.46,incorrect,tau,0,0.0,incorrect,aita,0,0.17,incorrect,hm,0,0.0,incorrect,hm,0,0.0,incorrect,maria,0,0.15,incorrect,maria,0,0.15,incorrect,lula,0,0.2,incorrect,sugbon,0,0.33,incorrect,tsotlhe,0,0.46,incorrect,aita,0,0.17,incorrect,hm,0,0.0,incorrect,maria,0,0.15,incorrect,she,0,0.22,incorrect,i,0,0.22,incorrect,[mask]'ye,0,0.13,incorrect,yas,0,0.0,incorrect,toi,0,0.22,incorrect,doi,0,0.22,incorrect,el,0,0.5,incorrect,tendriamos,0,0.33,incorrect,i,0,0.22,incorrect,yas,0,0.0,incorrect,doi,0,0.22,incorrect,tendriamos,0,0.33,incorrect
"['gleninki', 'ofglen', 'deglen']",tshepo,0,0.17,incorrect,kea,0,0.22,incorrect,adaora,0,0.17,incorrect,econowives,0,0.33,incorrect,tlhabisa,0,0.25,incorrect,mongwe,0,0.5,incorrect,tahiti,0,0.29,incorrect,te rangi,0,0.38,incorrect,mhilaa,0,0.17,incorrect,mhilaaon,0,0.29,incorrect,razafindrajao,0,0.21,incorrect,manontany,0,0.27,incorrect,kea,0,0.22,incorrect,econowives,0,0.33,incorrect,mongwe,0,0.5,incorrect,te rangi,0,0.38,incorrect,mhilaaon,0,0.29,incorrect,manontany,0,0.27,incorrect,econowives,0,0.33,incorrect,econowives,0,0.33,incorrect,[mask]'nin,0,0.33,incorrect,kadinlar,0,0.29,incorrect,chung toi,0,0.24,incorrect,toi,0,0.22,incorrect,[mask],0,0.14,incorrect,alejandro,0,0.4,incorrect,econowives,0,0.33,incorrect,kadinlar,0,0.29,incorrect,toi,0,0.22,incorrect,alejandro,0,0.4,incorrect
['nick'],chrome,0,0.2,incorrect,ha fihlile,0,0.14,incorrect,whirlwind,0,0.15,incorrect,fi sile,0,0.18,incorrect,tseleng,0,0.18,incorrect,morago,0,0.0,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,"ddraaivve men [mask] pher sn bvnddr ke ponlish ke rhl chthi /  o paachuu dis krom pr phunci gel chthi /  hm apn dstaane vaalaa haath gett ke kunddii pr rkhait chii, kholait chii, bhiitr ke dhkkaa dait chii /  gett hmraa paachuu klik krait a",0,0.03,incorrect,siimaak,0,0.36,incorrect,chrome,0,0.2,incorrect,napetrako,0,0.31,incorrect,ha fihlile,0,0.14,incorrect,fi sile,0,0.18,incorrect,morago,0,0.0,incorrect,whirlwind,0,0.15,incorrect,siimaak,0,0.36,incorrect,napetrako,0,0.31,incorrect,john,0,0.25,incorrect,the,0,0.0,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,gio loc,0,0.36,incorrect,toi,0,0.29,incorrect,[mask],0,0.2,incorrect,whirlwind,0,0.15,incorrect,the,0,0.0,incorrect,whirlwind,0,0.15,incorrect,toi,0,0.29,incorrect,whirlwind,0,0.15,incorrect
['luke'],she,0,0.29,incorrect,shebella,0,0.17,incorrect,[mask],0,0.2,incorrect,loooto,0,0.2,incorrect,mme dikeledi,0,0.25,incorrect,re,0,0.33,incorrect,[mask],0,0.2,incorrect,bathrobes,0,0.15,incorrect,mhaatmaa gaandhii,0,0.0,incorrect,kaajl,0,0.22,incorrect,indra,0,0.0,incorrect,mody,0,0.0,incorrect,shebella,0,0.17,incorrect,loooto,0,0.2,incorrect,re,0,0.33,incorrect,bathrobes,0,0.15,incorrect,kaajl,0,0.22,incorrect,mody,0,0.0,incorrect,oprah,0,0.0,incorrect,she,0,0.29,incorrect,kadin,0,0.22,incorrect,ben,0,0.29,incorrect,ba,0,0.0,incorrect,ba,0,0.0,incorrect,maria,0,0.0,incorrect,mejor,0,0.22,incorrect,she,0,0.29,incorrect,ben,0,0.29,incorrect,ba,0,0.0,incorrect,mejor,0,0.22,incorrect
"['tía lydia', 'tía', 'lydia']",lentsoe,0,0.2,incorrect,lentsoe,0,0.2,incorrect,aunt mary,0,0.33,incorrect,nibi,0,0.31,incorrect,lentswe,0,0.2,incorrect,lentswe,0,0.2,incorrect,tati,0,0.57,incorrect,"tati ' ino mana'o ite ' u mea teie ore aore ra papu nei, autaraa, e i ia taime ua mau ra, e huru to no faaea reo, roa e mau au, na ua i te i ra o roto e reira, ' u. faafaaearaa: ia au e atoa. haaati e auri ra te i amui te",0,0.05,incorrect,mausii mdhu,0,0.3,incorrect,shriimaan,0,0.33,incorrect,mety ho toy ny tsy misy dikany [mask] nenitoa saingy fantany ny twitch rehetra.,0,0.16,incorrect,hevitra nipoaka,0,0.42,incorrect,lentsoe,0,0.2,incorrect,nibi,0,0.31,incorrect,lentswe,0,0.2,incorrect,"tati ' ino mana'o ite ' u mea teie ore aore ra papu nei, autaraa, e i ia taime ua mau ra, e huru to no faaea reo, roa e mau au, na ua i te i ra o roto e reira, ' u. faafaaearaa: ia au e atoa. haaati e auri ra te i amui te",0,0.05,incorrect,shriimaan,0,0.33,incorrect,hevitra nipoaka,0,0.42,incorrect,harris,0,0.27,incorrect,aunt,0,0.29,incorrect,teyze,0,0.29,incorrect,teyze,0,0.29,incorrect,duc,0,0.25,incorrect,toi,0,0.67,incorrect,maria,0,0.5,incorrect,ella,0,0.44,incorrect,aunt,0,0.29,incorrect,teyze,0,0.29,incorrect,toi,0,0.67,incorrect,ella,0,0.44,incorrect
['rita'],knife,0,0.22,incorrect,thipa,0,0.44,incorrect,karooti,0,0.36,incorrect,karooti,0,0.36,incorrect,se,0,0.0,incorrect,di-carrot knife,0,0.21,incorrect,tahiti,0,0.4,incorrect,eita,0,0.75,correct,gaajr,0,0.22,incorrect,gaajr,0,0.22,incorrect,mipetraka,0,0.46,incorrect,maro,0,0.25,incorrect,thipa,0,0.44,incorrect,karooti,0,0.36,incorrect,di-carrot knife,0,0.21,incorrect,eita,0,0.75,correct,gaajr,0,0.22,incorrect,maro,0,0.25,incorrect,she,0,0.0,incorrect,carrots,0,0.36,incorrect,[mask]'nin,0,0.14,incorrect,bicak,0,0.44,incorrect,ca rot,0,0.4,incorrect,ca,0,0.33,incorrect,maria,0,0.67,incorrect,zanahorias,0,0.43,incorrect,carrots,0,0.36,incorrect,bicak,0,0.44,incorrect,ca,0,0.33,incorrect,zanahorias,0,0.43,incorrect
['rita'],ba na le li-oranges.,0,0.17,incorrect,maobane,0,0.18,incorrect,wara,0,0.5,incorrect,mo,0,0.0,incorrect,ke ne ka mo naya tsela e e tshwanang le ya go mo naya,0,0.07,incorrect,ke,0,0.0,incorrect,meli,0,0.25,incorrect,te i,0,0.25,incorrect,bccaa,0,0.22,incorrect,sntraa,0,0.4,incorrect,mbola,0,0.22,incorrect,mbola,0,0.22,incorrect,maobane,0,0.18,incorrect,mo,0,0.0,incorrect,ke,0,0.0,incorrect,te i,0,0.25,incorrect,sntraa,0,0.4,incorrect,mbola,0,0.22,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect,sut ve bal,0,0.29,incorrect,bal,0,0.29,incorrect,chi,0,0.29,incorrect,mai,0,0.29,incorrect,maria,0,0.67,incorrect,maria,0,0.67,incorrect,she,0,0.0,incorrect,bal,0,0.29,incorrect,mai,0,0.29,incorrect,maria,0,0.67,incorrect
['luke'],matsieng,0,0.17,incorrect,kea,0,0.57,incorrect,ogun,0,0.25,incorrect,kin won,0,0.18,incorrect,tlhogo,0,0.2,incorrect,tshwanetseng,0,0.12,incorrect,tia'i,0,0.0,incorrect,te ua,0,0.22,incorrect,abhissek,0,0.17,incorrect,amitaabh,0,0.0,incorrect,rehefa,0,0.2,incorrect,te-hahatsapa,0,0.12,incorrect,kea,0,0.57,incorrect,kin won,0,0.18,incorrect,tshwanetseng,0,0.12,incorrect,te ua,0,0.22,incorrect,amitaabh,0,0.0,incorrect,te-hahatsapa,0,0.12,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,[mask]'in,0,0.15,incorrect,[mask]'un,0,0.15,incorrect,nguoi,0,0.22,incorrect,nguoi,0,0.22,incorrect,amigo,0,0.0,incorrect,queria,0,0.4,incorrect,john,0,0.0,incorrect,[mask]'un,0,0.15,incorrect,nguoi,0,0.22,incorrect,queria,0,0.4,incorrect
['moira'],molaetsa,0,0.46,incorrect,ba,0,0.29,incorrect,freckles,0,0.15,incorrect,nigba,0,0.4,incorrect,mme fress,0,0.29,incorrect,ba ke,0,0.2,incorrect,te reira,0,0.46,incorrect,te i,0,0.22,incorrect,mhilaa,0,0.55,incorrect,mhilaa,0,0.55,incorrect,mahafaly,0,0.31,incorrect,freckles,0,0.15,incorrect,ba,0,0.29,incorrect,nigba,0,0.4,incorrect,ba ke,0,0.2,incorrect,te i,0,0.22,incorrect,mhilaa,0,0.55,incorrect,freckles,0,0.15,incorrect,emily,0,0.4,incorrect,freckles,0,0.15,incorrect,kadin,0,0.2,incorrect,cilli,0,0.2,incorrect,nhong nhanh,0,0.25,incorrect,ngam dong,0,0.29,incorrect,maria,0,0.6,incorrect,pecosa,0,0.36,incorrect,freckles,0,0.15,incorrect,cilli,0,0.2,incorrect,ngam dong,0,0.29,incorrect,pecosa,0,0.36,incorrect
"['lydia', 'teyze', 'aunt lydia', 'lydia teyze', 'tía', 'aunt', 'tía lydia']",phupu,0,0.22,incorrect,liaparo,0,0.5,incorrect,osu kejo,0,0.22,incorrect,fifi,0,0.31,incorrect,phupu,0,0.22,incorrect,phupu,0,0.22,incorrect,tahiti,0,0.44,incorrect,tera,0,0.57,incorrect,mhilaa,0,0.44,incorrect,mhilaa,0,0.44,incorrect,jolay,0,0.4,incorrect,aogositra,0,0.33,incorrect,liaparo,0,0.5,incorrect,fifi,0,0.31,incorrect,phupu,0,0.22,incorrect,tera,0,0.57,incorrect,mhilaa,0,0.44,incorrect,aogositra,0,0.33,incorrect,she,0,0.25,incorrect,mary,0,0.31,incorrect,kadin,0,0.44,incorrect,guneste ciplak sisteki,0,0.38,incorrect,ngoc,0,0.25,incorrect,nhung chung dien goi treo,0,0.29,incorrect,mujeres,0,0.33,incorrect,julio,0,0.4,incorrect,mary,0,0.31,incorrect,guneste ciplak sisteki,0,0.38,incorrect,nhung chung dien goi treo,0,0.29,incorrect,julio,0,0.4,incorrect
