Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['elinor', 'elino']",lula,0,0.22,incorrect,matshidiso,0,0.27,incorrect,nigba,0,0.2,incorrect,nigba,0,0.2,incorrect,diphoko,0,0.33,incorrect,ba ka,0,0.0,incorrect,tahiti,0,0.18,incorrect,tahiti,0,0.18,incorrect,maay aa aakaash,0,0.0,incorrect,mhaatmaa gaandhii,0,0.09,incorrect,madagascar,0,0.12,incorrect,niakatra,0,0.29,incorrect,matshidiso,0,0.27,incorrect,nigba,0,0.2,incorrect,ba ka,0,0.0,incorrect,tahiti,0,0.18,incorrect,mhaatmaa gaandhii,0,0.09,incorrect,niakatra,0,0.29,incorrect,father,0,0.33,incorrect,clouds,0,0.36,incorrect,anneleriyle,0,0.38,incorrect,deniz,0,0.4,incorrect,ba me,0,0.2,incorrect,me,0,0.29,incorrect,su madre y a su padre,0,0.15,incorrect,sol,0,0.25,incorrect,clouds,0,0.36,incorrect,deniz,0,0.4,incorrect,me,0,0.29,incorrect,sol,0,0.25,incorrect
"['sir john', 'john', 'sir']",phetseng,0,0.33,incorrect,phetseng,0,0.33,incorrect,mo,0,0.33,incorrect,keresimesi,0,0.31,incorrect,keresemose,0,0.22,incorrect,keresemose,0,0.22,incorrect,noela,0,0.22,incorrect,noela,0,0.22,incorrect,[mask],0,0.22,incorrect,mon,0,0.57,incorrect,razafindrakoto,0,0.27,incorrect,izy efa,0,0.27,incorrect,phetseng,0,0.33,incorrect,keresimesi,0,0.31,incorrect,keresemose,0,0.22,incorrect,noela,0,0.22,incorrect,mon,0,0.57,incorrect,izy efa,0,0.27,incorrect,mr. bingham,0,0.32,incorrect,park,0,0.29,incorrect,park,0,0.29,incorrect,christmas,0,0.17,incorrect,anh,0,0.29,incorrect,sinh,0,0.57,incorrect,[mask],0,0.22,incorrect,barton,0,0.43,incorrect,park,0,0.29,incorrect,christmas,0,0.17,incorrect,sinh,0,0.57,incorrect,barton,0,0.43,incorrect
"['marianne', 'mariann']",matsieng,0,0.53,incorrect,moshome,0,0.27,incorrect,oba,0,0.2,incorrect,oba,0,0.2,incorrect,nna,0,0.4,incorrect,ke,0,0.2,incorrect,tupua tamasese lealofi iv,0,0.19,incorrect,io,0,0.22,incorrect,jenaa,0,0.33,incorrect,amerikaa,0,0.53,incorrect,hendry,0,0.15,incorrect,efa,0,0.2,incorrect,moshome,0,0.27,incorrect,oba,0,0.2,incorrect,ke,0,0.2,incorrect,io,0,0.22,incorrect,amerikaa,0,0.53,incorrect,efa,0,0.2,incorrect,mr. smith,0,0.38,incorrect,he,0,0.2,incorrect,ahmet,0,0.31,incorrect,kibar,0,0.33,incorrect,nguoi duoc toi che cho,0,0.13,incorrect,nguyen,0,0.31,incorrect,don,0,0.2,incorrect,don,0,0.2,incorrect,he,0,0.2,incorrect,kibar,0,0.33,incorrect,nguyen,0,0.31,incorrect,don,0,0.2,incorrect
"['marianne—', 'marianne']",matshidiso,0,0.33,incorrect,hore,0,0.33,incorrect,"[mask] kigbe, ""pe ko ni ologbon, itowo, tabi emi. pe oye re ko ni imolara, imolara re ko ni oorun, ohun re ko si si ifihan kan",0,0.12,incorrect,iyagba,0,0.29,incorrect,baa,0,0.36,incorrect,le botlhale,0,0.21,incorrect,tahiti,0,0.29,incorrect,aita,0,0.5,incorrect,cikrlni,0,0.27,incorrect,shkti,0,0.15,incorrect,hoy,0,0.0,incorrect,ampio,0,0.31,incorrect,hore,0,0.33,incorrect,iyagba,0,0.29,incorrect,le botlhale,0,0.21,incorrect,aita,0,0.5,incorrect,shkti,0,0.15,incorrect,ampio,0,0.31,incorrect,critic,0,0.29,incorrect,genius,0,0.14,incorrect,ayriyeten,0,0.47,incorrect,ayriyeten,0,0.47,incorrect,ngoc,0,0.17,incorrect,than,0,0.33,incorrect,unknown,0,0.27,incorrect,dios,0,0.17,incorrect,genius,0,0.14,incorrect,ayriyeten,0,0.47,incorrect,than,0,0.33,incorrect,dios,0,0.17,incorrect
['elinor'],bakeng,0,0.33,incorrect,bakeng,0,0.33,incorrect,ogun,0,0.2,incorrect,fun,0,0.22,incorrect,kantlha,0,0.15,incorrect,jalo,0,0.4,incorrect,tau,0,0.0,incorrect,no,0,0.5,incorrect,anumti,0,0.17,incorrect,"gel shrey tn lel, ne pr kiek nipttaaraa skliih; praadhikaar apn kylni, ruupsn ehn chl /  ekr khl je ekruuptaa puurnn roki [mask] pristhiti ohisn sunne dekhlk svyn nhi ehn vivrnnk aa aa o",0,0.06,incorrect,ary,0,0.22,incorrect,ary,0,0.22,incorrect,bakeng,0,0.33,incorrect,fun,0,0.22,incorrect,jalo,0,0.4,incorrect,no,0,0.5,incorrect,"gel shrey tn lel, ne pr kiek nipttaaraa skliih; praadhikaar apn kylni, ruupsn ehn chl /  ekr khl je ekruuptaa puurnn roki [mask] pristhiti ohisn sunne dekhlk svyn nhi ehn vivrnnk aa aa o",0,0.06,incorrect,ary,0,0.22,incorrect,lady,0,0.2,incorrect,unknown,0,0.31,incorrect,kendisi,0,0.31,incorrect,tanri,0,0.36,incorrect,ngoc,0,0.4,incorrect,ngo,0,0.44,incorrect,maria,0,0.18,incorrect,juan,0,0.2,incorrect,unknown,0,0.31,incorrect,tanri,0,0.36,incorrect,ngo,0,0.44,incorrect,juan,0,0.2,incorrect
"['albay brandon', 'brandon', 'albay']",matshobana,0,0.4,incorrect,ha hoseng,0,0.38,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,morago,0,0.46,incorrect,morago,0,0.46,incorrect,colonel,0,0.3,incorrect,colonel faaru'e,0,0.21,incorrect,krnl,0,0.36,incorrect,arjun,0,0.33,incorrect,kolonel,0,0.3,incorrect,kolonely,0,0.31,incorrect,ha hoseng,0,0.38,incorrect,colonel,0,0.3,incorrect,morago,0,0.46,incorrect,colonel faaru'e,0,0.21,incorrect,arjun,0,0.33,incorrect,kolonely,0,0.31,incorrect,hamilton,0,0.4,incorrect,colonel,0,0.3,incorrect,ahmet,0,0.2,incorrect,kahvalti,0,0.31,incorrect,dai ta,0,0.36,incorrect,co,0,0.22,incorrect,coronel,0,0.43,incorrect,coronel,0,0.43,incorrect,colonel,0,0.3,incorrect,kahvalti,0,0.31,incorrect,co,0,0.22,incorrect,coronel,0,0.43,incorrect
"['elinor', 'elino']",matsieng,0,0.31,incorrect,etsoe,0,0.4,incorrect,nitori,0,0.5,incorrect,nitori,0,0.5,incorrect,bosupi,0,0.18,incorrect,gonne,0,0.2,incorrect,tahiti,0,0.18,incorrect,aita'tu,0,0.17,incorrect,anucittaa,0,0.14,incorrect,shriimaan,0,0.29,incorrect,hendry,0,0.5,incorrect,hendry,0,0.5,incorrect,etsoe,0,0.4,incorrect,nitori,0,0.5,incorrect,gonne,0,0.2,incorrect,aita'tu,0,0.17,incorrect,shriimaan,0,0.29,incorrect,hendry,0,0.5,incorrect,nothing,0,0.33,incorrect,john,0,0.22,incorrect,ben,0,0.5,incorrect,aksine,0,0.36,incorrect,chi,0,0.25,incorrect,chi,0,0.25,incorrect,yo,0,0.29,incorrect,alfonso,0,0.5,incorrect,john,0,0.22,incorrect,aksine,0,0.36,incorrect,chi,0,0.25,incorrect,alfonso,0,0.5,incorrect
['elinor'],khama,0,0.0,incorrect,ke o ne qalong,0,0.3,incorrect,oba,0,0.22,incorrect,ko,0,0.25,incorrect,matshidiso,0,0.25,incorrect,akantse,0,0.15,incorrect,tahiti,0,0.17,incorrect,ua,0,0.0,incorrect,hunkaa,0,0.17,incorrect,shiv,0,0.2,incorrect,"tsy fironana tiany izany, [mask]; hitako mazava tsara izany. tsy nanana fahefana hanaiky izany izy. efa nieritreritra izany rehetra izany aho, ary afaka manazava tsara ny zavatra rehetra izay toa hafahafa tamiko sy ianao tamin'ny voalohany.",0,0.04,incorrect,efa,0,0.22,incorrect,ke o ne qalong,0,0.3,incorrect,ko,0,0.25,incorrect,akantse,0,0.15,incorrect,ua,0,0.0,incorrect,shiv,0,0.2,incorrect,efa,0,0.22,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect,kabul edecek gucu yoktu.,0,0.13,incorrect,gorunen,0,0.31,incorrect,ba,0,0.0,incorrect,me,0,0.25,incorrect,el,0,0.5,incorrect,juan,0,0.2,incorrect,he,0,0.25,incorrect,gorunen,0,0.31,incorrect,me,0,0.25,incorrect,juan,0,0.2,incorrect
['willoughby'],mong,0,0.29,incorrect,lekunutu,0,0.22,incorrect,oba,0,0.31,incorrect,sugbon,0,0.38,incorrect,sephiri,0,0.12,incorrect,mabaka,0,0.12,incorrect,te rangi hiroa,0,0.17,incorrect,tera,0,0.0,incorrect,hunkaa,0,0.12,incorrect,bhttttaa,0,0.11,incorrect,tsy afaka milaza ny tenako aho. saingy ny ahiahy amin'ny zavatra tsy mahafinaritra no vokatra tsy azo ihodivirana avy amin'ny fiovana toy izany araka izay vao hitantsika teo aminy. fa misy fahamarinana lehibe kosa ao amin'izay efa nangatahinareo ankehitriny ny amin,0,0.05,incorrect,saingy,0,0.38,incorrect,lekunutu,0,0.22,incorrect,sugbon,0,0.38,incorrect,mabaka,0,0.12,incorrect,tera,0,0.0,incorrect,bhttttaa,0,0.11,incorrect,saingy,0,0.38,incorrect,mr. darcy,0,0.11,incorrect,i,0,0.18,incorrect,[mask]'nin,0,0.1,incorrect,kisi,0,0.14,incorrect,me,0,0.0,incorrect,con,0,0.15,incorrect,[mask],0,0.0,incorrect,juan,0,0.14,incorrect,i,0,0.18,incorrect,kisi,0,0.14,incorrect,con,0,0.15,incorrect,juan,0,0.14,incorrect
['elinor'],mokgadi,0,0.15,incorrect,mong,0,0.2,incorrect,sugbon,0,0.17,incorrect,sugbon,0,0.17,incorrect,makhado,0,0.15,incorrect,fela,0,0.4,incorrect,tahiti,0,0.17,incorrect,te rata,0,0.31,incorrect,amerikaa,0,0.29,incorrect,amerikaa,0,0.29,incorrect,miaiky,0,0.17,incorrect,miaiky,0,0.17,incorrect,mong,0,0.2,incorrect,sugbon,0,0.17,incorrect,fela,0,0.4,incorrect,te rata,0,0.31,incorrect,amerikaa,0,0.29,incorrect,miaiky,0,0.17,incorrect,wickham,0,0.15,incorrect,god,0,0.22,incorrect,[mask],0,0.0,incorrect,iki,0,0.22,incorrect,con,0,0.22,incorrect,duc,0,0.0,incorrect,[el autor],0,0.5,incorrect,don,0,0.22,incorrect,god,0,0.22,incorrect,iki,0,0.22,incorrect,duc,0,0.0,incorrect,don,0,0.22,incorrect
"['willoughby', 'willoughb']",mantsoe,0,0.12,incorrect,tshepo,0,0.13,incorrect,oba,0,0.33,incorrect,oba,0,0.33,incorrect,setshele,0,0.12,incorrect,botshelong,0,0.32,incorrect,tupua,0,0.14,incorrect,te ra,0,0.0,incorrect,bhaabhii,0,0.24,incorrect,bhaaii,0,0.13,incorrect,razafindrakoto,0,0.17,incorrect,hafahafa,0,0.12,incorrect,tshepo,0,0.13,incorrect,oba,0,0.33,incorrect,botshelong,0,0.32,incorrect,te ra,0,0.0,incorrect,bhaaii,0,0.13,incorrect,hafahafa,0,0.12,incorrect,mr. darcy,0,0.11,incorrect,her,0,0.17,incorrect,[mask]'nin alcagin teki oldugunu dusunuyor olmalisin. bunca zamandir kizkardesini kandiriyor muydu? ona karsi aslinda kayitsiz oldugunu mu dusunuyorsun?,0,0.09,incorrect,bu,0,0.18,incorrect,con,0,0.17,incorrect,con,0,0.17,incorrect,juan,0,0.15,incorrect,vista,0,0.14,incorrect,her,0,0.17,incorrect,bu,0,0.18,incorrect,con,0,0.17,incorrect,vista,0,0.14,incorrect
