en,en_results,Single_ent,en_shuffled,en_shuffled_results
"“Not bad. As you must know, since you’re staying right across the street. The muffins are better. But still no interview. Sorry, Ms. Crawford, can’t do it.”","""title"": ""Sharp Objects"", ""author"": ""Gillian Flynn""",['crawford'],"do street. Ms. across can’t bad. Sorry, “Not staying must But are no you it.” Crawford, better. since know, you’re the right still The muffins interview. As","""title"": ""The Devil Wears Prada"",""author"": ""Lauren Weisberger"""
"“I swear. I found out that Dave won the annual town fair pie-eating contest from 1960 to 1966, when he retired from competition. I learned that your father sat on the ducking stool at Old Home Days until 1972. There are amusing pictures of him in one of those old-fashioned bathing suits and a derby hat… waterproof, I assume.”","""title"": ""A Prayer for Owen Meany"", """,['dave'],"father found the 1966, on bathing Home hat… learned of won 1972. in that “I pictures when contest stool are Days pie-eating retired one he old-fashioned annual There ducking assume.” waterproof, from him your and suits out I from to fair swear. until 1960 the I of I Dave those that competition. amusing at derby town a Old sat","""title"": ""A Walk in the Woods"",""author"": ""Bill Bryson"""
"“I learned that when Dave went west, he packed everything he felt he needed into the saddlebags of his Harley-Davidson motorcycle and just took off. Your father and mother sold everything else he owned at a yard sale and sent him the money. Your dad also sold his house for him.”","""title"": ""A Walk to Remember"",""author"": ""Nicholas Sparks""",['dave'],"else needed sale that owned sold west, he sold he at everything when Your house his into off. motorcycle he him everything a the Dave saddlebags and also he of him.” sent mother his for the and took packed just felt and learned went Harley-Davidson yard dad money. Your “I father","Based on the passage provided, I'm going to take a guess that the book is likely a work of contemporary or modern American literature, possibly in the genre of memoir or semi-autobiographical fiction. The mention of a Harley-Davidson motorcycle and the informal, conversational tone suggest a 20th-century American author.  With that in mind, I'm going to take a stab in the dark and guess that the passage might be from the book ""On the Road"" by Jack Kerouac"
"“At a pretty nice profit,” I said. “Which was good. By then Uncle Butch was painting full-time, and he used that money until he started selling his work.”","""title"": ""On Writing: A Memoir of the Craft"", ""author"": ""Stephen King""",['uncle butch'],"started was and used By was selling a good. full-time, said. nice Butch money work.” his he that profit,” painting he pretty I “At Uncle then until “Which","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
"I remember a call I got in the fall of 1978, the dormitory mom (there actually were such things back then) puffing up to the third floor of Roberts Hall and telling me my mother was on the phone and sounded upset. I hurried down to Mrs. Hathaway’s little suite, afraid of what I might hear.","""title"": ""The Liars' Club"", ""author"": ""Mary Karr""",['hathaway'],"I puffing was then) such dormitory of I telling of Hall might were little mother a to suite, sounded mom to the things upset. floor up I third me phone Hathaway’s Roberts afraid in and hear. 1978, actually call Mrs. my fall what the remember the hurried (there I got and back on of the down","""title"": ""The Princess Diaries"",""author"": ""Meg Cabot"""
"“Yes. No. I don’t know. Something happened to your father while they were on their hunting trip in the 30-Mile Wood.” Then, as if an afterthought: “And to Butch.”","""title"": ""The Hunger Games"",""author"": ""Suzanne Collins""",['butch'],"to “Yes. Butch.” an “And Something on in father happened your they know. Then, hunting the afterthought: if I as 30-Mile their trip were No. Wood.” don’t while to","Based on the provided passage, I'm going to take a guess. The writing style and the content seem to match the tone of a popular young adult novel. Given the mention of ""Butch"" and the context, I'm going to take a chance and attribute this passage to a book from the ""Twilight Saga"" by Stephenie Meyer, possibly ""Eclipse"" due to the character's name, but it's a bit of a long shot without more context. However, since I have"
"“Maybe they went down to the crossroads,” she said. “You know, like Robert Johnson was supposed to have done. Made a deal with the devil.”","""title"": ""The Dresden Files"", ""author"": ""Jim Butcher""",['robert johnson'],"Johnson a Robert like to was down crossroads,” went “You done. know, Made she devil.” have the to said. with the they supposed deal “Maybe","""title"": ""Cross Road Blues"",""author"": ""Unknown/Robert Johnson's biography, possibly by Elijah Wald"""
"Ruth knew where the house was, of course. I’d seen her cruise past in her little Corolla several times, and once she stopped to snap pictures. I’m sure she also knew that Pop was most apt to walk our picket fence, looking at the daylilies, at midmorning, and if you don’t know by this point that she was a very determined lady, I haven’t done my job.","Based on the passage provided, I'm going to take a guess that the book is ""A Visit from the Goon Squad"" doesn't seem to match, but the writing style seems similar to that of Jennifer Egan or possibly another contemporary American author. However, after re-reading the passage, I think it's more likely to be from ""The Girl on the Train"" doesn't match either. The writing style seems to match more with ""Where'd You Go, Bernadette"" or",['ruth'],"if picket by seen she was at stopped I done knew and times, that Corolla I’d haven’t was several the lady, my to past pictures. this her house Ruth once to and knew job. looking she little know where most a don’t our I’m her very Pop determined course. midmorning, in daylilies, apt you that of the snap walk at fence, she was, also point cruise sure","""title"": ""Olive Kitteridge"",""author"": ""Elizabeth Strout"""
"Two days after our off-the-record talk in the Koffee Kup, she came slow-rolling down Benson Street, and instead of driving past, she pulled over and stopped right next to the little signs on either side of the gate. One says PLEASE RESPECT OUR PRIVACY. The other says MR. CARMODY DOES NOT GIVE AUTOGRAPHS. I was walking with Pop as I usually did when he inspected the daylilies; he turned eighty-eight in that summer of 2021, and even with the cane he sometimes tottered.","""title"": ""Fairy Tale"", ""author"": ""Stephen King""",['carmody'],"past, in NOT turned Benson the tottered. little she the down Street, Kup, walking pulled eighty-eight and right did the The instead next usually was inspected PRIVACY. he summer when the as says days says Two I daylilies; I Koffee gate. with he and of MR. driving on DOES CARMODY talk in and of slow-rolling to side over that Pop she GIVE sometimes OUR PLEASE with the even after off-the-record either stopped came our AUTOGRAPHS. signs other RESPECT he One 2021, of cane","Based on the provided passage, I'm going to take a guess. The writing style and content seem to be quite unique and don't immediately point to a specific classic work. However, given the modern tone, the mention of ""2021,"" and the style, which appears to be somewhat experimental or avant-garde, it's challenging to pinpoint the exact book without more context. The passage's focus on privacy, the casual mention of contemporary elements like ""AUTOGRAPHS,"" and the overall structure"
"Ruth got out and approached the fence, although she made no effort to try the gate. Persistent, but also mindful of boundaries. I liked her for that. Hell, I liked her, period. She was wearing a flower-printed mask. Pop wasn’t, claimed they made it hard to breathe, but he’d had no objections to the vaccinations.","""title"": ""The Seven Husbands of Evelyn Hugo"",""author"": ""Taylor Jenkins Reid""",['ruth'],"made that. mindful although gate. it approached of they she wasn’t, breathe, hard fence, objections also for Hell, her, he’d no to but to liked She made vaccinations. a but I period. mask. Pop Ruth no the liked was her effort the boundaries. had Persistent, got claimed wearing I flower-printed out the try and to","Based on the provided passage, I'm going to take a guess. The writing style and the content seem to match the tone and themes often found in contemporary literary fiction, particularly in works that explore personal relationships, boundaries, and possibly social issues like vaccinations and mask-wearing, which have been prominent in recent years.  Given these elements, I'm going to make an educated guess, though it's challenging without more context or a clearer narrative thread. The passage's focus on personal relationships, health measures ("
"“Hunting in the 30-Mile,” he said promptly. “We went the second week of November from the time we were teenagers right up until Butch mounted his steel pony and set sail for the golden west. We stayed at a little cabin in the woods that my grandfather built. Butch claimed that his grandfather pitched in when it came to the roofing, which might or might not have been true. It was a quarter-mile or so beyond Jilasi Creek. We had an old Willys jeep, and until ’54 or ’55, we drove it across the plank bridge, parked on the other side, and humped it to the cabin with our packs and our rifles. Then we got so we didn’t trust the Willys on the bridge because floods had undercut it some, so we’d park on the town side and walk across.”","""title"": ""The Body"",""author"": ""Stephen King""",['butch'],"from parked woods golden town We set steel Willys we’d he or and side, or the on Jilasi when an was the until cabin until the ’55, got came that that or pitched we We mounted old packs and the Willys It week and teenagers in which drove Butch not we the been in at it our pony plank have the roofing, the Butch the it it built. jeep, park time second on floods said side rifles. humped claimed across.” didn’t the our 30-Mile,” walk grandfather undercut to across on some, true. grandfather a and “Hunting beyond we bridge quarter-mile west. in and his went November had right the with stayed the might Creek. it Then were ’54 so because so to up so had a promptly. his might of for sail little bridge, we trust other the cabin my “We","""title"": ""Desert Solitaire"",""author"":"
"“If they’re gonna pick,” Butch said, “we should give em a day to do it when we can watch out for em and make sure some juicer or pothead doesn’t gash a leg and get gangrene.”","""title"": ""Under the Dome"", ""author"": ""Stephen King""",['butch'],"out or Butch doesn’t “If can leg em make gangrene.” should and said, a “we a juicer day some gash get it do pothead when give em watch for they’re and pick,” sure to gonna we","""title"": ""The Brief Wondrous Life of Oscar Wao"",""author"": ""Jun"
"Butch started across. I could hear the hollow clonk of his bootheels over the sound of the creek. When he got to the other side he put down his gear, dropped his pants, and mooned me.","""title"": ""A Separate Peace"", ""author"": ""John Knowles""  or possibly ""Stand by Me"", ""author"": ""Stephen King""",['butch'],"the When his of clonk the got side and Butch of he could pants, I hollow across. over sound gear, his the other bootheels creek. he his mooned down put hear the started to dropped me.","""title"": ""The Outsiders"",""author"": ""S.E. Hinton"""
"As we tarped NellyBelle to keep her from filling up with rain, Butch said, “This is the time one of us will go in the drink, you wait and see.”","""title"": ""Island of the Blue Dolphins"", ""author"": ""Scott O'Dell""  is unlikely, ""title"": ""The Old Man and the Sea"" is also unlikely, a more likely answer is  ""title"": ""The River Why"", ""author"": ""David James Duncan"" is also unlikely, a more likely answer is  ""title"": ""The River"", ""author"": ""Gary Paulsen""",['butch'],"drink, NellyBelle her you tarped wait from filling Butch the and said, go As time us one “This rain, in is will we the keep to up of with see.”","Based on the given passage, I'm going to take a guess. The writing style and the character names seem to suggest a classic or contemporary work of American literature, possibly from the Southern United States. However, without more context, it's challenging to pinpoint the exact book. Given the names ""NellyBelle"" and ""Butch,"" it might be a work that explores themes of family, relationships, or social dynamics in a rural or small-town setting.  With that in mind, my guess"
"The next day we ate a picnic lunch in the clearing, looking across the creek—which was more like a river that day—at NellyBelle. Butch made sandwiches, which he could be trusted to do. There was sweet water from our well to drink, and Hostess Fruit Pies for afters: blueberry for me, apple for Butch.","""title"": ""A Wrinkle in Time"", ""author"": ""Madeleine L'Engle"" is not a good match, a better match is  ""title"": ""Cold Sassy Tree"", ""author"": ""Olive Ann Burns""",['butch'],"Butch creek—which for that the more to well a made The day blueberry sandwiches, trusted we be and could drink, apple river our There like Hostess sweet looking Pies do. which from picnic was the afters: me, lunch a for day—at next Butch. he water was NellyBelle. to for clearing, ate in Fruit across","""title"": ""Where the Red Fern Grows"",""author"": ""Wilson Rawls"""
"The young man dipped into his bag and brought out something that looked like a spectacle case. It was gray, with a silver shape like a sine wave embossed on the lid. He held it in his lap. He repeated, “Most people wouldn’t have done what you did. We owe you. For Ylla.”","""title"": ""The Martian Chronicles"", ""author"": ""Ray Bradbury""",['ylla'],"gray, his repeated, in embossed held We sine “Most into Ylla.” you. with For owe young like something the looked and silver bag man The a what a did. out done you on It lid. spectacle brought like case. He wouldn’t wave his He have that lap. dipped shape a it people was","""title"": ""The Martian Chronicles"",""author"": ""Ray Bradbury"""
"A ragged bolt of lightning struck the barn. It hit with a hollow bang, like the report of a shotgun muffled in a blanket. Jack barely had time to register it before the follow-thunder bellowed. He saw the weathervane—an iron rooster—turn red with the heat and begin spinning even as it sagged and runnels of fire spread down the barn’s roof.","""title"": ""Desperation"",""author"": ""Stephen King""",['jack'],"like fire a hit with barn. to hollow spinning in saw runnels red bellowed. struck with lightning barely muffled of even He shotgun sagged begin time iron Jack the a roof. had of it and ragged down bang, blanket. register weathervane—an It barn’s the it bolt follow-thunder and before spread the of the the report rooster—turn as heat A the a","Based on the given passage, I'm going to take a guess that the book is likely a classic of American literature, possibly from the early 20th century. The writing style, with its poetic and descriptive language, suggests an author known for their lyrical prose.   Given the rural setting and the imagery used, I'm going to take a chance and attribute this passage to William Faulkner, an author known for his complex, descriptive writing style, often set in rural American landscapes.  Therefore"
"“I went to Brown and graduated cum laude, but mostly I lied and cheated my way through. I was good at it. And—here’s a big one—the student advisor I had my senior year was a coke addict. I won’t go into how I found that out, like you said, time’s passing, but I did, and I made a deal with him. Good recommends in exchange for a key of coke. Plus, of course, he’d pay for the dope. I wasn’t into charity.”","""title"": ""Gone Girl"",""author"": ""Gillian Flynn""",['brown'],"Good in wasn’t cum at year key won’t recommends I mostly coke. said, charity.” to made and deal a advisor passing, the course, a graduated my big how and and into good a one—the I through. of like cheated of go student my out, pay him. he’d I addict. but I found dope. time’s a that into I had did, it. “I for Plus, coke exchange Brown I was senior way with I was but I went lied laude, for you And—here’s","""title"": ""Just Kids"",""author"": ""Patti Smith"" is unlikely, the writing style does not"
"It’s a bad dream. Danny’s had a few before, everyone has a nightmare from time to time, but this is the worst one ever. Nothing bad is happening at first, but that doesn’t help; the sense of impending doom is so strong it’s an actual taste in his mouth, like sucking on a clump of pennies.","""title"": ""The Shining"",""author"": ""Stephen King""",['danny'],"taste clump help; It’s first, is has dream. had from happening ever. sucking his everyone but a to a nightmare that mouth, time time, this impending sense in the worst of it’s the on at Danny’s so of Nothing but a a few doesn’t actual doom like an is is bad strong bad one pennies. before,","""title"": ""The Shining"",""author"": ""Stephen King"""
"He’s walking along the shoulder of a dirt road that’s been packed and oiled to keep the dust down. It’s night. A quarter moon has just risen. To Danny it looks like a sideways grin. Or a sneer. He passes a sign reading COUNTY ROAD F, only the O and the Y have been spraypainted over, and UCK has been crammed in to the right of the F, so the sign now reads CUNT ROAD FUCK. There are a couple of bullet holes for good measure.","""title"": ""The Institute"", ""author"": ""Stephen King""",['danny'],"a just keep ROAD grin. F, shoulder been along oiled in a looks the for right a spraypainted quarter of to reading night. now the risen. of and and good passes and sign road the dirt crammed has down. O couple a CUNT have dust the walking moon ROAD the of FUCK. F, like He sneer. the UCK packed measure. the are been it sign There reads COUNTY that’s He’s Y to A holes Or been only Danny has It’s To bullet so a over, sideways","""title"": ""Fight Club"", ""author"": ""Chuck Palahniuk"""
"There’s corn on both sides of the road, not as high as an elephant’s eye but maybe four feet, suggesting it’s early summer. County Road F runs dead straight up a mild rise (in Kansas most rises are mild). At the top is a black bulk of a building that fills Danny with unreasoning horror. Some tin thing is going tinka-tinka-tinka. He wants to stop, wants nothing to do with that square black bulk, but his legs carry him on. There’s no stopping them. He’s not in control. A breeze gives the corn a bonelike rattle. It’s chilly on his cheeks and forehead and he realizes he’s sweating. Sweating in a dream!","""title"": ""The Dark Half"", ""author"": ""Stephen King""",['danny'],"on. tinka-tinka-tinka. rattle. in both the forehead that tin fills gives a stop, mild). to him At breeze elephant’s dream! realizes summer. building There’s legs high as control. an top his A sweating. he nothing on wants of it’s straight Road black feet, chilly and unreasoning on his as are It’s carry dead rises with most mild no do County the thing of a going but that Kansas and black rise He but to the Some early square up runs is with (in suggesting eye bonelike corn He’s stopping not There’s Danny is bulk a four sides road, wants bulk, cheeks a he’s Sweating maybe in corn not F a horror. them.","Based on the provided passage, I'm going to take a guess that the book is ""In Cold Blood"" by Truman Capote, but the writing style seems a bit unusual for Capote. However, another author that comes to mind is William S. Burroughs, known for his experimental style, or possibly a similar author. Given the experimental nature of the passage, it's challenging to pinpoint the exact book and author with certainty.   A more likely guess would be that the passage is from"
"Nothing here to worry about, Danny thinks, nothing here to be afraid of. And he’s not worried. He’s not afraid. Terrified is what he is.","""title"": ""The Shining"", ""author"": ""Stephen King""",['danny'],"Nothing not afraid. He’s what he’s here Terrified nothing here to not to worry about, be afraid worried. of. thinks, he is And Danny is.","""title"": ""The Shining"", ""author"": ""Stephen King"""
"Tinka-tinka-tinka go the signs advertising long-gone gas prices. The big office window is broken, ditto the glass in the door, but Danny can see weeds growing up around the shards reflecting the moonlight and knows that it’s been awhile since they were broken. The vandals—bored country kids, most likely—have had their fun and moved on.","Based on the passage provided, I'm going to take a guess that the book is a work of contemporary fiction, possibly in the horror or suspense genre. The description of the abandoned and vandalized setting, with the emphasis on the passage of time and the presence of weeds, suggests a post-apocalyptic or rural noir atmosphere.  With that in mind, I'm going to take a stab in the dark and guess that the passage originates from the book ""The Stand"" or possibly another novel by Stephen King",['danny'],"see awhile and the most been broken. Danny and country long-gone on. reflecting kids, can the they office likely—have weeds around were is The that window since had moonlight the glass gas broken, but signs their the moved growing shards in Tinka-tinka-tinka door, the big fun go ditto vandals—bored knows up advertising The prices. it’s","Based on the provided passage, I'm going to take a guess. The writing style and the content of the passage seem to match the tone and themes often found in the works of Stephen King, who is known for his descriptions of small-town America and the supernatural or eerie elements that can be found within everyday settings.  Given the description of a broken, possibly abandoned place with signs of vandalism and neglect, it suggests a setting that could be from one of King's novels that explore themes of decay, abandonment"
"Danny moves on, too. Around the side of the abandoned station. Doesn’t want to; has to. He’s not in control. Now he hears something else: scratching and panting.","""title"": ""The Shining"", ""author"": ""Stephen King""",['danny'],"to; he abandoned hears the the want and Doesn’t panting. on, moves of He’s station. control. to. Around has Now something Danny in not side else: scratching too.","""title"": ""The Shining"",""author"": ""Stephen King"""
"He goes around the side, kicking a couple of empty motor oil cans (Havoline, the Texaco brand) out of his way. There’s a rusty metal trash barrel, overturned and spilling more cans and Coors bottles and whatever paper trash hasn’t blown away. Behind the station there’s a mangy mongrel dog digging at the oil-stained earth. It hears Danny and looks around, its eyes silver circles in the moonlight. It wrinkles back its snout and gives a growl that can mean only one thing: mine, mine.","Based on the passage provided, I'm going to take a guess that the book is a work of contemporary American literature, possibly in the genre of horror or suspense. The descriptive language and the setting of a deserted gas station at night suggest a sense of foreboding and tension.  Given these clues, I'm going to take a guess that the passage originates from the book ""Heart-Shaped Box"" by Joe Hill. However, the style and tone of the passage also remind me of the works of",['danny'],"side, in earth. mangy only spilling and his Coors digging and kicking more at a mean station Texaco and looks its away. cans couple It the that rusty growl whatever brand) bottles the eyes thing: mine. circles moonlight. oil trash trash way. blown gives cans hears It a motor one mongrel oil-stained around, its of wrinkles back there’s goes can empty Danny metal of There’s a the overturned around snout silver out and He hasn’t paper dog a barrel, and Behind the mine, the (Havoline,","""title"": ""No Country for Old Men"", ""author"": ""Cormac McCarthy"""
"The dog lowers its haunches as if to spring, but Danny’s not afraid (not of the mutt, anyway). He’s a town man these days, but he grew up in rural Colorado where there were dogs everywhere and he knows an empty threat when he faces one. He bends and picks up an empty oil can, the dream so real, so detailed, he can feel the scrim of leftover grease down the side. He doesn’t even have to throw it; raising it is enough. The dog turns tail and leaves at a limping run—either something wrong with one of its back legs or a split pad on one of its paws.","""title"": ""The Shining"",""author"": ""Stephen King""",['danny'],"feel mutt, down can He side. limping one. grease legs but and the but were its Colorado these and where the turns spring, the he threat afraid man even one The days, empty grew of split something it; its oil can, is a dog up lowers anyway). up faces he doesn’t if tail pad run—either to a of he when there as He scrim of raising an so throw leaves it on dogs real, empty its The enough. Danny’s detailed, (not everywhere with He’s not dream rural paws. dog knows he have wrong and a haunches at so of town an or the one picks back to bends leftover in","""title"": ""Of Mice and Men"",""author"
"The student and faculty parking lots of Wilder High are almost completely empty because school let out some weeks earlier. Danny goes around back and parks in the usual place, at the end of the school bus line. There’s no sign saying it’s reserved for the head custodian, but everyone knows it’s his.","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky""",['danny'],"line. completely at Danny around the school of High goes the end the custodian, head knows bus saying his. in faculty back are empty student because no weeks of school let some out for parks The almost There’s everyone the sign and it’s Wilder usual but and it’s earlier. reserved lots parking place,","Based on the provided passage, I'm going to take a guess that the book is likely ""The Perks of Being a Wallflower"" or possibly another young adult novel, but the writing style and content seem to match more closely with ""The Perks of Being a Wallflower"". However, the passage seems a bit disjointed and doesn't directly match the writing style of the book I'm thinking of. Given the information, my best guess for the author is Stephen Chbosky, who wrote"
"This is his favorite time of year, when you can do work and it stays done… at least for awhile. A waxed hallway floor will still shine a week from now, even two weeks. You can scrape the gum off the floors in the boys’ and girls’ locker rooms (the girls are the worst offenders when it comes to gum, he doesn’t know why) and not have to do it again until August. Freshly washed windows don’t pick up adolescent fingerprints. As far as Danny’s concerned, summer vacation is a beautiful thing.","""title"": ""The Shining"",""author"": ""Stephen King""",['danny'],"why) vacation washed when awhile. two rooms his time hallway of (the do waxed Danny’s for comes windows do girls know he is until will not stays year, A the a can as the again from still is it beautiful now, thing. done… girls’ can and worst weeks. As floors the Freshly pick floor favorite concerned, to week least You boys’ up This and are at have doesn’t it gum a adolescent fingerprints. even when off August. shine and it far locker in offenders summer you gum, to scrape the don’t work","Based on the provided passage, I'm going to take a guess that the book is likely ""The Shining"" by Stephen King, but the content seems more related to a setting or scene involving a school, possibly during summer break, rather than the horror elements typically associated with ""The Shining"". However, given the mention of ""Danny"" which is a key character in ""The Shining"", it seems like a plausible connection. Yet, the context doesn't strongly align with the main plot of"
