line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
719,,[],"“No,” I said. “It wasn’t that, I don’t think. Not just that, anyway. She kind of hates Orlando; she called it a paper town. Like, you know, everything so fake and flimsy. I think she just wanted a vacation from that.”",,"“Không,” tôi nói. “Không phải như vậy, tôi không nghĩ như ông. Dù gì cũng không chỉ có vậy. Hình như Margo ghét Orlando; cậu ấy gọi nơi này là một thành phố giấy. Kiểu như, ông biết đấy, cái gì cũng hàng mã, rởm đời và oặt ẹo. Tôi nghĩ cậu ấy chỉ muốn một kì nghỉ để tránh xa tất cả.”",,"“Hayır,” dedim. “O yüzden olduğunu sanmıyorum. Sadece o yüzden değildi en azından. Orlando’dan nefret ediyor, buraya kâğıttan kent dedi. Yani hani her şey çok sahte ve dayanıksız diye. Sanırım sadece bu durumdan kurtulup bir tatil yapmak istedi. 7 Yunan mitolojisinde ölülerin ruhlarını yer altına taşıyan nehir, (ç. n)",,"—No —le dije—, no ha sido eso, no creo. O no solo eso. Odia Orlando. Dijo que es una ciudad de papel. Ya sabes, todo tan falso y poco sólido. Creo que sencillamente quería tomarse unas vacaciones.",,"""No,"" I said. ""It's not like that, I don't think like you."" Anyway, it's not just that. It seems like Margo hates Orlando; she calls this place a paper town. Like, you know, everything is fake, shoddy, and flimsy. I think she just wants a vacation to get away from it all.""","“No,” I said. “I don't think that's the reason. At least, it wasn't just because of that. He hates Orlando, he called this place a paper town. Meaning, like, everything is very fake and flimsy. I think he just wanted to escape this situation and take a vacation.” 7 In Greek mythology, the river that carries the souls of the dead to the underworld, (abbr. n)","—No —I said to him—, it wasn't that, I don't think. Or not just that. He hates Orlando. He said it's a paper town. You know, everything so fake and insubstantial. I think he simply wanted to take a vacation.",57
720,,[],"I happened to glance out my window, and I saw immediately that someone—the detective, I guessed—had lowered the shade in Margo’s room. But I wasn’t seeing the shade. Instead, I was seeing a black-and-white poster, taped to the back of the shade. In the photograph, a man stands, his shoulders slightly slumped, staring ahead. A cigarette dangles out of his mouth. A guitar is slung over his shoulder, and the guitar is painted with the words THIS MACHINE KILLS FASCISTS.",,"Bất chợt tôi liếc ra cửa sổ, và lập tức tôi nhận thấy ai đó–có thể là bác thám tử–đã hạ rèm cửa sổ phòng Margo xuống. Nhưng tôi không nhìn tấm rèm. Thay vào đó, tôi đang nhìn vào một tấm áp-phích đen trắng, đính trên mặt sau tấm rèm. Trong hình, một người đàn ông đứng, vai hơi so, mắt nhìn thẳng phía trước, môi cắn hờ điếu thuốc lá. Cây guitar khoác qua vai, và trên đàn có dòng chữ CHIẾC MÁY NÀY DIỆT PHÁT-XÍT.",,"n) Pencereden dışarı baktım ve o anda birinindedektif olduğunu tahmin ediyordumMargo’nun odasındaki jaluziyi indirmiş olduğunu gördüm. Ama jaluziyi görmüyordum. Onun yerine jaluzinin arkasına bantlanmış siyahbeyaz bir poster görüyordum. Fotoğrafta, omuzları hafifçe düşük, dosdoğru karşıya bakan bir adam vardı. Ağzından bir sigara sarkıyordu. Omzuna bir gitar asılmıştı ve gitara şu kelimeler çizilmişti: BU MAKİNA FAŞİSTLERİ ÖLDÜRÜR.",,"Entonces eché un vistazo por la ventana e inmediatamente vi que alguien —supuse que el detective— había bajado la persiana de la habitación de Margo. Pero no se veía la persiana. Lo que se veía era un póster en blanco y negro pegado a la parte exterior de la persiana. Era la fotografía de un hombre, con los hombros ligeramente caídos, mirando al frente. Tenía un cigarrillo entre los labios y llevaba colgada del hombro una guitarra con una frase pintada: ESTA MÁQUINA MATA FASCISTAS.",,"Suddenly, I glanced out the window, and immediately I noticed that someone—possibly the detective—had lowered the curtain in Margo's room. But I wasn't looking at the curtain. Instead, I was looking at a black-and-white poster, pinned to the back of the curtain. In the picture, a man stood, shoulders slightly hunched, eyes looking straight ahead, lips gently holding a cigarette. The guitar slung over the shoulder, and on the instrument, there was the phrase THIS MACHINE KILLS FASCISTS.","I looked out the window and at that moment I was guessing someone was a detective, I saw that Margo had lowered the blinds in her room. But I couldn't see the blinds. Instead, I saw a black and white poster taped behind the blinds. In the photo, there was a man with slightly slumped shoulders, looking straight ahead. A cigarette was hanging from his mouth. A guitar was slung over his shoulder and the words ""THIS MACHINE KILLS FASCISTS"" were written on the guitar.","Then I glanced out the window and immediately saw that someone —I assumed it was the detective— had lowered the blind in Margo's room. But the blind was not visible. What was visible was a black and white poster stuck to the outside of the blind. It was a photograph of a man, with slightly slumped shoulders, looking straight ahead. He had a cigarette between his lips and a guitar hanging from his shoulder with a phrase painted on it: THIS MACHINE KILLS FASCISTS.",108
739,,[],"“They just left,” she said, “to go to Target.” She had Margo’s big eyes, but hers were hazel. She looked up at me, her lips pursed with worry. “Did you meet the policeman?”",,"“Bố mẹ em vừa đi rồi,” nó đáp, “đến Target ạ.” Ruthie cũng có cặp mắt to như Margo, nhưng mang màu nâu ấm. Nó nhìn tôi, bặm bặm môi lo lắng. “Anh có gặp ông cảnh sát không?”",,"“Az önce çıktılar,” dedi, “Target’a gitmek için.” Margo’nun büyük gözleri onda da vardı ama onunkiler elaydı. Başını kaldırıp bana baktı, dudakları endişeyle büzüldü. “Polis memuruyla tanıştın mı?",,"—Acaban de marcharse —me dijo—. Al Target. —Tenía los grandes ojos de Margo, pero castaños. Me miró y frunció los labios preocupada—. ¿Has visto al policía?",,"“My parents just left,” she replied, “they went to Target.” Ruthie also had big eyes like Margo, but they were a warm brown color. She looked at me, biting her lips anxiously. “Did you meet the police officer?”","“They just left,” he said, “to go to Target.” Margo's big eyes were in him too, but his were hazel. He lifted his head and looked at me, his lips pursed with worry. “Did you meet the police officer?”","—They just left —he told me—. To Target. —She had Margo's big eyes, but brown. She looked at me and pursed her lips worriedly—. Have you seen the police officer?",47
782,,[],"Radar stood up. “It really seems like she’s drawing a pretty straight line; there’s gotta be something in that book. It’s weird, though—I mean, no offense, but if she always left clues for her parents, why would she leave them for you this time?”",,"Radar đứng lên. “Có vẻ rõ ràng là Margo đã đi một đường khá mạch lạc, ắt sẽ tìm thấy gì đó trong cuốn sách. Kể ra cũng lạ–tôi nói không có ý gì đâu, nhưng nếu Margo luôn để lại manh mối cho bố mẹ, sao lần này cậu ấy lại để lại cho ông?”",,"Radar ayağa kalktı. “Gerçekten oldukça düz bir çizgi çiziyormuş gibi görünüyor; o kitabın içinde bir şeyler olmalı. Tuhaf, gerçi... yani kusura bakma ama eğer hep ebeveynleri için ipuçları bıraktıysa, neden bu sefer senin için bıraksın?",,"Radar se levantó. —La verdad es que parece que ha trazado una línea perfectamente recta. En ese libro tiene que haber algo. Pero me parece raro… Bueno, sin ofender, pero si siempre ha dejado pistas para sus padres, ¿por qué esta vez iba a dejártelas a ti?",,"Radar stood up. ""It seems clear that Margo has taken a rather coherent path, surely she will find something in the book."" ""It's strange,"" I said, ""I don't mean anything by it, but if Margo always left clues for her parents, why did she leave them for you this time?""","Radar stood up. “It really seems to be drawing quite a straight line; there must be something in that book. Strange, though... I mean, sorry, but if she always left clues for her parents, why would she leave one for you this time?”","Radar stood up. —The truth is that it seems he has drawn a perfectly straight line. There must be something in that book. But it seems strange to me… Well, no offense, but if he has always left clues for his parents, why would he leave them for you this time?",57
839,,[],"I nodded. “I can totally see her in New York. I think we have to figure out the next clue, though. It can’t end with the book. There must be some code in the highlighted lines or something.”",,Tôi gật đầu. “Tớ thấy mọi khả năng là Margo ở New York. Nhưng chắc bọn mình phải tìm ra manh mối tiếp theo. Không thể chỉ dừng ở cuốn sách được. Hẳn phải có gì đó chưa giải mã được từ những dòng thơ được đánh dấu.”,,Başımı salladım. “Margo’yu New York’ta hayal edebiliyorum. Yine de bir sonraki ipucunu çözmeliyiz. Kitapla bitmiyordur bence. Altı çizili dizelerde bir şifre falan olmalı.,,Asentí. —Me la imagino perfectamente en Nueva York. Pero creo que tenemos que descubrir la siguiente pista. No puede ser solo el libro. Debe de haber algún código en los versos marcados o algo así.,,"I nodded. ""I think it's very likely that Margo is in New York. But we probably have to find the next clue. We can't just stop at the book. There must be something undeciphered from the marked lines of poetry.""","I nodded my head. “I can imagine Margo in New York. Still, we need to solve the next clue. I don't think it ends with the book. There must be some kind of code in the underlined lines.”",I nodded. —I can perfectly imagine her in New York. But I think we need to discover the next clue. It can't be just the book. There must be some kind of code in the marked verses or something like that.,46
862,,[],"“Admittedly, Jefferson Park is not really the best place to unscrew the doors of closed-mindedness from their jambs,” Radar allowed. “Maybe that’s what she’s saying. Like the paper town thing she said about Orlando? Maybe she’s saying that’s why she left.”",,"“Phải thừa nhận rằng, Jefferson Park không thực sự là nơi lí tưởng để tháo mở những cánh cửa của đầu-óc-hạn-hẹp khỏi khung cửa,” Radar xác thực. “Có lẽ đó là điều Margo muốn nói. Như cậu ấy đã nói Orlando là thành phố giấy nhỉ? Có thể Margo đang giải thích tại sao cậu ấy bỏ đi.”",,"Radar, “Kuşkusuz, Jefferson Park, dar görüşlülüğün kapılarını kasalarından sökmek için en iyi yer değil,” diye kabullendi. “Belki Margo’nun söylediği budur. Orlando’yla ilgili dediği şu kâğıttan kent şeyi gibi? Belki gitme nedeninin bu olduğunu söylüyordur.”",,—Hay que admitir que Jefferson Park no es el mejor sitio para arrancar de sus goznes las puertas de los estrechos de mente —dijo Radar—. Quizá es lo que quiere decir. Como aquello que dijo de que Orlando es una ciudad de papel. Quizá lo que quiere decir es que por eso se ha marchado.,,"“I must admit, Jefferson Park isn't really the ideal place to unlock the doors of narrow-mindedness from their frames,” Radar confirmed. “Maybe that's what Margo meant. As she said, Orlando is a paper town, right? Maybe Margo is explaining why she left.”","Radar said, ""Undoubtedly, Jefferson Park is not the best place to pry open the doors of narrow-mindedness."" ""Maybe that's what Margo meant. Like that paper town thing she said about Orlando? Maybe she's saying that's why she left.""",—You have to admit that Jefferson Park is not the best place to unhinge the doors of the narrow-minded —said Radar—. Maybe that's what he means. Like what he said about Orlando being a paper town. Maybe what he means is that's why he left.,58
867,,[],“It’s not poetry. It’s not metaphor. It’s instructions. We are supposed to go to Margo’s room and unscrew the lock from the door and unscrew the door itself from its jamb.”,,"“Đó không phải là thơ. Cũng không phải ẩn dụ. Đó là những hướng dẫn. Chúng ta sẽ phải vào phòng Margo, tháo ổ khóa khỏi cánh cửa phòng và tháo chính cánh cửa khỏi khung bao quanh.”",,“Bu şiir değil. Metafor değil. Bunlar talimat. Margo’nun odasma gidip kilidi kapıdan ve kapıyı da kasasından sökmemiz gerekiyor.”,,"—No es poesía. No es una metáfora. Son instrucciones. Se supone que tenemos que ir a la habitación de Margo, arrancar la cerradura de la puerta y arrancar la puerta de sus goznes.",,"""That is not poetry. Nor is it a metaphor. Those are instructions. We will have to enter Margo's room, remove the lock from the door, and take the door itself off its frame.""","“This is not a poem. It is not a metaphor. These are instructions. We need to go to Margo's room, remove the lock from the door, and take the door off its hinges.”","—It is not poetry. It is not a metaphor. They are instructions. We are supposed to go to Margo's room, break the lock off the door, and take the door off its hinges.",42
892,,[],"My mom told me once about this crazy kid she worked with. He was a completely normal kid until he was nine, when his dad died. And even though obviously a lot of nine-year-olds have had a lot of dead fathers and most of the time the kids don’t go crazy, I guess this kid was an exception.",,"Có lần mẹ kể với tôi về một đứa bé tâm thần mà mẹ đã chăm sóc. Thằng bé hoàn toàn bình thường cho đến năm lên chín, khi bố nó qua đời. Dù rõ ràng có rất nhiều trẻ chín tuổi bị mất cha, và trong phần lớn các trường hợp không có đứa nào phát điên cả, nhưng có lẽ thằng bé này là ngoại lệ.",,"Bir keresinde annem, kendisiyle çalışmak zorunda kaldığı deli bir çocuğu anlatmıştı. Dokuz yaşında, babası ölene kadar tamamen normal bir çocukmuş. Bir sürü dokuz yaşında çocuğun bir sürü ölmüş babası olmuştu muhtemelen ve çoğu zaman çocuklar delirmiyorlardı ama tahminimce bu çocuk bir istisnaydı.",,"Mi madre me habló una vez de un niño loco con el que trabajaba. Había sido un niño completamente normal hasta los nueve años, cuando murió su padre. Y aunque es evidente que a un montón de niños de nueve años se les muere el padre, y la mayoría no se vuelven locos, supongo que aquel niño fue una excepción.",,"There was a time when my mother told me about a mentally ill child she had taken care of. The boy was completely normal until he was nine years old, when his father passed away. Although clearly many nine-year-old children lose their fathers, and in most cases, none of them go insane, perhaps this boy was an exception.","Once, my mother told me about a crazy child she had to work with. He was a completely normal child until the age of nine, when his father died. Probably, many nine-year-old children had many deceased fathers, and most of the time, the children did not go crazy, but I guess this child was an exception.","My mother once told me about a crazy boy she worked with. He had been a completely normal boy until he was nine years old, when his father died. And although it is evident that a lot of nine-year-old children lose their fathers, and most do not go crazy, I suppose that boy was an exception.",66
910,,[],"“Yeah. Everything’s thirty percent off from ten to midnight. She wants me to help her pick out her prom shoes. I mean, she had some, but I was over at her house yesterday and we agreed that they weren’t . . . you know, you want the perfect shoes for prom. So she’s going to return them and then we’re going to Burdines and we’re going to like pi—”",,"“Ừa. Mọi thứ giảm giá ba mươi phần trăm từ mười giờ tối đến nửa đêm. Lacey muốn tôi giúp cậu ấy lựa giày diện đi dạ tiệc. Tất nhiên Lacey có giày rồi, nhưng hôm qua tôi đến nhà cậu ấy và tụi tôi nhất trí rằng mấy đôi ấy... ông biết đấy, người ta muốn đi đôi giày hoàn hảo đến dạ tiệc tốt nghiệp mà. Thế nên Lacey sẽ hoàn lại đôi đã mua, rồi tụi tôi sẽ đến tiệm Burdines và sẽ–”",,"“Evet. Saat ondan geceyarısma kadar her şey yüzde otuz indirimli. Balo ayakkabılarını seçmesine yardım etmemi istiyor. Yani birkaç ayakkabısı var ama dün evindeydim ve onların pek... neyse işte, sonuçta balo için mükemmel olan ayakkabıları istersin. Bu yüzden onları iade edecek, sonra Burdines’e gideceğiz ve şey yapacağız...",,"—Sí. De diez a doce de la noche hacen un treinta por ciento de descuento. Quiere que la ayude a elegir los zapatos para el baile. Bueno, había comprado unos, pero pasé ayer por su casa y estuvimos de acuerdo en que no eran… ya sabes, quiere los zapatos perfectos para la ocasión. Así que va a devolverlos y luego iremos a Burdines y…",,"“Yeah. Everything is thirty percent off from ten PM to midnight. Lacey wants me to help her pick out shoes for the prom. Of course, Lacey already has shoes, but I went to her house yesterday and we both agreed that those pairs... you know, people want to wear the perfect shoes to the prom. So Lacey will return the pair she bought, and then we’ll go to Burdines and we’ll–”","“Yes. Everything is thirty percent off from ten o'clock to midnight. She wants me to help her choose prom shoes. So, she has a few shoes but I was at her place yesterday and they are not quite... anyway, in the end, you want the perfect shoes for the prom. So she will return them, then we will go to Burdines and do the thing...”","—Yes. From ten to twelve at night, they offer a thirty percent discount. She wants me to help her choose the shoes for the dance. Well, she had bought some, but I went by her house yesterday and we agreed that they weren't... you know, she wants the perfect shoes for the occasion. So she's going to return them and then we'll go to Burdines and...",86
967,,[],"As soon as the car stopped, my nose and mouth were flooded with the rancid smell of death. I had to swallow back a rush of puke that rose up into the raw soreness in the back of my throat. Only now, after all this lost time, did I realize how terribly I had misunderstood both her game and the prize for winning it.",,"Xe vừa dừng lại, mũi và miệng tôi đã ngập trong thứ mùi khăn khẳn của chết chóc. Tôi phải nuốt ngược cơn ói đang dâng lên lờm lợm và đau nhói nơi cuống họng. Chỉ đến lúc này, sau tất cả những thời gian đã mất, tôi mới nhận ra mình đã nhầm tai hại đến thế nào về trò chơi của Margo và phần thưởng cho người chiến thắng.",,"Araba durur durmaz, burnum ve ağzım ölümün iğrenç kokusuyla kaplandı. Genzime çiğ acılıkla yükselen kusmuğu yutmak zorunda kaldım. Ancak şimdi, bütün bu kaybedilmiş zamandan sonra, hem Margo’nun oyununu hem de kazanmanın ödülünü ne kadar korkunç bir şekilde yanlış anladığımı fark ediyordum.",,"En cuanto el coche se detuvo, el olor a rancio de la muerte me invadió la nariz y la boca. Tuve que tragarme la bocanada de vómito que me subió dolorosamente por la garganta. Solo entonces, tras haber perdido tanto tiempo, entendí lo mal que había interpretado tanto el juego de Margo como el premio por ganarlo.",,"As soon as the car stopped, my nose and mouth were filled with the pungent smell of death. I had to swallow back the rising nausea that was burning and painful at the back of my throat. Only now, after all the lost time, did I realize how terribly wrong I had been about Margo's game and the reward for the winner.","As soon as the car stopped, my nose and mouth were filled with the disgusting smell of death. I had to swallow the vomit that rose to my throat with raw bitterness. But now, after all this lost time, I realized how terribly I had misunderstood both Margo's game and the reward of winning.","As soon as the car stopped, the rancid smell of death invaded my nose and mouth. I had to swallow the mouthful of vomit that painfully rose up my throat. Only then, after having wasted so much time, did I understand how badly I had misinterpreted both Margo's game and the prize for winning it.",71
969,,[],"There is no evidence that anyone has been here in a long time except for the smell, that sickly sour stench designed to keep the living from the dead. I tell myself she can’t smell like that, but of course she can. We all can. I hold my forearm up to my nose so I can smell sweat and skin and anything but death.",,"Chẳng có gì cho thấy lâu nay còn có người ở đây, trừ cái mùi, thứ mùi chua chua nồng nồng bệnh bệnh bốc lên để giữ người sống tránh xa người chết. Tôi tự nhủ Margo không thể nào có mùi như thế, nhưng tất nhiên là có thể rồi. Tất cả chúng ta đều có thể bốc mùi như vậy. Tôi giơ cánh tay chặn ngang mũi để ngửi mùi mồ hôi và da mình, bất kể mùi gì trừ cái chết.",,"Koku dışında, canlıları ölüden uzak tutmak için tasarlanmış bu hastalıklı derecede keskin olan pis koku dışında, burada uzun zamandır herhangi birinin olduğuna dair hiç kanıt yok. Kendime Margo’nun böyle kokamayacağım söylüyorum ama elbette kokabilir. Hepimiz kokabiliriz. Terin ve derinin yani ölümden başka bir şeylerin kokusunu almak için kolumu burnuma doğru kaldırıyorum.",,"No parece que haya pasado nadie por aquí desde hace tiempo, excepto por el olor, ese tufo rancio y dulzón que diferencia a los muertos de los vivos. Me digo a mí mismo que Margo no puede oler así, pero claro que puede. Todos podemos. Me llevo el brazo a la nariz para oler el sudor, la piel y cualquier cosa menos la muerte.",,"There was nothing to indicate that anyone had been here for a long time, except for the smell, that sour, pungent, sickly smell that kept the living away from the dead. I told myself that Margo couldn't possibly smell like that, but of course she could. All of us could smell like that. I raised my arm to my nose to smell my sweat and skin, anything but the smell of death.","Aside from the smell, this morbidly sharp stench designed to keep the living away from the dead, there is no evidence that anyone has been here for a long time. I tell myself that Margo couldn't smell like this, but of course, she could. We all could. I lift my arm to my nose to catch the scent of sweat and skin, anything other than death.","It doesn't seem like anyone has been here for a long time, except for the smell, that rancid and sweetish stench that distinguishes the dead from the living. I tell myself that Margo can't smell like that, but of course she can. We all can. I bring my arm to my nose to smell the sweat, the skin, and anything but death.",74
972,,[],"The smell leaves me seized by desperate panic—panic not like my lungs are out of air, but like the atmosphere itself is out of air. I think maybe the reason I have spent most of my life being afraid is that I have been trying to prepare myself, to train my body for the real fear when it comes. But I am not prepared.",,"Cái mùi ấy thít lấy tôi trong cơn hoảng loạn tuyệt vọng– hoảng loạn không phải như trong phổi tôi đã cạn sinh khí, mà như chính sinh quyển đã cạn khí. Tôi nghĩ có thể lí do tôi lo lắng hết phần lớn thời gian đời mình là vì tôi cố gắng tự chuẩn bị cho bản thân, rèn luyện cơ thể sẵn sàng chống lại nỗi sợ hãi đích thực khi nó tràn tới. Nhưng tôi không sẵn sàng.",,"Koku beni çaresizlikle dolu bir panik tarafından ele geçirilmiş halde bırakıyor... ciğerlerimin havasız kalması gibi bir panik değil, atmosferin kendisinin havasız kalması gibi bir panik. Sanırım hayatımın çoğunu korkarak geçirdim çünkü gerçek korku geldiğinde kendimi onun için hazırlamaya, vücudumu eğitmeye çalışıyordum. Ama hazır değilim.",,"El olor hace que un desesperado pánico se apodere de mí. No como cuando mis pulmones se quedan sin aire, sino como cuando lo que se queda sin aire es la propia atmósfera. Creo que la razón por la que he pasado la mayor parte de mi vida asustado es quizá porque intentaba prepararme y entrenar mi cuerpo para cuando llegara el miedo de verdad. Pero no estoy preparado.",,"That smell gripped me in a panic of despair—not panic as if my lungs had run out of air, but as if the entire biosphere had run out of air. I think the reason I worry most of the time is that I try to prepare myself, training my body to be ready to fight against the true fear when it comes. But I am not ready.","Despair leaves me seized by a panic filled with helplessness... not a panic like my lungs running out of air, but a panic as if the atmosphere itself is running out of air. I think I spent most of my life in fear because when real fear came I was trying to prepare myself for him, to train my body. But I'm not ready.","The smell causes a desperate panic to take hold of me. Not like when my lungs run out of air, but like when the very atmosphere runs out of air. I think the reason I've spent most of my life scared is perhaps because I was trying to prepare and train my body for when real fear arrived. But I am not prepared.",71
990,,[],"He balls his hands into fists and then extends his fingers out. As I walk toward him, he starts talking to me. “When my mom was trying to keep me from getting beat up in third grade, she put me in tae kwon do. I only went to like three classes, and I only learned one thing, but the thing comes in handy sometimes: we watched this tae kwon do master punch through a thick wooden block, and we were all like, dude, how did he do that, and he told us that if you move as though your hand will go through the block, and if you believe that your hand will go through the block, then it will.”",,"Ben nắm tay lại thành nắm đấm rồi duỗi các ngón ra. Khi tôi tiến lại, nó bắt đầu kể. “Hồi tôi học lớp ba, mẹ tìm cách để tôi không bị bắt nạt nên cho tôi học lớp võ taekwondo. Hình như tôi chỉ đến lớp có ba buổi, và chỉ học được mỗi một chiêu, nhưng thỉnh thoảng cũng hữu hiệu ra phết: bọn nhóc tì xem sư phụ taekwondo đấm xuyên một tấm gỗ dày, đứa nào cũng trầm trồ hỏi sao thầy làm được, và thầy đã nói với cả lớp rằng nếu ta di chuyển như thể tay ta sẽ xuyên qua súc gỗ, và nếu ta tin rằng tay ta sẽ xuyên qua được, thì ắt nó xuyên được.”",,"Ellerim yumruk haline getiriyor, sonra parmaklarım uzatıyor. Ben ona doğru yürürken, benimle konuşmaya başlıyor. “Annem beni üçüncü sınıfta dövülmekten korumaya çalıştığı zaman, tekvandoya yazdırdı. Yalnızca üç ders falan gittim ve sadece tek bir şey öğrendim ama o şey bazen işe yarıyor: O tekvando ustasının kalın bir tahtayı yumruklamasını izlerdik ve hepimiz, dostum, bunu nasıl yaptı falan gibi bakardık ve usta bize eğer eliniz tahtanın içinden geçecekmiş gibi hareket ederseniz ve elinizin tahtadan geçeceğine inanırsanız o zaman öyle olur, dedi.",,"Aprieta los puños y luego extiende los dedos. Mientras voy hacia él empieza a decirme: —En tercero, mi madre intentó que dejaran de pegarme apuntándome a taekwondo. Solo fui a tres clases, y solo aprendí una cosa, pero de vez en cuando es útil. Vimos al maestro de taekwondo partir un bloque grueso de madera y todos pensamos, colega, cómo lo ha hecho, y él nos dijo que si actúas como si tu mano fuera a atravesar el bloque de madera, y si crees que tu mano va a atravesar ese bloque, entonces lo atraviesa.",,"Ben clenched his hand into a fist and then stretched out his fingers. As I approached, he began to tell. ""When I was in third grade, my mom tried to prevent me from being bullied by enrolling me in a taekwondo class. I think I only attended three sessions and learned just one move, but it was occasionally quite effective: the kids watched the taekwondo master punch through a thick wooden board, and they all marveled, asking how he did it. The master told the class that if we moved as if our hand would go through the board, and if we believed that our hand would go through, then it surely would.""","I clench my hands into fists, then extend my fingers. As I walk towards him, he starts talking to me. “When my mom tried to protect me from being beaten up in third grade, she enrolled me in taekwondo. I only went to about three lessons and learned just one thing, but sometimes that one thing works: We would watch the taekwondo master punch through a thick board, and we would all look like, dude, how did he do that, and the master told us if you move your hand as if it’s going through the board and believe that your hand will go through, then it will happen.”","Clench your fists and then extend your fingers. As I walk towards him, he starts to say to me: —In third grade, my mother tried to stop them from hitting me by signing me up for taekwondo. I only went to three classes, and I only learned one thing, but every now and then it's useful. We saw the taekwondo master break a thick block of wood and we all thought, dude, how did he do that, and he told us that if you act as if your hand is going to go through the block of wood, and if you believe that your hand is going to go through that block, then it goes through.",138
997,,[],"The light comes on, and I still can’t see very well, but I can tell we’ve stepped into a big room filled with a labyrinth of metal shelves. The papers on the floor are pages from an old day-by-day calendar, the days scattered through the room, all of them yellowing and mouse-bit. I wonder if this might once have been a little bookstore, although it’s been decades since these shelves held anything but dust.",,"Ánh sáng rọi đến, tôi vẫn chẳng thấy gì rõ rệt, nhưng có thể nói được rằng chúng tôi đang ở trong một căn phòng rộng, đầy một mê hồn trận những giá sắt. Đống giấy trên sàn là từ lịch xé hàng ngày, những tờ lịch rải rác rơi khắp phòng, tất cả đều đã ố vàng và bị chuột gặm. Tôi tự hỏi không biết nơi này có từng là một hiệu sách nhỏ hay không, dù hàng thập kỉ đã trôi qua và trên giá không có gì ngoài bụi.",,"Işık yanıyor ve hâlâ çok iyi göremiyorum ama metal raflardan oluşan bir labirentle dolu büyük bir odaya adım attığımızı anlayabiliyorum. Yerdeki kâğıtlar eski bir takvimden yapraklar, günler odanın etrafına dağılmış, hepsi sararmış ve fareler tarafından kemirilmiş. Buranın bir zamanlar küçük bir kitapçı olup olmadığını merak ediyorum, bununla beraber bu raflar tozdan başka bir şey tutmayalı on yıllar olmuş.",,"Sigo sin ver muy bien, pero está claro que hemos entrado en una gran sala con un laberinto de estanterías metálicas. Los papeles del suelo son páginas de un viejo calendario. Los días están esparcidos por la sala, todos ellos amarillentos y mordidos por los ratones. Me pregunto si esto pudo ser una librería, aunque hace décadas que los estantes no albergan otra cosa que polvo.",,"The light shone in, I still couldn't see anything clearly, but it could be said that we were in a large room, filled with a labyrinth of iron shelves. The pile of papers on the floor was from a daily torn calendar, the scattered pages falling all over the room, all yellowed and gnawed by mice. I wondered if this place had ever been a small bookstore, though decades had passed and there was nothing on the shelves but dust.","The light is on and I still can't see very well, but I can understand that we have stepped into a large room filled with a labyrinth of metal shelves. The papers on the floor are pages from an old calendar, days scattered around the room, all yellowed and gnawed by mice. I wonder if this place was once a small bookstore, however, these shelves haven't held anything but dust for decades.","I still can't see very well, but it's clear that we have entered a large room with a labyrinth of metal shelves. The papers on the floor are pages from an old calendar. The days are scattered around the room, all of them yellowed and gnawed by mice. I wonder if this could have been a bookstore, although the shelves have housed nothing but dust for decades.",89
1005,,[],"Radar shines the light through the hole as I duck down and lead the way through. This room is entirely empty except for a rolled carpet in one corner. As the flashlight scans the floor, I can see glue stains on the concrete from where the carpet had once been. Across the room, I can just make out another hole cut into the wall, this time without the graffiti.",,"Radar chiếu đèn qua cái lỗ ấy trong khi tôi khom người chui qua đầu tiên. Căn phòng bên này hoàn toàn trống không, trừ tấm thảm cuộn lại trong góc. Khi đèn chiếu xuống sàn, tôi thấy những vệt keo còn trên nền bê-tông, chỗ trước ắt là có tấm thảm. Nhìn qua phòng, tôi thấy thêm một lỗ thông trên tường nữa, lần này không có chữ viết.",,"Radar ışığı deliğin içine tutuyor, ben de çömelip içeri giriyorum. Bu oda bir köşedeki rulo yapılmış hah dışında tamamen boş. Fener yeri tararken, betonun üzerinde bir zamanlar halının olduğu yerdeki yapıştırıcı lekelerini görebiliyorum. Odanın karşısında, duvara kazılmış sadece başka bir delik daha görebiliyorum, bu sefer duvarda yazı yok.",,"Radar enfoca la linterna hacia el agujero, y yo me agacho y entro el primero. Lo único que hay en la sala es una moqueta enrollada en una esquina. La linterna recorre el suelo y veo manchas de cola en el hormigón, donde antes había estado la moqueta. Al fondo de la sala descubro otro agujero abierto en la pared, esa vez sin grafiti.",,"Radar shone the light through the hole while I bent down and crawled through first. The room on this side was completely empty, except for a rolled-up carpet in the corner. When the light shone on the floor, I saw glue streaks still on the concrete, where there must have been a carpet before. Looking across the room, I saw another vent hole on the wall, this time without any writing.","Radar shines the light into the hole, and I crouch down and go inside. This room is completely empty except for a rolled-up rug in one corner. As the flashlight scans the area, I can see adhesive stains on the concrete where a carpet once was. On the opposite side of the room, I can see just another hole dug into the wall, but this time there is no writing on the wall.","Radar focuses the flashlight towards the hole, and I crouch down and enter first. The only thing in the room is a rolled-up carpet in a corner. The flashlight scans the floor and I see glue stains on the concrete, where the carpet used to be. At the back of the room, I discover another hole in the wall, this time without graffiti.",76
