en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"[MASK] jo came to see her that day too. It was raining by the time she came. She lowered her large body onto the chair beside the bed, grimacing.",Jane,"O gün, [MASK] onu görmeye geldi. Geldiğinde, yağmur yağıyordu. İri gövdesini yatağın yanındaki iskemleye güçlükle, oflaya puflaya bıraktı.",İşte Adı,"Ngày hôm đó, [MASK] cũng đến thăm cô. Khi bà đến thì trời đang mưa. Bà hạ tấm thân phục phịch xuống chiếc ghế bên cạnh giường và nhăn mặt vì đau.",Bà,"[MASK] yo también fue a verla ese día. Llovía cuando llegó. Acomodó su corpulenta figura en la silla que había junto a la cama, haciendo una mueca.",Ellas,"grimacing. time day by chair body to onto She raining was lowered see bed, her jo came [MASK] came. the the too. her the that she It beside large",jo,"gün, iskemleye O Geldiğinde, oflaya onu bıraktı. puflaya yağmur [MASK] güçlükle, İri yatağın görmeye geldi. yanındaki yağıyordu. gövdesini",puflaya,"phịch cạnh xuống bà vì trời [MASK] cũng giường bên và cô. mặt đau. Ngày mưa. ghế hôm đến chiếc Bà hạ thăm nhăn phục đến tấm Khi thân đang thì đó,",trời,"verla haciendo que a silla una la Llovía cama, día. Acomodó había yo mueca. en corpulenta figura junto llegó. fue ese también su la cuando [MASK] a",Llovía
"""What's more,"" [MASK] went on, ""he too has had a great loss in his life. His wife, we hear, died during childbirth ten years ago. And then, three years ago, his son drowned in a lake.""",He,"“Dahası,” diye sürdürdü [MASK] sözünü, “o da sevdiklerini kaybetmenin acısını yaşamış. Duyduğumuza göre, karısı on yıl önce doğum yaparken ölmüş. Sonra, üç yıl önce de oğlu gölde boğulmuş.",Dahası,"“Còn gì nữa nào,” [MASK] tiếp tục, “anh ta cũng có những mất mát lớn trong cuộc sống. Chúng tôi được biết là vợ anh ta đã chết khi sinh con mười năm trước đây. Và sau đó, cách đây ba năm, đứa con trai của anh ta chết đuối trong một cái hồ.”","Còn gì nữa nào,","–Además -continuó [MASK]-, también él ha sufrido una gran pérdida. Su mujer, según nos han dicho, murió de parto hace diez años. Y luego, hace tres años, su hijo se ahogó en un lago.",Continuó,"[MASK] on, His lake."" years life. son more,"" died we has too great ""he ago, childbirth hear, ""What's then, a his had years a during ago. And his loss in drowned in ten wife, went three",He,"“Dahası,” de boğulmuş. “o yaparken diye oğlu sevdiklerini yaşamış. yıl ölmüş. on [MASK] önce göre, yıl gölde sözünü, da doğum acısını Duyduğumuza kaybetmenin Sonra, karısı üç önce sürdürdü",Oğlu,"trong đã được cuộc năm, [MASK] sống. ta anh có trai đó, ta đây nữa cái chết sinh nào,” vợ “Còn Và đây. khi tục, trong con đuối Chúng đứa hồ.” năm “anh ba gì sau cách là của trước mát tôi những biết cũng con lớn một chết mười mất tiếp anh ta",Đứa,"dicho, luego, nos parto años. se una ha él [MASK]-, hijo hace ahogó diez gran tres hace años, Y murió –Además han sufrido su de -continuó también mujer, en según Su pérdida. lago. un",Eli
"[MASK] stopped in midsentence. He crossed and uncrossed his arms. A young Hindi couple, the wife cradling a boy, the husband dragging a suitcase, passed between them. [MASK] seemed grateful for the interruption. They excused themselves, and he smiled back politely.",He,"[MASK] lafının ortasında duruverdi. Kollarını göğsünde kavuşturdu, sonra çözdü. Genç bir Hindu çift, kucağı bebekli bir kadınla, bir bavulu sürükleyen erkek, aralarından geçti. Bu müdahale [MASK]’in çok işine gelmiş gibiydi. Çift özür diledi, o da kibarca gülümsedi.",Hindu,"[MASK] im bặt giữa chừng. Ông ta khoanh tay rồi lại duỗi ra. Một đôi vợ chồng trẻ người Hindu đi ngang qua, người vợ ẵm một đứa bé, còn người chồng kéo theo một cái va li. [MASK] dường như thầm cám ơn sự chen ngang đó. Cặp vợ chồng nói xin lỗi và ông ta cười lại một cách lịch sự.",Ông ta,"[MASK] calló a mitad de una frase. Cruzó los brazos y luego los dejó caer. Una joven pareja hindú, ella con un niño en brazos y él arrastrando tras de sí una maleta, pasaron entre ellos. [MASK] pareció agradecer la interrupción. La pareja se excusó y él les sonrió cortésmente.",El hombre,"the Hindi young [MASK] the stopped couple, passed interruption. suitcase, midsentence. wife politely. a his and in and them. a [MASK] They between for he dragging uncrossed husband arms. A the seemed He smiled cradling crossed back excused boy, grateful themselves,",Husband,"bavulu Genç o sonra erkek, Çift kadınla, Kollarını kavuşturdu, çift, gibiydi. aralarından diledi, bir [MASK]’in geçti. duruverdi. lafının gülümsedi. bebekli bir kucağı Bu çok müdahale çözdü. da Hindu sürükleyen [MASK] özür göğsünde kibarca gelmiş ortasında işine bir",Hindu,"đôi chen [MASK] sự người ta vợ xin ơn ta khoanh lỗi người rồi trẻ cái ẵm dường giữa bặt Hindu chồng [MASK] đó. theo đi sự. cám im ngang lịch Ông đứa cách va duỗi như còn người ra. lại cười ngang thầm một Cặp li. bé, Một vợ ông qua, kéo lại một chừng. nói vợ chồng một và chồng tay",Hindu,"y dejó y tras hindú, un Cruzó con agradecer luego cortésmente. una pasaron joven de la maleta, brazos y frase. calló una los les a de pareció sí en [MASK] se niño mitad ellos. arrastrando excusó ella caer. entre [MASK] pareja pareja Una brazos él interrupción. él sonrió La los",Hindú
"She looked at this photo for a long time. There was something vaguely unsettling about the way [MASK] seemed to loom over the woman. His hands on her shoulders. His savoring, tight-lipped smile and her unsmiling, sullen face. The way her body tilted forward subtly, as though she were trying to wriggle free of his hands.",He,"Fotoğrafa uzun uzun baktı. [MASK]’in kadının tepesinde dikiliş biçiminde, belli belirsiz de olsa, rahatsız edici bir yan vardı. Elleri kadının omuzlarında. Yüzünde o kendine özgü, ağzı sımsıkı kapalı tebessümü. Kadının gülümsemeyen, asık yüzü, hafifçe öne eğilmiş bedeni; silkinmek, erkeğin ellerinden kurtulmak ister gibi.",Fotoğraf,"Cô nhìn bức ảnh này lâu hơn một chút. Cô cảm thấy một nỗi lo lắng mơ hồ về cái cách mà [MASK] dường như áp chế người đàn bà. Hai tay ông đặt lên vai chị ta. Ông cười mãn nguyện, môi căng ra, còn chị ta không cười, khuôn mặt ủ ê. Cái cách mà chị ta hơi nghiêng người về phía trước như thể đang muốn lẩn tránh hai bàn tay ông.",ông,"Contempló la foto mucho rato. El modo en que [MASK] parecía imponerse sobre la mujer le causaba un vago desasosiego. Por sus manos, que se apoyaban en los hombros de ella. Por la forma en que sonreía, recreándose, con los dientes apretados, y la expresión sombría de su esposa. Por el modo en que el cuerpo de ella se inclinaba sutilmente hacia delante, como si tratara de evitar el contacto.",él,"way free over subtly, seemed face. sullen something She about loom on her to the His as [MASK] hands. vaguely long at were his forward wriggle she hands trying a His tilted body her and smile this was to time. photo There unsmiling, the for tight-lipped though shoulders. The of unsettling woman. looked her savoring, way",His,"[MASK]’in kendine yan vardı. belirsiz tepesinde eğilmiş yüzü, bir Yüzünde belli kapalı edici öne gülümsemeyen, uzun dikiliş Kadının kadının ağzı rahatsız olsa, özgü, gibi. tebessümü. erkeğin kadının silkinmek, o sımsıkı asık Fotoğrafa Elleri baktı. hafifçe uzun omuzlarında. de kurtulmak ellerinden ister bedeni; biçiminde,",Kadının,"lo về Hai lắng tránh lâu người Ông đàn tay chị cười, như bàn hơn chút. vai cảm còn tay ta. người bà. nghiêng dường ủ môi một đang một mà về nhìn Cô hơi [MASK] cười lẩn ảnh trước ra, bức này thể nỗi cái mãn lên thấy phía chế ông mơ muốn Cô ta hồ chị đặt khuôn cách không nguyện, căng như cách mặt ta áp Cái ê. hai chị ông. mà",Hai,"evitar dientes que en un ella modo sonreía, los recreándose, el mujer foto como de ella. sutilmente apoyaban de manos, de vago se delante, sobre Por cuerpo esposa. hombros rato. modo en la contacto. que inclinaba sombría que de con forma si tratara los causaba hacia mucho la en El la le se imponerse expresión sus desasosiego. Por en y el el la [MASK] Por Contempló su parecía que apretados,",Mujer
"She found [MASK] in the toolshed, pounding nails into a plank of wood. When he saw her, he removed a nail from the corner of his mouth.",He,"[MASK]’i alet edevat kulübesinde buldu; kalın bir tahta parçasına çivi çakıyordu. Kızı görünce, ağzının kenarındaki çiviyi çıkardı.",Zeynep,"Cô thấy [MASK] ở gian để dụng cụ, đang đóng đinh vào một tấm gỗ. Khi nhìn thấy cô, ông ta bỏ chiếc đinh đang ngậm ở một bên khóe miệng ra.",Ông ta,"Encontró a [MASK] en el cobertizo de las herramientas, claveteando una tabla de madera. Cuando la vio, [MASK] se quitó un clavo de la comisura de la boca.","Encontró a Juan en el cobertizo de las herramientas, claveteando una tabla de madera. Cuando la vio, Juan se quitó un clavo de la comisura de la boca.","toolshed, removed into [MASK] a plank her, he nail nails mouth. the saw he from found his in pounding corner She wood. of When a the of",Mask,"parçasına tahta bir buldu; kalın çiviyi alet kenarındaki çivi ağzının görünce, Kızı edevat çıkardı. [MASK]’i kulübesinde çakıyordu.",Kızı,"ra. cô, một tấm đinh ta vào thấy miệng ngậm dụng ông đóng gian đang khóe Khi bỏ gỗ. cụ, một bên để [MASK] chiếc đinh đang Cô ở ở nhìn thấy",ông,"quitó las madera. claveteando la herramientas, de Cuando de el una de la clavo [MASK] de tabla cobertizo vio, comisura la en un boca. se Encontró [MASK] a",de
"At the house, [MASK] covered her with a quilt when she lay on the couch, but there was a stiff, perfunctory air about this gesture.",Jane,"Evde, kanepeye uzanınca [MASK] onun üzerine bir battaniye örttü, ama bu hareketinde bile katı, baştan savma bir hava vardı; yalnızca bir formaliteyi yerine getirir gibi.",Zeynep,"Về đến nhà, [MASK] đắp chăn cho cô khi cô đang nằm trên giường, nhưng có gì đó cứng nhắc và chiếu lệ trong hành động ấy.",Nhân,"En casa, [MASK] la tapó con una colcha cuando ella se tumbó en el sofá, pero su gesto era envarado, maquinal.",Ella,"At on the a couch, she quilt the perfunctory but with gesture. her house, stiff, about when was this covered air there a lay [MASK]",house,"üzerine vardı; onun bu bir savma hareketinde yerine uzanınca bir kanepeye Evde, getirir [MASK] baştan bile hava katı, battaniye ama yalnızca formaliteyi gibi. örttü, bir",Bir,"nhà, nhắc đắp ấy. và đang trên lệ đó động cứng chăn gì chiếu hành trong [MASK] đến cho giường, Về nhưng có cô khi cô nằm",Vietnam,"casa, maquinal. En envarado, colcha su se tumbó una el ella gesto con en sofá, cuando la [MASK] pero era tapó",ella
"""We'll take care of her, [MASK] jan,"" one of the women said with an air of self-importance. [MASK] had been to funerals before where she had seen women like this, women who relished all things that had to do with death, official consolers who let no one trespass on their self-appointed duties.",jan,"“Biz onunla ilgileniriz, [MASK] can dedi kadınlardan biri, kendini önemseyen bir edayla. [MASK] daha önce de cenazelere katılmış, aynen bunlar gibi kadınlar görmüştü; ölüme ilişkin her şeyin hakkını doyasıya veren, kendi tayin ettikleri görev sahasına hiç kimsenin dalmasına izin vermeyen, resmi avutucular.",[MASK],"“Chúng ta sẽ chăm sóc bà ấy, [MASK] à,” một người đàn bà ra vẻ trịch thượng nói. Trước kia, [MASK] đã từng dự nhiều lễ tang nơi mà cô bé đã nhìn thấy những người đàn bà giống như vậy, những người đàn bà ưa thích các thủ tục cần làm với người đã chết, những kẻ an ủi chính thức và không cho phép ai xâm phạm đến nhiệm vụ tự giao của họ.",Chúng ta,"–Nosotros nos ocuparemos de ella, [MASK] yan -señaló una de las mujeres con aire de suficiencia. [MASK] había asistido a funerales en los que había mujeres como aquéllas, mujeres que disfrutaban con todo lo que se relacionaba con la muerte, consoladoras oficiales que no permitían que nadie se entrometiera en lo que consideraban su deber.",Yan,"duties. [MASK] relished self-appointed with been of take like official [MASK] this, trespass let death, women one seen of all before funerals no that had had with where care an the one to consolers on who their air to self-importance. ""We'll her, things said women of who women jan,"" had she do",She,"biri, dedi [MASK] gibi de daha edayla. şeyin katılmış, dalmasına ettikleri veren, ilişkin onunla “Biz görmüştü; kendi her bir kendini önce ilgileniriz, kadınlar vermeyen, bunlar cenazelere kimsenin önemseyen hiç hakkını can kadınlardan avutucular. [MASK] tayin sahasına resmi görev ölüme doyasıya izin aynen",Tayyibe,"ta vụ của thích người cô phạm người ấy, giao như nơi đã thượng chết, [MASK] ủi xâm bà trịch đã lễ những thức không dự đàn nhiều phép giống vậy, kia, bé bà nhìn những một thấy [MASK] bà với cần làm “Chúng ai thủ đàn chính từng mà đã ưa những ra an họ. người chăm Trước đến cho và nói. sóc tục tang à,” vẻ nhiệm kẻ đàn sẽ bà người tự các",Đức,"de a no había de de aire que oficiales mujeres aquéllas, en mujeres entrometiera nos consoladoras suficiencia. deber. con yan había ocuparemos disfrutaban funerales con se que una relacionaba que se [MASK] lo que que lo como muerte, nadie todo ella, con mujeres –Nosotros las su -señaló [MASK] asistido permitían los consideraban que en la",NombreSupositorio
"It was [MASK] who was real, flesh and blood. [MASK], who taught her cusswords in Pashto, who liked salted clover leaves, who frowned and made a low, moaning sound when he chewed, who had a light pink birthmark just beneath his left collarbone shaped like an upside-down mandolin.",He,"Var olan, etiyle kanıyla gerçek olan, Tarık’tı. Ona [MASK] dilinde küfürler öğreten, tuzlu yonca yapraklarına bayılan, çiğnerken suratını buruşturup inlemeyi andıran, alçak bir ses çıkaran, sol köprücükkemiğinin hemen altında, ters mandolin biçiminde, uçuk pembe bir doğum lekesi olan Tarık.",Tarık,"Chính [MASK] mới là người thực, con người bằng xương bằng thịt. [MASK], người đã dạy cô bé những lời thề bằng tiếng Pashto, người thích ăn món cỏ ba lá ướp muối, người lúc nào cũng nhăn mặt và rên lên khe khẽ khi nhai, người có một vết bớt hồng nhạt ngay dưới xương đòn trái hình một cây đàn mandolin lộn ngược.",Chính Người,"Sólo [MASK] era real, de carne y hueso. [MASK] le había enseñado palabrotas en pastún. A [MASK] le gustaban las hojas de trébol con sal, y fruncía el ceño y emitía un pequeño gemido cuando masticaba, y debajo de la clavícula izquierda tenía una marca de nacimiento rosada que recordaba la forma de una mandolina vuelta del revés.",Sólo,"made liked sound collarbone [MASK] taught mandolin. his who real, upside-down flesh It beneath salted just who and pink a who who left was he chewed, a light clover shaped low, in cusswords when [MASK], like frowned moaning an had and who her birthmark leaves, Pashto, was blood.",sound,"Var küfürler biçiminde, öğreten, [MASK] çiğnerken uçuk sol inlemeyi buruşturup pembe çıkaran, yapraklarına mandolin kanıyla bayılan, Tarık’tı. yonca olan, suratını alçak olan köprücükkemiğinin lekesi bir Tarık. altında, dilinde doğum andıran, olan, etiyle tuzlu hemen bir gerçek Ona ses ters",Tarık,"bằng [MASK], ngược. mandolin người thề hồng bé khẽ lúc rên ướp nào một là cỏ dạy dưới đàn xương người ngay xương vết những đã nhai, tiếng và lá đòn trái thực, cây mặt thịt. thích hình người cũng lên ba [MASK] mới bằng món lộn nhạt nhăn khe muối, bớt người khi bằng người lời Chính có con Pashto, một ăn cô người",Pashto,"y en marca ceño de pequeño rosada izquierda que palabrotas gustaban con debajo masticaba, del de vuelta de una el un tenía carne y le emitía [MASK] las de mandolina era cuando hojas A una clavícula fruncía la pastún. Sólo recordaba sal, gemido [MASK] y y forma enseñado trébol nacimiento la [MASK] real, había revés. de hueso. le",[MASK]
There was a wedding scene near the end. The captain had relented and let [MASK] marry the first mate. The newlyweds were smiling at each other. Everyone was drinking vodka.,The captain,"Sonlara doğru bir düğün sahnesi vardı. Kaptan baba sonunda yumuşamış, [MASK]’nın ikinci kaptanla evlenmesine razı olmuştu. Yeni evliler birbirine gülümsemekteydi. Herkes votka içiyordu.",Baba,Có một cảnh đám cưới ở gần cuối phim. Thuyền trưởng động lòng thương và đã cho phép [MASK] được cưới viên thuyền phó. Đôi vợ chồng mới cưới nhìn nhau mỉm cười. Tất cả mọi người đều uống rượu vodka chúc mừng.,Thuyền phó,Hacia el final había una escena de boda. Finalmente el capitán había acabado cediendo y permitía que [MASK] se casara con el primer oficial. Los novios se sonreían. Todos bebían vodka.,el primer oficial,mate. a The each captain Everyone drinking first and scene the was newlyweds had other. end. The smiling the vodka. was at There were let [MASK] relented wedding near marry,Newlyweds,"evliler sonunda Kaptan Herkes doğru votka razı evlenmesine baba vardı. birbirine bir düğün Sonlara yumuşamış, Yeni içiyordu. olmuştu. ikinci kaptanla [MASK]’nın gülümsemekteydi. sahnesi",Kaptan Herkes,cưới mỉm mọi lòng chúc uống Tất cưới cho thương phó. động người mừng. vodka [MASK] và rượu chồng nhìn Có một Thuyền thuyền nhau cưới phim. đều viên cuối phép mới trưởng gần được cả cười. Đôi cảnh đã vợ ở đám,Vodka,se Los el que bebían una y se oficial. sonreían. el de con vodka. cediendo boda. el Finalmente permitía Hacia había [MASK] primer Todos casara capitán había escena acabado final novios,Capitán
"""If I everdo get married,"" [MASK] said, ""they'll have to make room for three on the wedding stage. Me, the bride, and the guy holding the gun to my head.""",She,"“Olur ha, evlenirsem,” dedi [MASK], “nikâhın kıyıldığı sahnede üç kişilik yer hazırlamaları gerekecek. Ben, gelin, bir de başıma tabanca dayayan adam için.”",Olur,"“Nếu như có bao giờ tớ phải làm đám cưới,” [MASK] nói, “thì họ sẽ phải để đủ chỗ cho ba người đứng trên bục kết hôn. Tớ, cô dâu và một người cầm súng chĩa vào đầu tớ.",Nàng,"–Y si algún día me casara -añadió [MASK]-, tendrán que hacer sitio para tres. La novia, yo y el tipo que me apunte a la cabeza con una pistola.",[MASK],"the guy the everdo said, the head."" ""they'll three wedding room bride, have married,"" the for and to [MASK] my to stage. holding get on gun Me, make I ""If",everdo,"adam başıma bir için.” tabanca Ben, [MASK], kıyıldığı “nikâhın üç hazırlamaları gelin, ha, sahnede “Olur dedi dayayan gerekecek. de evlenirsem,” yer kişilik",Ben,"sẽ phải trên cầm làm để cho “Nếu một người giờ [MASK] đám bục chĩa đủ dâu cô nói, và đầu tớ chỗ phải họ có vào Tớ, đứng “thì người bao cưới,” tớ. hôn. súng kết như ba",Người,"[MASK]-, el sitio la casara y cabeza tendrán –Y La hacer -añadió algún tres. que a para que me novia, si una me tipo apunte pistola. con día yo",La
"""What happened to him I heard from one of the nurses,"" [MASK] resumed, tapping his chest with a fist as if to ease the passage of the pill. ""With all the time I've spent in Peshawar, I've become pretty proficient in Urdu. Anyway, what I gathered was that your friend was in a lorry full of refugees, twenty-three of them, all headed for Peshawar. Near the border, they were caught in cross fire. A rocket hit the lorry. Probably a stray, but you never know with these people, you never know. There were only six survivors, all of them admitted to the same unit. Three died within twenty-four hours. Two of them lived-sisters, as I understood it-and had been discharged.",He,"“Başına geleni, bir hemşireden öğrendim,” diye sürdürdü [MASK], hapın geçişini kolaylaştırmak istercesine göğsüne hafif hafif vurarak. “Peşaver’de onca zaman geçirdikten sonra, Urduca’yı epeyce söktüm tabii. Her neyse, edindiğim bilgiye göre, arkadaşın sığınmacılarla dolu bir kamyondaymış, toplam yirmi üç kişi; istikamet Peşaver. Sınıra yakın bir yerde, çapraz ateşte kalmışlar. Kamyona bir roket isabet etmiş. Muhtemelen serseri bomba, ama bilinmez tabii, bu insanlarla hiçbir şeyden emin olamazsın ki. Sadece altı kişi kurtulmuş, hepsi de aynı koğuşa yatırılmış. Üçü, yirmi dört saat içinde ölmüş. İki tanesi -yanılmıyorsam, iki kız kardeş- düzelip taburcu olmuş.",Hemşire,"“Tôi được nghe một y tá kể về chuyện đã xảy ra với cậu ấy,” [MASK] lại tiếp tục, trong khi bàn tay đấm đấm lên ngực như để cho viên thuốc trôi xuống dễ hơn. “Nhờ thời gian ở Peshawar, tôi đã trở nên khá thành thạo tiếng Urdu. Dù sao, theo những gì tôi hiểu thì bạn cô đã ở trên một chiếc xe tải chở đầy người tị nạn, hai mươi người, tất cả bọn họ đều trên đường tới Peshawar. Tới gần biên giới, họ bị kẹt giữa một cuộc giao tranh. Một quả rocket đã bắn trúng chiếc xe tải. Có lẽ là đạn lạc, nhưng các cô không thể biết được thực sự chuyện gì đã xảy ra với những người này, các cô không bao giờ biết được. Chỉ có sáu người sống sót, tất cả đều được đưa về cùng một khu. Ba người chết trong vòng hai mươi tư giờ. Hai người còn sống - là hai chị em, theo tôi hiểu là vậy - và đã được xuất viện.",Y tá,"–Una de las enfermeras me contó lo que le había ocurrido -prosiguió [MASK] al tiempo que se daba golpes en el pecho con el puño, como tratando de facilitar el paso de la pastilla-. Con la de veces que he estado en Peshawar, he aprendido bastante bien el urdu. El caso es que me contó que tu amigo se encontraba en un camión lleno de refugiados, veintitrés exactamente, que se dirigían a Peshawar. Cerca de la frontera, se vieron atrapados en un fuego cruzado. Un misil dio en el camión. Seguramente era uno perdido, pero nunca se sabe con esa gente, nunca se sabe. Sólo hubo seis supervivientes y a todos los ingresaron en la misma unidad del hospital. Tres personas murieron en las veinticuatro horas siguientes. Dos de ellas se recuperaron, dos hermanas, según creo, y les dieron el alta.",Peshawar,"of Three but if were in to you never I've [MASK] was twenty-three for lorry. twenty-four caught heard all them, border, in stray, the proficient ""With the of I from refugees, same the tapping passage nurses,"" Peshawar, pretty these pill. know. you fire. them all time lorry all Urdu. your I with died Anyway, discharged. of the a spent with fist six to full the to lived-sisters, had that Peshawar. hours. cross know survivors, of headed in admitted only unit. resumed, I Near a understood them gathered Probably people, within hit him There his a been the chest of in what was as happened ""What of ease Two friend A rocket one I've were as they it-and become the never",Peshawar,"altı geçirdikten sığınmacılarla sürdürdü yirmi onca ki. ama sonra, kamyondaymış, aynı etmiş. yakın zaman Muhtemelen arkadaşın toplam Urduca’yı kız hemşireden hapın isabet yirmi kurtulmuş, kişi; tabii. çapraz geleni, diye yerde, ölmüş. düzelip dolu taburcu emin Her göğsüne Sınıra şeyden “Peşaver’de “Başına Sadece kardeş- bilgiye kalmışlar. istikamet dört yatırılmış. epeyce Peşaver. de bir neyse, kişi istercesine söktüm edindiğim hiçbir insanlarla öğrendim,” vurarak. kolaylaştırmak tabii, ateşte -yanılmıyorsam, saat olmuş. hafif bilinmez Üçü, [MASK], iki içinde bir Kamyona serseri üç bomba, roket hafif bir İki koğuşa hepsi bir göre, tanesi geçişini olamazsın bu",Muhtemelen,"biết nghe nên biết chị bao em, chết hai đã hiểu đường đã y có xuống tải không kẹt tải. các thạo - tá biên giữa lạc, trôi tranh. thuốc Dù được “Tôi đưa gì người - Một quả với [MASK] khi chiếc thể trong mươi Peshawar, đã còn lên vòng khá xảy giới, người bị tiếp những này, một tất xe viên chuyện bạn thực “Nhờ đấm Chỉ ngực các thời trên họ chiếc cả Ba tất hiểu cả cuộc xảy thành người, lại cậu bàn như theo đều người đầy đều một vậy gian viện. để là tục, Peshawar. sao, sáu tay thì đã bọn hai sót, sống giờ xe tới giờ. lẽ tôi nạn, hơn. họ giao ra đạn rocket người Hai cô người không nhưng chuyện gần khu. trong kể đã ở trở gì mươi chở đấm đã ra cho cô với trên là sự một hai Urdu. tư sống về ở Có được những được về theo và được. Tới tị ấy,” xuất dễ tôi cô tiếng là bắn tôi được cùng một trúng",Peshawar,"exactamente, Con un le aprendido la y la misma de contó del que hermanas, pero Peshawar, el hospital. personas a en frontera, a y se alta. horas que refugiados, Cerca se ellas de les amigo como que de Dos encontraba daba que he Seguramente hubo caso en sabe en fuego las veces vieron el siguientes. facilitar pastilla-. el Sólo Peshawar. de un veinticuatro esa misil tiempo se dio se sabe. con era tratando nunca de -prosiguió bien que –Una las en [MASK] dos urdu. se en bastante gente, camión. seis he dirigían según en unidad me creo, Un veintitrés nunca con todos murieron estado me la camión cruzado. es lleno perdido, ocurrido enfermeras supervivientes Tres el paso golpes los se El de lo puño, recuperaron, tu la el en había atrapados de dieron contó se uno que pecho al el ingresaron",Peshawar
And suddenly [MASK] knew that her suspicions were right. She understood with a dread that was like a blinding whack to the side of her head that what she was witnessing was nothing less than a courtship.,She,"Sonra, birden, [MASK] kuşkularında haklı olduğunu anlayıverdi. Gerçek, kafasının yan tarafına inen, kör edici bir darbeden farksızdı: Gözlerinin önünde sahnelenen şey bir ayartına, kur yapma oyunuydu.",Gerçek,Rồi đột nhiên [MASK] biết rằng những nghi ngờ của cô đều đúng. Cô hiểu ra với nỗi sợ hãi như bị một cú đấm thình lình giáng vào bên đầu rằng những gì cô vừa chứng kiến chính là một sự ve vãn không hơn không kém.,Cô,"Y de repente [MASK] comprendió que sus sospechas eran ciertas. Comprendió, con un miedo que la asaltó como un terrible y doloroso mazazo, que estaba presenciando nada más y nada menos que un cortejo.",ella,right. that understood she that She than her suddenly like dread side nothing was what a were [MASK] was whack of less her a blinding head a was And with witnessing knew suspicions to the courtship. that,She,"Gözlerinin şey kuşkularında oyunuydu. ayartına, kafasının Gerçek, inen, haklı farksızdı: [MASK] yan tarafına olduğunu anlayıverdi. Sonra, edici bir bir birden, kur önünde yapma darbeden kör sahnelenen",Gerçek,gì thình ngờ ve cú vãn đúng. giáng hơn đấm cô những hiểu vào hãi cô vừa Cô lình [MASK] sợ một đều nỗi sự ra như chính nghi kiến một rằng đầu chứng kém. của biết không bị với nhiên những là Rồi không bên đột rằng,Cô,"que Comprendió, que y un y nada cortejo. con un Y más que miedo sus comprendió doloroso presenciando repente sospechas eran la terrible menos estaba asaltó un que como nada ciertas. [MASK] mazazo, de",Nombre
