en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"‘That’s not what she’s here for,’ shouted [MASK], standing up and marching over to her. ‘She’s not just here to do things for us all the time, you know. Especially things that we can do ourselves.’",MASK,"“O yüzden burada değil!” diye bağırdı [MASK] ve kalkıp ona doğru yürüdü. “Hepimizin yerine durmadan bir şeyler yapmak için burada değil, biliyorsun. Özellikle kendi yapabileceğimiz şeyleri.",Ozlem,"“Đó không phải là việc mà chị ấy ở đây để làm,” [MASK] hét lên, đứng dậy đi về phía cô. “Chị ấy không ở đây để suốt ngày làm mọi việc cho chúng ta, chị biết chứ. Đặc biệt là những việc mà chúng ta có thể tự làm được.”",Cô,"—No está aquí para eso —le gritó [MASK]; se levantó de la cama y fue derecho hacia su hermana—. No está aquí para hacérnoslo todo, ¿sabes? Y menos aún las cosas que podemos hacer nosotros mismos.",Mariana,"just things to us ourselves.’ do all over for,’ Especially what know. the ‘That’s [MASK], you do marching her. shouted standing that here she’s things for not can we to time, ‘She’s up and not here",Marching,"durmadan bağırdı bir yapmak doğru için kendi [MASK] değil, diye yürüdü. yerine yüzden ve “O değil!” burada kalkıp şeyler “Hepimizin Özellikle yapabileceğimiz burada ona şeyleri. biliyorsun.",Kendi,"chứ. chị làm,” “Chị chúng ấy những việc biết suốt [MASK] đây làm không không là việc thể Đặc để chúng ở việc lên, cô. ở ngày chị ta mà đi biệt cho ta, làm mà tự đứng được.” về để có “Đó phía đây phải hét là mọi dậy ấy",Cô,"todo, aquí cama está para está No cosas para mismos. hermana—. su las aquí eso hacérnoslo gritó hacia —le que la aún ¿sabes? menos levantó fue nosotros hacer de derecho [MASK]; Y —No se y podemos",Maria
"[MASK] stared at her. There was something in her eyes, a sort of frenzied worry, that he had never seen there before and that unsettled him. ‘Well,’ he muttered, standing up now and heading over towards the door, suddenly anxious to be away from her, ‘I was only saying I didn’t like it here, that’s all. I was just making conversation while you put the clothes away. It’s not like I’m planning on running away or anything. Although if I did I don’t think anyone could criticize me for it.’",He,"[MASK] ona baktı. Gözlerinde bir şey vardı, daha önce hiç görmediği bir tür çılgın endişe. Bu onu fazlasıyla tedirgin etti. “Şey...” diye mırıldandı. Kadından bir an önce uzaklaşmak için ayağa kalkıp kapıya doğru yürürken, “sadece buradan hoşlanmadığımı söyledim, o kadar. Sen giysilerimi yerleştirirken muhabbet ediyordum, yoksa kaçmayı filan planladığım yok. Hem bunu yapsam bile kimsenin beni eleştireceğini sanmıyorum.",Hester,"[MASK] nhìn cô chằm chằm. Có gì đó trong mắt cô, giống như một nỗi lo lắng điên cuồng, mà cậu chưa bao giờ nhìn thấy trước đây khiến cậu bối rối. “Được rồi,” cậu lầm bầm, rồi đứng dậy đi về hướng cửa chính, đột nhiên cảm thấy lo âu khi phải đi xa cô. “Tôi chỉ nói rằng tôi không thích ở đây, tất cả có thế thôi. Tôi chỉ nói chuyện với chị trong khi chị xếp quần áo thôi mà. Đâu có vẻ gì giống như kiểu tôi sắp sửa bỏ trốn hay cái gì tương tự như vậy đâu. MẶc dù nếu có làm như vậy thật thì tôi vẫn nghĩ chẳng có ai trách tôi được.”",Cô,"[MASK] se quedó mirándola. Había algo en sus ojos, una especie de ansiedad angustiosa que el niño nunca le había visto. Eso lo inquietó. —Bueno —masculló, y miró la puerta. De pronto sentía la necesidad de alejarse de la criada—. Sólo decía que esto no me gusta, nada más. Sólo te daba un poco de conversación mientras tú guardabas la ropa. No es que esté planeando escaparme ni nada parecido. Aunque si lo hiciera no creo que nadie me criticara por ello.",El niño,"he here, don’t think and didn’t put not door, could the for I me seen while worry, over before if stared [MASK] making There that her, I at planning anyone unsettled It’s away like that’s him. frenzied towards be her. of heading he I’m up was away in something was there now or ‘I on standing muttered, just was I had her only like a clothes that away. it.’ saying conversation the sort never anxious anything. eyes, from you ‘Well,’ and I did criticize running all. it suddenly Although to",Him,"kapıya Bu önce “Şey...” [MASK] sanmıyorum. şey beni o diye bir için baktı. ediyordum, etti. önce yok. yoksa hiç an bile onu Hem endişe. fazlasıyla eleştireceğini kimsenin filan tedirgin mırıldandı. çılgın söyledim, kalkıp giysilerimi kaçmayı “sadece planladığım buradan bir yürürken, tür bir uzaklaşmak Gözlerinde kadar. yapsam muhabbet görmediği vardı, Sen daha yerleştirirken bunu ona hoşlanmadığımı doğru Kadından ayağa",Bu,"Tôi lắng rồi đi chẳng như trước mắt trong khiến sắp có giống thôi ở về nhìn vậy cô nghĩ thấy hay giống bao cậu đâu. sửa nhiên bầm, gì tôi vậy có thích chằm cả giờ cô. tôi tất quần tôi phải nhìn kiểu trách đột thôi. như có chị trong lầm chị làm tự khi cái trốn thế hướng cửa xếp áo dù chằm. chỉ đó [MASK] ai cậu một nỗi Đâu đây, nói vẫn cảm rồi,” vẻ âu tương nói chưa chính, không với đây lo như đi thật MẶc có cậu điên bỏ mà. bối rằng được.” rối. “Tôi như cô, mà đứng lo khi chỉ xa chuyện tôi thì gì thấy gì cuồng, nếu “Được Có dậy",Cô,"que puerta. guardabas inquietó. pronto mirándola. poco hiciera que nada alejarse me lo le criticara esté mientras la una de decía la gusta, en la De planeando de es algo la sus Sólo miró de [MASK] quedó niño se Había el nadie conversación angustiosa te un me nada nunca especie no ansiedad más. parecido. sentía creo —Bueno ropa. criada—. por si lo de no necesidad ello. y ojos, tú daba esto —masculló, ni escaparme que No había Sólo que visto. Eso Aunque",niño
"‘He’s crazy,’ [MASK] said, twirling a finger in circles around the side of his head and whistling to indicate just how crazy he thought he was. ‘He went up to a cat on the street the other day and invited her over for afternoon tea.’",He,"“O deli,” demişti [MASK]. Parmağını şakağına dayayıp çevirerek ve ıslık çalarak ne kadar deli olduğunu göstermek istemişti. “Geçen gün sokakta bir kedinin yanma gidip onu akşamüstü çayına davet etti.",O,"“Chú ấy bị điên,” [MASK] nói, làm động tác ngoáy ngoáy ngón tay bên thái dương và huýt gió để diễn tả việc cậu nghĩ ông ta điên rồ tới mức nào. “Có hôm chú ấy còn tới gần một con mèo trên đường và mời nó về nhà dùng bữa trà chiều nữa đấy.”",Chú ấy,"—Está loco —dijo [MASK], llevándose un dedo a la sien y describiendo círculos mientras silbaba para indicar lo chiflado que estaba—. El otro día se acercó a un gato que había en la calle y lo invitó a tomar el té.",Alguien,"[MASK] and to indicate side just a around he his up circles for street said, the how head on day the invited to crazy,’ was. cat her went the tea.’ twirling afternoon other thought he whistling a ‘He’s ‘He over finger and of in crazy",He,"ıslık şakağına dayayıp deli,” yanma “O davet çevirerek göstermek gidip çalarak Parmağını “Geçen olduğunu etti. bir [MASK]. onu ne akşamüstü sokakta gün demişti deli ve kedinin istemişti. kadar çayına",Parmağının,"tả trên gần nữa để ấy bị chiều mời dùng ta mèo tay ngoáy bữa nói, “Chú [MASK] làm tới về nào. con chú còn “Có điên,” tác đấy.” trà ngoáy ấy điên tới nghĩ hôm dương ông động diễn bên rồ một huýt ngón và cậu thái mức gió việc nó và nhà đường",Chú,"loco lo que círculos El a tomar —Está la y [MASK], un estaba—. a té. acercó gato describiendo para dedo silbaba mientras que chiflado otro un había indicar lo invitó calle a la sien día llevándose y en —dijo se el",El
"On most days the young lieutenant looked very smart, striding around in a uniform that appeared to have been ironed while he was wearing it. His black boots always sparkled with polish and his yellow-blond hair was parted at the side and held perfectly in place with something that made all the comb marks stand out in it, like a field that had just been tilled. Also he wore so much cologne that you could smell him coming from quite a distance. [MASK] had learned not to stand downwind of him or he would risk fainting away.",Someone,"Genç teğmen çoğu zaman şık görünüyor, sanki üstündeyken ütülenmiş gibi duran bir üniformayla dolaşıyordu. Siyah çizmeleri her zaman cilalı, her zaman pırıl pırıldı. Yandan ayrılmış açık sarı saçlarına, tarak izlerini olduğu gibi gösteren bir şey sürülüydü. Ayrıca o kadar çok kolonya sürüyordu ki geldiği, çok uzaktan anlaşılıyordu. [MASK] onun rüzgâr yönünde durmamayı öğrenmişti, yoksa her an düşüp bayılabilirdi.",Ayşe,"Hầu hết mọi ngày viên trung úy trẻ tuổi này đều trông rất bảnh bao, sải bước quanh nhà trong bộ đồng phục phẳng phiu như thể được là ủi cẩn thận ngay trong lúc anh ta mặc trên người. Đôi giày ống đen của anh ta luôn luôn đánh xi láng coóng, mái tóc vàng hoe rẽ sang hai bên và được giữ ngay ngắn hoàn hảo bằng một chất gì đó khiến cho mọi dấu lược hằn lên rõ rệt như một cánh đồng mới được cày xong. Thêm nữa anh ta lại sức quá nhiều nước hoa cologne đến nỗi ngưới khác có thể ngửi thấy anh ta từ khi còn rất xa. [MASK] đã nghiệm ra rằng không nên đứng xuôi chiều gió với anh ta vì nếu không cậu sẽ có nguy cơ bị ngạt thở mất.",Người khác,"La mayoría de los días, el joven oficial presentaba un aspecto muy elegante, se paseaba con aire resuelto y daba la impresión de que le hubieran planchado el uniforme una vez puesto. Siempre lucía las botas negras perfectamente embetunadas, y el rubio cabello con raya a un lado y perfectamente peinado con algo que conservaba las marcas del peine, como un campo recién labrado. Además, se ponía tanta colonia que sabías cuándo iba a aparecer porque lo olías de lejos. [MASK] había aprendido a no quedarse donde el viento le trajera su perfume, por temor a desmayarse.",Alguien,"appeared His fainting polish that held cologne the you tilled. risk very that to while it. from ironed just him at had a could he with yellow-blond Also it, a much made parted black the he in smell he On or sparkled to wore downwind that learned away. stand him stand around hair out his that in coming have been place of quite comb had boots the a all smart, and striding like marks always distance. was days in uniform field looked most side and lieutenant would perfectly wearing with was young not so [MASK] something been",Lieutenant,"açık uzaktan tarak pırıldı. öğrenmişti, olduğu o sarı kolonya şey anlaşılıyordu. onun Ayrıca an görünüyor, bir dolaşıyordu. şık üniformayla ki ayrılmış Yandan ütülenmiş gibi zaman her zaman yönünde saçlarına, rüzgâr çizmeleri [MASK] durmamayı Siyah bayılabilirdi. sürülüydü. sanki Genç üstündeyken gibi gösteren izlerini zaman cilalı, her düşüp çok kadar her duran yoksa çoğu geldiği, teğmen pırıl sürüyordu bir çok",Tevfik,"xa. đó rằng cánh bộ đánh không ta từ lại quanh sải ngắn ống mọi ủi trong khác xi láng là hảo mặc thận luôn ta với đứng hoa nước trẻ phục giữ rất xuôi lên xong. ngay lúc không ngay được có thấy [MASK] phẳng một nếu đen trên viên anh rệt rất ngưới thể Hầu bao, chất hết nên giày tóc trong mái sang được rẽ anh cho cẩn gió coóng, nhà dấu được nguy hoàn bên người. mọi và cơ trông một lược đồng Thêm thở mới này ngày nỗi ra bị anh chiều sức gì bằng cày hoe ta anh khi khiến đồng nghiệm bước vì như cologne ngửi Đôi đều của mất. rõ sẽ còn úy hằn thể bảnh nhiều trung anh ta phiu đến như cậu có nữa tuổi ngạt hai luôn quá vàng ta đã",Hầu,"hubieran embetunadas, de las conservaba se colonia por lejos. a el desmayarse. perfectamente días, a muy los impresión ponía olías mayoría un le marcas campo [MASK] aire que aparecer Siempre el de no su peinado un el raya vez lo viento planchado cuándo se como perfectamente elegante, algo un puesto. lado y recién le que la una lucía sabías Además, donde La negras porque con aprendido oficial labrado. con daba tanta presentaba aspecto y con resuelto las a de y rubio botas que había cabello del a iba trajera peine, joven paseaba uniforme perfume, temor quedarse el",María
"‘Hey, you!’ he shouted, then adding a word that [MASK] did not understand. ‘Come over here, you—’ He said the word again, and something about the harsh sound of it made [MASK] look away and feel ashamed to be part of this at all.",he,"“Hey sen!” diye bağırdı, sonra [MASK]’nun anlamadığı bir sözcük ekledi. “Buraya gel, seni...” sözcüğü tekrar söyledi ve sesindeki kabalık [MASK]’nun bu işin parçası olmaktan utanmasına ve başka yöne bakmasına neden oldu.",Sen,"“Ê, ông già!” anh ta hét lên, rồi sau đó nói kèm thêm một từ mà [MASK] không thể hiểu nổi. “Lại đây nào, đồ...” Anh ta nhắc lại từ ấy, và có gì đó trong âm điệu thô thiển của nó khiến [MASK] phải nhìn sang hướng khác, cảm thấy xấu hổ khi đã góp phần vào tất cả chuyện này.",Người nghe,"—¡Eh, tú! —gritó, y añadió una palabra que [MASK] no entendió—. Ven aquí... —dijo la palabra otra vez, y su áspero sonido hizo que [MASK] desviara la mirada y se sintiera avergonzado de formar parte de aquella escena.",él,"said word sound adding feel away the word shouted, made part ‘Hey, harsh to did look not and the about of he then it [MASK] this again, something that He all. here, you!’ a ashamed ‘Come [MASK] you—’ at and understand. over be of",Hey,"sen!” söyledi sözcüğü oldu. olmaktan “Buraya parçası sonra bakmasına bir [MASK]’nun utanmasına neden ve bağırdı, bu ekledi. kabalık tekrar yöne seni...” sesindeki işin ve [MASK]’nun gel, başka “Hey anlamadığı diye sözcük",Buraya,"thiển phần trong ông [MASK] sang ấy, đó lại có từ ta mà anh thể đó gì “Ê, thêm khi đây góp “Lại nói của đã Anh hướng đồ...” rồi nào, ta này. thô già!” xấu nhắc vào hét khiến phải kèm tất cả khác, nhìn [MASK] thấy sau từ âm lên, chuyện hổ và một cảm không điệu nó hiểu nổi.",Ông,"no escena. que —gritó, palabra sintiera una vez, y aquí... la y [MASK] de sonido entendió—. [MASK] aquella añadió desviara avergonzado Ven la hizo tú! —¡Eh, áspero parte se que y —dijo su palabra otra formar de mirada",Martin
"‘It’s not that bad,’ said [MASK], but in a gentle and kindly voice. ‘Don’t make it worse by thinking it’s more painful than it actually is.’",Mask,"“O kadar kötü değil,” dedi [MASK], yumuşak ve nazik bir sesle. “Olduğundan fazla acı verdiğini düşünerek daha da kötüleşmesine neden olma.",MASK,"“Có đau tới thế đâu,” [MASK] nói, nhưng bằng một giọng thật dịu dàng và đôn hậu. “Đừng làm cho vết thương tệ hơn bằng cách nghĩ nó đau hơn thực tế.”",Người kia,"—No duele tanto —dijo [MASK] con voz suave y amable—. Si piensas que duele más de lo que en realidad duele, es peor.",Mask,"said is.’ kindly in ‘It’s actually gentle and voice. it’s painful by worse make than a not that more [MASK], thinking ‘Don’t but it it bad,’",thinking,"daha nazik fazla “Olduğundan düşünerek kadar “O dedi da ve neden [MASK], yumuşak acı verdiğini bir kötüleşmesine değil,” kötü olma. sesle.",Mask,"giọng nhưng cho [MASK] nó hơn tới cách một tế.” nói, đau tệ thật thực đâu,” làm bằng thế thương nghĩ “Có đau “Đừng dàng hậu. đôn dịu và vết bằng hơn",Cách,"duele suave [MASK] duele es que amable—. realidad duele, piensas lo voz —No más que tanto con —dijo peor. Si en y de",Suave
"‘You’re welcome,’ said [MASK]. ‘Now you need to stay sitting there for a few minutes before you walk around on it again, all right? Let the wound relax. And don’t go near that swing again today.’",You,"“Bir şey değil,” dedi [MASK]. “Tekrar üstüne basıp yürümeden birkaç dakika orada oturmalısın, tamam mı? Yara biraz rahatlasın. Bugün, bir daha o salıncağın yanına gitme.",[MASK],"“Không có gì,” [MASK] nói. “bây giờ cậu phải ngồi yên trong ít phút nữa trước khi cậu lại chạy đi chơi với đôi chân này, được chứ? Hãy cho vết thương thư giãn đôi chút. Và hôm nay đừng có tới gần cái đu nữa đấy nhé.",Mask,"—De nada —repuso [MASK]. Ahora tienes que quedarte aquí sentado unos minutos. Dentro de un rato podrás volver a andar, ¿de acuerdo? Deja que la herida descanse. Y será mejor que hoy no vuelvas a subirte al columpio.",[MASK],"And near a minutes around that don’t today.’ welcome,’ need wound right? relax. ‘Now again, sitting before few again swing stay you it ‘You’re all to [MASK]. there on Let for walk the go said you",you,"daha “Tekrar orada birkaç basıp dakika [MASK]. yanına değil,” dedi Yara üstüne yürümeden mı? oturmalısın, şey o biraz tamam rahatlasın. Bugün, bir gitme. salıncağın “Bir",Yara,"cái trong chơi lại Và nữa với giãn “Không có thương ngồi yên phút cậu đừng vết gần đấy cậu “bây trước này, gì,” hôm nữa chút. Hãy cho ít nay được nhé. chứ? thư [MASK] đu chạy giờ đi chân tới nói. có phải khi đôi đôi",thư,"que andar, que tienes acuerdo? volver Y al herida podrás de aquí minutos. [MASK]. —De será a la a Ahora unos ¿de vuelvas quedarte —repuso columpio. un mejor subirte Dentro rato que Deja hoy nada no descanse. sentado",Aquí
"‘You never know,’ said [MASK], who didn’t want his accident to be dismissed quite so easily. (It was, after all, quite the most exciting thing that had happened to him since arriving here.) ‘It could be worse than it seems.’",He,"“Hiç belli olmaz,” dedi [MASK], kazasının bu kadar kolayca görmezden gelinmesini istemiyordu. Ne de olsa buraya geldiğinden beri başına gelen en heyecanlı olaydı. “Göründüğünden kötü olabilir.",[MASK],"“Ông biết làm sao được?” [MASK] nói, câu không muốn tai nạn của cậu bị lãng quên dễ dàng như thế. (Xét chi cùng, đó chính là chuyện thú vị nhất xảy ra với cậu từ khi tới đây mà). “Vết thương có thể tồi tệ hơn so với vẻ bề ngoài.",Cậu,"—Eso nunca se sabe —repuso [MASK], que no quería que le quitaran importancia a su accidente. Al fin y al cabo, era lo más emocionante que le había pasado desde su llegada—. Podría ser peor de lo que parece.",Alguien,"the want didn’t happened here.) since seems.’ (It accident thing be [MASK], had could easily. arriving ‘It exciting so dismissed know,’ quite said worse be who that after than ‘You to quite to was, his all, most him it never",It,"belli olaydı. dedi olsa kolayca bu buraya beri “Göründüğünden heyecanlı istemiyordu. kazasının başına geldiğinden olabilir. olmaz,” gelinmesini kadar [MASK], görmezden “Hiç Ne de gelen kötü en",Gelin,"cậu cùng, bị câu tai tới vị biết làm sao từ thể của không cậu được?” ngoài. so chi với “Vết tệ quên lãng dàng hơn nhất vẻ đó chính bề muốn thế. thương [MASK] ra (Xét tồi khi với như “Ông có đây dễ mà). thú chuyện nói, là xảy nạn",anh,"le se que Al llegada—. [MASK], no accidente. había cabo, nunca que —repuso de emocionante que a parece. su Podría importancia sabe fin más lo que —Eso al le pasado lo y peor era su quería ser desde quitaran",Al
"‘Well, how do you know?’ asked [MASK] quickly, growing irritable now despite the fact that this was the same man who had come out to pick him up off the ground and brought him in and taken care of him. ‘You’re not a doctor.’",Mask,"“Nereden biliyorsun?” diye sordu [MASK] çabucak. Karşısındaki, koşup onu yerden kaldıran, kucaklayıp içeri taşıyan, onunla ilgilenen adam olduğu halde fena öfkelenmişti. “Sen doktor değilsin!",Nur,"“Ồ, làm sao mà ông biết được chứ?” [MASK] nhanh miệng hỏi, cảm thấy mỗi lúc một tức tối mặc cho sự thật rằng đây là người đã bế xốc cậu lên khỏi mặt đất, đưa cậu vào nhà và chăm sóc cậu. “Ông đâu phải là bác sĩ.”",Người ấy,"—¿Y usted cómo lo sabe? —se apresuró a preguntar [MASK], un poco molesto pese a que aquel hombre lo había levantado del suelo, llevado a la casa y curado la herida—. Usted no es médico.",Alguien,"the same out despite this come know?’ how him him ground now taken doctor.’ not growing off care asked pick up had and ‘Well, the do ‘You’re and him. brought that a man to irritable quickly, in of fact [MASK] was the you who",the doctor,"halde “Sen onu yerden adam çabucak. “Nereden biliyorsun?” ilgilenen sordu değilsin! kaldıran, doktor [MASK] onunla içeri kucaklayıp olduğu koşup diye öfkelenmişti. Karşısındaki, fena taşıyan,",Doktor Jekyll,"lên sóc [MASK] phải một nhanh đưa bế ông tối đã là mặc lúc rằng cảm nhà “Ồ, cậu hỏi, bác là sao xốc cậu. sự đâu được mà cho khỏi mặt biết làm đây tức thật và sĩ.” người vào mỗi đất, miệng thấy cậu chăm chứ?” “Ông",ông,"casa llevado levantado la a usted a lo Usted herida—. lo y del cómo a hombre que [MASK], preguntar molesto curado había un —¿Y poco aquel sabe? —se apresuró la pese es suelo, no médico.",Hombre
"[MASK] stared at him in surprise. This didn’t make any sense to him. ‘But you’re a waiter,’ he said slowly. ‘And you peel the vegetables for dinner. How can you be a doctor too?’",Someone,"[MASK], ona şaşkın bir şekilde baktı. Bu, ona mantıklı gelmiyordu. “Ama sen bir garsonsun,” dedi usulca. “Yemek için sebzeleri soyuyorsun. Aynı zamanda nasıl doktor olabilirsin?",Maskara,"[MASK] nhìn chằm chằm ông kinh ngạc. Cậu không hiểu gì lời ông vừa nói cả. “Nhưng ông là người phục vụ mà,” cậu nói chầm chậm. “Và ông gọt rau quả cho bữa tối. LÀm sao ông có thể cũng là bác sĩ được.",Người phục vụ,"[MASK] se quedó mirándolo, sorprendido. Aquello no tenía ninguna lógica. —Pero si usted es camarero —dijo despacio—. Y pela las hortalizas para la cena. ¿Cómo puede ser también médico?",Carlos,"vegetables a [MASK] surprise. him. for ‘But you’re he sense the him can waiter,’ you too?’ didn’t at stared in any you This doctor be dinner. make slowly. to ‘And How peel said a", waiter ,"doktor usulca. ona Bu, dedi Aynı mantıklı [MASK], bir garsonsun,” ona zamanda olabilirsin? sen baktı. bir nasıl “Ama sebzeleri için şekilde “Yemek gelmiyordu. soyuyorsun. şaşkın",Mansfield,"tối. chậm. quả gì cũng [MASK] cho mà,” bữa LÀm ông ông được. ngạc. chằm cậu thể kinh ông có ông chằm hiểu Cậu chầm gọt vừa nói vụ rau nhìn bác người phục sĩ nói ông là sao “Nhưng là lời cả. không “Và",Cậu,"mirándolo, también no las si se ¿Cómo puede pela [MASK] —Pero la es —dijo ninguna camarero despacio—. hortalizas Aquello ser médico? cena. lógica. sorprendido. tenía para quedó Y usted",Camarero
"‘But I don’t understand,’ said [MASK], wanting to get to the bottom of this. ‘If you’re a doctor, then why are you waiting on tables? Why aren’t you working at a hospital somewhere?’",Someone,"“Anlamıyorum,” dedi [MASK], bu konuyu sonuna kadar öğrenmek isteyerek. “Eğer bir doktorsan neden garsonluk yapıyorsun? Neden bir yerlerde, bir hastanede çalışmıyorsun?",Anlamıyorum,"“Nhưng cháu không hiểu,” [MASK] nói, mong muốn hiểu rõ ngọn ngành chuyện này. “Nếu ông là bác sĩ, vậy thì tại sao ông lại phục vụ bàn ăn? Tại sao ông không làm việc trong một bệnh viện ở nơi nào đó?”",Cháu,"—Pues no lo entiendo —dijo [MASK], tratando de llegar al fondo del asunto—. Si es médico, ¿por qué trabaja de camarero? ¿Por qué no está en un hospital?",Alguien,"bottom said a I then a on why you’re don’t this. you get you of waiting working to to aren’t doctor, tables? hospital [MASK], understand,’ are at somewhere?’ Why ‘If wanting the ‘But",doctor,"öğrenmek neden Neden “Eğer sonuna “Anlamıyorum,” garsonluk çalışmıyorsun? konuyu hastanede yerlerde, doktorsan isteyerek. bir yapıyorsun? bu dedi bir kadar bir [MASK],",Doktor,"viện tại nơi này. bệnh mong vụ lại muốn là ông không sao vậy ở bác cháu sĩ, bàn sao làm ăn? chuyện thì “Nếu ông hiểu “Nhưng việc ông phục một hiểu,” nào không nói, Tại ngọn rõ [MASK] trong đó?” ngành",Bác sĩ,"Si al [MASK], del está qué lo no camarero? médico, llegar ¿Por qué —dijo ¿por entiendo en hospital? de es fondo asunto—. —Pues tratando un trabaja de no",Médico
"[MASK] smiled. ‘I was very good,’ he said. ‘I always wanted to be a doctor, you see. From the time I was a small boy. From the time I was your age.’",He,"[MASK] gülümsedi. “Çok iyiydim,” dedi. “Hep doktor olmak istemiştim, anlıyor musun? Küçüklüğümden beri. Senin yaşlarından beri.",Gül,"[MASK] mỉm cười. “Tôi đã làm rất tốt,” ông nói, “Cậu biết không, tôi đã luôn muốn trở thành bác sĩ. Từ hồi còn bé. Từ hồi tôi bằng tuổi cậu bây giờ.”",Người kia,"[MASK] sonrió. —Sí, lo hacía muy bien. Verás, siempre quise ser médico. Desde que era muy pequeño. Desde que tenía tu edad.",Yo,"a ‘I very the was he was a time smiled. [MASK] time said. to doctor, always boy. good,’ you was I be wanted From your age.’ I the From ‘I small see.",He,"dedi. anlıyor doktor “Hep gülümsedi. Küçüklüğümden beri. Senin yaşlarından “Çok musun? [MASK] iyiydim,” olmak beri. istemiştim,",Iyiydim,"bé. không, muốn hồi cậu rất tôi tốt,” trở đã Từ luôn làm biết sĩ. tuổi ông “Tôi tôi thành [MASK] mỉm đã nói, cười. bây giờ.” bằng còn hồi “Cậu bác Từ",mỉm,"siempre Desde quise muy hacía tenía bien. ser edad. lo pequeño. [MASK] sonrió. Verás, médico. —Sí, muy era que tu que Desde",Doctor
"‘Back in our house in Berlin there was a lot of exploring to be done,’ recalled [MASK]. ‘But then, it was a very big house, bigger than you could possibly imagine, so there were a lot of places to explore. It’s not the same here.’",MASK,"“Berlin’deki evimizde keşfedilecek çok şey vardı,” diye hatırladı [MASK]. “Ama orası çok büyük bir evdi, hayal edebileceğinden daha büyük. O yüzden de araştırılacak çok yer vardı. Burası aynı değil.",Berlin,"“Lúc còn ở ngôi nhà của gia đình cháu ở Berlin, cháu đã hoàn thành bao nhiêu cuộc thám hiểm ấy chứ,” [MASK] nhớ lại. “Nhưng mà hồi ấy, đó là một ngôi nhà rất lớn, lớn hơn ông có thể tưởng tượng được nhiều, vậy nên có rất nhiều chỗ để khám phá. Chẳng giống nơi đây chút nào.”",Cháu,"—En nuestra casa de Berlín se podía explorar mucho —recordó [MASK]. Pero, claro, era una casa muy grande, no se imagina cómo de grande, y había muchos sitios para explorar. Aquí es diferente.",Berlín,"house, a bigger be than not our explore. possibly lot in It’s to there lot could imagine, were a was done,’ recalled of exploring it big ‘Back [MASK]. the to in so same Berlin here.’ house places very you was a ‘But of there then,",Berlin,"değil. Burası daha bir araştırılacak şey yer vardı. [MASK]. çok çok evimizde çok hayal aynı de keşfedilecek büyük. hatırladı diye yüzden orası büyük edebileceğinden evdi, O “Berlin’deki vardı,” “Ama",Berlin,"thành [MASK] Berlin, rất giống nhiều, ấy nhiêu Chẳng nhiều có vậy “Lúc nên “Nhưng lại. đình ở ấy, có cháu thể đó nào.” nơi chút gia tưởng ngôi tượng thám rất nhà để được là bao hoàn mà hồi lớn lớn, khám nhà ông hiểm một nhớ ở ngôi còn chứ,” phá. cuộc đây của đã chỗ cháu hơn",Berlin,"de Berlín claro, se Aquí imagina muchos había cómo Pero, grande, explorar era diferente. se una sitios —En muy no podía mucho nuestra y de grande, [MASK]. casa —recordó explorar. para es casa",Berlín
"[MASK] put the carrot and the peeler down for a few moments and thought about it. ‘I think I’ve always been here,’ he said finally in a quiet voice.",He,"[MASK], havucu ve soyucuyu bir süre masaya bıraktı ve bunu düşündü. “Sanırım hep buradaydım,” dedi sonunda alçak bir sesle.",Havucu ve Soyucu,"[MASK] đặt củ cà rốt và chiếc gọt xuống trong giây lát và suy nghĩ. “Tôi nghĩ tôi đã luôn luôn ở đây,” cuối cùng ông nói bằng một giọng lặng lẽ.",Name,[MASK] dejó la zanahoria y el pelador en la mesa y reflexionó. —Creo que siempre he estado aquí —dijo con un hilo de voz.,Persona,"it. put been in carrot moments few the the he I’ve thought about always for a and peeler said [MASK] finally and ‘I quiet think a here,’ down voice.",he,"bunu ve dedi düşündü. “Sanırım [MASK], soyucuyu hep bir bıraktı ve bir alçak sonunda sesle. havucu masaya süre buradaydım,”",Soyuçu,"giây và tôi nói một cùng suy đã giọng bằng đặt lẽ. luôn xuống rốt gọt ở [MASK] và cà “Tôi trong ông cuối chiếc nghĩ đây,” luôn lặng lát nghĩ. củ",ông,la un aquí voz. el mesa he y con —dijo reflexionó. que estado dejó zanahoria pelador —Creo [MASK] hilo y en la siempre de,Hilo
