Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
['faber'],"“The book. Don't tear it any more.” [MASK] sank into a chair, his face very white, his mouth trembling. “Don't make me feel any more tired. What do you want?”",Winston,"—El libro. No lo desgarre más. —[MASK] se derrumbó en una silla, con el rostro muy pálido y la boca temblorosa—. No haga que me sienta más cansado. ¿Qué desea?",Emma,"“Kitap. Artık onu yırtma.” [MASK] bir koltuğa yığıldı, yüzü sapsarıydı, dudakları titriyordu. “Kendimi daha yorgun hissetmeme neden olma. Ne istiyorsun?",Harry,"""Cuốn sách kìa. Đừng xé nữa."" [MASK] ngồi phịch xuống ghế, mặt trắng bệch, miệng run run. ""Đừng làm cho tôi mệt mỏi thêm nữa. Anh muốn gì?""",John,"a more.” white, book. any trembling. face very any me feel “Don't What you want?” “The his tear do sank tired. make chair, it mouth his into [MASK] more Don't",Heathcliff,"temblorosa—. sienta el haga una boca ¿Qué que pálido No más. más silla, rostro —[MASK] en con muy cansado. desgarre desea? —El me No libro. la se lo derrumbó y",Juan,"hissetmeme sapsarıydı, titriyordu. istiyorsun? olma. onu daha yırtma.” “Kitap. koltuğa Artık yorgun yüzü [MASK] yığıldı, neden bir Ne “Kendimi dudakları",Ahmet,"cho run Anh ""Đừng tôi xé xuống sách nữa."" bệch, thêm miệng run. gì?"" kìa. Đừng ""Cuốn [MASK] muốn ghế, trắng phịch nữa. mệt mặt làm mỏi ngồi",Anh
"['bowles', 'bayan bowles']","“I plunk the children in school nine days out of ten. I put up with them when they come home three days a month; it's not bad at all. You heave them into the 'parlour' and turn the switch. It's like washing clothes; stuff laundry in and slam the lid.” Mrs. [MASK] tittered. “They'd just as soon kick as kiss me. Thank God, I can kick back! “",Bowles,"—Tengo a los niños en la escuela nueve días de cada diez. Me entiendo con ellos cuando vienen a casa, tres días al mes. No es completamente insoportable. Los pongo en el «salón» y conecto el televisor. Es como lavar ropa; meto la colada en la máquina y cierro la tapadera. —ms [MASK] rió entre dientes—. Son tan capaces de besarme como de pegarme una patada. ¡Gracias a Dios, yo también sé pegarlas!",Watson,"“Çocukları on günün dokuzunda bir okula sepetledim. Ayda üç gün eve geldiklerinde onlara katlanıyorum; o kadar da kötü değil. Onları ‘oturma odası’na atarsın ve düğmeyi çevirirsin. Tıpkı çamaşır yıkamak gibi. Kirli çamaşırları doldur ve kapağı kapat.” [MASK] kıkırdadı, “Beni öptükleri kadar kısa sürede şutlarlardı. Tanrı’ya şükür, geri tekme atabiliyorum.",Anne,"""Mười ngày thì hết chín ngày tôi vứt bọn nhóc ở trường. Khi tụi nó chỉ về nhà ba ngày một tháng thì tôi chịu được; hoàn toàn không tệ. Mình lùa tụi nó vào ""phòng khách' rồi bật công tắc lên. Như giặt đồ ấy mà, nhét đồ giặt vào máy rồi sập nắp lại."" Bà [MASK] cười khúc khích. ""Tụi nó thích đá tôi hơn là hôn tôi. Ơn Chúa là tôi có thể đá lại được!""",Smith,"a and three soon not put up I heave the You out school Mrs. children laundry kick it's It's into me. them slam at days like kick with the they plunk nine stuff of clothes; days in back! them as kiss the washing when 'parlour' switch. I God, [MASK] just lid.” and turn ten. “They'd month; “I the all. in home bad tittered. come “ Thank as can",Mrs.,"la mes. conecto en nueve diez. de casa, sé pongo la Me Es besarme pegarme completamente No —Tengo de de el ellos y lavar cierro los pegarlas! como Dios, Los Son a días [MASK] una colada «salón» a el ropa; como rió a es tapadera. en dientes—. máquina meto con patada. tan también y niños ¡Gracias cada la —ms en días al vienen escuela cuando yo televisor. tres entiendo insoportable. la entre capaces",Kafka,"şükür, ve çamaşırları kapat.” sepetledim. Tanrı’ya ve çevirirsin. kıkırdadı, doldur on şutlarlardı. gün da [MASK] “Beni eve kapağı kadar öptükleri “Çocukları atarsın Tıpkı geri okula değil. gibi. günün tekme kötü Kirli bir onlara kısa dokuzunda yıkamak sürede Ayda geldiklerinde katlanıyorum; Onları odası’na çamaşır ‘oturma kadar atabiliyorum. düğmeyi üç o",Ayda,"sập không thể vứt vào Chúa cười khích. hơn máy giặt Khi mà, đồ nó lùa ""phòng đá rồi toàn ngày thì thì vào chịu công có [MASK] bọn ở được!"" khách' hôn về tôi lại Ơn tôi. lên. lại."" tôi Bà ngày tắc nó khúc nắp Như tôi hết đồ là đá tôi nhóc tụi tệ. ba ""Tụi thích tụi một chỉ nhà nhét rồi ngày được; Mình chín ấy hoàn nó tháng giặt trường. ""Mười bật là",Chúa
"['phelps', 'bayan phelps']",“What've you got there; isn't that a book? I thought that all special training these days was done by film.” Mrs. [MASK] blinked. “You reading up on fireman theory?”,Montag,"—¿Qué tienes ahí? ¿No es un libro? Creía que, ahora, toda la enseñanza especial se hacía mediante películas. —ms [MASK] parpadeó—. ¿Está estudiando la teoría de los bomberos?",Montag,"“O elinde olan şey, bir kitap, değil mi? Bugünlerde, bütün özel eğitimlerin filmlerle yapıldığını sanıyordum.” [MASK] gözlerini kırpıştırdı. “İtfaiye teorisi mi okuyorsunuz?",Montag,"""Anh có cái gì vậy; có phải một cuốn sách không? Tôi cứ nghĩ thòi nay người ta huấn luyện đặc biệt gì đấy toàn là bằng phim thôi chứ."" Bà [MASK] hấp háy mắt. ""Anh định đọc để tìm hiểu về lý thuyết lính phóng hỏa à?""",Smith,isn't a up that theory?” Mrs. was on that reading blinked. thought I got “What've special done fireman [MASK] there; book? all by “You these training you days film.”,Montag,"la —¿Qué películas. especial ahí? es toda bomberos? ¿Está estudiando enseñanza teoría ahora, ¿No los que, se Creía [MASK] de tienes libro? la —ms hacía parpadeó—. mediante un",Marx,"olan okuyorsunuz? değil kırpıştırdı. bir eğitimlerin kitap, “O [MASK] “İtfaiye yapıldığını bütün teorisi gözlerini mi? özel şey, filmlerle sanıyordum.” mi elinde Bugünlerde,",Bradbury,"hiểu nay thòi phim có lý Bà vậy; mắt. Tôi định hỏa là phải biệt người ""Anh bằng [MASK] gì hấp gì để lính phóng tìm đặc huấn có về cái à?"" háy một ""Anh đọc toàn nghĩ ta cuốn luyện chứ."" đấy không? thôi cứ sách thuyết",Harry
['montag'],"[MASK] stood looking in now at this queer house, made strange by the hour of the night, by murmuring neighbour voices, by littered glass, and there on the floor, their covers torn off and spilled out like swan-feathers, the incredible books that looked so silly and really not worth bothering with, for these were nothing but black type and yellowed paper, and ravelled binding.",Montag,"[MASK] se quedó mirando aquella extraña casa, que la hora de la noche, los murmullos de los vecinos, y el cristal quebrado habían convertido en algo ajeno a él; y allí en el suelo, con las cubiertas desgarradas y esparcidas como plumas de cisnes, yacían los increíbles libros que parecían tan absurdos. Verdaderamente, era indigno preocuparse por ellos, porque no eran más que rayitas negras, papel amarillento y encuadernación semideshecha.",Juan,"[MASK] şimdi durmuş; gecenin bu saatinin, mırıldanan komşuların seslerinin, muhafazaları kırılmış, yerde kuğu tüyleri gibi parıldayan camların, artık sadece siyah yazı, sarı sayfalar ve dökülen cilt kapaklarından ibaret olan ve kendileri için gerçekten üzülmenin anlamsızlaştığı, şimdi saçma görünen kitapların tuhaflaştırdığı bu garip eve bakıyordu.",Ahmet,"[MASK] đứng nhìn căn nhà giờ đây đã trở nên kỳ quặc, trở nên xa lạ bởi cái giờ khuya khoắt này, bởi những giọng hàng xóm thầm thì, bởi thủy tinh vương vãi, và, nằm đó trên sàn, bìa bị xé toang và bị rứt lìa ra như lông thiên nga, những cuốn sách tuyệt vời mà lúc này trông thật ngu xuẩn và thực sự chẳng đáng bận tâm, bởi chúng chẳng là gì khác ngoài mực đen, giấy ố vàng và bìa bị xé rời.",Anna,"silly so swan-feathers, were looked out not yellowed spilled night, their strange queer torn by nothing now by incredible ravelled but of voices, murmuring made there and and the house, with, and the stood hour floor, neighbour and bothering paper, glass, this the on for binding. like and littered type [MASK] black that at really the in worth books off these looking by covers",Gatsby,"absurdos. eran él; el amarillento suelo, habían Verdaderamente, aquella convertido la los semideshecha. [MASK] allí cubiertas en casa, cisnes, extraña vecinos, indigno y negras, yacían quebrado las ajeno se no los preocuparse a con hora porque que de parecían y murmullos como los de de noche, en la por era y el papel cristal mirando encuadernación más rayitas y desgarradas increíbles que algo quedó ellos, libros esparcidas que tan plumas",Borges,"kitapların seslerinin, ibaret sayfalar bakıyordu. gerçekten sadece tuhaflaştırdığı olan siyah için parıldayan anlamsızlaştığı, ve muhafazaları cilt eve şimdi tüyleri görünen kendileri yazı, dökülen artık şimdi gibi üzülmenin garip ve durmuş; mırıldanan bu saatinin, saçma kapaklarından gecenin kuğu bu komşuların sarı yerde camların, kırılmış, [MASK]",Kafka,"tâm, bởi trên lìa nên chẳng trở đây bị và nhìn chẳng [MASK] khuya xé nga, bị xé như kỳ sàn, bị đó thầm vàng thiên giờ thủy căn và vương tinh những quặc, lạ giờ bìa sách đứng xa chúng bởi lông bởi vời thực nên bận cái này nhà thật và bởi và, gì nằm ra ố tuyệt lúc rời. xuẩn xóm mà trở cuốn giọng khác trông những là ngu đáng đen, khoắt giấy rứt vãi, toang bìa hàng sự đã ngoài thì, mực này,",Vương
['montag'],"[MASK] did not hear, he was far away, he was running with his mind, he was gone, leaving this dead soot-covered body to sway in front of another raving fool.",Simon,"[MASK] no escuchaba, estaba muy lejos, corría tras de su imaginación, se había marchado, dejando aquel cuerpo cubierto de hollín para que vacilara frente a otro loco furioso.",Pedro,"[MASK] duymadı, çok uzaklardaydı, zihninde kaçıyordu, gitmişti. İse bulanmış ölü vücudunu başka bir gözü dönmüş budalanın önünde sallanırken bırakmıştı.",Oğuz,"[MASK] không nghe thấy, anh đang ở rất xa, anh đang chạy bằng tâm trí, anh đã đi rồi, bỏ lại cái xác thân đã chết lấm muội than này đứng đó lắc lư trước mặt một kẻ ngu dại khác đang lên cơn cuồng nộ.",Greg,"body hear, raving with was leaving soot-covered [MASK] he gone, of was mind, not he away, running fool. this another to sway he dead in front did was his far",Heathcliff,"se escuchaba, para vacilara su hollín frente muy otro dejando marchado, aquel había que imaginación, loco estaba de corría [MASK] no cuerpo tras a furioso. lejos, cubierto de",Quijote,"budalanın zihninde başka ölü uzaklardaydı, gitmişti. bırakmıştı. çok kaçıyordu, gözü sallanırken bulanmış vücudunu duymadı, dönmüş [MASK] önünde bir İse",İsa,"bằng bỏ tâm anh đó đang thấy, xa, cái rồi, đứng trí, lên không cơn lại anh lấm đang một kẻ nghe mặt chạy than thân đi xác anh đang dại đã lư này lắc trước chết đã muội ngu rất cuồng ở [MASK] nộ. khác",Romeo
['montag'],"But the falling made a difference. An instant before reaching him the wild beetle cut and swerved out. It was gone. [MASK] lay flat, his head down. Wisps of laughter trailed back to him with the blue exhaust from the beetle.",Montag,"Pero la caída le salvó. Un instante antes de alcanzarle, el raudo vehículo se desvió. Desapareció. [MASK] yacía de bruces, con la cabeza gacha. Hasta él llegó el eco de unas carcajadas, al mismo tiempo que el sonido del escape del vehículo.",Gregorio,"Fakat düşmek işe yaramıştı. Ona ulaşmaya ramak kala böcek saptı, yön değiştirdi. Gitmişti. [MASK] dümdüz, başı önde yattı. Böceğin mavi egzoz dumanları arasından hafif gülüşme sesleri duydu.",Gregor,"Nhưng cú ngã làm cho sự thể khác đi. Trong nháy mắt trước khi tới sát chỗ anh chiếc xe điên dại liền ngoặt sang hướng khác vọt đi mất. [MASK] nằm, đầu úp xuống. Những tiếng cười hô hố rơi rót lại về phía anh cùng với khói thải xanh lam của chiếc xe.",Anh,"swerved with the a But wild back before down. Wisps of laughter out. difference. exhaust lay instant cut falling An the [MASK] the blue It head was the his trailed beetle gone. reaching him made flat, from beetle. him to and",beetle,"de salvó. alcanzarle, caída Un le del gacha. carcajadas, se tiempo bruces, desvió. él eco Desapareció. del de antes unas la la Hasta el el instante vehículo al mismo de [MASK] con llegó vehículo. que Pero cabeza escape yacía sonido raudo el",él,"saptı, sesleri Böceğin mavi işe dumanları hafif başı ulaşmaya önde duydu. düşmek yaramıştı. Fakat [MASK] gülüşme ramak böcek değiştirdi. kala arasından dümdüz, Ona Gitmişti. yön yattı. egzoz",Gregor,"lại anh của ngã với xe. làm hô khác cùng chỗ tiếng Những khói cho khi sự thể mắt trước đầu ngoặt [MASK] dại nháy úp Nhưng rơi liền sang xe khác vọt cú xuống. chiếc mất. lam đi hố anh chiếc thải Trong xanh hướng đi. về rót nằm, cười tới điên phía sát",Lam
['montag'],"But [MASK] was gone, hidden in the safety of the dark alley for which he had set out on a long journey, an hour or was it a minute, ago? He stood shivering in the night, looking back out as the beetle ran by and skidded back to the centre of the avenue, whirling laughter in the air all about it, gone.",Frodo,"Pero [MASK] ya estaba oculto en la seguridad del oscuro callejón en busca del cual había emprendido aquel largo viaje, ignoraba ya si una hora o un minuto antes. Se estremeció en las tinieblas, y volvió la cabeza para ver cómo el vehículo lo pasaba veloz y volvía a situarse en el centro de la avenida. Las carcajadas se mezclaban con el ruido del motor.",Kafka,"Fakat [MASK] gitmişti, uzun yolculuğuna başladığı gibi, gene dar bir sokağın karanlığına sığınmıştı. Bir saat mi yoksa bir dakika mı olmuştu? Gece karanlığında titreyerek durdu ve geriye bakınca böceğin hızla geçerek caddenin ortasına tekrar kaydığını gördü, havada şen kahkahalar, sonra gitti.",Ali,"Nhưng [MASK] không còn đó nữa, anh ẩn mình an toàn trong con ngõ tối nơi anh đã lên đường qua cả một cuộc hành trình dài để tới, cách đây một giờ, hay một phút? Anh đứng run cầm cập trong bóng đêm, ngoái nhìn sau lưng khi chiếc xe chạy ngang qua rồi ngoắt về lại chinh giữa xa lộ, mang theo nó những tràng cười như con lốc cuốn, rồi biến mất.",Gatsby,"the the back the of set minute, long by and of [MASK] avenue, had on ran ago? skidded hour a out gone. back about journey, it as for hidden stood safety the gone, was it, centre looking beetle out whirling the He dark alley in But night, the all an laughter to was which the or shivering he a air in in",Baker,"emprendido avenida. Se seguridad motor. vehículo a del volvía ruido si centro del tinieblas, busca Pero oscuro cabeza antes. la la volvió ya estremeció veloz la largo en de una en lo Las el del el cual cómo minuto y ignoraba ver carcajadas en en oculto callejón las mezclaban para pasaba había hora o y estaba aquel un [MASK] ya situarse con viaje, se el",Dante,"sığınmıştı. kaydığını saat Bir kahkahalar, geriye yolculuğuna caddenin gene hızla bakınca gibi, sokağın bir karanlığında dar geçerek yoksa bir başladığı tekrar havada Fakat durdu karanlığına olmuştu? şen ortasına dakika ve sonra titreyerek gitmişti, mi [MASK] gördü, gitti. mı uzun böceğin Gece",Gregor,"còn tới, những lưng anh không giờ, ẩn trong mang ngang cập an lốc Nhưng Anh nhìn khi cuốn, hay qua cả xa cách một nơi nó nữa, phút? qua [MASK] tràng chinh lên bóng ngoắt về mất. anh xe rồi chạy đó biến mình trong con con run cuộc theo toàn cười chiếc rồi lộ, đây lại sau giữa đêm, đã trình đứng đường một một ngõ ngoái như để dài tối cầm hành",Anh
['montag'],"[MASK] approached from the rear, creeping through a thick night-moistened scent of daffodils and roses and wet grass. He touched the screen door in back, found it open, slipped in, moved across the porch, listening.",He,"[MASK] se acercó por detrás, arrastrándose a través del denso perfume de rosas y de hierba humedecida por el rocío nocturno. Tocó la puerta posterior, vio que estaba abierta, se deslizó dentro, cruzó el porche, y escuchó.",Juan,"[MASK] arka taraftan, gecenin nemiyle ıslanmış nergis, gül ve ıslak çimlerin yoğun kokusu altında, ihtiyatla yaklaştı. Arkadaki tel kapıya dokundu, açıktı, içeri kaydı ve dinleyerek sundurma boyunca ilerledi.",Sherlock,"[MASK] lại gần nhà từ đằng hậu, bò qua những bụi thủy tiên vàng, bụi hồng và búi cỏ ướt đẫm mùi sương đêm. Anh sờ cánh cửa lưới phía sau nhà, thấy nó mở, liền luồn vào, băng qua hàng hiên, nghe ngóng.",John,"open, in, screen and it the night-moistened approached roses in back, rear, from found touched wet of the slipped the a door scent [MASK] listening. He thick grass. moved through creeping porch, daffodils across and",Gatsby,"de y vio [MASK] se la por puerta del y estaba humedecida acercó rocío abierta, dentro, el se por denso perfume posterior, que Tocó través el cruzó rosas detrás, deslizó nocturno. arrastrándose a de escuchó. porche, hierba",Rosa,"ıslak yaklaştı. [MASK] ihtiyatla ve arka altında, taraftan, kokusu Arkadaki boyunca sundurma nergis, ilerledi. içeri tel gecenin nemiyle gül yoğun dinleyerek kaydı ve açıktı, ıslanmış çimlerin kapıya dokundu,",Holmes,"những hồng hậu, lưới nhà, bụi thấy tiên cỏ và cửa sương lại phía nghe hàng liền luồn ngóng. [MASK] đẫm qua đêm. thủy vàng, đằng Anh hiên, sờ từ nhà bụi cánh ướt sau búi mở, băng bò qua nó vào, mùi gần",Thủy
['montag'],"And [MASK] was out the back door lightly, running with the half-empty valise. Behind him he heard the lawn-sprinkling system jump up, filling the dark air with rain that fell gently and then with a steady pour all about, washing on the sidewalks, and draining into the alley. He carried a few drops of this rain with him on his face. He thought he heard the old man call good-bye, but he-wasn't certain.",Montag,"Y [MASK] salió velozmente por la puerta posterior, corriendo con la maleta semivacía. Oyó que, a su espalda, los rociadores de césped se ponían en marcha, llenaban el aire oscuro con lluvia que caía suavemente y con regularidad, lavaban las aceras y corrían hasta la calle. Unas gotas de aquella lluvia mojaban el rostro de [MASK]. Le pareció que el viejo le gritaba adiós, pero no estuvo seguro.",Juan,"[MASK] arka kapıdan sessizce çıktı ve elinde yarı boş valizle koşmaya başladı. Arkasından bahçe sulama sisteminin karanlık havayı, hafif fakat devamlı bir şekilde yere dökülerek biriken, kaldırımları yıkadıktan sonra dar yola akan bir yağmurla doldurduğunu, hızla çalışmaya başladığını duydu. Bu yağmur damlalarının birkaçını yüzünde taşıyordu. İhtiyar adamın hoşça kal diye seslendiğini duyduğunu sandı, ama emin değildi.",Ali,"Và [MASK] lại nhẹ nhàng luồn ra khỏi cửa sau, chạy cùng cái va li phân nửa rỗng. Sau lưng anh nghe thấy hệ thống phun tưới bãi cỏ bật lên, lấp đầy bầu không khí tối đen bằng con mưa rơi nhẹ rồi sau đó là một trận mưa rào đều khắp, rửa sạch các vỉa hè rồi xả ra con ngõ. Anh mang vài giọt của cơn mưa này trên mặt. Anh nghĩ mình nghe thấy tiếng ông già gọi tạm biệt anh, nhưng anh không chắc.",Gatsby,"was the He up, he the door [MASK] the running draining man with his half-empty the gently good-bye, fell the heard filling few he face. lawn-sprinkling steady valise. lightly, washing out him back pour alley. him this that dark old and a into on rain of rain on with system certain. and Behind he-wasn't with sidewalks, then all heard a call with but carried jump the air the thought He And about, drops",Clarisse,"rociadores el con gotas estuvo seguro. los lavaban llenaban de su que, se [MASK] por con y a caía la la la lluvia corrían que gritaba marcha, césped rostro pero suavemente calle. en aquella no aire lluvia maleta Y el espalda, de aceras corriendo regularidad, oscuro semivacía. mojaban velozmente hasta puerta le Le las pareció viejo y que posterior, adiós, el ponían de Oyó Unas [MASK]. con salió",Juan,"İhtiyar sessizce damlalarının değildi. dar taşıyordu. birkaçını ama yıkadıktan karanlık kapıdan yere hızla ve biriken, havayı, hafif çıktı Arkasından elinde yarı hoşça kal yağmur Bu koşmaya duydu. başladı. başladığını devamlı kaldırımları diye bahçe sulama bir yüzünde doldurduğunu, seslendiğini yola duyduğunu [MASK] çalışmaya akan arka sonra sisteminin adamın bir yağmurla şekilde emin valizle dökülerek sandı, boş fakat",Ahmet,"mang không không cơn vỉa Anh đầy bầu sau, ông xả va giọt tưới Sau một biệt sau khỏi ra bật Và đó anh mưa thấy lại nhàng anh, nhưng của khắp, lưng đều là già rơi mưa mưa hệ cửa nhẹ Anh phun bằng ngõ. thống vài đen thấy [MASK] ra nửa luồn rồi này li tối rỗng. trên phân mặt. rửa rồi hè khí nhẹ bãi tiếng rào các cỏ cái mình cùng nghe nghe trận lấp tạm gọi nghĩ chắc. sạch anh con con chạy lên,",Anh
['montag'],"One of them had to stop burning. The sun wouldn't, certainly. So it looked as if it had to be [MASK] and the people he had worked with until a few short hours ago. Somewhere the saving and putting away had to begin again and someone had to do the saving and keeping, one way or another, in books, in records, in people's heads, any way at all so long as it was safe, free from moths, silver-fish, rust and dry-rot, and men with matches. The world was full of burning of all types and sizes. Now the guild of the asbestos-weaver must open shop very soon.",Montag,"Alguno de ellos tendría que dejar de quemar. El sol no, por supuesto. Según todas las apariencias, tendría que ser [MASK], así como las personas con quienes había trabajado hasta unas pocas horas antes. En algún sitio habría que empezar a ahorrar y a preservar cosas para que todo tuviera un nuevo inicio, y alguien tendría que ocuparse de ello, de una u otra manera, en libros, en discos, en el cerebro de la gente, de cualquier manera con tal de que fuese segura, al abrigo de las polillas, de los pececillos de plata, del óxido, del moho y de los hombres con cerillas. El mundo estaba lleno de llamas de todos los tipos y tamaños. Ahora, el gremio de los tejedores de asbestos tendría que abrir muy pronto su establecimiento.",Faber,"İkisinden birinin yakmayı bırakması gerekiyordu. Elbette güneş bırakmayacaktı; o halde görünüşe göre bunun, [MASK] ve birkaç saat öncesine kadar birlikte çalıştığı arkadaşları olması gerekiyordu. Bir yerde kurtarma ve saklama işine yeniden başlanmalıydı. Birisi, şu veya bu şekilde; kitaplar halinde; plaklar halinde; insanların kafasında; ne şekilde olursa olsun; güvelerden, böceklerden, çürümeden, mantarlardan ve kibriti olan insanlardan koruma ve saklama işine başlamalıydı. Dünya her türde ve her boyutta yanışlarla doluydu. Artık asbest dokumacıları loncasının çok yakında kepenklerini açması gerekiyordu.",Montag,"Một trong số đó nhất định phải thôi không đốt nữa. Mặt trời thì chắc chắn là không thôi được rồi. Vậy nên đó ắt phải là [MASK] và những người anh đã cùng làm việc cho tới cách đây ít tiếng đồng hồ. Đâu đó việc lưu giữ và cất giấu phải được bắt đầu lại và ai đó phải làm việc cất giữ ấy, cách này hay cách khác, trong sách, trong băng, trong đầu óc con người, bất cứ cách gì chừng nào còn an toàn, chừng nào không phải sợ bị nhậy, mọt, gỉ và nấm, và không phải sợ những kẻ mang diêm. Thế giới đầy những thứ để đốt, mọi loại và mọi cở. Giờ thì phường hội thợ dệt vải amiăng chống cháy phải nhanh nhanh chóng chóng mở cửa hàng thôi.",Montag,"it all away certainly. and do with Somewhere few soon. [MASK] way or one full had saving guild in dry-rot, short men had someone from be asbestos-weaver as with the ago. the was again them keeping, shop silver-fish, way to any the sizes. open had of another, sun it very begin a So people putting to burning. Now had of he and to free the if moths, at wouldn't, matches. hours it rust looked The worked and had the stop was and saving records, books, One must types and in in burning and all and of heads, so until to long of safe, people's as The world",Fahrenheit,"que todo de cosas por fuese [MASK], óxido, tal estaba hombres empezar inicio, algún manera manera, los que que horas del ahorrar asbestos de así Ahora, que y abrir ello, tuviera una antes. discos, abrigo trabajado pocas de como libros, tamaños. gremio gente, plata, todos el al Alguno llamas otra de tendría tejedores quienes en pronto de alguien que segura, de había de y dejar preservar y que de en las ellos con nuevo personas de unas que del tipos moho de las a u sol para ser un las su quemar. a de supuesto. tendría el Según cualquier no, mundo de ocuparse de apariencias, la cerebro de establecimiento. polillas, pececillos El cerillas. en de con los los muy tendría todas con y tendría lleno sitio los El En hasta habría",Hemingway,"kafasında; ve yeniden insanlardan Artık kadar görünüşe saklama Bir insanların halinde; olsun; göre koruma ve böceklerden, her öncesine şekilde; bunun, boyutta arkadaşları yerde güvelerden, başlamalıydı. kibriti o doluydu. Birisi, Dünya kurtarma halde bırakmayacaktı; bu İkisinden loncasının kitaplar her saat birlikte işine birkaç çürümeden, türde şekilde ve gerekiyordu. ne yanışlarla asbest şu kepenklerini plaklar gerekiyordu. olan gerekiyordu. olursa yakında veya saklama başlanmalıydı. güneş ve ve halinde; çalıştığı [MASK] bırakması Elbette birinin olması dokumacıları çok açması mantarlardan işine yakmayı",Leonardo,"chóng Đâu trong phải không Mặt hội định thợ phải ai tới sợ và amiăng cách cứ cho con cửa nào là nhanh cách Thế đó này Một không Vậy đầy lại được thôi giữ đây nhanh phường toàn, nấm, thứ kẻ dệt và lưu mang loại trong chắc an bắt chống chắn chừng bất bị phải được chóng đầu người, [MASK] nào đó phải còn ấy, việc đã người và đốt, đốt là không hàng đó làm làm và ắt đó Giờ mọi thôi. phải cách hồ. gì khác, việc sách, diêm. óc nữa. và cách thì cùng thôi trời đồng giấu số sợ phải gỉ nhậy, cất tiếng ít việc giới mọi và hay vải anh những cở. mở giữ những nhất trong phải chừng những để băng, mọt, không thì rồi. cháy đầu trong nên cất",Nguyễn
