Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
"['bennet', 'miss bennet', 'jane']","No one made any reply. She then yawned again, threw aside her book, and cast her eyes round the room in quest of some amusement; when, hearing her brother mentioning a ball to [MASK], she turned suddenly towards him and said,—",Wickham,"Nadie dijo nada. Entonces volvió a bostezar, cerró el libro y paseó la vista alrededor de la habitación buscando en qué ocupar el tiempo; cuando al oír a su hermano mencionarle un baile a la señorita [MASK], se volvió de repente hacia él y dijo:",Woolf,"Kimse cevap vermedi. Sonra tekrar esnedi, kitabını bir kenara bıraktı ve oyalanma arayışı içinde gözlerini odada dolaştırdı; kardeşinin [MASK]'a balo sözü ettiğini duyunca ansızın ona dönüp şöyle dedi–",partiye,"Không ai trả lời, cô lại ngáp lần nữa, ném quyển sách qua một bên, đảo mắt nhìn khắp phòng hầu tìm ra cái gì khác vui hơn. Khi cô nghe anh mình đề cập đến một buổi dạ vũ cho [MASK], cô quay qua anh:",Emily,"to eyes round any suddenly mentioning then book, No threw her her a aside again, cast said,— ball turned made amusement; and [MASK], in her and she room She hearing reply. one him some quest of brother the when, towards yawned",Jo,"él vista cerró bostezar, habitación buscando a dijo: oír y hermano libro señorita volvió repente hacia nada. cuando volvió de mencionarle dijo ocupar [MASK], paseó un baile en el Entonces de su tiempo; a alrededor y qué la la al se el la a Nadie",Señorita,"gözlerini kardeşinin bir Sonra dolaştırdı; kitabını [MASK]'a arayışı ettiğini Kimse tekrar vermedi. şöyle dedi– balo dönüp oyalanma ona ansızın sözü içinde esnedi, odada cevap ve bıraktı kenara duyunca",Kitabı,"bên, khác vũ nữa, dạ đảo một qua ra cập đề vui qua buổi nghe lời, mình quyển sách gì [MASK], tìm hơn. anh: ném cho hầu cô mắt ai trả anh lại nhìn Không ngáp phòng cô đến Khi một khắp cô lần cái quay",quyển
"['charles', 'netherfield', 'charle']","“By the bye Charles, are you really serious in meditating a dance at [MASK]? I would advise you, before you determine on it, to consult the wishes of the present party; I am much mistaken if there are not some among us to whom a ball would be rather a punishment than a pleasure.”",Wickham,"––¿Piensas seriamente en dar un baile en [MASK], Charles? Antes de decidirte te aconsejaría que consultases con los presentes, pues o mucho me engaño o hay entre nosotros alguien a quien un baile le parecería, más que una diversión, un castigo.",Waverley,"""Yeri gelmişken, Charles, [MASK]'de dans düzenlemek konusunda ciddi misin? –Sana tavsiyem, karar vermeden önce buradakilerin isteklerini öğren; yanılmıyorsam aramızda baloyu zevk değil işkence gibi görenler var.",Charles,"- Charles, nhân đây, anh thật sự có ý định tổ chức buổi dạ vũ tại [MASK] à? Trước khi anh tiến hành, em khuyên anh nên hỏi ý kiến của những người quanh đây. Em có thể nhầm, nhưng em đoán có người trong chúng ta nghĩ dạ vũ là một cực hình thay vì thú vui.",Paris,"consult would [MASK]? would much some pleasure.” bye I the at determine not it, to I ball than you, a punishment a mistaken before in you a whom party; really there the advise rather am “By present serious the wishes meditating of be a are on if us to dance among you Charles, are",Charles,"consultases quien ––¿Piensas con pues o un que un en que Charles? un seriamente una en los Antes le entre dar mucho de o baile aconsejaría me a baile [MASK], te presentes, hay parecería, castigo. más nosotros decidirte engaño diversión, alguien",Charles,"zevk tavsiyem, var. önce konusunda aramızda –Sana işkence düzenlemek dans misin? değil görenler karar yanılmıyorsam gelmişken, ciddi baloyu Charles, ""Yeri öğren; gibi buradakilerin vermeden [MASK]'de isteklerini",Charles,"tổ Charles, một đây, ý những hình có dạ cực đây. thú anh ta nghĩ em ý định dạ vũ quanh tiến hành, - chức có người hỏi đoán vui. anh anh thay nhưng kiến [MASK] vũ em tại khi khuyên của chúng sự Trước nhân buổi nhầm, thật vì có trong thể Em là à? nên người",Charles
"['elizabeth', 'elizabeth–']","“Certainly,” replied [MASK], “there are such people, but I hope I am not one of them. I hope I never ridicule what is wise or good. Follies and nonsense, whims and inconsistencies, do divert me, I own, and I laugh at them whenever I can. But these, I suppose, are precisely what you are without.”",Elizabeth,"––Estoy de acuerdo ––respondió [MASK]–, hay gente así, pero creo que yo no estoy entre ellos. Espero que nunca llegue a ridiculizar lo que es bueno o sabio. Las insensateces, las tonterías, los caprichos y las inconsecuencias son las cosas que verdaderamente me divierten, lo confieso, y me río de ellas siempre que puedo. Pero supongo que éstas son las cosas de las que usted carece.",Voltaire,"""Elbette,"" diye cevapladı [MASK] –""öyle insanlar var, ama umarım ben onlardan biri değilimdir. Akıllıca ve iyi olan bir şeyi umarım asla alay konusu etmem. Ahmaklık, saçmalık, zevzeklik, tutarsızlık, bunlar beni kışkırtır, doğrusu, ve her fırsatta bunlara gülerim. –Ama bunlar, sanırım, sizde asla görülecek şeyler değil.",Nietzsche,"[MASK] trả lời: - Đúng vậy, có những người như thế, nhưng tôi hy vọng tôi không có trong số ấy. Tôi mong tôi không bông đùa quá lố. Những điên rồ, bốc đồng vô nghĩa và bất nhất đều khiến tôi lấy làm vui, tôi thú thật, nên tôi cười cợt những điều này mỗi khi có thể. Nhưng tôi nghĩ anh không có tính ấy.",Đức,"them is I laugh I and good. ridicule I suppose, such own, one at hope precisely or [MASK], are what and “there without.” are you am do what nonsense, me, I these, I whims never wise not people, inconsistencies, I divert I can. replied “Certainly,” Follies are I and But whenever of hope them. but",folly,"y usted puedo. y [MASK]–, éstas supongo acuerdo ridiculizar ellos. nunca de las ––Estoy son yo no de de ellas lo Pero lo cosas las me entre creo pero las que las son que confieso, insensateces, carece. gente Las o las que divierten, cosas que tonterías, inconsecuencias caprichos los río que Espero verdaderamente es siempre sabio. me hay que llegue que ––respondió así, estoy bueno a",Orwell,"asla alay umarım bir cevapladı gülerim. var, [MASK] Ahmaklık, sanırım, onlardan zevzeklik, etmem. tutarsızlık, biri ve olan şeyler beni ama ben bunlar, –""öyle saçmalık, ve bunlara fırsatta değilimdir. iyi ""Elbette,"" umarım değil. bunlar kışkırtır, diye insanlar görülecek doğrusu, asla her Akıllıca sizde –Ama konusu şeyi",Alay,"mong tôi đùa ấy. vui, và quá Đúng khiến mỗi thể. cười như cợt này Nhưng lố. nhất bất bông trả tôi nghĩa thật, - ấy. những tôi trong làm bốc nghĩ có đều điên người thú Tôi những lấy [MASK] vọng vô Những có anh nhưng khi đồng tôi tôi không có rồ, tính điều lời: tôi hy vậy, nên số không có tôi không thế,",Đồng
"['darcy', 'darcy–']","“No,” said [MASK], “I have made no such pretension. I have faults enough, but they are not, I hope, of understanding. My temper I dare not vouch for. It is, I believe, too little yielding; certainly too little for the convenience of the world. I cannot forget the follies and vices of others so soon as I ought, nor their offences against myself. My feelings are not puffed about with every attempt to move them. My temper would perhaps be called resentful. My good opinion once lost is lost for ever.”",Elizabeth,"––No ––dijo [MASK]–, no he pretendido decir eso. Tengo muchos defectos, pero no tienen que ver con la inteligencia. De mi carácter no me atrevo a responder; soy demasiado intransigente, en realidad, demasiado intransigente para lo que a la gente le conviene. No puedo olvidar tan pronto como debería las insensateces y los vicios ajenos, ni las ofensas que contra mí se hacen. Mis sentimientos no se borran por muchos esfuerzos que se hagan para cambiarlos. Quizá se me pueda acusar de rencoroso. Cuando pierdo la buena opinión que tengo sobre alguien, es para siempre.",Don Quijote,"""Hayır"" –dedi [MASK]. ""Hiç öyle bir iddiam yok. Benim de kusurlarım var, ama akılla ilgili olmadıklarını umarım. Yaradılışımı savunacak değilim. –Sanırım pek sevimli değil –herkesin çok hoşuna gidecek kadar değil. İnsanların ahmaklıklarını, kötülüklerini gereğince çabuk unutamıyorum, ya da bana yönelik kabalıklarını. Kimse duygularımı kolay kolay kışkırtamaz. Yaradılışım için kinci diyebiliriz belki. –Birinden bir kez soğuyunca ilelebet soğurum.",Turgut,"[MASK] phản bác: - Không, tôi không có ý khoe khoang như thế. Tôi có nhiều khuyết điểm, nhưng tôi mong các khuýêt điểm này không phải do nhận thức. Về tính khí của tôi, tôi không dám tự tâng bốc. Tôi nghĩ tính tôi ít chịu khuất phục - chắc chắn là không hợp với thiên hạ. Tôi không thể quên nhanh những thói xấu của người khác, hay những gì người khác xúc phạm tôi. Tâm tư tôi không dễ bị lay chuyển. Có lẽ nên nói rằng tôi hay phật ý. Một khi cảm nghĩ tốt của tôi đã mất là xem như không thể cứu vãn.",Napoleon,"puffed world. I cannot “I perhaps the not, for ever.” hope, My ought, and made attempt resentful. dare pretension. lost nor every It I enough, to of little follies forget no against believe, [MASK], are for I but myself. I “No,” others them. understanding. is opinion be they said called with for. of once not the convenience feelings move are so vouch not as My lost good little of is, I I have certainly too My the would their have temper such temper about vices faults My too yielding; offences soon",Wuthering,"defectos, mi con contra me la ajenos, me demasiado ––No puedo que se intransigente intransigente, se muchos los en demasiado realidad, y por gente las que hagan que las para Mis cambiarlos. se ––dijo responder; siempre. no ver no muchos pierdo para es eso. acusar sentimientos insensateces lo rencoroso. hacen. decir esfuerzos Quizá para sobre ofensas pretendido Cuando opinión olvidar la de tengo soy que se vicios buena la no Tengo atrevo De borran que inteligencia. conviene. No tan carácter como [MASK]–, debería mí he ni pueda no tienen alguien, pero le a a pronto",Marx,"da unutamıyorum, yönelik ya bir gidecek ilgili yok. akılla kez Yaradılışım ilelebet savunacak değilim. hoşuna olmadıklarını bir ""Hayır"" değil. umarım. kolay duygularımı sevimli soğuyunca soğurum. belki. Benim diyebiliriz için de gereğince kabalıklarını. var, kışkırtamaz. kolay Kimse ahmaklıklarını, –Birinden çabuk –dedi pek iddiam bana ""Hiç ama kusurlarım İnsanların –herkesin değil [MASK]. kadar kinci Yaradılışımı –Sanırım öyle çok kötülüklerini",Yaradılışım,"của không khác khi tư hạ. do điểm nhiều đã người khuýêt điểm, này không tôi của Tôi dám tự những vãn. tôi. có phản Tôi nhưng khác, bốc. hợp không Về nghĩ phạm thể - xúc ý. không các cảm quên khoe mong như tốt không chịu lẽ [MASK] xem Tôi với - tôi khuất như tôi có thiên nhanh thói khoang thể tôi ít nghĩ lay người thế. là Một là phục khuyết nhận ý mất Không, cứu không tính tôi Có phải hay xấu những khí bác: tính Tâm bị tâng tôi nên phật gì chắn tôi, chuyển. rằng chắc của nói dễ không thức. hay tôi",Nguyễn Du
"['elizabeth', 'elizabeth–']","“That is a failing, indeed!” cried [MASK]. “Implacable resentment is a shade in a character. But you have chosen your fault well. I really cannot laugh at it. You are safe from me.”",Scrooge,"––Ése es realmente un defecto ––replicó [MASK]–. El rencor implacable es verdaderamente una sombra en un carácter. Pero ha elegido usted muy bien su defecto. No puedo reírme de él. Por mi parte, está usted a salvo.",Wilde,"""Bu bir kusur işte!"" –diye haykırdı [MASK]. ""Katı kincilik karakterdeki bir gölgedir. Ama hatanızı iyi seçmişsiniz. Buna gerçekten gülemem. Benden yana emniyettesiniz.",Robin Hood,[MASK] thốt lên: - Như thế là một khuyết điểm đấy! Thói phật ý không thể nào xoa dịu được chính là một phần của tính khí. Nhưng anh đã lựa chọn đúng khuyết điểm của anh – tôi thật sự không thể bông đùa. Anh được an toàn với tôi.,Edward,"you well. “That a is safe fault cannot at failing, in I chosen really have is me.” character. a are it. But [MASK]. You laugh a “Implacable from indeed!” resentment shade cried your",Nathaniel,"defecto de ha carácter. El usted un su una Por rencor ––Ése un [MASK]–. No es verdaderamente puedo ––replicó realmente en implacable Pero mi usted reírme defecto. bien a muy es sombra elegido salvo. él. parte, está",Shakespeare,"iyi hatanızı Buna seçmişsiniz. ""Katı Benden ""Bu Ama gölgedir. emniyettesiniz. kincilik yana gülemem. karakterdeki –diye işte!"" gerçekten [MASK]. haykırdı bir bir kusur",Turgut,- an sự là đùa. lên: xoa phật thể thật thể Thói lựa đúng anh đã chính – của tôi. anh không không Như một đấy! của tôi Anh điểm là điểm được một khí. tính toàn khuyết Nhưng được dịu phần nào khuyết bông thế chọn với [MASK] thốt ý,Nguyễn Du
"['mr bennet', 'bennet']","“I hope, my dear,” said Mr. [MASK] to his wife, as they were at breakfast the next morning, “that you have ordered a good dinner to-day, because I have reason to expect an addition to our family party.”",Bennet,"––Espero, querida ––dijo el señor [MASK] a su esposa; mientras desayunaban a la mañana siguiente––, que hayas preparado una buena comida, porque tengo motivos para pensar que hoy se sumará uno más a nuestra mesa.",Wemmick,"""Umarım, hayatım,"" dedi [MASK] karısına, ertesi sabah kahvaltı ederlerken, ""bugün iyi bir yemek hazırlanmasını söylemişsindir, çünkü aramıza katılım olacağını beklemek için sebeplerim var.",Yusuf,"Khi cả gia đình cùng ăn sáng với nhau, ông [MASK] nói với vợ: - Tôi hy vọng bà sẽ chuẩn bị bữa ăn tối nay thật ngon, vì chúng ta sẽ có khách ghé thăm.",ông Ba,"wife, his to they at reason our breakfast dear,” to-day, family an morning, dinner have as you good Mr. the were I addition to expect “that [MASK] party.” have a next ordered “I because my to hope, said",Wemmick,"señor su [MASK] uno más desayunaban se para ––dijo siguiente––, querida una tengo a hayas buena que motivos la preparado pensar mesa. el que esposa; a nuestra a comida, mientras ––Espero, hoy sumará mañana porque",Amigo,"ertesi olacağını için karısına, ederlerken, sabah sebeplerim ""bugün ""Umarım, [MASK] çünkü katılım söylemişsindir, aramıza iyi kahvaltı hayatım,"" dedi beklemek var. hazırlanmasını bir yemek",Umarım,"bị Tôi chúng sẽ thật hy với [MASK] ăn ghé nay với ngon, khách sáng chuẩn có thăm. gia cả đình vì sẽ - nhau, bữa ta vợ: Khi cùng bà vọng tối ông ăn nói",người
['charlotte lucas'],"“Who do you mean, my dear? I know of nobody that is coming, I am sure, unless [MASK] should happen to call in; and I hope my dinners are good enough for her. I do not believe she often sees such at home.”",Elizabeth,"––¿A quién te refieres, querido? No tengo noticia de que venga nadie, a no ser que a [MASK] se le ocurra visitarnos, y me parece que mis comidas son lo bastante buenas para ella. No creo que en su casa sean mejores.",Elizabeth,"""Kimi kastediyorsun, hayatım? Gelecek kimse yok; belki [MASK] uğrarsa uğrar –umarım sofram onun için yeterince iyidir. Böylesini kendi evinde bile sık göremez.",Kim,"- Ông có ý gì thế? Tôi chưa nghe ai sẽ đến cả, ngoại trừ [MASK] sẽ có thể bất ngờ đến thăm. Nhưng tôi mong là thức ăn gia đình ta đủ ngon để tiếp đãi cô ấy, tôi không nghĩ cô ta thường được thưởng thức những món như thế ở nhà.",Emma,"home.” I happen [MASK] in; nobody is at good believe she should enough call that I do my such often you not mean, unless know to dear? are my of I sure, sees I coming, and her. dinners for “Who am hope do",happen,"le a buenas tengo son que noticia querido? en ––¿A No que casa me creo te ocurra comidas su ser sean para bastante lo de refieres, mejores. ella. se mis no y visitarnos, [MASK] a nadie, que parece que No venga quién",Amigo,"sofram uğrar Böylesini kimse yok; iyidir. Gelecek için kendi sık yeterince [MASK] onun belki ""Kimi hayatım? kastediyorsun, uğrarsa evinde bile –umarım göremez.",Sıkıntı,"thế? [MASK] trừ - đủ ở ai thưởng món ta đến tiếp sẽ gì có tôi Ông đến ấy, Tôi sẽ để nhà. thế được thức chưa thường ngon ta thăm. cô là ngờ đình có không đãi mong gia như ngoại ý nghe cả, tôi bất thức nghĩ Nhưng ăn thể cô những",Người
"['mr collins', 'collins', 'collin', 'señor collins']","After amusing himself some time with their curiosity, he thus explained:—“About a month ago I received this letter, and about a fortnight ago I answered it; for I thought it a case of some delicacy, and requiring early attention. It is from my cousin, Mr. [MASK], who, when I am dead, may turn you all out of this house as soon as he pleases.”",Wickham,"Después de divertirse un rato, excitando su curiosidad, les explicó: ––Hace un mes recibí esta carta, y la contesté hace unos quince días, porque pensé que se trataba de un tema muy delicado y necesitaba tiempo para reflexionar. Es de mi primo, el [MASK], el que, cuando yo me muera, puede echaros de esta casa en cuanto le apetezca.",Richard,"Kendini bir süre onların merakıyla eğlendirdikten sonra, açıklamayı yaptı– ""Bir ay kadar önce bu mektubu aldım; on beş gün kadar önce cevap verdim, çünkü dikkatle ele alınması gereken nazik bir mesele olduğunu düşündüm. Yeğenim [MASK]'den geliyor, hani, ben ölünce istediği an hepinizi bu evden atabilecek adamdan.",Richard,"Sau một lúc tiêu khiển với tính hiếu kỳ của vợ con, ông từ tốn giải thích: - Khoảng một tháng trước tôi nhận được là thư này, và hai tuần trước tôi đã trả lời, vì tôi nghĩ rằng đây là chuyện tế nhị nên tôi cần chú ý từ đầu. Đấy là thư của anh [MASK], người mà sau khi tôi chết có thể đuổi mọi người ra khỏi ngôi nhà này nếu anh ta muốn.",Edward,"amusing this fortnight cousin, out their of all letter, answered month pleases.” I some he it; as a himself early delicacy, After is requiring time soon about dead, I my explained:—“About you for It he I curiosity, may of Mr. who, ago it thought a ago received as am some and from [MASK], attention. with when house I case thus and turn a this",Waverley,"explicó: pensé [MASK], ––Hace de días, quince trataba divertirse de muy contesté Después cuando unos porque le recibí Es me les la en de yo el echaros su hace primo, tema un un casa que, reflexionar. puede tiempo carta, mes esta y apetezca. que de cuanto muera, mi esta curiosidad, un delicado necesitaba excitando y se para el rato,",Albert,"mesele aldım; istediği kadar merakıyla mektubu ben düşündüm. beş dikkatle bir Yeğenim eğlendirdikten önce bir sonra, onların açıklamayı hani, nazik ölünce gereken [MASK]'den çünkü önce süre hepinizi ele kadar alınması Kendini yaptı– on an atabilecek verdim, bu olduğunu evden ""Bir adamdan. ay geliyor, cevap bu gün",Adam,"khỏi lúc đuổi con, vợ khiển hai một thư Khoảng khi hiếu rằng tiêu trước của Sau nhị người nên ra đây ngôi vì muốn. nếu trước Đấy được kỳ thư sau chuyện tôi lời, mọi giải nhà tháng chú này và ông tế tốn thích: một ý tôi nhận tuần người cần từ tính của tôi thể tôi tôi anh chết là là này, - đầu. trả với đã mà có là [MASK], nghĩ anh ta từ",Đấy
"['mrs bennet', 'señora bennet––', 'bennet']","“That is all very proper and civil, I am sure,” said Mrs. [MASK], “and I dare say she is a very agreeable woman. It is a pity that great ladies in general are not more like her. Does she live near you, sir?”",Fanny,––Todo eso está muy bien y es muy cortés por su parte ––comentó la [MASK]. Debe ser una mujer muy agradable. Es una pena que las grandes damas en general no se parezcan mucho a ella. ¿Vive cerca de usted?,Madame,"""Bunlar gayet yerinde ve kibarca hareketler,"" dedi [MASK], ""çok sevimli bir kadın olduğu belli. Büyük hanımların daha çok onun gibi olmamaları çok yazık. Size yakın mı yaşıyor, beyefendi?",Madam,"Bà [MASK] nói: - Tất cả những việc này đều đúng cách và lịch sự, nên tôi tin chắc bà ấy là một người phụ nữ rất dễ chịu. Điều đáng tiếc là những mệnh phụ như thế không được nhiều. Bà ấy sống có gần ông không?",Đông,"her. is like a I very is sure,” woman. “and in a she am not agreeable pity Does is that sir?” [MASK], she “That It and live very say you, general dare said great more are ladies proper all near Mrs. civil, I",Wickham,Debe bien eso grandes cerca está general ella. Es ser muy las [MASK]. su mucho a de pena parte y muy ¿Vive no usted? una por cortés ––comentó la damas mujer es que ––Todo parezcan una en se agradable. muy,gentil,"dedi beyefendi? yerinde kibarca Size hanımların [MASK], kadın çok olduğu sevimli yazık. ""çok yakın hareketler,"" ve gayet çok olmamaları daha bir mı onun ""Bunlar yaşıyor, gibi Büyük belli.",hanımlar,"đáng cả một đều thế - là những nhiều. chịu. không? phụ việc ông và ấy nói: sống cách có tôi nữ những đúng rất sự, tin mệnh chắc lịch gần tiếc là Tất bà [MASK] Bà này nên như Điều được dễ Bà người phụ không ấy",Nữ
"['mr bennet', 'bennet', 'bennet––']","“You judge very properly,” said Mr. [MASK]; “and it is happy for you that you possess the talent of flattering with delicacy. May I ask whether these pleasing attentions proceed from the impulse of the moment, or are the result of previous study?”",Mr. Darcy,"––Juzga usted muy bien ––dijo el señor [MASK], y es una suerte que tenga el talento de saber adular con delicadeza. ¿Puedo preguntarle si esos gratos cumplidos se le ocurren espontáneamente o si son el resultado de un estudio previo?",Swift,"""Çok yerinde bir düşünce,"" dedi [MASK], ""ayrıca, ince iltifatlar etme yeteneğine sahip olmanız da hoş. Bu tatlı sözler o anda mı doğuyor yoksa önceden çalışılıyorlar mı, merak ediyorum.",Winston,"Ông [MASK] nói: - Ông nhận xét rất đúng, ông đã làm cho người khác hài lòng qua cung cách tế nhị. Nhân đây, xin hỏi rằng những cử chỉ ấy xuất phát vào sự việc diễn ra, hay là kết quả của việc nghiên cứu trước.",Ông Holmes,"judge attentions the delicacy. for of you “You happy study?” the the Mr. it talent very of previous May is proceed possess these I that said flattering properly,” whether from with result moment, ask [MASK]; you the of impulse or pleasing “and are",Mr.,"espontáneamente una si esos es se usted resultado de ––Juzga preguntarle y gratos bien ––dijo [MASK], tenga el un o adular saber muy de ocurren cumplidos el señor suerte con si son estudio previo? que le talento delicadeza. ¿Puedo el",Don,"hoş. düşünce,"" merak iltifatlar yoksa olmanız mı, bir ediyorum. ""Çok etme Bu ""ayrıca, tatlı sözler yerinde yeteneğine da dedi [MASK], önceden çalışılıyorlar anda ince doğuyor o sahip mı",İltifatlar,"ông tế nhị. những nghiên việc làm cho cứu cung cách Ông Nhân việc người lòng kết của hay hỏi sự là đã qua trước. xét Ông đúng, rất cử chỉ ra, vào diễn - xuất khác nói: ấy hài [MASK] phát rằng xin quả đây, nhận",Nhân
"['mrs bennet', 'bennet', 'señora bennet']","Mrs. [MASK] treasured up the hint, and trusted that she might soon have two daughters married; and the man whom she could not bear to speak of the day before, was now high in her good graces.",Mr.,"La [MASK] se dio por enterada, y confiaba en que pronto tendría dos hijas casadas. El hombre de quien el día antes no quería ni oír hablar, se convirtió de pronto en el objeto de su más alta estimación.",Madame,"[MASK] aldığı işarete dört elle sarıldı, ve yakında iki kızını evlendirebileceğine inandı; daha dün adını duymaya bile dayanamadığı adam şimdi gözüne girmişti.",Adam,"Bà [MASK] rất lưu tâm đến lời ngụ ý này, và tin rằng chẳng bao lâu hai cô con gái của bà sẽ đính hôn. Anh chàng mà bà không thể chịu đựng nổi mỗi khi nói đến hai ngày trước giờ được bà trọng đãi như khách quý.",Emma,"graces. not trusted her two bear up in have high now the soon that the [MASK] she married; and was daughters whom could speak of good the day might treasured before, to hint, Mrs. she man and",Wickham,"dos hijas casadas. hombre [MASK] pronto su en de oír objeto no y pronto tendría más de quien se convirtió el se alta dio La ni hablar, antes en confiaba estimación. el por enterada, de que día El quería",hombre,"dayanamadığı evlendirebileceğine yakında sarıldı, işarete duymaya ve kızını daha adını iki girmişti. dün elle inandı; dört bile şimdi aldığı [MASK] gözüne adam",adam,"chịu gái trọng Anh trước lưu chẳng đính tâm lời đến này, hôn. của hai cô nổi và lâu sẽ nói mà khi như đãi quý. [MASK] tin bao rằng được bà đựng bà rất ngày không mỗi chàng bà Bà giờ con hai thể khách ý đến ngụ",Nguyễn
"['mrs philips', 'señora philips', 'philips']","“I know little of the game at present,” said he, “but I shall be glad to improve myself; for in my situation of life——” Mrs. [MASK] was very thankful for his compliance, but could not wait for his reason.",Franklin,"––Conozco poco este juego, ahora ––le dijo––, pero me gustaría aprenderlo mejor, debido a mi situación en la vida. La [MASK] le agradeció su condescendencia, pero no pudo entender aquellas razones.",ángel,"""Henüz oyun hakkında pek az şey biliyorum,"" dedi, ""ama kendimi geliştirmek isterim, çünkü insan benim durumumda–"" [MASK] gösterdiği uyum için teşekkür etti ama nedenini duymak istemedi.",durumumda,"Anh nói: - Tôi không biết chơi nhiều về lối chơi này, nhưng tôi sẽ rất vui có cơ hội học thêm, vì trong hoàn cảnh cuộc sống của tôi. Bà [MASK] cảm ơn anh đã chiều theo bà, nhưng không thể chờ nghe lý do của anh.",Mẹ,"at his for was for “I of my for in he, glad but of situation his myself; the thankful improve little know game I could shall [MASK] said be not to compliance, very “but present,” wait life——” reason. Mrs.",reason,"me le mi juego, razones. debido entender poco vida. condescendencia, situación La gustaría este pero no ––le ahora a su [MASK] dijo––, aquellas la pudo mejor, pero ––Conozco aprenderlo en agradeció",Albert,"hakkında pek isterim, uyum biliyorum,"" ""ama durumumda–"" şey istemedi. az duymak çünkü insan nedenini [MASK] geliştirmek ama ""Henüz gösterdiği için etti kendimi benim oyun dedi, teşekkür",sebebi,"trong anh. chơi cảm của cuộc chơi vui này, nói: ơn không thêm, nghe hoàn tôi tôi. theo thể chờ chiều lý về cảnh [MASK] bà, lối do sẽ vì hội rất sống Tôi nhưng Anh anh của Bà nhưng đã có - học không cơ biết nhiều",Thái
"['wickham––', 'wickham']","“I have no right to give my opinion,” said [MASK], “as to his being agreeable or otherwise. I am not qualified to form one. I have known him too long and too well to be a fair judge. It is impossible for me to be impartial. But I believe your opinion of him would in general astonish—and, perhaps, you would not express it quite so strongly anywhere else. Here you are in your own family.”",Emma,––Yo no tengo derecho a decir si es o no es antipático ––continuó el señor [MASK]. No soy el más indicado para ello. Le he conocido durante demasiado tiempo y demasiado bien para ser un juez justo. Me sería imposible ser imparcial. Pero creo que la opinión que tiene de él sorprendería a cualquiera y puede que no la expresaría tan categóricamente en ninguna otra parte. Aquí está usted entre los suyos.,Winston,"""Benim görüşümü söylemeye hakkım yok,"" dedi [MASK], ""sevimli mi değil mi bilemem. Görüş verme yetkim yok. Onu doğru karar veremeyecek kadar uzun zamandır ve iyi tanıyorum. Tarafsız olmam imkânsız. Ama inanıyorum ki onun hakkındaki fikriniz çok kişiye şaşırtıcı gelir –ama belki bunu başka yerde böyle güçlü biçimde ifade etmezsiniz. Burada ne de olsa aile içindesiniz.",Onun,"[MASK] nói: - Tôi không có quyền cho ý kiến của tôi về việc anh ấy có dễ chịu không. Tôi không đủ tư cách cho ý kiến. Tôi đã biết anh ấy quá lâu và quá rõ nên không đủ công tâm để xét đoán anh ấy. Tôi không thể giữ vô tư. Nhưng tôi tin ý kiến của cô về anh ấy đáng gây ngạc nhiên – và có lẽ ở nơi nào khác cô không nặng lời như thế. Nơi này, cô đang ở trong gia đình của cô.",Nguyễn,"my have said is you qualified your in form too opinion,” right your anywhere own one. to I impossible to be fair But and impartial. “as have otherwise. to opinion be express you well it agreeable judge. are or for [MASK], else. known It believe family.” astonish—and, quite I not me general would so being perhaps, too not am long a him strongly Here would in of him no to his to give I “I",judge,opinión decir bien es no imposible derecho sorprendería tiempo Le creo tengo tan [MASK]. el antipático los un categóricamente él suyos. parte. para que durante soy indicado ninguna y imparcial. demasiado he señor a es la o usted si ser entre y ––Yo no no para conocido Pero ello. está justo. expresaría otra el ––continuó que más sería Aquí de Me puede demasiado No juez la que ser en tiene a cualquiera,Marx,"ki aile belki bunu mi şaşırtıcı ve Onu tanıyorum. ""Benim iyi olmam kişiye içindesiniz. gelir Tarafsız onun yok. fikriniz etmezsiniz. görüşümü güçlü hakkım dedi yok,"" karar uzun –ama bilemem. değil kadar olsa [MASK], söylemeye inanıyorum biçimde başka Görüş de Ama çok verme ne yerde zamandır böyle imkânsız. ""sevimli doğru veremeyecek yetkim Burada mi hakkındaki ifade",Onu,"anh thế. tâm lẽ anh thể gây ngạc không nơi ấy Tôi không quá về đáng nào để ấy đủ gia đã có của công cách và ý tôi ở kiến. anh về không. dễ kiến không chịu này, lâu nặng tư. tư việc cô. ý kiến lời ấy Tôi khác nên – biết tôi ấy. xét cho đoán có như [MASK] nhiên cô Nơi đủ giữ cô rõ anh quyền có đang cô đình trong không không Nhưng nói: - của Tôi quá ở tin và Tôi cho của ý vô",Nguyễn
