Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
['kynes'],"[MASK] shook his head, spoke in a lecturing tone: “Not the blood, sir. But all of a man’s water, ultimately, belongs to his people—to his tribe. It’s a necessity when you live near the Great Flat. All water’s precious there, and the human body is composed of some seventy per cent water by weight. A dead man, surely, no longer requires that water.”",Water,"[MASK] agitó la cabeza y dijo, en tono doctoral: —No la sangre, señor. Pero toda el agua de un hombre, en último término, pertenece a su pueblo... a su tribu. Es una necesidad cuando se vive al borde de la Gran Llanura. Allí toda agua es preciosa, y el cuerpo humano está compuesto por un setenta por ciento de su peso en agua. Un hombre muerto, con toda seguridad, ya no la necesita.",Kafka,"[MASK] başını iki yana sallayarak, ders verircesine konuştu: “Kanını içmezler. Ama sonuçta bir insanın tüm suyu halkına... kabilesine aittir. Büyük Düzlüğün civarında yaşamanın getirdiği zorunluluklardan biridir bu. Orada su çok değerlidir, insan vücudunun yüzde yetmişiyse sudur. Ölü bir insanın artık o suya ihtiyacı olmaz elbette.",Kaniniz,"[MASK] lắc đầu, nói bằng giọng giảng giải: “Không phải máu, thưa ngài. Nhưng tất cả nước trong cơ thể một người rốt cuộc thì cũng thuộc về dân tộc của anh ta - thuộc về bộ tộc của anh ta. Đó là điều cần thiết khi ông sống gần Bình nguyên Lớn. Ở đó mọi thứ nước đều quý giá, và trong cơ thể con người thì nước chiếm chừng bảy mươi phần trăm trọng lượng. Người chết chắc chắn là không cần lượng nước đó nữa.”",Alundra,"shook Flat. All [MASK] a longer man, But that sir. cent tribe. some by his when in of of the belongs water’s requires no lecturing to It’s water seventy human people—to a there, near live necessity you tone: A dead his head, all water, ultimately, composed water.” spoke the precious Great his is a surely, and the man’s body blood, per “Not weight.",Per,"por hombre el Pero —No Gran su Es se ciento la muerto, término, pueblo... al compuesto en de vive con un la necesidad una su a seguridad, tribu. cuerpo de pertenece y humano es setenta señor. cuando la cabeza agua en tono no toda dijo, a preciosa, peso hombre, está Allí un la [MASK] sangre, el de agua. por doctoral: Un en borde agitó toda Llanura. necesita. toda ya agua y último su",Un,"ders iki bir zorunluluklardan o ihtiyacı halkına... tüm suya içmezler. biridir insanın su aittir. artık vücudunun başını çok değerlidir, getirdiği yaşamanın verircesine Orada insan sudur. Düzlüğün insanın yana elbette. “Kanını suyu Büyük Ama konuştu: [MASK] bu. Ölü olmaz sonuçta bir yüzde yetmişiyse sallayarak, kabilesine civarında",Kanını,"thì ông của nữa.” mọi bộ cơ nguyên rốt gần thể cần chắc Đó cả con là giọng nước giải: giảng thứ phải chừng nước thuộc Ở Bình bảy giá, nước điều đầu, nước chắn ngài. quý máu, cuộc lắc dân lượng. phần chết Nhưng sống đó thưa ta. thể chiếm về về không nói là thiết tộc người người trọng đều cần trăm bằng trong cũng tộc “Không ta lượng khi [MASK] mươi cơ thuộc tất Lớn. đó thì và anh - Người trong anh của một",Mươi
['jessica'],[MASK] signaled for another course of food and drink. Servants appeared with langues de lapins de garenne—red wine and a sauce of mushroom-yeast on the side.,Servants,"[MASK] pidió otra ronda de comida y bebida. Los servidores aparecieron con langues de lapins de garenne, vino tinto y una salsa de setas servida aparte.",Servidores,[MASK] tekrar yemek ve içki servisi yapılmasını işaret etti. Hizmetçiler langues de lapins de garenne –kızıl şarap ve mantar mayası sosu– getirdi.,Service,[MASK] ra hiệu để người ta tiếp thêm thức ăn và đồ uống. Gia nhân xuất hiện mang theo món langues de lapins de garenne - đi kèm rượu vang đỏ và nước xốt bằng men nấm.,Gia,de mushroom-yeast and and of a langues of drink. appeared course signaled wine side. for [MASK] lapins sauce on another Servants with the garenne—red food de,Lapins,"de langues y aparecieron salsa de Los de comida pidió [MASK] aparte. ronda otra una setas garenne, vino lapins servida tinto de y bebida. con servidores","In the given passage, the phrase ""salsa de Los de comida pidió [MASK] aparte. ronda otra una setas garenne, vino lapins servida tinto de y bebida. con servidores"" contains the word ""aparte"". The word ""aparte"" can be a possible answer, but it could also be a misspelling of ""adjunto"". To determine which one is the correct name, we need more",ve [MASK] sosu– garenne yemek işaret Hizmetçiler de içki mantar tekrar servisi –kızıl ve etti. langues getirdi. de şarap lapins yapılmasını mayası,Pasteur,ăn và và tiếp thêm garenne - người thức langues [MASK] rượu uống. kèm nhân ta nấm. đồ vang để đỏ de mang nước xuất món bằng Gia men hiện ra xốt lapins theo de đi hiệu,Garenne
['jessica'],"[MASK] watched the play of emotion on his face. He masks himself well, she thought, but she had him registered now and read that he regretted his words.",Masks,"[MASK] estudió el juego de emociones en su rostro. Sabe ocultarlas muy bien, pensó, pero ya lo había registrado y ahora leía en él que lamentaba sus palabras.",Gambaro,"[MASK] adamın yüzünde beliren ifadeleri izledi. Kendini iyi maskeliyor, diye düşündü; ama artık onu tanımıştı ve az önce söylediklerine pişman olduğunu anladı.",Adnan,"[MASK] quan sát biểu hiện cảm xúc trên mặt ông. Ông ta tự giấu mình giỏi lắm, nàng nghĩ, nhưng giờ nàng đã nắm được thóp ông ta và đọc được rằng ông ta hối tiếc những lời vừa nói.",Ong,"registered his He on face. masks well, that his had thought, [MASK] emotion the of she but him she now play words. watched himself regretted read he and",Masks,"emociones en palabras. muy y que él pero bien, registrado lamentaba juego estudió lo en ahora sus leía había [MASK] ya su el ocultarlas de pensó, Sabe rostro.",Sobresaliente,"beliren söylediklerine adamın izledi. Kendini az düşündü; [MASK] olduğunu artık iyi ifadeleri onu maskeliyor, pişman diye önce anladı. yüzünde tanımıştı ama ve",Adam,"cảm trên nàng ta vừa ông. hối Ông thóp giờ ta nói. sát mặt và được nghĩ, ông hiện giỏi [MASK] biểu nàng quan những nhưng lắm, tiếc đã mình nắm xúc lời ông rằng được ta tự đọc giấu",Onyung
['paul'],"[MASK] stood, wanting to ask why his father had to leave, knowing he had to play this with the grand manner. He moved around to his father’s chair, sat down in it.",Father,"[MASK] se alzó, deseando preguntarle a su padre por qué razones tenía que ausentarse, pero sabiendo que tenía que actuar de acuerdo con las circunstancias. Se dirigió a la silla de su padre y ocupó su lugar.",Padre,"[MASK] ayağa kalktı. Babasına niye gitmek zorunda olduğunu sormak istiyor, ama sormaması gerektiğini biliyordu. Gidip babasının sandalyesine oturdu.",Basil,"[MASK] đứng dậy, vừa muốn hỏi tại sao cha phải đi, vừa biết rằng cậu phải đóng vai trò này với cung cách đường hoàng. Cậu vòng tới chỗ ghế của cha, ngồi xuống đó.",Luong,"around ask wanting to down father’s had to sat manner. in play had He this leave, grand his moved father to stood, he with knowing [MASK] the to it. his chair, why",Knowing,"Se ocupó y sabiendo que deseando su a que [MASK] dirigió padre la a su pero ausentarse, de las tenía que se circunstancias. alzó, con silla lugar. qué por tenía preguntarle padre su actuar razones de acuerdo",Alzate,"gerektiğini [MASK] zorunda kalktı. ayağa biliyordu. oturdu. istiyor, sormaması sandalyesine sormak niye gitmek babasının olduğunu Gidip Babasına ama",Gidip,"cách xuống này vừa phải vai đường với đứng ngồi Cậu cha, [MASK] hoàng. đóng của chỗ cha cung tới vừa đó. cậu ghế hỏi rằng tại phải biết trò muốn sao vòng đi, dậy,",Cha
['paul'],"[MASK] caught the code words in his father’s message—guard—safe—secure-shortly. The problem was security, not violence. He saw that his mother had read the same message. They both relaxed.",Guard,"[MASK] captó las palabras en código del mensaje de su padre: guardias... peligro... seguridad... de inmediato. El problema era seguridad, no violencia. Observó que también su madre había leído el mismo mensaje. Ambos se relajaron.",Guardia,"[MASK] babasının verdiği gizli mesajı almıştı... Muhafızlar, güvenlik, emniyet, hemen. Ortada sadece bir güvenlik sorunu vardı; saldırı olmamıştı. Annesinin de mesajı almış olduğunu gördü. İkisi de rahatladılar.",Ortada,[MASK] nắm được những từ mã hóa trong thông điệp của cha - vệ sĩ-an toàn-an tâm-nhanh chóng. Vấn đề là sự an toàn chứ không phải là bạo lực. Cậu thấy mẹ cũng đọc được thông điệp đó. Cả hai nhẹ cả người.,Em,"same in problem that the had [MASK] message—guard—safe—secure-shortly. mother The both the relaxed. security, caught code saw message. not read his his father’s He was words They violence.",Message,"del problema relajaron. no leído su peligro... en [MASK] mismo había su palabras que el seguridad, mensaje se El las captó de seguridad... guardias... padre: inmediato. de Ambos violencia. Observó mensaje. madre también código era",Codigomela,"vardı; mesajı hemen. de olmamıştı. gördü. Ortada bir olduğunu almıştı... mesajı Annesinin rahatladılar. almış Muhafızlar, de babasının verdiği saldırı [MASK] sorunu güvenlik, emniyet, İkisi sadece güvenlik gizli",Saldırı,trong an những cha được bạo thông vệ sự toàn-an điệp mã điệp sĩ-an hai [MASK] mẹ toàn hóa người. không thông đề cả tâm-nhanh là Vấn Cả chứ đọc đó. từ cũng là nhẹ thấy lực. - nắm Cậu phải chóng. được của,Anh
['paul'],[MASK]’s smile became brittle. He returned his attention to the banker. “The interesting thing about this man was the wounds on his shoulders—made by another fisherman’s claw-boots. This fisherman was one of several in a boat—a craft for traveling on water—that foundered … sank beneath the water. Another fisherman helping recover the body said he’d seen marks like this man’s wounds several times. They meant another drowning fisherman had tried to stand on this poor fellow’s shoulders in the attempt to reach up to the surface—to reach air.”,Fisherman,La sonrisa de [MASK] se endureció. Volvió su atención al banquero. —Lo interesante acerca de ese hombre eran las heridas en sus hombros... producidas por los clavos de las botas de otro pescador. El pescador formaba parte de la tripulación de un bote (un aparato para viajar sobre el agua) que había naufragado... se había hundido en el agua. Otro pescador que había ayudado a extraer su cuerpo dijo que otras muchas veces había visto las mismas marcas. Significaban que otro pescador que se estaba ahogando había apoyado sus pies en los hombros de aquel desgraciado en un intento de alcanzar la superficie... de respirar aire.,Kafka,"[MASK] hafifçe gülümsedi. Tekrar bankacıya baktı. “İlginç olan şey, adamın omuzlarındaki yaralardı... başka bir balıkçının botlarındaki kancalar, adamın omuzlarını parçalamıştı. Cesedi çıkarılan balıkçının gemisi batmıştı, yani su seviyesinin altına inmişti... o gemide epey balıkçı vardı; bu arada, bu bahsettiğim gemiler su üstünde yolculuk etmekte kullanılan araçlardır. Cesedin çıkarılmasına yardım eden bir balıkçı, adamın omuzlarındaki yaraların benzerini defalarca gördüğünü söyledi. O yaralar, boğulan başka bir balıkçının su yüzeyine, havaya ulaşmak için o zavallı adamın omuzlarına bastığını gösteriyordu.",Cesedin,Nụ cười của [MASK] trở nên lạnh lùng. Cậu quay lại nói với vị đại diện ngân hàng. “Điều thú vị ở người này là các vết thương trên vai ông ta - do đôi bốt có vuốt của một ngư dân khác gây ra. Ngư dân này là một trong số mấy người trên chiếc thuyền - đó là một cái tàu dùng để đi lại trên nước - bị đắm... chìm xuống dưới mặt nước. Một ngư dân tham gia vớt xác nói rằng anh ta đã mấy lần nhìn thấy những dấu vết giống như các vết thương của người này. Chúng có nghĩa là một ngư dân đang chết đuối khác đã cố đứng lên vai anh bạn khốn khổ này hòng vươn được lên trên mặt nước - vươn tới được không khí.,Anh,… body interesting banker. this water. wounds [MASK]’s fisherman drowning this helping He on water—that shoulders up man a the This fisherman’s in fisherman seen sank said several “The foundered his the to his tried another meant recover man’s on traveling to fellow’s became the had Another stand boat—a claw-boots. reach to attempt this poor was surface—to another on marks brittle. shoulders—made smile he’d beneath fisherman by wounds about thing air.” in like one to the of the craft returned reach was several They the for attention times.,Fisherman,los veces [MASK] se interesante de hundido sus aquel de las muchas había acerca en aparato producidas había su de había en las visto de en —Lo formaba La ayudado naufragado... otro agua) a sonrisa aire. pescador que de clavos se en parte había el heridas banquero. pescador para un mismas que hombre apoyado se ese que había superficie... intento dijo otras botas viajar desgraciado El atención un pescador. de Volvió ahogando bote de endureció. que al estaba (un el cuerpo otro hombros Otro hombros... respirar los extraer por de sobre eran que tripulación pies la Significaban las pescador marcas. de agua. alcanzar sus su la,Volvió,"boğulan benzerini omuzlarını epey batmıştı, [MASK] şey, etmekte altına hafifçe baktı. olan gemide yardım o balıkçının bankacıya bir omuzlarındaki yolculuk adamın eden kullanılan gemisi gördüğünü havaya başka su “İlginç yaraların yaralardı... zavallı gemiler ulaşmak Tekrar araçlardır. üstünde gülümsedi. Cesedin yüzeyine, defalarca su söyledi. arada, adamın balıkçının bu parçalamıştı. bu balıkçı botlarındaki O kancalar, adamın o Cesedi çıkarılan omuzlarındaki balıkçı, adamın için gösteriyordu. vardı; balıkçının seviyesinin inmişti... bir omuzlarına yaralar, bir yani çıkarılmasına bastığını su bahsettiğim başka",Cesdin,dân khốn cái vết khổ một mấy mấy này. là dùng lần dân Một - trên ngư khác người trên đã Cậu trở cố này có đã một [MASK] đắm... không lại nước lại lên vị tới của Ngư mặt là đó chiếc ở hòng trên người rằng - cười hàng. anh đuối một như vớt nói dưới diện được khác lùng. chết đứng Chúng nước. thú của bị để vết ngư ra. anh những xuống thấy tàu ngư đang ngân bạn - đi lạnh này vai thuyền số vị các dân nước dấu nên ông vươn thương - ta “Điều này có đại gia thương giống lên các nghĩa do xác người nói quay trong của gây đôi ta một chìm tham vươn bốt nhìn được vai là Nụ là dân mặt với khí. trên vuốt vết,Anh
['paul'],"“Because of an observation made by my father at the time. He said the drowning man who climbs on your shoulders to save himself is understandable—except when you see it happen in the drawing room.” [MASK] hesitated just long enough for the banker to see the point coming, then: “And, I should add, except when you see it at the dinner table.”",Banker,"—Porque mi padre, entonces, me hizo una observación. Dijo que es comprensible que un hombre, a punto de ahogarse, se apoye sobre nuestros hombros en un intento de salvarse... excepto cuando uno ve que esto ocurre en un salón. —[MASK] vaciló lo suficiente como para que el banquero adivinara lo que seguía, y luego terminó—: Y, añadiría yo, excepto cuando uno ve que esto ocurre en la mesa de un banquete.",Banqueter,“Babamın o sırada söylediği bir söz ilginç. Denizde boğulan bir adamın kurtulmak için bir başkasının omuzlarına basmasının anlaşılabilir olduğunu ama bunu misafir salonunda yapmasının affedilmez olduğunu söyledi.” [MASK] bankacının ne demek istediğini anlamasını bekledikten sonra devam etti: “Bence yemek masasında da yapılmamalı.,Bankacı,"“Thú vị là bởi một điều cha ta quan sát được vào lúc đó. Ông nói, có thể thông cảm cho một người đang chết đuối phải trèo lên vai ta để tự cứu mạng mình - trừ khi ta thấy điều đó xảy ra trong phòng vẽ.” [MASK] ngập ngừng vừa đủ lâu để vị đại diện ngân hàng cảm thấy điểm quan trọng nhất sắp được nói ra, rồi tiếp: “Và, ta phải nói thêm, trừ khi ta thấy nó ở bàn ăn.”",Alice,"himself shoulders happen see man for is the the [MASK] you on I dinner point when add, by at observation enough just who of see room.” it drawing said an when the long should then: to time. your hesitated you “Because in except to at the my table.” the banker understandable—except save He climbs “And, drowning father see coming, made it the",The banker,"ve cuando yo, un me un banquete. observación. comprensible ocurre hizo mesa ahogarse, apoye que a en ve la terminó—: sobre que un seguía, que hombre, uno salón. Dijo de añadiría —[MASK] nuestros de es padre, una intento esto cuando lo Y, entonces, lo en uno de que en como excepto para un se suficiente salvarse... excepto y punto luego que hombros banquero adivinara mi vaciló —Porque el ocurre esto que",Banquero,basmasının kurtulmak “Bence için sonra bekledikten etti: bunu yemek misafir olduğunu ama omuzlarına anlaşılabilir adamın sırada da bir boğulan olduğunu masasında “Babamın bir söylediği salonunda ne devam yapılmamalı. demek affedilmez bankacının bir söyledi.” yapmasının istediğini ilginç. o başkasının [MASK] Denizde söz anlamasını,Yapmasının,"thêm, hàng trừ ta vẽ.” vị có ta mạng lúc “Thú nói trừ ra thấy sát ta ở chết cứu xảy trèo phải ngân đó. để cho một được đại [MASK] phải rồi vai đuối thông Ông để diện trọng tự điểm đủ một nhất nói nói, khi ngừng ta sắp tiếp: người đang khi đó bởi được phòng quan cảm vừa - ngập ta thấy điều lên là thể bàn ra, thấy nó điều vào quan lâu mình cảm “Và, cha vị trong ăn.”",Vinh
['paul atreides'],"The smuggler lurched to his feet, lifted his flagon. “I’ll give you a toast,” he said. “To young [MASK], still a lad by his looks, but a man by his actions.”",Young,"El contrabandista saltó en pie, levantando la jarra. —Quiero proponer un brindis —dijo—. Para el joven [MASK]; un muchacho aún por su aspecto, pero un hombre por sus actos.",Joven,"Kaçakçı ayağa kalkıp kulplu sürahisini kaldırdı. “Sürahimi genç [MASK]’e kaldırıyorum,” dedi. “Çocuk gibi görünse de, erkek gibi davranıyor.",Boy,"Tay buôn lậu vừa lảo đảo đứng dậy vừa nâng cốc. “Tôi sẽ nâng cốc chúc mừng cậu,” ông ta nói. “Chúc mừng cậu [MASK] trẻ tuổi, dáng vẻ là cậu bé nhưng hành xử như người lớn.",Ta,"to by said. “I’ll but a “To feet, toast,” his a looks, actions.” his by man his lad [MASK], The young lifted smuggler you a flagon. he still his give lurched",Lad,"por Para jarra. —dijo—. la —Quiero levantando muchacho hombre sus brindis contrabandista su joven un un saltó El un pero en el [MASK]; proponer pie, aspecto, por actos. aún",Name,"Kaçakçı erkek gibi kalkıp “Sürahimi kulplu gibi “Çocuk dedi. ayağa genç [MASK]’e kaldırdı. de, davranıyor. kaldırıyorum,” sürahisini görünse",Ali,"bé đứng dáng “Chúc hành xử cốc. “Tôi chúc dậy trẻ [MASK] tuổi, cậu,” mừng đảo ta như Tay vừa buôn nâng cốc lảo là người vừa nói. cậu lớn. cậu mừng nâng lậu nhưng vẻ ông sẽ",Bé
"['dama', 'jessica']","The banker turned a sickly grin toward [MASK], said: “My Lady, I fear I’ve overindulged in your wines. You serve potent drink at table, and I’m not accustomed to it.”",My Lady,"—Mi [MASK], temo haber subestimado vuestros vinos. Habéis servido bebidas fuertes, y no estoy acostumbrado a ellas.",Vintner,"Bankacı, [MASK]’ya bakıp pis pis sırıtarak, “Leydim, korkarım şarabınızı fazla kaçırdım,” dedi. “Böyle sert içkilere alışık değilim.","In the given passage, the Bankacı (bank clerk) is addressing [MASK], the person he is scolding. The Bankacı is speaking in Turkish, and the phrase ""Bankacı, [MASK]’ya bakıp pis pis sırıtarak"" can be translated to ""The bank clerk, [MASK] came and scolded me, 'I cheated you too much,' said he. 'I'm not interested in harsh drinks.'""  ","Vị đại diện ngân hàng nhe răng cười với [MASK] vẻ khổ sở, nói: “Thưa Lệnh bà, tôi e rằng tôi đã uống quá nhiều rượu rồi. Lệnh bà đã bày rượu mạnh trên bàn tiệc mà tôi thì lại không quen uống loại này.”",Lê,"your sickly to toward in “My wines. The I’ve [MASK], and at said: grin table, serve potent it.” a Lady, accustomed turned drink overindulged fear I’m not You banker I",Banker,"servido subestimado —Mi no vuestros temo ellas. y estoy fuertes, acostumbrado haber a [MASK], Habéis bebidas vinos.",Habéis,"sırıtarak, pis alışık [MASK]’ya korkarım fazla değilim. sert “Leydim, kaçırdım,” “Böyle şarabınızı dedi. Bankacı, bakıp içkilere pis",Pis,"rằng đã tôi bà, khổ nhiều lại bày thì nói: rồi. rượu vẻ với ngân quá sở, răng cười e uống Lệnh đại bà hàng không quen loại Lệnh uống tôi trên Vị [MASK] đã rượu tôi mạnh nhe “Thưa diện mà tiệc bàn này.”",Vị
['jessica'],"“How very interesting,” [MASK] said. And she thought. “It is said….” What a curious speech mannerism they have here. If they only knew what it reveals about their dependence on superstitions.",She,—Es muy interesante —dijo [MASK]. Y pensó: «Eso es lo que se dice... » Qué curioso amaneramiento el que hay en su forma de expresarse. Si supieran hasta qué punto revela esto su dependencia de las supersticiones...,Sommer,"“Çok ilginç,” dedi [MASK]. Buradakiler ne ilginç tabirler kullanıyor. Batıl inançlara ne kadar bağlı olduklarını kendi ağızlarıyla ele verdiklerini bilmiyorlar, diye düşündü.",Düşündü,"“Thật thú vị,” [MASK] nói. Và nàng nghĩ. “Người ta nói...” Ở đây họ dùng lối diễn đạt mới lạ lùng làm sao chứ. Giá mà họ biết kiểu diễn đạt đó làm lộ ra rằng họ toàn dựa vào những điều mê tín.",Alice,"speech they what it “It superstitions. only curious mannerism about thought. they is on said….” And a reveals said. have “How dependence here. knew she very their [MASK] What If interesting,”",Thought,qué de su se que revela hay interesante que Qué [MASK]. «Eso supieran supersticiones... —Es curioso punto amaneramiento lo las Y de es esto su —dijo pensó: el dependencia muy forma » expresarse. Si en hasta dice...,Qué,"kendi kadar dedi ilginç düşündü. ağızlarıyla [MASK]. ilginç,” tabirler diye Batıl verdiklerini ele ne kullanıyor. ne bilmiyorlar, Buradakiler inançlara olduklarını bağlı “Çok",Batıl,"nói. nói...” Và đạt họ “Thật đây Giá lùng toàn Ở ta đó điều “Người diễn rằng những tín. sao nàng vị,” kiểu mê diễn thú làm lạ mới mà vào lộ chứ. họ họ ra lối đạt [MASK] làm dựa nghĩ. dùng biết",Họ
['jessica'],"He’s boasting, [MASK] thought. He shouldn’t boast. No person who’ll be sleeping far below ground level this night as a precaution against lasguns has the right to boast.",Lasgun,"Se está vanagloriando, pensó [MASK]. No debería hacerlo. Nadie que esta noche se vea obligado a dormir en las profundidades del subsuelo como una precaución contra los láser tiene derecho a vanagloriarse.",None,"[MASK], Böbürleniyor, diye düşündü. Böbürlenmemeli. Bu gece lazer silahlarından korunmak için yerin epey altında uyuyacak birinin böbürlenmeye hakkı yok.",Böbürlenmiş,"Thằng bé đang khoe khoang, [MASK] nghĩ. Nó không nên khoe khoang. Tối nay người nào sẽ phải ngủ trong hầm sâu dưới lòng đất để đề phòng súng laze thì không có quyền khoe khoang như thế.",Thằng bé,"sleeping thought. He’s as against has lasguns right who’ll person precaution ground He the be level shouldn’t below this boast. far to a boasting, No [MASK] night boast.",No,"vea que [MASK]. subsuelo a una obligado Nadie No dormir del tiene vanagloriarse. está en pensó vanagloriando, Se derecho hacerlo. las a láser esta profundidades contra precaución debería se noche los como",Suelo,"yerin uyuyacak için birinin Böbürlenmemeli. lazer yok. [MASK], gece hakkı böbürlenmeye Böbürleniyor, epey Bu altında diye silahlarından düşündü. korunmak",Laser,"như sẽ nào ngủ khoe Tối phòng lòng nên thì đang phải khoe nghĩ. hầm nay bé có không [MASK] đất để khoang khoang. thế. Nó dưới người khoang, laze đề khoe trong Thằng quyền không súng sâu",bé
['jessica'],"[MASK] HEARD the disturbance in the great hall, turned on the light beside her bed. The clock there had not been properly adjusted to local time, and she had to subtract twenty-one minutes to determine that it was about 2 A.M.",Her,"[MASK] oyó el tumulto en el gran salón, y encendió la luz de la cabecera de su cama. El reloj no estaba aún correctamente ajustado al tiempo local, y tuvo que restar veintiún minutos para determinar que eran alrededor de las dos de la madrugada.",Reloj,"[MASK] büyük salondan gelen sesleri duyunca yatağının yanındaki lambayı açtı. Saat henüz yerel zamana göre ayarlanmadığından, gece 2:21’i gösterdiğine göre asıl saat 2 civarı olmalıydı.",SonsuzSes,"[MASK] nghe thấy tiếng huyên náo trong đại sảnh, liền bật chiếc đèn cạnh giường ngủ lên. Đồng hồ đặt ở đó không được điều chỉnh chính xác theo giờ địa phương nên nàng phải trừ đi hai mươi mốt phút để xác định lúc này vào khoảng hai giờ sáng.",Ngọ,"minutes she A.M. about to clock [MASK] adjusted 2 time, not there that had the determine subtract bed. hall, had light turned beside local twenty-one properly disturbance it was and great HEARD to the the her been to on The in",Time,"determinar la dos madrugada. veintiún tuvo y la que restar de de cabecera las El ajustado luz eran encendió que [MASK] la de correctamente salón, su reloj en el no y local, al de tumulto para estaba cama. tiempo alrededor gran aún el oyó minutos",Luz,"Saat lambayı göre [MASK] salondan zamana büyük civarı gösterdiğine asıl duyunca 2 yanındaki açtı. 2:21’i saat henüz gece olmalıydı. sesleri yatağının yerel göre ayarlanmadığından, gelen",Sesler,"hai bật mốt chiếc sáng. điều phút trừ lúc náo phương đại ngủ chính định đó giường giờ cạnh không này nên lên. mươi để liền Đồng đi ở hồ theo thấy vào [MASK] xác khoảng chỉnh sảnh, hai huyên được nàng phải trong tiếng xác nghe đặt địa đèn giờ",Dong
['duncan idaho'],"To her right near the front entry, she saw two house guards holding [MASK] between them. His head lolled forward, and there was an abrupt, panting silence to the scene.",Guards,"A su derecha, cerca de la entrada frontal, vio a dos guardias de la casa sujetando a [MASK] entre ellos. La cabeza del hombre basculaba hacia adelante. Un silencio, repentino, penoso, se había adueñado de la escena.",Escuadras,"Sağında, ön girişin yanında, iki malikâne muhafızının aralarında [MASK]’yu tuttuğunu gördü. Idaho’nun öne düşmüş başı sallanıyordu; kesik soluklarının sesi hariç içeride çıt çıkmıyordu.",Idaho,"Ở phía bên phải gần cửa trước, nàng thấy hai người lính đang kẹp [MASK] ở giữa. Đầu anh ta gục về phía trước, và bầu không khí im lặng đột ngột bao trùm toàn cảnh, chỉ nghe thấy tiếng hổn hển.",Người lính 1,"guards there to near [MASK] two lolled house saw His silence between front right the was head panting holding forward, entry, an scene. her the them. she and To abrupt,",Loled,"a su penoso, silencio, frontal, hacia de casa derecha, basculaba adueñado dos la A [MASK] guardias entrada repentino, de entre Un la del ellos. la vio había se hombre a escena. La cerca sujetando cabeza de adelante.",A,"iki ön düşmüş yanında, öne içeride sesi gördü. malikâne Sağında, çıt başı soluklarının aralarında girişin muhafızının hariç çıkmıyordu. [MASK]’yu tuttuğunu Idaho’nun kesik sallanıyordu;",Idaho,"cảnh, bên không đang gần phải bầu im toàn gục hổn bao người cửa [MASK] khí chỉ phía thấy và lính hển. Đầu đột lặng kẹp nàng phía anh trùm ở ngột trước, trước, tiếng hai về thấy ta giữa. Ở nghe",Hổn
['jessica'],“He’s supposed to be here!” [MASK] snapped. “He has a job to do here.” Her voice dripped bitterness. “He’s so good at watching the ladies.”,Lisa,—¡Es aquí donde se supone que debe estar! —cortó [MASK]—. Su trabajo está aquí —su voz rezumaba amargura—. Es muy eficiente vigilando a las mujeres.,Vidal,"[MASK] sertçe, “Burada kalmalı!” dedi. “Burada yapması gereken işler var.” Sinirli konuşuyordu. “Ne de olsa hanımları gözlemekte çok usta.",Sertce,“Anh ta có bổn phận phải ở đây!” [MASK] cáu kỉnh. “Anh ta có nhiệm vụ ở đây.” Giọng nàng đẫm vẻ cay đắng. “Anh ta rất giỏi theo dõi các quý nương.,Cáu kỉnh,dripped Her a “He so here!” “He’s to [MASK] the “He’s be good bitterness. has job at snapped. watching here.” voice do to ladies.” supposed,Supposed,—cortó trabajo [MASK]—. aquí estar! a debe amargura—. supone eficiente aquí se que rezumaba está voz las donde mujeres. muy vigilando —su —¡Es Su Es,Su,"işler de [MASK] var.” hanımları dedi. gereken gözlemekte “Ne yapması “Burada sertçe, Sinirli kalmalı!” usta. “Burada olsa konuşuyordu. çok",Işler,quý ta nhiệm nàng [MASK] bổn “Anh cáu cay đây!” ở vẻ phải đắng. đẫm theo nương. đây.” có “Anh các ở ta có Giọng ta rất phận vụ kỉnh. dõi giỏi “Anh,Anh
