en_first_half,en_second_half,en_word_count,en_results_raw
"It sends me right over the edge. Into something that’s nothing like my usual, run-of-the-mill orgasm. Those tend to start like small fractures and then slowly, gradually deepen into something lovely and relaxing. Those are fun, good fun, but this . . . This pleasure is sudden and violent. It splinters into me like a wonderful, terrible explosion, new and frightening and fantastic,","and it goes on and on, as though every heart-stopping, delicious second of it is being squeezed out of me. I screw my eyes shut, clutch Ian’s shoulders, and whimper into his throat, listening to the hushed “Fuck. Fuck,” he mouths into my collarbone. I was so sure I knew what my body was capable of, but this feels somewhere well beyond it.",126,"and I'm not sure if I'm ready for it. It's as if my body has been holding onto this secret, this hidden potential, and now it's bursting free, like a dam breaking. The sensation is almost overwhelming, a tidal wave of pleasure that crashes over me, leaving me breathless and wanting more. I feel like I'm losing control, like I'm surrendering to something primal and ancient, something that's been buried deep within me. And yet, at the same time, I feel a sense of freedom, of release, like I'm finally allowing myself to be fully alive. It's exhilarating and terrifying, this new kind of pleasure, and I'm not sure if I'm ready to face it head-on, but I know I have to, because it's calling to me, whispering my name, drawing me deeper into its depths."
"The last words I hear from him are, “It was really good to meet you, Hannah.” I think I should say it back, but there’s an unfamiliar weight in my chest, and I can’t quite bring myself to do it. So I","make do with a small smile and a halfhearted wave. I stuff my hands in my pockets while my body is still thrumming with what I left behind, and wander slowly back to the Caltech campus, thinking about red hair and missed opportunities.",85,"stand there, frozen in the moment, as the sound of his footsteps fade into the distance, leaving me with a mix of emotions that I'm not quite sure how to process. The encounter was brief, yet it felt like a lifetime ago that we were laughing and chatting like old friends. Now, as I watch him disappear from view, I'm left with the haunting feeling that I've been given a glimpse of something special, something that I'm not sure I'm ready to acknowledge. The weight in my chest grows heavier, and I feel a lump form in my throat as I wonder if I'll ever see him again, and if I'll be brave enough to say those three simple words back to him when I do."
"The following day, when Mara asks me about my meeting with her cousin-or-something, I say only “Uneventful,” and I don’t even know why. I don’t like lying, and I like lying to someone","who’s rapidly becoming a friend even less, but I can’t make myself say any more than that. Two weeks later, I turn in a reflection paper as part of my Water Resources class requirements.",67,"that I barely know even less, but there's something about her curious gaze that makes me feel like I'm under a microscope, and I squirm under the pressure, my mind racing with all the things I could have said instead, like ""interesting"" or ""fine,"" but no, I had to go and say ""uneventful,"" a word that sounds so bland and unremarkable, and now I'm stuck with the feeling that I've somehow failed to meet her expectations, or worse, that I've given her some kind of wrong signal, and I wonder if she'll bring it up again, and how I'll respond then, and I feel a knot forming in my stomach as I try to push the thoughts away, but they linger, like a faint hum in the background, a reminder that I'm not as good at this as I thought I was."
"“Avalanche danger is set at the highest level, and it’s not safe for anyone to come out to get me,” I add, speaking right into the satphone’s mic. Repeating what Dr. Merel, my team leader, told me a few hours ago, during my last communication with AMASE, NASA’s home base here in Norway. It was right before he","reminded me that I’d been the one to choose this. That I’d known what the risks of my mission were, and I still decided to undertake it. That the path to space exploration is full of pain and self-sacrifice. That it was my fault for falling in an icy hole in the ground and spraining my fucking ankle.",116,"ordered me to seal myself in the habitat module and wait for further instructions, as the storm was intensifying rapidly and the team was preparing for an emergency evacuation. I glance out the small window of the habitat, watching as the snow swirls around me in thick, heavy flakes that obscure everything beyond a few feet. The howling wind is deafening, making it hard to hear anything over the comms system, and I wonder if I'll be stuck here for days, or even weeks, waiting for the storm to pass. The thought sends a shiver down my spine, and I try to shake it off, focusing on the task at hand: keeping myself safe until help arrives. I take a deep breath, trying to calm my racing thoughts, and begin to review the data from the previous day's sampling run, hoping to find something, anything, that might give me a clue about what's going on with the ice core."
“Yeah. Kind of. It devolved into a . . .”,"Into what? Us almost fucking on NASA property? You wish, Hannah.",21,"was a heated argument, with both parties raising their voices and pointing fingers at each other, drawing a crowd of onlookers who couldn't help but take sides and join in on the commotion."
"“Mara. Your cousin’s name is Mara. Keep up, will you?” I fail to",sound stern. “Have you not talked to her since she put us in touch?”,27,"see why you're so distracted, but we really must focus on the task at hand, and that's finding your cousin, Mara, before it's too late, and I'm starting to get a bit worried about her safety and well-being, especially given the strange circumstances surrounding her disappearance."
"I laugh. “Well, Mara is great. She also graduated with her Ph.D. and recently moved to D.C. to","work for the EPA. No interest in space stuff. Just, you know . . . saving the Earth.”",36,"start a new job as a policy analyst at a prestigious think tank, where she will be working on projects related to environmental sustainability and social justice, and has already begun to make a name for herself in the field, impressing her colleagues with her sharp intellect and quick wit, and has even caught the eye of a few high-profile politicians who are eager to tap into her expertise, and it's clear that she is destined for great things, and her family couldn't be prouder of her accomplishments, and they often joke that she is the smartest person they know, and her parents have even started a scholarship fund in her name to support other students who are pursuing careers in the sciences, and Mara is humbled by the recognition and is committed to using her platform to make a positive impact on the world, and she is already making a real difference in the lives of those around her, and her success is a testament to the power of hard work and determination, and she is an inspiration to anyone who knows her, and her story is a reminder that with enough passion and perseverance, anything is possible, and she is living proof that following one's dreams can lead to incredible opportunities and a life of purpose and fulfillment."
"It is. AMASE is the shit, and the selection process to take part in an expedition was brutal, to the point that I’m not quite sure how I made it in. Probably sheer luck: Dr. Merel, one of the expedition leaders, was looking","for someone with experience in gas chromatograph-mass spectrometry. Which I happen to have, due to some side projects my Ph.D. advisor foisted upon me. At the time, I aggressively bitched and moaned my way through them. In hindsight, I feel a bit guilty.",86,"at me with a peculiar interest, and I suppose my awkward yet enthusiastic demeanor must have struck a chord with her, because she decided to take a chance on me, despite my lack of experience in the field. As it turned out, this decision would prove to be a turning point in my life, one that would lead me down a path of discovery and growth, both as a scientist and as a person. The expedition itself was a grueling test of endurance, with long hours of hiking, endless days of data collection, and the constant threat of harsh weather conditions. But it was also an opportunity to work alongside some of the most brilliant minds in the field, and to contribute to a project that had the potential to make a real difference in the world. And so, as I reflect on that experience, I am reminded of the power of taking risks and stepping outside of my comfort zone, and the incredible rewards that can come from doing so."
"“Did something happen?” Karl, my office mate, asks from across the desk. “You look like","you’re about to cry. Or maybe throw something out of the window, I can’t tell.”",30,"you've seen a ghost, or perhaps the weight of the world has finally crushed your shoulders, and you're about to collapse under its immense pressure."
"I don’t bother to glance at him. “Haven’t made up my mind, but I’ll keep you","updated.” I stare at the monitor of my computer, skimming the feedback letters from the internal reviewers.",33,"informed about my decision, and I'll let you know as soon as I've made up my mind, but for now, I'd rather focus on the task at hand, which is finding a solution to this complex problem that has been plaguing us for weeks."
"As we all know, in early 2010, the rover Spirit became stuck in a sand trap, was unable to reorient its solar panels toward the sun, and froze to death as a consequence of its lack of power. Something very similar happened eight years later to Opportunity, which went into hibernation when a maelstrom blocked sunlight and prevented it from recharging its","batteries. Obviously, the risk of losing control of rovers because of extreme weather events is high. To address this, Dr. Arroyo has designed a promising internal system that is less likely to fail in the case of unpredictable meteorological situations. She proposes to build a model and test its efficacy on the next expedition at the Arctic Mars Analog in Svalbard (AMASE)—",124,"the batteries, and although it miraculously survived the harsh Martian winter, it never regained consciousness. The loss of these two rovers was a significant setback for NASA's Mars Exploration Program, but it also provided valuable lessons for future missions. The Curiosity rover, launched in 2011, was designed with a more robust mobility system and a redundant power source, allowing it to overcome similar challenges and continue its exploration of the Martian surface. However, the harsh environment and unpredictable weather patterns on Mars remain a major concern for future missions, and scientists continue to develop new technologies to mitigate these risks. In fact, the Perseverance rover, launched in 2020, was equipped with a sample collection system and a more advanced navigation system, enabling it to traverse the Martian terrain with greater ease and precision. Despite the challenges, NASA's Mars Exploration Program has made significant progress in recent years, and the discovery of evidence for past water on Mars has shed new light on the planet's history and potential habitability. The search for life on Mars continues, with future missions planned to explore the Martian subsurface and search for biosignatures. As we look to the future, it is clear that the legacy of Spirit and Opportunity will continue to inspire new generations of scientists and engineers to push the boundaries of space exploration."
"Dr. Arroyo’s project is a brilliant addition to NASA’s current roster, and it should be approved for further","study. Dr. Arroyo’s vitae is impressive, and she has accumulated enough experience to carry out the proposed work—",36,"completion, as it has the potential to revolutionize space exploration and provide groundbreaking insights into the mysteries of the universe, paving the way for future generations of scientists and engineers to build upon its discoveries and push the boundaries of human knowledge even further."
"I met Dr. Merel because he was my direct superior during AMASE, and he is . . . an odd duck, honestly. Very stiff. Very hard-core. NASA is full of ambitious people, but he seems to be almost obsessed with results, publications, the kind of sexy science that makes","big splashy news. Initially I wasn’t a fan, but I must admit that as a supervisor he’s been nothing but supportive. He’s the one who selected me for the expedition to begin with, and he encouraged me to apply for funding once I went to him with my project idea.",99,"gets you ahead in the academic hierarchy, and he's not afraid to step on toes to get there. I remember one time, he yelled at a graduate student in front of the whole team for not meeting a deadline, and it was pretty intense. But despite his tough exterior, I think he's got a soft spot for his students, and he's always willing to offer advice and guidance when you need it. He's also got a great sense of humor, which can be a bit dry at times, but it's always appreciated when you can catch him in a good mood. I've learned a lot from him, not just about science, but about how to navigate the cutthroat world of academia, and I'm grateful for the experience of working under him. However, I do think he can be a bit too focused on his own goals, and sometimes it feels like he's more interested in his own research than in helping his team members succeed. Still, overall, I think he's a great mentor, and I'm glad I had the opportunity to work with him."
"“Yes. Of course it would have been convenient if you’d had those funds at your disposal, but I’ve already discussed it with two of","my colleagues who agree that your work is meritorious. They are in control of other funds that Floyd won’t be able to veto, so—”",48,"my colleagues, and we all agree that the project's feasibility is contingent upon securing a substantial grant from a reputable donor, which, unfortunately, is still pending review by the foundation's board of trustees."
"“I’ll be there, out in the field with you, of course,” Dr. Merel says. I’m a little surprised. In the months we were in Norway, I saw him do very little sample","collecting and snow plodding. I’ve always thought of him as more of a coordinator. But if he offered, he must mean it, and . . . I smile. “Perfect, then. Thank you.”",64,"collection, and I had almost forgotten that he was a geologist by training. But now, as we walk through the dusty streets of this small town, he seems to be taking a keen interest in the local geology, pointing out interesting rock formations and asking the locals about the area's geological history. I'm not sure what to make of this sudden change in him, but I'm glad to have his company as we prepare for our expedition into the field. The sun is setting over the horizon, casting a golden glow over the landscape, and I can feel a sense of excitement building inside me as we make our way to the outskirts of town, where our guide is waiting for us with a rugged 4x4 vehicle. As we drive through the winding roads, the scenery becomes increasingly rugged and unforgiving, with steep cliffs and rocky outcroppings rising up on either side of us. I can feel my heart pounding in my chest as we bounce along the rough terrain, but Dr. Merel seems completely at ease, chatting with our guide and asking him questions about the area's geology. I'm starting to feel a little more at ease myself, but I'm still not sure what to expect when we finally reach our destination."
"The problems start when he looks up and notices me. He stops exactly two steps below, which should put him at a disadvantage but, depressingly, unfairly, tragically, doesn’t. We are at eye level when his","eyes widen and his lips curve in a pleased smile. He says, “Hannah,” a touch of something in his voice that I recognize but instantly reject, and I have no choice but to acknowledge him.",70,"gaze locks onto mine, and for a moment, time stands still as our eyes engage in a silent, intense battle, each of us trying to outlast the other, to see who will break the spell first, but neither of us blinks, neither of us looks away, and the air around us seems to thicken, heavy with unspoken words and unmet challenges, until finally, he takes a step forward, his eyes never leaving mine, and I feel my heart sink, my breath catch, as I realize that this is it, this is the moment that will change everything, and I'm not sure if I'm ready."
"He doesn’t deny it, doesn’t defend himself, doesn’t scream that I’m insane. His","eyes narrow to blue slits and he asks, “It was Merel, wasn’t it?”",26,"silence is deafening, a heavy weight that presses upon my shoulders, a constant reminder that he knows the truth, and I am left to pick up the shattered pieces of my sanity."
"“Because he was there when I explained my objections, at length and in detail. Did he omit that?” I press my lips together. Which he seems to interpret as an opening. “Hannah.” He leans closer. We’re nose to nose, I smell his skin and his aftershave, and I hate every second of this. “Your","project is too dangerous. It specifically asks that you travel to a remote location to drop off equipment at a time of the year in which the weather is volatile and often totally unpredictable. I’ve been in Longyearbyen in February, and avalanches develop out of the blue. It’s only gotten worse in the last few—”",109,"face is a map of every emotion I've ever seen, and I'm starting to think that's because you're the one who's been drawing them there. You're the one who's been etching every line, every crease, every furrow. You're the one who's been writing the story of my life, and I'm not sure I want to read the next chapter. I try to pull back, but he holds me firm, his grip like a vice around my waist. ""Hannah, listen to me,"" he says, his voice low and urgent. ""I know I've hurt you, and I'm sorry. I'm so sorry. But I need you to understand that I'm not the same person I was back then. I've grown, I've learned, I've changed. And I want to make it right between us. I want to make it right for us."" His words are like a balm to my soul, soothing and calming, but I'm not sure I'm ready to forgive. I'm not sure I'm ready to trust him again. But as I look into his eyes, I see something there that makes me hesitate. I see a glimmer of the man I once loved, the man I thought I'd lost forever. And I'm not sure if I'm ready to let him go."
"I cling to him. He lets me sob for long moments we cannot afford, pressing me against him with no air between us, until I can feel his heartbeat through the thick layers","of our clothes. Then he mumbles “Fucking Merel” with barely restrained fury, and I think that it would be so easy to blame things on Merel, but the truth is, it’s all my fault.",67,"of his jacket and the fabric of my own clothes, the steady rhythm a reminder that he's still here, still holding me, still keeping me safe from the chaos that's unfolding outside, and I breathe in the scent of his cologne, a familiar comfort that grounds me in this moment, as I try to process the words he just spoke, the ones that have left me reeling and questioning everything I thought I knew about our relationship, about us, about our future."
"“Who is M— Oh. Yeah. For the most part. Mom isn’t very fond of the Floyd side of the family. Though I’m sure he’s the black sheep by their standards, too.","I wasn’t really allowed to spend time with him, so . . .” He shakes his head, as if to change the topic. “Here. It’s not much, but you should eat.”",62,"she's probably the one who's been keeping the family drama alive for years, and I'm not just talking about the infamous incident at the family reunion where he got into a fistfight with his cousin over a game of horseshoes."
"“No, no, shh.” His arms tighten around me, and I realize that I am, in","fact, crying. “You are not an asshole, Hannah. And you are the opposite of incompetent.”",30,"fact, completely lost in the moment, my heart pounding in my chest as his warm breath caresses my skin, sending shivers down my spine, and I feel a sense of safety and security that I've never experienced before, like I'm home, like I'm exactly where I'm meant to be."
"“Because of the intrinsic danger of a project like yours. For the past few months, I tried to get this project stopped in about ten different ways. Personal meetings, emails, appeals—I","tried it all. And even the people who agreed with me that it was too dangerous would not step in to prevent it. So no, you’re not the asshole, Hannah. They are.”",63,"did everything short of physically chaining myself to the project's equipment, but nothing seemed to work. The investors were too invested, the team was too committed, and the potential benefits were too great for anyone to want to pull the plug. I even went so far as to speak with the CEO, hoping to find some sense of reason or compassion, but he just smiled and told me that progress was being made and that I should focus on supporting the team rather than trying to hold them back. It was then that I realized the true extent of the danger, not just to the people involved, but to the very fabric of our society, and I knew I had to take a stand, no matter the cost."
"“Oh.” I swallow. “Merel was supposed to come for backup. But he wasn’t feeling well. I offered to wait for him, but he said we’d be losing valuable days of data and that I should just go","alone, and I . . .” I squeeze my fingers around the material of Ian’s shirt. “I went. And then, when I called in for help, he told me that the weather was turning, and . . .”",75,"go ahead without him, that the research team was counting on me to get the samples and that he'd meet up with me later. I hesitated, but he seemed genuinely unwell, so I decided to trust his judgment and head out to the site. The sun was setting over the vast expanse of the desert, casting a golden glow over the dunes as I made my way to the coordinates. I couldn't shake off the feeling that something was off, though – Merel had been acting strange all week, and I couldn't help but wonder if he was hiding something from me. As I trudged through the sand, the silence was only broken by the soft crunch of gravel beneath my feet and the distant howl of a coyote. I quickened my pace, my heart racing with anticipation and a hint of unease."
"He shrugs. “I figured you might want to talk through your near-death experience with someone, so",I decided to tell Mara what happened. I did not expect her to come in person.”,32,"it's not like I have any other leads on the case, and I've been trying to get you to open up about it for weeks now, ever since you got back from that expedition in the Amazon rainforest, and I have to admit, I'm starting to get a little concerned that you're not telling me everything, so come on, spill the beans, what really happened out there, was it just a wild animal attack or was it something more sinister, and don't even get me started on the strange symbols you've been drawing in your notebook, I've seen some weird stuff in my time as a detective, but those symbols look like they're from a language I've never seen before, and I'm starting to think that this case might be more than just a simple near-death experience, it's like you've stumbled into something much bigger than yourself, and I'm not sure if you're ready to handle it, but I'm here to listen and help you get to the bottom of it, so let's start from the beginning and work our way through it, together, okay?"
"“I was going to. Once I felt less whiny. And—whatever.” I roll my eyes. Wow,",I’m mature. “How did you go from not remembering Mara’s name to having her number?”,30,"it's just that I've been dealing with this anxiety for what feels like an eternity, and sometimes I feel like I'm just going through the motions, you know?"
"“Well, still.” She shrugs. “I promise I don’t have anything against",you personally. I’m just not generally a fan of the Floyd family.”,23,"your family, but I do have some concerns about your brother's involvement in the recent scandal."
"“Yes,” Mara agrees. “Are you going to break my blood relative’s heart?","Don’t get me wrong, I’d still side with you. Hos before bros.”",24,"and risk losing the last shred of trust that remains between you two, or will you find a way to make this difficult decision without causing irreparable harm?"
"“I guess we’ll see. I’m not sure he would want to date,” I say, staring at Sadie’s Froot Loops. The ensuing silence drags on so long,",I’m forced to look up. She and Mara are staring at me like I just announced that I’m quitting my job to take up macramé full-time. “What?”,53,"that I start to wonder if I've inadvertently opened a Pandora's box, and the weight of her unspoken thoughts hangs precariously in the air, threatening to upend the fragile balance of our friendship, as Sadie's spoon clinks against the side of her bowl, a staccato beat that underscores the tension between us, and I'm left to ponder the what-ifs and maybes that have been swirling in my mind since we stumbled upon the cryptic message on his social media profile, a message that has left us both feeling like we're navigating uncharted territory, unsure of what lies ahead, or even if we're ready to face it together."
"“Considering that he saved your life, contacted Great-Aunt Delphina, and put up two dudes he’s never seen",before so their girlfriends could hang out with you . . . I think maybe he does.”,34,"before, it's only fair that you repay him by helping him out with his crazy scheme to start a rock band in the garage."
"“Actually, they fixed the elevator. And this new cast is easy to walk on. So, no need. But you . . .” You can","do this, Hannah. Come on. You just survived polar bears thanks to this guy. You can say the words. “You could come up anyway.”",48,"can't say I'm not a bit envious of your situation, considering you're finally able to move around without the constant pain and discomfort that came with the previous cast. I've been stuck in this office for weeks, and the thought of being able to walk freely is almost too much to bear. But I suppose that's just the price we pay for being a bit more cautious and taking the time to get things right the first time around."
