line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
207,['catherine'],,"The sister, Catherine, was a slender, worldly girl of about thirty, with a solid, sticky bob of red hair, and a complexion powdered milky white. Her eyebrows had been plucked and then drawn on again at a more rakish angle, but the efforts of nature toward the restoration of the old alignment gave a blurred air to her face. When she moved about there was an incessant clicking as innumerable pottery bracelets jingled up and down upon her arms. She came in with such a proprietary haste, and looked around so possessively at the furniture that I wondered if she lived here. But when I asked her she laughed immoderately, repeated my question aloud, and told me she lived with a girl friend at a hotel.","Cô em Catherine là một người mảnh mai, tân thời, vào khoảng chừng ba mươi tuổi, mái tóc hung đỏ búi chặt, khuôn mặt trét phấn trắng như sữa. Đôi lông mày của cô ta đã được nhổ sạch và được vẽ lại cho thanh hơn, thế nhưng khi những sợi lông mày thật cố mọc lên trở lại theo như tự nhiên thì chúng nhìn giống như hai vết mờ trên mặt. Khi Catherine di chuyển chung quanh, vô số những vòng đeo tay bằng đá nung của cô không ngừng di động lên xuống, chạm vào nhau tạo nên những âm thanh leng keng. Cô ta đến với dáng điệu chủ nhà, vội vàng hấp tấp rồi đảo nhìn chung quanh làm như mình là sở hữu của mọi thứ, khiến tôi có cảm tưởng như cô đang cư trú ở đây. Thế nhưng khi tôi lên tiếng hỏi thì Catherine cười thái quá, lớn tiếng lập lại câu hỏi của tôi rồi trả lời rằng cô hiện đang sống chung với một bạn gái ở khách sạn.","Kız kardeş Catherine’in yağlı, gür ve kısa kızıl saçları vardı; pudrayı fazla kaçırdığından yüzü süt beyaz, ince yapılı, dünya zevklerinde fazlaca düşkün, otuz yaşlarında bir hanımdı. Tüm kaşları yolunmuş, yerine kalemle kavisi daha gösterişli olan yeni bir çift kaş çizilmişti, ancak tabiatın eski çizgiyi yeniden canlandırma gayreti, yüzündeki ifadeyi de donuklaştırmıştı. Takıp takıştırdığı bilezikleri her hareketinde birbirine çarpıyor, ortalığı bir şıngırtıdır götürüyordu. İçeriye ev sahibi havalarında girmiş, eşyaları öylesine sahiplenici bakışlarla süzmüştü ki, orada yaşadığını sanmıştım. Bunu kendisine sorduğumda, bir kahkaha patlatarak önce sorumu yüksek sesle tekrar etmiş, sonra da bir kız arkadaşıyla birlikte bir otelde kaldığını söylemişti.","La hermana, Catherine, era una chica delgada y con mucho mundo de unos treinta años, pelirroja, pelada como un muchacho y peinada con brillantina, y de una blancura láctea, cosmética. Se había depilado las cejas y se las había repintado en un ángulo más elegante, pero los esfuerzos de la naturaleza para restaurar la línea antigua le daban a la cara una expresión incoherente. Cuando Catherine se movía, el cascabeleo en sus brazos de las innumerables pulseras baratas producía un tintineo incesante. Entró con tal ansiedad de propietaria, y miró el mobiliario tan posesivamente, que pensé que quizá fuera aquélla su casa. Pero se lo pregunté y se echó a reír de un modo exagerado, repitiendo mi pregunta en voz alta. Me dijo que vivía con una amiga en un hotel.","My sister Catherine is a slim, modern person, around thirty years old age, her red hair tightly bunned, her face smeared with milk-white powder. Her eyebrows had been completely plucked and redrawn to appear more refined, but as the real hairs naturally grew back, they looked like two faint smudges on her face. As Catherine moved around, her numerous baked clay bracelets continuously shifted up and down, clinking together to create jingling sounds. She approached with the demeanor of a host, hurriedly glancing around as if she owned everything, giving me the impression that she resided here. However, when I asked her, Catherine laughed exaggeratedly, loudly repeating my question before answering that she was currently living with a girlfriend at a hotel.","Catherine, the sister, had oily, thick, and short red hair; her face was milk white due to excessive powder, she was slender, overly fond of worldly pleasures, and a woman in her thirties. All her eyebrows were plucked, and a new pair of more arched eyebrows were drawn with a pencil, but nature's effort to revive the old line had dulled the expression on her face. The bracelets she wore clinked together with every movement, creating a constant jingling sound. She had entered with the airs of a hostess, eyeing the belongings so possessively that I thought she lived there. When I asked her about it, she burst into laughter, first repeating my question out loud, and then said she was staying at a hotel with a girlfriend.","The sister, Catherine, was a thin and worldly woman of about thirty years, red-haired, shaved like a boy and styled with hair gel, and of a milky, cosmetic whiteness. She had plucked her eyebrows and repainted them at a more elegant angle, but nature's efforts to restore the old line gave her face an incoherent expression. When Catherine moved, the jingling of the numerous cheap bracelets on her arms produced an incessant tinkling. She entered with such an anxious proprietorial air, and looked at the furniture so possessively, that I thought perhaps it was her house. But I asked her and she laughed exaggeratedly, repeating my question out loud. She told me she lived with a friend in a hotel."
211,"['mckee', 'bayan mckee', 'mistress mckee']",,“What was the name of the woman?” asked Mrs. McKee.,"""Tên của bà đó là gì?"" Cô vợ Mckee hỏi.",“Adı neydi bu kadının” diye sordu Bayan McKee.,—¿Cómo se llamaba? —preguntó mistress McKee.,"""What is that woman's name?"" Mrs. McKee asked.",“What was this woman's name?” asked Mrs. McKee.,—What was her name? —asked Mistress McKee.
214,"['bayan wilson', 'mistress wilson', 'wilson']",,Mrs. Wilson rejected the compliment by raising her eyebrow in disdain.,Cô vợ Wilson từ chối lời khen bằng cách nhướng mày lên khinh khỉnh.,"Bayan Wilson kaşlarını kaldırdı ve küçümsercesine iltifatı geri çevirdi, “Aman bu eski püskü şey mi?",Mistress Wilson rechazó el cumplido levantando desdeñosamente una ceja.,Mrs. Wilson rejected the compliment by raising her eyebrows disdainfully.,"Mr. Wilson raised his eyebrows and dismissively rejected the compliment, ""Oh, this old rag?",Mistress Wilson rejected the compliment by disdainfully raising an eyebrow.
225,['tom'],,Tom looked at him blankly.,Tom nhìn anh ta một cách vô thần.,Tom adamın yüzüne boş boş baktı.,Tom lo miró sin entenderlo.,Tom looked at him blankly.,Tom stared blankly at the man's face.,Tom looked at him without understanding.
227,['tom'],,“Two what?” demanded Tom.,"""Hai bức gì?' Tom hạch hỏi.",“İki dediğin ne?” diye sordu Tom.,—¿Dos qué? —preguntó Tom.,"""Which two letters?"" Tom asked.",“What do you mean by two?” asked Tom.,—Two what? —asked Tom.
229,['catherine'],,The sister Catherine sat down beside me on the couch.,Catherine ngồi xuống cạnh tôi trên chiếc ghế dựa dài.,"Kız kardeş Catherine kanepeye, yanıma oturdu.","Catherine, la hermana, se sentó a mi lado en el sofá.",Catherine sat down next to me on the long bench.,My sister Catherine sat on the couch next to me.,"Catherine, the sister, sat next to me on the sofa."
234,"['kaiser wilhelm', 'káiser guillermo', 'willhelm']",,"“Well, they say he’s a nephew or a cousin of Kaiser Wilhelm’s. That’s where all his money comes from.”","""Chà, người ta nói anh ta là cháu trai hay anh em họ gì đó của hoàng đế Đức Willhelm. Tất cả tiền của anh ta từ đó mà ra cả.""",“Adamın Kaiser Wilhelm’in yeğeni ya da kuzeni olduğunu söyleniyor. Servetinin kaynağı da oymuş.,—Dicen que es sobrino o primo del káiser Guillermo. Que por eso tiene tanto dinero.,"""Well, they say he is a grandson or some kind of cousin of the German Emperor Wilhelm. All his money comes from there.""",“It is said that the man is the nephew or cousin of Kaiser Wilhelm. The source of his wealth is also him.”,—They say he is the nephew or cousin of Kaiser Wilhelm. That's why he has so much money.
259,"['mckee', 'bayan mckee', 'mistress mckee']",,The late afternoon sky bloomed in the window for a moment like the blue honey of the Mediterranean—then the shrill voice of Mrs. McKee called me back into the room.,"Bầu trời xế chiều rọi những tia nắng qua cánh cửa sổ, trong một khoảnh khắc trông giống như màu mật ong xanh của miền Địa Trung Hải. Giọng nói the thé của cô vợ McKee kéo tôi trở về với hiện tại trong căn phòng.","Bir anlığına pencereden dışarı, canım Akdeniz mavisine çalan gökyüzüne dalmıştım ki Bayan McKee’nin cırtlak sesi beni kendime getirdi:","El cielo del atardecer, semejante a la miel azul del Mediterráneo, resplandeció un instante en la ventana, y entonces la voz estridente de mistress McKee me devolvió a la habitación.","The late afternoon sky cast rays of sunlight through the window, for a moment resembling the blue honey color of the Mediterranean. The shrill voice of Mrs. McKee pulled me back to the present in the room.","For a moment, I was lost in the sky outside the window, which was tinged with the beloved Mediterranean blue, when Mrs. McKee's shrill voice brought me back to reality:","The evening sky, resembling the blue honey of the Mediterranean, shone for a moment in the window, and then the shrill voice of Mistress McKee brought me back to the room."
261,"['myrtle gục', 'myrtle wilson']",,"“Yes, but listen,” said Myrtle Wilson, nodding her head up and down, “at least you didn’t marry him.”","""Đúng, nhưng nghe đây."" Myrtle gục gặc đầu nói.","“Ama bak,” dedi Myrtle Wilson, başını sallayarak, “hiç olmazsa sen evlenmemişsin onunla.","—Sí, pero escucha —dijo Myrtle Wilson, moviendo la cabeza arriba y abajo—, tú por lo menos no te casaste.","""Yes, but listen here."" Myrtle nodded her head and said.","“But look,” said Myrtle Wilson, shaking her head, “at least you didn't marry him.”","—Yes, but listen —said Myrtle Wilson, nodding her head up and down—, at least you didn't get married."
267,['catherine'],,"“You were crazy about him for a while,” said Catherine.","""Có một thời chị đã từng yêu anh ta đến điên cuồng."" Catherine nói.","“Eskiden ona delicesine aşıktın,” dedi Catherine.",—Pues durante un tiempo estuviste loca por él —dijo Catherine.,"""There was a time when she loved him madly."" Catherine said. ""Madly in love with him!""","“You used to be madly in love with her,” said Catherine.","—Well, for a while you were crazy about him —said Catherine."
277,"['mckee', 'bay mckee', 'mister mckee']",,"It was nine o’clock—almost immediately afterward I looked at my watch and found it was ten. Mr. McKee was asleep on a chair with his fists clenched in his lap, like a photograph of a man of action. Taking out my handkerchief I wiped from his cheek the spot of dried lather that had worried me all the afternoon.","Chín giờ tối, sau đó chỉ thoáng một chút xíu khi tôi nhìn lại thì nó đã là mười giờ. Anh chàng McKee đang ngủ thiếp đi trên ghế với bàn tay nắm siết chặt đùi giống như bức hình của một người đàn ông đang trong tư thế chiến đấu. Tôi lấy khăn tay lau vệt kem cạo râu đã khô dính trên má của anh ta mà nó đã làm tôi khó chịu nguyên cả buổi chiều.","Saat dokuz olmuştu, az sonra saatime tekrar baktığımda on olduğunu gördüm. Bay McKee elleri kucağında, yumruklarını sıkmış bir halde uykuya dalmıştı; bu haliyle cevval bir adam fotoğrafı veriyordu. Mendilimi çıkarıp, bütün gün sinirime dokunmuş olan, elmacık kemiğinin üzerindeki kurumuş tıraş köpüğünü sildim.","Eran las nueve, y casi inmediatamente miré el reloj y vi que eran las diez. Mister McKee se había quedado dormido en su silla, con los puños cerrados sobre el regazo. Parecía la foto de un hombre de acción. Cogí el pañuelo y le limpié de la mejilla la espuma de afeitar seca que me había inquietado toda la tarde.","Nine o'clock in the evening, and then just a moment later when I looked back, it was already ten o'clock. Mr. McKee was dozing off on the chair with his hand tightly gripping his thigh, resembling a picture of a man in a fighting stance. I took a handkerchief to wipe off the dried shaving cream stuck on his cheek, which had been bothering me all afternoon.","It was nine o'clock, and shortly after, when I looked at my watch again, I saw that it was ten. Mr. McKee had fallen asleep with his hands in his lap, fists clenched; in this state, he looked like a photo of a vigorous man. I took out my handkerchief and wiped off the dried shaving foam on his cheekbone that had been bothering me all day.","It was nine o'clock, and almost immediately I looked at the clock and saw that it was ten. Mr. McKee had fallen asleep in his chair, with his fists clenched on his lap. He looked like the picture of a man of action. I took the handkerchief and wiped the dried shaving foam from his cheek that had bothered me all afternoon."
302,['jordan baker'],,"I was on my way to get roaring drunk from sheer embarrassment when Jordan Baker came out of the house and stood at the head of the marble steps, leaning a little backward and looking with contemptuous interest down into the garden.","Tôi đang tính uống cho say mèm để bớt lúng túng và ngượng nghịu thì chợt thấy Jordan Baker vừa bước ra từ trong nhà đang đứng ở trên đầu bậc thang đá hoa cương nhìn xuống khu vườn, lưng hơi ngửa ra sau một tý, dáng điệu khinh khỉnh.","Zil zurna sarhoş olma yolunda hızla ilerlerken, Jordan Baker içerden çıkarak mermer merdivenle­rin başında göründü. Hafif geri çekilerek kibirli bir tavırla bahçeyi süzmeye koyuldu.","Había decidido por puro desconcierto emborracharme escandalosamente cuando Jordan Baker salió de la casa y se detuvo en lo alto de la escalinata de mármol para, retrepándose un poco, observar el jardín con interés y desdén.","I was thinking of drinking myself into a stupor to ease my awkwardness and embarrassment when I suddenly saw Jordan Baker just stepping out from the house, standing at the top of the marble steps, looking down at the garden with her back slightly arched and an aloof demeanor.","As he was rapidly advancing on the path to being completely drunk, Jordan Baker appeared at the top of the marble stairs, coming out from inside. She slightly pulled back and began to survey the garden with an arrogant demeanor.","I had decided out of sheer bewilderment to get scandalously drunk when Jordan Baker came out of the house and stopped at the top of the marble staircase to, leaning back a little, observe the garden with interest and disdain."
311,['jordan'],,“Do you come to these parties often?” inquired Jordan of the girl beside her.,"""Các chị có hay đến dự những bữa tiệc này thường xuyên không?"" Jordan hỏi cô gái đang ngồi cạnh mình.",“Bu partilere sık gelir misiniz?”diye sordu Jordan yanındaki kıza.,—¿Venís mucho a estas fiestas? —preguntó Jordan a la chica que tenía al lado.,"""Do you often attend these parties?"" Jordan asked the girl sitting next to him.","""Do you come to these parties often?"" Jordan asked the girl next to him.",—Do you come to these parties often? —Jordan asked the girl next to him.
320,['jordan'],,The two girls and Jordan leaned together confidentially.,Hai cô gái và Jordan nghiêng người lại gần nhau tỏ vẻ bí mật.,İki kız ve Jordan öne eğilip birbirlerine sokuldular.,Las dos chicas y Jordan acercaron la cabeza confidencialmente.,"The two girls and Jordan leaned in close to each other, appearing secretive.",Two girls and Jordan leaned forward and huddled together.,The two girls and Jordan brought their heads together confidentially.
329,['jordan'],,"“Let’s get out,” whispered Jordan, after a somehow wasteful and inappropriate half-hour; “this is much too polite for me.”","Sau chừng nửa giờ lãng phí thời giờ ngồi ở đó cảm thấy không hợp, Jordan thì thầm. ""Mình đi thôi. Ở đây đạo mạo quá không thích hợp với tôi.""","“Haydi kalkalım” diye fısıldadı Jordan, epey sıkıcı geçen yarım saatin ardından, “burası bana fazla kibar.",—Vámonos —murmuró Jordan al cabo de media hora más bien insípida y desperdiciada—; esto es demasiado fino para mí.,"After about half an hour of wasting time sitting there feeling out of place, Jordan whispered. ""Let's go. This place is too solemn, it doesn't suit me.""","“Let's get up,” Jordan whispered after a rather boring half hour, “this place is too fancy for me.”",—Let's go —murmured Jordan after a rather insipid and wasted half hour—; this is too fancy for me.
332,['jordan'],,"A stout, middle-aged man, with enormous owl-eyed spectacles, was sitting somewhat drunk on the edge of a great table, staring with unsteady concentration at the shelves of books. As we entered he wheeled excitedly around and examined Jordan from head to foot.","Một người đàn ông trung niên mập mạp, đeo cặp mắt kiếng to chảng hình dạng mắt cú vọ, đang ngồi với vẻ say rượu trên mép bàn, mắt ngây nhìn những kệ sách. Khi hai chúng tôi bước vào, ông ta xoay tròn người người lại mang vẻ thích thú, mắt nhìn khảo sát Jordan từ đầu tới chân.","Koca, kalın gözlükleriyle orta yaşlı, iri yapılı bir adam bir masanın kenarına oturmuş raflardaki kitaplara bakıyordu. Hafif sarhoştu. Girdiğimizi fark edince heyecanla arkasına dönerek Jordan’ı baştan aşağı süzdü.","Un individuo corpulento, de mediana edad, con gafas enormes y ojos de búho, algo borracho, se sentaba en el filo de una mesa grande y, titubeante, se concentraba en mirar los anaqueles de libros. Cuando entramos, giró sobre sí mismo, nervioso, y examinó a Jordan de pies a cabeza.","A chubby middle-aged man, wearing large owl-shaped glasses, was sitting drunkenly on the edge of the table, staring blankly at the bookshelves. When the two of us walked in, he spun around with a look of interest, his eyes scanning Jordan from head to toe.","A large, middle-aged man with thick glasses and a sturdy build was sitting at the edge of a table, looking at the books on the shelves. He was slightly drunk. When he noticed us entering, he turned around excitedly and scrutinized Jordan from head to toe.","A corpulent individual, middle-aged, with enormous glasses and owl-like eyes, somewhat drunk, was sitting on the edge of a large table and, hesitantly, was concentrating on looking at the bookshelves. When we entered, he turned around nervously and examined Jordan from head to toe."
344,['jordan'],,"Jordan looked at him alertly, cheerfully, without answering.",Jordan nhìn ông ta một cách sống động tươi vui nhưng không trả lời.,Jordan onu yüzünde gülümseme ile dinliyordu ama ya­nıt vermedi.,"Jordan lo miraba muy atenta, feliz, sin responder.","Jordan looked at him with a lively, cheerful expression but did not respond.",Jordan was listening to him with a smile on his face but did not respond.,"Jordan watched him very attentively, happy, without responding."
360,['jordan'],,It was on the tip of my tongue to ask his name when Jordan looked around and smiled.,"Tôi sắp sửa buột miệng lên hỏi tên của anh ta thì Jordan nhìn chung quanh, mỉm cười hỏi tôi.",Tam adını sormak üzereyken Jordan bana bakarak gülümsedi.,"Iba a preguntarle su nombre, tenía la pregunta en la punta de la lengua, cuando Jordan miró a su alrededor y sonrió.","I was about to blurt out and ask his name when Jordan looked around and smiled, asking me.","Just as I was about to ask for his full name, Jordan looked at me and smiled.","I was about to ask her name, I had the question on the tip of my tongue, when Jordan looked around and smiled."
368,"['bay gatsby', 'gatsby']",,Almost at the moment when Mr. Gatsby identified himself a butler hurried toward him with the information that Chicago was calling him on the wire. He excused himself with a small bow that included each of us in turn.,"Ngay sau khi Gatsby xác nhận danh tánh của mình, người quản gia đến bên anh vội vã, thông báo rằng có điện thoại gọi từ Chicago. Gatsby cáo lỗi bằng cái nghiêng đầu nhẹ tới từng người chúng tôi.","Bay Gatsby kendini tanıtırken kahyası telaşla yanına ge­lerek Chicago’dan arandığını söyledi. Hepimizi ufak bir baş ha­reketiyle tek tek selamlayarak yanımızdan ayrılırken, “Bir şey gerekirse hemen haber ver ahbap” diye tembihledi, “özür dilerim, az sonra yeniden size katılırım.","Casi en el mismo instante en que Gatsby se identificaba, el mayordomo se le acercó corriendo para decirle que tenía una llamada de Chicago. Se disculpó con una ligera inclinación ante cada uno de nosotros.","As soon as Gatsby confirmed his identity, the butler hurried to his side, informing him that there was a phone call from Chicago. Gatsby excused himself with a slight nod to each of us.","While Mr. Gatsby was introducing himself, his butler hurriedly came up to him and said that he was being called from Chicago. As he left us, greeting each of us with a slight nod, he instructed, ""If you need anything, let me know, buddy,"" and added, ""I apologize, I will join you again shortly.""","Almost at the same moment that Gatsby identified himself, the butler came running up to tell him that he had a call from Chicago. He excused himself with a slight bow to each of us."
380,['jordan'],,"“Anyhow, he gives large parties,” said Jordan, changing the subject with an urban distaste for the concrete. “And I like large parties. They’re so intimate. At small parties there isn’t any privacy.”","""Dù sao, anh ta thường tổ chức những bữa tiệc lớn."" Jordan nói, thay đổi đề tài với một thái độ dân thành thị không ưa những chuyện cụ thể. ""Tôi thích những bữa tiệc lớn. Ở đó mình được kín đáo không ai để ý. Còn ở những bữa tiêc nhỏ thì không được riêng tư.""","“Neyse ne işte, böyle büyük partiler veren biri” dedi Jordan somutluktan hoşlanmayan medenilerin o gamsızlığıyla konuyu değiştirirken, “ben de o büyük partileri çok severim. Çok da samimi bulurum. Küçük davetlerde rahat olamazsın, herkesin gözü üzerindedir.","—El caso es que da fiestas muy concurridas —dijo Jordan, cambiando de tema con un educado fastidio ante lo concreto—. Y a mí me gustan las fiestas con mucha gente. Son muy íntimas. En las fiestas con poca gente la intimidad es nula.","""Anyway, he often throws big parties."" Jordan said, changing the subject with a city dweller's distaste for specifics. ""I like big parties. At those, you can be discreet and no one pays attention. But at small parties, you don't get any privacy.""","“Anyway, someone who throws such big parties,” said Jordan, changing the subject with the nonchalance of those civilized people who dislike concreteness, “I also love those big parties. I find them very sincere. You can't be comfortable at small gatherings; everyone's eyes are on you.”","—The thing is, he throws very crowded parties —said Jordan, changing the subject with a polite annoyance at the specifics—. And I like parties with lots of people. They are very intimate. At parties with few people, intimacy is nonexistent."
465,"['von hindenburg', 'van hindenburg']",,"“He’s a bootlegger,” said the young ladies, moving somewhere between his cocktails and his flowers. “One time he killed a man who had found out that he was nephew to Von Hindenburg and second cousin to the devil. Reach me a rose, honey, and pour me a last drop into that there crystal glass.”","""Anh ta là tên buôn lậu."" Những thiếu nữ đã to nhỏ với nhau khi họ đi dạo qua lại giữa những ly cocktail và những bụi hoa. ""Có một lần anh ta đã giết một người đàn ông chỉ vì người này đã khám phá ra anh ta là cháu trai của Von Hindenburg, và là anh em họ với quỷ dữ. Đưa cho tôi cánh hoa hồng được không cưng, nhân tiện rót cho tôi giọt rượu cuối cùng vào cái ly pha lê đó.""","Genç hanımlar “İçki kaçakçılığı yapıyormuş,” diyordu, ev sahibinin kokteylleri ile bahçesindeki çiçekler arasında gezinirken, “Zamanında Von Hindenburg’un yeğeni ve iblisin ikinci göbekten kuzeni olduğunu öğrenen birini öldürmüş. Şuradan bana bir gül koparsana şekerim, şu kristal kadehe de bir yudum bir şey koyuver.","—Es un traficante de licores —decían las jóvenes, entre flores y cócteles—. Una vez mató a un hombre que descubrió que era sobrino de Van Hindenburg y primo segundo del diablo. Cógeme una rosa, tesoro, y llena un poco más esa copa.","""He is a smuggler."" The young women whispered to each other as they strolled back and forth between cocktails and flower bushes. ""Once, he killed a man just because the man discovered that he was the grandson of Von Hindenburg, and a cousin to the devil."" ""Could you give me the rose petal, darling, and by the way, pour me the last drop of wine into that crystal glass.""","The young ladies were saying, ""He was smuggling alcohol,"" while wandering between the landlord's cocktails and the flowers in the garden, ""He once killed someone who found out that he was the nephew of Von Hindenburg and the second cousin of the devil. Pick me a rose from there, darling, and pour a sip of something into that crystal glass.""","—He is a liquor trafficker —said the young women, among flowers and cocktails—. Once, he killed a man who discovered he was the nephew of Van Hindenburg and second cousin to the devil. Pick me a rose, darling, and fill that glass a little more."
466,['gatsby'],,"Once I wrote down on the empty spaces of a timetable the names of those who came to Gatsby’s house that summer. It is an old timetable now, disintegrating at its folds, and headed “This schedule in effect July 5th, 1922.” But I can still read the grey names, and they will give you a better impression than my generalities of those who accepted Gatsby’s hospitality and paid him the subtle tribute of knowing nothing whatever about him.","Có một lần tôi đã viết lên trên những khoảng trống của tấm thời gian biểu tàu lửa tên những người đã đến nhà Gatsby mùa hè năm đó. Tấm thời gian biểu đó, trên mặt có đế ghi chú ""Thời gian biểu có hiệu lực từ ngày mùng 5 tháng Bảy năm 1922"" bây giờ đã cũ, chỗ những nếp gấp đã rã nát. Thế nhưng tôi vẫn có thể đọc được những cái tên đã phai màu mực và chúng vẫn có thể cho ta những ấn tượng khá hơn những lời chung chung của tôi tả về những người đã nhận lời mời hiếu khách của Gatsby và đã tỏ lòng kính trọng tế nhị tới anh bằng cách giả lơ như không biết những chuyện về anh ta.","Bir defasında tren tarifesindeki boşluklara, o yaz Gatsby’nin evine gelip gi­denlerin isimlerini yazmıştım. Başına ‘5. Temmuz. 1922’de gerçekleşen program’ yazmış olduğum bu liste çok eskimiş, artık kat yerlerinden yırtılmaya başlamıştı. Yine de, solgun mürekkep hala okunabiliyordu ve muhtemelen Gatsby’nin konukseverliğini kabul edip de onu biraz olsun tanıma gayretini göstermemiş bu insanlar hakkındaki genellemelerimden çok daha fazlasını anlatıyordu.","Una vez apunté en los espacios en blanco de un horario de trenes el nombre de quienes fueron a casa de Gatsby aquel verano. Ya es un horario viejo, y se desintegra por los dobleces. El encabezamiento dice: «Este horario entra en vigor el 5 de julio de 1922». Pero todavía puedo leer esos nombres grises, que os darán una impresión más exacta que mis generalidades a propósito de quienes aceptaron la hospitalidad de Gatsby y le rindieron el sutil homenaje de no saber nada de él.","Once, I wrote on the blank spaces of a train timetable the names of those who visited Gatsby's house that summer. That timetable, with the note ""Schedule effective from July 5, 1922"" on its surface, is now old and tattered at the folds. Yet, I can still read the names with faded ink, and they can give us a better impression than my general descriptions of those who accepted Gatsby's hospitality and showed their delicate respect by pretending not to know about him.","Once, in the gaps of the train schedule, I had written the names of those who came and went to Gatsby's house that summer. At the top, I had written '5. July. 1922 program,' and this list had become very old, now starting to tear at the fold lines. Even so, the faded ink was still readable and probably told much more about these people who had accepted Gatsby's hospitality without making any effort to know him than my generalizations ever could.","Once I wrote down in the blank spaces of a train schedule the names of those who went to Gatsby's house that summer. It is an old schedule now, and it is falling apart at the folds. The heading says: ""This schedule takes effect on July 5, 1922."" But I can still read those gray names, which will give you a more accurate impression than my generalities about those who accepted Gatsby's hospitality and paid him the subtle tribute of knowing nothing about him."
482,['gatsby'],,And then came that disconcerting ride. We hadn’t reached West Egg village before Gatsby began leaving his elegant sentences unfinished and slapping himself indecisively on the knee of his caramel-coloured suit.,"Và thế rồi chuyến đi này đã làm đảo lộn tư tưởng của tôi. Khi chúng tôi chưa đến làng West Egg thì Gatsby bắt đầu bỏ lửng những câu nói thanh lịch tao nhã của mình, vỗ tay lên đầu gối trong bộ đồ vest màu nâu nhạt một cách lưỡng lự.","Sıkıcı bir yolculuk olacak, diye düşünüyordum. Ancak West Egg’e daha varmadan, Gatsby o süslü cümleleri kullanmayı bırakmış, karamel rengi pantolonunun dizine kararsızca vurmaya başlamıştı.","Y entonces llegó aquel viaje desconcertante. No habíamos pasado todavía West Egg Village cuando Gatsby empezó a dejar sin terminar sus elegantísimas frases y a golpearse con la palma de la mano, inseguro, la rodilla del traje color caramelo.","And then this trip turned my thoughts upside down. When we had not yet reached the village of West Egg, Gatsby began to trail off his elegant and graceful sentences, hesitantly patting his knee in his light brown suit.","I was thinking it was going to be a boring journey. But before we even reached West Egg, Gatsby had stopped using those fancy phrases and had started tapping his caramel-colored trousers indecisively.",And then came that bewildering trip. We hadn't yet passed West Egg Village when Gatsby began to leave his most elegant sentences unfinished and to slap his caramel-colored suit's knee uncertainly with the palm of his hand.
510,"['miss baker', 'baker', 'bayan baker']",,"“No, old sport, I’m not. But Miss Baker has kindly consented to speak to you about this matter.”","""Không phải, anh bạn già. Tôi không có. Thế nhưng cô Baker đã tốt bụng đồng ý để cho tôi được nói chuyện với anh về vần đề này.""","“Ah ahbap, kesinlikle hayır! Lakin Bayan Baker incelik göstererek bu mesele ile ilgili seninle konuşmayı kabul etti.","—No, compañero, no. Pero miss Baker ha accedido amablemente a hablarte del asunto.","""No, my old friend. I don't have it. However, Miss Baker has kindly agreed to let me talk to you about this matter.""","""Ah buddy, definitely no! However, Miss Baker graciously agreed to talk to you about this matter.""","—No, comrade, no. But Miss Baker has kindly agreed to talk to you about the matter."
