line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
378,,[],"""Do not blame him, however, for departing from his character, where the deviation is necessary. But you really do admit the justice of what I have said in his defence?—I am happy—and he is acquitted.""",,"- Con đừng trách anh ấy khi anh hành xử không như tố chất của mình, khi anh cần phải thay đổi. Nhưng con có thật lòng nhìn nhận mẹ công tâm khi biện hộ cho anh ấy không? Mẹ rất đẹp lòng - và anh được tha thứ.",,"""Yine de değişmeye mecbur olduğunda karakterinden saptığı için onu suçlama. Ama onu savunmak için söylediklerimin doğruluğunu gerçekten mi kabul ediyorsun? -Sevindimkendisi aklanmıştır.",,"—No lo culpes, sin embargo, por apartarse de su naturaleza, allí donde la desviación es necesaria. En todo caso, ¿realmente sí admites la justicia de lo que he dicho en su defensa? Eso me alegra... y a él lo absuelve.",,"- Don't blame him when he doesn't act according to his nature, when he needs to change. But do you honestly think I'm being fair when I defend him? I am very pleased - and he is forgiven.","""Still, do not blame him for deviating from his character when he is forced to change. But do you truly accept the truth of what I said to defend him? -I am glad he has been exonerated.""","—Do not blame him, however, for straying from his nature where deviation is necessary. In any case, do you really admit the justice of what I have said in his defense? That makes me happy... and absolves him.",46
389,,[],"""You must remember, my dear mother, that I have never considered this matter as certain. I have had my doubts, I confess; but they are fainter than they were, and they may soon be entirely done away. If we find they correspond, every fear of mine will be removed.""",,"- Mẹ yêu ạ, xin mẹ nhớ con chưa bao giờ nói chắc chắn về chuyện này. Con nhìn nhận là riêng con đã có nghi vấn; nhưng những nghi vấn này yếu hơn lúc trước, có thể chẳng bao lâu không còn nữa. Nếu chúng ta thấy hai người thư từ qua lại với nhau, mọi e ngại của con sẽ biến mất.",,"""Bu meseleyi hiçbir zaman kesin görmediğimi hatırlamalısın anneciğim. İtiraf ediyorum, şüphelerim vardı; ama öncekinden daha zayıf, hatta yakında hiç kalmayabilir. Mektuplaştıklarını öğrenirsek bütün korkularım geçer.",,"—Debe recordar, madre querida, que nunca he dado por ciertos estos asuntos. Confieso que he tenido mis dudas; pero son menos fuertes de lo que eran, y puede que muy pronto hayan desaparecido por completo. Si descubrimos que se corresponden en su amor, todos mis temores habrán desaparecido.",,"- Dear mother, please remember that I have never been certain about this matter. I acknowledge that I have had doubts; but these doubts are weaker than before, and they may soon disappear. If we see the two of them corresponding with each other, all my concerns will vanish.","""You must remember, my dear mother, that I never saw this matter as certain. I admit, I had doubts; but they were weaker than before, and soon they might disappear completely. If we learn that they are corresponding, all my fears will vanish.""","—You must remember, dear mother, that I have never taken these matters for certain. I confess that I have had my doubts; but they are less strong than they were, and they may very soon have disappeared completely. If we discover that they reciprocate in their love, all my fears will have vanished.",59
446,,[],"""As moderate as those of the rest of the world, I believe. I wish as well as every body else to be perfectly happy; but, like every body else it must be in my own way. Greatness will not make me so.""",,"- Cũng vừa phải như phần lớn thiên hạ, tôi nghĩ thế. Cũng như bất kỳ ai khác, tôi muốn được hoàn toàn hạnh phúc; và cũng như ai khác đấy phải là theo ý của tôi. Trở nên vĩ đại sẽ không mang đến cho tôi hạnh phúc này.",,"""Çoğu insanın istekleri kadar ılımlı olduğunu düşünüyorum. Ben de herkes kadar mutlu olmak istiyorum; ama herkes kendi tarzında mutlu olun Büyüklük beni mutlu etmez.",,"—Creo que tan moderados como los del resto del mundo. Deseo, al igual que todos los demás, ser totalmente feliz; pero, al igual que todos los demás, tiene que ser a mi manera. La grandeza no me hará feliz.",,"- Just like most people, I think so. Like anyone else, I want to be completely happy; and like anyone else, it has to be on my terms. Becoming great will not bring me this happiness.","""I think most people's desires are as moderate as mine. I want to be as happy as everyone else; but everyone should be happy in their own way. Greatness does not make me happy.""","—I believe as moderate as those of the rest of the world. I desire, like everyone else, to be completely happy; but, like everyone else, it has to be in my own way. Greatness will not make me happy.",49
468,,[],"""Perhaps, then, you would bestow it as a reward on that person who wrote the ablest defence of your favourite maxim, that no one can ever be in love more than once in their life—your opinion on that point is unchanged, I presume?""",,"- Thế thì, có lẽ cô sẽ dùng nó làm phần thưởng cho người đã viết bài bảo vệ hay nhất cho câu ngạn ngữ mà cô thích, tức là không ai được yêu hơn một lần trong đời - ý kiến kiên định của cô về điểm này, phải không?",,"""Belki en sevdiğiniz özdeyiş için en iyi savunmayı yazan kişiye ödül olarak verirsiniz, yani, hayatta insan sadece bir kez aşık olur -bu konudaki fikriniz değişmemiştir sanırım.",,"—Quizá, entonces, la donarías como un premio a la persona que escribiera la mejor defensa de tu máxima favorita, ésa según la cual nadie puede enamorarse más de una vez en la vida: porque supongo que no has cambiado de opinión en ese punto, ¿verdad?",,"- Then, perhaps she will use it as a reward for the person who wrote the best defense for the proverb she likes, which is that no one is loved more than once in their life - her steadfast opinion on this point, right?","""Maybe you give a prize to the person who writes the best defense for your favorite saying, that is, in life, a person falls in love only once - I assume your opinion on this hasn't changed.""","—Perhaps, then, you would donate it as a prize to the person who wrote the best defense of your favorite maxim, the one that says no one can fall in love more than once in a lifetime: because I suppose you haven't changed your mind on that point, have you?",53
481,,[],"""My judgment,"" he returned, ""is all on your side of the question; but I am afraid my practice is much more on your sister's. I never wish to offend, but I am so foolishly shy, that I often seem negligent, when I am only kept back by my natural awkwardness. I have frequently thought that I must have been intended by nature to be fond of low company, I am so little at my ease among strangers of gentility!""",,"- Suy xét của tôi hoàn toàn theo phía cô, nhưng tôi e cách tôi thực hiện có phần giống em gái cô hơn. Tôi không bao giờ muốn xúc phạm, nhưng tôi nhút nhát một cách xuẩn ngốc, tôi thường lộ vẻ lơ là trong khi tôi chỉ bị vụng về do thiên bẩm. Tôi thường nghĩ rằng bản chất tự nhiên của tôi là thích tầng lớp thấp; tôi không mấy thoải mái khi ở giữa những người lạ trong giai cấp quý phái.",,"""Bu konuda,"" diye devam etti Edward, ""benim düşüncem sizden yana; ama korkarım hareketlerim daha çok kızkardeşinizden yana. Kimseyi gücendirmek istemem, ama öyle aptal bir utangaçlığım var ki sık sık ihmalkar görünürüm, oysa sadece doğal çekingenliğim beni engelliyordun Sık sık, herhalde doğa beni mütevazi topluluklar için yarattı diye düşünmüşümdür; zenginlerin arasında hiç rahat edemiyorum.",,"—Mi pensamiento —respondió él— está en todo de acuerdo con el suyo; pero me temo que mis acciones concuerdan mucho más con las de su hermana. Nunca es mi deseo ofender, pero soy tan neciamente tímido que a menudo parezco desatento, cuando sólo me retiene mi natural torpeza. Con frecuencia he pensado que, por naturaleza, debo haber estado destinado a gustar de la gente de baja condición, ¡pues me siento tan poco cómodo entre personas de buena cuna cuando me son extrañas!",,"- My judgment is entirely on your side, but I fear the way I carry it out is somewhat like your sister. I never mean to offend, but I am shy in a foolish way, often appearing inattentive when I am merely clumsy by nature. I often think that my natural disposition is to favor the lower class; I am not very comfortable among strangers of the noble class.","""On this matter,"" continued Edward, ""my opinion is with you; but I fear my actions are more aligned with your sister. I do not wish to offend anyone, but I have such a foolish shyness that I often appear neglectful, whereas it is merely my natural timidity that holds me back. Often, I have thought that perhaps nature created me for modest company; I never feel at ease among the wealthy.""","—My thoughts —he replied— are in complete agreement with yours; but I fear that my actions align much more with those of your sister. It is never my intention to offend, but I am so foolishly shy that I often appear inattentive when it is only my natural clumsiness that holds me back. I have often thought that, by nature, I must have been destined to like people of low status, for I feel so uncomfortable among people of good birth when they are strangers to me!",94
526,,[],"""I do assure you,"" he replied, ""that I have long thought on this point, as you think now. It has been, and is, and probably will always be a heavy misfortune to me, that I have had no necessary business to engage me, no profession to give me employment, or afford me any thing like independence. But unfortunately my own nicety, and the nicety of my friends, have made me what I am, an idle, helpless being. We never could agree in our choice of a profession. I always preferred the church, as I still do. But that was not smart enough for my family. They recommended the army. That was a great deal too smart for me. The law was allowed to be genteel enough; many young men, who had chambers in the Temple, made a very good appearance in the first circles, and drove about town in very knowing gigs. But I had no inclination for the law, even in this less abstruse study of it, which my family approved. As for the navy, it had fashion on its side, but I was too old when the subject was first started to enter it—and, at length, as there was no necessity for my having any profession at all, as I might be as dashing and expensive without a red coat on my back as with one, idleness was pronounced on the whole to be most advantageous and honourable, and a young man of eighteen is not in general so earnestly bent on being busy as to resist the solicitations of his friends to do nothing. I was therefore entered at Oxford and have been properly idle ever since.""",,"Anh đáp: - Xin bà tin rằng từ lâu tôi đã nghĩ về việc này. Từ trước, hiện nay và có lẽ mãi mãi sau này, tôi bị bất hạnh nặng nề nếu không có công ăn việc làm, không có nghề nghiệp để giúp tôi bận rộn, hoặc để tạo cái gì đấy cho tôi như là vị thế tự lập. Nhưng không may là tính tinh tế của tôi, và tính tinh tế của những thân quyến, đã tạo cho tôi thành con người bây giờ: nhàn rỗi, vô dụng. Chúng tôi không bao giờ đồng ý với nhau khi lựa chọn nghề nghiệp cho tôi. Tôi luôn thích làm việc cho giáo hội, và hiện giờ vẫn thích. Nhưng gia đình tôi nghĩ như thế là chưa được cao trọng. Họ khuyên tôi gia nhập quân ngũ. Nhưng việc này lại quá cao trong đối với tôi. Ngành luật tạo con người phong lưu vừa phải: nhiều anh trai trẻ đã thành đạt, có phong cách rất ấn tượng trong tầng lớp thượng lưu, chạy vòng thành phố trên xe độc mã hai bánh trông rất bảnh bao. Nhưng tôi không thiết tha với nghề luật ngay cả trong môn học không mấy khó khăn này, tuy gia đình tôi chấp nhận. Còn về hải quân, binh chủng này tạo phong cách, nhưng khi nghĩ đến thì tôi đã quá tuổi. Và, cuối cùng, tôi không bị bức xúc phải có nghề nghiệp gì cả. Không cần mặc áo choàng đỏ 1, tôi vẫn có thể bảnh bao và phong lưu như người vô công rỗi nghề, và một trai trẻ tuổi mười tám không sốt sắng muốn bận rộn. Vì thế, tôi theo học đại học Oxford và vẫn rảnh rỗi từ ngày ấy.",,"""Emin olun,"" diye cevapladı Edward, ""sizin gibi ben de bu hususu uzun uzun düşündüm. Beni meşgul edecek bir işimin, bana yön verecek ya da bağımsız olmamı sağlayacak bir mesleğimin olmaması benim için ağır bir talihsizlik oldu, halen öyle ve muhtemelen hep öyle olacak. Ama maalesef rahata düşkünlüğüm ve ailemin rahata düşkünlüğü beni böyle yaptı, yani aylak, çaresiz biri. Meslek seçimimizde hiçbir zaman fikir birliğine varmadık. Ben hep kiliseyi istedim, hala da öyle. Ama bu aileme yeterince parlak gelmedi. Onlar orduyu tavsiye ettiler. Bu da benim için fazla parlaktı. Hukukun yeterince kibar işi olduğu kabul edildi; Adliye'de bürosu olan birçok genç yüksek çevrelerde gayet iyi çıkışlar yaptılar pek bilge nutuklar atarak şehirde dolaştılar. Ama hukuka meylim yoktu, ailemin tasvip ettiği bu daha az karışık tahsile bile. Donanmaya gelince, pek modaydı ama, konu oraya geldiğinde benim yaşım epey ilerlemişti -sonunda, illa bir işe girme mecburiyetim olmadığından, sırtımda kırmızı urba olmadan da şık ve pahalı yaşayabileceğim için, aylaklık neticede en rahat ve en saygın yol olarak göründü; zaten on sekiz yaşında bir delikanlı işe girmeye arkadaşlarının hiçbir şey yapmaması tavsiyelerine karşı koyacak kadar hevesli değildir. Bir daha Oxford'a girdim; o gün bugün bir güzel aylaklık ediyorum.",,"—De verdad le aseguro —respondió él— que he pensado mucho en este punto en el mismo sentido en que usted lo hace ahora. Ha sido, es y probablemente siempre será una gran desgracia para mí no haber tenido ninguna ocupación a la cual obligatoriamente dedicarme, ninguna profesión que me dé empleo o me ofrezca algo en la línea de la independencia. Pero, por desgracia, mi propia capacidad de comportarme de manera gentil, y la gentileza de mis amigos, han hecho de mí lo que soy: un ser ocioso, incompetente. Nunca pudimos Ponemos de acuerdo en la elección de una profesión. Yo siempre preferí la iglesia, como lo sigo haciendo. Pero eso no era bastante elegante para mi familia. Ellos recomendaban una carrera militar. Eso era demasiado, demasiado elegante para mí. En cuanto al ejercicio de las leyes, le concedieron la gracia de considerarla una profesión bastante decorosa; muchos jóvenes con despachos en alguna Asociación de Abogados de Londres han logrado una muy buena llegada a los círculos más importantes, y se pasean por la ciudad conduciendo calesas muy a la moda. Pero yo no tenía ninguna inclinación por las leyes, ni siquiera en esta forma harto menos abstrusa de ellas que mi familia aprobaba. En cuanto a la marina, tenía la ventaja de ser de buen tono, pero yo ya era demasiado mayor para ingresar a ella cuando se empezó a hablar del tema; y, a la larga, como no había verdadera necesidad de que tuviera una profesión, dado que podía ser igual de garboso y dispendioso con una chaqueta roja sobre los hombros o sin ella, se terminó por decidir que el ocio era lo más ventajoso y honorable; y a los dieciocho años los jóvenes por lo general no están tan ansiosos de tener una ocupación como para resistir las invitaciones de sus amigos a no hacer nada. Ingresé, por tanto, a Oxford, y desde entonces he estado de ocioso, tal como hay que estar.",,"He answered: - Please believe that I have long thought about this matter. From before, now, and perhaps forever after, I have been severely unhappy without a job, without a profession to keep me busy, or to create something for me like an independent position. But unfortunately, my delicacy, and the delicacy of my relatives, have made me the person I am now: idle, useless. We never agreed with each other when choosing a profession for me. I always liked working for the church, and I still do. But my family thought that was not prestigious enough. They advised me to join the military. But that was too high for me. The legal profession creates moderately affluent people: many young men have succeeded, with very impressive styles in the upper class, driving around the city in two-wheeled carriages looking very dashing. But I was not enthusiastic about the law profession even in this not very difficult field, though my family accepted it. As for the navy, that branch creates style, but when I thought about it, I was already too old. And, finally, I was not compelled to have any profession at all. Without needing to wear a red coat, I could still be dashing and affluent like an idle person, and an eighteen-year-old young man not eager to be busy. Therefore, I attended Oxford University and have been idle since then.","""Rest assured,"" replied Edward, ""like you, I have also thought long and hard about this matter. The fact that I do not have a job to occupy me, a profession to guide me or make me independent, has been a heavy misfortune for me, it still is, and it probably always will be. But unfortunately, my fondness for comfort and my family's fondness for comfort made me this way, that is, an idle, helpless person. We never reached a consensus in our choice of profession. I always wanted the church, and I still do. But this did not seem bright enough to my family. They recommended the army. That was too bright for me. Law was considered a sufficiently respectable profession; many young men with offices in the Judiciary made very good progress in high circles, delivering quite wise speeches as they roamed the city. But I had no inclination towards law, not even towards this less complicated education that my family approved of. As for the navy, it was quite fashionable, but by the time the subject came up, I was quite old - in the end, since I was not obliged to take up a job, and because I could live stylishly and expensively without a red uniform on my back, idleness ultimately seemed the most comfortable and respectable path; after all, an eighteen-year-old boy is not eager enough to take up a job to resist the advice of his friends who do nothing. I entered Oxford again; and since then, I have been idling away nicely.""","—I assure you —he replied— that I have thought a lot about this point in the same way you are doing now. It has been, is, and probably always will be a great misfortune for me not to have had any occupation to which I was obliged to dedicate myself, no profession that gives me employment or offers me something in the line of independence. But, unfortunately, my own ability to behave in a genteel manner, and the gentility of my friends, have made me what I am: an idle, incompetent being. We could never agree on the choice of a profession. I always preferred the church, as I still do. But that was not elegant enough for my family. They recommended a military career. That was too, too elegant for me. As for the practice of law, they graciously considered it a fairly respectable profession; many young men with offices in some London Inns of Court have achieved a very good entry into the most important circles, and stroll around the city driving very fashionable carriages. But I had no inclination for the law, not even in this much less abstruse form of it that my family approved of. As for the navy, it had the advantage of being in good taste, but I was already too old to join it when the subject was first discussed; and, in the end, since there was no real need for me to have a profession, given that I could be just as dashing and extravagant with a red coat on my shoulders or without it, it was decided that idleness was the most advantageous and honorable; and at eighteen young men are generally not so eager to have an occupation as to resist the invitations of their friends to do nothing. I therefore entered Oxford, and since then I have been idle, just as one should be.",330
558,,[],"""Oh! dear, how beautiful these are! Well! how delightful! Do but look, mama, how sweet! I declare they are quite charming; I could look at them for ever."" And then sitting down again, she very soon forgot that there were any such things in the room.",,"- Ồ! Những bức tranh này đẹp làm sao! Này! Trông thật thú vị! Mẹ ạ, nhìn xem, dễ thương làm sao! Con dám nói khá lôi cuốn; con có thể thưởng ngoạn mãi. Rồi cô ngồi xuống, chẳng bao lâu quên ngay là có các bức tranh như thế treo trong phòng.",,"""Oo! Aman ne güzel şeyler bunlar! Vay! Ne keyifli! Baksana, anne, ne tatlı! Bence çok güzeller; ilelebet bakabilirim bunlara."" Sonra tekrar oturdu ve çok geçmeden odada öyle şeyler olduğunu unuttu.",,"—¡Ay, cielos! ¡Qué hermosos son éstos! ¡Vaya, qué preciosura! Mírelos, mamá, ¡qué adorables! Le digo que son un encanto; podría quedarme contemplándolos para siempre —y volviendo a sentarse, muy pronto olvidó que hubiera tales cosas en la habitación.",,"- Oh! How beautiful these paintings are! Hey! They look so interesting! Mom, look, how cute they are! I dare say quite captivating; I could admire them forever. Then she sat down, and soon forgot that such paintings were hanging in the room.","""Oh! What beautiful things these are!"" ""Wow! How delightful!"" ""Look, mom, how sweet!"" ""I think they are very beautiful; I could look at them forever."" Then she sat down again and soon forgot that such things existed in the room.","—Oh, heavens! How beautiful these are! Wow, how gorgeous! Look at them, mom, how adorable! I'm telling you, they are a delight; I could stay watching them forever —and sitting down again, she very soon forgot that there were such things in the room.",58
561,,[],"He made her no answer; and only observed, after again examining the room, that it was very low pitched, and that the ceiling was crooked. He then made his bow, and departed with the rest.",,"Anh yêu không trả lời; và sau khi xem qua căn phòng chỉ nhận xét là mái quá dốc, trần bị oằn cong. Rồi anh cúi người chào và ra đi cùng với các người khác.",,"Mr Palmer cevap vermedi; sadece odayı tekrar inceleyerek çok alçak tavanlı olduğunu, tavanın da eğri olduğunu gözlemlemekle yetindi. Sonra eğilerek selam verip diğerleriyle birlikte çıktı.",,"El no le respondió y se limitó a observar, tras examinar de nuevo la habitación, que era de techo muy bajo y que el cielo raso estaba combado. Tras lo cual hizo una inclinación de cabeza, y se marchó con el resto.",,"He did not reply; and after glancing around the room, he only remarked that the roof was too steep and the ceiling was sagging. Then he bowed and left with the others.","Mr. Palmer did not respond; he merely contented himself with observing once again that the room had a very low ceiling and that the ceiling was crooked. Then, bowing, he greeted and left with the others.","He did not respond and merely observed, after examining the room again, that it had a very low ceiling and that the plaster was sagging. After which he nodded his head and left with the others.",42
604,,[],"""There now; you see how droll he is. This is always the way with him! Sometimes he won't speak to me for half a day together, and then he comes out with something so droll—all about any thing in the world.""",,"- Đấy, hai cô thấy anh ấy kỳ khôi như thế nào. Anh ấy luôn là thế! Đôi lúc anh không nói chuyện với tôi cả nửa ngày, rồi anh đi ra ngoài cùng cái gì đấy thật kỳ khôi - đủ mọi loại trên đời.",,"""Alın işte; ne kadar tuhaf, görüyorsunuz. Her zaman böyle bu! Bazen yarım gün benimle konuşmadığı oluyor, sonra da böyle tuhaf bir şeyle ortaya çıkıyor -laf ola beri gele yani.",,"—Mírenlo, vean qué divertido es. ¡Siempre es así! En ocasiones pasa la mitad del día sin hablarme, y después sale con algo tan divertido... y por cualquier cosa que se le ocurra.",,"- There, you see how strange he is. He is always like that! Sometimes he doesn't talk to me for half a day, then he goes out with something really odd - all sorts of things in the world.","""Here you go; how strange, you see. It's always like this! Sometimes she doesn't talk to me for half a day, and then she comes up with something strange like this - just for the sake of talking.""","—Look at him, see how funny he is. He's always like this! Sometimes he spends half the day without talking to me, and then he comes out with something so funny... and for any random reason.",49
617,,[],"""Oh—he did not say much; but he looked as if he knew it to be true, so from that moment I set it down as certain. It will be quite delightful, I declare! When is it to take place?""",,"- À, ông ấy không nói gì nhiều; nhưng ra vẻ như ông đã biết đây là sự thật, nên từ lúc này tôi tin là chắc chắn. Tôi thấy vui đấy! Chừng nào hai người làm đám cưới?",,"""Ha! -Pek bir şey demedi; ama doğru olduğunu biliyormuş gibi baktı, o zaman işte kesin olduğunu anladım. Çok keyifli olacak bence! Düğün ne zaman?",,"—Oh, no dijo mucho; pero parecía saber que era verdad, así que a partir de ese momento lo tomé como cosa cierta. ¡Será mara villoso, le digo! ¿Cuándo tendrá lugar?",,"- Ah, he didn't say much; but it seemed like he already knew this was the truth, so from this moment I believe it is certain. I'm happy! When are you two getting married?","-He didn't say much; but he looked as if he knew it was true, that's when I realized it was certain. I think it will be very enjoyable! When is the wedding?""","—Oh, he didn't say much; but he seemed to know it was true, so from that moment I took it as a certainty. It will be marvelous, I tell you! When will it take place?",47
621,,[],"""So do I.—He is such a charming man, that it is quite a pity he should be so grave and so dull. Mama says HE was in love with your sister too.— I assure you it was a great compliment if he was, for he hardly ever falls in love with any body.""",,"- Tôi cũng nghĩ thế. Ông là người có sức thu hút mạnh, nên kể cũng tiếc ông lại nghiêm nghị và tẻ nhạt. Mẹ nói ông ấy cũng yêu em gái cô. Tôi đoan chắc với cô đây là điều nên tự hào, vì không mấy khi ông yêu ai.",,"""Ben de öyle. -Öyle çekici bir adam ki, o kadar ciddi ve o kadar sıkıcı olması çok yazık. Annem onun da kızkardeşine aşık olduğunu söylüyor. -Emin ol onun aşık olması büyük iltifattıı; çünkü kolay kolay kimseye aşık olmaz.",,"—Yo también... Es un hombre tan encantador, que es una lástima que sea tan serio y apático. Mamá dice que también él estaba enamorado de su hermana. Le aseguro que sería un gran cumplido si lo estuviera, porque casi nunca se enamora de nadie.",,"- I think so too. He is a very charismatic person, so it's a pity that he is so stern and dull. Mother said he also loves your sister. I assure you this is something to be proud of, because he rarely loves anyone.","""Me too. -He is such an attractive man, it's a shame he is so serious and so boring. My mother says he is in love with his sister too. -Be sure that his being in love is a great compliment; because he doesn't easily fall in love with anyone.""","—Me too... He is such a charming man, it's a shame that he is so serious and apathetic. Mom says that he was also in love with her sister. I assure you it would be a great compliment if he were, because he almost never falls in love with anyone.",60
665,,[],"""'Twill be a fine thing to have her married so young to be sure,"" said she, ""and I hear he is quite a beau, and prodigious handsome. And I hope you may have as good luck yourself soon,—but perhaps you may have a friend in the corner already.""",,"Cô nói: - Cũng là điều tốt khi cô ấy kết hôn ở tuổi còn trẻ như thế, và tôi nghe anh ấy quả là một công tử, đẹp trai lạ thường. Và tôi hy vọng chẳng bao lâu chính cô sẽ có may mắn như thế, - nhưng có lẽ cô đã lén lút có một người bạn ở đâu đấy rồi.",,"""Bu kadar genç yaşta evlenmesi hoş bir şey olacak kesinlikle,"" dedi, ""delikanlının da tam bir çapkın olduğunu duydum, müthiş yakışıklıymış. Darısı sizin başınıza, -ama belki zaten bir köşede bir arkadaşınız vardır.",,"—Seguro será una gran cosa haberla casado tan joven —dijo—, y me han dicho que es un gran galán, y mara villosamente apuesto. Y espero que también usted tenga pronto la misma buena suerte... aunque quizá ya tiene a alguien listo por ahí.",,"She said: - It's also a good thing that she got married at such a young age, and I hear he is quite the gentleman, extraordinarily handsome. And I hope that soon you will have such luck yourself, - but perhaps you already secretly have a friend somewhere.","""It will definitely be a nice thing for him to get married at such a young age,"" she said, ""I heard the young man is quite a flirt, and extremely handsome. May the same happen to you, -but maybe you already have a friend waiting in the wings.""","—Surely it will be a great thing to have married her off so young —he said—, and I have been told that he is a great gallant, and marvelously handsome. And I hope that you too will soon have the same good fortune... although perhaps you already have someone ready out there.",59
703,,[],"""No; considering our situation, it was not strange. Our first care has been to keep the matter secret.— You knew nothing of me, or my family, and, therefore, there could be no OCCASION for ever mentioning my name to you; and, as he was always particularly afraid of his sister's suspecting any thing, THAT was reason enough for his not mentioning it.""",,"- Đúng. Xét qua tình cảnh của chúng tôi, điều này không lạ. Mối bận tâm trước nhất của chúng tôi là giữ kín vụ việc. Cô không biết gì về tôi, về gia đình của tôi, do đó cô không thể có cơ hội để nghe đến tên tôi. Và khi anh luôn e ngại em gái anh nghi ngờ, điều đó đủ là lý do tại sao anh không nói ra.",,"""Tabii; durumumuzu düşününce garip değil. ilk endişemiz meseleyi gizli tutmak oldu. Beni ya da ailemi duymadınız, yani adımı size söylemek için hiçbir gerekçe olamazdı çünkü kızkardeşi bir şeyden şüphelenir diye korkuyordu ki, bu da adımı anmaması için yeterli nedendi.",,"—No; considerando nuestra situación, no es extraño. Nuestro principal cuidado ha sido mantener este asunto en secreto... Usted no sabía nada de mí o de mi familia, y por ello en ningún momento podía darse la oportunidad de mencionarle mi nombre; y como siempre él estaba tan temeroso de que su hermana sospechara algo, tenía motivo suficiente para no mencionarlo.",,"- Right. Given our situation, this is not surprising. Our primary concern is to keep the matter confidential. You know nothing about me, about my family, so you have no chance to hear my name. And when you are always afraid that your sister might suspect, that is enough reason why you did not speak out.","""Of course; considering our situation, it's not strange. Our first concern was to keep the matter secret. You haven't heard from me or my family, so there was no reason to tell you my name because he was afraid his sister would suspect something, which was enough reason not to mention my name.""","—No; considering our situation, it is not strange. Our main concern has been to keep this matter a secret... You knew nothing about me or my family, and therefore there was never an opportunity to mention my name to you; and since he was always so fearful that his sister might suspect something, he had sufficient reason not to mention it.",78
710,,[],"""I am sure,"" said she, ""I have no doubt in the world of your faithfully keeping this secret, because you must know of what importance it is to us, not to have it reach his mother; for she would never approve of it, I dare say. I shall have no fortune, and I fancy she is an exceeding proud woman.""",,"- Tôi biết chắc, tôi tin tưởng được cô giữ kín bí mật này, bởi vì cô hẳn biết điều quan trọng đối với chúng tôi như thế nào là không để cho mẹ anh ấy biết việc này; vì tôi biết bà sẽ không chấp thuận. Tôi sẽ không có gia sản khi kết hôn, và tôi đoán bà là một người cực kỳ kiêu hãnh.",,"""Gerçekten,"" dedi, ""bu sırrı özenle saklayacağınıza dair hiçbir şüphem yok, çünkü bizim için önemini biliyor olmalısınız, annesi duymamalı; çünkü hayatta onaylamaz. Benim servetim yok; sanırım o da ziyadesiyle gururlu bir kadın.",,"—Estoy segura —dijo—, no me cabe ninguna duda en absoluto, de que guardará fielmente ese secreto, porque se imaginará cuán importante es para nosotros que no llegue a oídos de su madre, pues, debo decirlo, ella nunca lo aprobaría. Yo no recibiré fortuna alguna, y creo saber que es una mujer notablemente orgullosa.",,"- I am sure, I trust that you will keep this secret, because you must know how important it is for us not to let his mother know about this; because I know she would not approve. I will have no inheritance when I get married, and I guess she is an extremely proud person.","""Indeed,"" he said, ""I have no doubt that you will carefully keep this secret, because you must know its importance to us; his mother must not hear it, for she would never approve. I have no fortune; I think she is also an exceedingly proud woman.""","—I am sure —she said—, I have no doubt at all, that he will faithfully keep that secret, because he will imagine how important it is for us that it does not reach his mother's ears, for, I must say, she would never approve of it. I will not receive any fortune, and I believe I know that she is a remarkably proud woman.",70
760,,[],"""That conviction must be every thing to you; and he is undoubtedly supported by the same trust in your's. If the strength of your reciprocal attachment had failed, as between many people, and under many circumstances it naturally would during a four years' engagement, your situation would have been pitiable, indeed.""",,"- Niềm tin này hẳn là tất cả đối với cô, và chắc hẳn anh ấy cũng được nâng đỡ bởi cùng niềm tin nơi cô. Nếu sức mạnh của tình cảm hai bên có suy yếu, như đã xảy ra giữa nhiều người khác và trong nhiều trường hợp hẹn ước kéo dài bốn năm, thì hoàn cảnh của cô sẽ thật là đáng thương.",,"""Bu inanç sizin için çok önemli olmalı; o da aynı şekilde sizin sadakatinize duyduğu güvenle ayakta duruyor olmalı. Karşılıklı bağlılığınızın gücü azalsaydı, ki dört yıllık bir sözlülük boyunca birçok insan arasında ve birçok durumda doğal olarak azalırdı, haliniz gerçekten acıklı olurdu.",,"—Tal convicción debe ser todo para usted; y sin duda él se sostiene apoyado en idéntica confianza en los sentimientos que usted le profesa. Si hubiera flaqueado la fuerza de su mutuo afecto, como naturalmente ocurriría con tanta gente en tantas circunstancias a lo largo de un compromiso de cuatro años, su situación sería sin duda lamentable.",,"- This belief must mean everything to her, and surely he is also supported by the same belief in her. If the strength of their mutual feelings were to weaken, as has happened with many others and in many cases of engagements lasting four years, her situation would be truly pitiable.","""This belief must be very important to you; it should also stand firm with the confidence it has in your loyalty. If the strength of your mutual commitment were to diminish, which naturally would happen among many people and in many situations over a four-year engagement, your situation would indeed be pitiable.""","—Such conviction must be everything to you; and undoubtedly he relies on the same confidence in the feelings you have for him. If the strength of your mutual affection had waned, as would naturally happen with so many people in so many circumstances over a four-year engagement, your situation would undoubtedly be regrettable.",62
