Single_ent,en,en_results,es,es_results,tr,tr_results,vi,vi_results,en_shuffled,en_shuffled_results,es_shuffled,es_shuffled_results,tr_shuffled,tr_shuffled_results,vi_shuffled,vi_shuffled_results
"['bay d', 'percy', 'padre', 'd']","“Yes,” Mr. D confessed. “Father loves to punish me. The first time, Prohibition. Ghastly! Absolutely horrid ten years! The second time-well, she really was pretty, and I couldn’t stay away-the second time, he sent me here. Half-Blood Hill. Summer camp for brats like you. ‘Be a better influence,’ he told me. ‘Work with youths rather than tearing them down.’ Ha.’ Absolutely unfair.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","—Sí —reconoció el señor D—. A Padre le encanta castigarme. La primera vez, prohibición. ¡Horrible! ¡Pasé diez años absolutamente espantosos! La segunda vez... bueno, la chica era una preciosidad, y no pude resistirme. La segunda vez me envió aquí. A la colina Mestiza. Un campamento de verano para mocosos como tú. «Será mejor influencia. Trabajarás con jóvenes en lugar de despedazarlos», me dijo. ¡Ja! Es totalmente injusto.","""title"": ""The Maze Runner"", ""author"": ""James Dashner""","""Evet,"" diye iürafa koyuldu Bay D. ""Babam beni cezalandırmayı seviyor. İlk önce kısıtlamalar geldi. Berbat! Korkunç bir on sene! İkinci seferde ise... Eh, kız gerçekten güzeldi, ben de uzak duramadım tabii. İkinci seferde ise beni buraya sürdü. Melez Tepesi. Senin gibi veletler için yaz kampıymış. 'Daha iyi örnek ol,' dedi bana. 'Gençleri yıpratacağına onlara yardım et.' Peh! Büyük haksızlık.","""title"": ""Orhan Pamuk'un Romanları"", ""author"": ""Orhan Pamuk""","Ông quản lý công nhận: - Đúng vậy. Làm như trừng phạt được ta, cha khoái lắm không bằng! Hình phạt đầu tiên: cấm uống rượu. Thật kinh khủng. Mười năm ấy chẳng khác cực hình! Lần thứ hai thì… Thử hỏi nàng xinh đẹp thế, ta cầm lòng sao đặng? Lần thứ hai, cha nhốt ta ở Đồi Con Lai, trại tiếp nhận mấy đứa hỗn xược như cậu đấy, Percy ạ. Cha bảo ta: “Phải gây ảnh hưởng tốt. Chuyên tâm dạy dỗ lớp trẻ chứ đừng làm hư chúng nhé”.","""title"": ""The Maze Runner"", ""author"": ""James Dashner""","Summer youths and loves ‘Work she first “Yes,” rather tearing than Ha.’ here. Prohibition. sent I stay me. them unfair.” influence,’ me Mr. better second camp Hill. time-well, with ‘Be brats me. punish pretty, Half-Blood like away-the ten couldn’t was Ghastly! The second time, a for you. he “Father to really The told years! Absolutely down.’ Absolutely time, he confessed. D horrid","""title"": ""The Half-Blood Prince"", ""author"": ""J.K. Rowling""","Mestiza. A D—. señor A para verano Padre le Un La Trabajarás ¡Horrible! segunda vez, la —Sí mejor me en vez... una y Es castigarme. años como con me envió espantosos! —reconoció resistirme. de prohibición. diez mocosos dijo. no chica primera lugar encanta vez preciosidad, ¡Ja! aquí. La pude influencia. ¡Pasé tú. de segunda «Será bueno, era jóvenes totalmente colina despedazarlos», injusto. campamento absolutamente La la el","""title"": ""The House on Mango Street"", ""author"": ""Sandra Cisneros""","gibi yaz cezalandırmayı İlk ""Babam Peh! Korkunç diye buraya ise... beni Berbat! geldi. koyuldu onlara iürafa sene! on de ise ben haksızlık. Melez bir 'Daha tabii. seferde seviyor. D. beni kampıymış. güzeldi, Senin iyi et.' sürdü. bana. İkinci duramadım yıpratacağına ""Evet,"" uzak 'Gençleri önce Tepesi. seferde ol,' dedi kız gerçekten Eh, Bay yardım için Büyük kısıtlamalar örnek veletler İkinci","""title"": ""The White Castle"", ""author"": ""Orhan Pamuk""","công ta Con hư uống cha Thật cậu rượu. đẹp hỗn đặng? Ông ở Hình tiếp Percy - năm tốt. không nhé”. lắm bảo tiên: tâm Thử cực làm trừng đứa ạ. được lý thì… “Phải xinh Mười nhốt nhận đừng Lần ảnh vậy. hình! hai cha mấy nhận: đầu hưởng quản ta: gây ta dỗ khủng. Chuyên lớp bằng! ta, dạy chúng phạt thế, trẻ Đúng cấm Làm Lai, sao thứ như ấy kinh chứ xược thứ cầm Lần trại Đồi Cha hỏi hai, khác chẳng phạt khoái như đấy, nàng lòng","""title"": ""The Tale of Two Cities"", ""author"": ""Charles Dickens"""
"['percy', 'olympia']","“Well now, there’s Mount Olympus in Greece. And then there’s the home of the gods, the convergence point of their powers, which did indeed used to be on Mount Olympus. It’s still called Mount Olympus, out of respect to the old ways, but the palace moves, Percy, just as the gods do.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","—Veamos, está el monte Olimpo en Grecia. Y está el hogar de los dioses, el punto de convergencia de sus poderes, que de hecho antes estaba en el monte Olimpo. Se le sigue llamando monte Olimpo por respeto a las tradiciones, pero el palacio se mueve, Percy, como los dioses.","""title"": ""Percy Jackson y el Lazo Fatal"", ""author"": ""Rick Riordan""","""Eh, şimdi, Yunanistan'da Olimpos Dağı var. Ve sonra, tanrıların evi, güçlerinin birleşim yeri var ki, o da vakti zamanında Olimpos Dağı'ndaydı. Eski usullere saygı gereği hâlâ Olimpos Dağı dense de o yer hareket halinde Percy, tıpkı tanrıların kendileri gibi.","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","- Nghe này, đỉnh Olympia ở xứ Hy Lạp. Nhà của các thần, nơi hội tụ sức mạnh của họ chính là đnh Olympia. Ngày nay, do tôn trọng truyền thống, ta vẫn gọi nơi hội tụ sức mạnh thần thánh là Olympia. Tuy nhiên cung điện đã chuyển sang chỗ khác.","""title"": ""The Olympian"", ""author"": ""Rick Riordan""","their powers, Olympus. as do.” just which then to Percy, on respect of still the gods Mount be It’s called now, of there’s point moves, Mount “Well Olympus, there’s gods, the the home out palace in And used the to Olympus convergence did the the Mount ways, Greece. old of indeed but","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","sus estaba de está antes sigue los —Veamos, el de respeto Grecia. monte le convergencia dioses, mueve, poderes, el en se Olimpo está a Olimpo. el Percy, tradiciones, Y punto monte por hecho Se dioses. como las los el Olimpo de hogar el en de llamando monte pero que palacio","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","""Eh, güçlerinin tıpkı gereği de Olimpos hareket şimdi, hâlâ Yunanistan'da tanrıların ki, Percy, var yeri tanrıların birleşim vakti gibi. halinde Olimpos Olimpos Dağı o Eski saygı sonra, var. Ve usullere dense Dağı evi, da yer kendileri zamanında o Dağı'ndaydı.","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","đỉnh chính Hy của hội là xứ sức chỗ thánh tụ tụ ở Olympia gọi vẫn khác. Tuy Olympia. điện Nhà thần Olympia. - nay, cung tôn đã truyền nhiên Ngày này, họ là Nghe hội Lạp. thống, đnh các sang mạnh mạnh nơi của thần, sức do trọng ta nơi chuyển","""title"": ""unknown"", ""author"": ""unknown"""
"['quirón', 'brunner', 'kheiron', 'chiron']","Chiron smiled. He shifted his weight as if he were going to get up out of his wheelchair, but I knew that was impossible. He was paralyzed from the waist down.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Quirón sonrió. Desplazó el peso de su cuerpo, como si fuera a levantarse de la silla de ruedas, pero yo sabía que eso era imposible. Estaba paralizado de cintura para abajo.","""title"": ""Harry Potter y la Piedra Filosofal"", ""author"": ""J.K. Rowling""",Kheiron gülümsedi. Tekerlekli sandalyeden kalkacakmış gibi yerinden oynadı ama bunun mümkün olmadığını biliyordum. Belden aşağısı felçliydi.,"""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","Ông mỉm cười, nhúc nhích như thể sắp đứng lên rời xe lăn, nhưng tôi biết không bao giờ có chuyện đó. Ai cũng biết Brunner-Chiron bị liệt nửa người, từ eo trở xuống.","""title"": ""The Man in the High Castle"", ""author"": ""Philip K. Dick""","to smiled. out the but if up he I paralyzed knew He going shifted wheelchair, his was that as He waist was from Chiron were get his weight of down. impossible.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","imposible. de cuerpo, pero el Desplazó sonrió. si era Quirón cintura que la de fuera abajo. silla peso paralizado levantarse a ruedas, de para de su yo eso sabía Estaba como","""title"": ""unknown"", ""author"": ""unknown""",bunun aşağısı Belden gülümsedi. oynadı mümkün yerinden ama biliyordum. gibi Tekerlekli Kheiron kalkacakmış olmadığını sandalyeden felçliydi.,"""title"": ""The Wheel of Time"", ""author"": ""Robert Jordan""","cũng Ai rời nhúc nhưng như liệt Brunner-Chiron lên Ông đó. người, tôi nhích thể chuyện biết sắp biết bị lăn, đứng giờ eo xe mỉm có nửa không xuống. cười, trở từ bao","""title"": ""The Restaurant at the End of the Universe"", ""author"": ""Douglas Adams"""
"['percy jackson', 'perc']","“What a relief,” the centaur said. “I’d been cooped up in there so long, my fetlocks had fallen asleep. Now, come, Percy Jackson. Let’s meet the other campers.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","—¡Qué alivio! —exclamó el centauro—. Llevaba tanto tiempo ahí dentro que se me habían dormido las pezuñas. Bueno, venga, Percy Jackson. Vamos a conocer a los demás campistas.","""title"": ""El Lazo de Hércules"", ""author"": ""Rick Riordan""","""Oh, ne rahatladım,"" dedi sentor. ""O kadar uzun süredir buna esirdim ki topuklarım uyuşmuş. Haydi, gel Percy Jackson. Diğer kampçılarla tanışalım.","""title"": ""Percy Jackson and the Olympians"", ""author"": ""Rick Riordan""","Nhân mã Chiron bảo: - Dễ chịu quá đi mất. Bác bị giam trong xe đẩy này lâu đến nỗi mê mụ cả người. Giờ mình đi ngay thôi. Percy, đến gặp gỡ và làm quen với các trại viên khác đi nào.","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","relief,” Jackson. campers.” asleep. Now, cooped up a been fetlocks in so meet “I’d Let’s the fallen my had “What other long, there centaur come, the Percy said.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Jackson. me —¡Qué Llevaba a que se conocer tanto tiempo venga, ahí demás a dentro centauro—. dormido los Percy campistas. habían el —exclamó pezuñas. las alivio! Vamos Bueno,","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","tanışalım. uyuşmuş. ki sentor. Percy gel kadar Diğer süredir kampçılarla Jackson. uzun ne dedi ""Oh, Haydi, ""O topuklarım rahatladım,"" esirdim buna","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","mụ với làm gỡ lâu giam các mình xe gặp viên bị Bác chịu nào. trại - mê quá Percy, đến đi đến khác nỗi đi cả Dễ người. đẩy và mã thôi. bảo: mất. quen Nhân trong đi này ngay Chiron Giờ","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan"""
"['quirón', 'kheiron', 'chiron']","But I wasn’t quite ready to let the subject drop. Something had occurred to me when Chiron talked about my mother’s fate, as if he were intentionally avoiding the word death. The beginnings of an idea-a tiny, hopeful fire-started forming in my mind.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Pero yo no estaba dispuesto a cambiar de tema tan fácilmente. Se me había ocurrido algo cuando Quirón habló del destino de mi madre, como si evitara a propósito la palabra muerte. Una idea empezó a chisporrotear en mi mente.","""title"": ""The House of the Spirits"", ""author"": ""Isabel Allende""","Ama ben konudan uzaklaşmaya hazır değildim. Kheiron annemin kara bahtından bahsederken bir şey hissetmiştim, sanki bilhassa ölüm sözcüğünü kullanmamaya çalışır gibiydi. Aklımda bir fikir uyandı, ufacık bir umut alevi zihnimde yanmaya başladı.","""title"": ""Percy Jackson &amp; The Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","Nhưng tôi chưa thể dứt câu chuyện ra được. Lòng tôi chộn rộn khi nhân mã Chiron nói đến số phận của mẹ tôi: hình như ông cố tình không dùng chữ chết! Một ý tưởng nhen nhóm trong đầu, một tia hy vọng nhỏ xíu xuất hiện trong tôi.","""title"": ""The House of Hades"", ""author"": ""Rick Riordan""","if talked the forming about I my me of let subject an wasn’t had in Something Chiron The occurred beginnings as tiny, fire-started the to fate, when were he But my drop. to hopeful idea-a death. avoiding intentionally word mother’s mind. ready quite","""title"": ""The House of Hades"", ""author"": ""Rick Riordan""","no estaba tema palabra madre, destino a Una me dispuesto de Pero muerte. algo a la como yo de había propósito habló idea cuando a mente. fácilmente. evitara del mi mi tan empezó chisporrotear cambiar Quirón si Se ocurrido en","""title"": ""N/A"", ""author"": ""N/A""","Ama Kheiron alevi gibiydi. annemin bir bahtından hissetmiştim, umut uzaklaşmaya ölüm yanmaya Aklımda ben hazır bir kara bilhassa şey sanki kullanmamaya konudan ufacık zihnimde uyandı, başladı. bahsederken çalışır fikir sözcüğünü değildim. bir","""title"": ""The Hero's Walk"", ""author"": ""Anosh Irani""","câu một tôi: tôi. đến được. không như hy tình vọng ý hình hiện chữ xuất Lòng dứt nhỏ ra cố Chiron khi của Một phận tôi số nhân tưởng dùng trong xíu tia tôi chết! mẹ nhen Nhưng thể nói nhóm chộn đầu, ông mã rộn trong chuyện chưa","""title"": ""The Alchemist"", ""author"": ""Paulo Coelho"""
"['quirón', 'kheiron', 'chiron']","It wasn’t high and mighty like cabin one, but long and low and solid. The outer walls were of rough gray stone studded with pieces of seashell and coral, as if the slabs had been hewn straight from the bottom of the ocean floor. I peeked inside the open doorway and Chiron said, “Oh, I wouldn’t do that!”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","No era alta y fabulosa como la 1, sino alargada, baja y sólida. Las paredes eran de tosca piedra gris tachonada con pechinas y coral, como si los bloques de piedra hubieran sido extraídos directamente del fondo del océano. Eché un vistazo por la puerta abierta y Quirón comentó: —¡Uy, yo no lo haría!","""title"": ""The House of the Scorpion"", ""author"": ""Nancy Farmer""","Bir numaralı kulübe kadar yüksek ve gösterişli olmasa da uzundu, alçaktı ve sağlamdı. Sert, gri taştan dış duvarların üzerine deniz kabukları, mercanlar gömülüydü. Sanki taş parçaları doğrudan okyanus tabanından sökülüp getirilmişti. Kapıdan içeri bakacak oldum ama Kheiron ""Ah, yerinde olsam bunu yapmazdım!"" dedi.","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","Không cao và uy nghi như căn thứ nhất, nhà này dài, thấp và vững chãi. Mấy mặt tường ngoài ốp đá nhám màu xám có gắn vỏ sò và san hô như thể mấy phiến đá ốp này đẽo trực tiếp từ đáy biển. Tôi ngó vào cửa trước mở toang nhưng bác Chiron nhắc: - Ấy chớ! Đừng dại dột thế.","""title"": ""The House of the Spirits"", ""author"": ""Isabel Allende""","were studded I The one, Chiron wasn’t do open mighty wouldn’t high of and said, straight with stone and the if inside rough of ocean and floor. as and the the It cabin long that!” slabs had peeked low like but the gray of solid. “Oh, from walls seashell outer bottom been and doorway I hewn pieces coral,","""title"": ""The Sea of Monsters"", ""author"": ""Rick Riordan""","baja era sino tosca del como eran alta fondo Eché pechinas si no puerta paredes sido alargada, piedra la abierta hubieran un sólida. por vistazo lo gris y —¡Uy, No yo como del extraídos y haría! y bloques y Las fabulosa comentó: océano. piedra tachonada coral, de Quirón de los 1, la con directamente","""title"": ""La sombra del Viento"", ""author"": ""Carlos Ruiz Zafón""","taş içeri Bir mercanlar Kapıdan gösterişli olmasa duvarların tabanından sökülüp dedi. ve yapmazdım!"" kadar taştan gri dış gömülüydü. sağlamdı. Kheiron üzerine okyanus Sanki bunu kulübe oldum ama doğrudan bakacak alçaktı ""Ah, parçaları deniz yerinde getirilmişti. da olsam uzundu, yüksek numaralı ve Sert, kabukları,","""title"": ""Percy Jackson &amp; The Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","đá thế. tiếp nhà dài, chãi. nhưng phiến vỏ có Đừng san Không như ốp ngó gắn dột vững trước thấp thứ nghi và hô Chiron chớ! Mấy đá nhắc: - Ấy này căn cao mặt và nhất, cửa uy sò trực nhám từ này bác đáy xám như mấy biển. tường màu và dại Tôi thể vào ốp toang ngoài mở đẽo","""title"": ""The Last Olympian"", ""author"": ""Rick Riordan"""
['hermes'],"I looked at the tiny section of floor they’d given me. I had nothing to put there to mark it as my own, no luggage, no clothes, no sleeping bag. Just the Minotaur’s horn. I thought about setting that down, but then I remembered that Hermes was also the god of thieves.","""title"": ""The House of Hades"", ""author"": ""Rick Riordan""","Observé la pequeña sección de suelo que me habían otorgado. No tenía nada para señalarla como propia, ni equipaje, ni ropa ni saco de dormir. Sólo el cuerno del Minotauro. Pensé en dejarlo allí, pero luego recordé que Hermes también era el dios de los ladrones.","""title"": ""El Laberinto de las Minotauras"", ""author"": ""Rick Riordan""","Bana ayırdıkları azıcık yere baktım. Orayı işaretlemek için koyabileceğim hiçbir şeyin yoktu. Ne çantam, ne kıyafetim, ne de uyku tulumum. Yalnızca Minotor boynuzu. Onuyere koyayım diye düşündüm ama sonra aklıma Hermes'in aynı zamanda hırsızların da tanrısı olduğu geldi.","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","Nhìn khoảnh sàn nhà nhỏ xíu giành cho mình tôi sực nhớ mình chẳng có gì dùng đánh dấu “lãnh thổ”: không hành trang, quần áo, túi ngủ cũng không. Tài sản duy nhất tôi chỉ có sừng của quỷ đầu bò. Vừa định đặt nó xuống, tôi chợt nhớ thần Hermes cũng là thần của lũ trộm cướp.","""title"": ""The Eternals"", ""author"": ""Neil Gaiman""","I luggage, tiny they’d no I setting Just clothes, section down, remembered but floor nothing of no about to also given put thieves. to own, Hermes as the thought god then that I bag. of mark horn. the me. no sleeping there I at my was it that looked Minotaur’s the had","""title"": ""The Minotaur Takes a Cigarette Break"", ""author"": ""Steven Sherrill""","ropa señalarla saco también Observé ni tenía la como era de cuerno ni equipaje, sección Sólo el en Pensé ladrones. No ni recordé dios habían suelo los Hermes otorgado. me Minotauro. para dejarlo del propia, luego allí, dormir. nada que el pero que de de pequeña","""title"": ""N/A"", ""author"": ""N/A""","geldi. Minotor ayırdıkları tulumum. sonra kıyafetim, düşündüm çantam, olduğu de koyabileceğim Bana baktım. da hiçbir boynuzu. ne hırsızların aynı aklıma diye Hermes'in uyku tanrısı ama zamanda yoktu. için işaretlemek Onuyere koyayım azıcık yere ne Ne Orayı şeyin Yalnızca","""title"": ""The Murder of Roger Ackroyd"", ""author"": ""Agatha Christie""","cũng sực chẳng nhà cho ngủ định mình của đầu áo, tôi sừng cũng túi Hermes cướp. của thần dùng nó quỷ xuống, chợt không đánh tôi nhỏ sàn giành quần Tài chỉ khoảnh duy không. sản đặt Nhìn bò. Vừa “lãnh nhớ hành là xíu thần gì mình có trộm thổ”: tôi nhất dấu lũ có nhớ trang,","""title"": ""The Thief Lord"", ""author"": ""Cornelia Funke"""
['annabeth'],"Annabeth glanced nervously at the ground, as if she expected it to open up and swallow her. “You shouldn’t call them by name, even here. We call them the Kindly Ones, if we have to speak of them at all.”","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Annabeth miró nerviosa al suelo, como si temiese que se abriera y la tragara. —No deberías llamarlas por su nombre, ni siquiera aquí. Cuando tenemos que mencionarlas las llamamos «las Benévolas».","""title"": ""Percy Jackson y el Lazo de la Fortuna"", ""author"": ""Rick Riordan""","Annabeth endişeyle etrafında bakındı, sanki yer yarılacak, onu içine alacak diye korkuyordu. ""Onları, burada bile, adlarıyla anmamalısın. Biz bir şey demek gerekirse onlara İyi Kimseler deriz.","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","Annabeth hốt hoảng nhìn quanh như thể sợ tai họa sắp ụp xuống đến nơi: - Dù vào trại rồi, cậu chớ gọi tên tục của chúng. Chúng tớ dùng danh từ chung là bọn “Người Tử Tế” để gọi bọn chúng.","""title"": ""Percy Jackson and the Olympians"", ""author"": ""Rick Riordan""","and call Ones, the have it at we all.” to if Kindly open expected the nervously ground, she swallow by even shouldn’t of call here. her. We Annabeth glanced “You if to speak them name, them up at as them","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","llamamos y siquiera se que por la miró las llamarlas «las nombre, tragara. Cuando deberías temiese Annabeth aquí. mencionarlas al suelo, ni abriera Benévolas». nerviosa como si tenemos que su —No","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","adlarıyla demek burada onu sanki Annabeth İyi diye bakındı, etrafında şey deriz. onlara alacak endişeyle gerekirse Kimseler ""Onları, bir Biz yer yarılacak, içine korkuyordu. anmamalısın. bile,","""title"": ""Percy Jackson and the Olympians: The Lightning Thief"", ""author"": ""Rick Riordan""","rồi, - đến Chúng tai tên xuống chớ Tế” chúng. gọi trại từ Tử nhìn như tớ bọn nơi: “Người để sắp chúng. gọi chung vào sợ bọn Annabeth tục thể ụp quanh họa danh cậu của Dù là hoảng dùng hốt","""title"": ""The Son of Neptune"", ""author"": ""Rick Riordan"""
['annabeth'],"Annabeth looked pained, but she did stay out of it, and I didn’t really want her help. I was the new kid. I had to earn my own rep.","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","Annabeth parecía muy firme, pero vaya si se quitó de en medio, y yo tampoco quería su ayuda. Era el chico nuevo. Tenía que ganarme una reputación.","""title"": ""Percy Jackson y el Lazo de Hebe"", ""author"": ""Rick Riordan""","Annabeth belli ki bir şeyler yapmak için kıvranıyordu ama karışmadı, zaten ben de gerçekten yardımını istemiyordum. Yeni çocuktum. Kendi saygınlığımı kendim kazanmalıydım.","""title"": ""Percy Jackson and the Olympians"", ""author"": ""Rick Riordan""","Annabeth mếch lòng nhưng cô đành mặc kệ. Còn tôi không cần bạn ấy giúp. Là người mới đến, tôi phải tự xoay sở. Có thế từ lần sau chúng mới để tôi yên.","""title"": ""Percy Jackson and the Olympians"", ""author"": ""Rick Riordan""","did to stay rep. out looked had she the earn her really I Annabeth kid. was own I and it, didn’t want help. of new pained, my I but","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","una pero que vaya chico medio, y quitó yo muy parecía si ganarme se nuevo. en Tenía Annabeth tampoco reputación. quería Era el firme, de ayuda. su","""title"": ""N/A"", ""author"": ""N/A""","Kendi istemiyordum. gerçekten Yeni de zaten kendim ki Annabeth saygınlığımı çocuktum. belli bir yapmak ben kıvranıyordu ama için şeyler kazanmalıydım. karışmadı, yardımını","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan""","sau không Là lòng mới kệ. xoay Có cô từ nhưng tự Còn phải yên. cần tôi mặc mới giúp. bạn để tôi mếch sở. Annabeth ấy đành chúng người thế đến, lần tôi","""title"": ""The Lightning Thief"", ""author"": ""Rick Riordan"""
['clarisse'],"Clarisse bent me over on my knees and started pushing my head toward the toilet bowl. It reeked like rusted pipes and, well, like what goes into toilets. I strained to keep my head up. I was looking at the scummy water, thinking, I will not go into that. I won’t.","""title"": ""The House on Mango Street"", ""author"": ""Sandra Cisneros""","Clarisse me puso de rodillas y empezó a empujarme la cabeza hacia la taza. Apestaba a tuberías oxidadas ya... bueno, a lo que se echa en los váteres. Luché por mantener la cabeza erguida. Viendo aquella agua asquerosa pensé: «No meteré la cabeza ahí ni de broma.» Y entonces ocurrió algo.","""title"": ""The House of the Spirits"", ""author"": ""Isabel Allende""",Clarisse beni dizlerimin üstüne çökertti ve kafamı klozetin içine doğru sokmaya uğraştı. İçi paslı borular ve işte tuvalete ne düşerse ondan kokuyordu. Kafamı kaldırmaya uğraşıyordum. O pis suya bakıp bunun içine girmem diye düşünüyordum. Girmeyeceğim.,"""title"": ""Ne Düşer, Öldürer"", ""author"": ""Ahmet Ümit""","Clarisse đá gối tôi khuỵu xuống, giúi đầu tôi xuống bồn cầu. Mùi tanh của ống nước han gỉ xộc lên, cộng với mùi... những thứ người ta đùn xuống toa lét. Tôi cố vươn cổ lên. Nhìn thứ nước bẩn ngầu bọt, tôi thầm quyết tâm: “Mình không thể vục đầu xuống đây. Không đời nào.”","""title"": ""The Sorrow of War"", ""author"": ""Bao Ninh""","up. head my over at to and on bowl. I thinking, knees reeked keep I toward like I toilets. rusted and, bent toilet will my strained I looking not started that. like goes head well, me go my pushing scummy what water, the into was It Clarisse into pipes won’t. the","""title"": ""The Outsiders"", ""author"": ""S. E. Hinton""","váteres. cabeza echa que a mantener hacia me erguida. puso ahí bueno, la empujarme taza. ni la de tuberías Clarisse lo empezó «No a meteré Viendo ya... algo. agua de Y se pensé: aquella rodillas por Apestaba cabeza y entonces los en a Luché ocurrió oxidadas cabeza asquerosa broma.» la la","""title"": ""Fahrenheit 451"", ""author"": ""Ray Bradbury""",kafamı çökertti ne pis işte suya kokuyordu. bakıp kaldırmaya düşünüyordum. ondan uğraştı. Kafamı diye paslı tuvalete girmem Clarisse sokmaya beni içine borular O dizlerimin üstüne klozetin İçi Girmeyeceğim. düşerse bunun doğru ve uğraşıyordum. ve içine,"""title"": ""Fahrenheit 451"", ""author"": ""Ray Bradbury""","xuống quyết ống Mùi vục với tâm: tôi không lên, Không khuỵu thứ thầm ta “Mình người Clarisse ngầu xuống, tanh gối nước nước đầu Tôi lên. cố gỉ những thứ toa nào.” đùn đây. cổ mùi... cộng lét. bọt, đầu cầu. tôi bẩn của Nhìn đá han đời xuống tôi xuống bồn thể giúi vươn xộc","""title"": ""The Little Prince"", ""author"": ""Antoine de Saint-Exupéry"""
