line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
635,,[],"“I would by no means suspend any pleasure of yours,” he coldly replied. She said no more, and they went down the other dance and parted in silence; on each side dissatisfied, though not to an equal degree; for in Darcy’s breast there was a tolerably powerful feeling towards her, which soon procured her pardon, and directed all his anger against another.",,"Anh lạnh nhạt: - Tôi không hề muốn ngăn cản nếu cô thích. Cô không nói gì nữa, Hai người tiếp tục một bản nhạc khác rồi rời nhau trong im lặng. Mỗi người đều cảm thấy bất bình tuy mức độ khác nhau, vì trong lòng Darcy đã có một cảm nghĩ khá mãnh liệt về cô, để tha thứ cho cô và hướng cả cơn giận dữ về một người khác.",,"""Zevkinizi bozmayayım o zaman,"" diye cevapladı Darcy. Elizabeth başka bir şey söylemedi; diğer dansı da bitirdiler ve sessizlik içinde ayrıldılar; iki taraf da tatmin olmamıştı, eşit derecede değilse de; çünkü Darcy'nin göğsünde ona karşı oldukça güçlü bir duygu vardı ve onu çabucak affedip tüm öfkesini bir başkasına yöneltmesini sağladı.",,"––De ningún modo desearía impedir cualquier satisfacción suya ––repuso él fríamente. Elizabeth no habló más, y terminado el baile, se separaron en silencio, los dos insatisfechos, aunque en distinto grado, pues en el corazón de Darcy había un poderoso sentimiento de tolerancia hacia ella, lo que hizo que pronto la perdonara y concentrase toda su ira contra otro.",,"He said coldly: - I have no intention of stopping you if you like it. She said nothing more. The two continued with another piece of music and then parted in silence. Each felt a sense of resentment, though to different degrees, for within Darcy there was already a strong feeling towards her, allowing him to forgive her and direct all his anger towards someone else.","""Then I shall not spoil your enjoyment,"" replied Darcy. Elizabeth said nothing more; they finished the other dance and parted in silence; neither was satisfied, though not equally; for there was a rather strong feeling in Darcy's chest towards her, which allowed him to quickly forgive her and direct all his anger towards someone else.","––By no means would I wish to prevent any of your satisfactions ––he replied coldly. Elizabeth did not speak further, and when the dance ended, they parted in silence, both dissatisfied, though to different degrees, for in Darcy's heart there was a powerful feeling of tolerance towards her, which soon led him to forgive her and focus all his anger on another.",75
682,,[],"“You are too hasty, sir,” she cried. “You forget that I have made no answer. Let me do it without further loss of time. Accept my thanks for the compliment you are paying me. I am very sensible of the honour of your proposals, but it is impossible for me to do otherwise than decline them.”",,"Cô thốt lên: - Thưa anh, anh đã quá vội vàng. Anh đã quên rằng tôi chưa trả lời. Tôi xin trả lời ngay để khỏi làm mất thời giờ thêm. Tôi xin cảm ơn về những lời khen của anh. Tôi rất cảm kích với lời cầu hôn của anh, nhưng tôi không thể làm gì khác hơn là khước từ.",,"""Çok acele ediyorsunuz,"" diye haykırdı Elizabeth. ""Cevap vermediğimi unutuyorsunuz. Zaman kaybetmeden vereyim. İltifatınız için teşekkürlerimi kabul edin. Teklifinizin dürüstlüğünü takdir ediyorum, ama hayır demekten başka yapabileceğim bir şey yok.",,"––Va usted demasiado de prisa ––exclamó Elizabeth––. Olvida que no le he contestado. Déjeme que lo haga sin más rodeos. Le agradezco su atención y el honor que su proposición significa, pero no puedo menos que rechazarla.",,"She exclaimed: - Sir, you have been too hasty. You forgot that I have not yet answered. I will answer immediately to avoid wasting more time. I thank you for your compliments. I am very touched by your proposal, but I can do nothing other than decline.","""You are in too much of a hurry,"" cried Elizabeth. ""You forget that I have not answered. Let me answer without wasting time. Accept my thanks for your compliments. I appreciate the sincerity of your proposal, but there is nothing I can do except say no.""","––You are going too fast ––exclaimed Elizabeth––. You forget that I have not answered you. Let me do so without further ado. I appreciate your attention and the honor that your proposal signifies, but I cannot help but decline it.",66
687,,[],"“When I do myself the honour of speaking to you next on the subject, I shall hope to receive a more favourable answer than you have now given me; though I am far from accusing you of cruelty at present, because I know it to be the established custom of your sex to reject a man on the first application, and, perhaps, you have even now said as much to encourage my suit as would be consistent with the true delicacy of the female character.”",,"- Khi tôi có hân hạnh được tiếp chuyện với cô lần nữa về việc này, tôi hy vọng sẽ nhận được câu trả lời thoả đáng hơn là bây giờ; mặc dù tôi không hề có ý gì kết án cô là tàn nhẫn vì tôi biết thói quen của các cô là từ chối người đàn ông trong lần đầu tiên, như thế có lẽ; đúng như tính tế nhị của nữ giới, ngay bây giờ cô đã có ý khích lệ tôi phải van nài.",,"""Konuyu sizinle gelecek sefer konuşma şerefine eriştiğimde bana şimdi verdiğinizden daha olumlu bir cevap vermenizi umut edeceğim; şu an sizi zalimlikle suçlayacak değilim, çünkü biliyorum, kadınların erkekleri ilk başvuruda reddetmesi adettendir; belki şimdi bile beni cesaretlendirecek yeterince şey söylemişsinizdir dişi karakterinin hakiki inceliği içinde.",,"––La próxima vez que tenga el honor de hablarle de este tema de nuevo, espero recibir contestación más favorable que la que me ha dado ahora; aunque estoy lejos de creer que es usted cruel conmigo, pues ya sé que es costumbre incorregible de las mujeres rechazar a los hombres la primera vez que se declaran, y puede que me haya dicho todo eso sólo para hacer más consistente mi petición como corresponde a la verdadera delicadeza del carácter femenino.",,"- When I have the honor of discussing this matter with you again, I hope to receive a more satisfactory answer than now; although I have no intention of accusing you of being cruel because I know it is customary for ladies to refuse a man the first time, perhaps; true to the delicacy of women, right now you have the intention of encouraging me to plead.","""I hope that when I have the honor of discussing the matter with you next time, you will give me a more positive answer than you have now; I will not accuse you of cruelty at this moment, because I know it is customary for women to reject men at the first proposal; perhaps even now you have said enough to encourage me within the true delicacy of the female character.""""","––The next time I have the honor of speaking to you about this topic again, I hope to receive a more favorable response than the one you have given me now; although I am far from believing that you are cruel to me, for I already know that it is an incorrigible custom of women to reject men the first time they declare themselves, and you may have said all that just to make my request more consistent as befits the true delicacy of the female character.",93
751,,[],"“That is right. You could not have started a more happy idea, since you will not take comfort in mine: believe her to be deceived, by all means. You have now done your duty by her, and must fret no longer.”",,"- Đúng thế. Chị không thể có ý nghĩ nào hay hơn giúp chị vui, do chị không thể vui vì lời nói của em. Chị hãy tin rằng cô ấy đã tự lừa dối. Phần chị đối với cô ấy đã xong, chị không nên buồn nữa.",,"""Bu doğru. –Daha doğru bir fikir ortaya atamazdın, benim fikrim seni rahatlatmadığına göre. Ne olursa olsun, onun kendini kandırdığına inan. Ona karşı görevini yaptın; artık üzülme.",,"––Eso es. No podía habérsete ocurrido una idea mejor, ya que la mía no te consuela. Supón que se engaña. Así quedarás bien con ella y verás que no tienes por qué preocuparte.",,"- That's right. You can't think of anything better to make you happy, because you can't be happy with my words. Believe that she has deceived herself. As for you, it's over with her, you shouldn't be sad anymore.","""That's true. –You couldn't have come up with a better idea, since my idea didn't comfort you. Whatever happens, believe that he is deceiving himself. You have done your duty towards him; don't be sad anymore.""","––That's right. You couldn't have come up with a better idea, since mine doesn't comfort you. Suppose she's mistaken. That way you'll be in good standing with her and you'll see that you have nothing to worry about.",49
768,,[],"“My dear madam,” he replied, “this invitation is particularly gratifying, because it is what I have been hoping to receive; and you may be very certain that I shall avail myself of it as soon as possible.”",,"Anh trả lời: - Thưa bà, tôi rất phấn khởi được mời, vì tôi vẫn mong nhận được lời mời như thế, và bà có thể tin chắc rằng tôi sẽ đón nhận càng sớm càng tốt.",,"""Sevgili madam,"" diye cevapladı, ""bu davet bilhassa onur verici, çünkü ben de bunu bekliyordum; ilk fırsatta davetinize cevap vereceğimden emin olabilirsiniz.",,"––Mi querida señora ––repuso Collins––, agradezco particularmente esta invitación porque deseaba mucho recibirla; tenga la seguridad de que la aprovecharé lo antes posible.",,"He replied: - Madam, I am very excited to be invited, as I have always hoped to receive such an invitation, and you can be sure that I will accept it as soon as possible.","""Dear madam,"" he replied, ""this invitation is especially honorable, because I was also expecting it; you can be sure that I will respond to your invitation at the first opportunity.""""","––My dear lady ––replied Collins––, I particularly appreciate this invitation because I very much wanted to receive it; rest assured that I will take advantage of it as soon as possible.",44
772,,[],"“You cannot be too much on your guard. Risk anything rather than her displeasure; and if you find it likely to be raised by your coming to us again, which I should think exceedingly probable, stay quietly at home, and be satisfied that we shall take no offence.”",,"- Dù sao thì anh nên cẩn thận vẫn hơn. Anh có thể chịu mất mọi thứ nhưng không nên làm mất lòng phu nhân. Tôi tin rất có thể anh sẽ muốn đến thăm chúng tôi nữa, nhưng nếu vì việc này khiến bà bị phật lòng thì tôi nghĩ anh không nên đến, và xin anh an tâm, chúng tôi sẽ không phiền trách gì cả.",,"""Ne kadar dikkatli olsanız azdır. Onun canını sıkmayın da ne yaparsanız yapın; baktınız ki bize tekrar gelmeniz riskli olacak, ki bana kalırsa öyle olacak, paşa paşa evinizde oturun, bizim gücenmeyeceğimize de emin olun.",,"––Todas las precauciones son pocas. Arriésguese a cualquier cosa menos a incomodarla, y si cree usted que pueden dar lugar a ello sus visitas a nuestra casa, cosa que considero más que posible, quédese tranquilamente en la suya y consuélese pensando que nosotros no nos ofenderemos.",,"- Anyway, you should be more careful. You can afford to lose everything, but you should not offend the lady. I believe you might want to visit us again, but if this matter displeases her, I think you should not come, and please rest assured, we will not hold it against you.","""You can never be too careful. Just don't upset him, and do whatever you want; if you see that coming back to us will be risky, which I think it will be, just stay quietly at home, and be assured that we won't be offended.""","––All precautions are few. Risk anything except inconveniencing her, and if you believe that your visits to our house could cause that, which I consider more than possible, stay quietly in yours and console yourself thinking that we will not be offended.",55
814,,[],"“O that my dear mother had more command over herself! she can have no idea of the pain she gives me by her continual reflections on him. But I will not repine. It cannot last long. He will be forgot, and we shall all be as we were before.”",,"- À! Việc bà mẹ chúng mình không giữ được tự chủ, bà không hiểu rằng đã gây cho chị bao đau khổ khi cứ nhắc mãi về anh ấy. Nhưng chị sẽ không bực dọc. Sẽ không kéo dài lâu đâu, chị sẽ quên anh ấy và chúng ta sẽ trở lại như xưa.",,"""Annem de biraz kendini idare etmeyi becerebilse! sürekli onun hakkında konuşarak bana nasıl acı çektirdiğini bilmiyor. Ama canımı sıkmayacağım. Nasılsa uzun sürmez. Onu unutacağım ve hepimiz eskisi gibi olacağız.",,––¡Si mi querida madre tuviese más dominio de sí misma! No puede hacerse idea de lo que me duelen sus continuos comentarios sobre el señor Bingley. Pero no me pondré triste. No puede durar mucho. Lo olvidaré y todos volveremos a ser como antes.,,"- Ah! The fact that our mother couldn't keep her composure, she doesn't understand that she has caused you so much pain by constantly bringing him up. But you won't be upset. It won't last long, you will forget him and we will go back to how we were before.","""If only my mother could manage herself a little! She doesn't know how much she hurts me by constantly talking about her. But I won't let it bother me. It won't last long anyway. I will forget her and we will all be as we were before.""",––If my dear mother had more self-control! You cannot imagine how much her constant comments about Mr. Bingley hurt me. But I will not be sad. It cannot last long. I will forget it and we will all be as we were before.,56
851,,[],"“I never saw a more promising inclination; he was growing quite inattentive to other people, and wholly engrossed by her. Every time they met, it was more decided and remarkable. At his own ball he offended two or three young ladies by not asking them to dance; and I spoke to him twice myself without receiving an answer. Could there be finer symptoms? Is not general incivility the very essence of love?”",,"- Cháu chưa từng thấy một tình cảm đầy hứa hẹn như thế. Anh ấy hầu như không màng đến ai khác, hoàn toàn bị chị cháu thu hút. Mỗi lần hai người gặp nhau, tình cảm của họ có vẻ cả quyết và sắc nét hơn. Tại buổi dạ vũ do anh ấy tổ chức, anh ấy đã làm phật lòng hai hay ba cô gái trẻ vì không mời họ khiêu vũ, và chính cháu đã bắt chuyện với anh ấy hai lần mà anh không trả lời. Có thể nào có dấu hiêu rõ rệt hơn không?",,"""Hiç daha vaatkâr bir ilgi görmedim; gitgide başka insanları gözü görmez oluyordu; Jane'e öyle kapılmıştı. Ne zaman buluşsalar bu daha açık, daha kesin bir biçimde görünüyordu. Kendi balosunda birkaç hanımı dansa kaldırmayarak gücendirdi; onunla iki kez ben de konuştum ama cevap alamadım. Daha net belirtiler olabilir mi? Etrafa kayıtsızlaşmak aşkın özü değil midir?",,"––Nunca vi una atracción más prometedora. Cuando estaba con Jane no prestaba atención a nadie más, se dedicaba por entero a ella. Cada vez que se veían era más cierto y evidente. En su propio baile desairó a dos o tres señoritas al no sacarlas a bailar y yo le dirigí dos veces la palabra sin obtener respuesta. ¿Puede haber síntomas más claros? ¿No es la descortesía con todos los demás, la esencia misma del amor?",,"- I have never seen such a promising affection. He hardly pays attention to anyone else, completely captivated by my sister. Each time they meet, their feelings seem more determined and vivid. At the ball he hosted, he offended two or three young ladies by not inviting them to dance, and I myself spoke to him twice without receiving a response. Could there be a clearer sign?","""I have never seen a more promising interest; gradually, he became oblivious to other people; he was so captivated by Jane. Whenever they met, this became more apparent, more definite. At his own ball, he offended several ladies by not asking them to dance; I spoke to him twice, but received no reply. Could there be clearer signs? Isn't indifference to others the essence of love?""","––I have never seen a more promising attraction. When he was with Jane, he paid no attention to anyone else, he devoted himself entirely to her. Every time they saw each other, it became more certain and evident. At his own ball, he snubbed two or three young ladies by not asking them to dance, and I spoke to him twice without getting a response. Could there be clearer symptoms? Isn't rudeness to everyone else the very essence of love?",86
896,,[],"The only pain was in leaving her father, who would certainly miss her, and who, when it came to the point, so little liked her going, that he told her to write to him, and almost promised to answer her letter.",,"Chỉ có một việc khiến cô bận tâm là phải rời xa ông bố, người chắc chắn sẽ mong nhớ cô, đã dặn cô viết thư về và hầu như hứa sẽ hồi âm, tuy ông không muốn thấy cô đi.",,"Tek üzüntüsü babasından ayrılmaktı; babası onu çok özleyecekti, o yüzden, zaman geldiğinde, gitmesine pek taraftar olmadı, ona yazmasını söyledi ve mektubuna cevap vermeye neredeyse söz verdi.",,"Lo único que le daba pena a Elizabeth era separarse de su padre, porque sabía que la iba a echar de menos, y cuando llegó el momento de la partida se entristeció tanto que le encargó a su hija que le escribiese e incluso prometió contestar a su carta.",,"The only thing that worried her was having to leave her father, who would surely miss her, had asked her to write letters home and almost promised to reply, even though he didn't want to see her go.","Her only sorrow was parting from her father; her father would miss her very much, so when the time came, he was not very supportive of her leaving, told her to write to him, and almost promised to reply to her letter.","The only thing that saddened Elizabeth was parting from her father, because she knew he would miss her, and when the time came to leave, he became so sad that he asked his daughter to write to him and even promised to reply to her letter.",48
959,,[],"“Oh then—some time or other we shall be happy to hear you. Our instrument is a capital one, probably superior to —— you shall try it some day. Do your sisters play and sing?”",,"- À! Thế thì vào lúc nào đấy chúng tôi sẽ sung sướng được nghe cô trình bày. Nhạc khí của chúng tôi thuộc loại tốt, tốt hơn. Ngày nào đấy cô nên thử. Các chị em cô có học các môn nghệ thuật này không?",,"Öyleyse bir ara sizi dinlemekten mutlu oluruz. Bizim piyanomuz en iyisindendir, muhtemelen sizinkinden daha– Bir gün denemelisiniz. Kardeşleriniz de çalıp söylerler mi?",,"––¡Ah!, entonces tendremos el gusto de escucharla en algún momento. Nuestro piano es excelente, probablemente mejor que el de... Un día lo probará usted. Y sus hermanas, ¿tocan y cantan también?",,"- Ah! Then at some point, we would be delighted to hear you perform. Our musical instruments are of good quality, even better. You should try them someday. Do your sisters study these arts as well?","Then we would be happy to listen to you sometime. Our piano is one of the best, probably better than yours– You should try it one day. Do your siblings also play and sing?""","Then we will have the pleasure of hearing you at some point. Our piano is excellent, probably better than... One day you will try it. And your sisters, do they play and sing as well?",40
969,,[],“No governess! How was that possible? Five daughters brought up at home without a governess! I never heard of such a thing. Your mother must have been quite a slave to your education.”,,- Không có gia sư! Làm thế nào có thể như vậy? Năm cô con gái được nuôi nấng trong nhà mà không có gia sư! Tôi chưa từng nghe một chuyện như thế. Mẹ cô hẳn phải là một nô lệ cho sự giáo dục của các cô.,,"""Hiç mi! Nasıl olur? Evde mürebbiyesiz beş kız büyütmek! Hiç böyle şey duymadım. Anneniz sizin eğitiminiz için köle gibi çalışmış olmalı.",,––¡Que no han tenido nunca institutriz! ¿Cómo es posible? ¡Cinco hijas educadas en casa sin institutriz! Nunca vi nada igual. Su madre debe haber sido una verdadera esclava de su educación.,,- No governess! How can that be? Five daughters brought up in the house without a governess! I have never heard of such a thing. Your mother must have been a slave to your education.,"""Not at all! How is that possible? Raising five girls at home without a governess! I've never heard of such a thing. Your mother must have worked like a slave for your education.""",––They have never had a governess! How is that possible? Five daughters educated at home without a governess! I've never seen anything like it. Their mother must have been a true slave to their education.,40
1014,,[],"“I shall not say that you are mistaken,” he replied, “because you could not really believe me to entertain any design of alarming you; and I have had the pleasure of your acquaintance long enough to know, that you find great enjoyment in occasionally professing opinions which, in fact, are not your own.”",,"Anh trả lời: - Tôi không muốn nói cô nhầm lẫn, vì tôi không thể tin rằng tôi có ý đồ doạ dẫm cô. Tôi đã có hân hạnh được quen biết cô từ lâu, nên tôi hiểu cô thỉnh thoảng lấy làm vui phát biểu những ý nghĩ thật ra không phải là của cô.",,"""Yanıldığınızı söyleyecek değilim,"" diye cevapladı Mr Darcy, ""çünkü sizi korkutmayı planladığıma gerçekten inanamazsınız; arada bir aslında size ait olmayan görüşleri benimsemekten büyük zevk aldığınızı bilecek kadar uzun zamandır tanıyorum sizi.",,––No le diré que se ha equivocado ––repuso Darcy–– porque no cree usted sinceramente que tenía intención alguna de alarmarla; y he tenido el placer de conocerla lo bastante para saber que se complace a veces en sustentar opiniones que de hecho no son suyas.,,"He replied: - I don't want to say you're mistaken, because I can't believe that I have any intention of intimidating you. I have had the pleasure of knowing you for a long time, so I understand that you occasionally find it amusing to express thoughts that are not really yours.","""I will not say that you are mistaken,"" replied Mr. Darcy, ""because you cannot really believe that I plan to frighten you; I have known you long enough to know that you take great pleasure in occasionally adopting views that are not actually your own.""",––I will not tell you that you are mistaken ––replied Darcy–– because you do not sincerely believe that I had any intention of alarming you; and I have had the pleasure of knowing you well enough to know that you sometimes take pleasure in holding opinions that are not actually yours.,62
1069,,[],"“I have been making the tour of the park,” he replied, “as I generally do every year, and intended to close it with a call at the Parsonage. Are you going much farther?”",,"Anh đáp: - Tôi đang đánh một vòng quanh khuôn viên theo thói quen của tôi mỗi năm, định kết thúc với buổi thăm viếng toà Tư dinh Cha xứ. Cô đang đi xa thêm nữa không?",,"""Koruyu geziyordum,"" diye cevapladı Albay Fitzwilliam, ""her sene yaparım; geziyi de lojmana uğrayarak bitirecektim. Daha ileri gidiyor musunuz?",,"––He estado dando la vuelta completa a la finca ––contestó el coronel––, cosa que suelo hacer todos los años. Y pensaba rematarla con una visita a la casa del párroco. ¿Va a seguir paseando?",,"He replied: - I am making a round around the campus as per my annual habit, intending to conclude with a visit to the Parish Priest's Residence. Are you going any further?","""I was walking through the grove,"" answered Colonel Fitzwilliam, ""I do it every year; I was going to end the walk by stopping by the lodge. Are you going any further?""","––I have been making the full round of the estate ––replied the colonel––, something I usually do every year. And I was thinking of finishing it with a visit to the parish priest's house. Are you going to continue walking?",41
1076,,[],"“In my opinion, the younger son of an earl can know very little of either. Now, seriously, what have you ever known of self-denial and dependence? When have you been prevented by want of money from going wherever you chose or procuring anything you had a fancy for?”",,"- Theo ý tôi, người con trai trẻ của một Bá tước có thể biết mỗi thứ một rất ít. Bây giờ, nói nghiêm túc, anh đã biết gì về việc tự tiết chế và lệ thuộc? Có khi nào vì thiếu tiền, anh không thể đi đến nơi mình muốn, hoặc không thể mua món mình thích?",,"""Bence bir kontun küçük oğlu ikisini de pek bilmez. Cidden, fedakârlığı ve bağımlılığı biliyor musunuz? Parasızlık ne zaman istediğiniz yere gitmenize engel oldu, ya da canınızın çektiği bir şeyi almanıza?",,"––Yo creo que el hijo menor de un conde no lo pasa tan mal como usted dice. Vamos a ver, sinceramente, ¿qué sabe usted de renunciamientos y de dependencias? ¿Cuándo se ha visto privado, por falta de dinero, de ir a donde quería o de conseguir algo que se le antojara?",,"- In my opinion, the young son of an Earl might know very little about many things. Now, seriously, what do you know about self-restraint and dependence? Have you ever been unable to go where you wanted or buy what you liked because of a lack of money?","""I don't think the younger son of a count knows either of them very well. Seriously, do you know what sacrifice and dependency are? When has a lack of money ever stopped you from going wherever you wanted or buying something you desired?""","––I believe that the youngest son of a count doesn't have it as bad as you say. Let's see, honestly, what do you know about renunciations and dependencies? When have you been deprived, due to lack of money, of going where you wanted or getting something you fancied?",58
1077,,[],"“These are home questions—and perhaps I cannot say that I have experienced many hardships of that nature. But in matters of greater weight, I may suffer from the want of money. Younger sons cannot marry where they like.”",,"- Đây là các câu hỏi về nội bộ gia đình – và có lẽ tôi chưa từng trải qua những khốn khổ như thế. Nhưng trong những việc lớn lao hơn, tôi có thể vẫn còn thiếu tiền. Các cậu trai trẻ không thể cứ muốn cưới ai là cưới.",,"""Bunlar yerinde sorular –belki o tür fazla zorluk çektiğimi söyleyemem. Ama daha önemli işlerde parasızlık çekebilirim. Küçük oğullar istedikleri kişiyle evlenemezler.",,"––Ésas son cosas sin importancia, y acaso pueda reconocer que no he sufrido muchas privaciones de esa naturaleza. Pero en cuestiones de mayor trascendencia, estoy sujeto a la falta de dinero. Los hijos menores no pueden casarse cuando les apetece.",,"- These are questions about family matters – and perhaps I have never experienced such hardships. But in more significant matters, I might still be lacking money. Young men cannot just marry whoever they want.","""These are valid questions –perhaps I can't say I've faced too much difficulty of that kind. But I might face financial difficulties in more important matters. Young sons cannot marry the person they want.""","––Those are insignificant matters, and perhaps I can acknowledge that I haven't suffered many deprivations of that nature. But in matters of greater importance, I am subject to a lack of money. The younger children cannot marry whenever they please.",43
1114,,[],"“In such cases as this, it is, I believe, the established mode to express a sense of obligation for the sentiments avowed, however unequally they may be returned. It is natural that obligation should be felt, and if I could feel gratitude, I would now thank you. But I cannot—I have never desired your good opinion, and you have certainly bestowed it most unwillingly. I am sorry to have occasioned pain to anyone. It has been most unconsciously done, however, and I hope will be of short duration. The feelings which you tell me have long prevented the acknowledgment of your regard can have little difficulty in overcoming it after this explanation.”",,"- Tôi tin rằng trong những trường hợp như thế này, cách thức thông thường là bày tỏ cảm kích về những ý tình đã thổ lộ, dù cho câu trả lời không cân xứng. Lẽ tự nhiên là cần phải cảm kích, và nếu tâm tư tôi được như thế, tôi có thể cảm ơn anh bây giờ. Nhưng tôi không thể cảm ơn được – tôi không bao giờ mong muốn tình cảm của anh, và anh đã ban bố nó một cách miễn cưỡng nhất. Tôi lấy làm tiếc nếu tôi làm bất kỳ ai đau lòng. Tuy nhiên, việc này không phải do chủ định, tôi mong nó sẽ chóng qua. Những cảm xúc mà, như anh đã nói, từ lâu đã ngăn anh công nhận ý tình của anh, cũng có thể được trấn an không mấy khó khăn sau lời giải thích này.",,"""Bu gibi durumlarda, sanırım, aynı ölçüde karşılık verilemeyecek bile olsalar, itiraf edilen duygular karşısında bir yükümlülük duygusu ifade etmek usuldendir. Yükümlülük duyulması doğaldır; ben de eğer minnettarlık duyabilseydim şimdi size teşekkür ederdim. Ama duyamıyorum –güzel duygularınızı hiçbir zaman arzu etmedim, zaten siz de gayet isteksizce ifade ettiniz. Kimseye acı çektirmek istemezdim. Düşüncesizce yapılmış bir şey, ve umarım kısa zamanda geçer. Duygularınızı kabul etmenizi uzun süre engellediğini söylediğiniz düşünceler bu açıklamadan sonra duygularınızın üstesinden gelmekte fazla zorluk çekmeyecektir.",,"––En estos casos creo que se acostumbra a expresar cierto agradecimiento por los sentimientos manifestados, aunque no puedan ser igualmente correspondidos. Es natural que se sienta esta obligación, y si yo sintiese gratitud, le daría las gracias. Pero no puedo; nunca he ambicionado su consideración, y usted me la ha otorgado muy en contra de su voluntad. Siento haber hecho daño a alguien, pero ha sido inconscientemente, y espero que ese daño dure poco tiempo. Los mismos sentimientos que, según dice, le impidieron darme a conocer sus intenciones durante tanto tiempo, vencerán sin dificultad ese sufrimiento.",,"- I believe that in cases like this, the usual manner is to express appreciation for the sentiments that have been disclosed, even if the response is not reciprocal. It is naturally necessary to be appreciative, and if my feelings were such, I could thank you now. But I cannot thank you – I have never desired your affection, and you have bestowed it in the most reluctant manner. I am sorry if I have caused anyone any pain. However, this was not intentional, and I hope it will pass quickly. The emotions that, as you said, have long prevented you from acknowledging your feelings, can also be soothed without much difficulty after this explanation.","""In situations like this, I believe it is customary to express a sense of obligation in response to confessed feelings, even if they cannot be reciprocated to the same extent. It is natural to feel obligated; if I could feel gratitude, I would thank you now. But I cannot – I never desired your kind feelings, and you expressed them quite reluctantly anyway. I would not want to cause anyone pain. It was something done thoughtlessly, and I hope it passes soon. The thoughts you said prevented you from accepting your feelings for a long time will not have much difficulty overcoming your feelings after this explanation.""","––In these cases, I believe it is customary to express some gratitude for the feelings expressed, even if they cannot be equally reciprocated. It is natural to feel this obligation, and if I felt gratitude, I would thank you. But I cannot; I have never coveted your regard, and you have granted it very much against your will. I regret having hurt someone, but it was unconsciously, and I hope that hurt lasts a short time. The same feelings that, as you say, prevented you from revealing your intentions to me for so long will easily overcome that suffering.",134
1116,,[],"“And this is all the reply which I am to have the honour of expecting! I might, perhaps, wish to be informed why, with so little endeavour at civility, I am thus rejected. But it is of small importance.”",,- Và đây là câu trả lời mà tôi được hân hạnh mong đợi! Có lẽ tôi muốn biết lý do tại sao tôi bị khước từ với quá ít cố gắng về phép lịch sự như thế. Nhưng việc này không quan trọng lắm.,,"""Bağışladığınız cevap bu kadar, belli ki! Belki neden bu kadar sınırlı bir nezaketle reddedildiğimi öğrenme şansım olur. Ama çok da önemli değil.",,––¿Y es ésta toda la respuesta que voy a tener el honor de esperar? Quizá debiera preguntar por qué se me rechaza con tan escasa cortesía. Pero no tiene la menor importancia.,,- And here is the answer I have been honored to await! Perhaps I want to know the reason why I was rejected with so little effort at courtesy like that. But this matter is not very important.,"""The answer you granted is just this, clearly! Maybe I'll have the chance to learn why I was rejected with such limited courtesy. But it's not that important.""",––And is this the only response I will have the honor of expecting? Perhaps I should ask why I am being rejected with such scant courtesy. But it doesn't matter in the slightest.,47
