line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
258,"['mr lorry', 'lorry']",,"“The door is locked then, my friend?” said Mr. Lorry, surprised.","− Cửa này phải khóa sao, anh bạn? - Ông Lorry ngạc nhiên hỏi.","""Kapı kilitli mi yoksa arkadaşım?"" dedi mr Lorry, şaşırmış bir şekilde.","—¡Ah!—exclamó Lorry, sin poder disimular su sorpresa. —¿Está cerrada la puerta con llave?","− Does this door need to be locked, my friend? - Mr. Lorry asked in surprise.","""Is the door locked, my friend?"" said Mr. Lorry, in a surprised manner.","—Ah!—exclaimed Lorry, unable to hide his surprise.—Is the door locked?"
265,['defarge'],,"“Is it possible!” repeated Defarge, bitterly. “Yes. And a beautiful world we live in, when it is possible, and when many other such things are possible, and not only possible, but done—done, see you!—under that sky there, every day. Long live the Devil. Let us go on.”","− Tới mức vậy sao! - Defarge cay đắng lặp lại. - Vậy đó. Và cái thế giới ta đang sống mới tuyệt vời sao khi chuyện như vậy vẫn có thể, và khi nhiều chuyện khác tương tự cũng có thể, và không những có thể mà thực sự đã xảy ra... Đã xảy ra, ông nghe chưa!... Dưới vòm trời này, hàng ngày. Quỷ sứ vạn tuế. Ta đi tiếp nào.","Defarge sertçe, ""Böyle bir şey mümkün mü?"" diye tekrar etti. ""Tabii ki. Yaşadığımız şu güzel dünyada, böyle bir şey mümkün, başka pek çok şey de mümkün, hatta mümkün olmakla kalmayıp şu göğün altında her gün gerçekten oluyor böyle şeyler –cidden oluyor! Şeytan giriyor insanın aklına. Neyse biz işimize bakalım.","—¿Posible? ¡Sería infalible, sí!—replicó con entonación amarga Defarge. —¡A fe que no podemos quejarnos de los atractivos que nos ofrece un mundo en que son posibles estas y otras atrocidades, de la hermosura de un cielo que contempla impasible los horrores que usted está viendo...! ¡El demonio nos gobierna!... ¡Viva el infierno! ¡Entremos, señor, entremos!","− To that extent! - Defarge bitterly repeated. - Indeed. And what a wonderful world we live in when such things can still happen, and when many other similar things can happen, and not only can happen but have actually happened... Have happened, do you hear!... Under this sky, every day. Long live the devil. Let's move on.","Defarge sternly repeated, ""Is such a thing possible?"" ""Of course. In this beautiful world we live in, such a thing is possible, many other things are possible too, and not only possible but such things really happen every day under this sky – they truly happen! The devil enters a person's mind. Anyway, let's get back to our work.""","It would be infallible, yes!—replied Defarge with a bitter tone. —Indeed, we cannot complain about the attractions offered by a world in which these and other atrocities are possible, nor about the beauty of a sky that impassively watches the horrors you are witnessing...! The devil rules us!... Long live hell! Let's go in, sir, let's go in!"
266,"['mr lorry', 'lorry']",,"This dialogue had been held in so very low a whisper, that not a word of it had reached the young lady’s ears. But, by this time she trembled under such strong emotion, and her face expressed such deep anxiety, and, above all, such dread and terror, that Mr. Lorry felt it incumbent on him to speak a word or two of reassurance.","Hai người nói thì thào nên không lời nào đến tai cô gái. Nhưng tới lúc này thì cô đã run bần bật vì xúc động mạnh, gương mặt lộ vẻ lo lắng hết sức, và còn hơn thế, đầy khiếp đảm, hãi hùng, khiến ông Lorry cảm thấy phải có bổn phận nói đôi lời trấn an.","O kadar alçak sesle konuşmuşlardı ki, genç kız tek bir kelimesini bile duymadı bunların. Ama kapıya vardıklarında, böylesi yoğun bir duygunun etkisiyle tir tir titriyordu –ve yüzünde öyle derin bir endişe, dahası, korku ve telaş vardı ki, mr Lorry onu rahatlatmak için birkaç söz söyleme gereği duydu.","Tan en voz baja había sido sostenido el diálogo que queda copiado, que ni una palabra llegó a oídos de la niña. Era, empero, tan intensa la emoción que la dominaba, su rostro reflejaba tal expresión de espanto y tan viva ansiedad, que el señor Lorry creyó necesario dirigirle algunas palabras encaminadas a levantar su deprimido ánimo.","The two people whispered, so no words reached the girl's ears. But by this time, she was trembling violently with strong emotion, her face showing extreme anxiety, and more than that, full of terror and horror, making Mr. Lorry feel obliged to say a few reassuring words.","They had spoken so quietly that the young girl did not hear a single word of it. But when they reached the door, she was trembling intensely under the influence of such a strong emotion – and there was such deep concern, moreover, fear and anxiety on her face that Mr. Lorry felt the need to say a few words to comfort her.","The dialogue that has been copied was held in such a low voice that not a single word reached the girl's ears. However, the emotion that dominated her was so intense, her face reflected such an expression of fright and such vivid anxiety, that Mr. Lorry felt it necessary to address her with some words aimed at lifting her depressed spirits."
269,"['mösyö defarge', 'defarge', 'monsieur defarge']",,"“I forgot them in the surprise of your visit,” explained Monsieur Defarge. “Leave us, good boys; we have business here.”","− Tôi quên mất bọn họ vì ông ghé đến bất ngờ, - anh Defarge giải thích. - Đi đi, mấy anh bạn; chúng tôi có công việc ở đây.","""Ziyaretinizin yarattığı şaşkınlıktan bunları unutmuştum bak,"" diye açıkladı Mösyö Defarge. ""Hadi siz gidin çocuklar; bizim işimiz var burada.","—La sorpresa que su visita me produjo ha hecho que los olvidara—dijo Defarge a guisa de explicación. —Tengan la bondad de dejarnos, amigos.","− I forgot about them because you came by unexpectedly, - Mr. Defarge explained. - Go on, my friends; we have work to do here.","""I had forgotten these due to the surprise of your visit,"" explained Monsieur Defarge. ""Come on, you children go; we have work to do here.""","—The surprise your visit caused me made me forget them—said Defarge by way of explanation. — Please be so kind as to leave us, friends."
280,"['mr lorry', 'lorry']",,"He looked back over his shoulder, and beckoned them to enter. Mr. Lorry got his arm securely round the daughter’s waist, and held her; for he felt that she was sinking.",Anh ngoái nhìn qua vai rồi ra dấu cho hai người kia đi vào. Ông Lorry quàng tay ôm chặt ngang hông cô gái vì ông sợ cô sẽ ngã quỵ.,Defarge omzunun üzerinden bakarak içeri girmelerini işaret etti. mr Lorry kolunu genç kızın beline uzatarak sıkıca sardı onu; çünkü bayılacak gibiydi.,"El tabernero volvió la cara e indicó a sus acompañantes que le siguieran. Lorry rodeó con su brazo la cintura de la niña, próxima a caer desfallecida.",He glanced over his shoulder and signaled for the other two to come in. Mr. Lorry wrapped his arm tightly around the girl's waist because he feared she might collapse.,Defarge signaled them to enter by looking over his shoulder. Mr. Lorry extended his arm around the young girl's waist and held her tightly; because she seemed about to faint.,"The innkeeper turned his face and indicated to his companions to follow him. Lorry wrapped his arm around the girl's waist, who was about to faint."
310,"['mösyö defarge', 'defarge', 'monsieur defarge']",,"“You have a visitor, you see,” said Monsieur Defarge.","− Ông có khách tới thăm đó, - anh Defarge nói.","""Bak bir ziyaretçin var,"" dedi Mösyö Defarge.",—Tiene usted una visita—observó Defarge.,"− You have a visitor, - Mr. Defarge said.","""You have a visitor,"" said Monsieur Defarge.","""You have a visitor,"" observed Defarge."
315,"['mr lorry', 'lorry']",,Mr. Lorry took it in his hand.,Ông Lorry đưa tay cầm chiếc giày.,mr Lorry ayakkabıyı eline aldı.,Lorry tomó en su mano el zapato.,Mr. Lorry reached out to take the shoe.,Mr. Lorry took the shoe in his hand.,Lorry took the shoe in her hand.
330,['defarge'],,"His haggard eyes turned to Defarge as if he would have transferred the question to him: but as no help came from that quarter, they turned back on the questioner when they had sought the ground.","Đôi mắt phờ phạc của ông ta quay về phía Defarge tựa hồ muốn chuyển câu hỏi sang cho anh ta; nhưng không có trợ giúp nào từ hướng đó, đôi mắt lại dò tìm câu trả lời dưới đất rồi ngẩng lên phía người hỏi.",Adamın bezgin gözleri sanki soruyu ona aktarırmış gibi Defarge'ın üzerine çevrildi; ama o yandan yardım gelmeyince etrafa bakınıp sonra da soruyu sorana döndü.,"El interrogado volvió sus hundidos ojos hacia Defarge, cual si esperara que éste contestara por él la pregunta, pero como no le llegara por aquella parte el auxilio, los llevó hacia el que le interrogaba, no sin clavarlos antes en el suelo:","His weary eyes turned towards Defarge as if wanting to transfer the question to him; but receiving no help from that direction, his eyes searched the ground for an answer before looking up at the questioner.","The man's weary eyes turned to Defarge as if to transfer the question to him; but when no help came from that side, he looked around and then turned to the one who asked the question.","The interrogated man turned his sunken eyes towards Defarge, as if expecting him to answer the question for him, but since no help came from that direction, he directed them towards his interrogator, not without first fixing them on the ground:"
334,"['mr lorry', 'lorry']",,"As he held out his hand for the shoe that had been taken from him, Mr. Lorry said, still looking steadfastly in his face:","Trong lúc người thợ giày đưa tay ra lấy lại chiếc giày, ông Lorry nói, mắt vẫn không rời gương mặt người đối diện: − Ngài Manette, ngài không hề nhớ gì về tôi ư?","Ayakkabıcı, elinden alınan ayakkabıya uzandığında mr Lorry, gözleri hâlâ ısrarla adamın üzerinde, şöyle dedi:","En el instante que alargaba la mano para tomar de las de Lorry el zapato, preguntóle este último:","As the shoemaker reached out to take back the shoe, Mr. Lorry said, his eyes still fixed on the face of the person opposite: ""Dr. Manette, do you not remember anything about me?""","When the shoemaker reached for the shoe taken from his hand, Mr. Lorry, his eyes still persistently on the man, said:","At the moment he reached out his hand to take the shoe from Lorry's, the latter asked him:"
376,"['miss manette', 'mane', 'manette']",,"“Then be so kind,” urged Miss Manette, “as to leave us here. You see how composed he has become, and you cannot be afraid to leave him with me now. Why should you be? If you will lock the door to secure us from interruption, I do not doubt that you will find him, when you come back, as quiet as you leave him. In any case, I will take care of him until you return, and then we will remove him straight.”","− Thế thì xin ông làm ơn để chúng tôi ở đây, - tiểu thư Manette thúc giục. - Ông thấy cha tôi đã bình tĩnh như thế nào rồi, tôi ở lại đây không hề gì đâu ông. Cớ gì ông phải lo sợ chứ? Nếu ông khóa cửa lại để không ai quấy rầy chúng tôi thì tôi tin chắc khi ông quay về, cha tôi cũng vẫn bình tĩnh như trước. Dù sao cũng có tôi đây chăm sóc cho cha trong lúc ông đi, ông quay về là chúng ta đưa ông ấy rời khỏi đây lập tức.","""O zaman rica etsem,"" dedi Miss Manette, ""şimdi bizi yalnız bırakabilir misiniz? Bakın ne kadar sakinleşti, bizi yalnız bırakmaktan korkmanıza hiç gerek yok. Ne olacak ki? Eğer rahatsız edilmememiz için bizi kilitlerseniz, eminim geri döndüğünüzde onu aynı bıraktığınız gibi sessiz bulacaksınız. Her halükârda, siz dönene kadar ben ona göz kulak olurum, sonra da onu doğruca ahır götürürüz.","—En ese caso—dijo la señorita Manette,—tengan la bondad de dejarnos aquí. Han podido apreciar lo tranquilo que ha quedado, lo que les habrá convencido de que pueden dejarme a solas con él sin el menor temor. Con que me hagan el favor de cerrar con llave la puerta al marcharse, a fin de ponernos a cubierto de interrupciones, me atrevo a garantizarles que cuando regresen, le encontrarán tan tranquilo como le dejan. Yo cuidaré de él mientras ustedes hacen los preparativos. Lo esencial es llevárnoslo cuanto antes.","− Then please let us stay here, - Miss Manette urged. - You see how calm my father is now, I will be fine staying here, sir. Why are you so worried? If you lock the door so no one can disturb us, I am sure that when you return, my father will still be as calm as before. Anyway, I will be here to take care of my father while you are gone, and when you return, we can immediately take him away from here.","""Then, if I may ask,"" said Miss Manette, ""could you leave us alone now? Look how much calmer he is, there's no need for you to be afraid to leave us alone. What could possibly happen? If you lock us in to ensure we are not disturbed, I'm sure you'll find him as quiet as you left him when you return. In any case, I will watch over him until you return, and then we will take him directly to the stable.""","—In that case—said Miss Manette,—please leave us here. You have seen how calm he has become, which should convince you that you can leave me alone with him without the slightest fear. If you would be so kind as to lock the door when you leave, to protect us from interruptions, I dare to guarantee that when you return, you will find him as calm as you leave him. I will take care of him while you make the preparations. The essential thing is to take him away as soon as possible."
388,"['madame defarge', 'defarge', 'madam defarge']",,"No crowd was about the door; no people were discernible at any of the many windows; not even a chance passerby was in the street. An unnatural silence and desertion reigned there. Only one soul was to be seen, and that was Madame Defarge—who leaned against the door-post, knitting, and saw nothing.","Không có ai tụ tập trước cửa; không bóng ai thấp thoáng sau những ô cửa sổ; đường phố vắng tanh không một người qua lại. Sự im lặng và hoang vắng khác thường ngự trị. Chỉ có một người duy nhất là chị Defarge - đang đứng tựa cửa, tay vẫn đan len và không nhìn thấy gì cả.","Kapının önünde hiç kimse yoktu; onca pencereden tek bir kişi bile bakmıyordu ve yoldan tesadüfen bile geçen tek bir insan bile yoktu. Etrafta doğal olmayan bir sessizlik ve ıssızlık vardı. Bir tek kişi göze çarpıyordu, o da –kapının kenarına yaslanmış, gözü elindeki örgüden başka hiçbir şeyi görmeyen– Madam Defarge idi.","No había turbas frente a la puerta, no se veía una cabeza en las ventanas ni alma viviente en la calle. El silencio y la soledad reinaban como señores únicos. A nadie vieron más que a una persona, a la señora Defarge... que estaba haciendo calceta y nada vió.","There was no one gathered in front of the door; no shadow flickering behind the windows; the streets were completely deserted without a single passerby. An unusual silence and desolation reigned. There was only one person, Mrs. Defarge - standing by the door, knitting and seeing nothing at all.","There was no one in front of the door; not a single person was looking out from any of the windows, and there wasn't even a single person passing by on the road by chance. There was an unnatural silence and desolation around. Only one person stood out, and that was –leaning against the side of the door, her eyes seeing nothing but the knitting in her hands– Madame Defarge.","There were no mobs in front of the door, no heads seen in the windows nor a living soul in the street. Silence and solitude reigned as the only lords. They saw no one except for one person, Madame Defarge... who was knitting and saw nothing."
411,"['lapa', 'cruncher', 'mr cruncher']",,"“What!” said Mr. Cruncher, looking out of bed for a boot. “You’re at it agin, are you?”",− Sao? - Cruncher vừa nói vừa nhìn quanh giường tìm chiếc ủng. Bà ngày nào cũng thế à?,"""Söylesene!"" dedi mr Cruncher, yerdeki çizmelerini aranırken. ""Gene mi başladın?","—Conque vuelta a lo de siempre, ¿eh?—repuso Lapa, alargando un brazo en busca de una bota.",− What? - Cruncher said while looking around the bed for his boot. Is she like this every day?,"""Speak up!"" said Mr. Cruncher, searching for his boots on the ground. ""Have you started again?""","—So back to the usual, huh?—replied Lapa, reaching out an arm in search of a boot."
418,"['cruncher', 'señor lapa', 'master cruncher']",,"Master Cruncher (who was in his shirt) took this very ill, and, turning to his mother, strongly deprecated any praying away of his personal board.","Cậu Cruncher con (còn mặc áo ngủ) nghe thế lấy làm khó chịu bèn quay sang mẹ, kịch liệt phản đối mọi chuyện làm suy suyển phần ăn của nó.",Bu sözlerden rahatsız olan küçük Cruncher –üzerinde bir gömlek vardı– annesine dönerek yiyeceklerinin gitmesine şiddetle itiraz etti.,"Muy mal debió parecerle al digno retoño del señor Lapa lo que éste insinuaba en la última parte de su discurso, pues a gritos pidió a la madre que no se le volviera a ocurrir mezclar con sus rezos nada que con su alimentación personal tuviera relación.","Little Cruncher (still in his pajamas) was annoyed upon hearing this and turned to his mother, vehemently opposing anything that would reduce his share of food.","Disturbed by these words, little Cruncher –who was wearing a shirt– turned to his mother and vehemently objected to his food being taken away.","The dignified offspring of Mr. Lapa must have found the latter part of his speech very displeasing, as he loudly demanded that his mother never again mix anything related to his personal diet with her prayers."
420,"['jeremías', 'jerry']",,"“They only come from the heart, Jerry. They are worth no more than that.”","Chỉ cầu nguyện bằng tấm lòng thôi, Jerry. Chỉ đáng thế thôi.","""Dua etmek içimden geliyor Jerry. Başka bir şey değil.","—Brotan del corazón, Jeremías; este es su único mérito.","They are worth only the sincerity of my heart, Jerry. That's all. − With a barrel!","""I feel like praying, Jerry. Nothing else.""","—They spring from the heart, Jeremiah; this is their only merit."
423,"['lapa', 'cruncher', 'ms cruncher']",,Mr. Cruncher’s temper was not at all improved when he came to his breakfast. He resented Mrs. Cruncher’s saying grace with particular animosity.,"Cruncher vẫn chưa hết bực tức khi ngồi vào bàn điểm tâm. Y nổi uất lên, giở giọng thù oán khi chị vợ đọc kinh.","mr Cruncher'ın siniri, kahvaltıya oturduğunda bile geçmemişti. ms Cruncher'ın sofrada şükretmesine sinir oldu.","¡Que se arrodilla... que se arrodilla! Ni con el almuerzo se dulcificó el humor de Lapa, antes bien pareció que acrecentaba su animosidad contra su mujer.",Cruncher was still upset when he sat down for breakfast. He became furious and spoke resentfully when his wife said her prayers.,Mr. Cruncher's anger had not subsided even when he sat down for breakfast. He was annoyed by Ms. Cruncher's grace at the table.,"He's kneeling... he's kneeling! Not even with lunch did Lapa's mood sweeten; on the contrary, it seemed to increase his animosity towards his wife."
441,"['lorr', 'mr lorry', 'señor lorry', 'lorry']",,"“Very well. Find the door where the witnesses go in, and show the door-keeper this note for Mr. Lorry. He will then let you in.”","− Tốt lắm. Hãy tìm tới chỗ cửa dành cho nhân chứng vào tòa, rồi đưa cho người gác cửa bức thư này để chuyển cho ông Lorry. Sau đó người này sẽ cho cậu vào trong.","""Harika. Tanıkların girdiği kapıyı bul ve kapı görevlisine mr Lorry için gönderilen bu notu göster. O zaman seni içeri alacaktır.","—Muy bien. Va usted a llegarse a la puerta reservada para los testigos, donde enseñará al guardián de la misma esta nota para el señor Lorry. Le dejarán pasar sin dificultad.","− Very well. Go to the witness entrance of the court, then give this letter to the doorman to pass on to Mr. Lorry. After that, he will let you in.","""Great. Find the door the witnesses entered and show this note sent for Mr. Lorry to the doorman. Then he will let you in.""","—Very well. You will go to the door reserved for witnesses, where you will show the guard this note for Mr. Lorry. They will let you pass without difficulty."
452,"['lapa', 'jerry']",,"“That’s quartering,” said Jerry. “Barbarous!”","Tội phản nghịch! − Vậy nà phanh thây rồi, - Jerry nói. - Dã man! −","""Parçalayacaklar yani,"" dedi Jerry. ""İnsanlık dışı!""",—¡Descuartizamiento seguro!—exclamó Lapa. —¡Qué barbaridad!,"Then it's drawing and quartering, - Jerry said. - Barbaric! −","""They are going to tear it apart, I mean,"" said Jerry. ""Inhuman!""",—Certain dismemberment!—exclaimed Lapa.—What an atrocity!
512,"['', 'lorr', 'lorry']",,"“Mr. Lorry, look again upon the prisoner. Supposing him wrapped up as those two passengers were, is there anything in his bulk and stature to render it unlikely that he was one of them?”","− Ông Lorry, hãy nhìn bị cáo lần nữa. Giả sử bị cáo trùm áo choàng kín mít như hai hành khách kia, vậy xét vóc dáng và chiều cao thì bị cáo có giống người nào trong hai hành khách kia không? −","""mr Lorry sanığın yüzüne bir kez daha bakın. Sanığın o iki yolcu gibi sarınıp sarmalandığını düşünecek olursanız, cüsse ve duruş itibarıyla ikisine de hiç benzemiyor, diyebilir misiniz?","—Examine con más detenimiento al prisionero, señor Lorry. Represénteselo embozado, en la forma misma que iban sus compañeros de viaje, y díganos si, dada su estatura y corpulencia, es imposible que fuera uno de los dos viajeros.","− Mr. Lorry, please look at the defendant once more. Suppose the defendant were cloaked like the other two passengers, would the defendant's build and height resemble either of those two passengers? −","""Mr. Lorry, look at the defendant's face once more. If you consider the defendant being wrapped up like those two passengers, can you say that in terms of build and stance, he resembles neither of them?""","—Examine the prisoner more closely, Mr. Lorry. Picture him cloaked, in the same manner as his travel companions, and tell us if, given his height and build, it is impossible that he was one of the two travelers."
530,"['mr lorry', 'lorry']",,"“Were you travelling alone, Mr. Lorry, or with any companion?”","− Lúc đó ông đang đi một mình hay đi cùng ai, ông Lorry? −","""Siz yalnız mı seyahat ediyordunuz mr Lorry, yoksa yanınızda biri var mıydı?","—¿Viajaba usted solo, o acompañado, señor Lorry?","− Were you traveling alone or with someone at that time, Mr. Lorry? −","""Were you traveling alone, Mr. Lorry, or was there someone with you?""""","—Were you traveling alone, or accompanied, Mr. Lorry?"
536,"['miss manette', 'manette']",,"“Miss Manette, look upon the prisoner.”","− Tiểu thư Manette, hãy nhìn bị cáo.","""Miss Manette, sanığın yüzüne bakın.","—Examine usted al prisionero, señorita Manette.","− Miss Manette, please look at the defendant.","""Miss Manette, look at the defendant's face.""","—Examine the prisoner, Miss Manette."
563,"['miss manette', 'mane', 'manette']",,"“Now, to the prisoner’s conversation, Miss Manette.”","− Bây giờ hãy nói về cuộc trò chuyện với bị cáo, tiểu thư Manette.","""Şimdi sanıkla olan konuşmanıza dönelim Miss Manette.","—Repítanos usted la conversación que sostuvo con el prisionero, señorita Manette.","− Now let's talk about the conversation with the defendant, Miss Manette.","""Now let's return to your conversation with the defendant, Miss Manette.""","—Repeat to us the conversation you had with the prisoner, Miss Manette."
566,"['miss manette', 'manette', 'señorita manette']",,"“Miss Manette, if the prisoner does not perfectly understand that you give the evidence which it is your duty to give—which you must give—and which you cannot escape from giving—with great unwillingness, he is the only person present in that condition. Please to go on.”","− Tiểu thư Manette, nếu như bị cáo hoàn toàn không hiểu rằng cô đã hết sức miễn cưỡng khi cung cấp bằng chứng mà cô có bổn phận cung cấp, bằng chứng mà cô phải cung cấp, và bằng chứng mà cô không thể không cung cấp, thì trừ bị cáo ra còn ai ở đây cũng hiểu. Vui lòng nói tiếp đi.","""Miss Manette, eğer sanık bu kanıtları vermekle yükümlü olduğunuzu –yani vermek zorunda olduğunuzu– ve bundan kaçamayacağınızı anlayışla karşılamıyorsa yapılabilecek hiçbir şey yok. Lütfen devam edin.","—Señorita Manette—replicó el fiscal,—si el prisionero no se convence de que usted presta la declaración que es su deber prestar... que está obligada a prestar... que no puede dispensarse de prestar, contra su voluntad y con sobrada repugnancia, habrá que confesar que está ciego. Tenga la bondad de continuar.","− Miss Manette, if the defendant does not fully understand that you were extremely reluctant to provide the evidence that you had a duty to provide, the evidence that you must provide, and the evidence that you could not avoid providing, then everyone here except the defendant understands. Please continue speaking.","""Miss Manette, if the defendant does not understand that you are obligated to provide this evidence – that is, you must provide it – and that you cannot escape from this, there is nothing that can be done. Please continue.""","—Miss Manette—replied the prosecutor,—if the prisoner does not realize that you are giving the testimony that it is your duty to give... that you are obliged to give... that you cannot be excused from giving, against your will and with great reluctance, it must be admitted that he is blind. Please continue."
571,"['mane', 'manette', 'doktor manette']",,"Mr. Attorney-General now signified to my Lord, that he deemed it necessary, as a matter of precaution and form, to call the young lady’s father, Doctor Manette. Who was called accordingly.","Tổng chưởng lý bây giờ ra dấu với Chánh án tỏ ý đến lúc cần chất vấn bác sĩ Manette, cha cô gái, cho đúng thủ tục và để phòng xa. Người này được gọi ra làm chứng.","Başsavcı tüm heybetiyle, tedbir ve usul açısından genç hanımın babası Doktor Manette'in çağrılmasının şart olduğunu düşündüğünü ifade etti. Böylece mr Manette tanık kürsüsüne çağrıldı.","El señor fiscal de la Corona manifestó que consideraba necesario interrogar al padre de la señorita, al doctor Manette.","The Attorney General now signaled to the Chief Justice, indicating that it was time to question Dr. Manette, the girl's father, in accordance with procedure and as a precaution. This person was called to testify.","The Chief Prosecutor, in all his grandeur, expressed that it was necessary to summon the young lady's father, Doctor Manette, in terms of precaution and procedure. Thus, Mr. Manette was called to the witness stand.","The Crown Prosecutor stated that he considered it necessary to question the young lady's father, Dr. Manette."
572,"['manette', 'doktor manette']",,"“Doctor Manette, look upon the prisoner. Have you ever seen him before?”","− Bác sĩ Manette, hãy nhìn bị cáo kia. Ông đã từng gặp bị cáo bao giờ chưa? −","""Doktor Manette, sanığın yüzüne bakın. Onu daha önce gördünüz mü hiç?","—Mire usted al prisionero, doctor Manette: ¿recuerda haberle visto antes?","− Dr. Manette, please look at the defendant over there. Have you ever met the defendant before?","""Doctor Manette, look at the face of the defendant. Have you ever seen him before?""","—Look at the prisoner, Dr. Manette: do you remember seeing him before?"
608,"['miss manette', 'mane', 'manette']",,"“You will naturally be anxious to hear of the witness, Miss Manette. She will do very well. You have seen the worst of her agitation.”","− Tôi chắc là anh nóng lòng muốn biết tin về nhân chứng, tiểu thư Manette. Cô ấy sẽ ổn thôi. Lúc nãy anh đã thấy cô ấy xúc động quá.","""Doğal olarak tanık Miss Manette için endişelisiniz. Toparlayacak ama. En kötü haliyle gördünüz onu.",—Es natural que desee usted tener noticias de la testigo señorita Manette. Se encuentra mejor: ha pasado lo más intenso de su agitación.,"− I am sure you are eager to hear news about the witness, Miss Manette. She will be fine. Earlier, you saw her being too emotional.","""Naturally, you are worried about Miss Manette. She will recover though. You saw her at her worst.""",—It is natural that you wish to have news of the witness Miss Manette. She is better: the worst of her agitation has passed.
616,"['jerry', 'jeremías lapa']",,"Loitering on the way out of court not being allowed, Jerry heard no more: but left them—so like each other in feature, so unlike each other in manner—standing side by side, both reflected in the glass above them.","Tòa án không cho phép nấn ná lâu hơn, Jerry đi ra khỏi tòa không nghe được gì nữa; mặc cho hai người - diện mạo giống hệt nhau nhưng phong thái hoàn toàn trái ngược - đứng bên nhau, cùng phản chiếu hình bóng lên tấm gương trên trần.","Salonun çıkışında oyalanmak zordu, bu yüzden Jerry daha fazlasını duymadı. Onları öyle yan yana, tepedeki aynaya vuran yansımalarıyla baş başa bırakarak –görünüş olarak birbirlerine çok benzeseler de tavırları bambaşkaydı– gitti.","Jeremías Lapa se alejó sin oir más. Allí, debajo del gran espejo que reflejaba las dos caras, quedaron los dos hombres, tan semejantes por las facciones y tan desemejantes en lo que a modales y actitud se refería.","The court did not allow any further delay, Jerry walked out of the court hearing nothing more; despite the two people - identical in appearance but completely opposite in demeanor - standing next to each other, their reflections mirrored on the ceiling glass.","It was hard to linger at the exit of the hall, so Jerry didn't hear any more. Leaving them side by side, alone with their reflections in the mirror above – although they looked very similar, their attitudes were completely different – he left.","Jeremías Lapa walked away without hearing more. There, beneath the large mirror that reflected both faces, remained the two men, so similar in features and so dissimilar in manners and attitude."
620,"['ông lorry', 'mr lorry', 'lorry']",,Mr. Lorry handed him a paper through the throng. “Quick! Have you got it?”,"Tôi đây, thưa ông! Ông Lorry với tay qua đám đông đưa cho y một tờ giấy.","mr Lorry o izdihamda haberciye bir kâğıt uzattı. ""Çabuk! Aldın mı?",Lorry extendió un brazo y le entregó un papel. —¡Volando...! ¿Lo tiene ya?,Mr. Lorry reached through the crowd to hand him a piece of paper. − Hurry up! Did you get it? −,"Mr. Lorry handed a paper to the messenger in the crowd. ""Quick! Did you get it?""",Lorry extended an arm and handed him a paper. —Flying...! Do you have it already?
633,"['darnay', 'mr darnay']",,"“I have done my best for you, Mr. Darnay; and my best is as good as another man’s, I believe.”","− Tôi đã làm hết sức mình, anh Darnay; và tôi nghĩ là ai cũng phải làm hết sức như tôi thôi.","""Sizin için elimden geleni yaptım mr Darnay ama bunu başka biri de yapmak için çabalardı mutlaka.","—He hecho por usted cuanto he podido, señor Darnay, y tengo la presunción de creer que puedo tanto como pueda cualquier otro hombre.","− I did my best, Mr. Darnay; and I think everyone should do their best like I did.","""I did my best for you, Mr. Darnay, but surely someone else would have tried to do the same.""""","—I have done for you as much as I could, Mr. Darnay, and I have the presumption to believe that I can do as much as any other man could."
648,"['darna', 'darnay', 'mr darnay']",,"“If you knew what a conflict goes on in the business mind, when the business mind is divided between good-natured impulse and business appearances, you would be amused, Mr. Darnay.”","− Anh Darnay, giá mà anh biết cái gì đang giằng co trong tâm trí của một người chỉ biết làm việc, khi cái đầu óc công việc đó bị phân chia giữa thôi thúc của lòng tốt và phong thái chuyên nghiệp bề ngoài, thì anh sẽ thấy rất hay ho.","""Eğer iyi niyetle görev duygusu arasında bölünmüş bir işadamının kafasında ne çelişkiler olduğunu bilseydiniz çok eğlenirdiniz mr Darnay.","Se reiría usted, Darnay, si supiera las luchas que los hombres de negocios tienen que sostener entre sus impulsos naturales y las exigencias de su posición.","− Mr. Darnay, if only you knew what was wrestling in the mind of a person who only knows how to work, when that work-focused mind is divided between the urge of kindness and the outward professional demeanor, you would find it very interesting.","""If you knew what contradictions exist in the mind of a businessman torn between goodwill and a sense of duty, you would be very amused, Mr. Darnay.""","You would laugh, Darnay, if you knew the struggles that business men have to endure between their natural impulses and the demands of their position."
