Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['mara'],emily,0,0.22,incorrect,david bennett,0,0.12,incorrect,david bennett,0,0.12,incorrect
['mara'],becca,0,0.22,incorrect,emma,0,0.5,incorrect,emma,0,0.5,incorrect
['floyd'],capulet,0,0.17,incorrect,britney spears,0,0.11,incorrect,britney spears,0,0.11,incorrect
['mara'],lyanna mormont,0,0.22,incorrect,yamamoto,0,0.33,incorrect,yamamoto,0,0.33,incorrect
['mara'],sadie,0,0.22,incorrect,sadie,0,0.22,incorrect,sadie,0,0.22,incorrect
['great'],delphina,0,0.31,incorrect,miss havisham,0,0.11,incorrect,miss havisham,0,0.11,incorrect
['hannah'],charlie,0,0.31,incorrect,grizzly adams,0,0.21,incorrect,grizzly adams,0,0.21,incorrect
['hannah'],dean winchester,0,0.38,incorrect,edward cullen,0,0.21,incorrect,edward cullen,0,0.21,incorrect
['hannah'],dean,0,0.4,incorrect,donald trump,0,0.22,incorrect,donald trump,0,0.22,incorrect
['hannah'],not provided,0,0.11,incorrect,,0,0.44,incorrect,,0,0.44,incorrect
['hannah'],edward,0,0.17,incorrect,winnie-the-pooh,0,0.29,incorrect,winnie-the-pooh,0,0.29,incorrect
['mara'],broccoli,0,0.17,incorrect,martha stewart,0,0.44,incorrect,martha stewart,0,0.44,incorrect
['hannah'],edward cullen,0,0.21,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['hannah'],christian,0,0.4,incorrect,"sorry, i cannot provide a suitable answer as the passage contains explicit adult content and does not provide a clear context for identifying a proper name. if you have a different question or topic, feel free to ask!",0,0.05,incorrect,"sorry, i cannot provide a suitable answer as the passage contains explicit adult content and does not provide a clear context for identifying a proper name. if you have a different question or topic, feel free to ask!",0,0.05,incorrect
['hannah'],vastitas borealis,0,0.17,incorrect,vastitas borealis,0,0.17,incorrect,vastitas borealis,0,0.17,incorrect
