Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['essen'],unnamed,0,0.17,incorrect,wang,0,0.22,incorrect,wang,0,0.22,incorrect
['davenport'],arnold,0,0.4,incorrect,not enough information,0,0.32,incorrect,not enough information,0,0.32,incorrect
['vampyre'],planetary,0,0.25,incorrect,not specified,0,0.2,incorrect,not specified,0,0.2,incorrect
['serena'],angelina,0,0.43,incorrect,tomato,0,0.17,incorrect,tomato,0,0.17,incorrect
['moreland'],edward cullen,0,0.29,incorrect,shackled,0,0.25,incorrect,shackled,0,0.25,incorrect
['moreland'],heathcliff,0,0.22,incorrect,sam,0,0.18,incorrect,sam,0,0.18,incorrect
['vampyre'],sebastian,0,0.12,incorrect,edward cullen,0,0.3,incorrect,edward cullen,0,0.3,incorrect
['moreland'],john,0,0.33,incorrect,calvin,0,0.29,incorrect,calvin,0,0.29,incorrect
['moreland'],remus,0,0.31,incorrect,harry,0,0.15,incorrect,harry,0,0.15,incorrect
['moreland'],sam,0,0.18,incorrect,ginger,0,0.14,incorrect,ginger,0,0.14,incorrect
['lark'],miss havisham,0,0.12,incorrect,mr. darcy,0,0.31,incorrect,mr. darcy,0,0.31,incorrect
['serena'],unspecified,0,0.35,incorrect,dracula,0,0.31,incorrect,dracula,0,0.31,incorrect
['ana'],drusilla,0,0.18,incorrect,not enough information,0,0.16,incorrect,not enough information,0,0.16,incorrect
['serena'],unspecified,0,0.35,incorrect,her,0,0.44,incorrect,her,0,0.44,incorrect
['juno'],unknown,0,0.55,incorrect,james dean,0,0.29,incorrect,james dean,0,0.29,incorrect
['ana'],serena's cat,0,0.27,incorrect,serena,0,0.44,incorrect,serena,0,0.44,incorrect
['serena'],unknown,0,0.15,incorrect,unknown,0,0.15,incorrect,unknown,0,0.15,incorrect
['serena'],unknown,0,0.15,incorrect,stephen king,0,0.44,incorrect,stephen king,0,0.44,incorrect
['serena'],victoria,0,0.29,incorrect,emily dickinson,0,0.19,incorrect,emily dickinson,0,0.19,incorrect
['serena'],julia child,0,0.12,incorrect,edward snowden,0,0.4,incorrect,edward snowden,0,0.4,incorrect
['serena'],unanswerable,0,0.44,incorrect,oh,0,0.0,incorrect,oh,0,0.0,incorrect
['serena'],wendy,0,0.36,incorrect,harry potter,0,0.22,incorrect,harry potter,0,0.22,incorrect
['serena'],butterfly alphabet,0,0.25,incorrect,thomas,0,0.17,incorrect,thomas,0,0.17,incorrect
['serena'],my mother,0,0.27,incorrect,norma jeane mortenson,0,0.3,incorrect,norma jeane mortenson,0,0.3,incorrect
['vampyres'],non-human,0,0.12,incorrect,no name,0,0.4,incorrect,no name,0,0.4,incorrect
['alex'],lowell,0,0.4,incorrect,lowell,0,0.4,incorrect,lowell,0,0.4,incorrect
['alex'],edward cullen,0,0.35,incorrect,impulse,0,0.36,incorrect,impulse,0,0.36,incorrect
['alex'],sebastian,0,0.15,incorrect,edward cullen,0,0.35,incorrect,edward cullen,0,0.35,incorrect
['serena'],misery,0,0.5,incorrect,galaxy lava face,0,0.09,incorrect,galaxy lava face,0,0.09,incorrect
['serena'],edward,0,0.33,incorrect,low,0,0.0,incorrect,low,0,0.0,incorrect
['l'],jon ronson,0,0.0,incorrect,geocities,0,0.0,incorrect,geocities,0,0.0,incorrect
['serena'],laundry night,0,0.21,incorrect,chris christie,0,0.3,incorrect,chris christie,0,0.3,incorrect
['serena'],olivia,0,0.17,incorrect,clara,0,0.36,incorrect,clara,0,0.36,incorrect
['vampyres'],malcolm,0,0.27,incorrect,malcolm,0,0.27,incorrect,malcolm,0,0.27,incorrect
['max'],lowes,0,0.0,incorrect,lowes,0,0.0,incorrect,lowes,0,0.0,incorrect
['max'],jaime lannister,0,0.22,incorrect,macbeth,0,0.4,incorrect,macbeth,0,0.4,incorrect
['max'],yanks,0,0.25,incorrect,giraffe,0,0.2,incorrect,giraffe,0,0.2,incorrect
['max'],jack the ripper,0,0.11,incorrect,charles augustus milverton,0,0.07,incorrect,charles augustus milverton,0,0.07,incorrect
['juno'],dr. james mortimer,0,0.18,incorrect,james lowe,0,0.29,incorrect,james lowe,0,0.29,incorrect
['serena'],were,0,0.6,incorrect,lee harvey oswald,0,0.35,incorrect,lee harvey oswald,0,0.35,incorrect
['vampyre'],lord varys,0,0.35,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['vampyre'],unnamed,0,0.43,incorrect,unanswerable,0,0.32,incorrect,unanswerable,0,0.32,incorrect
['serena'],elliot,0,0.17,incorrect,raymond chandler,0,0.27,incorrect,raymond chandler,0,0.27,incorrect
['loyals'],were collateral,0,0.29,incorrect,mad max,0,0.15,incorrect,mad max,0,0.15,incorrect
['ana'],emma,0,0.29,incorrect,goofy,0,0.0,incorrect,goofy,0,0.0,incorrect
['ana'],charlotte,0,0.17,incorrect,unanswerable,0,0.4,incorrect,unanswerable,0,0.4,incorrect
['ana'],dr. manette,0,0.29,incorrect,,0,0.67,incorrect,,0,0.67,incorrect
['vampyres'],humans,0,0.29,incorrect,barbecue,0,0.38,incorrect,barbecue,0,0.38,incorrect
['serena'],neil armstrong,0,0.3,incorrect,justin bieber,0,0.32,incorrect,justin bieber,0,0.32,incorrect
['ana'],unknown,0,0.2,incorrect,shakes,0,0.22,incorrect,shakes,0,0.22,incorrect
['ana'],serena,0,0.44,incorrect,lowes,0,0.0,incorrect,lowes,0,0.0,incorrect
['max'],christian grey,0,0.12,incorrect,are,0,0.33,incorrect,are,0,0.33,incorrect
['ana'],olivia,0,0.22,incorrect,unknown,0,0.2,incorrect,unknown,0,0.2,incorrect
['serena'],amelia,0,0.33,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['ana'],lowe's,0,0.0,incorrect,lowe's,0,0.0,incorrect,lowe's,0,0.0,incorrect
['vampyre'],unspecified,0,0.22,incorrect,wolf,0,0.0,incorrect,wolf,0,0.0,incorrect
['alex'],unknown,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],mr. robot,0,0.0,incorrect,chelsea manning,0,0.21,incorrect,chelsea manning,0,0.21,incorrect
['alpha'],security team,0,0.11,incorrect,combs,0,0.0,incorrect,combs,0,0.0,incorrect
['alex'],lowe,0,0.5,incorrect,lowes,0,0.44,incorrect,lowes,0,0.44,incorrect
['vampyre'],kingdom council,0,0.09,incorrect,tom hardy,0,0.25,incorrect,tom hardy,0,0.25,incorrect
['ana'],miss havisham,0,0.25,incorrect,lowe's,0,0.0,incorrect,lowe's,0,0.0,incorrect
['vampyres'],humans,0,0.29,incorrect,no answer,0,0.24,incorrect,no answer,0,0.24,incorrect
['serena'],bill bryson,0,0.24,incorrect,strawberry,0,0.38,incorrect,strawberry,0,0.38,incorrect
['alex'],jack,0,0.25,incorrect,scar,0,0.25,incorrect,scar,0,0.25,incorrect
['ana'],edward cullen,0,0.25,incorrect,edgar,0,0.25,incorrect,edgar,0,0.25,incorrect
['ana'],dracula,0,0.4,incorrect,edward,0,0.22,incorrect,edward,0,0.22,incorrect
['ana'],john travolta,0,0.25,incorrect,philip,0,0.0,incorrect,philip,0,0.0,incorrect
['ana'],clarisse,0,0.18,incorrect,beatrice,0,0.18,incorrect,beatrice,0,0.18,incorrect
['ana'],mr. darcy,0,0.17,incorrect,colonel sanders,0,0.22,incorrect,colonel sanders,0,0.22,incorrect
['ana'],his family,0,0.15,incorrect,unanswerable,0,0.4,incorrect,unanswerable,0,0.4,incorrect
['alex'],unknown,0,0.0,incorrect,okay. in am--the,0,0.2,incorrect,okay. in am--the,0,0.2,incorrect
['ana'],emily,0,0.0,incorrect,amelia,0,0.44,incorrect,amelia,0,0.44,incorrect
['alex'],max,0,0.57,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['ana'],remus lupin,0,0.14,incorrect,charles dickens,0,0.22,incorrect,charles dickens,0,0.22,incorrect
['serena'],edward cullen,0,0.42,incorrect,camilla,0,0.15,incorrect,camilla,0,0.15,incorrect
['emery'],drake,0,0.2,incorrect,tomorrow,0,0.31,incorrect,tomorrow,0,0.31,incorrect
['serena'],charlotte,0,0.27,incorrect,unanswerable,0,0.44,incorrect,unanswerable,0,0.44,incorrect
['serena'],drusilla,0,0.29,incorrect,plumbago,0,0.14,incorrect,plumbago,0,0.14,incorrect
['serena'],not enough information,0,0.21,incorrect,sharks,0,0.33,incorrect,sharks,0,0.33,incorrect
['koen'],quil ateara ii,0,0.11,incorrect,walt disney,0,0.13,incorrect,walt disney,0,0.13,incorrect
['emery'],unknown,0,0.0,incorrect,heath ledger,0,0.35,incorrect,heath ledger,0,0.35,incorrect
['koen'],house,0,0.44,incorrect,howard stern,0,0.38,incorrect,howard stern,0,0.38,incorrect
