Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
['lennie'],"[MASK] was just finishing making his bed. The wooden latch raised again and the door opened. A little stocky man stood in the open doorway. He wore blue jean trousers, a flannel shirt, a black, unbuttoned vest and a black coat. His thumbs were stuck in his belt, on each side of a square steel buckle. On his head was a soiled brown Stetson hat, and he wore high–heeled boots and spurs to prove he was not a laboring man.",Man,"[MASK] estaba terminando de hacer su cama. El cerrojo de madera se alzó otra vez y la puerta se abrió. Un hombrecillo recio apareció por la puerta. Vestía pantalones azules de grueso algodón, camisa de franela, chaleco negro desabrochado y abrigo también negro. Tenía los pulgares metidos bajo el cinturón, uno a cada lado de una cuadrada hebilla de acero. En la cabeza llevaba un sucio Stetson pardo, y calzaba botas de tacón alto con espuelas para demostrar que no era un mero trabajador.",Cox,"Yatağını yapan [MASK], işini bitirmek üzereyken, tahta mandal kalktı. Eşikte kısa boylu, tıknaz bir adam duruyordu. Ayağında mavi bezden bir pantalon, sırtında bir fanila gömlek, düğmeleri iliklenmemiş siyah bir yelek ve siyah bir ceket vardı. Baş parmaklarını, dörtköşe çelik bir tokanın iki yanından kemerine geçirmişti. Başında kahverengi eski bir şapka vardı, yüksek ökçeli çizmelerinde mahmuzlar takılıydı, bir gündelikçi olmadığı bundan belliydi.",Adam,"[MASK] vừa làm xong giường. Cái then gỗ lại được nhấc lên và cửa mở ra. Một người thấp, mập hiện ra trên ngưỡng cửa. Ông ta vận một chiếc quần vải thô xanh, một áo sơ mi hàng nỉ, một chiếc gilê đen không cài khuy và áo choàng đen. Ông ta thọc hai ngón tay cái vào thắt lưng ở hai bên cái khóa vuông bằng thép. Đầu đội mũ nỉ nâu cũ, chân đi đôi giày ống gót cao đóng đinh, dấu hiệu phân biệt với đám người làm công.",Tam,"man. again prove a a wooden stocky wore spurs stood the hat, door little laboring his finishing On Stetson vest and doorway. open was brown the and coat. was to in were of a boots belt, a raised jean black opened. blue A on and each square soiled a wore stuck and he thumbs [MASK] buckle. black, high–heeled he side his shirt, unbuttoned his a bed. not trousers, The making was man He flannel just in steel His head latch",Buck,"Vestía cinturón, con que acero. cuadrada puerta metidos Un por el puerta. hebilla mero cada estaba pardo, de cerrojo bajo de y El alzó franela, algodón, alto otra [MASK] terminando sucio botas lado una de y trabajador. azules un Stetson pulgares y grueso espuelas tacón demostrar cabeza hacer abrigo la era Tenía abrió. de vez madera de un su apareció desabrochado de chaleco de negro cama. para recio no los a hombrecillo uno se camisa llevaba también se En negro. calzaba la la pantalones",Stetson,"bundan gündelikçi ceket yanından boylu, parmaklarını, takılıydı, kahverengi Ayağında bir tokanın bir bir Yatağını bir çelik kısa üzereyken, iki bir tahta bezden bir şapka dörtköşe siyah bir bir Başında eski vardı. geçirmişti. belliydi. yelek yapan yüksek ve olmadığı Eşikte ökçeli pantalon, düğmeleri mandal tıknaz çizmelerinde sırtında [MASK], kalktı. bitirmek Baş mahmuzlar siyah vardı, iliklenmemiş işini gömlek, fanila duruyordu. kemerine mavi adam",Yelek,"gót quần với mi then choàng gỗ xong đinh, ra. áo giường. và gilê ở hàng người đội thép. được một ta mập chiếc đôi khuy vừa nhấc ta xanh, hai làm khóa thô trên cửa. không đóng mở Ông ngưỡng nâu vuông Cái một mũ biệt hiệu thấp, hai một lên vào Ông cao thọc người cài ống tay vải giày phân vận ra cái ngón chân nỉ, Một cái cửa và lưng chiếc lại sơ nỉ hiện [MASK] đám làm đi áo đen cũ, đen. bằng bên Đầu dấu thắt công.",Dám
['george'],"[MASK] looked down at his feet. “Bus driver give us a bum steer,” he said. “We hadda walk ten miles. Says we was here when we wasn’t. We couldn’t get no rides in the morning.”",Walk,"[MASK] se miró los pies. —El conductor del autobús nos jugó una mala pasada —explicó—. Tuvimos que caminar diez millas. Dijo que ya estábamos junto al racho, y no era así. No pudimos encontrar quien nos trajera esta mañana.",Conductor,"[MASK] başını eğdi: ""Otobüs şoförü bize oyun etti,"" dedi. ""Tam on mil yol yürümek zorunda kaldık. Daha çok uzaktayken, geldik dedi bize. Bu sabah bizi getirecek bir araç bulamadık.",Shofor,"[MASK] nhìn xuống chân: - Lão tài xế xe buýt nó lừa chúng tôi, thành ra chúng tôi phải đi bộ tới mười dặm đường. Nó nói là đã tới nơi rồi mà thật ra thì còn xa. Chúng tôi không gặp ai để quá giang tới đây cho kịp sáng nay cả.",Gia,"was the bum miles. no steer,” We “We couldn’t we he we said. hadda down his “Bus morning.” driver get wasn’t. a here rides in ten at when [MASK] Says walk us looked feet. give",Bus,"pies. [MASK] caminar que quien una Dijo estábamos esta jugó No nos ya —El autobús trajera mañana. no diez pasada conductor y que millas. racho, —explicó—. mala junto del se Tuvimos al nos pudimos era encontrar miró los así.",Pies,"şoförü araç ""Otobüs ""Tam bize. dedi. etti,"" yürümek dedi çok bizi Daha zorunda başını oyun eğdi: yol bize Bu getirecek sabah uzaktayken, geldik [MASK] on mil kaldık. bir bulamadık.","In the given passage, the person driving the vehicle is mentioned as saying ""yürümek dedi"", which can be translated to ""said to ride"" in English. The word ""yürümek"" is the verb for ""to ride"" in Turkish, and the rest of the sentence structure suggests that the subject of the sentence is the driver. The only name that fits this context is ""[MASK]"". Based on this analysis, the proper name that fills the [MASK","nó tôi, lừa nay cho tới đi quá tới xuống còn Nó nói thành mười đã chân: kịp thì xa. là cả. dặm nơi Lão xế [MASK] giang mà bộ không buýt ai tài ra tôi đây chúng nhìn phải sáng thật gặp - để ra Chúng xe tới tôi chúng rồi đường.",Lão xế Giang
['george'],"[MASK] broke in loudly, “Oh! I ain’t saying he’s bright. He ain’t. But I say he’s a God damn good worker. He can put up a four hundred pound bale.”",Worker,[MASK] interrumpió con voz muy alta. —¡Oh! No digo que sea inteligente. No lo es. Pero digo que para trabajar no hay quien le gane. Es capaz de cargar un fardo de doscientos kilos.,Klosne,"[MASK], sesini yükseltti: ""Zekidir, demedim. Hiç de değildir. Ama işe gelince üstüne yoktur. İkiyüz kilo yük vur sırtına, bana mısın demez.",Turk,"[MASK] nói lớn: - Dạ thưa, nó không sáng dạ đâu. Nhưng làm thì nó khỏe lắm. Nó có thể nhấc hai tạ hàng.",Nó,"put I [MASK] ain’t. bale.” pound he’s broke damn “Oh! He four worker. in He a God ain’t But loudly, bright. I say up a hundred saying good can he’s",Workers,quien de lo capaz muy para le gane. cargar fardo de digo interrumpió No voz que digo es. [MASK] hay sea con trabajar kilos. —¡Oh! un no alta. No inteligente. Pero Es doscientos que,No,"kilo vur işe sırtına, İkiyüz demez. [MASK], gelince değildir. yük Ama mısın yoktur. bana ""Zekidir, üstüne Hiç de demedim. sesini yükseltti:",Yukarı,"làm tạ nó nó sáng lớn: Dạ không Nó khỏe - đâu. lắm. [MASK] hai có nói thưa, Nhưng thể hàng. thì nhấc dạ",Thể
"['lenni', 'lennie']","“Never mind, never mind. I’ll tell you when. I hate that kind of a guy. Look, [MASK], if you get in any kind of trouble, you remember what I told you to do?”",You,"—Nada. No te preocupes. Ya te lo diré. Me dan rabia los tipos como ése. Escucha, [MASK]: si te metes en un lío, ¿recuerdas lo que te dije que hicieras?",Ése,"""Bir şey değil, bir şey değil. Vakti gelince haber veririm. Bu çeşit heriflere hiç sabrım yoktur. Dinle beni [MASK], başına bir iş gelecek olursa, ne yapacaktın, hatırlıyorsun değil mi?",Ermiş,"- Mày khỏi lo. Tới đấy rồi tao bảo. Cái ngữ nó tao thương không nổi. [MASK], nếu có chuyện gì xảy ra, mày nhớ tao dặn phải làm gì rồi chớ?",May,"that to remember trouble, mind, you I do?” of I tell kind a guy. never mind. I’ll any [MASK], told what of you in you Look, get hate kind “Never if when. you",Any,"—Nada. ¿recuerdas No [MASK]: hicieras? los como lo Escucha, te tipos que Ya te ése. dan te dije diré. lío, te en lo rabia metes si que un preocupes. Me",No,"heriflere haber olursa, bir Vakti gelince sabrım gelecek yoktur. hatırlıyorsun ne hiç şey şey mi? değil. beni bir değil, iş Bu çeşit veririm. [MASK], Dinle değil ""Bir yapacaktın, başına",Format,"[MASK], lo. nhớ chuyện - xảy rồi Mày chớ? nếu thương tao nổi. nó tao phải mày bảo. dặn ra, rồi tao khỏi ngữ làm có đấy gì gì Cái Tới không",Tới
['george'],"From the washroom nearby came the sound of running water and rattling basins. [MASK] studied the cards. “Maybe we oughtta wash up,” he said. “But we ain’t done nothing to get dirty.”",Hal,Del lavadero cercano llegaba el ruido de agua y de recipientes en movimiento. [MASK] estudió sus cartas. —Tal vez tendríamos que lavarnos –dijo—. Pero no hemos hecho nada que ensucie.,Lavandaso,"Yandaki çeşmede akar suyun ve kımıldatılan kovaların sesi duyuluyordu. [MASK], kağıtlarını gözden geçiriyordu. ""Gidip yüzümüzü yıkasaydık. Ama kirlenmek için de bir şey yapmadık ki.",Gidip,"Trong phòng tắm bên cạnh, người ta nghe thấy tiếng nước chảy và tiếng thau loảng xoảng. [MASK] vẫn chăm chú tính bài. Nó nói: - Lẽ ra thì mình cũng nên đi tắm cái đã. Nhưng mình có làm gì bẩn đâu mà tắm.",Chu,"and sound nearby [MASK] “But to studied get came we running the washroom the ain’t done dirty.” up,” From wash nothing he the oughtta basins. “Maybe of cards. water said. rattling we",Wash,en –dijo—. no vez movimiento. ensucie. cercano nada hemos tendríamos de llegaba Pero —Tal recipientes que lavadero de el y estudió cartas. Del sus [MASK] lavarnos hecho ruido que agua,Sosa,"şey Yandaki çeşmede ki. kovaların suyun yıkasaydık. geçiriyordu. bir kımıldatılan gözden [MASK], ""Gidip duyuluyordu. yapmadık kağıtlarını için akar Ama sesi ve de yüzümüzü kirlenmek",Gokhan,"thì thấy bài. nói: tính làm phòng Nhưng loảng bẩn cũng vẫn [MASK] chảy có bên mình mà và tiếng tiếng - Lẽ tắm nên gì Trong người cạnh, ra tắm cái nước đã. thau đi xoảng. ta đâu mình Nó nghe tắm. chú chăm",Loảng
['george'],[MASK] stacked the scattered cards and began to lay out his solitaire hand. The shoes thudded on the ground outside. At the windows the light of the evening still made the window squares bright.,Hand,"[MASK] reunió las cartas dispersas y comenzó a extender su solitario. Afuera, las herraduras golpeaban en la tierra dura. La luz del atardecer aún encendía las cuadradas ventanas.",Letter,[MASK] dağınık kağıtları toplayarak yeniden açmaya başladı. Dışarda mallar küt diye yere çarpıyordu. Akşamın ışığı hâlâ pencereleri aydınlatıyordu.,Mallar,"[MASK] thu các quân bài rải rác lại và bắt đầu bày một ván mới. Phía ngoài, tiếng móng sắt chạm mặt đất kêu ầm ầm. Ở cửa sổ trời bảng lảng hoàng hôn hãy còn để lại những khuôn vuông sáng.",Sun,The the the squares on the ground the window lay stacked outside. made the his of scattered windows bright. cards began the thudded and out light to hand. solitaire shoes still evening At [MASK],Atlas,"Afuera, aún cuadradas las golpeaban luz y tierra las dispersas las [MASK] herraduras ventanas. solitario. comenzó en encendía reunió la a su dura. atardecer del La extender cartas",Herraduras,Dışarda başladı. Akşamın kağıtları pencereleri dağınık [MASK] açmaya toplayarak yeniden mallar çarpıyordu. aydınlatıyordu. yere ışığı hâlâ küt diye,Pencere,"mặt kêu tiếng cửa lảng bài móng sổ đất các chạm còn ầm. mới. sáng. thu rải khuôn hoàng bắt lại đầu những trời ván bày sắt Phía hôn quân một Ở rác [MASK] ầm ngoài, và lại để hãy bảng vuông",Vuong
"['george', 'george—']","“I ain’t got no people,” [MASK] said. “I seen the guys that go around on the ranches alone. That ain’t no good. They don’t have no fun. After a long time they get mean. They get wantin’ to fight all the time.”",Person's Name,—Yo no tengo familia —dijo [MASK]. He visto a los peones que andan solos por los ranchos. Eso no está bien. No se divierten nada. Al poco tiempo se hacen ruines. Y siempre están queriendo pelear.,No,"[MASK]: ""Aile namına kimsem yok,"" dedi. ""Çiftliklere tek başlarına çalışmaya gidenleri gördüm. Tatsız şey. Yaşamaktan zevk duymuyorlar. Sonunda kötü adam oluyorlar. Hep hırlaşmak istiyor canları.",Aile,[MASK] nói: - Tôi chẳng có gia đình thân thích. Tôi thấy dân làm mướn trong trại cũng một thân một mình vậy. Chả ra làm sao cả. Họ chẳng còn cái thú gì nữa. Rốt cuộc họ trở thành hung dữ. Họ chỉ luôn luôn nghĩ đến chuyện đánh nhau thôi.,Nguyễn,"on ranches said. to good. have They no They “I got they don’t the seen around get mean. people,” fight time.” guys After fun. time all alone. the get ain’t the no a that “I no long go wantin’ ain’t That [MASK]",Guys,poco peones a queriendo Eso los ranchos. los tiempo están He está nada. se se solos bien. que siempre —Yo No pelear. divierten andan tengo por [MASK]. familia ruines. hacen —dijo Al no Y no visto,Visto,"çalışmaya başlarına gördüm. namına Tatsız şey. istiyor ""Aile oluyorlar. zevk ""Çiftliklere Sonunda canları. gidenleri yok,"" adam Hep duymuyorlar. kötü dedi. kimsem [MASK]: hırlaşmak Yaşamaktan tek",Tatsız,hung thân đình sao cả. một thích. làm trở luôn mướn cuộc nhau Họ dữ. trại [MASK] chuyện còn thôi. dân gì thành chỉ một Họ gia thấy Tôi họ cái thân - trong Rốt làm ra Tôi nữa. Chả nói: chẳng mình nghĩ đến thú cũng vậy. luôn đánh có chẳng,Hung
['lennie'],"[MASK] came in through the door. He wore his blue denim coat over his shoulders like a cape, and he walked hunched way over.",Person's name,"[MASK] entró por la puerta. Llevaba su chaqueta de estameña azul puesta sobre los hombros como una capa, y caminaba con el cuerpo muy inclinado.",García,"[MASK] kapıdan girdi. Mavi bez ceketini pelerin gibi omuzuna atmış, öne doğru yalpalayarak yürüyordu.",Yururak,"[MASK] hước vào tới cửa. Trên vai nó khoác một cái áo vét xanh như một chiếc áo choàng, đi ngả người về trước.",Ao,"like in coat his walked came blue cape, his and through He wore way door. a hunched shoulders the he [MASK] over. denim over",Cape,"una de entró [MASK] estameña el sobre caminaba y su puesta con inclinado. Llevaba por cuerpo como la puerta. muy azul capa, hombros chaqueta los",Entró,"girdi. gibi kapıdan öne ceketini yalpalayarak doğru yürüyordu. pelerin [MASK] bez atmış, Mavi omuzuna",Pelerin,"Trên một trước. chiếc về [MASK] người cửa. xanh áo vào như vai nó hước cái ngả choàng, một đi tới khoác vét áo",Diao
['carlson'],"“I don’t see no reason for it,” said [MASK]. He went to his bunk, pulled his bag from underneath it and took out a Luger pistol. “Let’s get it over with,” he said. “We can’t sleep with him stinkin’ around in here.” He put the pistol in his hip pocket.",Hobart,"—No veo por qué —cortó [MASK]. Fue hasta su camastro, sacó un paquete que había dejado y en su mano apareció una pistola Luger—. Acabemos de una vez. No podemos dormir con lo que apesta ese perro. Se metió la pistola en el bolsillo trasero del pantalón.",Luger,"[MASK]: ""Beklemek için sebep ne?"" dedi. Yatağına gitti, kerevetin altından çantasını çekti, içinden Luger marka bir tabanca çıkardı. ""Hemen bitirelim bu işi. Bu kenef kokusuyla uyunur mu be? Tabancayı arka cebine koydu.",Luger,"[MASK] nói: - Ích gì đâu. Hắn đi về phía giường, lôi cái sắc để dưới gầm. Và lấy ra khẩu súng Luger. - Làm phứt đi cho rồi. Đâu cũng thối chết thế này làm sao mà ngủ được. Hắn nhét khẩu súng phía sau.",Hannibal,"him stinkin’ he here.” no it in “We his hip went “Let’s over a underneath bag reason from it,” with,” around He put He pistol. sleep pistol in pocket. with and pulled for it his “I to said can’t took see bunk, don’t [MASK]. the out his said. get Luger",Luger,"que dormir la del apesta veo Fue hasta qué lo Acabemos de pistola sacó ese en podemos y había mano paquete pistola [MASK]. una su su metió —cortó pantalón. No que —No una trasero un dejado vez. apareció por en con el Se Luger—. bolsillo camastro, perro.",Camastro,"çantasını çıkardı. ne?"" bitirelim bu altından arka gitti, Bu çekti, bir be? kenef içinden mu dedi. Yatağına koydu. [MASK]: için uyunur sebep cebine işi. ""Beklemek kerevetin marka kokusuyla Tabancayı Luger ""Hemen tabanca","Kenef: The name of the person who said ""He got into the cupboard. Why?"" and then went back to the table from behind the sixteenth one, saying, ""He's getting up for the match. It's the Tabanca brand Luger's mark."" He put it on the grill.","- nhét đâu. rồi. gì Đâu Hắn chết giường, khẩu cho đi sau. Và ra - Làm thối lôi Hắn dưới sắc ngủ sao mà được. cũng cái [MASK] phứt súng đi khẩu Ích nói: phía về này lấy gầm. làm để phía thế súng Luger.",Phứt súng
['george'],"[MASK]’s hands stopped working with the cards. His voice was growing warmer. “An’ we could have a few pigs. I could build a smoke house like the one gran’pa had, an’ when we kill a pig we can smoke the bacon and the hams, and make sausage an’ all like that. An’ when the salmon run up river we could catch a hundred of ’em an’ salt ’em down or smoke ’em. We could have them for breakfast. They ain’t nothing so nice as smoked salmon. When the fruit come in we could can it—and tomatoes, they’re easy to can. Ever’ Sunday we’d kill a chicken or a rabbit. Maybe we’d have a cow or a goat, and the cream is so God damn thick you got to cut it with a knife and take it out with a spoon.”",Tobin,"Las manos de [MASK] dejaron de trabajar con las cartas. Su voz se iba haciendo cada vez más cálida. —Y podríamos tener unos cuantos cerdos. Yo podría hacer un ahumadero como tenía mi abuelo y, cuando matáramos un cerdo, podríamos ahumar la panceta y los jamones, y hacer embutido y todo lo demás. Y cuando los salmones remontaran el río podríamos pescar más de cien y salarlos y ahumarlos. Podemos guardarlos para el desayuno. No hay nada más sabroso que el salmón ahumado. Cuando la fruta madurase, podríamos ponerla en latas..., y tomates, que son fáciles de conservar. Todos los domingos mataríamos un pollo o un conejo. Tal vez tengamos una vaca o una cabra, y la crema de la leche es tan, pero tan espesa, que para cortarla habrá que usar cuchillo.", Montesinos,"[MASK], ellerini kağıtlardan çekti. Sesi daha dolgunlaştı: ""Bir iki domuzumuz da olur. Dedeminki gibi bir işleme yeri yaparım, domuz kestiğimiz zaman yağıyla jambonunu işleriz, sucuklar, daha bir sürü şeyler yaparız. Sonra balıklar dereye geldiği zaman, yüz kadarını tutar, tuzlayıp kuruturuz. Kahvaltıda diyetle yeriz. Bayılırım isli dere balığına. Yemiş mevsiminde konserve de yaparız. Domates konservesi yapmak kolaydır. Her pazar, tavuk veya tavşan keseriz. Belki de ineğimiz, ya da keçimiz olur, sütü o kadar koyu olur ki, kaymağımızı bıçakla keser veya kaşıkla alırız.",Sebi,"- Phần tôi lấy cỏ cho thỏ. Trời đất! Khỏi nói rồi. [MASK] ngừng tay không xốc bài nữa. Giọng nói đậm đà hơn: - Mình cũng có thể nuôi vài con heo. Tao sẽ xây một cái lò để muối thịt như ông nội tao ngày xưa và khi nào mình làm heo, mình có thể muối mỡ heo và “dăm bông”, làm lạp xưởng và hàng tá thứ khác. Khi nào cá hồi lội ngược dòng lên, tha hồ mà bắt đem muối và ướp. Sáng mình ăn lót dạ bằng cá hồi. Chà không có gì ngon bằng cá hồi ướp. Mùa trái cây, mình sẽ làm đồ hộp... Làm cà chua hộp dễ lắm! Mỗi chủ nhật, làm một con gà hay một con thỏ ! Mình cũng sẽ mua một con bò hay một con dê cái lấy sữa làm kem ăn thật đặc phải lấy dao cát ra rồi lấy muỗng xúc.",Tôi,"They could nice when we so for river cow when or voice a take easy you down could we’d can. build and of one we His An’ can a Sunday knife rabbit. and When Maybe ’em hams, nothing damn smoke come and or ’em them thick got could “An’ stopped ’em. it a ain’t with the smoke catch we a growing hundred the so salmon kill with We have like have breakfast. hands the in have kill an’ cream pigs. fruit all smoked and an’ gran’pa the a cards. it—and to few chicken cut we tomatoes, make the could to working run God the Ever’ pig sausage goat, had, a was can we’d that. salmon. they’re smoke warmer. a the with like up [MASK]’s as an’ a a salt out a or we I it is house bacon spoon.” could",Smoker,"cabra, la fáciles una voz No un de trabajar embutido y Su Y cuando domingos el dejaron o más cerdo, como de y salmón habrá mataríamos guardarlos salarlos leche la es demás. hacer y espesa, latas..., y desayuno. de podríamos vez en y Tal las los con haciendo nada Podemos Yo de un son pero Cuando para una de unos cuchillo. un cuando lo tomates, tenía para la el —Y más que abuelo podríamos fruta tengamos [MASK] podríamos ahumado. iba que crema la un cartas. Todos podríamos usar podría que o cerdos. ahumarlos. conservar. cortarla y vez ahumadero ponerla salmones Las jamones, cada todo sabroso matáramos río tener hacer pescar ahumar y, tan, madurase, el tan más manos hay cálida. se remontaran que cuantos los conejo. cien panceta vaca y mi pollo los",Salmón,"koyu Bayılırım Sesi daha diyetle jambonunu şeyler de iki Kahvaltıda olur sucuklar, veya alırız. işleme de konserve veya kaymağımızı keser domuzumuz ineğimiz, sütü Sonra ""Bir kağıtlardan bir balıklar dere daha Her isli dolgunlaştı: sürü kadarını konservesi yaparız. bıçakla pazar, dereye o da olur, [MASK], yapmak yeri Dedeminki yeriz. da olur. tutar, tavuk kolaydır. bir Yemiş keseriz. ellerini işleriz, kuruturuz. Domates zaman, kaşıkla geldiği keçimiz balığına. mevsiminde gibi Belki tavşan ya yüz zaman kadar tuzlayıp çekti. yağıyla yaparız. yaparım, kestiğimiz domuz ki,",Domuz,"hộp... thể có và cá và và ông con nói lấy một chua cái nhật, cá xốc cái heo thỏ. xây chủ lấy làm dê gà tôi một Làm có Khi sẽ rồi. ngừng nói xưa Mùa cà đậm tay Phần hay làm đặc tha nào thỏ lấy cá hồi. làm để thể sữa “dăm một ướp. lò làm muối ra hơn: hộp con Khỏi ! ngược hồi heo. nào lấy cũng con muỗng lót ăn bài mình trái Sáng thịt mỡ Tao con hồ - gì Trời bằng heo, như lội cho - hồi hay thứ cỏ sẽ tao [MASK] dòng dao ngon không dạ không bắt tá sẽ Mỗi ăn lạp khác. đồ bông”, Chà bằng một cây, vài mình khi mà hàng nội và đất! có mua đem rồi đà lên, làm con mình lắm! xúc. muối xưởng kem ngày ướp. một cát muối Mình thật bò Mình mình phải Giọng nữa. dễ cũng nuôi",Chà
['lennie'],"[MASK] breathed hard. “You jus’ let ’em try to get the rabbits. I’ll break their God damn necks. I’ll … I’ll smash ’em with a stick.” He subsided, grumbling to himself, threatening the future cats which might dare to disturb the future rabbits.",Hawk,"[MASK] respiró con fuerza. —Déjalos que se acerquen a los conejos y les romperé el pescuezo. Les... los aplastaré con un palo. Se calmó luego, pero continuó gruñendo para sus adentros y amenazando a los futuros gatos que se atrevieran a molestar a los futuros conejos.",Gurney,"[MASK], kuwetle nefes alıyordu. ""Hele bir kapmaya kalksınlar, dünyanın kaç köşesi olduğunu gösteririm onlara ben. Sakinleşti, içinden homurdanıyor, yarınki tavşanlara sataşacak yarınki kedilere gözdağı veriyordu.","Kuwetle (The Snore) [MASK] - The name of the person or thing snoring is ""Kuwetle"". The proper name in this context is not a pronoun, but the name of the activity of snoring. The passage states, ""Kuwetle nefes alıyordu. 'Hele bir kapmaya kalksınlar, dünyanın kaç köşesi olduğunu gösteririm on","[MASK] thở mạnh: - Chúng cứ động tới lũ thỏ mà coi, tôi nói có Trời là tôi sẽ bóp chết ngay. Tôi à, tôi lấy gậy tôi dần nó tan xác. Nó nguôi dân, lầu nhầu trong miệng, dọa dẫm lũ mèo tưởng tượng đã dám quấy rầy lũ thỏ tưởng tượng.",Hoàng,"He I’ll I’ll to breathed to ’em to damn let himself, ’em their rabbits. rabbits. with grumbling which stick.” … the threatening cats get future “You break a necks. try hard. smash [MASK] subsided, I’ll the the might God future dare disturb jus’",Rabbits,"los un y a pescuezo. a los continuó futuros a luego, los futuros conejos Les... Se con gruñendo amenazando romperé pero conejos. se acerquen que —Déjalos les a adentros sus molestar y para el palo. gatos se atrevieran que respiró calmó aplastaré con fuerza. los [MASK]",Gatos,"onlara kuwetle [MASK], ""Hele ben. kalksınlar, yarınki homurdanıyor, alıyordu. tavşanlara dünyanın kedilere Sakinleşti, yarınki bir köşesi sataşacak kaç nefes gösteririm olduğunu veriyordu. içinden kapmaya gözdağı","In the given passage, the proper name that fills the [MASK] token is ""okwetle"", but the text is partially missing. Based on the context, the correct sentence should be: ""okwetle, 'Hele ben. kalksınlar, yarınki homurdanıyor, alıyordu. tavşanlara dünyanın kedilere Sakinleşti, yarınki bir köş","miệng, Nó lũ mà cứ xác. dần tôi đã dọa tượng dân, - có trong rầy tới bóp nói động tôi tôi chết Chúng ngay. [MASK] nguôi dám lũ lấy sẽ tôi thỏ lũ là quấy nó mạnh: à, gậy dẫm coi, nhầu thở lầu tan thỏ Tôi tưởng mèo tưởng tượng. Trời",Nó
['candy'],"When [MASK] spoke they both jumped as though they had been caught doing something reprehensible. [MASK] said, “You know where’s a place like that?”",Tobey,"Cuando [MASK] habló, los dos se sobresaltaron como si hubiesen sido sorprendidos en un acto reprobable. [MASK] preguntó: —¿Sabes dónde hay un lugar así?",Sobresaltillo,"[MASK], söze başladığı zaman, ikisi de suçüstü yakalanmış gibi, yerlerinden hopladılar. [MASK] dedi ki: ""Böyle bir yer biliyor musun?",David,"Khi [MASK] cất tiếng hỏi, cả hai giật nẩy mình như phạm lỗi. Lão nói: - Thật có một chỗ bán như vậy à",Lão,"been they place that?” jumped doing had [MASK] said, they both When spoke [MASK] though caught like where’s something know “You as a reprehensible.",When,"preguntó: [MASK] los sobresaltaron Cuando hubiesen se habló, —¿Sabes acto un reprobable. hay en sido dos así? si dónde lugar [MASK] sorprendidos como un",Name,"dedi musun? zaman, ""Böyle yerlerinden gibi, de yakalanmış biliyor yer ki: söze ikisi suçüstü [MASK] bir başladığı [MASK], hopladılar.",Sürecek,"Thật Khi nẩy mình vậy tiếng hỏi, như [MASK] như Lão lỗi. chỗ cả nói: bán phạm - giật à cất một có hai",Lão
['george'],[MASK] watched him suspiciously. “Well—I could get it for six hundred bucks. The ol’ people that owns it is flat bust an’ the ol’ lady needs an operation. Say—what’s it to you? You got nothing to do with us.”,He,"[MASK] lo miró con recelo. —Bueno, yo... podría conseguirlo por seiscientos dólares. Los dos viejos que son los dueños no tienen un centavo, y la vieja tiene que operarse. Oye..., ¿qué te importa a ti esto? Tú no tienes nada que ver con nosotros.",Los dos viejos,"[MASK] kuşkulu gözlerle ona bakıyordu: ""Eh, altı yüz kağıda alabilirim,"" dedi. ""İçinde oturan ihtiyarlar tırıl kalmışlar, ihtiyar karının da bir ameliyata ihtiyacı var. Ama söylesene sen, sana giren çıkan var mı bu işte? Ne diye burnunu sokuyorsun bizim işimize?",Burnu,[MASK] nhìn lão nghi ngờ: Hừ... tôi có thể mua chừng sáu trăm đồng. Mấy lão già ở đó làm ăn bị lụn bại còn bà già thì cần phải mổ. Này... chuyện đó ích lợi gì tới cụ chứ? Chuyện tụi tôi không nhằm gì tới cụ đâu nhé .,Lão,an’ hundred do owns ol’ [MASK] The is people operation. got could get “Well—I an to with him that You nothing Say—what’s it suspiciously. flat needs six to ol’ you? us.” the lady bucks. it watched it for bust,Bucks,"dueños Los que a nosotros. yo... un Tú los que no —Bueno, con tiene recelo. y la seiscientos son importa por miró ver [MASK] no ¿qué tienen operarse. Oye..., vieja te que con tienes podría centavo, esto? viejos lo dos ti conseguirlo dólares. nada",Seiscientos,"ihtiyacı ameliyata var altı Ama ""İçinde oturan dedi. bir ona bu burnunu alabilirim,"" sen, ihtiyarlar kalmışlar, kağıda giren [MASK] ""Eh, çıkan karının sokuyorsun bizim gözlerle yüz işte? ihtiyar kuşkulu söylesene işimize? var. bakıyordu: tırıl diye Ne sana da mı",Dedir,Mấy chuyện lão ích chừng cụ ở đồng. tôi nhé cụ mổ. lụn đó trăm Chuyện còn nhằm Này... tụi lão bà Hừ... có [MASK] phải làm nhìn bại đó lợi tới thể già tôi chứ? đâu sáu gì không mua tới nghi cần bị ăn gì thì ngờ: già .,Hừ
