en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"“Not bad. As you must know, since you’re staying right across the street. The muffins are better. But still no interview. Sorry, Ms. Crawford, can’t do it.”","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""",['crawford'],"do street. Ms. across can’t bad. Sorry, “Not staying must But are no you it.” Crawford, better. since know, you’re the right still The muffins interview. As","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""  I'm sorry, but the provided passage does not contain enough information to determine the book title and author. The passage appears to be a fragment of a conversation or a text snippet, but it lacks context and specific details that would allow me to make a confident identification."
"“I swear. I found out that Dave won the annual town fair pie-eating contest from 1960 to 1966, when he retired from competition. I learned that your father sat on the ducking stool at Old Home Days until 1972. There are amusing pictures of him in one of those old-fashioned bathing suits and a derby hat… waterproof, I assume.”","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from a book titled ""The Book of Lists"" by Alex Johnson. The author, Alex Johnson, is a well-known author of humorous and informative books, and ""The Book of Lists"" is one of his notable works.",['dave'],"father found the 1966, on bathing Home hat… learned of won 1972. in that “I pictures when contest stool are Days pie-eating retired one he old-fashioned annual There ducking assume.” waterproof, from him your and suits out I from to fair swear. until 1960 the I of I Dave those that competition. amusing at derby town a Old sat","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be a fragment of a text, but it seems to be describing a scene or event related to a pie-eating contest. The mention of ""Old"" and ""Dave"" suggests a connection to a specific event or location.  After analyzing the passage, I believe it originates from the book ""The Pie-Eating Contest"" by Dave Old. However, please note"
"“I learned that when Dave went west, he packed everything he felt he needed into the saddlebags of his Harley-Davidson motorcycle and just took off. Your father and mother sold everything else he owned at a yard sale and sent him the money. Your dad also sold his house for him.”","""title"": ""The Motorcycle Diaries"",""author"": ""Che Guevara""",['dave'],"else needed sale that owned sold west, he sold he at everything when Your house his into off. motorcycle he him everything a the Dave saddlebags and also he of him.” sent mother his for the and took packed just felt and learned went Harley-Davidson yard dad money. Your “I father","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a story, but it lacks context and specific details that would help identify the book and author. If you could provide more information or context, I'd be happy to try again."
"“At a pretty nice profit,” I said. “Which was good. By then Uncle Butch was painting full-time, and he used that money until he started selling his work.”","""title"": ""Uncle Butch"", ""author"": ""Unknown""",['uncle butch'],"started was and used By was selling a good. full-time, said. nice Butch money work.” his he that profit,” painting he pretty I “At Uncle then until “Which","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a sentence, and without more context or information, it's difficult to make a confident guess. If you could provide more of the passage or any additional details, I'd be happy to try again."
"I remember a call I got in the fall of 1978, the dormitory mom (there actually were such things back then) puffing up to the third floor of Roberts Hall and telling me my mother was on the phone and sounded upset. I hurried down to Mrs. Hathaway’s little suite, afraid of what I might hear.","""title"": ""The Glass Castle"", ""author"": ""Jeanne Wakatsuki Houston""",['hathaway'],"I puffing was then) such dormitory of I telling of Hall might were little mother a to suite, sounded mom to the things upset. floor up I third me phone Hathaway’s Roberts afraid in and hear. 1978, actually call Mrs. my fall what the remember the hurried (there I got and back on of the down","""title"": ""Unknown book title"",""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a story, but it lacks context and specific details that would help identify the book and author. If you could provide more information or context, I'd be happy to try again."
"“Yes. No. I don’t know. Something happened to your father while they were on their hunting trip in the 30-Mile Wood.” Then, as if an afterthought: “And to Butch.”","""title"": ""The Adventures of Tom Sawyer"",""author"": ""Mark Twain""",['butch'],"to “Yes. Butch.” an “And Something on in father happened your they know. Then, hunting the afterthought: if I as 30-Mile their trip were No. Wood.” don’t while to","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a story, but without more context or information, it's difficult to make a definitive guess. If you could provide more details or the full passage, I'd be happy to help."
"“Maybe they went down to the crossroads,” she said. “You know, like Robert Johnson was supposed to have done. Made a deal with the devil.”","""title"": ""The Devil and Tom Walker"",""author"": ""Washington Irving""",['robert johnson'],"Johnson a Robert like to was down crossroads,” went “You done. know, Made she devil.” have the to said. with the they supposed deal “Maybe","""title"": ""Unknown book title"",""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a story, but it lacks context and specific details that would help identify the book and author. If you could provide more information or context, I'd be happy to try again."
"Ruth knew where the house was, of course. I’d seen her cruise past in her little Corolla several times, and once she stopped to snap pictures. I’m sure she also knew that Pop was most apt to walk our picket fence, looking at the daylilies, at midmorning, and if you don’t know by this point that she was a very determined lady, I haven’t done my job.","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from the book ""The Picket Fence"" by Jane Smith. The author, Jane Smith, is a well-known writer of contemporary fiction.",['ruth'],"if picket by seen she was at stopped I done knew and times, that Corolla I’d haven’t was several the lady, my to past pictures. this her house Ruth once to and knew job. looking she little know where most a don’t our I’m her very Pop determined course. midmorning, in daylilies, apt you that of the snap walk at fence, she was, also point cruise sure","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from the book ""The Secret Life of Bees"" by Sue Monk Kidd. The author's name is Sue Monk Kidd."
"Two days after our off-the-record talk in the Koffee Kup, she came slow-rolling down Benson Street, and instead of driving past, she pulled over and stopped right next to the little signs on either side of the gate. One says PLEASE RESPECT OUR PRIVACY. The other says MR. CARMODY DOES NOT GIVE AUTOGRAPHS. I was walking with Pop as I usually did when he inspected the daylilies; he turned eighty-eight in that summer of 2021, and even with the cane he sometimes tottered.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a book titled ""The Book Thief"" by Markus Zusak. The author, Markus Zusak, is a German-Australian writer known for his unique storytelling style and historical fiction novels.",['carmody'],"past, in NOT turned Benson the tottered. little she the down Street, Kup, walking pulled eighty-eight and right did the The instead next usually was inspected PRIVACY. he summer when the as says days says Two I daylilies; I Koffee gate. with he and of MR. driving on DOES CARMODY talk in and of slow-rolling to side over that Pop she GIVE sometimes OUR PLEASE with the even after off-the-record either stopped came our AUTOGRAPHS. signs other RESPECT he One 2021, of cane","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from a book titled ""Autographs"" by an author named ""Carmody"". However, please note that this is a speculative answer, and the actual book and author may be different."
"Ruth got out and approached the fence, although she made no effort to try the gate. Persistent, but also mindful of boundaries. I liked her for that. Hell, I liked her, period. She was wearing a flower-printed mask. Pop wasn’t, claimed they made it hard to breathe, but he’d had no objections to the vaccinations.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from the novel ""The Catcher in the Rye"" by J.D. Salinger. The passage describes a scene where the protagonist, Holden Caulfield, observes a girl named Ruth, who is wearing a flower-printed mask. The passage's tone and style are consistent with the themes and narrative voice of ""The Catcher in the R",['ruth'],"made that. mindful although gate. it approached of they she wasn’t, breathe, hard fence, objections also for Hell, her, he’d no to but to liked She made vaccinations. a but I period. mask. Pop Ruth no the liked was her effort the boundaries. had Persistent, got claimed wearing I flower-printed out the try and to","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from the book ""The Secret Garden"" by Frances Hodgson Burnett. The author is Frances Hodgson Burnett."
"“Hunting in the 30-Mile,” he said promptly. “We went the second week of November from the time we were teenagers right up until Butch mounted his steel pony and set sail for the golden west. We stayed at a little cabin in the woods that my grandfather built. Butch claimed that his grandfather pitched in when it came to the roofing, which might or might not have been true. It was a quarter-mile or so beyond Jilasi Creek. We had an old Willys jeep, and until ’54 or ’55, we drove it across the plank bridge, parked on the other side, and humped it to the cabin with our packs and our rifles. Then we got so we didn’t trust the Willys on the bridge because floods had undercut it some, so we’d park on the town side and walk across.”","""title"": ""The Old Man and the Sea"",""author"": ""Ernest Hemingway""",['butch'],"from parked woods golden town We set steel Willys we’d he or and side, or the on Jilasi when an was the until cabin until the ’55, got came that that or pitched we We mounted old packs and the Willys It week and teenagers in which drove Butch not we the been in at it our pony plank have the roofing, the Butch the it it built. jeep, park time second on floods said side rifles. humped claimed across.” didn’t the our 30-Mile,” walk grandfather undercut to across on some, true. grandfather a and “Hunting beyond we bridge quarter-mile west. in and his went November had right the with stayed the might Creek. it Then were ’54 so because so to up so had a promptly. his might of for sail little bridge, we trust other the cabin my “We","""title"": ""Unknown Book Title"",""author"": ""Unknown Author"""
"“If they’re gonna pick,” Butch said, “we should give em a day to do it when we can watch out for em and make sure some juicer or pothead doesn’t gash a leg and get gangrene.”","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from the novel ""The Outsiders"" by S.E. Hinton. The author, S.E. Hinton, is a well-known American author who wrote this novel in 1967. The passage seems to be a part of the book, as it reflects the themes and tone of the novel.",['butch'],"out or Butch doesn’t “If can leg em make gangrene.” should and said, a “we a juicer day some gash get it do pothead when give em watch for they’re and pick,” sure to gonna we","""title"": ""Unknown Book"",""author"
"Butch started across. I could hear the hollow clonk of his bootheels over the sound of the creek. When he got to the other side he put down his gear, dropped his pants, and mooned me.","""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger""",['butch'],"the When his of clonk the got side and Butch of he could pants, I hollow across. over sound gear, his the other bootheels creek. he his mooned down put hear the started to dropped me.","""title"": ""The Outsiders"", ""author"": ""S.E. Hinton"""
"As we tarped NellyBelle to keep her from filling up with rain, Butch said, “This is the time one of us will go in the drink, you wait and see.”","""title"": ""The Old Man and the Sea"", ""author"": ""Ernest Hemingway""",['butch'],"drink, NellyBelle her you tarped wait from filling Butch the and said, go As time us one “This rain, in is will we the keep to up of with see.”","""title"": ""Unknown book title"", ""author"": ""Unknown author""  I'm sorry, but I'm having trouble determining the book title and author from the provided passage. The text appears to be a fragment of a sentence, and it doesn't seem to be from a specific book or author. If you could provide more context or information about the passage, I'd be happy to try and help you further."
"The next day we ate a picnic lunch in the clearing, looking across the creek—which was more like a river that day—at NellyBelle. Butch made sandwiches, which he could be trusted to do. There was sweet water from our well to drink, and Hostess Fruit Pies for afters: blueberry for me, apple for Butch.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a book that is part of the ""Little House on the Prairie"" series by Laura Ingalls Wilder. The author of the passage is Laura Ingalls Wilder.",['butch'],"Butch creek—which for that the more to well a made The day blueberry sandwiches, trusted we be and could drink, apple river our There like Hostess sweet looking Pies do. which from picnic was the afters: me, lunch a for day—at next Butch. he water was NellyBelle. to for clearing, ate in Fruit across","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be a fragment of a descriptive text, possibly from a children's book or a story about a picnic. The mention of ""Butch creek"" and ""apple river"" suggests a rural or natural setting. The text also mentions ""blueberry sandwiches"" and ""Hostess sweet looking Pies,"" which are common picnic foods.  Cons"
"The young man dipped into his bag and brought out something that looked like a spectacle case. It was gray, with a silver shape like a sine wave embossed on the lid. He held it in his lap. He repeated, “Most people wouldn’t have done what you did. We owe you. For Ylla.”","""title"": ""The City &amp; The City"",""author"": ""China Miéville""",['ylla'],"gray, his repeated, in embossed held We sine “Most into Ylla.” you. with For owe young like something the looked and silver bag man The a what a did. out done you on It lid. spectacle brought like case. He wouldn’t wave his He have that lap. dipped shape a it people was","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be a fragment of a story, and after analyzing the text, I believe it originates from the book ""The Shadow of the Wind"" by Carlos Ruiz Zafón. The author of this book is indeed Carlos Ruiz Zafón."
"A ragged bolt of lightning struck the barn. It hit with a hollow bang, like the report of a shotgun muffled in a blanket. Jack barely had time to register it before the follow-thunder bellowed. He saw the weathervane—an iron rooster—turn red with the heat and begin spinning even as it sagged and runnels of fire spread down the barn’s roof.","Based on the provided passage, I would guess that it originates from the book ""The Yearling"" by Marjorie Kinnan Rawlings. The passage seems to be a vivid description of a storm, which is a common theme in the book. The author's writing style and the setting of the passage also align with the author's known works.",['jack'],"like fire a hit with barn. to hollow spinning in saw runnels red bellowed. struck with lightning barely muffled of even He shotgun sagged begin time iron Jack the a roof. had of it and ragged down bang, blanket. register weathervane—an It barn’s the it bolt follow-thunder and before spread the of the the report rooster—turn as heat A the a","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Red Badge of Courage"" by Stephen Crane. The passage seems to describe a vivid and intense scene, which is consistent with the style of this novel. However, please note that this is a speculative answer, and the actual book and author may be different."
"“I went to Brown and graduated cum laude, but mostly I lied and cheated my way through. I was good at it. And—here’s a big one—the student advisor I had my senior year was a coke addict. I won’t go into how I found that out, like you said, time’s passing, but I did, and I made a deal with him. Good recommends in exchange for a key of coke. Plus, of course, he’d pay for the dope. I wasn’t into charity.”","Based on the provided passage, I would guess that the book is ""The Brief Wondrous Life of Oscar Wao"" by Junot Díaz. The passage seems to be a part of the narrative, and the author's style and tone are consistent with Díaz's writing. The passage also mentions a student advisor who is a coke addict, which could be a reference to the character in the book. However, please note that this is a guess, and the passage alone",['brown'],"Good in wasn’t cum at year key won’t recommends I mostly coke. said, charity.” to made and deal a advisor passing, the course, a graduated my big how and and into good a one—the I through. of like cheated of go student my out, pay him. he’d I addict. but I found dope. time’s a that into I had did, it. “I for Plus, coke exchange Brown I was senior way with I was but I went lied laude, for you And—here’s","Based on the provided passage, it appears to be from the book ""Go Ask Alice"" by Anonymous. The passage seems to be a part of the book's narrative, describing the protagonist's experiences with substance abuse and their struggles with addiction. The author's name is not explicitly mentioned in the passage, but the book is widely attributed to Anonymous."
"It’s a bad dream. Danny’s had a few before, everyone has a nightmare from time to time, but this is the worst one ever. Nothing bad is happening at first, but that doesn’t help; the sense of impending doom is so strong it’s an actual taste in his mouth, like sucking on a clump of pennies.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from the book ""The Nightmare Before Christmas"" by Tim Burton. The author, Tim Burton, is known for his unique and imaginative storytelling style, which is evident in the passage. However, please note that this is a guess, and the actual book and author may be different.",['danny'],"taste clump help; It’s first, is has dream. had from happening ever. sucking his everyone but a to a nightmare that mouth, time time, this impending sense in the worst of it’s the on at Danny’s so of Nothing but a a few doesn’t actual doom like an is is bad strong bad one pennies. before,","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from the book ""The Outsiders"" by S.E. Hinton. The author is S.E. Hinton."
"He’s walking along the shoulder of a dirt road that’s been packed and oiled to keep the dust down. It’s night. A quarter moon has just risen. To Danny it looks like a sideways grin. Or a sneer. He passes a sign reading COUNTY ROAD F, only the O and the Y have been spraypainted over, and UCK has been crammed in to the right of the F, so the sign now reads CUNT ROAD FUCK. There are a couple of bullet holes for good measure.","Based on the provided passage, it appears to be from the book ""Fight Club"" by Chuck Palahniuk. The author of the book is Chuck Palahniuk.",['danny'],"a just keep ROAD grin. F, shoulder been along oiled in a looks the for right a spraypainted quarter of to reading night. now the risen. of and and good passes and sign road the dirt crammed has down. O couple a CUNT have dust the walking moon ROAD the of FUCK. F, like He sneer. the UCK packed measure. the are been it sign There reads COUNTY that’s He’s Y to A holes Or been only Danny has It’s To bullet so a over, sideways","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Road"" by Cormac McCarthy. The author of the book is Cormac McCarthy."
"There’s corn on both sides of the road, not as high as an elephant’s eye but maybe four feet, suggesting it’s early summer. County Road F runs dead straight up a mild rise (in Kansas most rises are mild). At the top is a black bulk of a building that fills Danny with unreasoning horror. Some tin thing is going tinka-tinka-tinka. He wants to stop, wants nothing to do with that square black bulk, but his legs carry him on. There’s no stopping them. He’s not in control. A breeze gives the corn a bonelike rattle. It’s chilly on his cheeks and forehead and he realizes he’s sweating. Sweating in a dream!","Based on the provided passage, I would guess that it originates from the book ""The Short Novel About a Boy"" by Raymond Carver. The author of this book is indeed Raymond Carver.",['danny'],"on. tinka-tinka-tinka. rattle. in both the forehead that tin fills gives a stop, mild). to him At breeze elephant’s dream! realizes summer. building There’s legs high as control. an top his A sweating. he nothing on wants of it’s straight Road black feet, chilly and unreasoning on his as are It’s carry dead rises with most mild no do County the thing of a going but that Kansas and black rise He but to the Some early square up runs is with (in suggesting eye bonelike corn He’s stopping not There’s Danny is bulk a four sides road, wants bulk, cheeks a he’s Sweating maybe in corn not F a horror. them.","Based on the provided passage, I have made an educated guess about the book and author. The passage appears to be from the novel ""The Adventures of Huckleberry Finn"" by Mark Twain. The author's name is indeed Mark Twain, and the book is ""The Adventures of Huckleberry Finn""."
"Nothing here to worry about, Danny thinks, nothing here to be afraid of. And he’s not worried. He’s not afraid. Terrified is what he is.","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Shining"" by Stephen King. The author of the passage is Stephen King.",['danny'],"Nothing not afraid. He’s what he’s here Terrified nothing here to not to worry about, be afraid worried. of. thinks, he is And Danny is.","Based on the provided passage, it is difficult to determine the exact title and author of the book. However, I can make an educated guess. The passage seems to be a fragment of a text, possibly a quote or a part of a larger narrative. Given the content, it appears to be a philosophical or introspective piece. Without more context or information, it is challenging to pinpoint the exact book and author. However, I can suggest a possible match. The passage ""Nothing not"
"Tinka-tinka-tinka go the signs advertising long-gone gas prices. The big office window is broken, ditto the glass in the door, but Danny can see weeds growing up around the shards reflecting the moonlight and knows that it’s been awhile since they were broken. The vandals—bored country kids, most likely—have had their fun and moved on.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel or short story, given the descriptive and introspective nature of the text.  After analyzing the passage, I believe it originates from the book ""The Brief Wondrous Life of Oscar Wao"" by Junot Díaz. The passage's focus on a character's observations of a vandalized office and the passage",['danny'],"see awhile and the most been broken. Danny and country long-gone on. reflecting kids, can the they office likely—have weeds around were is The that window since had moonlight the glass gas broken, but signs their the moved growing shards in Tinka-tinka-tinka door, the big fun go ditto vandals—bored knows up advertising The prices. it’s","""title"": ""The Glass"",""author"": ""Unknown"""
"Danny moves on, too. Around the side of the abandoned station. Doesn’t want to; has to. He’s not in control. Now he hears something else: scratching and panting.","""title"": ""Unknown book title"", ""author"": ""Unknown author""",['danny'],"to; he abandoned hears the the want and Doesn’t panting. on, moves of He’s station. control. to. Around has Now something Danny in not side else: scratching too.","Based on the provided passage, it is difficult to determine the exact title and author of the book. However, I can make an educated guess. The passage seems to be a fragment of a story, possibly from a fantasy or adventure genre. The text appears to be describing a scene where a character is moving around a station, possibly in a futuristic or sci-fi setting.  Given the style and content of the passage, I would guess that it originates from a book titled """
"He goes around the side, kicking a couple of empty motor oil cans (Havoline, the Texaco brand) out of his way. There’s a rusty metal trash barrel, overturned and spilling more cans and Coors bottles and whatever paper trash hasn’t blown away. Behind the station there’s a mangy mongrel dog digging at the oil-stained earth. It hears Danny and looks around, its eyes silver circles in the moonlight. It wrinkles back its snout and gives a growl that can mean only one thing: mine, mine.","""title"": ""The Outsiders"", ""author"": ""S.E. Hinton""",['danny'],"side, in earth. mangy only spilling and his Coors digging and kicking more at a mean station Texaco and looks its away. cans couple It the that rusty growl whatever brand) bottles the eyes thing: mine. circles moonlight. oil trash trash way. blown gives cans hears It a motor one mongrel oil-stained around, its of wrinkles back there’s goes can empty Danny metal of There’s a the overturned around snout silver out and He hasn’t paper dog a barrel, and Behind the mine, the (Havoline,","""title"": ""The Outsiders"", ""author"": ""S.E. Hinton"""
