en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"He nods. “A little more than a week ago, her little brother, Abel, turned fifteen. That night, he and three friends were out partying, and found themselves near the river. Emboldened by their youth and feeble-mindedness, they challenged each other to swim across it, touch the riverbank that belongs to Were territory, and then swim back. A show of bravery, if you will.”","""title"": ""The Lunar Chronicles"",""author"": ""Marissa Meyer""",['abel'],"week if night, the riverbank and it, youth three little ago, out and little fifteen. were nods. territory, “A you friends and feeble-mindedness, than back. He found bravery, Abel, across river. by to turned themselves That Emboldened then near that partying, they swim a belongs touch her will.” Were he A challenged more each and show their the of to other brother, swim","Based on the passage, I'm going to take a guess that the book is ""East of Eden"" by John Steinbeck.

Here's my reasoning:

* The passage mentions a riverbank, which is a key setting in ""East of Eden"".
* The mention of two brothers, one of whom is named Abel, suggests a biblical theme, which is a major element of ""East of Eden"".
* The tone of the passage, with its focus on youth, bravery, and the struggle between brothers"
"“Their succession of power is not particularly sophisticated. Weres are most closely related to dogs, after all. Suffice to say, Roscoe is dead.”","""title"": ""The Dresden Files"",""author"": ""Jim Butcher""",['roscoe'],"most dead.” closely “Their dogs, Roscoe are sophisticated. to to power after say, is Weres succession not is Suffice all. particularly of related","""title"": ""Dead Until Dark"",""author"": ""Charlaine Harris"""
"“He is young, you see. Around your age and built of a different stock. As savage as Roscoe, perhaps, but more open-minded. He believes that peace in the region is possible. That alliances among all three species should be cultivated.”","""title"": ""The Golden Compass"",""author"": ""Philip Pullman""",['roscoe'],"a among stock. should in species as be savage region Around you open-minded. your young, is that of As believes perhaps, and peace built Roscoe, “He more possible. all cultivated.” but That He alliances see. different the age three is","""title"": ""The Origin of Species"",""author"": ""Charles Darwin"""
"“The other children knew that I’d be the one sent to the Humans, and they started calling me fangless traitor as soon as they could form full sentences. Or have you forgotten when I was seven, and the sons and daughters of your fellow councilmen stole my clothes and pushed me out in the sun right before midday? And those same people spat on me and mocked me when I returned from ten years serving as their Collateral, so I’m not—” I exhale slowly, and remind myself that this is fine. I am fine. Untouchable. I’m twenty-five and I have my fake Human IDs, my apartment, my cat (fuck you, Serena), my . . . Okay, I probably don’t have a job right now, but I’ll find another soon, with 100 percent fewer Pierces. I have friends—a friend. Probably.","""title"": ""A Big Ship at the Edge of the Universe"",""author"": ""Alex White""",['serena'],"that apartment, in . cat and my I soon, sun IDs, seven, And forgotten my Humans, me “The fewer another myself stole Pierces. am they years Okay, have fake I I’d as and was friend. sons out I to (fuck 100 me sent could calling the as form before and my you Serena), children returned and midday? have fellow with Probably. serving a and remind I have twenty-five ten right I fine. those as I’m now, they my other friends—a I your mocked Or from probably me same I’m . and job started Human when I Untouchable. on exhale me that . have daughters my don’t is right the fangless percent their clothes but councilmen traitor and fine. I’ll of the be you, pushed sentences. the when so people one not—” full knew this spat Collateral, find soon slowly,","""title"": ""The"
"“They see a wedding between a Vampyre and an Alpha that was supposed to broker peace, but ended in death. The Weres are animals, and always will be, but we are on the road to extinction, and the good of the most must be considered. If we let the Humans and Weres form an alliance that excludes us, they could completely wipe us out—”","""title"": ""Dead in the Family"",""author"": ""Charlaine Harris""",['vampyre'],"of excludes form we ended the will animals, the and broker be considered. Weres Alpha in death. to If extinction, alliance out—” supposed and wedding was be, must we could an are and but “They between that that wipe us Humans the us, the let a completely peace, Weres are always and on see Vampyre they an but road The most good a to","Based on the passage provided, I'm going to take a guess that the book is ""Dead in the Family"" by Charlaine Harris.

Here's my reasoning:

* The mention of ""Weres"" (werewolves) and ""Vampyre"" (vampires) suggests that the book is part of the urban fantasy or paranormal romance genre.
* The reference to an ""alliance"" and a ""wedding"" implies that the book is part of a series that involves complex relationships"
"I only ever laughed out loud with Serena, which means that it must have been well over a month since I last did it. My brain nearly hiccups, startled at these newfangled, mysterious sounds my voice box is producing. “Did you drink rotten blood? Because you’re unhinged.”","""title"": ""From Blood and Ash"",""author"": ""Amelie Wen Zhao""",['serena'],"startled been it My ever with box at my a drink have producing. you’re month blood? rotten over loud since Because sounds only I newfangled, must did laughed unhinged.” is I means hiccups, nearly out voice “Did which Serena, that well you brain mysterious last it. these","""title"": ""The Vampire Diaries"",""author"": ""L.J. Smith"""
"“Vampyres cannot.” I shoot to my feet and begin pacing away from him, massaging my temple. “Why are you asking me? I cannot be your first choice.”","""title"": ""A Court of Thorns and Roses"",""author"": ""Sarah J. Maas""",['vampyres'],"cannot.” “Why to from are temple. choice.” shoot away pacing begin cannot massaging you my asking feet I and him, my first your I me? be “Vampyres","""title"": ""Dracula"",""author"": ""Bram Stoker"""
"“You aren’t,” he says flatly. He has plenty of faults, but lack of honesty was never among them. “Nor our second. The council is in agreement that we must act, and several members have offered their relatives. Originally, Councilman Essen’s daughter agreed. But she had a change of heart—”","""title"": ""The Hunger Games"",""author"": ""Suzanne Collins""",['essen'],"of The that But second. she we has a and aren’t,” members Originally, must “You plenty says Councilman their agreed. but lack had He was offered heart—” he agreement them. Essen’s council act, our change faults, have several of “Nor daughter flatly. in is relatives. honesty never among of","Based on the passage provided, I'm going to take a guess that the book is ""The Giver"" by Lois Lowry.

Here's my reasoning:

* The mention of a ""Councilman"" and a ""council"" suggests a dystopian or utopian society, which is a common theme in young adult literature.
* The phrase ""lack had He was offered heart—"" suggests a sense of emotional control or manipulation, which is a key theme in ""The Giver"".
* The mention"
"And yet, here I am. With Governor Davenport. Leaning on my elbows over the balcony that overlooks the courtyard where I just got married. Biting back a sigh before explaining:","""title"": ""The Duke and I"",""author"": ""Julia Quinn""",['davenport'],"back Davenport. before I elbows my sigh am. on With balcony got I explaining: overlooks over And Governor just where Leaning the courtyard yet, the Biting a that here married.","Based on the passage, I'm going to take a guess that the book is ""The Scarlet Letter"" by Nathaniel Hawthorne.

Here's my reasoning:

* The passage mentions ""Hester's"" which is likely a reference to Hester Prynne, the main character in ""The Scarlet Letter"".
* The passage also mentions ""Governor"" which could be a reference to Governor Bellingham, a character in the book.
* The style and tone of the passage seem to match the"
"Gauging intoxication levels in Humans is always a struggle, but I’m fairly sure the governor is not not drunk. “You asked who gave me my name. It was the Vampyre council.”","""title"": ""The All Souls Trilogy"",""author"": ""Deborah Harkness""",['vampyre'],"drunk. Humans I’m governor who the not fairly not but a Gauging sure in intoxication council.” struggle, was name. levels the is It me gave “You asked Vampyre is always my","""title"": ""Dracula"",""author"": ""Bram Stoker"""
"Serena was like that, too, when I first met her. “So crucifixes burn you?” she asked me a couple of weeks into our cohabitation, after I failed to convince her that the viscous red liquid I kept in my fridge was tomato juice.","""title"": ""Dead Until Dark"",""author"": ""Charlaine Harris""",['serena'],"like her. couple asked juice. viscous cohabitation, to I crucifixes first my Serena I was after I that, tomato too, you?” red weeks a kept was of liquid burn in when me met she failed our into that “So convince her the fridge","""title"": ""The Girls"",""author"": ""Emma Cline"""
"“Shit,” I mutter softly, rubbing the bridge of my nose. Was Moreland married before? If that’s the case, I cannot comprehend how pissed he must be at the prospect of being shackled to me while his wife is far away, first in line to the slaughter. Maybe that’s why he flipped earlier?","""title"": ""A Court of Thorns and Roses"",""author"": ""Sarah J. Maas""",['moreland'],"to while cannot mutter Maybe being case, before? earlier? that’s If I me shackled Was far first why comprehend in line that’s his away, slaughter. the he Moreland married to prospect the nose. is softly, my the “Shit,” rubbing how the I pissed bridge wife at of be he of must flipped","""title"": ""Gone Girl"",""author"": ""Gillian Flynn"""
"Moreland presses his lips together. His jaw clenches and he says something, but his voice is deeper, lower than his companions’. I cannot make out the words over the background noises.","""title"": ""The Girl on the Train"",""author"": ""Paula Hawkins""",['moreland'],"out the companions’. words and clenches his the Moreland make noises. cannot background his together. His his jaw voice is but something, says over lower than lips deeper, presses I he","""title"": ""Sons and Lovers"",""author"": ""D.H. Lawrence"""
"A short distance away, two children are bawling. They are toddlers, one with dark skin and lilac eyes, the other pale and blue-eyed. A Vampyre and a Were. Between them lies a dark blue superhero action figure, broken in two at the waist. And next to them, clutching their respective sons, are a Vampyre father and a Were mother. Who, for reasons I cannot divine, thought that bringing children here would be a good idea, and now are showing their fangs at each other. Growling. Drawing the attention of the other guests, who start to gather around them protectively. Or maybe aggressively.","Based on the passage, I'm going to take a guess that the book is ""The Iron Druid Chronicles"" by Kevin Hearne.

Here's my reasoning:

* The passage mentions supernatural creatures like Vampyres and Weres, which are common in urban fantasy and paranormal fiction.
* The tone of the passage is humorous and lighthearted, with a touch of sarcasm, which is consistent with Kevin Hearne's writing style.
* The Iron Druid Chronicles series features a mix of",['vampyre'],"aggressively. around to good of Vampyre and other. Or with away, be idea, the at dark clutching eyes, attention are maybe Were. broken them children skin Growling. cannot a fangs Drawing to waist. blue-eyed. protectively. guests, And one and are a the I them figure, a the action for They blue A the superhero sons, bawling. start dark gather would in lilac are other divine, showing are a reasons Were pale each and Between that their here two Who, mother. father at other now short respective two their next A children who distance bringing and thought toddlers, a and Vampyre lies them,","""title"": ""Twilight"",""author"": ""Stephenie Meyer"""
"“It’s all good,” Moreland says. Calm. Reassuring. Not to the father, but to the child. As he holds out the intact action figure—not broken, after all.","""title"": ""The Fifth Season"", ""author"": ""N.K. Jemisin""",['moreland'],"but the action “It’s holds As says. all intact Calm. Not Moreland after Reassuring. to the child. out figure—not broken, to the good,” father, he all.","""title"": ""The Scarlet Letter"",""author"": ""Nathaniel Hawthorne"""
"“Anything you’d like to say?” Moreland asks, this time to the Were child. The boy blinks several times before looking at the ground with a pout.","""title"": ""The Iron Druid Chronicles"",""author"": ""Kevin Hearne""",['moreland'],"Were times a pout. child. blinks before looking to ground time say?” boy the you’d The several to at this like “Anything asks, Moreland with the","""title"": ""The Go-Between"",""author"": ""L.P. Hartley"""
"“Make sure it doesn’t happen again. Tell the others, too,” he quietly orders the ginger and the older Were, who nod and leave to mix with the guests. Moreland sighs, and I wait for a handful of seconds, hoping he’ll join them and clear my way.","""title"": ""Shiver"",""author"": ""Maggie Stiefvater""",['moreland'],"Tell hoping the of wait he the older orders others, it too,” and he’ll way. doesn’t Moreland Were, who mix sure for a to join leave with ginger and the handful quietly sighs, my them nod I happen again. guests. and seconds, clear the “Make and","""title"": ""The Remains of the Day"",""author"": ""Kazuo Ishiguro"""
"“I know you’re there,” he says, not looking at anyone in particular. I have no idea who he’s addressing until he adds, “Come down, Miss Lark.”","""title"": ""The Darkest Minds"",""author"": ""Alexandra Bracken""",['lark'],"not anyone particular. Lark.” I adds, until “I no he you’re at says, have “Come who Miss looking he down, in idea he’s there,” addressing know","""title"": ""To Kill a Mockingbird"",""author"": ""Harper Lee"""
"No, we Vampyres don’t pulverize in the sun like glitter bombs. Sunlight burns us and it hurts, but it won’t kill us unless the exposure is unfiltered and prolonged. However, we are pretty useless in the middle of the day, even inside. Lethargic and weak and crawly and headachy, especially during late spring and summer, when the rays hit at that pesky steep angle. “This crepuscularity of yours is really cramping my brunch lifestyle,” Serena used to say. “Also, the fact that you don’t eat.”","""title"": ""The Radleys"",""author"": ""Matt Haig""",['serena'],"in we at cramping us but fact However, don’t kill are us and middle Serena really you it and rays lifestyle,” the headachy, used spring Sunlight of hurts, of day, unless No, my and steep the it useless is the late the when pulverize summer, we even and in don’t eat.” Vampyres and “This bombs. sun that prolonged. brunch pesky exposure say. angle. won’t weak especially crawly glitter Lethargic the during crepuscularity hit “Also, is that yours to pretty burns like the unfiltered inside. and","Based on the passage, I'm going to take a guess that the book is ""Twilight"" by Stephenie Meyer.

Here's my reasoning:

* The mention of ""Vampyres"" and the discussion of sunlight and its effects on them suggests a vampire-themed book.
* The tone and language used in the passage, such as the use of colloquial expressions like ""headachy"" and ""crawly glitter"", seem to match the style of young adult fiction, which is"
"Ana sighs, and rolls her eyes, and pouts like she was asked to file a tax return, but eventually she does leave, sneaking me an impish smile. My sleep-addled brain briefly considers returning it, then recalls that I let my fangs regrow.","""title"": ""Twilight"",""author"": ""Stephenie Meyer""",['ana'],"fangs brain and she my sneaking sighs, Ana returning impish eyes, asked her I it, like pouts leave, considers let a briefly to was recalls file that she me My eventually sleep-addled does then tax an rolls return, and but smile. regrow.","""title"": ""Fifty Shades of Grey"",""author"": ""E.L. James"""
"“It will be different here.” Her eyes move from mine and trace the contours of the room, still a mess of moving boxes and piles of clothes. Her gaze hiccups on the bare mattress, now stripped of the sheets and blankets that I dragged inside the closet, then stops on the only thing I put up on the wall: a Polaroid of me and Serena looking away from the camera during that sunset lake tour we did two years ago. Some guy took it without asking, while we were dangling our feet in the water. Then he showed it to us and said he’d only return it if one of us gave him our number. We did the only logical thing: caught him in a headlock and forcibly took the photo.","""title"": ""The Seven Husbands of Evelyn Hugo"",""author"": ""Taylor Jenkins Reid""",['serena'],"we only different tour water. up thing mess mattress, mine on headlock photo. piles move inside said We took and return looking ago. the did hiccups number. closet, stripped “It the Polaroid during camera eyes sheets our on he took moving were the if of Some now us Her that and dragged gaze of from and while thing: of that a will our gave the on he’d of still him and trace from here.” away only years only him put I Her contours sunset stops lake the the one I boxes Then and in guy and it the caught forcibly in two the then dangling us the clothes. of of Serena be the showed did to it it the logical bare feet room, me blankets asking, without a wall: a we","""title"": ""The Girls"",""author"": ""Emma Cline"""
"No shit. “And I don’t know you enough to make a judgment. Your jeans are cool, though.” Riveting conversation, but I’m about to pass out. Thankfully, with one last withering look, Juno leaves.","""title"": ""The Fault in Our Stars"",""author"": ""John Green""",['juno'],"look, Riveting I’m know you enough with Thankfully, about “And one though.” I a are but judgment. leaves. shit. cool, last Your out. to withering don’t to No pass Juno jeans make conversation,","""title"": ""The Fault in Our Stars"",""author"": ""John Green"""
"The corner of my eye catches a hint of movement. I turn, half expecting Ana to make a comeback, but it’s just Serena’s goddamned fucking cat, stretching his way out from under the bed.","""title"": ""Fifty Shades of Grey"",""author"": ""E.L. James""",['ana'],"goddamned eye half cat, of of hint bed. Ana my The out just expecting stretching to under but I fucking movement. from Serena’s comeback, way his a make a catches turn, it’s corner the","""title"": ""Fifty Shades of Grey"",""author"": ""E.L. James"""
"Growing up collecting attempted murders like milk teeth tempered me and taught me to be calm under pressure. And yet I still remember it, that first churning twist in my stomach when Serena didn’t turn up to my place for laundry night. Didn’t reply to my texts. Didn’t pick up the phone. Didn’t call in sick to work, and simply stopped showing up. It felt a lot like fear.","""title"": ""The Last House Guest"",""author"": ""Megan Miranda""",['serena'],"phone. a felt murders Didn’t be night. taught sick to when laundry work, tempered And it, up turn Serena still reply I first texts. lot yet to It remember up like me and up. up stomach fear. like attempted stopped simply didn’t and to churning place pressure. teeth for under collecting calm Didn’t me my twist in call my the milk to Didn’t my pick that Growing in showing","""title"": ""The Girls"",""author"": ""Emma Cline"""
"“A few days? She still wouldn’t let the little asshole starve,” I hurried to add, but the officer had already dropped his pen. And even though I went back to the station three times that week, and eventually managed to get a missing person report filed, no one did anything to find Serena. The hazard, I guess, of being alone in the world: no one to care that she was safe, and healthy, and alive. No one but me, and I didn’t count. I shouldn’t have been surprised, and I wasn’t. But apparently I still had the capacity to feel hurt.","""title"": ""The Girls"",""author"": ""Emma Cline""",['serena'],"been already let that surprised, hurt. add, I did and No She hurried of care but I officer But feel shouldn’t I had still no me, being safe, no and I and asshole to she apparently times one even still the one one managed world: eventually the a filed, I person count. anything Serena. The went missing to starve,” report have in didn’t wasn’t. had week, wouldn’t capacity few that to three dropped and hazard, and And to guess, station pen. to the get find I alone to but I “A though little was the back his the days? healthy, alive.","""title"": ""Gone Girl"",""author"": ""Gillian Flynn"""
"Because no one cared whether I was safe, or healthy, or alive. No one but Serena. The sister of my heart, if not of my blood. And even though I’d been plenty alone, I’d never felt so lonely as after she was gone.","""title"": ""The Girls"",""author"": ""Emma Cline""",['serena'],"plenty or And alive. or been one so whether was one Serena. my Because was sister no though after even blood. never felt lonely safe, but healthy, cared I gone. she heart, alone, The if of as not my No of I’d I’d","""title"": ""The Girls"",""author"": ""Emma Cline"""
"I had the keys, after all. Because the key to everything is but a line of code. I was able to rifle through her bank statements, IP addresses, cell phone locations. Herald emails, metadata, app usage. Serena was a journalist, one who wrote about delicate financial stuff, and the most likely option was that she’d gotten embroiled in something fishy while working on a story, but I wasn’t going to exclude other possibilities. So I went through everything, and found . . . nothing.","""title"": ""The Circle"",""author"": ""Dave Eggers""",['serena'],"through in likely financial . I IP journalist, that to I wrote and stuff, app found nothing. keys, a through who Serena to is Herald emails, exclude code. cell I bank most after fishy other line but possibilities. was went one usage. wasn’t embroiled working addresses, while metadata, locations. was a Because had option gotten key a So everything able of she’d all. everything, story, I delicate but phone . the the was about something . to rifle and on the statements, going her","Based on the passage, I'm going to take a guess that the book is ""The Girl with the Dragon Tattoo"" by Stieg Larsson.

Here's my reasoning:

* The passage mentions a journalist, which is a key character in the book (Mikael Blomkvist).
* The mention of emails, metadata, and locations suggests a theme of investigation and research, which is central to the book.
* The tone of the passage seems to be suspenseful and mysterious, which fits"
"And that’s when I did it: I kneeled in front of Serena’s damn fucking cat. He was playing like he always did after dinner, pawing at a crumpled receipt in a corner of the living room, but managed to squeeze a couple of hisses into his busy schedule just for me. “Listen.” I swallowed. Rubbed my hand on my chest and then even slapped it, trying to dull the ache. “I know you only knew her for a few days, but I really, really . . .” I scrunched my eyes shut. Oh fuck, this was hard. “I don’t know how it happened, but I think that Serena might be . . .”","""title"": ""The Seven Husbands of Evelyn Hugo"",""author"": ""Taylor Jenkins Reid""",['serena'],"ache. hisses Serena the a pawing chest dull Rubbed receipt how I only damn into was days, crumpled think don’t after . I it a a “I slapped couple really, I of managed .” but front really fucking dinner, playing that squeeze hand “I me. know my that’s be .” the few at in might a swallowed. I Oh you know corner always when cat. I knew room, living but his on it: eyes shut. of he even was and it, busy this then schedule for “Listen.” scrunched He just trying of kneeled to did did for her my hard. like Serena’s . . I And . in happened, to fuck, my but","Based on the passage, I'm going to take a guess that the book is ""The Seven Husbands of Evelyn Hugo"" by Taylor Jenkins Reid.

Here's my reasoning:

* The writing style and tone of the passage seem to match the contemporary and conversational style of Taylor Jenkins Reid's writing.
* The mention of a character named Serena and the context of the passage, which appears to be a romantic and emotional scene, also seem to fit with the themes and character dynamics of ""The Seven"
"The receipt, which wasn’t a balled-up receipt at all. It was a piece of paper torn from a journal, or perhaps a notebook, or—no. A planner. Serena’s incredibly outdated planner.","""title"": ""The Last Mrs. Parrish"",""author"": ""Liv Constantine""",['serena'],"wasn’t receipt outdated which of a Serena’s notebook, was journal, planner. receipt, at torn or balled-up incredibly perhaps all. The A a a or—no. a planner. from paper piece It","""title"": ""The Girl on the Train"",""author"": ""Paula Hawkins"""
"Or maybe not quite. A distant bell rang, reminding me of a game Serena and I used to play as kids, a primitive substitution cipher we made up to gossip freely in front of our caregivers. We’d named it the butterfly alphabet, and it mostly consisted of adding b- and f- syllables to normal words. Nothing complicated: even rusty as I was, it took my brain only a few seconds to untangle it. And once I was done, I had something. I had three whole words:","""title"": ""The Poppy War"",""author"": ""R.F. Kuang""",['serena'],"my took rang, butterfly of I normal it freely reminding it. rusty not and A primitive I brain to as We’d a alphabet, was, the f- even to up whole Nothing was I used had kids, to something. I as seconds and I substitution our made Serena adding words. three consisted we a done, a words: b- bell untangle cipher and syllables had And in complicated: it of play mostly front named maybe once game of distant few Or me gossip caregivers. quite. to it only","""title"": ""The Girl on the Train"",""author"": ""Paula Hawkins"""
"I didn’t scream, or cry, or attack that old hag. I was paralyzed, unable to function properly for the rest of the night, and only started processing what had happened when I got home and told Serena, who was furious on my behalf and demanded a promise from the caregiver on shift: that I would never be forced to attend a similar function again.","""title"": ""The Hate U Give"",""author"": ""Angie Thomas""",['serena'],"rest told got what to promise unable to and started home the shift: or from forced function was Serena, night, I or demanded behalf happened properly and function I attack the caregiver on didn’t and again. processing I the a had be for that would on old similar only furious when paralyzed, was a never of who attend my hag. that I cry, scream,","""title"": ""The Girl on the Train"",""author"": ""Paula Hawkins"""
"“Yes, thank you.” He nearly slumps in relief. “And, um, there are no blood banks that cater to Vampyres in the area, because, well—”","""title"": ""House of Night"",""author"": ""P.C. Cast and Kristin Cast""",['vampyres'],"Vampyres relief. there to because, blood nearly that um, “And, “Yes, are cater in the thank He you.” area, banks no in slumps well—”","""title"": ""Dracula"",""author"": ""Bram Stoker"""
"“Are you one of his seconds?” I ask Alex, turning away from the waves lapping at the pier. “More— Lowe’s, I mean.”","""title"": ""The Outsiders"",""author"": ""S.E. Hinton""",['alex'],"“Are away Lowe’s, pier. mean.” the one his waves seconds?” ask I at turning from of the you “More— Alex, I lapping","""title"": ""The Beach"",""author"": ""Alex Garland"""
