Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
"['bay d', 'mano', 'd']","I [MASK] for [MASK] to yell, Not! But all I got was Mr. [MASK] yelling, “Oh, a royal marriage. Trick! Trick!” He [MASK] as he [MASK] up his points.",Chandler,"Esperaba que alguien exclamara: «¡Se equivoca, eso es imposible!» Pero la única exclamación provino del señor D: —¡Ah, matrimonio real! ¡[MASK]! ¡[MASK]! —Y rió mientras se apuntaba los puntos.",maravilloso,"Birisinin Hayır! diye bağırması için bekliyordum ama yalnızca [MASK]. bağırdı: ""Hah, kraliyet evliliği yapüm oyunda. El aldım! El aldım!"" Puanlarını toplarken kaba bir kahkaha attı.",Brittany,"Tôi trố mắt nhìn ba người ngồi quanh bàn, chỉ chờ có người hét lên: “Không phải thế!”. Nhưng chỉ có ngài [MASK]. reo lên: - Tứ quý. Ăn điểm rồi. Ông vừa chặc lưỡi khoái chí vừa tính số điểm cộng.",Ngài,"He I he Trick!” up [MASK] a [MASK] points. Not! “Oh, got [MASK] [MASK] royal his all was Mr. I But yelling, Trick! marriage. [MASK] yell, for to as",Trick,"Pero D: apuntaba «¡Se única alguien que los del la equivoca, rió —Y —¡Ah, eso es real! mientras exclamara: imposible!» se provino señor ¡[MASK]! Esperaba exclamación puntos. ¡[MASK]! matrimonio",Wells,"aldım! attı. aldım!"" kaba ""Hah, bekliyordum bağırması El için bağırdı: ama toplarken Birisinin kraliyet yapüm kahkaha Puanlarını Hayır! [MASK]. yalnızca bir diye evliliği oyunda. El",El,"mắt [MASK]. Tôi ngài lên: ba vừa “Không chỉ thế!”. số Nhưng điểm Ăn chỉ lưỡi vừa điểm ngồi người chờ chặc hét cộng. bàn, chí nhìn có quý. có người - tính lên: reo Tứ phải quanh rồi. Ông khoái trố",Đức
"['bay d', 'percy', 'padre', 'd']","“Yes,” Mr. [MASK] [MASK]. “Father loves to punish me. The first time, Prohibition. Ghastly! Absolutely [MASK] ten years! The [MASK] time-well, she really was pretty, [MASK] I [MASK]’t stay away-the [MASK] time, he sent me here. Half-[MASK] Hill. Summer camp for brats like you. ‘Be a better influence,’ he [MASK] me. ‘Work with youths rather than tearing them [MASK].’ Ha.’ Absolutely unfair.”",Atticus,"—Sí —reconoció el señor D—. A [MASK] le encanta castigarme. La primera vez, prohibición. ¡Horrible! ¡Pasé diez años absolutamente espantosos! La segunda vez... bueno, la chica era una preciosidad, y no pude resistirme. La segunda vez me envió aquí. A la colina Mestiza. Un campamento de verano para mocosos como tú. «Será mejor influencia. Trabajarás con jóvenes en lugar de despedazarlos», me dijo. ¡Ja! Es totalmente injusto.",D,"""Evet,"" diye iürafa koyuldu [MASK]. ""Babam beni cezalandırmayı seviyor. İlk önce kısıtlamalar geldi. Berbat! Korkunç bir on sene! İkinci seferde ise... Eh, kız gerçekten güzeldi, ben de uzak duramadım tabii. İkinci seferde ise beni buraya sürdü. Melez Tepesi. Senin gibi veletler için yaz kampıymış. 'Daha iyi örnek ol,' dedi bana. 'Gençleri yıpratacağına onlara yardım et.' Peh! Büyük haksızlık.",Murat,"Ông quản lý công nhận: - Đúng vậy. Làm như trừng phạt được ta, cha khoái lắm không bằng! Hình phạt đầu tiên: cấm uống rượu. Thật kinh khủng. Mười năm ấy chẳng khác cực hình! Lần thứ hai thì… Thử hỏi nàng xinh đẹp thế, ta cầm lòng sao đặng? Lần thứ hai, cha nhốt ta ở Đồi Con Lai, trại tiếp nhận mấy đứa hỗn xược như cậu đấy, [MASK] ạ. Cha bảo ta: “Phải gây ảnh hưởng tốt. Chuyên tâm dạy dỗ lớp trẻ chứ đừng làm hư chúng nhé”.",Nguyễn,"years! “Yes,” really “Father Ghastly! [MASK].’ Mr. loves Ha.’ time, them [MASK] [MASK]’t first me. time, ‘Work [MASK] punish sent me she you. was camp a he pretty, here. Absolutely tearing ten The Absolutely rather Summer [MASK] to for with better ‘Be youths The away-the time-well, [MASK]. Prohibition. [MASK] Hill. influence,’ stay [MASK] Half-[MASK] brats unfair.” [MASK] like he me. than I",Grass,"y para A verano vez, me en de prohibición. La le aquí. ¡Horrible! mocosos —reconoció era la vez... La D—. absolutamente lugar diez —Sí segunda injusto. la de despedazarlos», bueno, ¡Pasé años señor mejor envió preciosidad, con Un encanta chica pude castigarme. dijo. resistirme. no Trabajarás ¡Ja! una Mestiza. campamento espantosos! Es La totalmente como el primera «Será influencia. A vez [MASK] segunda tú. colina jóvenes me",Diego,"iürafa yaz geldi. İkinci beni güzeldi, ""Babam gerçekten 'Gençleri Büyük diye İkinci yardım koyuldu Senin buraya iyi ""Evet,"" kısıtlamalar kız Peh! önce ben bana. seferde onlara Korkunç de seviyor. gibi duramadım sürdü. on uzak Eh, kampıymış. 'Daha cezalandırmayı tabii. dedi İlk seferde haksızlık. Melez için bir ol,' Berbat! yıpratacağına sene! veletler Tepesi. [MASK]. örnek et.' beni ise ise...",İlk,"Lai, uống hỗn Con quản Mười thế, lòng Đồi đẹp gây tâm tiên: cậu ta dỗ cha cha Hình xược Lần kinh khủng. ta: Làm như ở đặng? năm khoái nàng trẻ tốt. dạy cực [MASK] bảo lắm cầm trừng được đấy, Thử ạ. phạt hỏi như làm đầu Lần xinh đừng Chuyên hình! đứa thứ hai, hư Đúng cấm Cha tiếp lý nhận ấy hai ta - lớp Ông phạt khác không hưởng nhốt vậy. bằng! “Phải ta, thì… chẳng mấy chúng chứ nhận: công ảnh thứ sao trại nhé”. rượu. Thật",Đạo
"['percy', 'olympia']","“Well now, there’s Mount Olympus in Greece. And then there’s the home of the gods, the convergence point of their powers, which did indeed used to be on Mount Olympus. It’s still called Mount Olympus, out of respect to the old ways, but the palace moves, [MASK], just as the gods do.”",Mount,"—Veamos, está el monte Olimpo en Grecia. Y está el hogar de los dioses, el punto de convergencia de sus poderes, que de hecho antes estaba en el monte Olimpo. Se le sigue llamando monte Olimpo por respeto a las tradiciones, pero el palacio se mueve, [MASK], como los dioses.",Titán,"""Eh, şimdi, Yunanistan'da Olimpos Dağı var. Ve sonra, tanrıların evi, güçlerinin birleşim yeri var ki, o da vakti zamanında Olimpos Dağı'ndaydı. Eski usullere saygı gereği hâlâ Olimpos Dağı dense de o yer hareket halinde [MASK], tıpkı tanrıların kendileri gibi.",Zeus,"- Nghe này, đỉnh [MASK] ở xứ Hy Lạp. Nhà của các thần, nơi hội tụ sức mạnh của họ chính là đnh [MASK]. Ngày nay, do tôn trọng truyền thống, ta vẫn gọi nơi hội tụ sức mạnh thần thánh là [MASK]. Tuy nhiên cung điện đã chuyển sang chỗ khác.",Olympus,"the did the gods, the Olympus. Mount convergence to be which of out palace indeed still point gods Greece. Olympus just as powers, the And the home ways, moves, Mount [MASK], Mount “Well in now, there’s of It’s old used respect but on then the of called to their Olympus, do.” there’s",Parthenon,"el punto sus en pero a tradiciones, Olimpo por de se estaba dioses. poderes, las de Y el respeto de Grecia. el llamando sigue monte los como monte —Veamos, convergencia Se hecho monte en Olimpo. el le hogar que los [MASK], palacio Olimpo antes está mueve, el está de dioses,",Olimpo,"Dağı halinde kendileri Dağı'ndaydı. yer hareket güçlerinin Dağı saygı tanrıların zamanında o Olimpos hâlâ sonra, de Yunanistan'da şimdi, var evi, ""Eh, Ve Olimpos birleşim da tanrıların o vakti [MASK], yeri tıpkı dense var. ki, Eski Olimpos gereği usullere gibi.",Zeus,"chỗ nhiên cung Hy sức - [MASK] thống, ở Nghe khác. Ngày hội đã là trọng tụ nay, đỉnh tôn này, điện là do chuyển xứ ta Tuy [MASK]. nơi đnh Lạp. thánh hội thần, sức nơi vẫn mạnh [MASK]. gọi các họ mạnh tụ truyền sang Nhà của chính của thần",Đức
"['quirón', 'brunner', 'kheiron', 'chiron']","[MASK] smiled. He shifted his weight as if he were going to get up out of his wheelchair, but I knew that was impossible. He was paralyzed from the waist down.",Mark,"[MASK] sonrió. Desplazó el peso de su cuerpo, como si fuera a levantarse de la silla de ruedas, pero yo sabía que eso era imposible. Estaba paralizado de cintura para abajo.",John,[MASK] gülümsedi. Tekerlekli sandalyeden kalkacakmış gibi yerinden oynadı ama bunun mümkün olmadığını biliyordum. Belden aşağısı felçliydi.,Emily,"Ông mỉm cười, nhúc nhích như thể sắp đứng lên rời xe lăn, nhưng tôi biết không bao giờ có chuyện đó. Ai cũng biết [MASK]-Chiron bị liệt nửa người, từ eo trở xuống.",Chiron,"going to of weight his waist the was if he knew was shifted get I but [MASK] paralyzed were impossible. as wheelchair, He his He smiled. that down. from out up",Charlie,"yo ruedas, de a eso paralizado que pero de cuerpo, levantarse de Estaba su peso sonrió. sabía Desplazó como de para la [MASK] silla imposible. cintura abajo. era el fuera si",Manuel,ama Tekerlekli yerinden gibi oynadı kalkacakmış [MASK] Belden olmadığını gülümsedi. felçliydi. sandalyeden mümkün bunun biliyordum. aşağısı,Yürüyüş,"liệt mỉm không người, nhưng từ đó. như bị chuyện tôi cười, sắp trở rời thể nhích nhúc lên bao eo xe biết đứng có Ông [MASK]-Chiron nửa cũng biết Ai xuống. giờ lăn,",Pontius
"['percy jackson', 'perc']","“What a relief,” the centaur said. “I’d been cooped up in there so long, my fetlocks had fallen asleep. Now, come, [MASK]. Let’s meet the other campers.”",Chiron,"—¡Qué alivio! —exclamó el centauro—. Llevaba tanto tiempo ahí dentro que se me habían dormido las pezuñas. Bueno, venga, [MASK]. Vamos a conocer a los demás campistas.",Quirino,"""Oh, ne rahatladım,"" dedi sentor. ""O kadar uzun süredir buna esirdim ki topuklarım uyuşmuş. Haydi, gel [MASK]. Diğer kampçılarla tanışalım.",gidelim,"Nhân mã Chiron bảo: - Dễ chịu quá đi mất. Bác bị giam trong xe đẩy này lâu đến nỗi mê mụ cả người. Giờ mình đi ngay thôi. [MASK], đến gặp gỡ và làm quen với các trại viên khác đi nào.",Jason,"Let’s [MASK]. the the been said. up had centaur “I’d campers.” long, come, meet asleep. “What in other relief,” my Now, a there cooped so fallen fetlocks",Chiron,"conocer dentro alivio! a me [MASK]. ahí a dormido se Bueno, los tiempo demás habían que centauro—. Llevaba tanto el pezuñas. —¡Qué campistas. Vamos —exclamó venga, las",Don Quijote,"dedi Diğer ki esirdim kadar tanışalım. sentor. ne ""O uzun rahatladım,"" kampçılarla [MASK]. uyuşmuş. gel buna süredir Haydi, ""Oh, topuklarım",sentor,"chịu mã đi nỗi bị gỡ thôi. và mê mất. đến đẩy trong Bác Giờ mụ giam đi - các người. xe lâu Nhân Chiron đến Dễ quen cả làm đi gặp này khác với bảo: [MASK], quá viên ngay mình trại nào.",Chiron
"['quirón', 'kheiron', 'chiron']","But I wasn’t quite ready to let the subject drop. Something had occurred to me when [MASK] talked about my mother’s fate, as if he were intentionally avoiding the word death. The beginnings of an idea-a tiny, hopeful fire-started forming in my mind.",Johnny,"Pero yo no estaba dispuesto a cambiar de tema tan fácilmente. Se me había ocurrido algo cuando [MASK] habló del destino de mi madre, como si evitara a propósito la palabra muerte. Una idea empezó a chisporrotear en mi mente.",mi padre,"Ama ben konudan uzaklaşmaya hazır değildim. [MASK] annemin kara bahtından bahsederken bir şey hissetmiştim, sanki bilhassa ölüm sözcüğünü kullanmamaya çalışır gibiydi. Aklımda bir fikir uyandı, ufacık bir umut alevi zihnimde yanmaya başladı.",ölüm,"Nhưng tôi chưa thể dứt câu chuyện ra được. Lòng tôi chộn rộn khi nhân mã [MASK] nói đến số phận của mẹ tôi: hình như ông cố tình không dùng chữ chết! Một ý tưởng nhen nhóm trong đầu, một tia hy vọng nhỏ xíu xuất hiện trong tôi.",Nhân,"forming my were occurred if fate, when Something he about tiny, beginnings let as the drop. But talked fire-started [MASK] me quite hopeful I ready to in mother’s the my avoiding of wasn’t The to an word intentionally idea-a subject death. had mind.",Holden,"mente. destino dispuesto del había a Se a palabra Pero idea ocurrido tan estaba madre, evitara de [MASK] a mi en cuando como cambiar fácilmente. tema yo no muerte. empezó Una si propósito habló de mi la algo me chisporrotear",muerte,"Aklımda ölüm bir ufacık uzaklaşmaya ben umut [MASK] uyandı, zihnimde konudan gibiydi. sözcüğünü başladı. bahtından alevi çalışır annemin yanmaya bir şey bahsederken değildim. kara Ama kullanmamaya bir hazır sanki hissetmiştim, bilhassa fikir",umut,"không được. trong tôi: chưa Một của đến ra hiện ý tình thể số chộn như nhóm mã xuất Nhưng trong chữ dứt mẹ nhỏ chết! hy Lòng rộn tôi xíu ông câu phận một tưởng khi dùng nói [MASK] hình cố đầu, tôi nhân nhen tôi. vọng chuyện tia",Hy
"['quirón', 'kheiron', 'chiron']","It wasn’t high and mighty like cabin one, but long and low and solid. The outer walls were of rough gray stone studded with pieces of seashell and coral, as if the slabs had been hewn straight from the bottom of the ocean floor. I peeked inside the open doorway and [MASK] said, “Oh, I wouldn’t do that!”",Grandmother,"No era alta y fabulosa como la 1, sino alargada, baja y sólida. Las paredes eran de tosca piedra gris tachonada con pechinas y coral, como si los bloques de piedra hubieran sido extraídos directamente del fondo del océano. Eché un vistazo por la puerta abierta y [MASK] comentó: —¡Uy, yo no lo haría!",Marlowe,"Bir numaralı kulübe kadar yüksek ve gösterişli olmasa da uzundu, alçaktı ve sağlamdı. Sert, gri taştan dış duvarların üzerine deniz kabukları, mercanlar gömülüydü. Sanki taş parçaları doğrudan okyanus tabanından sökülüp getirilmişti. Kapıdan içeri bakacak oldum ama [MASK] ""Ah, yerinde olsam bunu yapmazdım!"" dedi.",Merlin,"Không cao và uy nghi như căn thứ nhất, nhà này dài, thấp và vững chãi. Mấy mặt tường ngoài ốp đá nhám màu xám có gắn vỏ sò và san hô như thể mấy phiến đá ốp này đẽo trực tiếp từ đáy biển. Tôi ngó vào cửa trước mở toang nhưng bác [MASK] nhắc: - Ấy chớ! Đừng dại dột thế.",ông,"the The outer I ocean hewn long inside and cabin as high and rough said, pieces like seashell and [MASK] bottom been one, were It wasn’t wouldn’t gray coral, I floor. with and of had “Oh, open of that!” do straight the if doorway and the but walls slabs stone the peeked low studded of solid. from mighty",ocean,"piedra alta piedra gris extraídos [MASK] comentó: como No la —¡Uy, sólida. por fabulosa baja haría! era puerta fondo pechinas tachonada Eché bloques un eran sido lo océano. hubieran abierta vistazo sino y los 1, si Las la tosca coral, de no del y del de y y alargada, directamente como con paredes yo",Marina,"gri sökülüp kadar üzerine ama dedi. uzundu, kulübe Sert, bunu doğrudan da yapmazdım!"" gösterişli ve oldum dış kabukları, gömülüydü. içeri okyanus Kapıdan mercanlar olmasa numaralı sağlamdı. [MASK] deniz bakacak getirilmişti. yerinde taştan parçaları olsam taş duvarların alçaktı tabanından ve ""Ah, yüksek Bir Sanki",deniz,"màu vào thể bác Không như đá toang cửa đáy nhưng tường trước mặt ốp dột san thứ trực sò xám và và ốp này mở cao nhà [MASK] Tôi biển. vỏ thế. từ dài, đá dại vững hô uy tiếp gắn và mấy chớ! phiến chãi. Mấy có đẽo - như nhám nghi Đừng nhắc: Ấy căn ngó ngoài nhất, thấp này",Nguyễn
['hermes'],"I looked at the tiny section of floor they’d given me. I had nothing to put there to mark it as my own, no luggage, no clothes, no sleeping bag. Just the Minotaur’s horn. I thought about setting that down, but then I remembered that [MASK] was also the god of thieves.",Pluto,"Observé la pequeña sección de suelo que me habían otorgado. No tenía nada para señalarla como propia, ni equipaje, ni ropa ni saco de dormir. Sólo el cuerno del Minotauro. Pensé en dejarlo allí, pero luego recordé que [MASK] también era el dios de los ladrones.",Hermes,"Bana ayırdıkları azıcık yere baktım. Orayı işaretlemek için koyabileceğim hiçbir şeyin yoktu. Ne çantam, ne kıyafetim, ne de uyku tulumum. Yalnızca Minotor boynuzu. Onuyere koyayım diye düşündüm ama sonra aklıma [MASK]'in aynı zamanda hırsızların da tanrısı olduğu geldi.",Ploutos,"Nhìn khoảnh sàn nhà nhỏ xíu giành cho mình tôi sực nhớ mình chẳng có gì dùng đánh dấu “lãnh thổ”: không hành trang, quần áo, túi ngủ cũng không. Tài sản duy nhất tôi chỉ có sừng của quỷ đầu bò. Vừa định đặt nó xuống, tôi chợt nhớ thần [MASK] cũng là thần của lũ trộm cướp.",Thorne,"my down, also as clothes, Just to to had at luggage, section no looked Minotaur’s mark it but put sleeping I floor I god that thought there no no of remembered own, setting I about bag. horn. of tiny me. that [MASK] the nothing then the I they’d was thieves. given the",Dionysus,"sección del como dejarlo ni señalarla de el me nada dios de Minotauro. también la para pequeña que [MASK] que Pensé ni propia, otorgado. allí, recordé ladrones. los ropa pero era en habían de equipaje, suelo el luego Sólo tenía Observé No ni saco cuerno dormir.",Minotauro,"baktım. koyayım de ne tulumum. Orayı Onuyere geldi. aynı da Minotor düşündüm diye Bana için Ne ne [MASK]'in azıcık sonra hırsızların koyabileceğim yoktu. çantam, olduğu Yalnızca ama işaretlemek uyku ayırdıkları kıyafetim, hiçbir tanrısı aklıma şeyin yere boynuzu. zamanda",Onur,"chỉ cướp. sực tôi thổ”: nó của quỷ gì đầu cho lũ thần sản cũng mình túi [MASK] ngủ tôi mình sàn sừng “lãnh nhỏ cũng dấu tôi nhà nhớ áo, chợt đặt định thần có là không xuống, Nhìn chẳng của xíu Tài không. trang, đánh có nhớ trộm quần duy dùng nhất khoảnh hành giành Vừa bò.",Nguyễn Du
['annabeth'],"[MASK] glanced nervously at the ground, as if she expected it to open up and swallow her. “You shouldn’t call them by name, even here. We call them the Kindly Ones, if we have to speak of them at all.”",Shirley,"[MASK] miró nerviosa al suelo, como si temiese que se abriera y la tragara. —No deberías llamarlas por su nombre, ni siquiera aquí. Cuando tenemos que mencionarlas las llamamos «las Benévolas».",Benévolas,"[MASK] endişeyle etrafında bakındı, sanki yer yarılacak, onu içine alacak diye korkuyordu. ""Onları, burada bile, adlarıyla anmamalısın. Biz bir şey demek gerekirse onlara İyi Kimseler deriz.",İyi Kimseler,"[MASK] hốt hoảng nhìn quanh như thể sợ tai họa sắp ụp xuống đến nơi: - Dù vào trại rồi, cậu chớ gọi tên tục của chúng. Chúng tớ dùng danh từ chung là bọn “Người Tử Tế” để gọi bọn chúng.",Nguyễn Nhật Ánh,"even We call have them to expected Ones, the if we up as it them at “You nervously speak her. swallow at here. of if call by them the she Kindly to glanced and all.” shouldn’t ground, name, [MASK] open",God,"«las miró siquiera aquí. abriera la ni mencionarlas se al Benévolas». deberías nerviosa su como llamarlas Cuando [MASK] nombre, que que las —No tenemos y por si temiese tragara. suelo, llamamos",Benévolas,"onlara bakındı, diye gerekirse [MASK] etrafında endişeyle burada adlarıyla ""Onları, yarılacak, anmamalısın. onu sanki korkuyordu. bir içine bile, alacak Kimseler Biz şey deriz. demek yer İyi",Onları,"trại danh của sắp họa tên - Tử Chúng dùng rồi, chớ “Người cậu Tế” bọn như chúng. tục chúng. là nơi: bọn vào tớ hoảng gọi thể quanh tai sợ ụp để gọi nhìn chung [MASK] Dù xuống đến hốt từ",Tế
['annabeth'],"[MASK] looked pained, but she did stay out of it, and I didn’t really want her help. I was the new kid. I had to earn my own rep.",Jen,"[MASK] parecía muy firme, pero vaya si se quitó de en medio, y yo tampoco quería su ayuda. Era el chico nuevo. Tenía que ganarme una reputación.",Rocky,"[MASK] belli ki bir şeyler yapmak için kıvranıyordu ama karışmadı, zaten ben de gerçekten yardımını istemiyordum. Yeni çocuktum. Kendi saygınlığımı kendim kazanmalıydım.",Yeni,"[MASK] mếch lòng nhưng cô đành mặc kệ. Còn tôi không cần bạn ấy giúp. Là người mới đến, tôi phải tự xoay sở. Có thế từ lần sau chúng mới để tôi yên.",Người,"I didn’t I the had it, was help. of stay her want new looked but own and out to earn I my did kid. really she rep. [MASK] pained,",Sally,"y si en medio, quería yo firme, el chico parecía una [MASK] Era ganarme Tenía su pero se reputación. ayuda. muy quitó que vaya de nuevo. tampoco",ángel,"istemiyordum. için karışmadı, çocuktum. kendim de zaten ama kıvranıyordu yardımını saygınlığımı bir ben [MASK] şeyler Kendi gerçekten belli Yeni kazanmalıydım. yapmak ki",babam,"[MASK] Còn mếch cô mặc thế không đến, người từ chúng tôi yên. để sau nhưng giúp. xoay Có sở. mới lòng kệ. tôi cần tôi phải mới Là tự ấy lần bạn đành",Người
['clarisse'],"[MASK] bent me over on my knees and started pushing my head toward the toilet bowl. It reeked like rusted pipes and, well, like what goes into toilets. I strained to keep my head up. I was looking at the scummy water, thinking, I will not go into that. I won’t.",Charlie,"[MASK] me puso de rodillas y empezó a empujarme la cabeza hacia la taza. Apestaba a tuberías oxidadas ya... bueno, a lo que se echa en los váteres. Luché por mantener la cabeza erguida. Viendo aquella agua asquerosa pensé: «No meteré la cabeza ahí ni de broma.» Y entonces ocurrió algo.",Worm,[MASK] beni dizlerimin üstüne çökertti ve kafamı klozetin içine doğru sokmaya uğraştı. İçi paslı borular ve işte tuvalete ne düşerse ondan kokuyordu. Kafamı kaldırmaya uğraşıyordum. O pis suya bakıp bunun içine girmem diye düşünüyordum. Girmeyeceğim.,Robin Hood,"[MASK] đá gối tôi khuỵu xuống, giúi đầu tôi xuống bồn cầu. Mùi tanh của ống nước han gỉ xộc lên, cộng với mùi... những thứ người ta đùn xuống toa lét. Tôi cố vươn cổ lên. Nhìn thứ nước bẩn ngầu bọt, tôi thầm quyết tâm: “Mình không thể vục đầu xuống đây. Không đời nào.”",Nguyễn,"I toilets. [MASK] rusted go water, the thinking, knees my won’t. up. the into on into what scummy looking I keep and well, pushing at bent like like bowl. toilet toward not It and, will that. pipes me started strained head to I goes I my over my head reeked was",porcelain,"oxidadas bueno, ocurrió váteres. puso Y de agua empujarme [MASK] a que por asquerosa Viendo la cabeza erguida. pensé: la en empezó ya... lo la ahí aquella taza. entonces se meteré rodillas la mantener echa me cabeza ni broma.» a a los Luché algo. hacia cabeza de tuberías Apestaba y «No",agua,diye sokmaya paslı tuvalete ve klozetin beni Girmeyeceğim. ne bakıp dizlerimin borular O içine ondan kafamı işte düşerse uğraşıyordum. kaldırmaya doğru İçi üstüne suya kokuyordu. çökertti pis uğraştı. ve bunun düşünüyordum. [MASK] Kafamı içine girmem,tuvalet,"mùi... quyết tôi bọt, không “Mình của những toa lên, cố Không bồn ống tâm: Tôi cầu. bẩn ta khuỵu đầu xuống lét. [MASK] vươn với thứ cộng thể Mùi đây. vục nào.” ngầu gối tanh xuống nước đùn cổ lên. giúi xộc tôi nước đời han thầm đá xuống, Nhìn thứ gỉ tôi người đầu xuống",Đức
['clarisse'],"Then something happened. I felt a tug in the pit of my stomach. I heard the plumbing rumble, the pipes shudder. [MASK]’s grip on my hair loosened. Water shot out of the toilet, making an arc straight over my head, and the next thing I knew, I was sprawled on the bathroom tiles with [MASK] screaming behind me.",Wendy,Y entonces ocurrió algo. Sentí un tirón en la boca del estómago. Oí las tuberías rugir y estremecerse. [MASK] me soltó el pelo. Un chorro de agua salió disparado del váter y describió un arco perfecto por encima de mi cabeza. Yo caí de espaldas al suelo sin dejar de oír los chillidos de [MASK].,Ward,"Sonra bir şey oldu. Midemin derinliklerinde bir şey çekildi. Su tesisatının gürlediğini, boruların zangırdadığını işittim. [MASK] saçımı çekiştirmeyi bıraktı. Tuvaletin içindeki su fırladı, tepemin üzerinde bir yay çizdi ve bir anda tuvaletin karolarının üzerinde dümdüz yatar hale geldim. Arkamdaki [MASK] çığlık çığlığaydı.",su,"Đúng lúc ấy có chuyện lạ đời. Tôi nghe bụng mình thót lại, nghe tiếng nước lục bục và thấy đường ống nước rung chuyển. Tay [MASK] nắm tóc tôi cợt lỏng hơn. Nước từ bồn cầu bắn vọt lên thành hình vòng cung qua đầu tôi. Điều tiếp theo tôi biết được là tôi bò lồm cồm dưới sàn nhà, còn [MASK] hét váng trời ngay phía sau.",Mẹ,"the head, happened. on something Then bathroom thing me. with of out Water I plumbing [MASK]’s in I rumble, shudder. the my the straight my I and on arc felt shot the over loosened. pipes next screaming sprawled was my of making pit tiles tug a an grip knew, the behind I stomach. hair [MASK] heard the toilet,",plumber,describió tirón estremecerse. de Sentí pelo. de por caí tuberías salió soltó sin [MASK]. al Yo Un rugir dejar en perfecto y boca los de de ocurrió cabeza. oír [MASK] algo. el váter disparado y un encima estómago. de del me chillidos la chorro Y del un las espaldas mi arco suelo Oí entonces agua,grito,"içindeki oldu. anda bir karolarının çizdi Sonra fırladı, [MASK] bir üzerinde işittim. [MASK] çığlık gürlediğini, üzerinde bıraktı. boruların ve şey dümdüz tesisatının şey tuvaletin Arkamdaki Tuvaletin zangırdadığını bir çekiştirmeyi tepemin yay hale bir Su derinliklerinde çekildi. saçımı çığlığaydı. yatar Midemin geldim. su",karı,"chuyển. từ tiếp vòng vọt nước sau. Tôi thót biết dưới tôi lục nước cồm rung ấy váng đường là thành Điều có được Nước còn lỏng nghe nhà, bồn sàn tóc thấy tôi. tôi mình lạ đời. tôi đầu bắn lại, tiếng lên lồm Đúng phía bò nghe nắm [MASK] bụng cợt theo ngay chuyện Tay lúc và hình ống [MASK] hơn. cầu cung bục hét trời qua",Đúng
['annabeth'],"Word of the bathroom incident spread immediately. Wherever I went, campers pointed at me and murmured something about toilet water. Or maybe they were just staring at [MASK], who was still pretty much dripping wet.",Gene,"La historia del incidente en el lavabo se extendió de inmediato. Dondequiera que iba, los campistas me señalaban y murmuraban algo sobre el episodio. O puede que sólo miraran a [MASK], que seguía bastante empapada.",Jess,"Tuvalette olanlar anında dilden dile yayıldı. Nereye gidersem gideyim kampçılar beni işaret edip tuvalet suyu hakkında bir şeyler söylüyorlardı. Belki de sadece [MASK]'e bakıyorlardı, hâlâ damla damla su akıyordu üzerinden.",Robin Hood,"Tiếng lành đồn xa: tin về sự cố nhà vệ sinh lan toàn trại. Tôi đi đến đâu, người ta cũng chỉ trỏ và rỉ tai nhau về nước bồn cầu!! Hoặc có lẽ tôi nhầm: chắc mọi người chỉ nhìn [MASK] ướt lướt thướt.",trai,"spread toilet at something immediately. [MASK], they about of still the murmured was Or and wet. just incident dripping pointed were pretty I at Wherever campers maybe me bathroom staring water. Word who much went,",water,"campistas O que [MASK], algo incidente empapada. de bastante del me en Dondequiera el La se que lavabo a sobre que murmuraban iba, extendió seguía inmediato. los el puede sólo y episodio. señalaban miraran historia",Don Quijote,"üzerinden. Belki gideyim hakkında sadece tuvalet olanlar suyu akıyordu de edip dilden kampçılar söylüyorlardı. gidersem su yayıldı. anında hâlâ işaret damla Tuvalette beni şeyler dile damla bir bakıyorlardı, Nereye [MASK]'e",tuvalette,"nhìn nhầm: rỉ lướt ướt lẽ về Tôi và bồn nước chỉ nhau về Hoặc thướt. có cầu!! sinh mọi vệ xa: cố chỉ cũng trại. [MASK] tai tôi đồn sự lành lan người chắc đi người ta toàn nhà đâu, tin Tiếng đến trỏ",Hoặc
