Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['mildred'],john,0,0.0,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,adam,0,0.18,incorrect,god,0,0.2,incorrect,john,0,0.0,incorrect,job,0,0.0,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,hamlet,0,0.46,incorrect,tom,0,0.2,incorrect,emily,0,0.5,incorrect,god,0,0.2,incorrect,god,0,0.2,incorrect,ali,0,0.2,incorrect,ali,0,0.2,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,adam,0,0.18,incorrect,john,0,0.0,incorrect,god,0,0.2,incorrect,hamlet,0,0.46,incorrect,emily,0,0.5,incorrect,god,0,0.2,incorrect,ali,0,0.2,incorrect
"['mildred', 'montag']",heathcliff,0,0.12,incorrect,marie,0,0.5,incorrect,heathcliff,0,0.12,incorrect,john,0,0.4,incorrect,heinrich,0,0.27,incorrect,martha,0,0.5,incorrect,lucas,0,0.18,incorrect,abel,0,0.2,incorrect,emily,0,0.5,incorrect,medusa,0,0.46,incorrect,harry,0,0.18,incorrect,emily,0,0.5,incorrect,he,0,0.22,incorrect,emily,0,0.5,incorrect,mildred,1,1.0,correct,montag,1,1.0,correct,emily,0,0.5,incorrect,heathcliff,0,0.12,incorrect,mildred,1,1.0,correct,montag,1,1.0,correct,marie,0,0.5,incorrect,john,0,0.4,incorrect,martha,0,0.5,incorrect,abel,0,0.2,incorrect,medusa,0,0.46,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect,montag,1,1.0,correct,heathcliff,0,0.12,incorrect,montag,1,1.0,correct
['beatty'],hook,0,0.0,incorrect,walt whitman,0,0.33,incorrect,adams,0,0.18,incorrect,emi,0,0.22,incorrect,mr. smith,0,0.13,incorrect,john,0,0.0,incorrect,tapena,0,0.33,incorrect,tapena,0,0.33,incorrect,smollett,0,0.43,incorrect,marlow,0,0.17,incorrect,hook,0,0.0,incorrect,emily,0,0.36,incorrect,captain,0,0.31,incorrect,long john silver,0,0.09,incorrect,captain,0,0.31,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,nguyen,0,0.17,incorrect,richard,0,0.15,incorrect,adam,0,0.2,incorrect,walt whitman,0,0.33,incorrect,emi,0,0.22,incorrect,john,0,0.0,incorrect,tapena,0,0.33,incorrect,marlow,0,0.17,incorrect,emily,0,0.36,incorrect,long john silver,0,0.09,incorrect,john,0,0.0,incorrect,nguyen,0,0.17,incorrect,adam,0,0.2,incorrect
['beatty'],harry,0,0.36,incorrect,lesotho,0,0.31,incorrect,victor,0,0.17,incorrect,chemistry,0,0.4,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,lucas,0,0.18,incorrect,marlon,0,0.17,incorrect,mac,0,0.22,incorrect,marlowe,0,0.15,incorrect,victor,0,0.17,incorrect,esory,0,0.36,incorrect,doc,0,0.0,incorrect,swan,0,0.2,incorrect,montag,0,0.17,incorrect,victor,0,0.17,incorrect,heathcliff,0,0.38,incorrect,dang,0,0.2,incorrect,ali,0,0.22,incorrect,ali,0,0.22,incorrect,lesotho,0,0.31,incorrect,chemistry,0,0.4,incorrect,jesus,0,0.18,incorrect,marlon,0,0.17,incorrect,marlowe,0,0.15,incorrect,esory,0,0.36,incorrect,swan,0,0.2,incorrect,victor,0,0.17,incorrect,dang,0,0.2,incorrect,ali,0,0.22,incorrect
['montag'],charlie,0,0.15,incorrect,sherry,0,0.0,incorrect,james joyce,0,0.24,incorrect,sherry,0,0.0,incorrect,maradona,0,0.57,incorrect,sherry,0,0.0,incorrect,marcel,0,0.33,incorrect,champagne,0,0.4,incorrect,joe,0,0.22,incorrect,john,0,0.4,incorrect,champagne,0,0.4,incorrect,sherry,0,0.0,incorrect,nick,0,0.2,incorrect,hamlet,0,0.33,incorrect,bill,0,0.0,incorrect,shakespeare,0,0.12,incorrect,joe,0,0.22,incorrect,scarlet,0,0.15,incorrect,charlie,0,0.15,incorrect,champagne,0,0.4,incorrect,sherry,0,0.0,incorrect,sherry,0,0.0,incorrect,sherry,0,0.0,incorrect,champagne,0,0.4,incorrect,john,0,0.4,incorrect,sherry,0,0.0,incorrect,hamlet,0,0.33,incorrect,shakespeare,0,0.12,incorrect,scarlet,0,0.15,incorrect,champagne,0,0.4,incorrect
['mildred'],khosi,0,0.17,incorrect,lehlohonolo,0,0.22,incorrect,oluwole,0,0.29,incorrect,abraham,0,0.14,incorrect,malome,0,0.46,incorrect,thembi,0,0.31,incorrect,john,0,0.0,incorrect,canon,0,0.0,incorrect,tom,0,0.2,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect,tom,0,0.2,incorrect,estella,0,0.14,incorrect,ali,0,0.2,incorrect,emily,0,0.5,incorrect,ngoc,0,0.0,incorrect,nguyen,0,0.15,incorrect,ali,0,0.2,incorrect,emily,0,0.5,incorrect,lehlohonolo,0,0.22,incorrect,abraham,0,0.14,incorrect,thembi,0,0.31,incorrect,canon,0,0.0,incorrect,emily,0,0.5,incorrect,emily,0,0.5,incorrect,estella,0,0.14,incorrect,emily,0,0.5,incorrect,nguyen,0,0.15,incorrect,emily,0,0.5,incorrect
"['faber—', 'faber']",ray bradbury,0,0.35,incorrect,emily,0,0.2,incorrect,carl sagan,0,0.27,incorrect,edison,0,0.18,incorrect,jesus,0,0.2,incorrect,thomas edison,0,0.22,incorrect,john,0,0.0,incorrect,paul,0,0.22,incorrect,bradbury,0,0.46,incorrect,montag,0,0.18,incorrect,ray bradbury,0,0.35,incorrect,emily,0,0.2,incorrect,faber,1,1.0,correct,bradbury,0,0.46,incorrect,faber,1,1.0,correct,harry,0,0.4,incorrect,fahrenheit,0,0.4,incorrect,nguyen,0,0.18,incorrect,john,0,0.0,incorrect,harry,0,0.4,incorrect,emily,0,0.2,incorrect,edison,0,0.18,incorrect,thomas edison,0,0.22,incorrect,paul,0,0.22,incorrect,montag,0,0.18,incorrect,emily,0,0.2,incorrect,bradbury,0,0.46,incorrect,harry,0,0.4,incorrect,nguyen,0,0.18,incorrect,harry,0,0.4,incorrect
['montag'],jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,jesus,0,0.0,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect
['montag'],newton,0,0.33,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,go,0,0.25,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,emma,0,0.4,incorrect,john,0,0.4,incorrect,emily,0,0.18,incorrect,james,0,0.18,incorrect,shakespeare,0,0.12,incorrect,emerson,0,0.46,incorrect,emily,0,0.18,incorrect,harry,0,0.18,incorrect,shakespeare,0,0.12,incorrect,henry,0,0.18,incorrect,nguyen,0,0.33,incorrect,harry,0,0.18,incorrect,matthias,0,0.43,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,emma,0,0.4,incorrect,emily,0,0.18,incorrect,shakespeare,0,0.12,incorrect,emily,0,0.18,incorrect,shakespeare,0,0.12,incorrect,nguyen,0,0.33,incorrect,matthias,0,0.43,incorrect
['montag'],lesotho,0,0.31,incorrect,khutlela,0,0.29,incorrect,victor,0,0.17,incorrect,olaju,0,0.36,incorrect,agbabi,0,0.33,incorrect,patience,0,0.14,incorrect,maui,0,0.4,incorrect,maui,0,0.4,incorrect,arjuna,0,0.33,incorrect,arjun,0,0.18,incorrect,centrifuge,0,0.38,incorrect,atsaharo,0,0.29,incorrect,john,0,0.4,incorrect,abraham,0,0.15,incorrect,paul,0,0.2,incorrect,god,0,0.22,incorrect,paul,0,0.2,incorrect,nguyen,0,0.33,incorrect,mustafa,0,0.46,incorrect,ataturk,0,0.31,incorrect,khutlela,0,0.29,incorrect,olaju,0,0.36,incorrect,patience,0,0.14,incorrect,maui,0,0.4,incorrect,arjun,0,0.18,incorrect,atsaharo,0,0.29,incorrect,abraham,0,0.15,incorrect,god,0,0.22,incorrect,nguyen,0,0.33,incorrect,ataturk,0,0.31,incorrect
['montag'],edward,0,0.17,incorrect,emily,0,0.18,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,topollo,0,0.15,incorrect,adam,0,0.2,incorrect,abel,0,0.2,incorrect,dimmesdale,0,0.25,incorrect,dimmesdale,0,0.25,incorrect,emily,0,0.18,incorrect,john,0,0.4,incorrect,montag,1,1.0,correct,his,0,0.0,incorrect,montag,1,1.0,correct,adam,0,0.2,incorrect,montag,1,1.0,correct,adam,0,0.2,incorrect,ali,0,0.22,incorrect,ali,0,0.22,incorrect,emily,0,0.18,incorrect,john,0,0.4,incorrect,topollo,0,0.15,incorrect,abel,0,0.2,incorrect,dimmesdale,0,0.25,incorrect,john,0,0.4,incorrect,his,0,0.0,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,ali,0,0.22,incorrect
['faber'],antigone,0,0.31,incorrect,john,0,0.0,incorrect,olu,0,0.0,incorrect,abraham,0,0.5,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,lucas,0,0.2,incorrect,isaiah,0,0.18,incorrect,tom,0,0.0,incorrect,emily,0,0.2,incorrect,esther,0,0.36,incorrect,emily,0,0.2,incorrect,montag,0,0.18,incorrect,heathcliff,0,0.13,incorrect,harry,0,0.4,incorrect,heathcliff,0,0.13,incorrect,harry,0,0.4,incorrect,nguyen,0,0.18,incorrect,harry,0,0.4,incorrect,emily,0,0.2,incorrect,john,0,0.0,incorrect,abraham,0,0.5,incorrect,john,0,0.0,incorrect,isaiah,0,0.18,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,nguyen,0,0.18,incorrect,emily,0,0.2,incorrect
['gloria'],john,0,0.2,incorrect,ha,0,0.25,incorrect,abraham,0,0.31,incorrect,abraham,0,0.31,incorrect,abraham,0,0.31,incorrect,abraham,0,0.31,incorrect,abraham,0,0.31,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,abraham,0,0.31,incorrect,john,0,0.2,incorrect,abel,0,0.2,incorrect,martha,0,0.33,incorrect,winston,0,0.15,incorrect,anna,0,0.2,incorrect,elizabeth,0,0.4,incorrect,marie,0,0.36,incorrect,nguyen,0,0.17,incorrect,anna,0,0.2,incorrect,john,0,0.2,incorrect,ha,0,0.25,incorrect,abraham,0,0.31,incorrect,abraham,0,0.31,incorrect,john,0,0.2,incorrect,abraham,0,0.31,incorrect,abel,0,0.2,incorrect,winston,0,0.15,incorrect,elizabeth,0,0.4,incorrect,nguyen,0,0.17,incorrect,john,0,0.2,incorrect
"['bayan', 'bayan bowles', 'bowles']",shakespeare,0,0.26,incorrect,julius,0,0.33,incorrect,angelina jolie,0,0.46,incorrect,caesar,0,0.36,incorrect,shakespeare,0,0.26,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,marie,0,0.24,incorrect,dr. smith,0,0.19,incorrect,shirley,0,0.31,incorrect,caesarea,0,0.31,incorrect,shirley,0,0.31,incorrect,dr. kildare,0,0.26,incorrect,clarissa,0,0.31,incorrect,dr. smith,0,0.19,incorrect,lenina,0,0.33,incorrect,emily,0,0.2,incorrect,scarlett,0,0.3,incorrect,ataturk,0,0.33,incorrect,julius,0,0.33,incorrect,caesar,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,dr. smith,0,0.19,incorrect,caesarea,0,0.31,incorrect,dr. kildare,0,0.26,incorrect,dr. smith,0,0.19,incorrect,emily,0,0.2,incorrect,ataturk,0,0.33,incorrect
"['bayan', 'bayan bowles', 'bowles']",washing,0,0.33,incorrect,abraham,0,0.5,incorrect,john,0,0.22,incorrect,oliver,0,0.5,incorrect,jesus,0,0.36,incorrect,botswana,0,0.46,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect,stephen king,0,0.17,incorrect,god,0,0.22,incorrect,salomona,0,0.31,incorrect,salomona,0,0.31,incorrect,angelina,0,0.31,incorrect,emily,0,0.2,incorrect,joan,0,0.44,incorrect,emily,0,0.2,incorrect,harry,0,0.4,incorrect,nguyen,0,0.36,incorrect,shirley,0,0.31,incorrect,god,0,0.22,incorrect,abraham,0,0.5,incorrect,oliver,0,0.5,incorrect,botswana,0,0.46,incorrect,emma,0,0.22,incorrect,god,0,0.22,incorrect,salomona,0,0.31,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect,nguyen,0,0.36,incorrect,god,0,0.22,incorrect
