Single_ent,en_masked,en_masked_results,es_masked,es_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,en_masked_shuffled,en_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results
['hermione'],"“Oh yes,” said [MASK], looking terrified as she leapt to her feet, sending books flying in every direction. “we will . . . we’re sorry . . .”",Hermione,"—Sí, claro —repuso [MASK] con cara de susto, y al ponerse en pie dispersó los libros en todas direcciones—. Vamos enseguida, lo sentimos mucho...",Juan,"""Ah evet,"" dedi [MASK], ayakları üzerinde doğrulurken dehşete düşmüş görünüyordu, kitapları rasgele fırlatarak, ""yardım edeceğiz... üzgünüz..."" dedi.",Hermione,"“Dạ, đúng,” [MASK] nói, có vẻ khiếp đảm khi đứng bật lên khiến đống sách văng tứ tung. “Tụi con sẽ… tụi con xin lỗi…”",Harry,"terrified as . books every looking “we “Oh in said feet, sending to .” will . flying leapt her she yes,” sorry [MASK], . direction. we’re . .",Alice,"pie y en en sentimos dispersó libros con Vamos —repuso todas cara al mucho... susto, direcciones—. [MASK] de ponerse enseguida, —Sí, lo los claro",Juan,"üzerinde üzgünüz..."" [MASK], ""yardım düşmüş kitapları rasgele görünüyordu, dedi fırlatarak, edeceğiz... dedi. dehşete evet,"" ""Ah ayakları doğrulurken",Ahmet,"xin bật con tứ vẻ “Tụi nói, lỗi…” khiến [MASK] đống sẽ… khiếp đảm khi văng sách con tung. có đúng,” lên “Dạ, tụi đứng",Harry
['harry'],"She looked at him, a long, searching look, then smiled a little sadly, straightened up, and walked away. [MASK] watched as she waved her wand near the washing line, and the damp clothes rose into the air to hang themselves up, and suddenly he felt a great wave of remorse for the inconvenience and the pain he was giving her.",Harry,"La mujer le lanzó una mirada escrutadora; luego sonrió con cierta tristeza y se alejó. [MASK] vio cómo agitaba la varita mágica delante del tendedero y cómo la ropa salía volando del cesto y se tendía sola, y de pronto sintió un profundo remordimiento por los inconvenientes y el sufrimiento que estaba causándole.",Harry,"Kadın ona uzun, inceleyici bir bakış attıktan sonra biraz üzgünce gülümsedi, doğruldu ve yürüyerek uzaklaştı. [MASK] onun, çamaşır ipinin yanında asasını sallayışını ve nemli çamaşırların kendi kendilerini asışlarını izledi ve aniden kadına verdiği sıkıntı ve acı yüzünden büyük bir vicdan azabı hissetti.",Harry,"Bà nhìn nó, một cái nhìn lâu, dò xét, rồi mỉm cười buồn bã, xong đứng thẳng lên và bước đi. [MASK] nhìn theo khi bà vẫy cây đũa phép gần chỗ phơi đồ, quần áo ướt bay lên không trung và tự giăng lên dây, và bỗng dưng nó cảm thấy một đợt sóng ăn năn hối tiếc về những phiền phức và đau buồn mà nó đem đến.",Harry,"up, as waved the wave the smiled and clothes was then away. long, looked wand pain her. she of the suddenly themselves and straightened a searching watched little he hang her to sadly, great She [MASK] remorse and washing giving damp for and a into the he a at walked him, felt look, line, up, inconvenience near rose the air",She,"por [MASK] volando un ropa y sonrió cómo sola, le profundo y se escrutadora; y estaba se el la y cesto tristeza mágica sintió pronto delante tendedero de agitaba remordimiento mirada del alejó. cómo y los vio tendía sufrimiento La la luego lanzó varita inconvenientes mujer una del cierta causándole. salía que con",Harry,"biraz bakış asışlarını uzaklaştı. yüzünden attıktan büyük uzun, gülümsedi, asasını onun, üzgünce kendi vicdan azabı Kadın ve ve bir kendilerini acı sıkıntı izledi yürüyerek çamaşırların yanında bir ve [MASK] inceleyici ve nemli sallayışını ipinin verdiği ona kadına doğruldu çamaşır hissetti. sonra aniden",Adam,"cảm lên đợt một quần mà bà phiền đau chỗ [MASK] trung rồi sóng tiếc cây phơi bước theo những đũa nhìn đồ, và đứng buồn thẳng dò mỉm khi xong lâu, ướt đem nó, lên buồn năn nhìn đi. bay không giăng thấy cười lên nó áo cái xét, đến. hối dây, ăn gần về bã, và phép một nhìn nó dưng và tự vẫy phức bỗng Bà và",Bà
['harry'],"[MASK] sat up, still rubbing his scar, now wide awake. He tried to remember exactly what he had seen in the dream, but all that came back was a mountainous horizon and the outline of the little village cradled in a deep valley.",Harry,"[MASK] ya estaba del todo despierto y se incorporó sin dejar de frotarse la cicatriz. Trató de recordar qué había visto con exactitud en el sueño, pero lo único que logró reconstruir fue un horizonte montañoso y el contorno de un pueblecito enclavado en un profundo valle.",Harry,"[MASK], hala alnını ovalayarak oturdu, şimdi tamamen uyanıktı. Tam olarak rüyada ne gördüğünü hatırlamaya çalıştı, ama bütün aklına gelenler dağlık bir gün doğumu ve derin bir vadinin beşiğindeki küçük bir köyün hatlarıydı.",Harry,"[MASK] ngồi dậy, vẫn chà xát cái thẹo, giờ nó đã hoàn toàn tỉnh ngủ. Nó cố gắng nhớ chính xác đường nét của ngôi làng nhỏ được ấp ủ trong một thung lũng sâu.",Frodo,"horizon had rubbing He valley. mountainous [MASK] tried seen in of all the exactly a but his a now was came still up, awake. the what cradled village wide that to little sat the back remember and dream, he in scar, deep outline",Gandalf,"de cicatriz. incorporó en Trató pueblecito estaba profundo del se frotarse ya [MASK] un fue y visto enclavado de qué recordar valle. el pero había todo lo un sin reconstruir con exactitud que la logró en montañoso despierto único un contorno de y dejar el horizonte sueño,",Juan,"gelenler Tam gün hatırlamaya hatlarıydı. aklına küçük olarak ovalayarak oturdu, alnını şimdi [MASK], köyün ve uyanıktı. bir gördüğünü beşiğindeki ne çalıştı, doğumu tamamen rüyada bir derin hala dağlık ama bütün bir vadinin",Mehmet,"toàn ngôi sâu. chà ngồi lũng nét một đường Nó xác nhớ chính làng thẹo, giờ ngủ. của cố gắng vẫn đã xát ấp hoàn cái ủ thung nhỏ nó dậy, được tỉnh trong [MASK]",làng
['harry'],"[MASK] seized the wand lying beside his camp bed, pointed it at the cluttered desk where he had left his glasses, and said, “Accio Glasses!” Although they were only around a foot away, there was something immensely satisfying about seeing them zoom toward him, at least until they poked him in the eye.",Harry,"[MASK] cogió la varita mágica, que estaba al lado de su cama plegable, apuntó al desordenado escritorio donde ha-bía dejado sus gafas y dijo: «¡Accio gafas!» Aunque las tenía a sólo un palmo, le produjo una gran satisfacción verlas volar hacia él, al menos hasta que una patilla se le metió en un ojo.",Harry,"[MASK], kamp yatağının yanında duran asasını kavradı, gözlüklerini koymuş olduğu dağınık masaya yöneltti, ve ""Accio Gözlük!"" dedi. Her ne kadar sadece bir adım ilerde olsa da, gözlüğün ona doğru uçtuğunu görmek, engin bir tatmin duygusuna sebep oldu, en azından gözlükler uçarak gelip gözüne çarpana dek.",Harry,"[MASK] chộp cây đũa phép nằm bên cạnh cái giường xếp, chĩa vào cái bàn bừa bộn mà nó đã đặt cặp kiếng của nó lên, và hô: “Lại đây Mắt kiếng!” Mặc dù cặp kiếng chỉ cách nó một bước chân, vẫn có điều gì đó khiến [MASK] cực kỳ thỏa mãn khi được thấy cặp kiếng bay vèo về phía nó, cho đến khi chúng chọc thẳng vô mắt nó.",Harry,"had bed, a foot desk Although around about away, him, seeing at poked until the lying were satisfying camp “Accio at him and where seized beside his [MASK] zoom toward them something the glasses, wand eye. they immensely Glasses!” his it said, there they the only he was cluttered left pointed in least",Harry,"ha-bía tenía las un metió verlas un desordenado apuntó al sus dejado hacia lado una varita a patilla donde estaba le en ojo. gran menos [MASK] sólo al su hasta mágica, produjo dijo: satisfacción escritorio Aunque palmo, y «¡Accio él, gafas!» que al se le cogió la que de gafas volar cama plegable, una",Dumbledore,"duygusuna yöneltti, yanında duran gözlükler engin gelip çarpana gözüne gözlüklerini oldu, bir sadece doğru Her dedi. [MASK], sebep en da, adım olduğu ve görmek, ona kadar Gözlük!"" ilerde uçarak tatmin ne bir asasını uçtuğunu ""Accio koymuş kavradı, dağınık dek. olsa masaya gözlüğün yatağının azından kamp",Harry,"được thấy cho nó đã kiếng nó, đũa khi kiếng!” nằm chúng của đây phía khi cặp cặp nó xếp, đặt cực kỳ bước cây mà “Lại cái cạnh bàn về bên bay chân, chộp phép cách một vèo khiến dù nó. kiếng mắt [MASK] giường lên, Mặc vẫn bừa Mắt vô kiếng đó hô: bộn cái có chĩa điều thỏa gì nó thẳng [MASK] chọc đến vào cặp và mãn chỉ",Mắt
['harry'],"“It won't happen again,” said [MASK] harshly. The day was cloudless, but he felt as though the sun had gone in. “Okay?”",Snape,"—No volverá a pasar —aseguró [MASK] con aspereza. Hacía un día radiante, pero él sintió como si el sol se hubiera escondido—. ¿Vale?",Javier,"""Bir daha olmayacak,"" dedi [MASK] ters ters. Gün bulutsuzdu, ama sanki güneş kaybolmuş gibi hissediyordu. ""Tamam mı?",Ahmet,"“Điều đó sẽ không bao giờ có nữa,” [MASK] gay gắt nói. Ngày hôm đó không có mây nhưng nó cảm thấy như mặt trời vừa đi trốn. “Được chưa?”",Someone,"was but “It felt the he won't in. said gone happen “Okay?” though [MASK] had day as harshly. again,” sun The cloudless,",he,"volverá con —aseguró radiante, hubiera un escondido—. pasar se sol —No pero como aspereza. [MASK] a si ¿Vale? Hacía día sintió el él",Juan,"hissediyordu. ters gibi olmayacak,"" [MASK] güneş sanki bulutsuzdu, ""Bir Gün dedi ""Tamam mı? kaybolmuş ama ters. daha",Güneş,"gay gắt nữa,” bao nói. giờ sẽ [MASK] không đó trốn. Ngày không nó đi có mặt đó như trời hôm “Được mây vừa cảm chưa?” nhưng thấy “Điều có",bao
"['mr weasley‘nin', 'señor weasley', 'weasley']","They all saw it at the same time: a streak of light that came flying across the yard and onto the table, where it resolved itself into a bright silver weasel, which stood on its hind legs and spoke with Mr. [MASK]'s voice.",Weasley,"Todo el mundo lo vio al mismo tiempo: un rayo de luz cruzó el jardín y fue a parar sobre la mesa, donde se descompuso y formó una comadreja plateada que se sentó sobre las patas traseras y habló con la voz del [MASK]:",Mago,"Hepsi aynı anda bakakalmışlardı: bahçeden masanın üstüne doğru bir ışık kümesi geliyordu, orada parçalara ayrılıp arka ayaklarının üzerinde duran ve [MASK] ses tonuyla konuşan parlak, gümüş rengi bir gelinciğe dönüşüyordu.",Aslan,"Tất cả mọi người nhìn thấy cùng một lúc: một vệt ánh sáng bay ngang qua khu vườn và đáp xuống giữa bàn, tại đó nó biến thành một con chồn bạc óng ánh, đứng trên hai chân sau và nói bằng giọng của ông [MASK]:",Weasley,"a on weasel, spoke light came it time: and stood where and saw which [MASK]'s resolved into the table, flying itself with voice. yard across all its it the Mr. silver legs that hind onto streak bright of a same They at the",Mr.,"con formó lo que un cruzó luz parar plateada y mismo rayo y mundo a una patas vio donde mesa, se se la voz [MASK]: sobre comadreja descompuso tiempo: Todo las traseras sentó del el sobre el habló fue al jardín de y la",Alicia,"tonuyla kümesi bahçeden masanın ve [MASK] ses gümüş dönüşüyordu. orada konuşan ışık doğru parlak, bir ayrılıp geliyordu, arka rengi aynı üstüne bir üzerinde anda parçalara Hepsi ayaklarının bakakalmışlardı: gelinciğe duran",Gümüş,"cùng [MASK]: biến đứng nói một qua xuống và mọi vệt chồn thấy sau bàn, con Tất một ánh, ngang tại ông đáp lúc: đó và sáng thành khu của một bằng giọng bay người cả nó giữa chân hai vườn bạc trên óng ánh nhìn",Alice
['hermione'],"“No, it'll be because thirty-one days are up,” said [MASK] at once. “They can't keep the objects longer than that unless they can prove they're dangerous. Right?”",Hermione,"—Debe de ser porque ya han pasado los treinta y un días que marca la ley —respondió [MASK] en lugar del ministro—. No es lícito retener los objetos más días, a menos que el ministerio logre demostrar que son peligrosos. ¿No es así?",Kafka,"""Hayır, çünkü otuz bir gün geçtiği içindir,"" dedi [MASK] bir kerede. ""Nesneleri, tehlikeli olduklarını ispatlayamadıkça daha fazla tutamazlar. Öyle değil mi?",Hukukçu,"“Không, chẳng qua vì thời hạn ba mươi mốt ngày đã hết,” [MASK] nói ngay. “Họ không thể giữ các món đồ lâu hơn thời hạn đó trừ khi họ có thể chứng minh là chúng nguy hiểm. Đúng không?”",Hermione,"unless “No, than can thirty-one the be are Right?” up,” keep “They [MASK] at it'll said they prove dangerous. days objects once. can't that they're because longer",Gandalf,"que lícito objetos porque menos ¿No peligrosos. es días días, [MASK] de los en un es y demostrar retener han son ministerio logre más así? pasado los que ser No ya ley treinta que ministro—. del a —respondió —Debe lugar marca la el",Kafka,"daha dedi tutamazlar. [MASK] gün geçtiği bir içindir,"" ""Nesneleri, ""Hayır, Öyle ispatlayamadıkça mi? bir çünkü kerede. olduklarını fazla tehlikeli otuz değil",Bir,"là chúng hết,” mốt không?” đó mươi các nói họ qua minh hơn ba hiểm. trừ không lâu có ngày nguy đã chẳng thời hạn thời đồ Đúng giữ khi [MASK] thể chứng hạn thể “Không, vì “Họ món ngay.",Minh
['hermione'],"“No, I didn't,” said [MASK], still wiping her eyes on her sleeve. “And if the Ministry hasn't found any hidden codes in this book in thirty-one days, I doubt that I will.”",Hermione,"—No, nunca —contestó [MASK], que seguía enjugándose las lágrimas—. Y si el ministerio no ha encontrado ningún código oculto en este libro en treinta y un días, dudo que lo encuentre yo.",Hermione,"""Hayır, konuşmadık,"" dedi [MASK], hala kolunun yeniyle gözlerini siliyordu. ""Ve eğer Bakanlık bu kitapta otuz bir günde hala gizli saklı anlamlar bulamadıysa, emin olun ki ben de bulamam.",Hermione,"“Không, cháu không hề,” [MASK] nói, vẫn chùi nước mắt bằng ống tay áo. “Và nếu Bộ đã không tìm ra được bất kỳ mật mã được ẩn giấu nào trong ba mươi mốt ngày, cháu không tin là cháu sẽ tìm được.",Harry,"I eyes her on this her codes “And didn't,” hasn't [MASK], book if hidden thirty-one wiping the said that in any Ministry found sleeve. in days, will.” I “No, I still doubt",Hermione,"ha este en libro que días, ningún Y —contestó encontrado encuentre nunca treinta seguía el las si oculto lo y yo. enjugándose —No, [MASK], en código lágrimas—. un ministerio no dudo que",Borges,"""Hayır, kitapta Bakanlık bu dedi günde ""Ve bir hala ki siliyordu. de konuşmadık,"" olun emin gözlerini eğer ben gizli saklı yeniyle bulamam. otuz bulamadıysa, anlamlar hala kolunun [MASK],",Harry,"sẽ nếu trong ba nào cháu cháu không mốt giấu được cháu bằng mươi được. bất mắt đã được ra ẩn ống áo. ngày, không “Không, Bộ vẫn [MASK] tin tay kỳ nước là nói, “Và mã không hề,” mật tìm chùi tìm",Harry
"['ms weasley', 'weasley']","The floor trembled; there was a sound of running footsteps, then the door to the sitting room burst open and Mr. and Mrs. [MASK] ran in.",Dursley,"De repente, el suelo tembló, se notó que alguien corría por la casa, y la puerta del salón se abrió de par en par. Eran los [MASK]",niños,"Odanın zemini titredi; koşan ayakların sesleri vardı, derken oturma odasının kapısı açıldı ve mr ve [MASK] içeri daldı.",Smith,"Sàn nhà rung chuyển; có tiếng chân chạy rầm rập, rồi cánh cửa vào phòng khách bật mở và ông bà [MASK] chạy vào.",Weasley,"a floor sound sitting [MASK] to running the of footsteps, then in. was and ran door trembled; and Mrs. open the there Mr. The room burst",Smith,"por repente, [MASK] del de se Eran tembló, la los el se que abrió la puerta y suelo corría par. alguien salón De casa, par notó en",Eran,"oturma sesleri mr [MASK] odasının açıldı daldı. kapısı koşan ayakların Odanın içeri ve zemini ve titredi; derken vardı,",Smith,"rồi tiếng khách rập, nhà mở chuyển; chạy rầm rung cửa phòng cánh [MASK] ông bật vào. chạy chân Sàn và có vào bà",Nguyễn
['harry'],"“And why couldn't he just have told me?” [MASK] said quietly. “I was there, it was right there on the wall of his office during all our talks last year! If he wanted me to have it, why didn't he just give it to me then?”",Harry,"—¿Y por qué no me lo dijo directamente? —se preguntó [MASK] en voz baja—. Estaba allí mismo, colgada en la pared de su despacho, durante todas las charlas que mantuvi-mos el año pasado. Si quería que la tuviera yo, ¿por qué no me la dio entonces?",María,"“Neden bana sadece anlatmadı?"" dedi [MASK] sessizce. ""Oradaydım, geçtiğimiz yıl boyunca bütün konuşmalarımızda ofisteki duvarda duruyordu! Benim almamı isteseydi, neden bana sadece vermedi?",Harry,"“Và tại sao thầy không thể mách nước cho mình biết?” [MASK] lặng lẽ nói. “ Mình đã ở đó, nó ở ngay đó trên bức tường của văn phòng thầy trong suốt những buổi nói chuyện hồi năm ngoái! Nếu thầy muốn mình có nó, tại sao thầy không đơn giản cứ trao luôn cho mình lúc đó?”",Harry,"his wanted during have then?” quietly. the he why he office have “And just it me?” couldn't to just right last [MASK] it said wall told he our it, didn't me was was of “I to give me why there, talks year! there all on If",Gatsby,"pasado. me yo, no colgada allí me mantuvi-mos preguntó no directamente? qué en durante entonces? lo todas [MASK] qué la mismo, el charlas tuviera que baja—. quería por de pared la Si Estaba voz que en ¿por dijo su las año despacho, dio la —¿Y —se",Juan,"almamı ""Oradaydım, sadece isteseydi, konuşmalarımızda neden bana bana vermedi? boyunca dedi duruyordu! ofisteki anlatmadı?"" “Neden geçtiğimiz bütün [MASK] sadece sessizce. duvarda Benim yıl",yıl,"mình biết?” nó, mình [MASK] “Và đơn Mình đó?” luôn nói văn không nước năm cho trên nó giản đó thầy tại mách tại đó, “ trao phòng ngoái! có sao ở lặng những thể mình cứ Nếu lẽ chuyện của đã buổi thầy ngay suốt bức cho nói. ở hồi trong thầy lúc không muốn tường thầy sao",Thầy
['dumbledore'],"He felt as thought he were sitting in an examination with a question he ought to have been able to answer in front of him, his brain slow and unresponsive. Was there something he had missed in the long talks with [MASK] last year? Ought he to know what it all meant? Had [MASK] expected him to understand?",Dumbledore,"Era como estar en un examen ante una pregunta que tendría que saber contestar pero su cerebro funcionara con angustiosa lentitud. ¿Acaso se le había escapado algún detalle de las largas conversaciones sostenidas con [MASK] el año anterior? ¿Debía conocer el significado de todo aquello, o tal vez [MASK] confiaba en que lo entendiera?",Juan,"Beynini, sanki bir sınavda oturuyormuş da onların önünde bir soruyu cevaplaması gerekiyormuş gibi, yavaş ve tepkisiz hissetti. Geçen yıl, Dumledore‘la uzun konuşmalarında kaçırdığı bir şey mi vardı? Bütün bunların ne anlama geldiğini bilmesi mi gerekiyordu? [MASK], anlamasını mı beklemişti?",Dumbledore,"Nó cảm thấy như thể đang ngồi trong một kỳ thi với một câu hỏi ở ngay trước mắt mà nó lẽ ra đã có thể trả lời, nhưng bộ não của nó chậm chạp và không nhạy bén gì cả. Có điều gì nó đã bỏ sót trong những buổi nói chuyện dài với thầy [MASK] hồi năm ngoái? Nó có cần biết ý nghĩa của tất cả không? Có khi nào thầy [MASK] cho rằng nó đã hiểu không?",Dumbledore,"to with have brain able know in talks it Had missed as front his ought him meant? to to he understand? he of what year? last had were all the something in he and [MASK] slow with to examination Was expected question he been there a He thought Ought in answer [MASK] sitting unresponsive. long him, felt an",John,"un todo que como con había largas angustiosa [MASK] lo o entendiera? sostenidas [MASK] anterior? vez de le tal las funcionara pero su estar ¿Acaso tendría contestar que cerebro algún de lentitud. ¿Debía confiaba escapado en una pregunta con que examen conversaciones Era detalle en el año se significado aquello, saber ante el conocer",Kafka,"bilmesi gibi, bir kaçırdığı vardı? soruyu ve önünde anlamasını gerekiyormuş onların konuşmalarında geldiğini hissetti. Beynini, Bütün uzun gerekiyordu? bir cevaplaması Geçen sanki oturuyormuş ne da anlama sınavda mi bunların yıl, bir mi [MASK], beklemişti? mı tepkisiz Dumledore‘la yavaş şey",Harry,"không? trong nó với khi trước chuyện ở câu mà một gì biết điều sót [MASK] mắt ngoái? của một thể bén trong nó hỏi nói chạp năm ngồi cho lẽ cả. thể tất và Nó với của [MASK] thi gì nhưng bỏ kỳ nghĩa não thầy nhạy có cảm Có không ngay những buổi nó nào cả đã Nó đã ra Có trả dài chậm rằng đã cần có như thấy thầy lời, bộ nó ý hiểu hồi không? đang",Thầy
"['ron—', 'ron']","“No,” agreed [MASK]. “A brutal triple murder by the bridegroom's mother might put a bit of damper on the wedding. I'll get the light.”",Holmes,—No —coincidió [MASK]. Un brutal triple asesinato cometido por la madre del novio estropearía un poco la boda. Ya apago yo la luz.,Harry,"""Hayır,"" diye kabul etti [MASK]. ""Damadın annesinin acımasızca işlediği üçlü cinayet düğünün tadını biraz kaçırabilir. Ben ışıkları hallederim.",Sherlock,"“Không xong đâu,” [MASK] đồng ý. “Một cuộc ám sát bộ ba do chính tay má chú rể gây ra có thể khiến đám cưới mất vui một tý. Mình sẽ thu ánh sáng lại.”",Ron,"of on “No,” the bridegroom's wedding. damper light.” get the a mother by bit might agreed put murder brutal “A triple [MASK]. I'll the",Murder,Un del apago estropearía la [MASK]. cometido triple un Ya —coincidió novio brutal la boda. por la luz. madre asesinato poco yo —No,María,"düğünün ""Damadın Ben biraz kaçırabilir. acımasızca kabul üçlü hallederim. ""Hayır,"" annesinin işlediği etti [MASK]. diye ışıkları cinayet tadını",Hamlet,"tay ba cuộc ra rể ý. đám mất Mình sáng “Một sẽ đâu,” sát ám một do gây vui chính có chú ánh khiến xong má thể [MASK] cưới đồng tý. thu “Không bộ lại.”",Minh
['fred'],"“When I get married,” said [MASK], tugging at the collar of his own robes, “I won’t be bothering with any of this nonsense. You can all wear what you like, and I’ll put a full Body Bird Curse on Mum until it’s all over.”",Ron,"—Cuando yo me case —dijo [MASK] tirando del cuello de su túnica—, no armaré tanto jaleo. Podréis vestiros como os apetezca, y le haré una maldición de inmovilidad total a nuestra madre hasta que haya terminado todo.",Fred,"Cüppesinin yakasını çekiştirirken, ""Evlendiğim zaman,"" dedi [MASK], ""bütün bu saçmalıklarla uğraşmayacağım. Nasıl istiyorsan öyle giyinebileceksin ve düğün bitene kadar anneme vücut kilitleme büyüsü yapacağım.",Ron,"“Bao giờ anh cưới vợ,” [MASK] vừa nói vừa kéo mạnh cái cổ áo chùng của mình, “anh sẽ chẳng hơi đâu gây phiền phức bằng mấy trò nhảm nhí này. Tụi bây cứ ăn mặc cách gì tụi bây thích, và anh sẽ ếm bùa Trói Toàn Thân lên má cho đến khi cưới hỏi xong xuôi.”",Ron,"with I robes, own be Curse nonsense. at won’t on “When what You full Body like, the until [MASK], it’s tugging over.” this “I all any wear you and of bothering put Bird of married,” I’ll can Mum a said all his collar get",Harry,"hasta vestiros armaré le terminado total yo apetezca, que una túnica—, jaleo. os haya de [MASK] madre tirando no del y Podréis —dijo —Cuando como cuello inmovilidad su todo. a case de nuestra maldición me tanto haré",Edipo,"anneme uğraşmayacağım. büyüsü Nasıl vücut ve bu istiyorsan düğün öyle saçmalıklarla kadar çekiştirirken, dedi ""Evlendiğim kilitleme zaman,"" [MASK], giyinebileceksin bitene yakasını yapacağım. Cüppesinin ""bütün",Harry,"gây cho vừa bùa và chẳng cổ áo thích, nói ăn trò Trói cưới đến gì Thân chùng giờ nhảm lên xuôi.” “anh đâu ếm má cách mặc cứ sẽ cưới anh anh vừa Tụi nhí vợ,” hơi phiền của phức “Bao [MASK] bằng khi này. Toàn bây mình, kéo cái sẽ mạnh tụi xong hỏi bây mấy",Thân
['george'],"“Excellent, I think I see a few veela cousins,” said [MASK], craning his neck for a better look. “They’ll need help understanding our English customs, I’ll look after them….”",Ron,—Estupendo; me ha parecido ver algunas primas veelas —comentó [MASK] estirando el cuello para ver mejor—. Necesitarán ayuda para entender nuestras costumbres inglesas; yo me ocuparé de ellas.,Ron,"Daha iyi bir görünüm için yakasını düzelterek, ""Harika, sanırım birkaç veela kuzeni gördüm"" dedi [MASK]. ""İngiliz kökenlerimi anlamada yardıma ihtiyaçları olacak, onlarla ben ilgilenirim...",Ron,"“Quá đã, tôi nghĩ tôi thấy mấy cô em họ tiên nữ rồi,” [MASK] nói, nhóng cổ cò lên để nhìn rõ hơn. “Các em cần được giúp đỡ để hiểu phong tục Ăng-lê của nhà mình, tui sẽ chăm sóc các ẻm…”",Ron,"craning think few look. neck help see a look for after I’ll I understanding “They’ll customs, better I [MASK], a “Excellent, our cousins,” his need them….” veela said English",Hermione,ha yo de nuestras primas ver parecido inglesas; estirando [MASK] —comentó ver mejor—. Necesitarán me el me entender —Estupendo; ellas. costumbres cuello ocuparé algunas para veelas ayuda para,Jane,"ihtiyaçları yardıma düzelterek, anlamada dedi kuzeni ""İngiliz sanırım görünüm ilgilenirim... [MASK]. gördüm"" için bir Daha onlarla birkaç yakasını ""Harika, veela ben olacak, kökenlerimi iyi",Hermione,"các thấy cò đỡ rồi,” ẻm…” lên “Quá tục rõ hơn. nói, giúp [MASK] tui tôi em hiểu nhà nhìn cổ được để sóc họ tôi của sẽ nữ để em mình, “Các phong đã, Ăng-lê cần nhóng tiên mấy nghĩ cô chăm",Phong
['luna'],"Like her father, [MASK] was wearing bright yellow robes, which she had accessorized with a large sunflower in her hair. Once you get over the brightness of it all, the general effect was quite pleasant. At least there were no radishes dangling from her ears.",Luna,"[MASK] llevaba una túnica igual que la de su padre y, como complemento, un gran girasol en el pelo. Cuando uno lograba acostumbrarse al resplandor de su atuendo, el efecto general resultaba agradable; al menos no llevaba rábanos colgando de las orejas...",Alicia,Babası gibi [MASK] da saçını koca bir ayçiçeği ile süslediği parlak sarı bir cüppe giyiyordu. Parlaklığını saymazsanız genel görünüşü oldukça hoştu. En azından kulaklarından sarkan turplar yoktu.,Luna,"Giống cha mình, [MASK] mặc một bộ áo chùng vàng chói, lại còn được cô bé thêm vào một bông hoa hướng dương tổ tướng cài trên mái tóc. Một khi vượt qua được sự chói lọi của tất cả những thứ đó, thì hiệu quả chung là khá dễ chịu. Ít nhất thì cũng không có củ cải đeo lòng thòng ở vành tai.",Luna,"bright you get no a Once of were pleasant. [MASK] in dangling robes, yellow father, general wearing all, had least sunflower was her radishes with there effect over the hair. ears. Like her brightness quite which large from she her it the At accessorized was",Sunflower,"de rábanos túnica llevaba acostumbrarse no que Cuando lograba colgando complemento, de su padre de la el orejas... un al gran al el uno como una atuendo, su agradable; pelo. general menos las girasol igual efecto [MASK] en llevaba resultaba y, resplandor",Quijote,genel koca parlak Parlaklığını ayçiçeği gibi bir görünüşü hoştu. sarkan kulaklarından cüppe turplar En azından ile sarı yoktu. saçını süslediği da [MASK] Babası oldukça bir giyiyordu. saymazsanız,Rapunzel,"chùng quả hiệu cải củ dương thì Một ở Ít vành thòng cài đó, chịu. lại thêm áo trên của có tổ qua một tất được Giống thì thứ bé cũng dễ vượt khi nhất là chói, khá mái hoa bông đeo mặc vào còn một chung mình, được lọi tai. hướng tóc. tướng những cô cha sự bộ lòng cả [MASK] chói không vàng",Vàng
