line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
168,"['napoléon', 'napoleón', 'george orwell trại súc vật', 'napoleon']",,"“No more delays, comrades!” cried Napoleon when the footprints had been examined. “There is work to be done. This very morning we begin rebuilding the windmill, and we will build all through the winter, rain or shine. We will teach this miserable traitor that he cannot undo our work so easily. Remember, comrades, there must be no alteration in our plans: they shall be carried out to the day. Forward, comrades! Long live the windmill! Long live Animal Farm!”","""Chậm nghĩa là chết"", Napoleon tuyên bố sau khi xem dấu chân xong, ""phải tiếp tục công việc, thưa các đồng chí! Chúng ta sẽ bắt đầu khôi phục cối xay gió ngay từ sáng hôm nay, chúng ta sẽ làm trong suốt mùa đông này, mặc cho gió mưa, giá rét. Chúng ta sẽ dạy cho tên phản bội khốn nạn đó một bài học là nó không thể ngăn cản được chúng ta. Xin các đồng chí nhớ cho: kế hoạch của chúng ta vẫn không thay đổi. Chúng ta nhất định sẽ hoàn thành việc xây dựng cối xay gió đúng thời hạn. Các đồng chí, tiến lên! Cối xay gió muôn năm! Trại Súc vật muôn năm!"". George Orwell Trại Súc Vật","Napoléon, ayak izlerini inceledikten sonra, ""Vakit kaybetmeyelim, yoldaşlar!"" diye bağırdı. ""Yapılacak çok işimiz var. Bu sabahtan başlayarak yel değirmenini yeniden inşa edeceğiz. Kış boyunca kar çamur demeden çalışacağız. Bu alçak haine, bizi o kadar kolay alt edemeyeceğini göstereceğiz. Aklınızdan çıkarmayın, yoldaşlar, planlarımızda en küçük bir aksama olmamalı, günü gününe uygulanmalı bütün planlar. Haydi, yoldaşlar! Yaşasın yel değirmeni! Yaşasın Hayvan Çiftliği!","—¡No hay tiempo que perder, camaradas! —gritó Napoleón una vez examinadas las huellas—. Hay mucho trabajo que realizar. Esta misma mañana comenzaremos a rehacer el molino y lo reconstruiremos durante todo el invierno, haga lluvia o buen tiempo. Le enseñaremos a ese miserable traidor que él no puede deshacer nuestro trabajo tan fácilmente. Recordad, camaradas; no debe haber ninguna alteración en nuestros planes, que serán llevados a cabo sea como sea. ¡Adelante, camaradas! ¡Viva el molino de viento! ¡Viva «Granja Animal»!","""Slow means death,"" Napoleon declared after examining the footprints, ""we must continue the work, comrades! We will start rebuilding the windmill from this very morning, we will work throughout this winter, regardless of wind, rain, or cold. We will teach that treacherous scoundrel a lesson that he cannot stop us. Please remember, comrades: our plan remains unchanged. We are determined to complete the construction of the windmill on time. Comrades, forward! Long live the windmill! Long live Animal Farm!"". George Orwell Animal Farm","Napoleon, after examining the footprints, shouted, ""Let's not waste time, comrades!"" ""We have a lot of work to do. Starting this morning, we will rebuild the windmill. We will work through the winter, regardless of snow and mud. We will show this lowly traitor that he cannot defeat us so easily. Keep in mind, comrades, there should not be the slightest disruption in our plans; all plans must be executed day by day. Come on, comrades! Long live the windmill! Long live Animal Farm!""","—There is no time to lose, comrades! —shouted Napoleon once he had examined the footprints—. There is much work to be done. This very morning we will start rebuilding the windmill and we will reconstruct it throughout the winter, come rain or shine. We will show that miserable traitor that he cannot undo our work so easily. Remember, comrades; there must be no alteration in our plans, which will be carried out no matter what. Forward, comrades! Long live the windmill! Long live ""Animal Farm""!"
188,"['snowball', 'tuyết tròn']",,"“I do not believe that Snowball was a traitor at the beginning,” he said finally. “What he has done since is different. But I believe that at the Battle of the Cowshed he was a good comrade.”","""Tôi không tin là Tuyết Tròn đã phản bội ngay từ đầu"", nó nói, ""sau này lại là chuyện khác. Tôi tin rằng trong Chiến dịch Chuồng bò Tuyết Tròn vẫn là một đồng chí tốt.""","Sonunda baklayı ağzından çıkardı: ""Snowball'un daha başından hain olduğuna inanmıyorum. Sonradan yaptıklarına bir diyeceğim yok. Ama Snowball'un Ağıl Savaşı'nda tam bir yoldaş gibi davrandığı inancındayım.",—Yo no creo que Snowball fuera un traidor al principio —dijo finalmente—. Lo que haya hecho desde entonces es distinto. Pero yo creo que en la «Batalla del Establo de las Vacas» él fue un buen camarada.,"""I don't believe that Snowball betrayed us from the beginning,"" he said, ""later on, it was a different story."" ""I believe that during the Cowshed Campaign, Snowball was still a good comrade.""","He finally let the cat out of the bag: ""I don't believe Snowball was a traitor from the beginning. I have nothing to say about what he did later. But I believe that Snowball acted like a true comrade during the Battle of the Cowshed.""","—I don't believe that Snowball was a traitor at the beginning —he finally said—. What he may have done since then is different. But I believe that in the ""Battle of the Cowshed"" he was a good comrade."
203,['muriel'],,“Why?” cried Muriel.,"""Tại sao?"", Muriel hỏi.","Muriel, ""Niçin?"" diye bağırdı.",—¿Por qué? —gritó Muriel.,"""Why?"", Muriel asked.","Muriel shouted, ""Why?""",—Why? —shouted Muriel.
212,"['squealer', 'jones', 'jone']",,"Throughout the year the animals worked even harder than they had worked in the previous year. To rebuild the windmill, with walls twice as thick as before, and to finish it by the appointed date, together with the regular work of the farm, was a tremendous labour. There were times when it seemed to the animals that they worked longer hours and fed no better than they had done in Jones’s day. On Sunday mornings Squealer, holding down a long strip of paper with his trotter, would read out to them lists of figures proving that the production of every class of foodstuff had increased by two hundred per cent, three hundred per cent, or five hundred per cent, as the case might be. The animals saw no reason to disbelieve him, especially as they could no longer remember very clearly what conditions had been like before the Rebellion. All the same, there were days when they felt that they would sooner have had less figures and more food.","Năm nay chúng còn làm việc vất vả hơn năm trước rất nhiều. Ngoài những công việc thường nhật của trang trại, chúng còn phải xây dựng lại cối xay gió với những bức tường dày gấp đôi, mà lại phải hoàn thành đúng kế họach. Có những lúc chúng thấy phải làm nhiều hơn mà lại được ăn không khác gì thời còn ông Jones. Sáng chủ nhật nào Chỉ Điểm cũng cầm một mảnh giấy dài và đọc cho chúng nghe các số liệu chứng minh rằng sản lượng các loại lương thực, thực phẩm đều tăng, khi thì hai trăm, khi thì ba trăm, khi thì năm trăm phần trăm. Chúng chẳng thấy có lí do gì để nghi ngờ, nhất là vì chúng đã quên, chẳng còn nhớ gì quá khứ trước ngày Khởi Nghĩa nữa. Tuy thế, đôi khi chúng thấy thà số liệu ít đi mà thức ăn nhiều thêm thì vẫn hơn.","O yıl hayvanlar bir önceki yıldan çok daha fazla çalıştılar. Bir yandan yel değirmeninin, hem de duvarlarının kalınlığı iki katına çıkartılarak yeniden inşa edilmesi ve inşaatın önceden belirlenen tarihte tamamlanması; öte yandan çiftliğin gündelik işlerinin yürütülmesi, olağanüstü bir çaba gerektirmişti. Hayvanlar, zaman zaman, Jones'un döneminde olduğundan daha fazla çalışmalarına karşın daha iyi beslenmediklerini fark eder gibi oldular. Squealer, pazar sabahları, ayağıyla tuttuğu uzun bir kâğıt parçasından birtakım rakamlar okuyarak, çeşitli gıda maddelerinin üretiminin yüzde iki yüz, yüzde üç yüz, yüzde beş yüz arttığını açıklıyordu. Hayvanlar, Ayaklanma'dan önceki koşulları artık doğru dürüst anımsamadıklarından, ona inanmamak için bir neden göremiyorlardı. Ama gene de, öyle günler oluyordu ki, daha az rakam dinleyip daha çok yemek yiyeceğimiz günleri ne zaman göreceğiz, diye düşünmeden edemiyorlardı.","Durante este año los animales trabajaron aún más duramente que el año anterior. Reconstruir el molino, con paredes dos veces más gruesas que antes, y concluirlo para una fecha determinada, además del trabajo diario de la granja, era una tarea tremenda. A veces les parecía que trabajaban más y no comían mejor que en la época de Jones. Los domingos por la mañana Squealer, sujetando un papel largo con una pata, les leía largas listas de cifras, demostrando que la producción de toda clase de víveres había aumentado en un 200 por ciento, 300 por ciento, o 500 por ciento, según el caso. Los animales no vieron motivo para no creerle, especialmente porque no podían recordar con claridad cómo eran las cosas antes de la Rebelión. Aun así, preferían a veces tener menos cifras y más comida.","This year they worked much harder than the previous year. Besides the usual farm tasks, they also had to rebuild the windmill with walls twice as thick, and they had to complete it on schedule. There were times when they felt they had to work more but were fed no better than during Mr. Jones's time. Every Sunday morning, Squealer would hold a long piece of paper and read out figures proving that the production of various foodstuffs had increased, sometimes by two hundred, sometimes by three hundred, sometimes by five hundred percent. They saw no reason to doubt it, especially since they had forgotten and no longer remembered anything from before the Rebellion. However, sometimes they felt it would be better if the figures were lower but the food was more.","That year, the animals worked much harder than the previous year. On one hand, the reconstruction of the windmill with walls twice as thick and its completion by the predetermined date, and on the other hand, the daily operations of the farm required an extraordinary effort. From time to time, the animals began to notice that despite working more than they did during Jones's era, they were not better fed. On Sunday mornings, Squealer would read out some figures from a long piece of paper he held with his foot, explaining that the production of various foodstuffs had increased by two hundred percent, three hundred percent, five hundred percent. Since the animals no longer remembered the conditions before the Rebellion accurately, they saw no reason not to believe him. But still, there were days when they couldn't help but wonder when they would see the days where they listened to fewer numbers and ate more food.","During this year, the animals worked even harder than the previous year. Rebuilding the windmill, with walls twice as thick as before, and completing it by a set date, in addition to the daily farm work, was a tremendous task. Sometimes it seemed to them that they worked more and did not eat better than in Jones's time. On Sunday mornings, Squealer, holding a long paper with one paw, would read them long lists of figures, showing that the production of all kinds of foodstuffs had increased by 200 percent, 300 percent, or 500 percent, as the case might be. The animals saw no reason not to believe him, especially since they could not clearly remember how things were before the Rebellion. Even so, they sometimes preferred to have fewer figures and more food."
249,"['napoléon', 'napoleón', 'napoleon']",,"“Impossible!” cried Napoleon. “We have built the walls far too thick for that. They could not knock it down in a week. Courage, comrades!”","""Không xong đâu!"", Napoleon gào lên, ""Tường cối xay gió dày lắm, chúng không làm gì được đâu. Phải mất cả tuần là ít. Cứ bình tĩnh đi, các đồng chí!""","""Hiçbir şey yapamazlar!"" diye bağırdı Napoléon. ""Onların balyozları bizim kalın duvarlarımıza işlemez. Bir hafta uğraşsalar gene yıkamazlar. Korkmayın, yoldaşlar!""","—¡Imposible! —gritó Napoleón—. Hemos construido las paredes demasiado gruesas para eso. No las podrán tirar abajo ni en una semana. ¡Valor, camaradas!","""It's not going to work!"", Napoleon shouted, ""The windmill walls are very thick, they can't do anything. It will take at least a week. Stay calm, comrades!""","""They can't do anything!"" shouted Napoleon. ""Their sledgehammers won't penetrate our thick walls. Even if they work for a week, they still won't be able to bring them down. Don't be afraid, comrades!""","—Impossible! —shouted Napoleon—. We have built the walls too thick for that. They won't be able to bring them down even in a week. Take heart, comrades!"
250,"['benjamin', 'benjamín']",,"But Benjamin was watching the movements of the men intently. The two with the hammer and the crowbar were drilling a hole near the base of the windmill. Slowly, and with an air almost of amusement, Benjamin nodded his long muzzle.","Nhưng Benjamin vẫn không rời mắt khỏi mọi động tĩnh. Hai người đang dùng búa và xà beng đào một cái hố ngay dưới chân tường cối xay gió. Benjamin gật gù cái mõm dài ngoằng, có vẻ như nó còn cảm thấy thú vị nữa.","Ama Benjamin, gözünü dört açmış, adamların ne yaptıklarını anlamaya çalışıyordu. Bir de baktı, o iki adam kol demiri ve balyozla yel değirmeninin temeline yakın bir yerinde çukur açıyorlar. Uzun burnunu ağır ağır iki yana sallayarak bilgiççe gülümsedi.","Pero Benjamín estaba observando con insistencia los movimientos de los hombres. Los que manejaban el martillo y la palanca de hierro estaban abriendo un agujero cerca de la base del molino. Lentamente, y con un aire casi divertido, Benjamín agitó su largo hocico.","But Benjamin did not take his eyes off all the movements. The two men were using hammers and crowbars to dig a hole right at the foot of the windmill wall. Benjamin nodded his long snout, seemingly finding it interesting.","But Benjamin kept his eyes wide open, trying to understand what the men were doing. Then he saw that the two men were digging a hole near the base of the windmill with a crowbar and a sledgehammer. He slowly shook his long nose from side to side and smiled knowingly.","But Benjamin was intently observing the movements of the men. Those handling the hammer and the iron lever were opening a hole near the base of the mill. Slowly, and with an almost amused air, Benjamin shook his long snout."
261,"['napoleón', 'napoleo', 'comrade napoleon', 'napoléon yoldaş']",,"“What matter? We will build another windmill. We will build six windmills if we feel like it. You do not appreciate, comrade, the mighty thing that we have done. The enemy was in occupation of this very ground that we stand upon. And now — thanks to the leadership of Comrade Napoleon — we have won every inch of it back again!”","""Thế thì đã sao? Chúng ta sẽ xây cái khác. Nếu muốn chúng ta có thể xây sáu cái một lúc. Có thể đồng chí chưa đánh giá hết chiến công vĩ đại vừa rồi của chúng ta. Kẻ thù đã chiếm được chính mảnh đất mà chúng ta đang đứng đây. Bây giờ, nhờ sự lãnh đạo của đồng chí Napoleon, chúng ta đã giành lại được từng tấc đất của chúng ta.""","""Boş ver, aldırma! Yenisini yaparız. Canımız isterse, altı yel değirmeni daha yaparız. Ne kadar büyük bir iş başardığımızın farkında değilsin galiba, yoldaş! Şu üzerinde durduğumuz topraklar az önce düşman elindeydi. Oysa şimdi her bir karışını geri aldık; Napoléon Yoldaş'ın önderliği sayesinde tabii!","—¿Qué importa? Construiremos otro molino. Construiremos seis molinos si queremos. No apreciáis, camaradas, la importancia de lo que hemos hecho. El enemigo estaba ocupando este suelo que pisamos. ¡Y ahora, gracias a la dirección del camarada Napoleón, hemos reconquistado cada pulgada del mismo!","""So what? We will build another one. If we want, we can build six at once. Perhaps you have not fully appreciated the great victory we just achieved. The enemy had taken the very land we are standing on now. Now, thanks to Comrade Napoleon's leadership, we have reclaimed every inch of our land.""","""Never mind, don't worry! We'll make a new one. If we feel like it, we'll build six more windmills. You don't seem to realize what a great achievement we've accomplished, comrade! The land we're standing on was in enemy hands just a moment ago. But now we've taken back every inch of it; thanks to the leadership of Comrade Napoleon, of course!""","—What does it matter? We will build another windmill. We will build six windmills if we want. You do not appreciate, comrades, the importance of what we have done. The enemy was occupying this ground we stand on. And now, thanks to the leadership of Comrade Napoleon, we have recaptured every inch of it!"
275,"['napoléon', 'napoleón', 'napoleon']",,"There were many more mouths to feed now. In the autumn the four sows had all littered about simultaneously, producing thirty-one young pigs between them. The young pigs were piebald, and as Napoleon was the only boar on the farm, it was possible to guess at their parentage. It was announced that later, when bricks and timber had been purchased, a schoolroom would be built in the farmhouse garden. For the time being, the young pigs were given their instruction by Napoleon himself in the farmhouse kitchen. They took their exercise in the garden, and were discouraged from playing with the other young animals. About this time, too, it was laid down as a rule that when a pig and any other animal met on the path, the other animal must stand aside: and also that all pigs, of whatever degree, were to have the privilege of wearing green ribbons on their tails on Sundays.","Nhân khẩu ngày một tăng. Mùa thu vừa rồi có bốn chị lợn nằm ổ cùng một lúc, chúng sinh được những ba mươi mốt con cả thảy. Tất cả đều là lợn khoang, cả trại chỉ có một mình Napoleon là lợn giống nên có thể đoán ngay được chúng là con ai. Toàn trại được thông báo rằng hiện đang tiến hành mua gạch và gỗ, khi nào mua được thì sẽ xây lớp học. Còn hiện thời thì lũ lợn con sẽ được giao cho Napoleon dạy dỗ trong khu nhà bếp. Lũ lợn con được đưa ra vườn chơi nhưng bị cấm tiếp xúc với bọn thú con khác loài. Một điều luật mới cũng được đưa ra trong khoảng thời gian này, ấy là khi gặp nhau thì tất cả phải đứng sang bên, nhường đường cho lợn đi trước, đồng thời, giống lợn, không phân biệt chức vụ được đeo băng xanh ở đuôi vào các ngày chủ nhật.","Beslenecek boğazlar da artmıştı. Sonbaharda dört dişi domuz da aşağı yukarı aynı sıralar toplam otuz bir yavru doğurmuştu. Çiftlikteki tek erkek domuz Napoléon olduğundan, hepsi de alacalı olan yavruların babalarının kim olduğunu kestirmek hiç de güç değildi. İleride, tuğla ve kereste alındığı zaman, çiftlik evinin bahçesinde bir derslik yapılacağı açıklanmıştı. Ama şimdilik küçük domuzlara çiftlik evinin mutfağında Napoléon kendisi ders vermekteydi. Beden eğitimi ve gezinti için bahçeye çıkıyorlardı, ama öteki hayvanların yavrularıyla oynamalarına izin yoktu. Gene o sıralar, yeni kurallar getirilmişti: Bir domuz ile başka bir hayvan yolda karşılaştıklarında öteki hayvan kenara çekilerek domuza yol verecek ve bütün domuzlar pazar günleri kuyruklarına yeşil kurdele takma ayrıcalığına sahip olacaklardı.","Había muchas bocas más que alimentar. En el otoño las cuatro cerdas tuvieron crías simultáneamente, amamantando, entre todas, treinta y un cochinillos. Los jóvenes cerdos eran manchados, y como Napoleón era el único verraco en la granja, no fue difícil adivinar su origen paterno. Se anunció que más adelante, cuando se compraran ladrillos y maderas, se construiría una escuela en el jardín. Mientras tanto, los lechones fueron educados por Napoleón mismo en la cocina de la casa. Hacían su gimnasia en el jardín, y se les disuadía de jugar con los otros animales jóvenes. En esa época, también se implantó la regla de que cuando un cerdo y cualquier otro animal se encontraran en el camino, el segundo debía hacerse a un lado; y asimismo que los cerdos, de cualquier categoría, iban a tener el privilegio de adornarse con cintas verdes en la cola, los domingos.","The population is increasing day by day. Last autumn, four sows farrowed at the same time, giving birth to a total of thirty-one piglets. All of them were spotted pigs, and since Napoleon was the only boar on the farm, it was easy to guess whose offspring they were. The entire farm was informed that bricks and wood were being purchased, and once acquired, a schoolhouse would be built. In the meantime, the piglets would be taught by Napoleon in the kitchen area. The piglets were allowed to play in the garden but were forbidden to interact with other species' young. A new rule was also introduced around this time, stating that everyone must step aside to give way to pigs, and additionally, pigs, regardless of rank, were to wear a green ribbon on their tails on Sundays.","The number of mouths to feed had also increased. In the fall, four sows had given birth to a total of thirty-one piglets around the same time. Since the only male pig on the farm was Napoleon, it was not hard to guess who the father of the spotted piglets was. It was announced that a classroom would be built in the garden of the farmhouse when bricks and timber were obtained in the future. But for now, Napoleon himself was teaching the young pigs in the kitchen of the farmhouse. They would go out to the garden for physical education and walks, but they were not allowed to play with the other animals' offspring. Around that time, new rules were introduced: When a pig and another animal met on the road, the other animal would step aside to let the pig pass, and all pigs would have the privilege of wearing green ribbons on their tails on Sundays.","There were many more mouths to feed. In the autumn, the four sows gave birth simultaneously, nursing a total of thirty-one piglets. The young pigs were spotted, and since Napoleon was the only boar on the farm, it was not difficult to guess their paternal origin. It was announced that later on, when bricks and wood were purchased, a school would be built in the garden. Meanwhile, the piglets were educated by Napoleon himself in the house's kitchen. They did their exercises in the garden, and were discouraged from playing with the other young animals. At that time, the rule was also established that when a pig and any other animal met on the path, the latter had to step aside; and likewise, that pigs of any category would have the privilege of adorning themselves with green ribbons on their tails on Sundays."
279,['moses'],,"In the middle of the summer Moses the raven suddenly reappeared on the farm, after an absence of several years. He was quite unchanged, still did no work, and talked in the same strain as ever about Sugarcandy Mountain. He would perch on a stump, flap his black wings, and talk by the hour to anyone who would listen. “Up there, comrades,” he would say solemnly, pointing to the sky with his large beak —“up there, just on the other side of that dark cloud that you can see — there it lies, Sugarcandy Mountain, that happy country where we poor animals shall rest for ever from our labours!” He even claimed to have been there on one of his higher flights, and to have seen the everlasting fields of clover and the linseed cake and lump sugar growing on the hedges. Many of the animals believed him. Their lives now, they reasoned, were hungry and laborious; was it not right and just that a better world should exist somewhere else? A thing that was difficult to determine was the attitude of the pigs towards Moses. They all declared contemptuously that his stories about Sugarcandy Mountain were lies, and yet they allowed him to remain on the farm, not working, with an allowance of a gill of beer a day.","Sau nhiều năm vắng bóng, giữa mùa hè vừa rồi con Moses bỗng lại xuất hiện. Nó hầu như không thay đổi, vẫn chẳng chịu làm gì và suốt ngày kể chuyện hão huyền về Núi Xôi. Nó thường đậu trên cành cây, vẫy vẫy đôi cánh đen và nói hàng giờ liền, miễn là có con nào đó chịu nghe. ""Ở trên kia, thưa các đồng chí"", Nó vừa nói vừa lấy mỏ chỉ lên trời, ""phía trên những đám mây màu đen kia là Núi Xôi, là nơi các loài vật khốn khổ chúng ta sẽ được yên nghỉ đời đời."" Nó còn nói rằng nó đã từng bay tới đó một lần rồi, đã từng trông thấy những cánh đồng cỏ ba lá xanh tốt quanh năm, trông thấy những khu vườn mọc đầy bánh nhân hạt lanh cũng như đường cục. Thế mà có nhiều con tin. Chúng nghĩ rằng chúng đang bị đói, khổ, vất vả; thế thì việc có một thế giới an lành hơn ở đâu đó cũng là lẽ công bằng mà thôi. Nhưng điều chúng không thể hiểu được chính là thái độ của bọn lợn đối với Moses. Lũ lợn miệt thị rằng Núi Xôi chỉ là chuyện bịa, nhưng Moses không những không bị đuổi đi mà còn được cấp một vại bia mỗi ngày.","Kaç yıldır ortalıkta görünmeyen kuzgun Moses, yaz ortalarına doğru birden çiftliğe geri döndü. Neredeyse hiç değişmemişti; elini sıcak sıcak sudan soğuk suya sokmuyor, eskisi gibi Balbadem Diyarı masalları okuyup duruyordu. Bir kütüğün üstüne tünüyor, kara kanatlarını çırpıyor; dinleyecek birini bulmayagörsün, saatlerce konuşuyordu. Koca gagasıyla gökyüzünü göstererek çok ciddi bir sesle, ""İşte orada, yoldaşlar,"" diyordu. ""Balbadem Diyarı, biz zavallı hayvanların tüm sıkıntılarımızdan kurtulup sonsuza dek huzur içinde yaşayacağımız ülke orada, şu gördüğünüz kara bulut var ya, onun hemen ardında!"" Dahası, bir gün çok yükseklerden uçarken oradan geçtiğini, alabildiğine uzanıp giden yonca tarlalarını, keten tohumu küspesi ve kesmeşekerlerle kaplı çalılıkları gözleriyle gördüğünü ileri sürüyordu. Hayvanların birçoğu ona inanıyordu. Bu dünyada açlık ve yokluk içinde yaşıyorlardı; başka bir yerlerde daha iyi bir dünyanın bulunmasından daha doğru, daha anlaşılır ne olabilirdi? Asıl anlaşılması zor olan, domuzların Moses'a karşı tutumuydu. Hem onu aşağılayarak Balbadem Diyarı'yla ilgili masallarının palavra olduğunu söylüyorlar, hem de hiç çalışmadan çiftlikte kalmasına ses çıkarmıyorlar, dahası her gün bira içmesine izin veriyorlardı.","A mediados del verano, Moses, el cuervo, reapareció repentinamente en la granja, tras una ausencia de varios años. No había cambiado nada, continuaba sin hacer trabajo alguno y se expresaba igual que siempre respecto al Monte Azúcar. Solía posarse sobre un poste, batía sus negras alas y hablaba durante horas a cualquiera que quisiera escucharlo. «Allá arriba, camaradas —decía, señalando solemnemente el cielo con su pico largo—, allá arriba, exactamente detrás de esa nube oscura que ustedes pueden ver, allí está situado Monte Azúcar, esa tierra feliz donde nosotros, pobres animales, descansaremos para siempre de nuestras fatigas». Hasta sostenía haber estado allí en uno de sus vuelos a gran altura, y haber visto los campos perennes de trébol y las tartas de semilla de lino y los terrones de azúcar creciendo en los cercados. Muchos de los animales le creían. Actualmente, razonaban ellos, sus vidas no eran más que hambre y trabajo; ¿no resultaba, entonces, correcto y justo que existiera un mundo mejor en alguna parte? Una cosa difícil de determinar, era la actitud de los cerdos hacia Moses. Todos ellos declaraban desdeñosamente que sus cuentos respecto a Monte Azúcar eran mentiras y, sin embargo, le permitían permanecer en la granja, sin trabajar, con una pequeña ración de cerveza por día.","After many years of absence, Moses suddenly reappeared in the middle of last summer. He had hardly changed, still refusing to do anything and spending all day telling fanciful stories about Sugarcandy Mountain. He often perched on a tree branch, flapping his black wings and talking for hours on end, as long as there was someone willing to listen. ""Up there, comrades,"" It said while pointing its beak towards the sky, ""above those black clouds is Mount Rice, where we, the wretched animals, will rest forever."" It also said that it had once flown there, had seen clover fields lush all year round, and had seen gardens full of flaxseed cakes and sugar cubes. Yet there were many hostages. They thought they were starving, suffering, and struggling; so the idea of a more peaceful world somewhere else seemed only fair. But what they couldn't understand was the pigs' attitude towards Moses. The pigs scorned the idea that Sugar Mountain was just a fabrication, but Moses was not only not driven away but was also given a pint of beer each day.","The raven Moses, who had not been seen for years, suddenly returned to the farm in the middle of summer. He had hardly changed; he did not lift a finger, and as before, he kept telling tales of the Sugarcandy Mountain. He perched on a stump, flapped his black wings, and if he found someone to listen, he would talk for hours. Pointing to the sky with his big beak, he would say in a very serious voice, ""It's there, comrades."" ""Sugarcandy Mountain, the land where we poor animals shall be free from all our troubles and live in peace forever, is there, just behind that black cloud you see!"" Moreover, he claimed that one day, while flying very high, he had passed by it and seen with his own eyes the clover fields stretching as far as the eye could see, and the hedges covered with linseed cakes and lumps of sugar. Many of the animals believed him. They lived in hunger and deprivation in this world; what could be more true or understandable than the existence of a better world elsewhere? The real puzzle was the pigs' attitude towards Moses. They both ridiculed him, saying that his tales of Sugarcandy Mountain were lies, and yet they allowed him to stay on the farm without working, even letting him drink beer every day.","In the middle of summer, Moses, the raven, suddenly reappeared on the farm after an absence of several years. He hadn't changed at all; he still did no work and spoke the same as always about Sugar Mountain. He would often perch on a post, flap his black wings, and talk for hours to anyone who would listen. “Up there, comrades,” he would say, solemnly pointing to the sky with his long beak, “up there, just behind that dark cloud you can see, lies Sugar Mountain, that happy land where we poor animals will rest forever from our labors.” He even claimed to have been there on one of his high flights and to have seen the perennial fields of clover and the linseed cake and sugar lumps growing in the hedges. Many of the animals believed him. Nowadays, they reasoned, their lives were nothing but hunger and work; wasn't it right and just, then, that a better world should exist somewhere? One difficult thing to determine was the pigs' attitude towards Moses. They all disdainfully declared that his tales about Sugar Mountain were lies, yet they allowed him to stay on the farm without working, with a small ration of beer per day."
298,"['chỉ điểm', 'squealer']",,"Here Squealer’s demeanour suddenly changed. He fell silent for a moment, and his little eyes darted suspicious glances from side to side before he proceeded.","Lúc đó thái độ của Chỉ Điểm đột nhiên thay đổi. Nó ngồi im một lúc, sau đó nhìn quanh khắp lượt rồi mới tiếp tục câu chuyện.","Derken, Squealer'ın tavrı ansızın değişiverdi. Bir an durdu, ufacık gözleriyle çevresine kuşkulu bakışlar fırlattıktan sonra başladı anlatmaya.","Aquí el porte de Squealer cambió repentinamente. Permaneció callado un instante, y sus ojillos lanzaron miradas de desconfianza de un lado a otro antes de continuar.","At that moment, Chỉ Điểm's attitude suddenly changed. He sat still for a while, then looked around before continuing the story.","Then, Squealer's demeanor suddenly changed. He paused for a moment, cast suspicious glances around with his tiny eyes, and then began to speak.","Here Squealer's demeanor changed suddenly. He remained silent for a moment, and his little eyes darted suspicious glances from side to side before continuing."
312,"['bà mập', 'clover']",,"It was just after the sheep had returned, on a pleasant evening when the animals had finished work and were making their way back to the farm buildings, that the terrified neighing of a horse sounded from the yard. Startled, the animals stopped in their tracks. It was Clover’s voice. She neighed again, and all the animals broke into a gallop and rushed into the yard. Then they saw what Clover had seen.","Một chiều, hôm ấy lũ cừu đã học xong và trở về rồi, trong khi cả bọn đang quay về sau một ngày lao động thì chúng bỗng nghe thấy tiếng ngựa kêu thất thanh từ phía trại vọng lại. Quá hỏang sợ, tất cả lập tức đứng như trời trồng. Đấy là tiếng kêu của Bà Mập. Nó lại kêu lên lần nữa, tất cả lập tức phóng thật nhanh vào sân trại để xem có chuyện gì. Và chúng nhìn thấy chính cái điều đã làm Bà Mập hoảng loạn.","Koyunların çiftliğe yeni döndükleri güzel bir akşamüstü, hayvanlar işlerini bitirmişler, çiftlik binalarına yönelmişlerdi. Birden, avlunun oradan, korkunç bir kişneme duyuldu. Hayvanlar ürkerek oldukları yerde kaldılar. Clover'ın sesiydi. Bir kez daha kişneyince, tüm hayvanlar dörtnala avluya daldılar. Ve Clover'ın gördüğünü onlar da gördüler:","Una tarde tranquila, al poco tiempo de haber vuelto las ovejas de su retiro —los animales ya habían terminado de trabajar y regresaban hacia los edificios de la granja—, se oyó desde el patio el relincho aterrado de un caballo. Alarmados, los animales se detuvieron bruscamente. Era la voz de Clover. Relinchó de nuevo y todos se lanzaron al galope entrando precipitadamente en el patio. Entonces contemplaron lo que Clover había visto.","One afternoon, the sheep had finished their lessons and returned, while the whole group was heading back after a day of labor when they suddenly heard a horse's frantic neigh coming from the direction of the farm. Terrified, they all immediately stood as if rooted to the spot. It was the cry of Fat Lady. She cried out again, and they all immediately dashed into the farmyard to see what was happening. And they saw exactly what had caused Fat Lady's panic.","On a beautiful evening when the sheep had just returned to the farm, the animals had finished their work and were heading towards the farm buildings. Suddenly, a terrifying neigh was heard from the yard. The animals froze in their tracks, startled. It was Clover's voice. When she neighed once more, all the animals galloped into the yard. And they saw what Clover had seen:","A quiet afternoon, shortly after the sheep had returned from their retreat —the animals had already finished working and were heading back towards the farm buildings—, a terrified neigh of a horse was heard from the yard. Alarmed, the animals stopped abruptly. It was Clover's voice. She neighed again and everyone galloped, rushing into the yard. Then they saw what Clover had seen."
