line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
244,,[],"“And just as I’d taken the highest tree in the wood,” continued the Pigeon, raising its voice to a shriek, “and just as I was thinking I should be free of them at last, they must needs come wriggling down from the sky! Ugh, Serpent!”",,"- Ta đã phải mang ổ trứng lên ngọn cây cao nhất trong rừng - Bồ câu vẫn tiếp tục nói, nó cao giọng rít lên - và cứ tưởng cuối cùng ta cũng thoát khỏi chúng, bởi vì để vào được ổ của ta thì chúng chỉ có thể phi từ trên trời xuống!",,"Güvercin sesini büsbütün yükselterek, haykırırcasına ""Korudaki en yüksek ağacı seçtim. Oh, sonunda kurtuldum şunlardan, buraya kadar çıkabilmek için kanatlanmaları gerek, diyordum. Ah, seni gidi yılan.",,"—¡Y justo cuando elijo el árbol más alto del bosque —continuó la Paloma, levantando la voz en un chillido—, y justo cuando me creía por fin libre de ellas, tienen que empezar a bajar culebreando desde el cielo! ¡Qué asco de serpientes!",,"- I had to carry the nest of eggs to the highest tree in the forest - The pigeon continued to speak, its voice rising in a screech - and I thought I had finally escaped them, because to get to my nest, they would have to swoop down from the sky! But… Oh my God!","The pigeon raised its voice completely, almost shouting, ""I chose the tallest tree in the grove. Oh, I finally got rid of them, I was saying they would need wings to get up here. Ah, you sneaky snake.""","—And just when I choose the tallest tree in the forest —continued the Pigeon, raising its voice in a shriek—, and just when I thought I was finally free of them, they have to start slithering down from the sky! What a disgusting bunch of snakes!",60
266,,[],"At this moment the door of the house opened, and a large plate came skimming out, straight at the Footman’s head: it just grazed his nose, and broke to pieces against one of the trees behind him.",,"Đúng lúc đó, cánh cửa bật mở và một chiếc đĩa lớn bị ai đó ném bay ra ngoài, hướng thẳng vào đầu người hầu mặt ếch, nhưng may sao nó chỉ sượt qua mũi anh ta và đập vào một cái cây đằng sau rồi vỡ vụn.",,"Tam o sırada evin kapısı açıldı ve koca bir tabak Uşağın kafasına doğru ok gibi fırladı. Ta burnunun ucundan geçerek az ötedeki bir ağaca çarptı, paramparça oldu.",,"En este momento la puerta de la casa se abrió, y un gran plato salió zumbando por los aires, en dirección a la cabeza del lacayo: le rozó la nariz y fue a estrellarse contra uno de los árboles que había detrás.",,"At that moment, the door burst open and a large plate was thrown out by someone, heading straight for the frog-faced servant's head. Luckily, it only grazed his nose and hit a tree behind him, shattering into pieces.","At that moment, the door of the house opened and a large plate was hurled like an arrow towards the Butler's head. It passed just by the tip of his nose and hit a nearby tree, shattering into pieces.","At that moment, the door of the house opened, and a large plate came whizzing through the air, heading straight for the footman's head: it grazed his nose and crashed into one of the trees behind him.",46
363,,[],"“You might just as well say,” added the March Hare, “that ‘I like what I get’ is the same thing as ‘I get what I like’!”",,Cô có thể nói - Thỏ rừng tiếp lời - rằng: “Tôi thích cái tôi lấy” Cũng giống như “Tôi lấy cái tôi thích!” -,,"Öteden Mart Tavşanı da atıldı ''Söz gelimi, ne bulursam beğenirim yerine, ne beğenirsem bulurum demek de aynı şey olacak.",,—¡Y sería lo mismo decir —añadió la Liebre de Marzo- «me gusta lo que tengo» que «tengo lo que me gusta»!,,"You might just as well say - the March Hare added - that: ""I like what I get"" is the same as ""I get what I like!"" -","Then the March Hare also chimed in, ''For instance, saying 'I like whatever I find' is the same as saying 'I find whatever I like.'''","—And it would be the same to say —added the March Hare— ""I like what I have"" as ""I have what I like""!",34
371,,[],"The March Hare took the watch and looked at it gloomily: then he dipped it into his cup of tea, and looked at it again: but he could think of nothing better to say than his first remark, “It was the best butter, you know.”",,"Thỏ rừng cũng lại rút một chiếc đồng hồ quả quýt ra và rầu rĩ nhìn nó. Đột nhiên nó nhúng cả chiếc đồng hồ vào tách nước trà rồi lại nhìn, nhưng nó chẳng nghĩ được điều gì hay hơn là câu nói ban đầu: - Đó là loại bơ tốt nhất đấy, anh biết thế mà.",,"Mart Tavşanı saati alarak üzgün üzgün baktı, sonra cup diye çay fincanına daldırıp çıkardı, yine baktı, ama gene ilk dediğinden daha iyi bir söz bulamadı. ''İnan olsun, en iyi tereyağıydı.",,"La Liebre de Marzo cogió el reloj y lo miró con aire melancólico: después lo sumergió en su taza de té, y lo miró de nuevo. Pero no se le ocurrió nada mejor que decir y repitió su primera observación: —Era mantequilla de la mejor, sabes.",,"The hare also took out a pocket watch and looked at it sorrowfully. Suddenly, it dipped the watch into a cup of tea and looked at it again, but couldn't think of anything better to say than its initial remark: - That's the best butter, you know that.","The March Hare took the watch and looked at it sadly, then dipped it into the tea cup with a plop, took it out, looked at it again, but still couldn't find a better word than what he had said first. ""I assure you, it was the best butter.""''","The March Hare took the watch and looked at it with a melancholic air: then he dipped it into his cup of tea, and looked at it again. But nothing better occurred to him to say, so he repeated his first observation: —It was the best butter, you know.",53
402,,[],"Here the Dormouse shook itself, and began singing in its sleep “Twinkle, twinkle, twinkle, twinkle—” and went on so long that they had to pinch it to make it stop.",,"- Và người làm mũ hát tiếp: “Mãi trên cao em bay bay mãi, Như khay trà ở giữa bầu trời Lấp lánh, lấp lánh…” Đến đây, Chuột sóc bỗng lắc người và bắt đầu hát trong giấc ngủ. - Lấp lánh, lấp lánh, lấp lánh, lấp lánh… Chuột sóc cứ kéo dài mãi điệp khúc đó đến nỗi Người làm mũ và Thỏ rừng phải véo nó một cái để nó dừng lại.",,"Şarkının burasında Tarla Faresi şöyle bir silkindi ve uykusunun arasında söylenmeye başladı. ''Pırıl pırıl, pırıl pırıl. '' Bunu öyle uzattı ki sonunda sussun diye bastılar çimdiği.",,"Al llegar a este punto, el Lirón se estremeció y empezó a canturrear en sueños: «brilla, brilla, brilla, brilla... », y estuvo así tanto rato que tuvieron que darle un buen pellizco para que se callara.",,"At this point, the Dormouse suddenly twitched and began to sing in its sleep. - Twinkle, twinkle, twinkle, twinkle... The Dormouse kept repeating that refrain so much that the Hatter and the March Hare had to pinch it to make it stop.","At this part of the song, the Field Mouse gave a little shake and started muttering in his sleep. ''Shiny, shiny, shiny, shiny.'' He dragged it out so much that they pinched him to make him stop.","Upon reaching this point, the Dormouse shivered and began to hum in his sleep: ""twinkle, twinkle, twinkle, twinkle..."", and he went on like that for so long that they had to give him a good pinch to make him stop.",43
411,,[],"“Suppose we change the subject,” the March Hare interrupted, yawning. “I’m getting tired of this. I vote the young lady tells us a story.”",,- Thôi chúng ta chuyển chủ đề đi - Thỏ rừng ngáp dài - Tôi chán ngấy cái trò này rồi. Tôi tán thành để cô bé này kể cho chúng ta nghe một câu chuyện nào đó. - Nhưng tôi chẳng biết chuyện nào cả.,,"Mart Tavşanı esneyerek ""Artık bu konuyu bırakalım, canımı sıktı"" dedi. ""Bir önerim var : küçük bayan bize bir masal anlatsın.",,—¿Y si cambiáramos de conversación? —los interrumpió la Liebre de Marzo con un bostezo—. Estoy harta de todo este asunto. Propongo que esta señorita nos cuente un cuento.,,- Let's change the subject - The hare yawned - I'm fed up with this game. I agree that this little girl should tell us a story. - But I don't know any stories.,"The March Hare yawned and said, ""Let's drop this subject, it's bothering me."" ""I have a suggestion: the little lady should tell us a story.""",—What if we changed the conversation? —interrupted the March Hare with a yawn—. I'm tired of this whole matter. I propose that this young lady tells us a story.,34
443,,[],"“They were learning to draw,” the Dormouse went on, yawning and rubbing its eyes, for it was getting very sleepy; “and they drew all manner of things—everything that begins with an M—”",,"- Họ đang học kéo. Họ kéo tất cả mọi thứ và mọi thứ đều bắt đầu bằng chữ M. - Chuột sóc tiếp tục kể, vừa kể vừa dụi mắt, rồi ngáp. Nó buồn ngủ quá.",,"Fare, artık adamakıllı uykusu geldiği için, esneyip gözlerini oğuşturarak sözünü sürdürdü. ''Kuyudan çekmeyi öğrenmişler... Türlü türlü şeyler çekmeye başlamışlar.. Baş harfi F olan türlü şeyler çekiyorlarmış...",,"—Nuestras tres hermanitas estaban aprendiendo, pues, a dibujar —siguió el Lirón, bostezando y frotándose los ojos, porque le estaba entrando un sueño terrible—, y dibujaban todo tipo de cosas... todo lo que empieza con la letra M...",,"- They are learning to pull. They pull everything, and everything starts with the letter M. - The dormouse continued to tell, rubbing its eyes while yawning. It was very sleepy.","Fare, since he was now thoroughly sleepy, continued his speech while yawning and rubbing his eyes. ''They have learned to draw from the well... They have started drawing all sorts of things... They are drawing all sorts of things that start with the letter F...''","—Our three little sisters were learning to draw —continued the Dormouse, yawning and rubbing its eyes, because it was getting terribly sleepy—, and they drew all kinds of things... everything that starts with the letter M...",43
447,,[],"The Dormouse had closed its eyes by this time, and was going off into a doze; but, on being pinched by the Hatter, it woke up again with a little shriek, and went on: “—that begins with an M, such as mouse-traps, and the moon, and memory, and muchness—you know you say things are “much of a muchness”—did you ever see such a thing as a drawing of a muchness?”",,"Lúc này, Chuột sóc đã nhắm tịt hai mắt lại và bắt đầu ngủ, nhưng bị Người làm mũ véo một cái, nó choàng dậy, hét một tiếng nhỏ rồi lại tiếp tục kể. - Bắt đầu bằng chữ M, thí dụ như cái bẫy chuột, mặt trăng, ký ức[15] và nhiều thứ giống như thế.",,"Bu aralık Fare de, gözlerini kapamış, uykuya dalıyordu. Fakat Şapkacı çimdiği basınca bir çığlık kopararak uyanıp öyküsünü anlatmaya koyuldu: ''... F ile başlayan şeyler söz gelimi, fare kapanı, fırça fazlalık filan hani konuşurken de fazla fazlalık denir ya. Siz hiç kuyudan 'fazlalık' çekilmesi diye bir şey gördünüz mü?",,"Para entonces, el Lirón había cerrado los ojos y empezaba a cabecear. Pero, con los pellizcos del Sombrerero, se despertó de nuevo, soltó un gritito y siguió la narración: —... lo que empieza con la letra M, como matarratas, mundo, memoria y mucho... muy, en fin todas esas cosas. Mucho, digo, porque ya sabes, como cuando se dice ""un mucho más que un menos"". ¿Habéis visto alguna vez el dibujo de un «mucho»?",,"At this moment, the Dormouse had tightly closed its eyes and started to sleep, but the Hatter pinched it, causing it to wake up with a small scream and then continue its story. - Starting with the letter M, for example, a mouse trap, the moon, memories[15], and many things like that. You know, you always say these things are ""exactly the same,"" but have you ever seen something exactly like the thing you pulled?","Meanwhile, the Mouse, having closed its eyes, was falling asleep. But when the Hatter pinched it, it woke up with a scream and started telling its story: ''... Things that start with F, for example, mouse trap, brush, surplus, you know, when talking, you also say excessive surplus. Have you ever seen anything like 'excess' being drawn from a well?","By then, the Dormouse had closed its eyes and was starting to nod off. But, with the Hatter's pinches, it woke up again, let out a little squeak, and continued the narration: —... what starts with the letter M, like mouse-trap, world, memory, and much... very, well all those things. Much, I say, because you know, like when one says ""a much more than a less"". Have you ever seen a drawing of a ""much""?",97
452,,[],"Just as she said this, she noticed that one of the trees had a door leading right into it. “That’s very curious!” she thought. “But everything’s curious today. I think I may as well go in at once.” And in she went.",,"Nói đến đây, Alice bỗng phát hiện ra một cái cây có cửa dẫn vào trong thân. “Kỳ lạ chưa! Nhưng ngày hôm nay cái gì mà chẳng kỳ lạ. Có lẽ mình nên vào trong đó xem sao.” Nghĩ vậy Alice bước qua cửa và tiến vào trong thân cây.",,"Tam bunu söylerken, ağaçlardan birinde bir kapı olduğunu farketti: ''Acayip şey!'' diye düşündü. Sonra, ''Bugün zaten her şey acayip ya! Şu kapıdan bir gireyim bakayım'' deyip kapıdan girdi.",,"Mientras decía estas palabras, descubrió que uno de los árboles tenía una puerta en el tronco. —¡Qué extraño! —pensó—. Pero todo es extraño hoy. Creo que lo mejor será que entre en seguida. Y entró en el árbol.",,"As she said this, Alice suddenly discovered a tree with a door leading inside its trunk. “How strange! But then again, everything today has been strange. Maybe I should go inside and see.” Thinking this, Alice stepped through the door and entered the tree trunk.","Just as she was saying this, she noticed a door in one of the trees: ""What a strange thing!"" she thought. Then, ""Well, everything is strange today anyway! Let me go through this door and see,"" she said and entered through the door.","While saying these words, he discovered that one of the trees had a door in its trunk. —How strange! —he thought—. But everything is strange today. I think the best thing will be to go in right away. And he entered the tree.",53
453,,[],"Once more she found herself in the long hall, and close to the little glass table. “Now, I’ll manage better this time,” she said to herself, and began by taking the little golden key, and unlocking the door that led into the garden. Then she went to work nibbling at the mushroom (she had kept a piece of it in her pocket) till she was about a foot high: then she walked down the little passage: and then—she found herself at last in the beautiful garden, among the bright flower-beds and the cool fountains.",,"Một lần nữa, Alice lại thấy mình đang đứng giữa gian sảnh dài ngay cạnh cái bàn thủy tinh nhỏ. “Lần này mình sẽ làm mọi việc tốt hơn.” Cô tự nhủ và bắt đầu bằng việc cầm lấy chiếc chìa khóa nhỏ bằng vàng và mở cánh cửa dẫn vào khu vườn. Thế rồi, cô lại cắn một miếng nấm (cô vẫn giữ miếng nấm trong túi) và nhấm nháp cho tới khi cô cao khoảng 1 foot. Sau đó, cô men theo lối đi nhỏ và cuối cùng cô đã đứng giữa khu vườn tuyệt đẹp, xung quanh là những bông hoa rực rỡ và đây đó là những đài phun nước mát lạnh.",,"Bir de baktı ki yine o uzun salonda, cam masanın yanı başında duruyor. ''Eh, artık bu kez ne yapacağımı daha iyi biliyorum'' diye kendi kendine söylendi ve önce küçük altın anahtarı almakla işe başladı. Sonra o güzel bahçeye giden kapıyı açtı; sonra oturdu, bir ayak boyu oluncaya kadar mantarı kemirdi (bir parçasını cebinde saklamıştı): sonra o küçük koridordan yürüdü ve sonunda serin çeşmeler akan, güzel renkli çiçekler dolu bahçeye erişti.",,"Una vez más se encontró en el gran vestíbulo, muy cerca de la mesita de cristal. «Esta vez haré las cosas mucho mejor», se dijo a sí misma. Y empezó por coger la llavecita de oro y abrir la puerta que daba al jardín. Entonces se puso a mordisquear cuidadosamente la seta (se había guardado un pedazo en el bolsillo), hasta que midió poco más de un palmo. Entonces se adentró por el estrecho pasadizo. Y entonces... entonces estuvo por fin en el maravilloso jardín, entre las flores multicolores y las frescas fuentes.",,"Once again, Alice found herself standing in the long hall right next to the small glass table. “This time I will do everything better.” She told herself and began by taking the small golden key and opening the door leading to the garden. Then, she took a bite of the mushroom (she still kept the piece of mushroom in her pocket) and nibbled until she was about 1 foot tall. After that, she followed the small path and finally stood in the beautiful garden, surrounded by vibrant flowers and here and there were cool fountains.","Then she found herself once again in that long hall, standing right next to the glass table. ""Well, this time I know better what to do,"" she said to herself and started by taking the small golden key. Then she opened the door leading to that beautiful garden; then she sat down and nibbled the mushroom until she was about a foot tall (she had kept a piece in her pocket): then she walked through that small corridor and finally reached the garden filled with beautiful colored flowers and cool fountains.","Once again she found herself in the great hall, very close to the little glass table. “This time I’ll do things much better,” she said to herself. And she started by taking the little golden key and opening the door that led to the garden. Then she began to nibble carefully on the mushroom (she had kept a piece in her pocket), until she measured just over a handspan. Then she went through the narrow passage. And then... then she was finally in the wonderful garden, among the multicolored flowers and the fresh fountains.",114
471,,[],"“And who are these?” said the Queen, pointing to the three gardeners who were lying round the rose-tree; for, you see, as they were lying on their faces, and the pattern on their backs was the same as the rest of the pack, she could not tell whether they were gardeners, or soldiers, or courtiers, or three of her own children.",,"- Thế còn những người này là ai? - Hậu Cơ hỏi Alice, tay chỉ vào những người làm vườn lúc đó đang nằm úp mặt xuống đất quanh cây hoa hồng. Vì họ đều nằm úp mặt xuống đất và những hình vẽ trên lưng họ cũng giống hình vẽ trên tất cả những quân bài khác nên Hoàng hậu không thể biết họ là những người làm vườn, quân lính, hay ba đứa con của bà.",,"Kraliçe, gül ağacının dibinde yatan üç bahçıvanı göstererek, ''Ya bunlar kim?'' diye sordu. Yüzüstü yatıyorlardı, sırtları da tıpkı öteki iskambil kâğıtlarına benziyordu, onun için Kraliçe bunların bahçıvan mı, yoksa saray ileri geleni mi, yoksa kendi çocuklarından üçü mü olduğunu anlayamamıştı.",,"—¿Y quiénes son éstos? —siguió preguntando la Reina, mientras señalaba a los tres jardineros que yacían en torno al rosal. Porque, claro, al estar de bruces sólo se les veía la parte de atrás, que era igual en todas las cartas de la baraja, y la Reina no podía saber si eran jardineros, o soldados, o cortesanos, o tres de sus propios hijos.",,"- Hậu Cơ asked Alice, pointing to the gardeners who were lying face down on the ground around the rose tree. Because they were all lying face down on the ground and the designs on their backs were the same as the designs on all the other cards, the Queen couldn't tell if they were gardeners, soldiers, or her three children.","The Queen, pointing at the three gardeners lying at the base of the rose tree, asked, ""Who are these?"" They were lying face down, and their backs looked just like the other playing cards, so The Queen could not understand whether they were the gardener, a high-ranking palace official, or three of her own children.","—And who are these? —continued the Queen, while pointing to the three gardeners who were lying around the rosebush. Because, of course, being face down you could only see the back, which was the same on all the cards in the deck, and the Queen couldn't tell if they were gardeners, or soldiers, or courtiers, or three of her own children.",74
478,,[],"“Get up!” said the Queen, in a shrill, loud voice, and the three gardeners instantly jumped up, and began bowing to the King, the Queen, the royal children, and everybody else.",,"- Đứng dậy! - Hoàng hậu rít lên, giọng the thé chói tai. Ba người làm vườn lập tức đứng dậy và cúi đầu chào Vua, Hoàng hậu, đám trẻ con hoàng gia và tất cả những người trong đoàn.",,"Kraliçe çın çın öten bir sesle ''Kalkın ayağa!'' diye haykırdı; üç bahçıvan hemen fırlayıp kalkarak Krala, Kraliçeye, Kral çocuklarına, daha kim varsa hepsine selam vermeye başladılar.",,"—¡Arriba! —gritó la Reina, en voz fuerte y detonante. Y los tres jardineros se pusieron en pie de un salto, y empezaron a hacer profundas reverencias al Rey, a la Reina, a los infantes reales, al Valet y a todo el mundo.",,"""Stand up!"" - The Queen hissed, her voice shrill and piercing. The three gardeners immediately stood up and bowed to the King, the Queen, the royal children, and everyone in the entourage.","The Queen shouted in a ringing voice, ""Stand up!""; the three gardeners immediately jumped up and began to salute the King, the Queen, the royal children, and everyone else who was present.","""Up!"" shouted the Queen, in a loud and explosive voice. And the three gardeners jumped to their feet and began to make deep bows to the King, the Queen, the royal children, the Valet, and everyone.",43
500,,[],"She was looking about for some way of escape, and wondering whether she could get away without being seen, when she noticed a curious appearance in the air: it puzzled her very much at first, but, after watching it a minute or two, she made it out to be a grin, and she said to herself “It’s the Cheshire Cat: now I shall have somebody to talk to.”",,"Cô nhìn quanh để tìm cách thoát khỏi đây và băn khoăn không biết có bị ai nhìn thấy khi chạy trốn không thì đúng lúc đó cô nhận ra một hình bóng kì lạ xuất hiện trong không trung. Thoạt đầu cô hết sức ngạc nhiên nhưng sau vài phút nhìn kỹ, cô nhận ra đó là một nụ cười.",,"Artık kaçmak için çevrede bir yol arıyor. ''Acaba kimseye görünmeden sıvışabilir miyim?'' diye düşünüyordu; bir de baktı, havada acayip bir şey belirmiş. Önce epeyce şaştı ama bir iki dakika sonra bunun bir gülümseme olduğunu anladı, kendi kendine ''Cheshire Kedisidir'' diye söylendi.",,"Estaba buscando pues alguna forma de escapar, Y preguntándose si podría irse de allí sin que la vieran, cuando advirtió una extraña aparición en el aire. Al principio quedó muy desconcertada, pero, después de observarla unos minutos, descubrió que se trataba de una sonrisa, y se dijo:",,"She looked around to find a way to escape and wondered if anyone would see her running away, when at that moment she noticed a strange figure appearing in the air. At first, she was extremely surprised, but after a few minutes of looking closely, she realized it was a smile.","He is now looking around for a way to escape. ""I wonder if I can slip away without being seen by anyone?"" he thought; then he noticed something strange appearing in the air. At first, he was quite surprised, but after a minute or two, he realized it was a smile and said to himself, ""It's the Cheshire Cat.""","She was looking for some way to escape, and wondering if she could leave without being seen, when she noticed a strange apparition in the air. At first, she was very puzzled, but after observing it for a few minutes, she discovered that it was a smile, and she said to herself:",79
513,,[],"“Well, it must be removed,” said the King very decidedly, and he called the Queen, who was passing at the moment, “My dear! I wish you would have this cat removed!”",,"- Hừ, phải đuổi nó đi thôi - Vua Cơ nói, giọng kiên quyết rồi ông ta gọi Hoàng hậu lúc đó vừa đi ngang qua - Này Ái Hậu! Ta mong rằng Hậu sẽ cho người đuổi con mèo này đi khỏi đây!",,"Kral kararını vermiş gibi ''Herhalde ortadan kalkmalı'' diyerek, o sırada yakınlardan geçen Kraliçe'ye seslendi ''Güzelim! Ne olur, şu kediyi ortadan kaldırsana!'' dedi.",,"—Bueno, pues hay que eliminarlo —dijo el Rey con decisión, y llamó a la Reina, que precisamente pasaba por allí—. ¡Querida! ¡Me gustaría que eliminaras a este gato!",,"- Hmph, we must get rid of it - King Co said, his voice resolute, then he called the Queen who was just passing by - My beloved Queen! I hope that you will have someone remove this cat from here!","As if the King had made his decision, he said, ""I suppose it must be gotten rid of,"" and then called out to the Queen, who was passing by nearby, ""My dear! Please, would you get rid of this cat!"" he said.","—Well, then we must eliminate it —said the King decisively, and called the Queen, who was just passing by—. Dear! I would like you to eliminate this cat!",39
519,,[],"When she got back to the Cheshire Cat, she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner, the King, and the Queen, who were all talking at once, while all the rest were quite silent, and looked very uncomfortable.",,"Khi cô quay lại với mèo Cheshire, cô ngạc nhiên thấy một đám đông đang tụ tập ở đó. Một cuộc cãi cọ đang diễn ra giữa đao phủ, Vua và Hoàng hậu. Cả ba cùng nói một lúc trong khi đám đông lặng im và có vẻ rất căng thẳng.",,"Kedi'nin yanına geldiği zaman çevresinde epeyce bir kalabalık biriktiğini görerek şaşaladı. Kral, Kraliçe ve Cellat arasında bir tartışma oluyordu; üçü bir ağızdan konuşuyor, öbürleri de ne yapacaklarını şaşırmış, rahatsız rahatsız duruyorlardı.",,"Cuando volvió junto al Gato de Cheshire, quedó sorprendida al ver que un gran grupo de gente se había congregado a su alrededor. El verdugo, el Rey y la Reina discutían acaloradamente, hablando los tres a la vez, mientras los demás guardaban silencio y parecían sentirse muy incómodos.",,"When she turned back to the Cheshire Cat, she was surprised to see a crowd gathering there. An argument was taking place between the executioner, the King, and the Queen. All three were speaking at once while the crowd remained silent and seemed very tense.","When she came near the Cat, she was surprised to see quite a crowd had gathered around. The King, the Queen, and the Executioner were having an argument; the three of them were talking at once, while the others stood around, bewildered and uncomfortable.","When she returned to the Cheshire Cat, she was surprised to see that a large group of people had gathered around it. The executioner, the King, and the Queen were arguing heatedly, all three speaking at once, while the others remained silent and seemed very uncomfortable.",60
531,,[],"“When I’m a Duchess,” she said to herself, (not in a very hopeful tone though), “I won’t have any pepper in my kitchen at all. Soup does very well without—Maybe it’s always pepper that makes people hot-tempered,” she went on, very much pleased at having found out a new kind of rule, “and vinegar that makes them sour—and camomile that makes them bitter—and—and barley-sugar and such things that make children sweet-tempered. I only wish people knew that: then they wouldn’t be so stingy about it, you know—”",,"Nữ công tước nói tiếp: - Khi ta trở về địa vị Nữ công tước, trong bếp của ta sẽ không còn chút hạt tiêu nào nữa. không có hạt tiêu thì xúp vẫn ngon. Có thể chính hạt tiêu đã làm cho con người ta trở nên nóng tính - Nữ công tước có vẻ rất hài lòng vì đã phát hiện ra một quy luật mới - và giấm khiến người ta trở nên chua ngoa, cúc La mã biến họ thành những kẻ nghiệt ngã và đường làm từ lúa mạch và các thứ tương tự khiến bọn trẻ con trở nên dễ thương. Ta mong sao mọi người đều hiểu điều đó để rồi người ta sẽ không phải miễn cưỡng về điều này, cô hiểu chứ?",,"Kendi kendine ''Eğer ben Düşes olursam'' dedi (bunu pek umarak söylememişti ama) ''mutfağımda biber miber bulundurmam. Çorba onsuz da pekâlâ oluyor. Belki insanları kavgacı yapan da hep biberdir. '' Kendi kendine yeni kurallar bulduğu için pek hoşnut, düşünmeyi sürdürdü ''Suratsız eden sirke, huysuz eden de arpa şekeriyle buna benzer tatlılardır. Ah, insanlar bunu bilseler böyle hasislik etmezlerdi.",,"«Cuando yo sea Duquesa», se dijo (aunque no con demasiadas esperanzas de llegar a serlo), «no tendré ni una pizca de pimienta en mi cocina. La sopa está muy bien sin pimienta... A lo mejor es la pimienta lo que pone a la gente de mal humor», siguió pensando, muy contenta de haber hecho un nuevo descubrimiento, «y el vinagre lo que hace a las personas agrias.,. y la manzanilla lo que las hace amargas... y... el regaliz y las golosinas lo que hace que los niños sean dulces. ¡Ojalá la gente lo supiera! Entonces no serían tan tacaños con los dulces...»",,"The Duchess continued: - When I return to my position as Duchess, there will be no more pepper in my kitchen. Soup is still delicious without pepper. Perhaps it is the pepper that makes people hot-tempered - The Duchess seemed very pleased to have discovered a new rule - and vinegar makes people sharp-tongued, chamomile turns them into bitter individuals, and barley sugar and similar things make children sweet. I hope everyone understands this so that no one will be reluctant about it, do you understand?","She said to herself, ""If I were the Duchess"" (though she didn't really expect to be) ""I wouldn't keep any pepper in my kitchen. Soup turns out perfectly fine without it. Maybe it's the pepper that makes people quarrelsome."" Pleased with herself for coming up with new rules, she continued thinking, ""Vinegar makes people sour, and barley sugar and similar sweets make them bad-tempered. Oh, if people knew this, they wouldn't be so stingy.""","""When I am a Duchess,"" she said to herself (though not with much hope of ever becoming one), ""I won't have a speck of pepper in my kitchen. Soup is just fine without pepper...Maybe it's the pepper that makes people bad-tempered,"" she continued thinking, very pleased to have made a new discovery, ""and vinegar that makes people sour...and chamomile that makes them bitter... and... licorice and sweets that make children sweet. I wish people knew that! Then they wouldn't be so stingy with sweets...""",119
532,,[],"She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear. “You’re thinking about something, my dear, and that makes you forget to talk. I can’t tell you just now what the moral of that is, but I shall remember it in a bit.”",,"Nhưng lúc đó, Alice hoàn toàn quên mất là cô đang đi cùng Nữ công tước và cô hơi giật mình khi nghe tiếng bà ngay bên cạnh: - Cô đang nghĩ gì mà quên cả nói chuyện thế hả cô bé yêu quý. Lúc này ta không thể nói với cô tinh thần của việc này ra sao, nhưng ít nhiều ta cũng sẽ nhớ tới chuyện này đấy.",,"Bu sırada Düşesi büsbütün unutmuştu, ta kulağının dibinde sesini işitince korkudan sıçradı. Düşes ''Şekerim, bir şey düşünüyorsun ki konuşmayı unuttun'' dedi. ''Bundan çıkan ders nedir söylerdim ama unutmuşum, biraz sonra aklıma gelir.",,"Entretanto, Alicia casi se había olvidado de la Duquesa, y tuvo un pequeño sobresalto cuando oyó su voz muy cerca de su oído. —Estás pensando en algo, querida, y eso hace que te olvides de hablar. No puedo decirte en este instante la moraleja de esto, pero la recordaré en seguida.",,"But at that moment, Alice completely forgot that she was walking with the Duchess and was a bit startled to hear her voice right beside her: - What are you thinking about that you forget to talk, my dear girl? Right now, I can't tell you the spirit of this matter, but I will remember this to some extent.","At this moment, she had completely forgotten the Duchess, and she jumped in fright when she heard her voice right next to her ear. The Duchess said, ""Sweetheart, you must be thinking about something because you've forgotten to speak."" ""I would tell you the lesson to be learned from this, but I've forgotten it; it will come to me in a bit.""''","However, Alice had almost forgotten about the Duchess, and she had a little start when she heard her voice very close to her ear. —You are thinking about something, dear, and that makes you forget to speak. I can't tell you the moral of this right now, but I will remember it shortly.",66
539,,[],"“Ah, well! It means much the same thing,” said the Duchess, digging her sharp little chin into Alice’s shoulder as she added, “and the moral of that is—‘Take care of the sense, and the sounds will take care of themselves.’”",,- Ừ! Nó cũng có nghĩa như nhau cả thôi.,,"Düşes sivri çenesini Alice'in omuzuna büsbütün batırarak ''Eh, bu da hemen hemen aynı şey demektir'' dedikten sonra ekledi, ''Bundan alınacak ders de şudur: Sen anlamaya bak, sesler kendi başlarının çaresine bakarlar.",,"—Bueno, bueno.",,"- Yes! It all means the same thing anyway. - The Duchess said, pressing her sharp chin into Alice's shoulder - and its spirit is: ""Take care of the meaning of things and ignore the rumors.""","The Duchess, digging her sharp chin into Alice's shoulder, said, ""Well, that means almost the same thing,"" and then added, ""The lesson to be learned from this is: You focus on understanding, the sounds will take care of themselves.''","—Well, well. In the end, it comes to the same thing —said the Duchess, and she sank her pointed chin a bit more into Alice's shoulder as she added—:",54
