Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['eden'],emma,0,0.25,incorrect,unanswerable,0,0.25,incorrect,unanswerable,0,0.25,incorrect
['rufus'],draco malfoy,0,0.24,incorrect,kim kardashian,0,0.21,incorrect,kim kardashian,0,0.21,incorrect
['eden'],emma,0,0.25,incorrect,joey,0,0.25,incorrect,joey,0,0.25,incorrect
['rufus'],unnamed flight attendant,0,0.14,incorrect,emirates,0,0.31,incorrect,emirates,0,0.31,incorrect
['freddy'],gandalf,0,0.15,incorrect,dragon,0,0.17,incorrect,dragon,0,0.17,incorrect
['rufus'],merida,0,0.18,incorrect,don't,0,0.0,incorrect,don't,0,0.0,incorrect
['freddy'],unknown,0,0.0,incorrect,amalfi coast,0,0.11,incorrect,amalfi coast,0,0.11,incorrect
['rufus'],john,0,0.0,incorrect,great basin national park,0,0.13,incorrect,great basin national park,0,0.13,incorrect
['arabella'],elizabeth ii,0,0.3,incorrect,sharp,0,0.31,incorrect,sharp,0,0.31,incorrect
"['solène de courcy', 'solène', 'de', 'courcy']",cheryl,0,0.5,incorrect,unspecified,0,0.35,incorrect,unspecified,0,0.35,incorrect
['rufus'],scarlet,0,0.17,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['rufus'],harry,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['rufus'],michelangelo,0,0.0,incorrect,van gogh,0,0.0,incorrect,van gogh,0,0.0,incorrect
['rufus'],eden,0,0.0,incorrect,eden,0,0.0,incorrect,eden,0,0.0,incorrect
['rufus'],draco,0,0.2,incorrect,the mummy,0,0.14,incorrect,the mummy,0,0.14,incorrect
['rufus'],calvin,0,0.0,incorrect,edward,0,0.18,incorrect,edward,0,0.18,incorrect
"['john soane', 'soane', 'john']",john soane,1,1.0,correct,william kent,0,0.24,incorrect,william kent,0,0.24,incorrect
['rufus'],meursault,0,0.29,incorrect,yoko ono,0,0.0,incorrect,yoko ono,0,0.0,incorrect
['rufus'],mr. collins,0,0.25,incorrect,donald trump,0,0.24,incorrect,donald trump,0,0.24,incorrect
"['mary gao', 'mary', 'gao']",junie,0,0.0,incorrect,wonton,0,0.22,incorrect,wonton,0,0.22,incorrect
['john'],malcolm,0,0.18,incorrect,phineas,0,0.36,incorrect,phineas,0,0.36,incorrect
['john'],james,0,0.22,incorrect,yuki,0,0.0,incorrect,yuki,0,0.0,incorrect
['martha'],geelong grammar,0,0.29,incorrect,grammar/griffith,0,0.45,incorrect,grammar/griffith,0,0.45,incorrect
['martha'],charlotte,0,0.4,incorrect,medusa,0,0.33,incorrect,medusa,0,0.33,incorrect
['martha'],leung family foundation,0,0.21,incorrect,rothko,0,0.5,incorrect,rothko,0,0.5,incorrect
['martha'],steve jobs,0,0.12,incorrect,steve jobs,0,0.12,incorrect,steve jobs,0,0.12,incorrect
['gresham'],earl,0,0.36,incorrect,earls,0,0.33,incorrect,earls,0,0.33,incorrect
['rene'],john's,0,0.2,incorrect,bob,0,0.0,incorrect,bob,0,0.0,incorrect
['jane'],dr. drew,0,0.17,incorrect,twombly,0,0.0,incorrect,twombly,0,0.0,incorrect
"['dung', 'martha dung', 'martha']",queen elizabeth ii,0,0.28,incorrect,queen elizabeth ii,0,0.28,incorrect,queen elizabeth ii,0,0.28,incorrect
['greshams'],malfoy,0,0.14,incorrect,norman bates,0,0.3,incorrect,norman bates,0,0.3,incorrect
['peter'],not enough information,0,0.22,incorrect,venice,0,0.36,incorrect,venice,0,0.36,incorrect
['penelope'],marjorie,0,0.25,incorrect,donald trump,0,0.3,incorrect,donald trump,0,0.3,incorrect
['putter'],wid,0,0.0,incorrect,wid,0,0.0,incorrect,wid,0,0.0,incorrect
