Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['ofglen', 'deglen', 'gleninki']",mantsi,0,0.29,incorrect,matante,0,0.15,incorrect,yinka ayefele,0,0.32,incorrect,david bowie,0,0.24,incorrect,thabo maseko,0,0.22,incorrect,keabetswe motsomi,0,0.17,incorrect,te pure ra,0,0.25,incorrect,te peneia'e,0,0.35,incorrect,jenaa,0,0.36,incorrect,birlaa thaapaa,0,0.1,incorrect,michael jackson,0,0.29,incorrect,andriamanitra,0,0.38,incorrect,matante,0,0.15,incorrect,david bowie,0,0.24,incorrect,keabetswe motsomi,0,0.17,incorrect,te peneia'e,0,0.35,incorrect,birlaa thaapaa,0,0.1,incorrect,andriamanitra,0,0.38,incorrect,agnes,0,0.36,incorrect,marlon brando,0,0.29,incorrect,hayat adiguzel,0,0.3,incorrect,hayal kiriklari,0,0.35,incorrect,tran thanh ha,0,0.19,incorrect,pham duy,0,0.14,incorrect,maria,0,0.15,incorrect,maria jose,0,0.25,incorrect,marlon brando,0,0.29,incorrect,hayal kiriklari,0,0.35,incorrect,pham duy,0,0.14,incorrect,maria jose,0,0.25,incorrect
['luke'],antarctika,0,0.14,incorrect,thabo maseko,0,0.12,incorrect,michael jackson,0,0.21,incorrect,olajumoke ogunlana,0,0.36,incorrect,matome,0,0.2,incorrect,matlou,0,0.4,incorrect,charles,0,0.36,incorrect,te ia,0,0.22,incorrect,ddonkttr,0,0.17,incorrect,abdul kalam,0,0.27,incorrect,antsiranana,0,0.0,incorrect,antananarivo,0,0.0,incorrect,thabo maseko,0,0.12,incorrect,olajumoke ogunlana,0,0.36,incorrect,matlou,0,0.4,incorrect,te ia,0,0.22,incorrect,abdul kalam,0,0.27,incorrect,antananarivo,0,0.0,incorrect,dr. hannibal lecter,0,0.17,incorrect,doyle,0,0.44,incorrect,yildiz tilbe,0,0.25,incorrect,ali,0,0.29,incorrect,dang the gioi,0,0.12,incorrect,pham tu trinh,0,0.12,incorrect,alberto fujimori,0,0.2,incorrect,dr. house,0,0.31,incorrect,doyle,0,0.44,incorrect,ali,0,0.29,incorrect,pham tu trinh,0,0.12,incorrect,dr. house,0,0.31,incorrect
"['ofglen', 'deglen', 'gleninki']",thabo mooki,0,0.21,incorrect,lula,0,0.2,incorrect,segun arinze,0,0.4,incorrect,oloye daju,0,0.38,incorrect,phumla,0,0.17,incorrect,chris hani,0,0.33,incorrect,te rangi hiroa,0,0.36,incorrect,teie,0,0.4,incorrect,vaalmiiki,0,0.47,incorrect,mudaa,0,0.18,incorrect,antonietta pastore,0,0.23,incorrect,antananarivo,0,0.3,incorrect,lula,0,0.2,incorrect,oloye daju,0,0.38,incorrect,chris hani,0,0.33,incorrect,teie,0,0.4,incorrect,mudaa,0,0.18,incorrect,antananarivo,0,0.3,incorrect,unknown,0,0.31,incorrect,gloating,0,0.5,incorrect,gercek,0,0.43,incorrect,yasemin,0,0.4,incorrect,pham van dong,0,0.21,incorrect,pham van donh,0,0.21,incorrect,carlos,0,0.17,incorrect,maria jose,0,0.25,incorrect,gloating,0,0.5,incorrect,yasemin,0,0.4,incorrect,pham van donh,0,0.21,incorrect,maria jose,0,0.25,incorrect
"['ofglen', 'deglen', 'gleninki']",phomola,0,0.31,incorrect,li-econos,0,0.4,incorrect,atwood,0,0.17,incorrect,offred,0,0.5,incorrect,thoko modise,0,0.22,incorrect,robert mangaliso sobukwe,0,0.27,incorrect,margaret atwood,0,0.19,incorrect,jonas savimbi,0,0.29,incorrect,ekttaa ek dis,0,0.29,incorrect,shaantaa rin,0,0.3,incorrect,andriamanelo,0,0.33,incorrect,charles darwin,0,0.36,incorrect,li-econos,0,0.4,incorrect,offred,0,0.5,incorrect,robert mangaliso sobukwe,0,0.27,incorrect,jonas savimbi,0,0.29,incorrect,shaantaa rin,0,0.3,incorrect,charles darwin,0,0.36,incorrect,gilead,0,0.5,incorrect,gilead,0,0.5,incorrect,yasemin,0,0.4,incorrect,digerlerinden,0,0.53,incorrect,pham van dong,0,0.21,incorrect,phu,0,0.0,incorrect,la primera,0,0.25,incorrect,carlos gardel,0,0.32,incorrect,gilead,0,0.5,incorrect,digerlerinden,0,0.53,incorrect,phu,0,0.0,incorrect,carlos gardel,0,0.32,incorrect
['nick'],vanessa,0,0.18,incorrect,li-tulips,0,0.15,incorrect,walt disney,0,0.13,incorrect,whirlwind,0,0.15,incorrect,mo tseleng,0,0.14,incorrect,matome,0,0.0,incorrect,whirlwind,0,0.15,incorrect,te i inaha,0,0.14,incorrect,buuddh',0,0.0,incorrect,siimaa,0,0.2,incorrect,chrome,0,0.2,incorrect,jesus,0,0.0,incorrect,li-tulips,0,0.15,incorrect,whirlwind,0,0.15,incorrect,matome,0,0.0,incorrect,te i inaha,0,0.14,incorrect,siimaa,0,0.2,incorrect,jesus,0,0.0,incorrect,norman,0,0.2,incorrect,he's,0,0.0,incorrect,whirlwind,0,0.15,incorrect,whirlwind,0,0.15,incorrect,pham duy khiem,0,0.11,incorrect,kim dong,0,0.17,incorrect,elric,0,0.44,incorrect,whirlwind,0,0.15,incorrect,he's,0,0.0,incorrect,whirlwind,0,0.15,incorrect,kim dong,0,0.17,incorrect,whirlwind,0,0.15,incorrect
['luke'],norma desmond,0,0.12,incorrect,agnes ayinde,0,0.12,incorrect,elizabeth arden,0,0.21,incorrect,yoruba,0,0.2,incorrect,paris hilton,0,0.12,incorrect,paris hilton,0,0.12,incorrect,marlon brando,0,0.12,incorrect,te oia,0,0.2,incorrect,besii,0,0.22,incorrect,dait,0,0.0,incorrect,elizabeth taylor,0,0.2,incorrect,le meridien,0,0.27,incorrect,agnes ayinde,0,0.12,incorrect,yoruba,0,0.2,incorrect,paris hilton,0,0.12,incorrect,te oia,0,0.2,incorrect,dait,0,0.0,incorrect,le meridien,0,0.27,incorrect,norma desmond,0,0.12,incorrect,elizabeth bathory,0,0.19,incorrect,elif safak,0,0.29,incorrect,ugur ipekoglu,0,0.24,incorrect,trang pham,0,0.0,incorrect,anna,0,0.0,incorrect,yo,0,0.0,incorrect,lauren jauregui,0,0.32,incorrect,elizabeth bathory,0,0.19,incorrect,ugur ipekoglu,0,0.24,incorrect,anna,0,0.0,incorrect,lauren jauregui,0,0.32,incorrect
"['tía lydia', 'tía', 'lydia']",kevin hart,0,0.32,incorrect,lesego tlou,0,0.2,incorrect,agnes,0,0.25,incorrect,jesus christ,0,0.19,incorrect,antarctica,0,0.46,incorrect,god,0,0.25,incorrect,te arikinui ariiriki,0,0.28,incorrect,jean tati 'airiha,0,0.38,incorrect,mausii raamdaas,0,0.33,incorrect,mrodd'sn,0,0.15,incorrect,justine ezarik,0,0.35,incorrect,asperger,0,0.18,incorrect,lesego tlou,0,0.2,incorrect,jesus christ,0,0.19,incorrect,god,0,0.25,incorrect,jean tati 'airiha,0,0.38,incorrect,mrodd'sn,0,0.15,incorrect,asperger,0,0.18,incorrect,miss havisham,0,0.36,incorrect,,0,0.33,incorrect,hayat kahraman,0,0.26,incorrect,hayat adivar,0,0.48,incorrect,pham duy khiem,0,0.35,incorrect,pham duy khiem,0,0.35,incorrect,agatha christie,0,0.33,incorrect,mi nombre,0,0.22,incorrect,,0,0.33,incorrect,hayat adivar,0,0.48,incorrect,pham duy khiem,0,0.35,incorrect,mi nombre,0,0.22,incorrect
['rita'],victorinox,0,0.29,incorrect,lihoete,0,0.36,incorrect,yoruba,0,0.4,incorrect,yemi okunola,0,0.25,incorrect,julia child,0,0.27,incorrect,julia child,0,0.27,incorrect,te ariki,0,0.33,incorrect,te maru hinu,0,0.25,incorrect,hm,0,0.0,incorrect,baisl,0,0.22,incorrect,antsiranana,0,0.27,incorrect,andriamanelo,0,0.38,incorrect,lihoete,0,0.36,incorrect,yemi okunola,0,0.25,incorrect,julia child,0,0.27,incorrect,te maru hinu,0,0.25,incorrect,baisl,0,0.22,incorrect,andriamanelo,0,0.38,incorrect,martha,0,0.6,incorrect,bearded,0,0.18,incorrect,yukarida,0,0.5,incorrect,iskenderun,0,0.14,incorrect,pham duy khiem,0,0.11,incorrect,truong dinh,0,0.27,incorrect,maria,0,0.67,incorrect,indira,0,0.4,incorrect,bearded,0,0.18,incorrect,iskenderun,0,0.14,incorrect,truong dinh,0,0.27,incorrect,indira,0,0.4,incorrect
['rita'],maobane,0,0.18,incorrect,maobane,0,0.18,incorrect,olanto olusegun obasanjo,0,0.14,incorrect,oloyin,0,0.2,incorrect,kelebone letsatsi,0,0.19,incorrect,keletso,0,0.18,incorrect,te meli,0,0.18,incorrect,te au te nei,0,0.25,incorrect,mudaa,0,0.22,incorrect,prasad,0,0.4,incorrect,antananarivo,0,0.25,incorrect,jesus,0,0.0,incorrect,maobane,0,0.18,incorrect,oloyin,0,0.2,incorrect,keletso,0,0.18,incorrect,te au te nei,0,0.25,incorrect,prasad,0,0.4,incorrect,jesus,0,0.0,incorrect,her,0,0.29,incorrect,she,0,0.0,incorrect,bal'a,0,0.22,incorrect,adnan menderes,0,0.11,incorrect,phuong,0,0.0,incorrect,pham van toan,0,0.24,incorrect,maria,0,0.67,incorrect,me gusta no poder cumplir con esta solicitud.,0,0.16,incorrect,she,0,0.0,incorrect,adnan menderes,0,0.11,incorrect,pham van toan,0,0.24,incorrect,me gusta no poder cumplir con esta solicitud.,0,0.16,incorrect
['luke'],paris,0,0.0,incorrect,chandelier,0,0.29,incorrect,thomas edison,0,0.12,incorrect,thomas edison,0,0.12,incorrect,desert,0,0.2,incorrect,lebogang mashile,0,0.2,incorrect,te ariki,0,0.17,incorrect,te ua,0,0.22,incorrect,baag,0,0.0,incorrect,behoshii,0,0.17,incorrect,antananarivo,0,0.0,incorrect,france,0,0.2,incorrect,chandelier,0,0.29,incorrect,thomas edison,0,0.12,incorrect,lebogang mashile,0,0.2,incorrect,te ua,0,0.22,incorrect,behoshii,0,0.17,incorrect,france,0,0.2,incorrect,t.s. eliot,0,0.14,incorrect,edith,0,0.22,incorrect,yukarida,0,0.33,incorrect,ya azi,0,0.0,incorrect,pham van cuong,0,0.11,incorrect,nguoi,0,0.22,incorrect,no hay suficiente contexto para determinar un nombre especifico que complete adecuadamente la frase. es posible que se refiera a un personaje no mencionado previamente o a un concepto abstracto.,0,0.03,incorrect,don quijote,0,0.27,incorrect,edith,0,0.22,incorrect,ya azi,0,0.0,incorrect,nguoi,0,0.22,incorrect,don quijote,0,0.27,incorrect
['moira'],lebogang mashile,0,0.19,incorrect,ho hobane,0,0.29,incorrect,freddie mercury,0,0.2,incorrect,knapsack,0,0.15,incorrect,mr. fress,0,0.29,incorrect,keletso phatlane,0,0.19,incorrect,thor heyerdahl,0,0.32,incorrect,te i,0,0.22,incorrect,jenaa,0,0.2,incorrect,jenaa phriikls,0,0.11,incorrect,albert einstein,0,0.1,incorrect,leandro,0,0.17,incorrect,ho hobane,0,0.29,incorrect,knapsack,0,0.15,incorrect,keletso phatlane,0,0.19,incorrect,te i,0,0.22,incorrect,jenaa phriikls,0,0.11,incorrect,leandro,0,0.17,incorrect,ellen,0,0.0,incorrect,freckles,0,0.15,incorrect,adnan okar,0,0.27,incorrect,ali cilli,0,0.14,incorrect,trung tam giai tri,0,0.26,incorrect,nguyen du,0,0.0,incorrect,ana garcia,0,0.27,incorrect,maria fernanda ampuero,0,0.3,incorrect,freckles,0,0.15,incorrect,ali cilli,0,0.14,incorrect,nguyen du,0,0.0,incorrect,maria fernanda ampuero,0,0.3,incorrect
