Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['brad'],emily,0,0.0,incorrect,lucifer,0,0.18,incorrect,lucifer,0,0.18,incorrect
['brad'],emma,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],alex,0,0.22,incorrect,chris,0,0.0,incorrect,chris,0,0.0,incorrect
['maddy'],alexa,0,0.2,incorrect,mary,0,0.67,incorrect,mary,0,0.67,incorrect
['maddy'],emma,0,0.44,incorrect,mary,0,0.67,incorrect,mary,0,0.67,incorrect
['amber'],sheila,0,0.18,incorrect,florida,0,0.17,incorrect,florida,0,0.17,incorrect
['maddy'],miranda,0,0.5,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect
['maddy'],dad,0,0.5,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['muse'],grace,0,0.22,incorrect,beatrice,0,0.17,incorrect,beatrice,0,0.17,incorrect
['maddy'],sarah,0,0.2,incorrect,mary,0,0.67,incorrect,mary,0,0.67,incorrect
['maddy'],he,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['maddy'],jack,0,0.22,incorrect,atlanta,0,0.17,incorrect,atlanta,0,0.17,incorrect
['brad'],michael,0,0.18,incorrect,reddit,0,0.4,incorrect,reddit,0,0.4,incorrect
['maddy'],sarah,0,0.2,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['emma'],emma,1,1.0,correct,sarah,0,0.22,incorrect,sarah,0,0.22,incorrect
['alex'],james,0,0.44,incorrect,michael,0,0.36,incorrect,michael,0,0.36,incorrect
['sarah'],sarah,1,1.0,correct,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['mcdonald'],valentine,0,0.24,incorrect,led,0,0.36,incorrect,led,0,0.36,incorrect
['maddy'],emma,0,0.44,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['emma'],maria,0,0.44,incorrect,maria,0,0.44,incorrect,maria,0,0.44,incorrect
['maddy'],alex,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],emily,0,0.4,incorrect,minnesota,0,0.29,incorrect,minnesota,0,0.29,incorrect
['maddy'],hester,0,0.0,incorrect,white,0,0.0,incorrect,white,0,0.0,incorrect
['maddy'],anna,0,0.22,incorrect,edward,0,0.36,incorrect,edward,0,0.36,incorrect
['maddy'],hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['emma'],<output>please>,0,0.21,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['maddy'],<output>unknown,0,0.0,incorrect,mark,0,0.44,incorrect,mark,0,0.44,incorrect
['maddy'],john,0,0.0,incorrect,joe,0,0.0,incorrect,joe,0,0.0,incorrect
['maddy'],john,0,0.0,incorrect,roger,0,0.0,incorrect,roger,0,0.0,incorrect
['maddy'],anna,0,0.22,incorrect,captain,0,0.17,incorrect,captain,0,0.17,incorrect
['maddy'],alex,0,0.22,incorrect,huck,0,0.0,incorrect,huck,0,0.0,incorrect
['maddy'],emily,0,0.4,incorrect,sarah,0,0.2,incorrect,sarah,0,0.2,incorrect
['benny'],john,0,0.22,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['jane'],alex,0,0.5,incorrect,john,0,0.5,incorrect,john,0,0.5,incorrect
['maddy'],john,0,0.0,incorrect,okay,0,0.44,incorrect,okay,0,0.44,incorrect
['maddy'],murder mittens,0,0.21,incorrect,mittens,0,0.17,incorrect,mittens,0,0.17,incorrect
['emma'],john,0,0.0,incorrect,coach,0,0.22,incorrect,coach,0,0.22,incorrect
['maddy'],emily,0,0.4,incorrect,sheila,0,0.18,incorrect,sheila,0,0.18,incorrect
['emma'],amber,0,0.22,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],emily,0,0.44,incorrect,frank,0,0.22,incorrect,frank,0,0.22,incorrect
['maddy'],claire,0,0.18,incorrect,six,0,0.0,incorrect,six,0,0.0,incorrect
['maddy'],emma,0,0.44,incorrect,kali,0,0.22,incorrect,kali,0,0.22,incorrect
['maddy'],jessica,0,0.17,incorrect,friday,0,0.36,incorrect,friday,0,0.36,incorrect
['maddy'],mom,0,0.25,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],mom,0,0.25,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],mary,0,0.67,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],michael,0,0.33,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['amber'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],<output>mom,0,0.12,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['amber'],death,0,0.2,incorrect,gatsby,0,0.36,incorrect,gatsby,0,0.36,incorrect
['maddy'],hester,0,0.0,incorrect,godfrey,0,0.33,incorrect,godfrey,0,0.33,incorrect
['amber'],alice,0,0.4,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],alex,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],jessica,0,0.36,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],grace,0,0.22,incorrect,grace,0,0.22,incorrect,grace,0,0.22,incorrect
['amber'],jake,0,0.44,incorrect,margaret,0,0.31,incorrect,margaret,0,0.31,incorrect
['emma'],mom,0,0.57,incorrect,mom,0,0.57,incorrect,mom,0,0.57,incorrect
['emma'],margot,0,0.4,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['emma'],anna,0,0.25,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['emma'],emily,0,0.44,incorrect,wheat,0,0.44,incorrect,wheat,0,0.44,incorrect
['emma'],hester,0,0.2,incorrect,mary,0,0.5,incorrect,mary,0,0.5,incorrect
['emma'],mary,0,0.5,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect
['emma'],alex,0,0.25,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],clara,0,0.22,incorrect,emma,1,1.0,correct,emma,1,1.0,correct
['sarah'],jessica,0,0.33,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['emma'],lauren,0,0.2,incorrect,mark,0,0.5,incorrect,mark,0,0.5,incorrect
['amber'],fyi,0,0.0,incorrect,mary,0,0.44,incorrect,mary,0,0.44,incorrect
['amber'],emily,0,0.2,incorrect,sarah,0,0.4,incorrect,sarah,0,0.4,incorrect
['alex'],charlie,0,0.55,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['sarah'],alex,0,0.22,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect
['emma'],emily,0,0.44,incorrect,elizabeth,0,0.31,incorrect,elizabeth,0,0.31,incorrect
['sarah'],mary,0,0.44,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,mom,0,0.0,incorrect,mom,0,0.0,incorrect
['sarah'],hannah,0,0.55,incorrect,she,0,0.5,incorrect,she,0,0.5,incorrect
['emma'],mom,0,0.57,incorrect,mom,0,0.57,incorrect,mom,0,0.57,incorrect
['amber'],derek,0,0.4,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amber'],emily,0,0.2,incorrect,jason,0,0.2,incorrect,jason,0,0.2,incorrect
['alex'],james,0,0.44,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['alex'],jake,0,0.5,incorrect,heath,0,0.22,incorrect,heath,0,0.22,incorrect
['sarah'],mom,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
