Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['gretel'],hester,0,0.5,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,hester,0,0.5,incorrect,andrew,0,0.33,incorrect,lucy,0,0.2,incorrect,mary,0,0.2,incorrect,lucy,0,0.2,incorrect,ahmet,0,0.36,incorrect,lyra,0,0.2,incorrect,lan,0,0.22,incorrect,alicia,0,0.17,incorrect,juan,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,ramesh,0,0.33,incorrect,andrew,0,0.33,incorrect,mary,0,0.2,incorrect,ahmet,0,0.36,incorrect,lan,0,0.22,incorrect,juan,0,0.0,incorrect
['bruno'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,tera,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,james,0,0.0,incorrect,lucy,0,0.22,incorrect,tom,0,0.25,incorrect,anna,0,0.22,incorrect,othello,0,0.17,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hans,0,0.22,incorrect,hanna,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,tera,0,0.22,incorrect,hester,0,0.18,incorrect,james,0,0.0,incorrect,tom,0,0.25,incorrect,othello,0,0.17,incorrect,hester,0,0.18,incorrect,hanna,0,0.2,incorrect
['gretel'],hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,emily,0,0.36,incorrect,bruno,0,0.18,incorrect,hester,0,0.5,incorrect,bruno,0,0.18,incorrect,hester,0,0.5,incorrect,bruno,0,0.18,incorrect,edward,0,0.17,incorrect,louise,0,0.17,incorrect,hung,0,0.2,incorrect,bruno,0,0.18,incorrect,pedro,0,0.18,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,emily,0,0.36,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,edward,0,0.17,incorrect,hung,0,0.2,incorrect,pedro,0,0.18,incorrect
['gretel'],mary,0,0.2,incorrect,mary,0,0.2,incorrect,mary,0,0.2,incorrect,nike,0,0.2,incorrect,mary,0,0.2,incorrect,mary,0,0.2,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,radha,0,0.18,incorrect,emily,0,0.36,incorrect,hester,0,0.5,incorrect,matilda,0,0.31,incorrect,miss,0,0.0,incorrect,emma,0,0.2,incorrect,emily,0,0.36,incorrect,alice,0,0.18,incorrect,hong,0,0.2,incorrect,alicia,0,0.17,incorrect,humberto,0,0.29,incorrect,mary,0,0.2,incorrect,nike,0,0.2,incorrect,mary,0,0.2,incorrect,hester,0,0.5,incorrect,radha,0,0.18,incorrect,hester,0,0.5,incorrect,miss,0,0.0,incorrect,emily,0,0.36,incorrect,hong,0,0.2,incorrect,humberto,0,0.29,incorrect
['bruno'],hester,0,0.18,incorrect,mang,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,peter,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,tane,0,0.22,incorrect,gulliver,0,0.15,incorrect,ramesh,0,0.18,incorrect,hester,0,0.18,incorrect,david,0,0.0,incorrect,tom,0,0.25,incorrect,george,0,0.18,incorrect,tom,0,0.25,incorrect,mehmet,0,0.0,incorrect,huck,0,0.22,incorrect,hung,0,0.44,incorrect,tomas,0,0.2,incorrect,pedro,0,0.4,incorrect,mang,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,tane,0,0.22,incorrect,ramesh,0,0.18,incorrect,david,0,0.0,incorrect,george,0,0.18,incorrect,mehmet,0,0.0,incorrect,hung,0,0.44,incorrect,pedro,0,0.4,incorrect
['gretel'],hester,0,0.5,incorrect,hester,0,0.5,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,john,0,0.0,incorrect,james,0,0.18,incorrect,mary,0,0.2,incorrect,mary,0,0.2,incorrect,mary,0,0.2,incorrect,ahmet,0,0.36,incorrect,mary,0,0.2,incorrect,lan,0,0.22,incorrect,juan,0,0.0,incorrect,pedro,0,0.18,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,james,0,0.18,incorrect,mary,0,0.2,incorrect,ahmet,0,0.36,incorrect,lan,0,0.22,incorrect,pedro,0,0.18,incorrect
"['bruno—', 'bruno']",hester,0,0.18,incorrect,george,0,0.18,incorrect,hester,0,0.18,incorrect,michael,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,napoleon,0,0.31,incorrect,george,0,0.18,incorrect,napoleon,0,0.31,incorrect,john,0,0.22,incorrect,napoleon,0,0.31,incorrect,mary,0,0.22,incorrect,peter,0,0.2,incorrect,farmer,0,0.18,incorrect,napoleon,0,0.31,incorrect,napoleon,0,0.31,incorrect,napoleon,0,0.31,incorrect,napoleon,0,0.31,incorrect,tomas,0,0.2,incorrect,juan,0,0.44,incorrect,george,0,0.18,incorrect,michael,0,0.0,incorrect,john,0,0.22,incorrect,george,0,0.18,incorrect,john,0,0.22,incorrect,mary,0,0.22,incorrect,farmer,0,0.18,incorrect,napoleon,0,0.31,incorrect,napoleon,0,0.31,incorrect,juan,0,0.44,incorrect
['gretel'],hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,sita,0,0.2,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,david,0,0.0,incorrect,elizabeth,0,0.27,incorrect,elizabeth,0,0.27,incorrect,ahmet,0,0.36,incorrect,ahmet,0,0.36,incorrect,elizabeth,0,0.27,incorrect,lan,0,0.22,incorrect,ana,0,0.0,incorrect,maria,0,0.18,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,david,0,0.0,incorrect,elizabeth,0,0.27,incorrect,ahmet,0,0.36,incorrect,lan,0,0.22,incorrect,maria,0,0.18,incorrect
['bruno'],hester,0,0.18,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,ramesh,0,0.18,incorrect,john,0,0.22,incorrect,james,0,0.0,incorrect,adam,0,0.0,incorrect,john,0,0.22,incorrect,ahmet,0,0.0,incorrect,ahmet,0,0.0,incorrect,hester,0,0.18,incorrect,lan,0,0.25,incorrect,bruno,1,1.0,correct,pedro,0,0.4,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,ramesh,0,0.18,incorrect,james,0,0.0,incorrect,john,0,0.22,incorrect,ahmet,0,0.0,incorrect,lan,0,0.25,incorrect,pedro,0,0.4,incorrect
['gretel'],tom,0,0.22,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,femi,0,0.2,incorrect,hester,0,0.5,incorrect,peter,0,0.55,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,tom,0,0.22,incorrect,ramesh,0,0.33,incorrect,peter,0,0.55,incorrect,john,0,0.0,incorrect,lucy,0,0.2,incorrect,emma,0,0.2,incorrect,tom,0,0.22,incorrect,ahmet,0,0.36,incorrect,ly,0,0.25,incorrect,ha,0,0.0,incorrect,lucia,0,0.18,incorrect,juan,0,0.0,incorrect,hester,0,0.5,incorrect,femi,0,0.2,incorrect,peter,0,0.55,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,john,0,0.0,incorrect,emma,0,0.2,incorrect,ahmet,0,0.36,incorrect,ha,0,0.0,incorrect,juan,0,0.0,incorrect
['gretel'],hester,0,0.5,incorrect,hester,0,0.5,incorrect,mary,0,0.2,incorrect,mary,0,0.2,incorrect,mary,0,0.2,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,hester,0,0.5,incorrect,james,0,0.18,incorrect,clara,0,0.18,incorrect,estella,0,0.62,incorrect,rebecca,0,0.46,incorrect,emily,0,0.36,incorrect,hester,0,0.5,incorrect,ha,0,0.0,incorrect,alicia,0,0.17,incorrect,laura,0,0.18,incorrect,hester,0,0.5,incorrect,mary,0,0.2,incorrect,john,0,0.0,incorrect,hester,0,0.5,incorrect,ramesh,0,0.33,incorrect,james,0,0.18,incorrect,estella,0,0.62,incorrect,emily,0,0.36,incorrect,ha,0,0.0,incorrect,laura,0,0.18,incorrect
['bruno'],hester,0,0.18,incorrect,koketso,0,0.17,incorrect,hester,0,0.18,incorrect,femi,0,0.0,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hina,0,0.22,incorrect,hester,0,0.18,incorrect,ramesh,0,0.18,incorrect,hester,0,0.18,incorrect,david,0,0.0,incorrect,harry,0,0.2,incorrect,john,0,0.22,incorrect,emma,0,0.0,incorrect,elizabeth,0,0.14,incorrect,huck,0,0.22,incorrect,hung,0,0.44,incorrect,juan,0,0.44,incorrect,creo,0,0.44,incorrect,koketso,0,0.17,incorrect,femi,0,0.0,incorrect,hester,0,0.18,incorrect,hina,0,0.22,incorrect,ramesh,0,0.18,incorrect,david,0,0.0,incorrect,john,0,0.22,incorrect,elizabeth,0,0.14,incorrect,hung,0,0.44,incorrect,creo,0,0.44,incorrect
['bruno'],ergo,0,0.44,incorrect,johannes,0,0.15,incorrect,erik,0,0.22,incorrect,berlin,0,0.55,incorrect,jesus,0,0.2,incorrect,moses,0,0.2,incorrect,hester,0,0.18,incorrect,berlin,0,0.55,incorrect,hester,0,0.18,incorrect,ergo,0,0.44,incorrect,ray,0,0.25,incorrect,ray,0,0.25,incorrect,bruno,1,1.0,correct,grandfather,0,0.25,incorrect,hans,0,0.22,incorrect,berlin,0,0.55,incorrect,erik,0,0.22,incorrect,berlin,0,0.55,incorrect,bruno,1,1.0,correct,berlin,0,0.55,incorrect,johannes,0,0.15,incorrect,berlin,0,0.55,incorrect,moses,0,0.2,incorrect,berlin,0,0.55,incorrect,ergo,0,0.44,incorrect,ray,0,0.25,incorrect,grandfather,0,0.25,incorrect,berlin,0,0.55,incorrect,berlin,0,0.55,incorrect,berlin,0,0.55,incorrect
['bruno'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,feran,0,0.4,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,tom,0,0.25,incorrect,hester,0,0.18,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect,berbat,0,0.36,incorrect,tom,0,0.25,incorrect,thich,0,0.0,incorrect,alicia,0,0.0,incorrect,gustavo,0,0.33,incorrect,hester,0,0.18,incorrect,feran,0,0.4,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,tom,0,0.25,incorrect,berbat,0,0.36,incorrect,thich,0,0.0,incorrect,gustavo,0,0.33,incorrect
['bruno'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,jesus,0,0.2,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,himanshu,0,0.15,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hermione,0,0.31,incorrect,hester,0,0.18,incorrect,tom,0,0.25,incorrect,ali,0,0.0,incorrect,hester,0,0.18,incorrect,lan,0,0.25,incorrect,jane,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,jesus,0,0.2,incorrect,hester,0,0.18,incorrect,himanshu,0,0.15,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,ali,0,0.0,incorrect,lan,0,0.25,incorrect,hester,0,0.18,incorrect
['bruno'],hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,noa,0,0.5,incorrect,radha,0,0.2,incorrect,himanshu,0,0.15,incorrect,john,0,0.22,incorrect,james,0,0.0,incorrect,john,0,0.22,incorrect,him,0,0.0,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,paul,0,0.22,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,john,0,0.22,incorrect,hester,0,0.18,incorrect,noa,0,0.5,incorrect,himanshu,0,0.15,incorrect,james,0,0.0,incorrect,him,0,0.0,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect,hester,0,0.18,incorrect
