Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['anna'],sonia,0,0.44,incorrect,jingga,0,0.4,incorrect,jingga,0,0.4,incorrect
['anna'],hester,0,0.0,incorrect,froot,0,0.0,incorrect,froot,0,0.0,incorrect
['jake'],john,0,0.25,incorrect,andy,0,0.25,incorrect,andy,0,0.25,incorrect
"['jenny', 'jenny nelson', 'nelson']",barbara,0,0.0,incorrect,cinderella,0,0.38,incorrect,cinderella,0,0.38,incorrect
['anna'],andrew,0,0.4,incorrect,estella,0,0.18,incorrect,estella,0,0.18,incorrect
['anna'],hester,0,0.0,incorrect,david,0,0.22,incorrect,david,0,0.22,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['babe'],mom,0,0.0,incorrect,aretha,0,0.4,incorrect,aretha,0,0.4,incorrect
['anna'],alex,0,0.25,incorrect,lisa,0,0.25,incorrect,lisa,0,0.25,incorrect
"['anna', 'anna green', 'green']",john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],anna,1,1.0,correct,cinderella,0,0.29,incorrect,cinderella,0,0.29,incorrect
['anna'],olivia,0,0.2,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['anna'],<output>unknown,0,0.21,incorrect,slinging,0,0.33,incorrect,slinging,0,0.33,incorrect
['anna'],violet,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
"['anna', 'anna green', 'green']",kermit,0,0.18,incorrect,kermit,0,0.18,incorrect,kermit,0,0.18,incorrect
['anna'],alexa,0,0.44,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,lisa,0,0.25,incorrect,lisa,0,0.25,incorrect
['anna'],emily,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['anna'],hannah,0,0.8,correct,mary,0,0.25,incorrect,mary,0,0.25,incorrect
['jake'],lucius,0,0.0,incorrect,thor,0,0.0,incorrect,thor,0,0.0,incorrect
['anna'],sophia,0,0.2,incorrect,hannah,0,0.8,correct,hannah,0,0.8,correct
"['kellan mckellan', 'mckellan', 'kellan']",weston,0,0.33,incorrect,weston,0,0.33,incorrect,weston,0,0.33,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],west,0,0.0,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['gede'],alex,0,0.25,incorrect,michelin,0,0.17,incorrect,michelin,0,0.17,incorrect
['janet'],mary,0,0.22,incorrect,charlotte,0,0.29,incorrect,charlotte,0,0.29,incorrect
['anna'],charlotte,0,0.15,incorrect,elizabeth,0,0.15,incorrect,elizabeth,0,0.15,incorrect
['janet'],mary,0,0.22,incorrect,michael,0,0.33,incorrect,michael,0,0.33,incorrect
['anna'],akram,0,0.44,incorrect,hugo,0,0.0,incorrect,hugo,0,0.0,incorrect
['gede'],west,0,0.25,incorrect,esme,0,0.5,incorrect,esme,0,0.5,incorrect
['anna'],west,0,0.0,incorrect,kanye,0,0.44,incorrect,kanye,0,0.44,incorrect
['anna'],alex,0,0.25,incorrect,september,0,0.0,incorrect,september,0,0.0,incorrect
['anna'],rachel,0,0.2,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],green,0,0.22,incorrect,weston,0,0.2,incorrect,weston,0,0.2,incorrect
['jake'],caleb,0,0.44,incorrect,jack,0,0.75,correct,jack,0,0.75,correct
['jake'],jack,0,0.75,correct,weston,0,0.2,incorrect,weston,0,0.2,incorrect
['anna'],scarlett,0,0.17,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,james,0,0.22,incorrect,james,0,0.22,incorrect
['jake'],unknown,0,0.18,incorrect,jack,0,0.75,correct,jack,0,0.75,correct
['jake'],dad,0,0.29,incorrect,dad,0,0.29,incorrect,dad,0,0.29,incorrect
['anna'],chris,0,0.0,incorrect,kate,0,0.25,incorrect,kate,0,0.25,incorrect
['anna'],emily,0,0.0,incorrect,nixon,0,0.44,incorrect,nixon,0,0.44,incorrect
['janet'],susan,0,0.4,incorrect,marie,0,0.4,incorrect,marie,0,0.4,incorrect
['alex'],mark,0,0.25,incorrect,michael,0,0.36,incorrect,michael,0,0.36,incorrect
['alex'],mark,0,0.25,incorrect,jason,0,0.22,incorrect,jason,0,0.22,incorrect
['alex'],dad,0,0.29,incorrect,george,0,0.2,incorrect,george,0,0.2,incorrect
['alex'],scarecrow,0,0.31,incorrect,oz,0,0.0,incorrect,oz,0,0.0,incorrect
['alex'],west,0,0.25,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['alex'],easton,0,0.2,incorrect,kanye,0,0.44,incorrect,kanye,0,0.44,incorrect
['anna'],<output>unknown,0,0.21,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['anna'],sophia,0,0.2,incorrect,harper,0,0.2,incorrect,harper,0,0.2,incorrect
['anna'],hester,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['anna'],anna,1,1.0,correct,she,0,0.0,incorrect,she,0,0.0,incorrect
['anna'],jessica,0,0.18,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],holly,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['alex'],matthew,0,0.36,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['anna'],emily,0,0.0,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['eko'],sarah,0,0.0,incorrect,sarah,0,0.0,incorrect,sarah,0,0.0,incorrect
['alex'],john,0,0.0,incorrect,hank,0,0.25,incorrect,hank,0,0.25,incorrect
['alex'],jason,0,0.22,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['anna'],max,0,0.29,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['alex'],anna,0,0.25,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['alex'],mark,0,0.25,incorrect,sheila,0,0.2,incorrect,sheila,0,0.2,incorrect
['anna'],emma,0,0.25,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],himself,0,0.0,incorrect,father,0,0.2,incorrect,father,0,0.2,incorrect
['alex'],michael,0,0.36,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,anna,1,1.0,correct,anna,1,1.0,correct
['anna'],claire,0,0.2,incorrect,sheila,0,0.2,incorrect,sheila,0,0.2,incorrect
['anna'],katniss,0,0.36,incorrect,jake,0,0.25,incorrect,jake,0,0.25,incorrect
['anna'],emily,0,0.0,incorrect,romeo,0,0.0,incorrect,romeo,0,0.0,incorrect
['mel'],alex,0,0.29,incorrect,alex,0,0.29,incorrect,alex,0,0.29,incorrect
['janet'],weston,0,0.36,incorrect,weston,0,0.36,incorrect,weston,0,0.36,incorrect
['ray'],weston,0,0.0,incorrect,forbes,0,0.22,incorrect,forbes,0,0.22,incorrect
['alex'],tom,0,0.0,incorrect,elon,0,0.25,incorrect,elon,0,0.25,incorrect
"['anna', 'anna green', 'green']",john,0,0.25,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['janet'],dracula,0,0.17,incorrect,dracula,0,0.17,incorrect,dracula,0,0.17,incorrect
['reagan'],emily,0,0.18,incorrect,emma,0,0.4,incorrect,emma,0,0.4,incorrect
['reagan'],<output>???>,0,0.0,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['ray'],<output>someone,0,0.0,incorrect,jane,0,0.29,incorrect,jane,0,0.29,incorrect
['grandpa'],grandfather,0,0.67,incorrect,herman,0,0.46,incorrect,herman,0,0.46,incorrect
['mel'],west,0,0.29,incorrect,west,0,0.29,incorrect,west,0,0.29,incorrect
['ray'],michael,0,0.2,incorrect,edward,0,0.22,incorrect,edward,0,0.22,incorrect
