line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
189,"“That’s no police dog,” said Tom.","""That dog is not the type of German Shepherd that the police usually keep."" Tom said.",7.775,2.863,"“This is not a police dog,” said Tom.",60.614,57.067,—It is not a police dog —said Tom.,22.679,13.485
190,"“No, it’s not exactly a police dog,” said the man with disappointment in his voice. “It’s more of an Airedale.” He passed his hand over the brown washrag of a back. “Look at that coat. Some coat. That’s a dog that’ll never bother you with catching cold.”","""No, this one is not truly a German Shepherd."" the old man said with a disappointed voice. ""It looks more like an Airedale terrier."" The old man gently stroked the dog's back, which looked like a brown towel. ""Just look at its fur. It's truly special fur. This breed will never bother you by catching a cold.""",6.062,4.14,"“This is not a police dog,” said Tom. “Well, not exactly,” said the man, his disappointment reflected in his voice, “Actually, this is an Airedale terrier,” he continued speaking while stroking the animal's brown tufted back, “Look at that fur. This dog will never get sick and make you sad.”",20.226,18.684,"—No, it's not exactly a police dog —said the man, with some disappointment—. I would rather say it's an Airedale —he ran his hand over the brown back, which looked like a dishcloth—. Look at the hair. What hair. This dog will never bother you with a cold.",22.333,20.647
191,"“I think it’s cute,” said Mrs. Wilson enthusiastically. “How much is it?”","""I find it very cute."" Wilson's wife said cheerfully. ""How much does this one cost?""",7.66,2.809,“What a lovely thing!” said Mrs. Wilson excitedly. “How much?”,34.111,29.695,—I think it's beautiful —said Mrs. Wilson enthusiastically—. How much does it cost?,15.255,10.266
192,“That dog?” He looked at it admiringly. “That dog will cost you ten dollars.”,"""Is that the one?"" The old man looked at the dog admiringly and said. ""That dog costs ten dollars.""",11.851,8.041,"“How much?” “This one?” After looking at the dog with admiration, the man said, “I’ll give it to you for ten dollars.”",14.234,10.502,"—This dog? —the man looked at him with true admiration—. For you, it will be ten dollars.",16.006,11.125
193,"The Airedale—undoubtedly there was an Airedale concerned in it somewhere, though its feet were startlingly white—changed hands and settled down into Mrs. Wilson’s lap, where she fondled the weatherproof coat with rapture.","No one doubts that this dog has a bit of Airedale lineage, although its legs are strangely white. The dog was passed around and then placed on Mrs. Wilson's lap. She stroked its all-weather fur passionately.",5.382,2.743,"Although it had some Airedale Terrier in its lineage, the tiny Airedale with overly white feet eventually changed hands and settled into the lap of Mrs. Wilson, who began to caress its airtight fur ecstatically.",9.059,6.081,"The Airedale—undoubtedly some remote Airedale had been implicated in the matter, although those paws were strikingly white—changed owners and ended up in the lap of Mistress Wilson, who caressed that weatherproof fur with rapture.",9.133,6.138
194,“Is it a boy or a girl?” she asked delicately.,"""Is this dog a boy or a girl?"" Mrs. Wilson asked tactfully and delicately.",32.68,28.89,“Is it female or male?” the woman asked gently.,17.556,10.136,—Is it a boy or a girl? —he said gently.,52.505,49.054
195,“That dog? That dog’s a boy.”,"""Is that the child? It's a boy.""",22.91,15.851,“This one? Male.”,18.326,10.896,—This dog? It's a boy.,30.521,23.1
196,"“It’s a bitch,” said Tom decisively. “Here’s your money. Go and buy ten more dogs with it.”","""It is a female dog,"" Tom said decisively. ""Here is your money. Take it to buy ten more dogs.""",20.519,15.912,"“Oh, it's a female!” Tom said dismissively. “Take your money and go! With this money, you can buy ten more of these!”",11.32,7.648,—It's a bitch —said Tom definitively—. Here is your money. Go and buy yourself ten more dogs.,33.188,29.841
197,"We drove over to Fifth Avenue, warm and soft, almost pastoral, on the summer Sunday afternoon. I wouldn’t have been surprised to see a great flock of white sheep turn the corner.","Our car reached Fifth Avenue, the weather was both warm and mild, reminiscent of a Sunday afternoon in the countryside, so much so that if I had seen a flock of white sheep at the corner of the street, I wouldn't have been surprised.",14.539,11.47,"We headed towards Fifth Avenue, on that warm and sweet, even almost rural summer day, I would hardly have been surprised if a flock of white sheep had suddenly appeared from around the corner.",20.371,16.347,"We entered Fifth Avenue, warm and drowsy, almost pastoral, on the summer Sunday afternoon. I wouldn't have been surprised to see a large flock of white sheep appear at a corner.",58.245,57.112
198,"“Hold on,” I said, “I have to leave you here.”","""Wait a moment, I have to say goodbye to the two people here."" I said.",11.961,6.893,"“Let's stop,” I said, “I need to get off here.”",46.533,42.312,—Stop —I said—. I have to leave you here.,36.634,33.358
199,"“No you don’t,” interposed Tom quickly. “Myrtle’ll be hurt if you don’t come up to the apartment. Won’t you, Myrtle?”","""That won't do."" Tom quickly interrupted. ""Myrtle will feel slighted if you don't come upstairs, won't she Myrtle?""",9.589,5.471,"""No way!"" Tom objected. ""If you don't join us, Myrtle will be very upset, won't you Myrtle?""",9.589,5.471,"—Nothing of the sort —Tom interrupted me—. Myrtle would be offended if you don't come up to the apartment. Right, Myrtle?",27.727,24.715
200,"“Come on,” she urged. “I’ll telephone my sister Catherine. She’s said to be very beautiful by people who ought to know.”","""Come up and hang out for a bit,"" Myrtle, Tom's mistress, pleaded. ""I'll call my sister Catherine. Everyone worth knowing says she's beautiful.""",11.546,8.361,"“Come on,” insisted the woman. “I will call my sister Catherine and invite her too. Those who know her say she is very beautiful.”",19.348,15.034,—Come on —mistress Wilson insisted to me—. I will call my sister Catherine on the phone. Those who know say she is very beautiful.,12.172,8.249
201,"“Well, I’d like to, but—”","""Actually, I really want to, but...""",12.806,6.837,"“I would love to, but -”",22.839,13.135,"—I would like to go, but…",25.276,14.536
202,"We went on, cutting back again over the Park toward the West Hundreds. At 158th Street the cab stopped at one slice in a long white cake of apartment-houses. Throwing a regal homecoming glance around the neighbourhood, Mrs. Wilson gathered up her dog and her other purchases, and went haughtily in.","We continued to go further, crossing Park Street towards West Hundreds Street. At 158th Street, the taxi stopped in front of a building in a row of apartment houses, looking like a slice cut from a long white cream cake. Glancing around the neighborhood regally, Myrtle hugged her dog and gathered the newly purchased items, haughtily stepping into the house.",11.543,9.065,"We continued to progress, turning from Central Park and heading towards the West Hundreds. The taxi stopped in front of one of the buildings on 158th Street, which resembled a long, white cake. After glancing around in honor of her return home, Mrs. Wilson proudly entered, gathering her dog and packages.",15.626,13.37,"We did not stop, we cut through Central Park towards the west and the Hundred streets again. On One Hundred and Fifty-Eighth Street, the taxi stopped in front of a piece of the great white cake of an apartment building. Throwing a queenly glance at the neighborhood as she returned home, Mistress Wilson grabbed the dog and her other purchases and entered the house with an air of grandeur.",11.913,10.12
203,"“I’m going to have the McKees come up,” she announced as we rose in the elevator. “And, of course, I got to call up my sister, too.”","""I will invite the McKees up here,"" Myrtle declared as the elevator was going up. ""And of course, I will also call my sister.""",15.283,11.452,"""I will also invite the McKees,"" he announced while taking the elevator, ""Of course, I also need to call my brother.""",14.426,10.839,"—I'm going to call the McKees —he announced as we were going up in the elevator—. And my sister, of course.",14.437,11.406
204,"The apartment was on the top floor—a small living-room, a small dining-room, a small bedroom, and a bath. The living-room was crowded to the doors with a set of tapestried furniture entirely too large for it, so that to move about was to stumble continually over scenes of ladies swinging in the gardens of Versailles. The only picture was an over-enlarged photograph, apparently a hen sitting on a blurred rock. Looked at from a distance, however, the hen resolved itself into a bonnet, and the countenance of a stout old lady beamed down into the room. Several old copies of Town Tattle lay on the table together with a copy of Simon Called Peter, and some of the small scandal magazines of Broadway. Mrs. Wilson was first concerned with the dog. A reluctant elevator boy went for a box full of straw and some milk, to which he added on his own initiative a tin of large, hard dog biscuits—one of which decomposed apathetically in the saucer of milk all afternoon. Meanwhile Tom brought out a bottle of whisky from a locked bureau door.","The apartment is located on the topmost floor, consisting of a small living room, a small dining room, a small bedroom, and a bathroom. A set of sofas lined with rugs depicting large, cumbersome decorative scenes stretched from inside to the door, making the room feel cramped. As a result, everyone frequently tripped over the rug with scenes of girls swinging in the gardens of Versailles whenever they walked through the room. On the wall, there was only one oversized picture, depicting a hen standing on a vague rock. However, when viewed from a distance, the hen appeared to be a hat and the face of a plump old lady smiling down at the room. Several old issues of Town Tattle lay on the table along with a novel titled SIMON CALLED PETER and a few small tabloids specializing in digging up Broadway gossip. Upon entering the house, the first thing Myrtle did was take care of the dog. The little boy guarding the elevator reluctantly went to buy a box of straw and some milk when asked. After buying them, he took it upon himself to buy an additional tin box of large, hard biscuits meant for dogs. A piece of biscuit left in the milk dish lay soaking indifferently throughout the entire evening. Tom unlocked the glass cabinet and took out a bottle of whiskey.",18.939,18.517,"A small living room, a small dining room, a small bedroom, and a small bathroom made up the apartment, which was on the top floor. The living room was so filled with furniture that was too large for the room and covered with tapestries that it was impossible to move without stumbling over a few cheerful ladies depicted in the gardens of the Palace of Versailles. The only picture hanging on the wall was an overly enlarged photograph. At first glance, it vaguely resembled a chicken perched on a rock, but upon looking again from a distance, the chicken turned into a bonnet, and the chubby face of a smiling old lady filled the entire room. On the table were a few old issues of “Town Tattler,” Robert Keable's popular novel Simon Called Peter, and some of Broadway's gossip magazines. Mrs. Wilson first attended to the dog. Although it was clear from his demeanor that he was reluctant, the elevator boy was sent to fetch a box filled with straw and some milk. When the boy returned, he had not hesitated to add a large box of dog biscuits, which he had thought of himself, even though these biscuits would just dissolve in a bowl of milk all afternoon. Meanwhile, Tom had taken a bottle of whiskey out of a locked cabinet.",21.994,21.593,"The apartment was in the attic: a small living room, a small dining room, a small bedroom, and a bathroom. Up to the door of the living room, the furniture, upholstered and too large, accumulated, and taking a step meant stumbling over scenes of ladies swinging in the gardens of Versailles. The only picture was a very enlarged, blurred photograph of what seemed to be a hen perched on a rock. Viewed from afar, however, the hen turned into a bonnet, and the countenance of an elderly and corpulent lady shone in the room. On the table were several back issues of Town Tattle, a copy of Simon Called Peter[7], and some Broadway gossip magazines. Mistress Wilson took care of the dog first of all. A reluctant elevator operator went to get milk and a crate with straw, to which he added on his own initiative a can of large, hard dog biscuits, one of which spent the afternoon dissolving apathetically in the bowl of milk. And meanwhile, Tom took a bottle of whiskey from a locked dresser.",33.583,33.215
205,"I have been drunk just twice in my life, and the second time was that afternoon; so everything that happened has a dim, hazy cast over it, although until after eight o’clock the apartment was full of cheerful sun. Sitting on Tom’s lap Mrs. Wilson called up several people on the telephone; then there were no cigarettes, and I went out to buy some at the drugstore on the corner. When I came back they had both disappeared, so I sat down discreetly in the living-room and read a chapter of Simon Called Peter—either it was terrible stuff or the whisky distorted things, because it didn’t make any sense to me.","In my life, I have been drunk twice in total, and that afternoon was the second time. Everything that happened to me seemed very vague like it was covered in fog, even though it was already past eight o'clock and the room was still filled with bright sunlight. Sitting on Tom's lap, Wilson's wife was calling many people. When I realized there were no cigarettes, I went out to buy some at a corner drugstore. When I returned, the two of them had disappeared. I cautiously sat in the living room and read a chapter from the book Simon Called Peter. Either the book was terribly written, or the whiskey had distorted everything, I found that nothing written in the book made any sense.",19.815,19.018,"I have only been drunk twice in my life, and the second time happened to me that day. Therefore, even though the apartment was filled with bright sunlight until eight o'clock, everything seemed to be covered in a dim and misty haze. Mrs. Wilson sat on Tom's lap and made phone calls here and there. Then we realized we were out of cigarettes; I left the house to go to the tobacconist at the corner. When I returned, there was no one around. So I sat quietly in the living room and read a section from Simon Called Peter; I don't know if the book was terrible or if the whiskey I drank had muddled my mind, but I couldn't make much sense of what I read.",16.598,15.787,"I've only gotten drunk twice in my life, and the second time was that afternoon, so a confusing layer of fog clouds everything that happened, although a splendid sun illuminated the apartment until past eight. Sitting on top of Tom, Mistress Wilson called several people on the phone, and then the cigarettes ran out, so I went down to buy some at the corner store. When I came back, the lovers had disappeared, and I prudently sat in the living room and read a chapter of Simon, called Peter: it was either infamous or the whiskey was distorting things, because it made no sense at all.",31.482,30.821
206,"Just as Tom and Myrtle (after the first drink Mrs. Wilson and I called each other by our first names) reappeared, company commenced to arrive at the apartment door.","When Tom and Myrtle reappeared, (after the first glass of wine, Mrs. Wilson and I had started calling each other by t (term of endearment), the invited guests had also arrived at the door.",24.58,22.151,"Just after Tom and Myrtle (after the first drink, I had become quite familiar with Mrs. Wilson) appeared, guests started trickling in one by one.",28.532,26.342,"At the moment when Tom and Myrtle (after the first drink, Mistress Wilson and I were on a first-name basis) reappeared, the guests started to arrive at the apartment.",39.829,37.956
207,"The sister, Catherine, was a slender, worldly girl of about thirty, with a solid, sticky bob of red hair, and a complexion powdered milky white. Her eyebrows had been plucked and then drawn on again at a more rakish angle, but the efforts of nature toward the restoration of the old alignment gave a blurred air to her face. When she moved about there was an incessant clicking as innumerable pottery bracelets jingled up and down upon her arms. She came in with such a proprietary haste, and looked around so possessively at the furniture that I wondered if she lived here. But when I asked her she laughed immoderately, repeated my question aloud, and told me she lived with a girl friend at a hotel.","My sister Catherine is a slim, modern person, around thirty years old age, her red hair tightly bunned, her face smeared with milk-white powder. Her eyebrows had been completely plucked and redrawn to appear more refined, but as the real hairs naturally grew back, they looked like two faint smudges on her face. As Catherine moved around, her numerous baked clay bracelets continuously shifted up and down, clinking together to create jingling sounds. She approached with the demeanor of a host, hurriedly glancing around as if she owned everything, giving me the impression that she resided here. However, when I asked her, Catherine laughed exaggeratedly, loudly repeating my question before answering that she was currently living with a girlfriend at a hotel.",12.182,11.163,"Catherine, the sister, had oily, thick, and short red hair; her face was milk white due to excessive powder, she was slender, overly fond of worldly pleasures, and a woman in her thirties. All her eyebrows were plucked, and a new pair of more arched eyebrows were drawn with a pencil, but nature's effort to revive the old line had dulled the expression on her face. The bracelets she wore clinked together with every movement, creating a constant jingling sound. She had entered with the airs of a hostess, eyeing the belongings so possessively that I thought she lived there. When I asked her about it, she burst into laughter, first repeating my question out loud, and then said she was staying at a hotel with a girlfriend.",9.174,7.395,"The sister, Catherine, was a thin and worldly woman of about thirty years, red-haired, shaved like a boy and styled with hair gel, and of a milky, cosmetic whiteness. She had plucked her eyebrows and repainted them at a more elegant angle, but nature's efforts to restore the old line gave her face an incoherent expression. When Catherine moved, the jingling of the numerous cheap bracelets on her arms produced an incessant tinkling. She entered with such an anxious proprietorial air, and looked at the furniture so possessively, that I thought perhaps it was her house. But I asked her and she laughed exaggeratedly, repeating my question out loud. She told me she lived with a friend in a hotel.",19.231,18.308
208,"Mr. McKee was a pale, feminine man from the flat below. He had just shaved, for there was a white spot of lather on his cheekbone, and he was most respectful in his greeting to everyone in the room. He informed me that he was in the “artistic game,” and I gathered later that he was a photographer and had made the dim enlargement of Mrs. Wilson’s mother which hovered like an ectoplasm on the wall. His wife was shrill, languid, handsome, and horrible. She told me with pride that her husband had photographed her a hundred and twenty-seven times since they had been married.","The young man McKee, who lived downstairs, was pale and effeminate like a woman. He looked as if he had just shaved because there was still a streak of white shaving cream on his cheek. McKee politely greeted everyone in the room. He informed me that he was playing an ""artistic game."" It was only later that I learned he was a photographer, the author who had enlarged the blurry photo of Wilson's wife's mother, which now hung like a ghost on the wall. McKee's wife had a shrill voice, a lifeless demeanor, was pretentious, and quite terrifying. She proudly boasted to me that her husband had photographed her a total of one hundred and twenty-seven times since they got married.",26.0,25.366,"Mr. McKee, who was sitting downstairs, was a pale and somewhat effeminate man. From the white foam mark left on his cheekbone, it was clear that he had just shaved. He greeted those in the room with great respect. He had told me that he was “from the art world”; later, I learned that he was a photographer and that he was the one who enlarged the photo of Mrs. Wilson's mother, which stood on the wall like an ectoplasmic manifestation. His wife was a shrill-voiced, sluggish, pleasant, and terrifying woman. She had proudly recounted that since they got married, her husband had taken her photograph one hundred and twenty-seven times.",22.608,21.698,"Mister McKee was a feminine, pale man, the neighbor from the floor below. He had just shaved, because he had a white spot of foam on his cheek, and he showed extraordinary respect when greeting everyone present. He informed me that he worked ""in the artistic world,"" and later I found out that he was a photographer and that he had made the blurry enlargement of Mrs. Wilson's mother that floated on the wall like an ectoplasm. His wife was shrill, languid, beautiful, and horrible. She told me proudly that her husband had photographed her one hundred and twenty-seven times since their wedding day.",40.885,40.332
209,"Mrs. Wilson had changed her costume some time before, and was now attired in an elaborate afternoon dress of cream-coloured chiffon, which gave out a continual rustle as she swept about the room. With the influence of the dress her personality had also undergone a change. The intense vitality that had been so remarkable in the garage was converted into impressive hauteur. Her laughter, her gestures, her assertions became more violently affected moment by moment, and as she expanded the room grew smaller around her, until she seemed to be revolving on a noisy, creaking pivot through the smoky air.","Mrs. Wilson had changed into an elaborate evening dress made of cream-colored tulle, which emitted a constant rustling sound as she moved back and forth in the room. The dress had completely altered her demeanor. The vibrant energy from her body at the garage had now transformed into a distinctly haughty attitude. Her laughter, gestures, and words became increasingly fierce and aggressive. She dominated the space around her, making the room feel cramped. Then she even spun around like a creaking pillar in the hazy, smoke-filled air.",12.661,11.357,"Mrs. Wilson had changed her outfit a while ago; she was now wearing a flamboyant, cream-colored chiffon cocktail dress that filled the room with a rustling sound as she walked; it was as if her personality had changed with the dress. The intense life energy she exuded in the workshop had given way to an immense arrogance. With each passing moment, her laughter, gestures, and speech became more and more artificial; as she puffed up, the space in the room seemed to shrink. Finally, the woman appeared to be revolving on an axis in the smoke-filled room, creaking as she turned.",15.399,14.162,"Mistress Wilson had changed clothes shortly before, and now she was wearing a complicated cream-colored chiffon evening dress that left a constant rustle in its wake as she moved around the room. Under the influence of the dress, her personality also underwent a change. The intense vitality of the garage, so perceptible, had transformed into an impressive fatuity. Her laughter, her gestures, her statements became more affected by the moment, and, as she expanded, the room shrank around her, until, noisy and creaking, Mistress Wilson seemed to spin on a pedestal in the smoke-filled air.",26.599,25.72
210,"“My dear,” she told her sister in a high, mincing shout, “most of these fellas will cheat you every time. All they think of is money. I had a woman up here last week to look at my feet, and when she gave me the bill you’d of thought she had my appendicitis out.”","""Hey, sis."" Mrs. Wilson loudly and whiningly said to her younger sister. ""The people here always just want to deceive us. They only think about money. Last week, I called a woman up here to take care of my feet. When she handed me the bill, if you had seen it, you would have thought she had performed an appendectomy on me.""",10.482,8.238,"“My dear,” she called out to her sister in a loud yet coquettish voice, “People are practically swindlers; all they care about is money. Last week, I called a woman here for a pedicure; if you heard the bill she gave me, you'd think she performed an appendectomy instead of a pedicure.”",19.007,17.06,"—Darling —she shouted to her sister, with a prim and sharp voice—, all those people will always deceive you. They only think about money. A woman came last week to fix my feet and, when she gave me the bill, it was as if I had had an appendectomy.",16.092,14.219
211,“What was the name of the woman?” asked Mrs. McKee.,"""What is that woman's name?"" Mrs. McKee asked.",19.288,13.159,“What was this woman's name?” asked Mrs. McKee.,52.812,49.596,—What was her name? —asked Mistress McKee.,12.432,6.879
212,“Mrs. Eberhardt. She goes around looking at people’s feet in their own homes.”,"""Eberhardt."" ""She specializes in home foot care for clients.""",10.94,5.784,“Mr. Ebenhardt. He goes to houses for pedicures.”,10.45,5.614,—Mistress Eberhardt. She dedicates herself to fixing feet at home.,14.394,9.883
213,"“I like your dress,” remarked Mrs. McKee, “I think it’s adorable.”","""I like the dress you are wearing."" ""It's very cute,"" Mrs. McKee complimented.",12.582,8.355,"“I absolutely love your dress,” said Mrs. McKee, “It's wonderful!”",35.119,30.416,—I love your dress —observed Mistress McKee—. I think it's wonderful.,10.697,5.711
214,Mrs. Wilson rejected the compliment by raising her eyebrow in disdain.,Mrs. Wilson rejected the compliment by raising her eyebrows disdainfully.,69.1,67.095,"Mr. Wilson raised his eyebrows and dismissively rejected the compliment, ""Oh, this old rag?",13.795,9.476,Mistress Wilson rejected the compliment by disdainfully raising an eyebrow.,38.202,32.899
215,"“It’s just a crazy old thing,” she said. “I just slip it on sometimes when I don’t care what I look like.”","""It's just an old shirt."" ""I only put it on when I don't care about my appearance.""",8.846,4.922,"Mr. Wilson raised his eyebrows and dismissively rejected the compliment, ""Oh, this old rag? I just throw it on when I don't care about my appearance.""",7.434,4.091,—It's really old —he said—. I only wear it when I don't care about how I look.,8.207,4.603
216,"“But it looks wonderful on you, if you know what I mean,” pursued Mrs. McKee. “If Chester could only get you in that pose I think he could make something of it.”","""But you look very beautiful in it, if you understand what I mean."" Mrs. McKee continued to pursue the topic. ""If Chester could take a picture of you in this pose, I think he would have a valuable piece.""",12.362,9.753,"“But it really looks wonderful on you,” insisted Mrs. McKee. “If Chester could capture this pose of yours, it would make a splendid photograph.”",30.153,28.367,"—Well, it suits you wonderfully, I don't know if you understand me —continued Mistress McKee—. If Chester photographed you in that pose, he would make something worthwhile.",12.978,9.656
217,"We all looked in silence at Mrs. Wilson, who removed a strand of hair from over her eyes and looked back at us with a brilliant smile. Mr. McKee regarded her intently with his head on one side, and then moved his hand back and forth slowly in front of his face.","All of us silently watched Mrs. Wilson; she brushed a lock of hair from her eyes and turned to look at us with a radiant smile. Mr. McKee tilted his head to one side, gazing at her intently, then slowly moved his hand back and forth in front of her face, measuring carefully.",30.247,28.674,"We looked at Mrs. Wilson in silence; she sweetly smiled, tossing back a lock of hair that had fallen on her face. Mr. McKee tilted his head to the side and carefully examined the woman, then began to move his hand back and forth at eye level.",20.689,18.868,"We all looked silently at Mistress Wilson, who brushed a lock of hair away from her eyes and returned our gaze with a radiant smile. Mister McKee studied her attentively, tilting his head, and then put his hand in front of his face and moved it back and forth.",20.735,18.22
218,"“I should change the light,” he said after a moment. “I’d like to bring out the modelling of the features. And I’d try to get hold of all the back hair.”","After a moment, he spoke. ""I should change the light."" ""I want to highlight her facial features and capture all the hair in the back.""",16.435,12.739,"“The light needs to change,” he said after a moment, “I want to bring out the facial features, and the hair in the background needs to be in the frame as well.”",28.189,25.963,"—I would change the light —he said after a moment—. I would like to highlight the modeling of the features, and I would try to capture the hair at the nape of the neck.",14.469,11.229
219,"“I wouldn’t think of changing the light,” cried Mrs. McKee. “I think it’s—”","""I don't think we should change the light."" Mrs. McKee shouted. ""I think it...""",12.173,8.282,"“If you ask me, there's no need to change the light at all,” cried Mrs. McKee, “besides-”",27.245,23.933,—I wouldn't change the light —proclaimed Mistress McKee—. It seems to me that it is…,9.656,5.085
220,"Her husband said “Sh!” and we all looked at the subject again, whereupon Tom Buchanan yawned audibly and got to his feet.","The husband ""shushed"" the wife and we turned back to look at the model once more. At that moment Tom Buchanan yawned loudly and stood up.",11.076,7.605,"Adam silenced the woman by saying ""Shhh!"", and we turned back to look at the model again. At that moment, Tom Buchanan stood up, yawning loudly.",7.748,4.388,"Her husband said ""Shhh"" and we all turned to look at the model again, when Tom yawned audibly and stood up.",19.421,15.236
221,"“You McKees have something to drink,” he said. “Get some more ice and mineral water, Myrtle, before everybody goes to sleep.”","""Do you two, Mr. and Mrs. McKee, want something to drink?"" Tom asked. ""Myrtle, get some more ice and spring water here before everyone goes to bed.""",15.019,11.597,"“Come on, McKees, let's have a drink. Myrtle, could you bring some more ice and soda before our guests fall asleep?”",16.627,12.305,"—Have a drink, folks —he said to the McKees—. Bring more ice and mineral water, Myrtle, before everyone falls asleep.",35.035,32.787
222,“I told that boy about the ice.” Myrtle raised her eyebrows in despair at the shiftlessness of the lower orders. “These people! You have to keep after them all the time.”,"""I sent the boy to get some ice."" Myrtle raised her eyebrows in disappointment at the laziness of the subordinate. ""These kinds of people! I always have to keep an eye on them all day long.""",18.345,15.613,"“I had already told the child to bring ice,” said Myrtle, raising her eyebrows in frustration at the incompetence of the lower class, “Ah, these people! You can't take your eyes off them for a moment!”",11.632,8.96,"—Look, I told the boy to bring ice —Myrtle raised her eyebrows, desperate over the laziness of the lower classes—. What people! You have to be behind them all the time.",29.396,27.042
223,"She looked at me and laughed pointlessly. Then she flounced over to the dog, kissed it with ecstasy, and swept into the kitchen, implying that a dozen chefs awaited her orders there.","Myrtle looked at me and smiled for no reason, then hurried over to the dog, kissed it passionately, and then dragged her dress into the kitchen as if there were a dozen chefs waiting for her orders there.",33.809,31.966,"He looked at me and burst into laughter out of nowhere. Then, he lunged towards the dog, wrapping it up in his arms, smothering it with kisses; immediately after, as if a dozen chefs were waiting for his orders, he stormed into the kitchen.",14.471,11.547,He looked at me and laughed for no reason. Then he picked up and kissed the dog in a fit of passion and entered the kitchen majestically as if a team of cooks were waiting for his orders.,15.953,13.23
224,"“I’ve done some nice things out on Long Island,” asserted Mr. McKee.","""I captured some beautiful scenes in Long Island."" McKee said.",12.201,6.48,"""I had some very nice work on Long Island,"" said Mr. McKee, defensively.",25.675,20.039,"—In Long Island, I have done very interesting things —declared Mr. McKee.",29.982,23.703
225,Tom looked at him blankly.,Tom looked at him blankly.,100.0,100.0,Tom stared blankly at the man's face.,19.641,7.81,Tom looked at him without understanding.,53.452,43.472
226,“Two of them we have framed downstairs.”,"""Two paintings have been framed and hung on the ground floor of the house.""",8.714,3.234,"“We had two of them framed, they are downstairs.",19.265,11.208,—We have two of them framed downstairs.,32.26,23.875
227,“Two what?” demanded Tom.,"""Which two letters?"" Tom asked.",16.037,6.275,“What do you mean by two?” asked Tom.,18.22,10.6,—Two what? —asked Tom.,30.414,19.433
228,"“Two studies. One of them I call Montauk Point—The Gulls, and the other I call Montauk Point—The Sea.”","""Two contemplative pictures. One I named Montauk Point - Seagull. The other I named Montauk Point - The Sea.""",13.61,9.41,"“What do you mean by two?” asked Tom. “Of course, I have two works: I named one Montauk Point - Seagulls, and the other Montauk Point - Sea.”",14.183,10.837,"—Two studies. One I have titled Montauk Point: the seagulls, and the other Montauk Point: the sea.",23.978,18.729
229,The sister Catherine sat down beside me on the couch.,Catherine sat down next to me on the long bench.,31.336,24.384,My sister Catherine sat on the couch next to me.,32.4,25.212,"Catherine, the sister, sat next to me on the sofa.",23.144,16.262
230,"“Do you live down on Long Island, too?” she inquired.","""Are you also in Long Island?"" she asked.",14.043,7.545,“Do you also live in Long Island?” he asked.,17.946,10.671,—Do you also live in Long Island? —she asked me.,14.043,7.545
231,“I live at West Egg.”,"""I live in West Egg.""",30.739,22.09,"“No, I am in West Egg.”",38.142,29.847,—I live in West Egg.,36.169,27.483
232,“Really? I was down there at a party about a month ago. At a man named Gatsby’s. Do you know him?”,"""Really? I just attended a party there last month at the house of a man named Gatsby. Do you know him?""",31.193,27.855,"“Really? About a month ago, I went there for a party at a man named Gatsby's house. Do you know him?”",48.287,45.864,"—Yes? I was there at a party, about a month ago. At the house of a certain Gatsby. Do you know him?",50.46,48.393
233,“I live next door to him.”,"""I am the neighbor right next to his house.""",11.731,4.457,“He is my next-door neighbor.”,19.799,11.386,—He/She lives next to my house.,16.037,6.275
234,"“Well, they say he’s a nephew or a cousin of Kaiser Wilhelm’s. That’s where all his money comes from.”","""Well, they say he is a grandson or some kind of cousin of the German Emperor Wilhelm. All his money comes from there.""",23.505,19.986,“It is said that the man is the nephew or cousin of Kaiser Wilhelm. The source of his wealth is also him.”,12.709,8.775,—They say he is the nephew or cousin of Kaiser Wilhelm. That's why he has so much money.,13.037,8.934
235,“Really?”,"""Really?""",31.947,15.974,“Is that so?”,33.981,21.364,—Yes?,42.888,30.327
236,She nodded.,She nodded.,100.0,100.0,The girl nodded her head and continued.,16.516,6.567,He nodded.,68.659,55.032
237,“I’m scared of him. I’d hate to have him get anything on me.”,"""I am very afraid of him. I absolutely hate it when he touches me.""",15.277,10.521,“I was really scared. I don't want him to know anything about me.”,17.286,11.633,—I'm scared. I wouldn't like it at all if he/she took it out on me.,12.837,8.562
238,This absorbing information about my neighbour was interrupted by Mrs. McKee’s pointing suddenly at Catherine:,The intriguing news about my neighbor was interrupted when Mrs. McKee suddenly pointed at Catherine.,15.96,9.421,"The interesting information about my neighbor was interrupted by Mrs. McKee's intervention, pointing at Catherine with her hand and shouting: ""Look Chester, you could do a good job with this girl.""",16.876,14.238,"This fascinating information about my neighbor was interrupted by Mistress McKee, who suddenly pointed at Catherine with her finger.",18.54,13.989
239,"“Chester, I think you could do something with her,” she broke out, but Mr. McKee only nodded in a bored way, and turned his attention to Tom.","""Mr. Chester, I think you could take a few shots for her."" She shouted loudly, but Mckee just nodded indifferently and then turned his attention to Tom.",31.55,29.194,"However, Mr. McKee dismissed her with a weary nod and turned back to Tom:",7.341,5.154,"—Chester, I think you could do something with her —he proclaimed, but Mr. McKee just nodded with a bored air and turned his attention back to Tom.",47.718,46.172
