line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
91,"On Sundays there was no work. Breakfast was an hour later than usual, and after breakfast there was a ceremony which was observed every week without fail. First came the hoisting of the flag. Snowball had found in the harness-room an old green tablecloth of Mrs. Jones’s and had painted on it a hoof and a horn in white. This was run up the flagstaff in the farmhouse garden every Sunday morning. The flag was green, Snowball explained, to represent the green fields of England, while the hoof and horn signified the future Republic of the Animals which would arise when the human race had been finally overthrown. After the hoisting of the flag all the animals trooped into the big barn for a general assembly which was known as the Meeting. Here the work of the coming week was planned out and resolutions were put forward and debated. It was always the pigs who put forward the resolutions. The other animals understood how to vote, but could never think of any resolutions of their own. Snowball and Napoleon were by far the most active in the debates. But it was noticed that these two were never in agreement: whatever suggestion either of them made, the other could be counted on to oppose it. Even when it was resolved — a thing no one could object to in itself — to set aside the small paddock behind the orchard as a home of rest for animals who were past work, there was a stormy debate over the correct retiring age for each class of animal. The Meeting always ended with the singing of ‘Beasts of England’, and the afternoon was given up to recreation.","Sunday is a day off. Breakfast is an hour later, and after that, there is always a solemn gathering. First is the flag-raising ceremony. Snowball found an old green tablecloth of Mrs. Jones in the tool shed and drew a hoof and a horn in white on it. And so, every Sunday morning, the tablecloth would flutter on the flagpole in the garden. Snowball explained that the green color symbolized the fields of England, while the hoof and horn were symbols of the future Animal Republic, once the humans were completely overthrown. After the flag-raising, all the animals would gather in the big barn, which they called the Meeting. They would plan the coming week and discuss and pass resolutions on various proposals there. Only the pigs made proposals. The other animals only voted but never proposed anything. Snowball and Napoleon were the most active in discussions. But these two always opposed each other: whenever one proposed an idea, the other would immediately counter it. Even when a matter had been decided, such as setting aside a small piece of land behind the orchard for retirement, which no one could oppose, these two would still argue fiercely over which species and at what age they should retire. The Meetings always ended with the singing of ""Beasts of England,"" and in the afternoon, they were free to rest.",19.616,19.29,"Sundays were not for working. After a breakfast that was an hour later than usual, a ceremony was held every Sunday, starting with the raising of the flag. In the room where the harnesses were kept, Snowball had found an old tablecloth of Mrs. Jones's, and had painted a hoof and a horn in white on the green cloth. The flag was raised on the flagpole in the farmhouse garden every Sunday morning. According to Snowball's explanation, the green background of the flag represented the lush fields of England, while the hoof and horn symbolized the future Animal Republic that would be born when the human race was finally overthrown. After the flag was raised, all the animals would gather in the large barn to attend the general assembly known as the Meeting. At the Meeting, the work for the coming week was planned, and decisions were discussed. The decisions to be made were always proposed by the pigs. The other animals knew how to vote, but they could never come up with any resolutions on their own. The most fervent debaters at the Meetings were Snowball and Napoleon. But these two never agreed: Whatever one proposed, the other was sure to oppose. Even when a decision was reached that no one could dispute, they found a way to quarrel with each other. For example, after it was decided that the pasture behind the orchard would be set aside as a grazing area for animals no longer able to work, they argued over what the retirement age for the different types of animals should be. At the end of every Meeting, the song ""Beasts of England"" was sung, and the afternoons were devoted to recreation.",25.683,25.378,"Sundays were not for working. Breakfast was taken an hour later than usual, and afterwards, a ceremony took place that was carried out every week without exception. First, the flag was raised. Snowball had found an old green tablecloth of Mrs. Jones in the harness-room and had painted a hoof and a horn in white on its surface. And this emblem was hoisted on the flagpole in the garden every Sunday morning. The flag was green, explained Snowball, to represent the green fields of England, while the hoof and the horn signified the future Republic of the Animals, which would arise when they finally overthrew the human race. After raising the flag, all the animals would head in a rush to the main barn where a general assembly, known as the Meeting, took place. There, the work for the following week was planned, and decisions to be adopted were raised and debated. The pigs were the ones who always proposed the resolutions. The other animals understood how they should vote, but they never came up with their own ideas. Snowball and Napoleon were, without a doubt, the most active in the debates. But it was noted that the two of them never agreed; for any suggestion made by one, it could be expected that the other would be against it. Even when it was decided to reserve the small field behind the orchard as a retirement home for animals no longer fit to work, there was a stormy debate regarding the retirement age for each class of animal. The Meeting always ended with the song ""Beasts of England,"" and the afternoon was devoted to leisure.",39.943,39.729
92,"The pigs had set aside the harness-room as a headquarters for themselves. Here, in the evenings, they studied blacksmithing, carpentering, and other necessary arts from books which they had brought out of the farmhouse. Snowball also busied himself with organising the other animals into what he called Animal Committees. He was indefatigable at this. He formed the Egg Production Committee for the hens, the Clean Tails League for the cows, the Wild Comrades’ Re-education Committee (the object of this was to tame the rats and rabbits), the Whiter Wool Movement for the sheep, and various others, besides instituting classes in reading and writing. On the whole, these projects were a failure. The attempt to tame the wild creatures, for instance, broke down almost immediately. They continued to behave very much as before, and when treated with generosity, simply took advantage of it. The cat joined the Re-education Committee and was very active in it for some days. She was seen one day sitting on a roof and talking to some sparrows who were just out of her reach. She was telling them that all animals were now comrades and that any sparrow who chose could come and perch on her paw; but the sparrows kept their distance.","The pigs used the old harness-room as their headquarters. In the evenings, they studied carpentry, blacksmithing, and other trades through books they found in the main house. Snowball also organized the other animals into what he called Animal Committees. He worked on this enthusiastically, never tiring. He had established the Egg Production Committee for the hens, the Clean Tails League for the cows, the Wild Comrades' Re-education Committee (the aim of which was to tame the rats and rabbits); the Whiter Wool Movement for the sheep, and so on, not to mention the literacy classes. In general, Snowball's projects were not very successful. The attempt to tame the wild creatures failed almost immediately. Their behavior did not change at all, and if anything, they became even more unruly. The cat was also a member of the Re-education Committee and was very active for a few days. Once, it even climbed onto the roof to talk to some sparrows that were out of its reach. It told them that now all animals were comrades and that any sparrow who wished could perch on its paw; but the sparrows kept their distance.",38.721,38.456,"The pigs had established their headquarters in the room where the harnesses were kept. In the evenings, they would read and learn necessary trades like blacksmithing and carpentry from the books they had brought from the farmhouse. Snowball was also busy organizing the other animals into Animal Committees, tirelessly putting in effort for this task. In addition to literacy classes, he had established the Egg Production Committee for the hens, the Clean Tails League for the cows, the Wild Comrades' Re-education Committee for the domestication of rats and rabbits, and the Whiter Wool Movement for the sheep. Most of these initiatives did not yield results. For instance, the attempt to domesticate wild animals failed from the start. The wild animals continued to behave as they always had, immediately taking advantage of the leniency shown to them. The cat had joined the Re-education Committee and worked diligently for a while. One day, they found her sitting on the roof, talking to sparrows that were out of her reach; she was telling them that all animals were now comrades and that they could come and perch on her paw without any fear if they wished. But the sparrows did not even come close to the cat.",31.671,31.346,"The pigs made the harness-room their headquarters. Every night, they studied blacksmithing, carpentry, and other necessary trades from the books they had brought from the house. Snowball also took charge of organizing the others into what he called Animal Committees. For this, he was tireless. He formed the Egg Production Committee for the hens, the Clean Tails League for the cows, the Committee for the Re-education of Wild Comrades (whose purpose was to domesticate the rats and rabbits), the Whiter Wool Movement for the sheep, and many others, in addition to organizing reading and writing classes. In general, these projects turned out to be failures. The attempt to domesticate the wild animals, for example, failed almost immediately. They continued behaving practically the same as before, and when treated generously, they took advantage of it. The cat joined the Re-education Committee and was very active in it for a few days. Once, she was seen sitting on the roof chatting with some sparrows that were out of her reach. She was telling them that all animals were now comrades and that any sparrow who wished could perch on her paw; but the sparrows preferred to abstain.",48.933,48.717
93,"The reading and writing classes, however, were a great success. By the autumn almost every animal on the farm was literate in some degree.","The reading and writing classes achieved positive results. Before autumn arrived, most of the animals on the farm had escaped illiteracy to a certain extent.",22.733,19.23,"On the other hand, the literacy classes had been very successful. By the time autumn came, almost every animal on the farm knew how to read and write to some extent.",22.075,19.414,"The reading and writing classes, on the contrary, were very successful. By autumn, almost all the animals, to a greater or lesser degree, had some education.",23.72,20.76
94,"As for the pigs, they could already read and write perfectly. The dogs learned to read fairly well, but were not interested in reading anything except the Seven Commandments. Muriel, the goat, could read somewhat better than the dogs, and sometimes used to read to the others in the evenings from scraps of newspaper which she found on the rubbish heap. Benjamin could read as well as any pig, but never exercised his faculty. So far as he knew, he said, there was nothing worth reading. Clover learnt the whole alphabet, but could not put words together. Boxer could not get beyond the letter D. He would trace out A, B, C, D, in the dust with his great hoof, and then would stand staring at the letters with his ears back, sometimes shaking his forelock, trying with all his might to remember what came next and never succeeding. On several occasions, indeed, he did learn E, F, G, H, but by the time he knew them, it was always discovered that he had forgotten A, B, C, and D. Finally he decided to be content with the first four letters, and used to write them out once or twice every day to refresh his memory. Mollie refused to learn any but the six letters which spelt her own name. She would form these very neatly out of pieces of twig, and would then decorate them with a flower or two and walk round them admiring them.","The pigs could read and write fluently. The dogs could also read, but they only read the Seven Commandments. The goat named Muriel could read better than the dogs, so in the evenings, she would often read to the others from scraps of newspaper she found in the trash heap. The donkey Benjamin could read as quickly as the pigs, but he never read anything. He said there was nothing worth reading. Mrs. Fatty memorized the entire alphabet but couldn't spell words. Warrior couldn't get past the letter D. He would often use his large hooves to write the letters A, B, C, D in the sand and then stand back to look at them, ears folded back, occasionally flicking his mane, trying to remember what came next, but he never could. Sometimes he would manage to remember the letters E, F, G, H, but it was always the same: if he remembered those letters, he would forget A, B, C, D. In the end, he settled for those four letters and practiced writing them once or twice a day to train his memory. Mollie only learned the five letters that spelled her name. She would often use a small twig to arrange those letters and then decorate them with a few flowers, after which she would walk around to admire them.",25.502,25.185,"The pigs' literacy was flawless. The dogs had learned to read very well, but they read nothing other than the Seven Commandments. Muriel the goat read even better than the dogs; some evenings, she would bring pieces of newspaper she found in the garbage and read them to the other animals. Benjamin, who could read as well as the pigs, was rarely seen using this ability. ""I don't see anything worth reading,"" he would say. Clover had learned the alphabet from start to finish, but she couldn't make out the words. As for Boxer, he couldn't get past D. He would write the letters A, B, C, D on the ground with his large hoof, then he would lay his ears back, shake his mane, and stare blankly at the letters, trying to figure out the letter that came after D, but he could never manage it. A few times, he had learned E, F, G, H, but as soon as he learned them, he realized he had forgotten A, B, C, D, and finally decided to settle for the first four letters of the alphabet; to avoid forgetting them, he would write these four letters once or twice every day. As for Mollie, she stubbornly refused to learn any letter other than the six letters in her name. She would arrange thin branches to spell out her name, decorate them with a few flowers, and then circle around them admiringly.",25.834,25.498,"The pigs already knew how to read and write perfectly. The dogs learned to read quite well, but they were only interested in reading the seven commandments. Muriel, the goat, read a little better than the dogs, and sometimes, at night, she would read to the others from newspaper clippings she found in the trash. Benjamin read as well as any of the pigs, but he never exercised his abilities. As far as he knew, he said, there was nothing worth reading. Clover learned the entire alphabet, but she couldn't form the words. Boxer couldn't get past the letter D. He could trace A, B, C, D in the dirt with his enormous hoof, and then he would stand staring at the letters with his ears back, sometimes moving his mane, trying to remember what came next, but never succeeding. On several occasions, it's true, he managed to learn E, F, G, H, but when he did, he found that he had forgotten A, B, C, and D. Finally, he decided to settle for these four letters, and he would write them once or twice a day to refresh his memory. Mollie refused to learn more than the six letters that made up her name. She would form them very neatly with pieces of branches, and then she would decorate them with a flower or two and walk around them admiring them.",49.095,48.912
95,"None of the other animals on the farm could get further than the letter A. It was also found that the stupider animals, such as the sheep, hens, and ducks, were unable to learn the Seven Commandments by heart. After much thought Snowball declared that the Seven Commandments could in effect be reduced to a single maxim, namely: “Four legs good, two legs bad.” This, he said, contained the essential principle of Animalism. Whoever had thoroughly grasped it would be safe from human influences. The birds at first objected, since it seemed to them that they also had two legs, but Snowball proved to them that this was not so.","The others did not get past the letter A. Less intelligent species like sheep, chickens, and ducks could not memorize the Seven Commandments. After some thought, Snowball declared that the Seven Commandments could be reduced to a single maxim: ""Four legs good, two legs bad."" He said that this was the fundamental principle of Animalism. As long as they grasped this maxim, they would no longer fear the influence of humans. The chickens and ducks protested, arguing that they only had two legs, but Snowball proved that this was not the case.",27.948,27.354,"None of the other animals on the farm could get beyond the letter A; it was observed that the most foolish animals like sheep, chickens, and ducks could never memorize the Seven Commandments. Snowball, who put a lot of thought into solving this problem, finally announced that the Seven Commandments could actually be reduced to a single maxim. The Seven Commandments could easily be reduced to the maxim, ""four legs good, two legs bad."" According to Snowball, this maxim contained the fundamental principle of animalism. Anyone who thoroughly understood this fundamental principle could be protected from the harmful effects of mankind. At first, the birds objected to this maxim on the grounds that they too had two legs; but Snowball was quick to prove them wrong.",25.842,25.231,"No other animal on the farm could get past the letter A. It was also discovered that the most stupid ones, like the sheep, the hens, and the ducks, were incapable of memorizing the seven commandments. After much thought, Snowball declared that the seven commandments could be reduced to a single maxim expressed as: ""Four legs good, two legs bad!"" This, he said, contained the essential principle of Animalism. Anyone who fully understood it would be safeguarded against human influences. At first, the birds made certain objections because it seemed to them that they also had only two legs; but Snowball demonstrated to them that this was not the case.",45.898,45.441
96,"“A bird’s wing, comrades,” he said, “is an organ of propulsion and not of manipulation. It should therefore be regarded as a leg. The distinguishing mark of man is the HAND, the instrument with which he does all his mischief.”","""The wings, comrades,"" Tuyết Tròn said, ""are organs for movement, not for grasping. Wings are just like legs. The distinguishing feature from Humans is the hands; all the evil deeds are done by their hands.""",8.873,6.595,"""Comrades,"" he said. ""The wing of a bird is an organ used not for work, but for movement. Therefore, the wing should be considered as a foot. The difference of mankind lies in the hand, the tool with which all devilry is done.""",11.907,8.936,"—The wings of a bird —he explained— are propulsion organs and not for manipulation. Therefore, they should be considered as legs. The characteristic that distinguishes man is the ""hand,"" a tool with which he commits all his excesses.",10.822,8.149
97,"The birds did not understand Snowball’s long words, but they accepted his explanation, and all the humbler animals set to work to learn the new maxim by heart. FOUR LEGS GOOD, TWO LEGS BAD, was inscribed on the end wall of the barn, above the Seven Commandments and in bigger letters. When they had once got it by heart, the sheep developed a great liking for this maxim, and often as they lay in the field they would all start bleating “Four legs good, two legs bad! Four legs good, two legs bad!” and keep it up for hours on end, never growing tired of it.","The chickens and ducks did not fully understand the lengthy sermon, but they agreed with Snowball's explanation, and all the more foolish animals had to memorize the new maxim. FOUR LEGS GOOD, TWO LEGS BAD was written larger, above the Seven Commandments. Once they had memorized it, the sheep showed great enthusiasm for this maxim, and whenever they were resting, they would chant in unison, ""Four legs good, two legs bad! Four legs good, two legs bad!"" tirelessly for hours on end.",33.164,32.654,"Despite not understanding anything from Snowball's words, the birds accepted his explanation. All the animals began to memorize the new maxim. On the wall of the barn, above the Seven Commandments, it was written in even larger letters: FOUR LEGS GOOD, TWO LEGS BAD. After memorizing these words, the sheep loved the maxim so much that while lounging in the meadow, they would habitually bleat together, ""Four legs good, two legs bad! Four legs good, two legs bad!"" tirelessly for hours.",29.975,29.434,"The birds did not fully understand Snowball's lengthy harangue, but they accepted his explanations, and even the most insignificant animals began to learn the new maxim by heart. ""Four legs good, two legs bad!"" was inscribed on the back wall of the barn, above the seven commandments and in larger letters. The sheep loved it, and once they had memorized it, they bleated it over and over again, even while resting on the field, and their ""Four legs good, two legs bad!"" could be heard for hours on end, repeated tirelessly.",38.06,37.565
98,"Napoleon took no interest in Snowball’s committees. He said that the education of the young was more important than anything that could be done for those who were already grown up. It happened that Jessie and Bluebell had both whelped soon after the hay harvest, giving birth between them to nine sturdy puppies. As soon as they were weaned, Napoleon took them away from their mothers, saying that he would make himself responsible for their education. He took them up into a loft which could only be reached by a ladder from the harness-room, and there kept them in such seclusion that the rest of the farm soon forgot their existence.","Napoleon did not care about Snowball's committees. He said that educating the younger generation was more important than mobilizing the already grown animals. The two female dogs, Jessie and Bluebell, gave birth to nine healthy puppies right after the harvest. Napoleon took the puppies as soon as they were weaned, saying he would take responsibility for their education. He hid the puppies in the attic, above the tool shed, which could only be reached by ladder, and kept them there so secretly that gradually no one remembered the puppies anymore.",22.212,21.476,"Napoleon had never been interested in Snowball's committees. He believed that educating the young was far more important than anything that could be done for those who were already grown up. Jessie and Bluebell had given birth to nine sturdy puppies immediately after the harvest. As soon as they were weaned, Napoleon took them away from their mothers, saying that he would be responsible for their education. He then secluded them in a loft which could only be reached by a ladder from the harness-room, keeping them so out of sight that the rest of the farm soon forgot their existence.",58.628,58.341,"Napoleon did not take an interest in the committees created by Snowball. He said that the education of the young was more important than anything that could be done for the adults. Meanwhile, it happened that Jessie and Bluebell had given birth shortly after the hay was harvested. Between the two of them, they had given the farm nine sturdy puppies. As soon as they were weaned, Napoleon separated them from their mothers, saying that he would take charge of their education. He took them to an attic, which could only be reached by a ladder from the harness room, and there he kept them in such a degree of seclusion that the rest of the farm soon forgot about their existence.",52.475,52.134
99,"The mystery of where the milk went to was soon cleared up. It was mixed every day into the pigs’ mash. The early apples were now ripening, and the grass of the orchard was littered with windfalls. The animals had assumed as a matter of course that these would be shared out equally; one day, however, the order went forth that all the windfalls were to be collected and brought to the harness-room for the use of the pigs. At this some of the other animals murmured, but it was no use. All the pigs were in full agreement on this point, even Snowball and Napoleon. Squealer was sent to make the necessary explanations to the others.","The issue of milk loss is no longer a secret. The pigs mixed it into the daily feed. The early-season apples have ripened, and every day some fall onto the grass in the garden. All the animals thought they would be shared equally, but one day there was an order to collect the fallen apples and store them in the tool shed exclusively for the pigs. Some animals complained about this, but it led nowhere. On this matter, the pigs, including Snowball and Napoleon, were in complete agreement. Squealer was assigned to carry out the propaganda work.",8.079,6.518,"It was soon understood where the milk had gone. The milk was being mixed into the pigs' mash every day. The apples were now starting to ripen; the grass of the orchard was covered with apples fallen by the wind. The animals naturally hoped that the apples would be shared equally; however, one day it was ordered that all the apples fallen from the trees be collected and delivered to the pigs in the room where the harnesses were kept. Some animals grumbled, but it was of no use. All the pigs, even Snowball and Napoleon, were of the same mind on this matter. Squealer, who was tasked with making the necessary explanations to the other animals, shouted, ""Comrades!"" ""I hope you do not think that we pigs are doing this out of selfishness or a love for privilege.",21.67,20.971,"The mystery of the fate of the milk was soon clarified: it was mixed every day into the pigs' food. The first apples were already ripening, and the grass in the orchard was covered with fruit fallen from the trees. The animals naturally believed that this fruit would be distributed equitably; one day, however, the order was given that all fallen apples should be collected and taken to the harness-room for the pigs' consumption. Shortly after this happened, some animals began to murmur, but in vain. All the pigs agreed on this point, even Snowball and Napoleon. Squealer was sent to give the necessary explanations.",34.974,34.44
100,"“Comrades!” he cried. “You do not imagine, I hope, that we pigs are doing this in a spirit of selfishness and privilege? Many of us actually dislike milk and apples. I dislike them myself. Our sole object in taking these things is to preserve our health. Milk and apples (this has been proved by Science, comrades) contain substances absolutely necessary to the well-being of a pig. We pigs are brainworkers. The whole management and organisation of this farm depend on us. Day and night we are watching over your welfare. It is for YOUR sake that we drink that milk and eat those apples. Do you know what would happen if we pigs failed in our duty? Jones would come back! Yes, Jones would come back! Surely, comrades,” cried Squealer almost pleadingly, skipping from side to side and whisking his tail, “surely there is no one among you who wants to see Jones come back?”","""Comrades,"" it said, ""I hope you don't think that we pigs are doing this out of selfishness and privilege, do you? Many pig comrades are also sick of milk and apples. I don't like those two things either. Our purpose in eating those things is solely to protect our health. Milk and apples (Comrades, science has proven) contain many substances that are extremely necessary for the health of pigs. We pigs do intellectual work. We handle all the organization and management of this farm. For your prosperity, we have to work day and night. We drink milk and eat apples for your own benefit. Can you imagine what would happen if we pigs couldn't handle our duties? Mr. Jones would come back! Yes, Mr. Jones would come back! Surely none of us want Mr. Jones to come back, do we?"" it pleaded loudly, shouting and jumping from right to left, its tail wagging furiously, ""Surely none of us want Mr. Jones to come back, right?""",22.746,22.272,"Squealer, who was tasked with making the necessary explanations to the other animals, shouted, ""Comrades!"" ""I hope you do not think that we pigs are doing this out of selfishness or a love for privilege. In fact, most of us do not like milk and apples. I do not like them either. The only reason we are taking these apples is to preserve our health. There are certain substances in milk and apples that are absolutely necessary for the health of pigs. Science has proven this, comrades. We pigs are the brainworkers. We are responsible for the management and organization of this farm. We work day and night to safeguard your well-being. We drink this milk and eat these apples for your sake. Do you know what would happen if we pigs failed to perform our duty properly? Jones would come back! Yes, Jones would come back! Have no doubt about that, comrades."" Then, jumping from side to side and wagging his tail, he shouted: ""I believe there is not a single animal among you who wants Jones to come back!""",28.979,28.588,"—Comrades —he shouted—, I imagine you don't suppose that we pigs are doing this with a spirit of selfishness and privilege. Many of us, in fact, have an aversion to milk and apples. Personally, I don't like them. Our only purpose in eating these foods is to preserve our health. Milk and apples (this has been proven by Science, comrades) contain substances absolutely necessary for the health of a pig. We pigs work with our brains. The entire administration and organization of this farm depend on us. Day and night we are watching over your happiness. For your sake, we take that milk and eat those apples. Do you know what would happen if we pigs failed in our duty? Jones would come back! Yes, Jones would come back! Surely, comrades —exclaimed Squealer almost pleadingly, dancing from side to side and wagging his tail—, surely there is no one among you who wants Jones to return.",56.84,56.614
101,"Now if there was one thing that the animals were completely certain of, it was that they did not want Jones back. When it was put to them in this light, they had no more to say. The importance of keeping the pigs in good health was all too obvious. So it was agreed without further argument that the milk and the windfall apples (and also the main crop of apples when they ripened) should be reserved for the pigs alone.","Surely no animal wanted Mr. Jones to come back. When put that way, no animal dared to speak up anymore. The health of the pigs was of utmost importance, that was unquestionable. So they unanimously agreed without further discussion that the milk and fallen apples (when in season, all of them) were to be reserved exclusively for the pigs. George Orwell Animal Farm",10.662,8.509,"If there was one thing the animals had no doubt about, it was that they did not want Jones to return. The importance of keeping the pigs healthy was very clear. Thus, before the argument grew, it was agreed by everyone that all the milk and the apples that fell from the trees due to the wind (naturally, also the apples picked from the trees when they ripened) would be allocated to the pigs.",30.48,29.625,"Certainly, if there was one thing the animals were completely sure of, it was that they did not want Jones back. When it was presented to them in this way, they didn't know what to say. The importance of preserving the health of the pigs was too obvious. So it was decided without any discussion that the milk and the apples that had fallen from the trees (and also the main harvest of apples when they ripened) should be reserved exclusively for the pigs.",52.962,52.437
102,Chapter 4,Chapter 4,100.0,100.0,Chapter Four,70.711,50.0,IV,0.0,0.0
103,"By the late summer the news of what had happened on Animal Farm had spread across half the county. Every day Snowball and Napoleon sent out flights of pigeons whose instructions were to mingle with the animals on neighbouring farms, tell them the story of the Rebellion, and teach them the tune of ‘Beasts of England’.","By the end of summer, news about Animal Farm had spread across half the country. Every day, Snowball and Napoleon sent flocks of pigeons to infiltrate other farms to propagate the Rebellion and teach the song ""Beasts of England.""",20.884,19.396,"By the end of summer, almost the entire country had heard about what was happening at Animal Farm. The carrier pigeons that Snowball and Napoleon sent out every day were making friends with the animals on neighboring farms, telling them the story of the Rebellion, and teaching them the song ""Beasts of England.""",28.57,27.144,"BY the end of summer, the news of what had happened at ""Animal Farm"" had spread almost throughout the entire county. Every day, Snowball and Napoleon sent flocks of pigeons with instructions to mingle with the animals of the neighboring farms, tell them the story of the Rebellion, and teach them the tune of ""Beasts of England.""",46.717,45.893
104,"Most of this time Mr. Jones had spent sitting in the taproom of the Red Lion at Willingdon, complaining to anyone who would listen of the monstrous injustice he had suffered in being turned out of his property by a pack of good-for-nothing animals. The other farmers sympathised in principle, but they did not at first give him much help. At heart, each of them was secretly wondering whether he could not somehow turn Jones’s misfortune to his own advantage. It was lucky that the owners of the two farms which adjoined Animal Farm were on permanently bad terms. One of them, which was named Foxwood, was a large, neglected, old-fashioned farm, much overgrown by woodland, with all its pastures worn out and its hedges in a disgraceful condition. Its owner, Mr. Pilkington, was an easy-going gentleman farmer who spent most of his time in fishing or hunting according to the season. The other farm, which was called Pinchfield, was smaller and better kept. Its owner was a Mr. Frederick, a tough, shrewd man, perpetually involved in lawsuits and with a name for driving hard bargains. These two disliked each other so much that it was difficult for them to come to any agreement, even in defence of their own interests.","Meanwhile, Mr. Jones almost every day sat in the Red Lion restaurant in Willingdon, lamenting to anyone who would listen about being robbed of his property by the useless animals. The other farm owners were sympathetic, but they didn't offer any help. Moreover, deep down, they were looking for ways to take advantage of his misfortune. Fortunately, the owners of the two farms adjacent to Animal Farm were always at odds with each other. One farm was called Foxwood, a large but neglected farm, cultivated in the old-fashioned way, with overgrown areas, trampled grazing grounds, and dilapidated fences. The owner of this farm, Mr. Pilkington, was an easygoing man who spent most of his time hunting and fishing. The second farm was called Pinchfield, smaller but better maintained. The owner of this farm, Mr. Frederick, was a tough, shrewd man, constantly involved in lawsuits and notorious as a cunning swindler. These two men hated each other so much that they couldn't find common ground even in protecting their own interests.",23.652,23.284,"Meanwhile, Mr. Jones spent most of his time lounging at the Red Lion tavern in Willingdon; whenever he found someone to listen to him, he would immediately start complaining, saying he had been terribly wronged and driven out of his farm by a bunch of lowly animals. The other farmers had met him with understanding, but initially, they were not very inclined to help. Each of them was secretly thinking about how they could benefit from Jones's misfortune. Fortunately, the owners of the two farms neighboring Animal Farm could never get along with each other. Foxwood was a large, neglected, and run-down farm; it was overgrown with bushes, its pastures had withered, and its fences were in tatters. The owner of Foxwood, Mr. Pilkington, spent most of his time fishing during the fishing season and hunting during the hunting season; he was a laid-back, gentlemanly man. Pinchfield Farm, on the other hand, was smaller but better maintained. The owner of Pinchfield, Mr. Frederick, was a bully and a cunning man; he was constantly involved in lawsuits; money was his religion, and once he got his hands on something, he wouldn't let go. These two hated each other so much that they couldn't agree even on matters that were in their mutual interest.",19.608,19.162,"For most of that time, Jones stayed at the ""Red Lion"" tavern in Willingdon, complaining to anyone who would listen about the monstrous injustice he had suffered by being thrown off his property by a band of useless animals. The other farmers sympathized with him, although they did not give him much help. Inwardly, each one secretly wondered if they could somehow turn Jones's misfortune to their own advantage. It was fortunate that the owners of the two farms adjoining ""Animal Farm"" were always at odds. One of them, called Foxwood, was a large, old-fashioned, and neglected farm, covered with woodland, with its grazing fields exhausted and its fences in a lamentable state. Its owner, Mr. Pilkington, was a gentlemanly and lazy farmer who spent most of his time fishing or hunting, depending on the season. The other farm, called Pinchfield, was smaller and better kept. Its owner, one Frederick, was a tough, shrewd man who was always involved in lawsuits and had a reputation as a skilled negotiator. The two hated each other so much that it was difficult for them to agree, even in defense of their own interests.",41.146,40.894
105,"Nevertheless, they were both thoroughly frightened by the rebellion on Animal Farm, and very anxious to prevent their own animals from learning too much about it. At first they pretended to laugh to scorn the idea of animals managing a farm for themselves. The whole thing would be over in a fortnight, they said. They put it about that the animals on the Manor Farm (they insisted on calling it the Manor Farm; they would not tolerate the name “Animal Farm”) were perpetually fighting among themselves and were also rapidly starving to death. When time passed and the animals had evidently not starved to death, Frederick and Pilkington changed their tune and began to talk of the terrible wickedness that now flourished on Animal Farm. It was given out that the animals there practised cannibalism, tortured one another with red-hot horseshoes, and had their females in common. This was what came of rebelling against the laws of Nature, Frederick and Pilkington said.","But the Rebellion at Animal Farm had frightened both of them, and they tried everything to prevent the news from reaching their own farms. At first, they pretended to ridicule the idea of animals running a farm by themselves. ""It won't last more than a fortnight,"" they said. They spread rumors that the animals at Manor Farm (they insisted on calling it Manor Farm and refused to acknowledge the name Animal Farm) were constantly fighting among themselves and would soon starve to death. After some time, seeing that the animals were not starving, Frederick and Pilkington changed their tune and began talking about unimaginable immoral scenes taking place at Animal Farm. They claimed that the animals were eating each other, torturing each other with red-hot horseshoes, and that the females had become communal property. ""That's what happens when you go against the laws of Nature,"" Frederick and Pilkington said.",27.784,27.29,"However, both of them were very afraid of the Rebellion at Animal Farm; they were doing everything they could to prevent the animals on their own farms from getting detailed information about the rebellion. In fact, at first, they had laughed a lot at the idea that animals could run a farm on their own; they thought that this would collapse in ten or fifteen days at most. They had spread rumors that the animals at Manor Farm (they insisted on referring to the farm as Manor Farm, they couldn't tolerate the name ""Animal Farm"") were constantly quarreling with each other and would soon die of starvation. But when it turned out after a while that the animals were not dying of starvation, they changed their tune and started talking about the mind-boggling devilry at Animal Farm. According to these two farmers, cannibalism had taken hold at Animal Farm; the animals were torturing each other with hot horseshoes and sharing their females communally. Frederick and Pilkington said that all of this was the natural consequence of rebelling against the laws of nature.",15.924,15.288,"Nevertheless, both were completely frightened by the rebellion at ""Animal Farm"" and very anxious to prevent their animals from learning too much about the event. At first, they pretended to laugh and scorn the idea of animals managing their own farm. ""This whole thing will be over by tomorrow,"" they said to each other. They claimed that the animals at ""Manor Farm"" (they insisted on calling it ""Manor Farm"" because they could not tolerate the name ""Animal Farm"") were constantly fighting among themselves and would end up starving to death. After some time, and when the animals evidently did not starve, Frederick and Pilkington changed their tune and began to talk about the terrible wickedness flourishing at ""Animal Farm."" They spread the rumor that the animals practiced cannibalism, tortured each other with red-hot horseshoes, and practiced free love. ""That is the result of rebelling against the laws of Nature,"" Frederick and Pilkington maintained.",36.177,35.766
