line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
461,"25 August.—Another bad night. Mother did not seem to take to my proposal. She seems not too well herself, and doubtless she fears to worry me. I tried to keep awake, and succeeded for a while; but when the clock struck twelve it waked me from a doze, so I must have been falling asleep. There was a sort of scratching or flapping at the window, but I did not mind it, and as I remember no more, I suppose I must then have fallen asleep. More bad dreams. I wish I could remember them. This morning I am horribly weak. My face is ghastly pale, and my throat pains me. It must be something wrong with my lungs, for I don’t seem ever to get air enough. I shall try to cheer up when Arthur comes, or else I know he will be miserable to see me so.","• August 25 Another terrible night. My suggestion seemed to have not pleased my mother. She herself was not feeling very well. Moreover, she was probably afraid of disturbing my sleep if we shared a room. So I still had to sleep in my own room, and in fact, I did get some sleep, but the long chime at midnight woke me up. I suddenly heard strange sounds like someone scratching at the door, or rather the flapping of wings. But I didn't wonder about it for long, and honestly, I don't remember anything else. I went back to sleep right after that. Again, nightmares. If only I could remember everything... In the morning, I felt terribly weak. My face was as pale as someone about to enter the grave, and I also felt pain in my neck... it seemed like there was a problem with my chest too, occasionally I found it very hard to breathe. But no matter what, I still tried to appear a bit cheerful in front of Arthur, otherwise, he would be very sad again.",5.877,4.643,"August 25. - Another bad night. My mother seemed unwilling to accept my offer. She doesn't look very well herself and undoubtedly fears worrying me. I tried to stay awake and managed to do so for a while; when the clock struck twelve, it woke me from my sleep, so I must have fallen asleep. There was a kind of scratching or flapping sound at the window, but I didn't pay any attention to it; I don't remember anything else, I think I must have fallen asleep at that moment. Nightmares again. I wish I could remember them. This morning, I am terribly weak. My face is deathly pale and my throat hurts. There must be something wrong with my lungs because it feels like I'm not getting enough air. I'll try to cheer up when Arthur arrives, otherwise, I know he'll be devastated to see me like this.",33.979,33.54,"August 25. Another bad night. My mother didn't seem to fall for my proposal. She herself doesn't seem to be doing so well, and there's no doubt that she worries a lot about me. I tried to stay awake, and for a while I managed; but when the clock struck twelve, it woke me from a stupor, so I must have been dozing off. There were some kind of flapping and scratching at the window, but I didn't pay them any mind, and since I don't remember what happened next, I suppose I must have fallen asleep. More nightmares. How I wish I could remember them! This morning I felt terribly weak. My face is extremely pale, and my throat hurts. Something must be wrong with my lungs, as it seems I never inhale enough air. I will try to appear cheerful when Arthur arrives, because otherwise I know he will suffer greatly seeing me like this.",32.275,31.823
462,"Letter, Arthur Holmwood to Dr. Seward.",Letter from Arthur Holmwood to Dr. Seward,65.982,62.402,From Arthur Holmwood Dr. Seward's letter,23.884,14.76,Letter from Arthur Holmwood to Doctor Seward,28.403,20.873
463,"“Albemarle Hotel, 31 August.","""Albemarle Hotel, August 31""",27.161,15.62,"Albemarle Hotel, August 31",33.085,20.801,"Hotel Albemarle, August 31",27.821,12.368
464,"“My dear Jack,—","""Albemarle Hotel, August 31""",16.15,6.567,"Dear Jack,",51.342,51.342,"""My dear Jack:",33.981,21.364
465,"“I want you to do me a favour. Lucy is ill; that is, she has no special disease, but she looks awful, and is getting worse every day. I have asked her if there is any cause; I do not dare to ask her mother, for to disturb the poor lady’s mind about her daughter in her present state of health would be fatal. Mrs. Westenra has confided to me that her doom is spoken—disease of the heart—though poor Lucy does not know it yet. I am sure that there is something preying on my dear girl’s mind. I am almost distracted when I think of her; to look at her gives me a pang. I told her I should ask you to see her, and though she demurred at first—I know why, old fellow—she finally consented. It will be a painful task for you, I know, old friend, but it is for her sake, and I must not hesitate to ask, or you to act. You are to come to lunch at Hillingham to-morrow, two o’clock, so as not to arouse any suspicion in Mrs. Westenra, and after lunch Lucy will take an opportunity of being alone with you. I shall come in for tea, and we can go away together; I am filled with anxiety, and want to consult with you alone as soon as I can after you have seen her. Do not fail!","I want to ask you a favor. Lucy is falling ill, not with a specific disease, but with some kind of illness that is really hard to identify. Her health is deteriorating day by day, making me unable to stop worrying. Mrs. Westenra confided in me that she doesn't have much longer to live, but Lucy is still unaware of this. I don't know how Lucy will endure in her current health condition. I am certain that my poor fiancée, despite always telling me otherwise, is still secretly hiding something that I cannot know. I must reiterate that I am very worried. Everything is so vague. Seeing her at this moment is truly a pain for me. I suggested that you come to check on her, and finally, she has agreed. It might be really hard for you, but Lucy's health is a very important issue. We must act quickly, for her health cannot be delayed another day, am I right, my friend? Can you come? This way, we won't arouse any suspicion from Mrs. Westenra: after lunch, as previously arranged, Lucy will spend some time alone with you. For the last time, I must reiterate that I am worried to the point of madness, and I am very anxious to know what your conclusion will be regarding her condition. Please come immediately!",8.508,7.528,"I want you to do me a favor. Lucy is ill; that is, she doesn't have a specific illness, but she looks terrible and is getting worse every day. I asked her if there was a reason for this; I don't dare ask her mother because worrying the poor lady about her daughter could be fatal given her current condition. Ms. Westenra told me that poor Lucy doesn't know yet, but her end is near due to heart disease. I'm sure there's something eating away at my beloved. I go crazy thinking about her; it pains me to look at her. I told her I would ask you to see her; although she initially resisted - I know why, my old friend - she eventually agreed. I know it will be a bothersome task for you, my old friend, but it's for her own good, and neither of us should hesitate to do this. Tomorrow, to avoid arousing Ms. Westenra's suspicion, you will have lunch at Hillingham at two o'clock, and after lunch, Lucy will have the opportunity to be alone with you. I will come for tea, and we can leave together; I am very worried and want to talk to you alone as soon as possible after you see her. Please don't neglect this!",27.392,27.073,"""I want you to do me a favor. Lucy is sick; that is, she doesn't have any specific illness, but she looks sickly and is getting worse every day. I have asked her if there is any cause; I don't dare to ask her mother, as disturbing the poor lady's mind about her daughter would be fatal, since her own health is very poor. Mrs. Westenra has confided in me that her fate is already sealed (heart disease), although poor Lucy still doesn't know. I am sure that something is influencing the mind of my beloved fiancée. When I think of her, I almost get distracted; looking at her always gives me a start. I told her that I would ask you to see her, and although at first she had some reservations, I know why, old friend, she finally gave her consent. It will be a painful task for you, I know, old friend, but it is for her good, and I must not hesitate to ask you, nor you to act. You can come to lunch at Hillingham tomorrow at two, so that Mrs. Westenra doesn't suspect anything, and after lunch, Lucy will find an opportunity to be alone with you. I will come at tea time, and we can leave together; I am full of anxiety, and I would like to talk to you alone as soon as you have seen her. Don't miss it!",43.881,43.666
466,“Arthur.”,Arthur.,42.888,30.327,ARTHUR,0.0,0.0,ARTHUR,0.0,0.0
467,"Telegram, Arthur Holmwood to Seward.",Letter from Dr. Seward to Arthur Holmwood,24.697,13.888,From Arthur Holmwood Dr. Seward's telegram,27.161,15.62,Telegram from Arthur Holmwood to Seward,54.085,45.48
468,“1 September.,Letter from Dr. Seward to Arthur Holmwood,13.888,5.522,September 1,42.888,30.327,September 1,42.888,30.327
469,"“Am summoned to see my father, who is worse. Am writing. Write me fully by to-night’s post to Ring. Wire me if necessary.”",Letter from Dr. Seward to Arthur Holmwood,1.196,0.476,"I was called to see my father, whose condition has worsened. I am writing. Write to me, send it to Ringe with the night post. If necessary, send a telegram.",21.48,18.941,"They call me to see my father, who has worsened. I write. Write to me in detail by night mail to Ring. Call if necessary.",29.513,26.493
470,Letter from Dr. Seward to Arthur Holmwood.,Letter from Dr. Seward to Arthur Holmwood,88.25,88.25,from Dr. Seward Arthur Holmwood's letter,42.041,34.192,Letter from Dr. Seward to Arthur Holmwood,88.25,88.25
471,“2 September.,"""September 2""",31.947,15.974,2 September,42.888,30.327,September 2,42.888,30.327
472,"“My dear old fellow,—",Hello dear friend.,19.377,9.688,"Dear old friend,",30.327,21.444,"""My dear old friend:",27.301,16.233
473,"“With regard to Miss Westenra’s health I hasten to let you know at once that in my opinion there is not any functional disturbance or any malady that I know of. At the same time, I am not by any means satisfied with her appearance; she is woefully different from what she was when I saw her last. Of course you must bear in mind that I did not have full opportunity of examination such as I should wish; our very friendship makes a little difficulty which not even medical science or custom can bridge over. I had better tell you exactly what happened, leaving you to draw, in a measure, your own conclusions. I shall then say what I have done and propose doing.","I must tell you right away that, in my opinion, Lucy Westenra is not suffering from any illness or functional disorder. However, I was truly shocked when I saw her. Good Lord! Lucy now is not the same Lucy I met the last time. Of course, I do not forget that I was unable to examine her as I had hoped: our friendship made the examination more difficult and delicate. I will tell you in detail about this visit, and from my explanations, you can draw your own conclusions. Therefore, I will only recount to you what I have done and what I am planning to do at this moment.",12.676,11.629,"I can quickly tell you about Miss Westenra's health that, in my opinion, there is no functional disorder or any disease that I know of. However, I was not at all pleased with her appearance; she looks distressingly changed compared to the last time I saw her. Of course, you must take into account that I did not have the opportunity for a thorough examination as I would have liked; our friendship creates a difficulty that neither medical science nor traditions can overcome. The best thing is for me to tell you exactly what happened so that you can come to your own conclusions to some extent. Then I will tell you what I did and what I suggest should be done.",19.12,18.254,"""Regarding Miss Westenra's health, I hasten to tell you immediately that in my opinion there is no functional disorder or disease that I am aware of. At the same time, I cannot in any way consider myself satisfied with her appearance; it is totally different from what it was the last time I saw her. Of course, you must keep in mind that I did not have the opportunity to conduct a thorough examination as I would have liked; our very friendship poses a small difficulty here that neither medical science nor custom can overcome. The best thing will be for me to tell you exactly what happened, leaving you free to draw your own conclusions to a certain extent. Then I will tell you what I have done and what I intend to do.",30.824,30.278
474,"“I found Miss Westenra in seemingly gay spirits. Her mother was present, and in a few seconds I made up my mind that she was trying all she knew to mislead her mother and prevent her from being anxious. I have no doubt she guesses, if she does not know, what need of caution there is. We lunched alone, and as we all exerted ourselves to be cheerful, we got, as some kind of reward for our labours, some real cheerfulness amongst us. Then Mrs. Westenra went to lie down, and Lucy was left with me. We went into her boudoir, and till we got there her gaiety remained, for the servants were coming and going. As soon as the door was closed, however, the mask fell from her face, and she sank down into a chair with a great sigh, and hid her eyes with her hand. When I saw that her high spirits had failed, I at once took advantage of her reaction to make a diagnosis. She said to me very sweetly:—","Seeing me arrive at Hillingham, Lucy appeared very cheerful and innocent. Her mother also stood close to her, and it didn't take me long to realize that she couldn't hide her condition forever with the hope of not causing her daughter anxiety and distress. Mrs. Westenra's caution was indeed necessary, but I still believed that at some point, her daughter would figure out her health condition, even if no one told her. I had lunch with the family, and without saying a word, all three of us silently tried to appear cheerful and carefree. These efforts were well rewarded: we genuinely had fun for at least an hour. Afterward, Mrs. Westenra said she wanted to rest, leaving me alone with Lucy. Until we moved to the living room to talk, Lucy kept up a cheerful demeanor, as the servants were constantly coming and going. But as soon as the door closed, she collapsed into a chair, covering her face with her hands and sighing. She could no longer keep up the act. I had to ask why she was sighing.",8.814,7.941,"I found Miss Westenra seemingly cheerful. Her mother was there, and after a few seconds, I concluded that she was doing everything to deceive her mother and prevent her from worrying. Although she wasn't sure what it was, I have no doubt that she sensed precautions needed to be taken. We had lunch alone, and while we all strove to cheer up, our efforts were somewhat rewarded, and a bit of genuine joy emerged among us. Then Miss Westenra went to lie down, and Lucy stayed with me. We went to Lucy's room; her cheerfulness lasted until we entered the room because the servants were coming and going. But as soon as the door closed, the mask on her face fell, and with a deep sigh, she collapsed into a chair and covered her eyes with her hands. Seeing her mood change, I immediately took the opportunity to diagnose her reaction. With great kindness, she said:",23.975,23.505,"""I found Miss Westenra in quite good spirits. Her mother was present, and within a few seconds, I realized that she was trying by all means to deceive her mother, and thus spare her any anxieties. I have no doubt that she guesses, if she does not know, that there is a need for caution. We dined alone, and as we endeavored to appear cheerful, we achieved, as a sort of reward for our efforts, some real cheerfulness between us. Then, Mrs. Westenra retired to rest, and Lucy stayed with me. We went to her boudoir, and until we got there, her reserve did not change, as the servants were coming and going. However, as soon as the door closed, the mask fell from his face, and he sank into an armchair with a great sigh, hiding his eyes with his hand. When I saw that his animosity had failed, I immediately took advantage of his reaction to make a diagnosis. He told me very sweetly:",39.997,39.657
475,"“‘I cannot tell you how I loathe talking about myself.’ I reminded her that a doctor’s confidence was sacred, but that you were grievously anxious about her. She caught on to my meaning at once, and settled that matter in a word. ‘Tell Arthur everything you choose. I do not care for myself, but all for him!’ So I am quite free.","— If only I had known you didn't like talking about yourself, I wouldn't have asked that - She exclaimed. I have to tell her that there is nothing to worry about when confiding all her concerns to a doctor; however, I also admit that he is very worried about her. She immediately grasped the situation, and with just a few words, I was able to freely start a conversation: — You can tell Arthur everything you want to say. If I have any worries, it's not for myself, but for him! That is why I have to tell you my thoughts.",9.424,8.116,"“I can't tell you how much I hate talking about myself."" I reminded her that doctor-patient confidentiality is sacred, but that you were becoming increasingly worried about her with each passing day. She immediately understood what I meant and summarized the matter in a single word: “Tell Arthur whatever you want. I'm not thinking about myself, only him!” That's why I'm quite free.",21.822,20.378,"""I cannot tell you how much I detest having to talk to you about myself."" ""I reminded her that a doctor's confidences were sacred, but that you were truly very anxious about her. She immediately grasped the meaning of my words and settled the whole matter with a couple of words. ""Tell Arthur anything you think is appropriate. I don't worry about myself, but about him! ""Therefore, I have the freedom to speak.""",22.272,21.214
476,"“I could easily see that she is somewhat bloodless, but I could not see the usual anæmic signs, and by a chance I was actually able to test the quality of her blood, for in opening a window which was stiff a cord gave way, and she cut her hand slightly with broken glass. It was a slight matter in itself, but it gave me an evident chance, and I secured a few drops of the blood and have analysed them. The qualitative analysis gives a quite normal condition, and shows, I should infer, in itself a vigorous state of health. In other physical matters I was quite satisfied that there is no need for anxiety; but as there must be a cause somewhere, I have come to the conclusion that it must be something mental. She complains of difficulty in breathing satisfactorily at times, and of heavy, lethargic sleep, with dreams that frighten her, but regarding which she can remember nothing. She says that as a child she used to walk in her sleep, and that when in Whitby the habit came back, and that once she walked out in the night and went to East Cliff, where Miss Murray found her; but she assures me that of late the habit has not returned. I am in doubt, and so have done the best thing I know of; I have written to my old friend and master, Professor Van Helsing, of Amsterdam, who knows as much about obscure diseases as any one in the world. I have asked him to come over, and as you told me that all things were to be at your charge, I have mentioned to him who you are and your relations to Miss Westenra. This, my dear fellow, is in obedience to your wishes, for I am only too proud and happy to do anything I can for her. Van Helsing would, I know, do anything for me for a personal reason, so, no matter on what ground he comes, we must accept his wishes. He is a seemingly arbitrary man, but this is because he knows what he is talking about better than any one else. He is a philosopher and a metaphysician, and one of the most advanced scientists of his day; and he has, I believe, an absolutely open mind. This, with an iron nerve, a temper of the ice-brook, an indomitable resolution, self-command, and toleration exalted from virtues to blessings, and the kindliest and truest heart that beats—these form his equipment for the noble work that he is doing for mankind—work both in theory and practice, for his views are as wide as his all-embracing sympathy. I tell you these facts that you may know why I have such confidence in him. I have asked him to come at once. I shall see Miss Westenra to-morrow again. She is to meet me at the Stores, so that I may not alarm her mother by too early a repetition of my call.","I immediately noticed that Lucy was suffering from anemia, although she showed no specific signs of the disease. Moreover, by chance, I was able to check her blood levels because she had a slight injury when opening the window. Of course, it was nothing serious, but it was enough for me to take a few drops of blood for analysis. The test results were very good. On the other hand, I did not see any worrying symptoms. However, when this anemia clearly stems from a specific cause, it must be due to some mental instability. Lucy also complained of shortness of breath and heavy, laborious sleep, similar to a stupor, often accompanied by terrible nightmares that her memory did not record any specific details of. Lucy told me that as a child, she suffered from sleepwalking, and this summer in Whitby, the condition clung to her again. One night, still in a sleepwalking state, she left the hotel and climbed a steep cliff where Mina Murray found her. However, she reassured me that she has had peaceful nights recently. Not being very knowledgeable about this type of pathology, I did what I thought was best: I wrote to my old friend and mentor, Professor Van Helsing, a master expert on similar diseases in Amsterdam. I asked Van Helsing to visit Lucy, and as he mentioned in his letter to me, he would cover all the costs of the trip, as I had told him that you are Lucy's fiancé. Anyway, I want to help Lucy to the best of my ability. As for Van Helsing, I am sure he will do his utmost for me. Therefore, when the professor arrives, we should follow his decisions. In some situations, the professor may appear authoritarian, but he truly knows what he is talking about, so please do not be obstinate. Van Helsing is both a philosopher and a metaphysician - he deserves to be one of the greatest scholars of our time. Therefore, I believe he will have an open mind to all possibilities. Moreover, the professor has nerves of steel, a resolute character, an iron will that always sees things through, a commendable self-discipline, and finally, an infinite kindness. These are the admirable qualities of the professor, a man who dedicates himself wholeheartedly to his humanitarian mission. I say this so that you can understand why I trust this professor so much. I have asked him to temporarily stop all work at home. Tomorrow, I will visit Lucy Westenra again, but not at her home, because I do not want my frequent visits to worry her mother.",10.514,10.234,"I could easily see that she was somewhat anemic, but there were no usual signs of anemia; by chance, I was able to measure the quality of her blood because a wire snapped while opening a stuck window and she slightly cut her hand with the broken glass. In itself, it was a trivial thing, but it gave me a clear opportunity, and I took a few drops of blood and examined them. The qualitative examination yielded quite normal results, and according to this conclusion, her health seems quite good. I was convinced that there was no need to worry about other physical matters; but since there must be a cause for this problem somewhere, I concluded that it must be mental. She complained that from time to time she had difficulty getting enough breath and that she had heavy, deep sleeps filled with dreams that frightened her, but she remembered nothing afterward. She says she had a habit of sleepwalking as a child, that this habit reappeared while she was in Whitby, and one night she went out in her sleep to East Cliff and Miss Murray found her there; but she emphasizes that this old habit has not recurred recently. I am skeptical of this and did the best thing that came to my mind; I wrote to my old friend and mentor, Professor Van Helsing of Amsterdam, who knows more about obscure diseases than anyone else in the world. I asked him to come here, and since you said you would cover everything, I told him who you are and what your connection is with Miss Westenra. I did this in accordance with your wishes, my dear friend, because I would take great pride and happiness in doing anything for Miss Westenra. For a personal reason, I know that Van Helsing would do anything for me. Therefore, whatever reason he comes here for, we must accept his wishes. He may seem like someone who does whatever he pleases, but this is because he knows what he is talking about better than anyone else. He is a philosopher, a metaphysician, one of the best scientists of his time, and I believe he is entirely open-minded. Besides these, his iron nerves, nature resembling a river of ice, unyielding determination, self-control, and tolerance, his extremely fine and honest heart - these are the tools of his noble work for humanity - all these work both in theory and practice, because his views are as broad as his all-encompassing love. I am telling you these facts so that you can understand why I trust him so much. I wanted him to come here immediately. I will see Miss Westenra again tomorrow. She will meet me at Harrod's so as not to alarm her mother by repeating my visit so early.",24.708,24.528,"""I could easily tell that she is a bit low on blood, but I couldn't see the typical symptoms of anemia, and by chance, I actually had the opportunity to test the quality of her blood, because when opening a window that was nailed shut, a cord broke and she slightly cut her hand on the broken glass. In itself, it was an insignificant event, but it gave me an obvious opportunity, so I took a few drops of blood and analyzed them. The qualitative analysis shows that there are normal conditions, and moreover, I can infer, they indicate the existence of a vigorous state of health. In other physical matters, I was fully convinced that there is no need to fear; but since there must be a cause somewhere, I have come to the conclusion that it must be something mental. She complains of sometimes having difficulty breathing, and of having heavy, lethargic dreams with nightmares that frighten her, but which she cannot remember. She says that as a child she used to sleepwalk, and that while in Whitby the habit returned, and that once she walked out at night and went to East Cliff, where Miss Murray found her; but she assures me that lately this habit has disappeared again. I have been left with doubts, so I have done the best I know: I have written to my old friend and teacher, Professor Van Helsing, from Amsterdam, who is one of the most knowledgeable people about rare diseases in the world. I have asked him to come, and as you told me that all these things would be under your charge, I have mentioned you and your relationship with Miss Westenra. This, my old friend, is in deference to your wishes, for I feel too proud and too happy to be able to do whatever I can for her. I know that Van Helsing will do anything for me for a personal reason, so it doesn't matter why he comes, we must accept his wishes. He is an apparently very arbitrary man, but this is because he knows what he is talking about more than anyone else. He is a philosopher and a metaphysician, and one of the most advanced scientists of our time; and he has, I suppose, an absolutely open mind. This, with nerves of steel, a cool temperament, an indomitable resolution, self-control, and an exalted tolerance of virtues and blessings, and the kindest of the most sincere hearts that beat, form his equipment for the noble task he is performing for humanity, working both in theory and practice, for his vision is as broad as his sympathy. I tell you this so that you can know why I have so much confidence in him. I have asked him to come immediately. Tomorrow I will see Miss Westenra again. We will meet in the city, so that I do not alarm her mother with my visit.",47.874,47.777
477,"“Yours always,",Wishing you all the best.,0.0,0.0,With my love,0.0,0.0,"""Your friend,",31.947,15.974
478,“John Seward.”,John Seward.,49.196,39.432,JOHN SEWARD,26.013,18.394,JOHN SEWARD,26.013,18.394
479,"Letter, Abraham Van Helsing, M. D., D. Ph., D. Lit., etc., etc., to Dr. Seward.",Professor Abraham Van Helsing's letter to Dr. Seward,3.602,2.864,"Medical doctor, doctor of philosophy, literature doctor vs. vs. Abraham Van Helsing Dr. Seward's letter",8.534,5.849,"Letter from Abraham Helsing, Doctor in Medicine, Philosophy and Letters, etc., to Dr. Seward",23.892,22.212
480,“2 September.,“September 2nd”,0.0,0.0,2 September,42.888,30.327,September 3,42.888,30.327
481,"“My good Friend,—","Dear friend,",35.251,28.254,"Dear Friend,",35.251,28.254,"""My good friend:",33.981,21.364
482,"“When I have received your letter I am already coming to you. By good fortune I can leave just at once, without wrong to any of those who have trusted me. Were fortune other, then it were bad for those who have trusted, for I come to my friend when he call me to aid those he holds dear. Tell your friend that when that time you suck from my wound so swiftly the poison of the gangrene from that knife that our other friend, too nervous, let slip, you did more for him when he wants my aids and you call for them than all his great fortune could do. But it is pleasure added to do for him, your friend; it is to you that I come. Have then rooms for me at the Great Eastern Hotel, so that I may be near to hand, and please it so arrange that we may see the young lady not too late on to-morrow, for it is likely that I may have to return here that night. But if need be I shall come again in three days, and stay longer if it must. Till then good-bye, my friend John.","I have received your letter and of course I will come! I can come immediately without encountering any obstacles, none of my patients need me for the next day or two. I would feel very sorry for them if something unexpected happened, but truly nothing can prevent me from helping those considered the closest. Helping a close friend of yours is indeed a great honor for me. Don't worry about the money. Please book me a room at the Grand Phuong Dong Hotel near the patient's residence, and inform that young lady that we will visit her tomorrow morning, as I might have to return here tomorrow evening. But if that happens, I will return to London in three days and then, I can stay longer. Goodbye, my friend!",6.54,5.875,"When I received your letter, I was already preparing to come to you. By chance, I can set off immediately without wronging any of the people who trust me. If luck had been otherwise, it would have been bad for the people who trust me because, my friend, I go when someone who values certain people asks for my help. Tell your friend that when you quickly sucked the gangrene poison from my wound, which was transferred from that scalpel slipped by our other overly nervous friend, you did more for me than you need my help now, and if luck favors them, you did more than I could ever do for them. But for him, for your friend, doing something is an added happiness for me; I am coming for you. Then arrange rooms for me at the Great Eastern Hotel, so I will be nearby, and please arrange for me to see the young lady before it gets too late tomorrow, because I may need to return here that night. But if necessary, I will come again within three days and stay longer if required. Until that day, farewell, my dear friend John.",23.309,22.85,"""When I received your letter, I was already on my way to you."" ""Fortunately, I can leave immediately, without harm to any of those who have trusted me."" If the circumstances were different, it would be detrimental to those who have trusted me, for I go to my friend when he calls me to help those he cares about. Tell your friend that when you quickly sucked the venom of gangrene from my wound caused by that knife that our other friend, so nervous, let slip, you did more for him when he wants my help and you request it, than all that his great fortune can do. But it is a double pleasure to do it for him, your friend; and towards you I go. Have it ready, and please arrange it so, that we can see the young lady not so late tomorrow, for it is likely that I will have to return here that night. But if there is a need, I will return again three days later, and I will stay longer if necessary. Until then, my good friend John, goodbye.",37.382,37.062
483,“Van Helsing.”,Van Helsing.,49.196,39.432,VAN HELSING,26.013,18.394,"VAN HELSING """,34.787,19.716
484,"Letter, Dr. Seward to Hon. Arthur Holmwood.",Letter from Dr. Seward to Arthur Holmwood,36.336,29.367,Respectfully from Dr. Seward Arthur Holmwood's letter,22.339,16.053,Letter from Dr. Seward to the Honorable Arthur Holmwood,37.393,29.377
485,“3 September.,"""September 3rd""",31.947,15.974,September 3,42.888,30.327,September 3,42.888,30.327
486,"“My dear Art,—","Dear Arthur,",29.642,17.799,"Dear Art,",51.342,51.342,"""Dear Art:",35.186,24.88
487,"“Van Helsing has come and gone. He came on with me to Hillingham, and found that, by Lucy’s discretion, her mother was lunching out, so that we were alone with her. Van Helsing made a very careful examination of the patient. He is to report to me, and I shall advise you, for of course I was not present all the time. He is, I fear, much concerned, but says he must think. When I told him of our friendship and how you trust to me in the matter, he said: ‘You must tell him all you think. Tell him what I think, if you can guess it, if you will. Nay, I am not jesting. This is no jest, but life and death, perhaps more.’ I asked what he meant by that, for he was very serious. This was when we had come back to town, and he was having a cup of tea before starting on his return to Amsterdam. He would not give me any further clue. You must not be angry with me, Art, because his very reticence means that all his brains are working for her good. He will speak plainly enough when the time comes, be sure. So I told him I would simply write an account of our visit, just as if I were doing a descriptive special article for The Daily Telegraph. He seemed not to notice, but remarked that the smuts in London were not quite so bad as they used to be when he was a student here. I am to get his report to-morrow if he can possibly make it. In any case I am to have a letter.","Van Helsing has come and gone again. He accompanied me to Hillingham. Mrs. Westenra went out for lunch, so it was just us with Lucy. Van Helsing examined her very seriously and thoroughly. He recounted to me the results of his diagnosis, as I was not present for the entire examination. He seemed very worried because he had not yet accurately diagnosed Lucy's illness; he told me that he needed to think and further investigate her condition. When I spoke about our friendship and the trust he had placed in me regarding Lucy's examination and treatment, Van Helsing replied to me: “You must absolutely keep secret what you are thinking, and everything I am thinking if you can guess my thoughts. I am not joking; this is a matter of life and death, and it could involve other serious issues as well... Hearing Van Helsing's serious tone on the way back to the city, I was compelled to ask more questions, but he still refused to explain further. Arthur, please don't blame me! Professor Van Helsing's silence indicates that he is thinking a lot about the patient and is meticulously studying this case with all his scientific knowledge. Please believe that the professor will explain more clearly when you know everything you need to know. That's why I had to tell the professor that I would limit what I say about this medical visit to you, Arthur. Maybe tomorrow I will receive the professor's conclusion. Anyway, I am anxiously waiting for a letter.",9.665,9.09,"Van Helsing came and went. He came with me to Hillingham, and thanks to Lucy’s cleverness, we saw that her mother was out for lunch so that we could be alone with her. Van Helsing examined the patient very carefully. He will inform me, and I will tell you, because of course, I was not always with them. I fear Van Helsing is very worried, but he believes he needs to think. When I told him about our friendship and how you trust me on this matter, he said: “You should tell her everything you think. If you can guess, you can also tell her what I think, if you wish. No, I am not joking. This is not a joke; it is a matter of life and death, perhaps even more.” I asked him what he meant by that because he was very serious. This conversation happened when we returned to town, while Van Helsing was having a cup of tea before setting off for Amsterdam. He gave me no other clues. You must not be angry with him, Art, because his silence means his mind is working for Miss Westenra’s well-being. Undoubtedly, he will speak clearly enough when the time comes. So I told him I would write an account of our visit as if I were writing a special descriptive article for the Daily Telegraph. He seemed not to notice, but he remarked that the fog in London was not as bad as it was during his student years here. If he can prepare it, I will get his report tomorrow. In any case, I will get a letter from him.",36.453,36.223,"""Van Helsing came and went. He went with me to Hillingham, and I found that, by Lucy's discretion, her mother had been invited out to dinner, so we were left alone with her. Van Helsing conducted a very thorough examination of the patient. He agreed to communicate it to me, and I will advise you, since of course I was not present. He is, I fear, very worried, but he told me he needed to reflect. When I told him about our friendship and how you had confided the matter to me, he said: 'You must tell him everything you think. Tell him what I think, if you can guess, and you will guess. No; I am not joking. This is no joke, but life and death; perhaps more.' I asked him what he meant by that, as he was very serious. This happened when we had already returned to the city, and he was having a cup of tea before starting his return to Amsterdam. He did not give me any more clues. You must not be angry with me, Art, because his very reticence means that his entire brain is working for her good. You can be sure that, in due time, he will speak with complete clarity. So I told him I would simply write a record of our visit, just as if I were doing a special descriptive article for the Daily Telegraph. He seemed not to take note of it, and only commented that the soot of London was not as bad as it used to be when he was a student here. I will receive his report tomorrow, if he has time to do it. In any case, I will receive a letter.",48.63,48.468
