"Multiple_ents","Single_ent","annotation_id","annotator","created_at","en","es","es_translation","id","lead_time","line_no","modify_feedback","sentiment","tr","tr_translation","updated_at","vi","vi_translation"
"","['margo']",84,"1","2024-09-23T17:38:08.458006Z","“He was a senior when we were freshmen,” she answered. “We gotta hustle, okay? Time’s a-wastin’.” Margo started taking the stairs two at a time, flying up, one arm on the rail, and I tried to keep pace with her, but couldn’t. Margo didn’t play any sports, but she liked to run—I sometimes saw her running by herself listening to music in Jefferson Park. I, however, did not like to run. Or, for that matter, engage in any kind of physical exertion. But now I tried to keep up a steady pace, wiping the sweat off my forehead and ignoring the burning in my legs. When I got to the twenty-fifth floor, Margo was standing on the landing, waiting for me.","—Estaba en el último curso del instituto cuando nosotros íbamos a primero —me contestó—. Tenemos que darnos prisa, ¿vale? Se nos acaba el tiempo. Margo empezó a subir los escalones de dos en dos, a toda velocidad y con una mano en la barandilla, y yo intenté seguirle el paso, pero no podía. Margo no hacía deporte, pero le gustaba correr. De vez en cuando la veía en Jefferson Park corriendo sola con los cascos puestos. Pero a mí no me gustaba correr. Es más, no me gustaba hacer el más mínimo esfuerzo físico. Pero intenté mantener el paso firme, secarme el sudor de la frente e ignorar que me ardían las piernas. Cuando llegué a la planta veinticinco, Margo estaba esperándome en el descansillo.","—He was in the last year of high school when we were in the first year —he answered me—. We have to hurry up, okay? We're running out of time. Margo started climbing the steps two at a time, at full speed and with one hand on the railing, and I tried to keep up with her, but I couldn't. Margo didn't play sports, but she liked to run. From time to time, I saw her in Jefferson Park running alone with her headphones on. But I didn't like running. In fact, I didn't like making the slightest physical effort. But I tried to keep a steady pace, wipe the sweat from my forehead, and ignore the burning in my legs. When I reached the twenty-fifth floor, Margo was waiting for me on the landing.",1357,15.569,351,"","Aligned 😊","“Biz birinci sınıftayken o son sınıftaydı,” diye cevap verdi. “Acele etmeliyiz, tamam mı? Vakit geçiyor.” Margo merdivenleri ikişer ikişer çıkmaya başladı, bir kolu tırabzanda yukarı doğru uçuyordu, ben de ona ayak uydurmaya çalıştım ama yapamadım. Margo herhangi bir spor yapmıyordu ama koşmayı severdi... Onu tek başına müzik dinleyerek Jefferson Park’ta koşarken birkaç kez görmüştüm. Ne var ki ben koşmayı ve hatta herhangi bir fiziksel eforla meşgul olmayı sevmiyordum. Ama şimdi, istikrarlı bir şekilde ona ayak uydurmaya çalışıyordum, almmdaki teri silerek ve bacaklarımdaki yanmayı görmezden gelerek. Yirmi beşinci kata ulaştığımda, Margo sahanlıkta durmuş beni bekliyordu.","“When we were in the first grade, he was in the final grade,” she replied. “We need to hurry, okay? Time is passing.” Margo started climbing the stairs two at a time, one arm flying up the banister, and I tried to keep up with her but couldn't. Margo didn't do any sports, but she loved to run... Her I had seen him a few times running in Jefferson Park, listening to music alone. However, I did not like running or even engaging in any physical effort. But now, I was trying to keep up with him steadily, wiping the sweat from my forehead and ignoring the burning in my legs. When I reached the twenty-fifth floor, Margo was standing on the landing, waiting for me.","2024-09-23T17:38:08.458028Z","“Hồi chúng ta vào phổ thông thì anh ấy học năm cuối,” Margo đáp. “Phải nhanh lên mới được. Thời gian hao mòn lãng phí.” Cô ấy bắt đầu bước hai bậc một, lao người lên, một tay bám tay vịn cầu thang, tôi cố sức theo mà không kịp. Margo không chơi môn thể thao nào nhưng thích chạy bộ–thỉnh thoảng tôi vẫn thấy cô ấy vừa chạy một mình vừa nghe nhạc trong Công viên Jefferson. Cơ mà tôi lại không thích chạy. Hoặc vì thế mà không tham gia bất cứ loại vận động lao lực nào. Giờ tôi cố gắng giữ tốc độ ổn định, quệt mồ hôi túa ra trán và phớt lờ cơn đau thốn trong bắp chân. Khi tôi lên đến tầng hai mươi lăm, Margo đã đứng ở chiếu nghỉ đợi tôi.","“When we entered high school, he was in his final year,” Margo replied. “We need to hurry up.” “Time is wasting away.” She started taking the stairs two at a time, rushing up, one hand gripping the stair railing, and I struggled to keep up. Margo didn’t play any sports but liked to jog–I occasionally saw her running alone while listening to music in Jefferson Park. But I didn’t like running. Or maybe that’s why I didn’t participate in any strenuous physical activities. Now I tried to maintain a steady pace, wiping the sweat pouring down my forehead and ignoring the throbbing pain in my calves. When I reached the twenty-fifth floor, Margo was already standing at the landing, waiting for me."
"","['margo', 'marg']",90,"1","2024-09-23T17:38:58.558204Z","“I’ll try not to take that personally,” I said. We were both staring into the inky distance, the cul-de-sacs and quarter-acre lots. But her shoulder was against my arm, and the backs of our hands were touching, and although I was not looking at Margo, pressing myself against the glass felt almost like pressing myself against her.","—Intentaré no tomármelo como algo personal —le dije. Nos quedamos los dos observando la oscura distancia, las calles sin salida y los terrenos de mil metros cuadrados. Pero Margo tenía el hombro pegado a mi brazo, los dorsos de nuestras manos se tocaban y, aunque no estaba mirándola, pegarme al cristal era casi como pegarme a ella.","—I will try not to take it personally —I said to him. We both stayed watching the dark distance, the dead-end streets, and the thousand-square-meter plots. But Margo had her shoulder pressed against my arm, the backs of our hands touched, and although I wasn't looking at her, pressing against the glass was almost like pressing against her.",1358,49.862,361,"","Aligned 😊","“Bunu kişisel algılamamaya çalışacağım,” dedim, ikimiz de gözlerimizi dikmiş mürekkep gibi karanlığa, çıkmaz sokaklara ve çeyrek dönümlük bahçelere bakıyorduk. Ama Margo’nun omzu benim koluma dayalıydı ve ellerimizin üst kısımları birbirine değiyordu, Margo’ya bakmamama rağmen, cama yaslanmak neredeyse ona yaslanmakmış gibi hissettiriyordu.","“I will try not to take it personally,” I said, as we both stared into the ink-like darkness, dead-end streets, and quarter-acre gardens. But Margo's shoulder was leaning against my arm, and the tops of our hands were touching; even though I wasn't looking at Margo, leaning against the window felt almost like leaning against her.","2024-09-23T17:38:58.558226Z","“Tớ sẽ cố gắng không nghĩ rằng cậu đang nói đến cá nhân cụ thể nào,” tôi nói. Chúng tôi cùng nhìn khoảng không hút mắt màu mực, những phố cụt và những lô đất làm nhà. Nhưng bờ vai cô ấy tì vào cánh tay tôi, mu bàn tay chúng tôi chạm nhau, và dù tôi không nhìn Margo, nhưng áp mặt vào cửa kính cũng khiến tôi cảm thấy gần như đang áp mặt vào cô ấy.","“I'll try not to think that you're talking about any specific person,” I said. We both looked at the ink-colored void, the dead-end streets, and the plots of land for houses. But her shoulder pressed against my arm, the backs of our hands touched, and even though I wasn't looking at Margo, pressing my face against the glass made me feel almost as if I were pressing my face against hers."
"","['chuck parson']",92,"1","2024-09-23T17:39:13.432660Z","“Yeah. It’s all good,” I said, but remembering the godforsaken Crown School of Dance pissed me off, and I said, “Yeah. Chuck Parson. You know where he lives?”","—Bueno, no pasa nada —le dije, pero recordar la dichosa Escuela de Baile Crown me tocó las narices, así que añadí—: Sí. Chuck Parson. ¿Sabes dónde vive?","—Well, it's no big deal —I said to him, but remembering the darn Crown Dance School got on my nerves, so I added—: Yes. Chuck Parson. Do you know where he lives?",1359,14.661,380,"","Aligned 😊","“Evet. Hiç önemli değil,” dedim ama kahrolası Crown Dans Okulu’nu hatırlamak beni kızdırdı. “Evet. Chuck Parson. Nerede oturduğunu biliyor musun?” diye sordum.","“Yes. It's not important at all,” I said, but remembering the damn Crown Dance School made me angry. “Yes. Chuck Parson. Do you know where he lives?” I asked.","2024-09-23T17:39:13.432676Z","“Ờ, không sao đâu,” tôi nói, nhưng thực ra trong bụng vẫn ôm cái vố nhớ đời ở trường vũ đạo Crown. “Được. Chuck Parson. Cậu biết nhà nó không?”","""Oh, it's okay,"" I said, but in reality, I was still holding onto the unforgettable incident at Crown Dance School. ""Alright. Chuck Parson. Do you know where he lives?"""
"","['margo']",93,"1","2024-09-23T17:39:26.992394Z","We were walking away from the car together when Margo reached down for my hand, laced her fingers in mine, and squeezed. I squeezed back and then glanced at her. She nodded her head solemnly, and I nodded back, and then she let go of my hand. We scampered up to the window. I gently pushed the wooden casing up. It squeaked ever so quietly but opened in one motion. I looked in. It was dark, but I could see a body in a bed.","Nos alejábamos del coche cuando Margo me cogió de la mano, entrelazó sus dedos con los míos y los apretó. Le devolví el apretón y la miré. Movió la cabeza solemnemente, volví a apretar y me soltó la mano. Corrimos hasta la ventana. Empujé hacia arriba despacio el marco de madera. Chirrió un poco, pero se abrió a la primera. Eché un vistazo. Aunque estaba oscuro, vi a alguien en una cama.","We were walking away from the car when Margo took my hand, intertwined her fingers with mine, and squeezed. I squeezed back and looked at her. She nodded solemnly, I squeezed again, and she let go of my hand. We ran to the window. I slowly pushed the wooden frame up. It creaked a little, but it opened on the first try. I took a look inside. Although it was dark, I saw someone on a bed.",1360,13.371,402,"","Aligned 😊","Margo elime uzanıp parmaklarım benimkilere geçirerek sıktığında, birlikte arabadan uzaklaşıyorduk. Ben de onunkileri sıkıp ona baktım. Ciddiyetle başını salladı, ben de ona salladım ve sonra elimi bıraktı. Çabucak pencereye çıktık. Tahta çerçeveyi usulca yukarı ittim. Çok az gıcırdadı ama tek bir hareketle açıldı. İçeri baktım. Karanlıktı fakat yatakta birinin olduğunu görebiliyordum.","When Margo reached out and intertwined her fingers with mine, we were walking away from the car together. I squeezed hers and looked at her. She nodded seriously, I nodded back, and then she let go of my hand. We quickly climbed out the window. I gently pushed the wooden frame up. It creaked very little but opened in one motion. I looked inside. It was dark, but I could see someone in the bed.","2024-09-23T17:39:26.992415Z","Chúng tôi ra khỏi xe và đi bộ cạnh nhau, Margo đưa tay ra nắm tay tôi, đan những ngón tay cô ấy vào các ngón tay tôi, và siết chặt. Tôi cũng siết tay mình và liếc nhìn cô ấy. Margo lặng lẽ gật đầu, tôi gật đầu đáp lại, và cô ấy thả tay tôi ra. Chúng tôi lẹ làng đến trước cửa sổ. Tôi khẽ đẩy khung gỗ lên. Hơi khẽ phát ra tiếng động, nhưng mở được ngay. Tôi nhìn vào trong. Tối quá, nhưng tôi thấy một người nằm trên giường.","We got out of the car and walked side by side, Margo reached out and held my hand, intertwining her fingers with mine, and squeezed tightly. I also squeezed my hand and glanced at her. Margo quietly nodded, I nodded back, and she released my hand. We quickly approached the window. I gently pushed the wooden frame up. It made a slight noise, but it opened right away. I looked inside. It was too dark, but I saw someone lying on the bed."
"","['margo']",94,"1","2024-09-23T17:39:41.080708Z","The window was a little high for Margo, so I put my hands together and she stepped a socked foot onto my hand and I boosted her up. Her silent entrance into the house would have made a ninja jealous. I proceeded to jump up, get my head and shoulders into the window, and then attempt, via a complicated torso undulation, to dance the caterpillar into the house. That might have worked fine except I racked my balls against the windowsill, which hurt so bad that I groaned, which was a pretty sizable mistake.","Como la ventana estaba un poco alta para Margo, junté las manos, puso un pie encima y la impulsé. Su silenciosa entrada en la casa habría sido la envidia de un ninja. Me dispuse a subir, metí la cabeza y los hombros por la ventana, y pretendía, mediante una complicada contorsión, entrar en la casa en plan oruga. Podría haber funcionado perfectamente de no haberme aplastado los huevos contra la repisa, y me dolió tanto que solté un quejido, lo cual suponía un error nada desdeñable.","Since the window was a bit high for Margo, I cupped my hands, she put a foot on them, and I boosted her up. Her silent entry into the house would have been the envy of a ninja. I prepared to climb up, stuck my head and shoulders through the window, and intended, through a complicated contortion, to enter the house caterpillar-style. It could have worked perfectly if I hadn't crushed my balls against the ledge, and it hurt so much that I let out a groan, which was no small mistake.",1361,13.886,403,"","Aligned 😊","Pencere Margo için biraz yüksekti, bu yüzden ellerimi birleştirdim, Margo çoraplı ayağıyla elimin üstüne bastı ve onu yukarı doğru ittim. Sessizce eve girişi bir ninjayı kıskandınrdı. Bense yukan zıplayıp başımı ve omuzlarımı pencereye ulaştırmaya, karmaşık bir vücut dalgalanması yoluyla, tırtıl gibi dans ederek evin içine girmeye çalıştım. Her şey iyi gitmiş olabilirdi, yalnız hayalarım pencere eşiğine takıldı ve acıdan inledim ki bu oldukça büyük bir hataydı.","The window was a bit high for Margo, so I clasped my hands together, Margo stepped on my hand with her socked foot, and I pushed her up. Her silent entry into the house would make a ninja envious. As for me, I tried to jump up and get my head and shoulders to the window, attempting to enter the house by performing a complex body undulation, dancing like a caterpillar. Everything might have gone well, except my groin got caught on the window sill and I groaned in pain, which was quite a big mistake.","2024-09-23T17:39:41.080722Z","Cửa sổ hơi cao so với Margo, nên tôi chắp tay để cô ấy dận một chân đi bít tất lên, và tôi đẩy Margo lên. Cô ấy vào trong êm ái đến mức ninja thứ thiệt chắc cũng phải ghen tị. Tôi nhảy lên, chui được đầu và vai qua cửa sổ, rồi với nỗ lực xoắn vặn cơ thể, tôi uốn éo như sâu lùn chùn bò vào trong. Sự thể lẽ ra đã suôn sẻ, nếu tôi không lỡ cọ hai quả trứng cò vào bậu cửa sổ, đau tê tái đến mức tôi không nén nổi rên rẩm, gây ra một sai lầm vô cùng tệ hại.","The window was a bit high for Margo, so I clasped my hands for her to step on with one socked foot, and I pushed Margo up. She got in so smoothly that even a real ninja would be envious. I jumped up, got my head and shoulders through the window, and with a twisting effort, I wriggled like a worm to get inside. Things would have gone smoothly if I hadn't accidentally brushed my two eggs against the window sill, causing such excruciating pain that I couldn't help but groan, leading to a terribly bad mistake."
"","['chuck parso', 'chuck parson']",98,"1","2024-09-23T17:40:09.127898Z","A bedside light came on. And there, lying in bed, was some old guy—decidedly not Chuck Parson. His eyes were wide with terror; he didn’t say a thing.","Se encendió la luz de la mesita. Y resultó que el que estaba en la cama era un viejo, sin duda no era Chuck Parson. Abrió los ojos como platos, aterrorizado. No dijo una palabra.","The light on the bedside table turned on. And it turned out that the one in the bed was an old man, certainly not Chuck Parson. He opened his eyes wide, terrified. He didn't say a word.",1362,27.858,404,"","Aligned 😊","Bir başucu lambası yandı. Ve orada, yatakta yatan, yaşlı bir adamdı... açık bir şekilde Chuck Parson değildi. Gözleri dehşetle açılmıştı; hiçbir şey söylemedi.","A bedside lamp turned on. And there, lying in bed, was an old man... it was clearly not Chuck Parson. His eyes were wide with terror; he said nothing.","2024-09-23T17:40:09.127921Z","Đèn ở đầu giường bật sáng. Người nằm trên giường là một bác trai có tuổi–rõ ràng không phải Chuck Parson. Bác ta tròn mắt kinh hãi và không nói nổi lời nào.","The bedside lamp turned on. The person lying on the bed was an elderly man—clearly not Chuck Parson. He widened his eyes in horror and couldn't utter a word."
"","['chuck parson']",100,"1","2024-09-23T17:40:30.169275Z","“Yeah, yeah, I just did it. I was doing it while saying no—can’t help but help. Four-two-two Amherst. Hey, why do you want Chuck Parson’s address at four-twelve in the morning?”","—Sí, sí. Ya está. Estaba entrando mientras te decía que no… No puedo evitar ayudarte. Amherst, 422. Oye, ¿para qué necesitas la dirección de Chuck Parson a las cuatro y doce de la mañana?","—Yes, yes. It's done. I was coming in while I was telling you no... I can't help but assist you. Amherst, 422. Hey, why do you need Chuck Parson's address at four twelve in the morning?",1363,20.837,418,"","Aligned 😊","“Evet evet, az önce yaptım. Hayır derken yapıyordum, yardım etmekten başka çarem yok. 422 Amherst. Hey, sabahın dört buçuğunda neden Chuck Parson’m adresini istiyorsun?","“Yes, yes, I just did it. I was doing it while saying no, I have no choice but to help. 422 Amherst. Hey, why are you asking for Chuck Parson’s address at four-thirty in the morning?”","2024-09-23T17:40:30.169289Z","“Rồi rồi, làm xong rồi đó. Tôi đã làm trong khi nói không rồi đó–không thể làm gì ngoài giúp đỡ há. Bốn-hai-hai Amherst. Này, thế quái nào mà ông lại cần địa chỉ của Chuck Parson vào lúc bốn giờ mười hai phút sáng vậy?”","“Alright, alright, it's done. I did it while saying no–can't do anything but help, huh. Four-two-two Amherst. Hey, why the heck do you need the address of Chuck Parson at twelve minutes past four in the morning?"
"","['margo']",101,"1","2024-09-23T17:40:41.648415Z","Margo glanced at her watch and held up two fingers. We waited. And for those two minutes we just stared at each other, and I watched the blue in her eyes. It was nice—in the dark and the quiet, with no possibility of me saying anything to screw it up, and her eyes looking back, like there was something in me worth seeing.","Margo echó un vistazo a su reloj y levantó dos dedos. Esperamos. Y durante dos minutos nos quedamos mirándonos. Yo observé el azul de sus ojos. Fue bonito. A oscuras y en silencio, sin la posibilidad de que yo dijera algo y metiera la pata, y ella me devolvía la mirada, como si hubiera algo en mí que merecía la pena ver.","Margo glanced at her watch and raised two fingers. We waited. And for two minutes we just stared at each other. I observed the blue of her eyes. It was beautiful. In the dark and in silence, without the possibility of me saying something and messing it up, and she returned my gaze, as if there was something in me worth seeing.",1364,11.259,425,"","Aligned 😊","Margo saatine bir göz attı ve iki parmağını yukarı kaldırdı. Bekledik. O iki dakika boyunca sadece birbirimize gözlerimizi dikip baktık ve ben onun gözlerindeki maviliği izledim. Çok hoştu... karanlık ve sessizlik, her şeyi mahvedecek bir şey söyleme ihtimalim olmadan. Ve onun gözleri de bana bakıyordu, sanki bende görmeye değer bir şey varmış gibi.","Margo glanced at her watch and raised two fingers. We waited. During those two minutes, we just stared into each other's eyes, and I watched the blueness in her eyes. It was very nice... darkness and silence, without the possibility of me saying something that would ruin everything. And her eyes were looking at me too, as if there was something worth seeing in me.","2024-09-23T17:40:41.648437Z","Margo liếc đồng hồ và giơ hai ngón tay lên. Chúng tôi đợi. Trong hai phút ấy hai đứa chỉ nhìn nhau, và tôi nhìn màu xanh trong mắt cô ấy. Thật tuyệt–trong bóng tối và không gian yên tĩnh, không có nguy cơ tôi sẽ vạ miệng nói lung tung làm hỏng khung cảnh, và đôi mắt cô ấy nhìn lại tôi, như thể có gì đó ở tôi đáng được nhìn vậy.","Margo glanced at the clock and raised two fingers. We waited. During those two minutes, we just looked at each other, and I gazed into the blue of her eyes. It was wonderful—in the darkness and quiet space, there was no risk of me saying something foolish to ruin the moment, and her eyes looked back at me, as if there was something in me worth looking at."
"","['margo']",103,"1","2024-09-23T17:40:59.041809Z","“You’re just a really loud, awkward ninja,” Margo said, “but we are both ninjas.” She tucked her hair behind her ears, pulled up her hood, and scrunched it shut with a drawstring; the streetlight lit up the sharp features of her pale face. Maybe we were both ninjas, but only she had the outfit.","—Los dos somos ninjas, solo que tú eres un ninja torpe y ruidoso —dijo Margo. Se colocó el pelo detrás de las orejas, se puso la capucha y se la ató con el cordón. La farola iluminó los agudos rasgos de su cara pálida. Quizá los dos éramos ninjas, pero solo ella lo parecía.","—We are both ninjas, only you are a clumsy and noisy ninja —said Margo. She tucked her hair behind her ears, put on the hood, and tied it with the cord. The streetlamp illuminated the sharp features of her pale face. Maybe we were both ninjas, but only she looked like one.",1365,17.171,468,"","Aligned 😊","“Sen sadece gerçekten gürültücü, sakar bir ninjasın,” dedi Margo, “ama ikimiz de ninjayız.” Saçını kulaklarının arkasına attı; kapüşonunu başma çekip ipiyle hışırdatarak büzdü; sokak lambası solgun yüzünün keskin hatlarını aydınlatıyordu. Belki ikimiz de ninjaydık fakat ekipmanı olan yalnızca oydu.","“You’re just a really noisy, clumsy ninja,” said Margo, “but we’re both ninjas.” She tucked her hair behind her ears; pulled her hood over her head and tightened it with a rustle; the street lamp illuminated the sharp features of her pale face. Maybe we were both ninjas, but she was the only one with equipment.","2024-09-23T17:40:59.041831Z","“Cậu là chàng ninja ồn ào và lắm chuyện,” Margo nói, “nhưng hai đứa mình đều là ninja.” Cô ấy vén tóc ra sau vành tai, đội mũ lên, thít chặt dây rút; ánh sáng từ ngọn đèn đường rọi lên những nét sắc sảo trên khuôn mặt nhợt nhạt của cô ấy. Có thể cả hai đứa tôi đều là ninja, nhưng chỉ Margo mặc trang phục thích hợp.","“You are the noisy and talkative ninja,” Margo said, “but we are both ninjas.” She tucked her hair behind her ear, put on her hat, and tightened the drawstring; the light from the streetlamp illuminated the sharp features on her pale face. Maybe we were both ninjas, but only Margo was dressed appropriately."
"","['margo']",104,"1","2024-09-23T17:41:13.606961Z","“Okay,” she said. “Memorize the map.” By far the most terrifying part of the half-mile-long journey Margo had plotted for us was the moat. SeaWorld was shaped like a triangle. One side was protected by a road, which Margo figured was regularly patrolled by night watchmen. The second side was guarded by a lake that was at least a mile around, and the third side had a drainage ditch; from the map, it looked to be about as wide as a two-lane road. And where there are water-filled drainage ditches near lakes in Florida, there are often alligators.","—Bien —me dijo—, memoriza el mapa. La parte más terrorífica del recorrido de casi un kilómetro que Margo había trazado era, con diferencia, el foso. El SeaWorld tenía forma triangular. Un lado estaba protegido por una carretera por la que Margo suponía que patrullaban permanentemente vigilantes nocturnos. El segundo lado estaba protegido por un lago de casi dos kilómetros de perímetro, y en el tercero había una zanja de drenaje. Según el mapa, parecía tener la anchura de una carretera de dos carriles. Y en Florida, en las zanjas de drenaje junto a los lagos suele haber caimanes.","—Alright —he told me—, memorize the map. The most terrifying part of the nearly one-kilometer route that Margo had mapped out was, by far, the moat. SeaWorld was triangular in shape. One side was protected by a road on which Margo assumed night watchmen patrolled permanently. The second side was protected by a lake with a perimeter of almost two kilometers, and on the third side, there was a drainage ditch. According to the map, it seemed to be as wide as a two-lane road. And in Florida, drainage ditches next to lakes usually have alligators.",1366,14.241,469,"","Aligned 😊","‘Tamam,” dedi. “Haritayı ezberle.” Margo’nun bizim için kurguladığı yaklaşık bir kilometrelik yolculuğun açık ara farkla en korkutucu bölümü hendekti. SeaWorld üçgen şeklindeydi. Bir tarafı, Margo’nun yürüttüğü tahmine göre, gece bekçilerinin devriye gezdiği bir cadde tarafından korunuyordu, ikinci taraf, çevresi en az bir kilometre olan bir göl tarafından gözetiliyordu ve üçüncü tarafta bir drenaj kanalı vardı; haritada yaklaşık iki şeritli bir yol kadar geniş görünüyordu. Ve Florida’da, göllerin yakınında suyla dolu drenaj kanalları varsa, orada genellikle timsahlar olur.","‘Okay,’ he said. ‘Memorize the map.’ The most terrifying part by far of the roughly one-kilometer journey Margo had planned for us was the ditch. SeaWorld was triangular in shape. One side, according to Margo's estimation, was guarded by a street patrolled by night watchmen, the second side was watched over by a lake with a circumference of at least one kilometer, and the third side had a drainage channel; on the map, it appeared to be about two lanes wide. It looked as wide as a road. And in Florida, if there are drainage canals filled with water near the lakes, there are usually alligators there.","2024-09-23T17:41:13.606975Z","“Được rồi,” cô ấy nói. “Ghi nhớ bản đồ nhé.” Đến thời điểm này, phần gian nguy nhất trong hành trình nửa dặm mà Margo đã vạch ra chính là hào nước. Địa hình SeaWorld như một tam giác. Một cạnh là mặt đường, Margo suy luận rằng sẽ thường xuyên có nhân viên an ninh đi tuần tra ban đêm. Cạnh thứ hai sát với một hồ nước chu vi ít nhất một dặm, và cạnh thứ ba tiếp giáp hào thoát nước. Nhìn từ bản đồ, hào nước này rộng cỡ một con đường hai làn. Và ở Florida, ở đâu có hào thoát nước cạnh hồ, ở đó thường có cá sấu.","“Alright,” she said. “Remember the map.” At this point, the most perilous part of the half-mile journey Margo had outlined was the moat. The terrain of SeaWorld was like a triangle. One side was the road, which Margo reasoned would frequently have security personnel patrolling at night. The second side bordered a lake with a circumference of at least a mile, and the third side adjoined a drainage ditch. From the map, this moat appeared to be as wide as a two-lane road. And in Florida, where there is a drainage ditch next to a lake, there are often alligators."
"","['margo']",105,"1","2024-09-23T17:41:23.273958Z","Margo grabbed me by both shoulders and turned me toward her. “We’re going to get caught, probably, and when we do, just let me talk. You just look cute and be that weird mix of innocent and confident, and we’ll be fine.”","Margo me agarró por los hombros y me giró hacia ella. —Seguramente nos pillarán, así que, cuando nos pillen, déjame hablar a mí. Tú limítate a poner cara de bueno, medio inocente, medio seguro de ti mismo, y todo irá bien.","Margo grabbed me by the shoulders and turned me towards her. —Surely they will catch us, so when they do, let me do the talking. You just focus on looking good, half innocent, half confident, and everything will be fine.",1367,9.335,470,"","Aligned 😊","Margo beni iki omzumdan tutup kendine çevirdi. “Muhtemelen yakalanacağız ve yakalandığımızda bırak ben konuşayım. Sen sadece şirin görünüp şu tuhaf masumkendinden emin tavrını sergilersen, her şey yolunda gider.","Margo grabbed me by both shoulders and turned me towards her. “We will probably get caught, and when we do, let me do the talking. You just need to look cute and display that weirdly innocent yet confident demeanor of yours, and everything will be fine.”","2024-09-23T17:41:23.273981Z","Margo đặt cả tay lên hai vai tôi và xoay tôi lại phía cô ấy. “Bọn mình sẽ bị tóm, có thể thôi, trong trường hợp đó, cứ để tớ nói mọi chuyện. Cậu chỉ cần tỏ ra hiền hiền kiểu nửa ngây thơ nửa thẳng thắn, rồi ta sẽ ổn cả thôi.”","Margo put both hands on my shoulders and turned me to face her. ""We might get caught, maybe, in that case, just let me do all the talking. You just need to act kind of innocent and straightforward, and we'll be fine."""
