Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['juno'],lowe,0,0.25,incorrect,lowe's,0,0.2,incorrect,lowe's,0,0.2,incorrect
['serena'],collateral,0,0.38,incorrect,collateral,0,0.38,incorrect,collateral,0,0.38,incorrect
['vampyre'],king,0,0.0,incorrect,council,0,0.0,incorrect,council,0,0.0,incorrect
['vampyre'],human,0,0.17,incorrect,a,0,0.25,incorrect,a,0,0.25,incorrect
['serena'],[mask],0,0.17,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['loyals'],[mask],0,0.33,incorrect,father,0,0.17,incorrect,father,0,0.17,incorrect
['ana'],she,0,0.0,incorrect,she,0,0.0,incorrect,she,0,0.0,incorrect
['ana'],kitty,0,0.0,incorrect,cat,0,0.33,incorrect,cat,0,0.33,incorrect
['ana'],mother,0,0.0,incorrect,motherhood,0,0.0,incorrect,motherhood,0,0.0,incorrect
['vampyres'],serena,0,0.29,incorrect,serena,0,0.29,incorrect,serena,0,0.29,incorrect
['serena'],melanoma,0,0.43,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['ana'],the girl,0,0.0,incorrect,the,0,0.0,incorrect,the,0,0.0,incorrect
['ana'],lowe's office,0,0.0,incorrect,lowe's,0,0.0,incorrect,lowe's,0,0.0,incorrect
['max'],[mask],0,0.44,incorrect,kidnapper,0,0.17,incorrect,kidnapper,0,0.17,incorrect
['ana'],mom,0,0.0,incorrect,kidnapped,0,0.33,incorrect,kidnapped,0,0.33,incorrect
['serena'],sarah,0,0.55,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['ana'],lowe's,0,0.0,incorrect,lowe's,0,0.0,incorrect,lowe's,0,0.0,incorrect
['vampyre'],wolf,0,0.0,incorrect,wolf's,0,0.0,incorrect,wolf's,0,0.0,incorrect
['alex'],he,0,0.33,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['alex'],[mask] announces,0,0.2,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['alpha'],leader,0,0.36,incorrect,leader,0,0.36,incorrect,leader,0,0.36,incorrect
['alex'],lowe's,0,0.4,incorrect,lowe's,0,0.4,incorrect,lowe's,0,0.4,incorrect
['vampyre'],council,0,0.0,incorrect,collateral,0,0.24,incorrect,collateral,0,0.24,incorrect
['ana'],lowe,0,0.0,incorrect,lowe,0,0.0,incorrect,lowe,0,0.0,incorrect
['vampyres'],humans,0,0.29,incorrect,humans,0,0.29,incorrect,humans,0,0.29,incorrect
['serena'],blueberries,0,0.35,incorrect,blueberries,0,0.35,incorrect,blueberries,0,0.35,incorrect
['alex'],"the name that fills the [mask] token in the passage is likely ""wilson"". this is a reasonable guess, as the context suggests that the speaker is referring to a person who might be involved in a business transaction, and ""wilson"" is a plausible name for such a person. however, please note that this is an educated guess, and the actual name could be different. the passage does not provide enough information to determine the correct name with certainty.",0,0.02,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['ana'],misery,0,0.0,incorrect,father,0,0.22,incorrect,father,0,0.22,incorrect
['ana'],vampire,0,0.2,incorrect,vampyres,0,0.18,incorrect,vampyres,0,0.18,incorrect
['ana'],unknown,0,0.2,incorrect,mother,0,0.0,incorrect,mother,0,0.0,incorrect
['ana'],her,0,0.0,incorrect,her,0,0.0,incorrect,her,0,0.0,incorrect
['ana'],george,0,0.0,incorrect,chicken,0,0.2,incorrect,chicken,0,0.2,incorrect
['ana'],father,0,0.22,incorrect,father,0,0.22,incorrect,father,0,0.22,incorrect
['alex'],i,0,0.0,incorrect,hacker,0,0.4,incorrect,hacker,0,0.4,incorrect
['ana'],sarah,0,0.5,incorrect,brother,0,0.0,incorrect,brother,0,0.0,incorrect
['alex'],john,0,0.0,incorrect,museum,0,0.2,incorrect,museum,0,0.2,incorrect
['ana'],mother,0,0.0,incorrect,[mask],0,0.22,incorrect,[mask],0,0.22,incorrect
['serena'],vampyre,0,0.31,incorrect,vampyre,0,0.31,incorrect,vampyre,0,0.31,incorrect
['emery'],loyals,0,0.18,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['serena'],my,0,0.0,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['serena'],god,0,0.0,incorrect,driver,0,0.33,incorrect,driver,0,0.33,incorrect
['serena'],[mask],0,0.17,incorrect,sharks,0,0.33,incorrect,sharks,0,0.33,incorrect
['koen'],[mask]'s sister,0,0.21,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['emery'],kael,0,0.22,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['koen'],john,0,0.5,incorrect,asshole,0,0.36,incorrect,asshole,0,0.36,incorrect
