line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
191,,[],"“Stand away!” and the cannon let off such a blast right before me that it made me deef with the noise and pretty near blind with the smoke, and I judged I was gone. If they’d a had some bullets in, I reckon they’d a got the corpse they was after. Well, I see I warn’t hurt, thanks to goodness. The boat floated on and went out of sight around the shoulder of the island. I could hear the booming now and then, further and further off, and by-and-by, after an hour, I didn’t hear it no more. The island was three mile long. I judged they had got to the foot, and was giving it up. But they didn’t yet a while. They turned around the foot of the island and started up the channel on the Missouri side, under steam, and booming once in a while as they went. I crossed over to that side and watched them. When they got abreast the head of the island they quit shooting and dropped over to the Missouri shore and went home to the town.",,"Rồi tiếng đại bác nổ vang ngay trước mặt làm tai tôi ù điếc cả và mắt thì gần như bị mù vì đám khói súng, suýt nữa tôi tưởng là mình đi đứt. Nếu như trong đó có đạn thật thì chắc là họ sẽ thấy được cái xác đang tìm. Lậy trời may quá, tôi nhìn thấy mình không bị thương gì cả. Chiếc thuyền lại tiếp tục đi và khuất sau chỗ ngoặt của hòn đảo. Thỉnh thoảng còn nghe thấy tiếng bùm, bùm xa dần, rồi đến độ một giờ sau không nghe thấy gì nữa. Hòn đảo dài ba dặm, tôi đoán họ đã đi tới đầu đằng kia rồi thôi chịu bỏ không tìm kiếm nữa. Nhưng họ còn tiếp tục. Họ đi vòng đầu đằng kia hòn đảo rồi cứ thế đi theo quãng sông hẹp lên phía bờ Missouri rồi quay trở về.",,"“Biraz açılın!” ve top tam karşımda öyle bir patladı ki gürültüden sağır, dumandan kör oldum. Bir an ölüyorum sandım. Topun içinde gülle olsaydı aradıkları cesedi sonunda bulacaklardı. Ama şükürler olsun ki yaralanmadım. Vapur yoluna devam etti ve adanın burnunu geçip gözden kayboldu. Zaman zaman tekrar duyulan gümlemeler giderek uzaklaşıyordu ve bir saat kadar sonra artık hiç duymaz oldum. Ada üç mil uzunluğundaydı. Adanın ucuna kadar gittiklerini ve artık vazgeçtiklerini düşündüm. Ama hâlâ vazgeçmemişlerdi. Adanın ucuna kadar gittikten sonra döndüler ve Missouri tarafındaki boğaza girdiler; vapur bacasından dumanlar savurarak ilerlerken arada bir gümlemeyi sürdürüyordu. Ben de o tarafa geçip onları izledim. Adanın baş tarafının hizasına gelince top patlatmayı bıraktılar, Missouri kıyısını şöyle bir taradıktan sonra tekrar köye yöneldiler.",,"Entonces el capitán gritó: «¡Apártense!», y el cañón soltó tal zambombazo justo a mi lado que me dejó sordo del ruido y casi ciego del humo, y creí que me iba a morir. Si hubieran puesto algo de carga, calculo que habrían conseguido el cadáver que buscaban. Bueno, vi que no estaba herido, gracias a Dios. El barco siguió flotando y desapareció por la punta de la isla. De vez en cuando oía los cañonazos, cada vez más lejos, y al cabo de un rato, una hora o así, ya no los oía. La isla tenía tres millas de largo. Pensé que habían llegado al final y renunciaban; pero todavía no. Dieron la vuelta a la isla y subieron a vapor río arriba por el lado de Missouri, soltando cañonazos de vez en cuando según avanzaban. Pasé a aquel lado y los miré. Cuando llegaron a la otra punta de la isla dejaron de disparar y fueron hacia la ribera de Missouri y volvieron al pueblo.",,"Then the sound of the cannon exploded right in front of me, making my ears deaf and my eyes almost blind from the gun smoke; I almost thought I was done for. If there had been real bullets in there, they would have found the body they were looking for. Thank God, I saw that I wasn't hurt at all. The boat continued on and disappeared around the bend of the island. Occasionally, I could still hear the booming sounds getting fainter, and then about an hour later, I couldn't hear anything anymore. The island was three miles long, and I guessed they had reached the other end and given up the search. But they continued. They went around the other end of the island and then followed the narrow stretch of the river up to the Missouri shore and then turned back.","“Move aside a bit!” and the cannonball exploded right in front of me with such force that I was deafened by the noise and blinded by the smoke. For a moment, I thought I was dying. If there had been a cannonball inside the cannon, they would have finally found the corpse they were looking for. But thankfully, I wasn't injured. The steamboat continued on its way and disappeared from sight after passing the tip of the island. The occasional booms that were still heard gradually faded away, and after about an hour, I could no longer hear them at all. The island was three miles long. I thought they had gone to the end of the island and finally given up. But they still hadn't given up. After reaching the end of the island, they turned and entered the strait on the Missouri side; as the steamboat moved forward, it occasionally continued to boom, sending out puffs of smoke from its chimney. I also moved to that side and watched them. When they reached the level of the head of the island, they stopped firing the cannon, scanned the Missouri shore briefly, and then headed back towards the village.","Then the captain shouted: ""Move aside!"", and the cannon fired such a blast right next to me that it left me deaf from the noise and almost blind from the smoke, and I thought I was going to die. If they had put some charge in it, I reckon they would have gotten the corpse they were looking for. Well, I saw that I wasn't injured, thank God. The ship kept floating and disappeared around the tip of the island. From time to time I heard the cannon shots, getting farther and farther away, and after a while, about an hour or so, I couldn't hear them anymore. The island was three miles long. I thought they had reached the end and were giving up; but not yet. They circled the island and steamed up the river on the Missouri side, firing cannon shots now and then as they went. I went to that side and watched them. When they reached the other end of the island, they stopped firing and headed towards the Missouri shore and returned to the town.",218
192,,[],"I knowed I was all right now. Nobody else would come a-hunting after me. I got my traps out of the canoe and made me a nice camp in the thick woods. I made a kind of a tent out of my blankets to put my things under so the rain couldn’t get at them. I catched a catfish and haggled him open with my saw, and towards sundown I started my camp fire and had supper. Then I set out a line to catch some fish for breakfast.",,"Thôi thế là bây giờ yên chuyện rồi. Chẳng còn ai đi tìm kiếm tôi nữa. Tôi lấy đồ đạc ở xuồng lên, cắm một chỗ nghỉ chân xinh xinh ở trong đám cây rậm. Tôi lấy chăn dựng thành cái lều nhỏ rồi để các đồ đạc ở trong đó cho khỏi bị mưa ướt. Tôi bắt một con cá, lấy lưỡi cưa mổ cá, và chờ đến khi mặt trời lặn thì bắt đầu nhen ngọn lửa trại của tôi lên nấu bữa ăn chiều. Sau đó, tôi thả sẵn một dây câu xuống sông để sáng mai dậy có cá ăn bữa sáng.",,Artık paçayı kurtardığımı biliyordum. Başka kimse beni aramaya çıkmayacaktı. Eşyalarımı kanodan çıkardım ve sık ormanın içinde kendime güzel bir kamp yeri hazırladım. Yağmur eşyalarıma ulaşamasın diye battaniyelerimden çadır gibi bir şey yaptım. Bir yayınbalığı yakalayıp testereyle karnını yardım; sonra da günbatımına doğru kamp ateşimi yakıp akşam yemeğimi yedim. Ardından kahvaltı için biraz balık yakalamak üzere suya olta attım.,,"Ahora comprendí que ya estaba a salvo. Nadie iba a venir a buscarme. Saqué las trampas de la canoa y me preparé un buen campamento en medio del bosque. Hice una especie de tienda con las mantas para poner mis cosas debajo de ella y que no las mojara la lluvia. Pesqué un pez gato, lo abrí con el serrucho y hacia el anochecer encendí mi hoguera y cené. Después eché un sedal para pescar algo que desayunar.",,"Well, now it was all quiet. No one was searching for me anymore. I took my belongings from the boat, set up a nice little resting spot in the thick trees. I used a blanket to make a small tent and put my belongings inside to keep them from getting wet in the rain. I caught a fish, used a saw blade to gut it, and waited until sunset to start my campfire to cook dinner. After that, I set a fishing line in the river so that I would have fish for breakfast the next morning.","I knew I had finally gotten away. No one else would come looking for me. I took my belongings out of the canoe and set up a nice camp spot in the dense forest. I made something like a tent out of my blankets so the rain wouldn't reach my things. I caught a catfish, cut its belly open with a saw; then lit my campfire at sunset and had my dinner. Afterwards, I cast a line to catch some fish for breakfast.","Now I understood that I was already safe. Nobody was going to come looking for me. I took the traps out of the canoe and set up a good camp in the middle of the forest. I made a sort of tent with the blankets to put my things under it so they wouldn't get wet from the rain. I caught a catfish, opened it with the saw, and towards dusk, I lit my fire and had dinner. Then I cast a line to catch something for breakfast.",105
197,,[],"When I got to camp I warn’t feeling very brash, there warn’t much sand in my craw; but I says, this ain’t no time to be fooling around. So I got all my traps into my canoe again so as to have them out of sight, and I put out the fire and scattered the ashes around to look like an old last year’s camp, and then clumb a tree.",,"Trở về chiếc lều, tôi thấy trong lòng không yên. Thấy mình không còn được mạnh bạo như trước nữa. Nhưng tôi tự bảo: thì giờ đâu mà đi quanh quẩn. Rồi lại đem tất cả đồ đạc dọn xuống xuồng để khỏi có ai trông thấy. Tôi tắt ngọn lửa, xoa xoa đống tro ra chung quanh để trông có vẻ như ngọn lửa cũ đốt từ năm ngoái, rồi tôi trèo lên cây ngồi.",,"Kampa vardığımda artık ne canlılığım kalmıştı ne de atılganlığım; eski kararlılığımı biraz yitirmiştim, ama şimdi oyalanmanın, düşüncelere dalmanın vakti değil, dedim kendi kendime. Bu yüzden bütün eşyalarımı tekrar kanoma doldurup gözlerden sakladım, ateşi söndürüp külleri etrafa saçarak eski bir kamp yeri görünümü yarattıktan sonra bir ağaca çıktım.",,"Cuando llegué al campamento no me sentía muy tranquilo ni muy valiente, pero voy y digo: «No es momento para hacer el tonto». Así que volví a meter todas mis trampas en la canoa para que nadie las pudiera ver, apagué la hoguera y esparcí las cenizas por ahí para que pareciese un campamento antiguo, del año pasado, y después me subí a un árbol.",,"Returning to the tent, I felt uneasy. I felt that I was no longer as bold as before. But I told myself: there is no time to wander around. Then I moved all the belongings down to the boat so that no one would see them. I extinguished the fire, scattered the ashes around to make it look like an old fire from last year, then I climbed up a tree and sat.","When I arrived at the camp, I had neither my vitality nor my boldness left; I had somewhat lost my former determination, but now is not the time to dawdle or get lost in thoughts, I told myself. Therefore, after packing all my belongings back into my canoe and hiding it from sight, extinguishing the fire and scattering the ashes to create the appearance of an old campsite, I climbed up a tree.","When I arrived at the camp, I didn't feel very calm or very brave, but I went and said: ""This is no time to fool around."" So I put all my traps back in the canoe so no one could see them, put out the campfire and scattered the ashes around to make it look like an old camp from last year, and then I climbed up a tree.",84
202,,[],"I didn’t sleep much. I couldn’t, somehow, for thinking. And every time I waked up I thought somebody had me by the neck. So the sleep didn’t do me no good. By-and-by I says to myself, I can’t live this way; I’m a-going to find out who it is that’s here on the island with me; I’ll find it out or bust. Well, I felt better right off.",,"Tôi không ngủ đựơc nhiều. Vả chăng cũng không thể ngủ vì phải nghĩ ngợi. Mỗi lúc chợt tỉnh dậy tôi tưởng như có người nào đến túm lấy cổ tôi. Thành ra ngủ cũng chẳng có ích gì. Dần dần, tôi tự bảo mình không thể sống như thế này được, phải đi tìm xem ai cái người đến sống trên hòn đảo này với tôi như vậy. Tôi sẽ tìm cho ra, nếu không thì phải chuồn đi. Tôi nghĩ nên làm ngay là hay hơn cả.",,"Pek fazla uyuyamadım. Düşünceler bana huzur vermiyordu. Üstelik her uyandığımda birinin enseme yapıştığını zannediyordum. Bu yüzden uykumu alabildiğim pek söylenemez. Artık böyle yaşayamayacağımı yavaş yavaş anlamaya başlamıştım, adada benden başka kimin olduğunu bulmalıydım; ya bulacaktım ya meraktan patlayacaktım. Bu kesin kararla içime biraz su serpildi.",,"No dormí mucho. No sé por qué, pero no podía, porque estaba pensando. Y cada vez que me despertaba creía que alguien me tenía agarrado por el cuello. Así que el sueño no me valió de nada. Al cabo de un rato voy y me digo: «No puedo seguir viviendo así; voy a enterarme de quién está en la isla conmigo; o me entero o me muero». Bueno, inmediatamente me sentí mejor.",,"I couldn't sleep much. Moreover, I couldn't sleep because I had to think. Every time I suddenly woke up, I felt as if someone was coming to grab my neck. So sleeping was of no use. Gradually, I told myself that I couldn't live like this, I had to find out who the person coming to live on this island with me was. I would find out, otherwise, I had to escape. I thought it would be better to do it right away.","I couldn't sleep much. My thoughts were not giving me peace. Moreover, every time I woke up, I thought someone was grabbing my neck. Therefore, it can't really be said that I got enough sleep. I had slowly started to understand that I couldn't live like this anymore; I had to find out who else was on the island besides me; either I would find out or I would burst from curiosity. This firm decision brought me some relief.","I didn't sleep much. I don't know why, but I couldn't, because I was thinking. And every time I woke up, I thought someone was grabbing me by the neck. So the sleep was of no use to me. After a while, I go and tell myself: ""I can't keep living like this; I'm going to find out who is on the island with me; either I find out or I die."" Well, I immediately felt better.",91
221,,[],"“No! W’y, what has you lived on? But you got a gun. Oh, yes, you got a gun. Dat’s good. Now you kill sumfn en I’ll make up de fire.”",,"- ồ, sao thế nhỉ? Thế cậu sống bằng gì? à, nhưng mà cậu có khẩu súng. Phải, cậu có súng. Thế thì tốt lắm. Bây giờ cậu đi bắn con gì đi, rồi tôi ở đây nhóm lửa lên.",,"“Vay canına! Peki sen ne yedin? Geğçi sende tüfek vağ. Tüfekle başka, ya. Ne güzel. Haydi sen biğ şeyleğ vuğ, ben de ateşi yakacağım.",,"—¡No! y, ¿de qué has vivido? Pero tienes una escopeta. Ah, sí, tienes una escopeta. Está muy bien. Ahora tú matas algo y yo hago una hoguera.",,"- Oh, why is that? Then what do you live on? Ah, but you have a gun. Yes, you have a gun. That's very good. Now you go shoot something, and I'll stay here and start a fire.","“Wow! So, what did you eat? Burp, you have a gun. It's different with a gun, yeah. How nice. Come on, you shoot something, and I'll light the fire.”","—No! And, what have you lived on? But you have a shotgun. Ah, yes, you have a shotgun. That's very good. Now you kill something and I'll make a fire.",43
253,,[],"“No, but I ben rich wunst, and gwyne to be rich agin. Wunst I had foteen dollars, but I tuck to specalat’n’, en got busted out.”",,"- Không, trước kia đã có một lần tôi giầu rồi, và rồi tôi sẽ lại giầu nữa. Một lần tôi có mười bốn đồng đô là, nhưng tôi đêm đi buôn đầu cơ, chẳng may thế nào mất hết.",,"“Yok, ama biğ zamanlağ zengindim, ileğide yine zenginliğe kavuşacağım. Biğ sefeğinde on döğt dolağım oldu, alım satım işine giğdim, sonğa da battım.",,"—No, pero fui rico una vez y voy a volver a serlo. Una vez tuve catorce dólares, pero me dediqué a especular y me arruiné.",,"- No, I was rich once before, and I will be rich again. Once I had fourteen dollars, but I went into speculative trading, and unfortunately lost it all.","“No, but once I was rich, and I will be rich again. At one point, I had fourteen shops, I got into trading, and eventually, I went bankrupt.”","—No, but I was rich once and I will be again. Once I had fourteen dollars, but I got into speculating and ruined myself.",40
257,,[],"“Why, live stock—cattle, you know. I put ten dollars in a cow. But I ain’ gwyne to resk no mo’ money in stock. De cow up ’n’ died on my han’s.”",,"- Còn cái gì nữa - gia súc, cậu biết không. Tôi bỏ ra mười đô la mua một con bò cái. Nhưng rồi suýt nữa tôi chẳng còn đồng nào vì con bò vừa vào tay tôi nó đã chế ngoẻo.",,“Çiftlik hayvanı. Bildiğin sığığ filan işte. Bir ineğe on dolağ yatığdım. Ama hayvan işinde daha fazla pağa riske atmam. İnek çok geçmeden ölüp gitti.,,"—Bueno, valores de verdad: ya sabes, ganado. Invertí diez dólares en una vaca. Pero no volveré a arriesgar dinero en valores. La vaca fue y se me murió.",,"- And what else - livestock, you know. I spent ten dollars to buy a cow. But then I almost had nothing left because as soon as I got the cow, it died.",“Farm animal. Just the usual cattle and such. I invested ten dollars in a cow. But I won't risk more money in the animal business. The cow soon died.”,"—Well, real assets: you know, livestock. I invested ten dollars in a cow. But I won't risk money on assets again. The cow went and died on me.",48
273,,[],"So we went back and got the canoe, and paddled up abreast the cavern, and lugged all the traps up there. Then we hunted up a place close by to hide the canoe in, amongst the thick willows. We took some fish off of the lines and set them again, and begun to get ready for dinner.",,"Thế là chúng tôi quay về xuồng, đẩy xuồng lên phía bờ ngang chỗ có cái hang rồi khuân tất cả đồ đạc lên hang. Sau đó chúng tôi tìm một chỗ ở gần đó giấu xuồng, giấu trong một bụi liễu rậm rạp. Chúng tôi vớt mấy con cá ở đầu dây lên, rồi thả lưỡi câu xuống nước và bắt đầu chuẩn bị ăn trưa.",,"Bunun üzerine geri gidip kanoyu aldık ve mağaranın hizasına kadar kürek çektik, sonra da bütün eşyalarımızı mağaraya çıkardık. Ardından sık söğütlerin arasında, kanoyu saklayabileceğimiz yakın bir yer aradık. Oltalardaki birkaç balığı çıkardık ve oltaları geri attık, sonra da akşam yemeğini hazırlamaya koyulduk.",,"Así que volvimos, sacamos la canoa y llegamos frente a donde estaba la caverna y llevamos allí todas las trampas. Después buscamos un sitio cerca donde esconder la canoa, en medio de los grandes sauces. Algunos peces habían picado en los sedales; los cojimos y volvimos a poner el cebo y empezamos a prepararnos para la cena.",,"So we returned to the boat, pushed it up to the shore near the cave, and carried all our belongings into the cave. Then we found a spot nearby to hide the boat, concealing it in a dense willow bush. We retrieved a few fish from the end of the line, then cast the hook back into the water and began preparing lunch.","Upon this, we went back and got the canoe, paddled to the cave's level, and then carried all our belongings into the cave. Then, we searched for a nearby spot among the dense willows where we could hide the canoe. We took out a few fish from the fishing lines and cast the lines back, then started preparing dinner.","So we went back, took out the canoe, and arrived in front of where the cave was and brought all the traps there. Then we looked for a place nearby to hide the canoe, among the large willows. Some fish had bitten on the lines; we caught them, rebaited the hooks, and started preparing for dinner.",68
281,,[],"Another night when we was up at the head of the island, just before daylight, here comes a frame-house down, on the west side. She was a two-story, and tilted over considerable. We paddled out and got aboard—clumb in at an upstairs window. But it was too dark to see yet, so we made the canoe fast and set in her to wait for daylight.",,"Một đêm khác, lúc chúng tôi ra đến đầu hòn đảo vào lúc gần sáng, thì thấy cả một căn nhà gỗ từ phía trên, trôi đến bờ phía Tây. Căn nhà có gác; nằm nghiêng nghiêng sắp đổ. Chúng tôi trèo xuồng ra, nhảy lên rồi leo qua cửa sổ tầng gác mà vào. Chúng tôi mới buộc xuồng liền vào đó và ngồi chờ cho sáng rõ.",,"Başka bir gece gün doğmadan hemen önce adanın baş tarafındayken bir ahşap evin batı tarafında sürüklenmekte olduğunu gördük. Ev iki katlıydı ve epeyce yan yatmıştı. Hızla kürek çekerek eve yaklaştık – üst kattaki bir pencereye tırmandık. Ama içerisi henüz çok karanlıktı, o yüzden kanoyu sağlam bir yere bağladık ve havanın aydınlanmasını bekledik.",,"Otra noche, cuando estábamos en la punta de la isla, justo antes de amanecer, apareció una casa de madera del lado del oeste. Tenía dos pisos y estaba muy inclinada. Fuimos remando y subimos a bordo: nos metimos por una de las ventanas de arriba. Pero todavía estaba demasiado oscuro para ver, así que amarramos la canoa y nos quedamos sentados a esperar el amanecer.",,"One night, when we reached the edge of the island near dawn, we saw an entire wooden house from upstream drifting to the western shore. The house had an attic; it was tilted and about to collapse. We rowed the boat out, jumped on, and climbed through the attic window to get inside. We then tied the boat to it and sat waiting for daylight.","One night just before dawn, while we were at the front side of the island, we saw that a wooden house was drifting on the west side. The house was two stories high and was leaning quite a bit. We quickly rowed towards the house – we climbed up to a window on the upper floor. But it was still very dark inside, so we tied the canoe to a secure spot and waited for daylight.","Another night, when we were at the tip of the island, just before dawn, a wooden house appeared on the west side. It had two floors and was very tilted. We rowed over and climbed aboard: we got in through one of the upstairs windows. But it was still too dark to see, so we tied up the canoe and sat waiting for dawn.",80
304,,[],"I started across to the town from a little below the ferry-landing, and the drift of the current fetched me in at the bottom of the town. I tied up and started along the bank. There was a light burning in a little shanty that hadn’t been lived in for a long time, and I wondered who had took up quarters there. I slipped up and peeped in at the window. There was a woman about forty year old in there knitting by a candle that was on a pine table. I didn’t know her face; she was a stranger, for you couldn’t start a face in that town that I didn’t know. Now this was lucky, because I was weakening; I was getting afraid I had come; people might know my voice and find me out. But if this woman had been in such a little town two days she could tell me all I wanted to know; so I knocked at the door, and made up my mind I wouldn’t forget I was a girl.",,"Tôi đi quá lên phía tỉnh, ở dưới bến đò một quãng, dòng nước đưa xuồng tôi đến tận cuối tỉnh. Tôi được xuồng bước lên, đi dọc theo chân đê. Có ánh sáng ở trong một căn lều nhỏ hình như đã lâu không ai ở. Tôi lấy làm lạ không biết ai đã đến ở đây rồi. Tôi lần đi lên, ghé mắt nhìn qua khe cửa sổ. Trong lều, một người đàn bà chặc bốn mươi tuổi đang ngồi khẩu dưới ngọn nến đặt trên chiếc bàn bằng gỗ thông. Tôi không nhận ra mặt; bà ta là một người là ở đây mới đến, vì trong tỉnh này không có ai là tôi không biết mặt. Thế này thì may quá; vì lúc nãy tôi đang còn sợ lo rằng đến đây nhỡ có ai có thể nhận ra tiếng nói của tôi và biết được tôi chăng. Nhưng nếu người đàn bà kia đã đến cái tỉnh nhỏ này được hai ngày rồi thì bà ta có thể nói được cho tôi nghe tất cả những điều tôi muốn biết. Nghĩ vậy, tôi gõ cửa, và tự nhắc lại cho tôi khỏi quen rằng mình đang đóng giả một cô con gái.",,"Feribot iskelesinin biraz aşağısından kasabaya yaklaştım ve akıntının da etkisiyle kasabanın en aşağısından kıyıya ulaştım. Kanoyu bir yere bağlayıp sahilde yürümeye başladım. Uzun zamandır içinde kimsenin yaşamadığı küçük bir kulübede ışık gördüm ve oraya kimin yerleştiğini merak ettim. Sessizce yaklaşıp pencereden içeri baktım. İçeride kırk yaşlarında bir kadın çam bir masanın başına oturmuş mum ışığında örgü örüyordu. Yüzü bana tanıdık gelmedi; demek ki bir yabancıydı, çünkü kasabada benim tanımadığım tek bir kişi bile yoktu. İşte şans diye buna denirdi, zira ufaktan pişman olmaya başlamıştım, birileri sesimi tanır da yakalanırım diye korkuyordum. Ama bu kadın böyle küçük bir kasabada kısa süredir oturuyorsa, bilmek istediğim her şeyi bana söyleyebilirdi; bu yüzden kapıyı çaldım ve kız olduğumu kesinlikle unutmamaya karar vermiştim.",,"Salí hacia el pueblo desde un poco más abajo del desembarcadero del transbordador y la deriva de la corriente me dejó al extremo del pueblo. Eché amarras y me puse a andar por la orilla. Había una luz encendida en una cabaña en la que hacía mucho tiempo que no vivía nadie y me pregunté quién estaría allí. Me acerqué para mirar por la ventana. Había una mujer de unos cuarenta años que hacía punto a la luz de una vela colocada sobre una mesa de pino. No la había visto nunca; era una desconocida, porque en aquel pueblo no había ni una cara que no conociera yo. Aquello fue una suerte, porque yo empezaba a sentir dudas. Me empezaba a dar miedo haber venido; la gente podría reconocerme por la voz. Pero si aquella mujer llevaba en un pueblo tan pequeño sólo dos días podría contarme todo lo que yo quisiera saber, así que llamé a la puerta y decidí no olvidar que era una niña.",,"I went past the provincial area, down at the ferry dock a distance, the current carried my boat to the end of the province. I got off the boat and walked along the foot of the dyke. There was a light in a small hut that seemed to have been unoccupied for a long time. I was curious to know who had come to stay here. I cautiously approached and peeked through a crack in the window. Inside the hut, a woman about forty years old was sitting by a candle placed on a pinewood table. I did not recognize her face; she must have been new here because in this province there was no one whose face I did not know. This was fortunate; earlier I had been worried that someone might recognize my voice and discover who I was. But if that woman had been in this small province for two days, she might be able to tell me everything I wanted to know. Thinking that, I knocked on the door and reminded myself not to forget that I was pretending to be a daughter.","I approached the town from a bit below the ferry dock and, with the help of the current, reached the shore from the very bottom of the town. I tied up the canoe somewhere and started walking along the beach. I saw a light in a small cabin that had been uninhabited for a long time and wondered who had moved in there. I approached quietly and looked inside through the window. Inside, a woman in her forties was sitting at a pine table, knitting by candlelight. Her face didn't look familiar to me; she must have been a stranger, because there wasn't a single person in the town that I didn't know. This was what you called luck, as I had started to feel a bit regretful, fearing that someone might recognize my voice and I would get caught. But if this woman had been living in such a small town for a short time, she could tell me everything I wanted to know; that's why I knocked on the door and decided to absolutely remember that I was a girl.","I went towards the town from a little below the ferry landing and the current drifted me to the edge of the town. I moored and started walking along the shore. There was a light on in a cabin where no one had lived for a long time and I wondered who might be there. I approached to look through the window. There was a woman of about forty years old knitting by the light of a candle placed on a pine table. I had never seen her before; she was a stranger, because in that town there wasn't a single face I didn't know. That was fortunate, because I was starting to have doubts. I was beginning to get scared that I had come; people might recognize me by my voice. But if that woman had been in such a small town for only two days, she could tell me everything I wanted to know, so I knocked on the door and decided not to forget that I was a girl.",205
