Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['mildred'],john,0,0.0,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,olodumare,0,0.5,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,rahul,0,0.17,incorrect,john,0,0.0,incorrect,tom,0,0.2,incorrect,eny,0,0.2,incorrect,god,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,ali,0,0.2,incorrect,nguyen,0,0.15,incorrect,nguyen,0,0.15,incorrect,john,0,0.0,incorrect,ali,0,0.2,incorrect,jesus,0,0.17,incorrect,olodumare,0,0.5,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,john,0,0.0,incorrect,eny,0,0.2,incorrect,john,0,0.0,incorrect,ali,0,0.2,incorrect,nguyen,0,0.15,incorrect,ali,0,0.2,incorrect
"['mildred', 'montag']",lesotho,0,0.31,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,john,0,0.4,incorrect,seteroi,0,0.15,incorrect,jesus,0,0.17,incorrect,ua,0,0.25,incorrect,emily,0,0.5,incorrect,shiva,0,0.18,incorrect,harry potter,0,0.22,incorrect,jesus,0,0.17,incorrect,william faulkner,0,0.26,incorrect,emily,0,0.5,incorrect,mildred,1,1.0,correct,bradbury,0,0.27,incorrect,ngoc,0,0.4,incorrect,anh,0,0.22,incorrect,mildred,1,1.0,correct,mildred,1,1.0,correct,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,seteroi,0,0.15,incorrect,ua,0,0.25,incorrect,shiva,0,0.18,incorrect,jesus,0,0.17,incorrect,emily,0,0.5,incorrect,bradbury,0,0.27,incorrect,anh,0,0.22,incorrect,mildred,1,1.0,correct
['beatty'],james,0,0.18,incorrect,walt whitman,0,0.33,incorrect,ogagun,0,0.17,incorrect,emi,0,0.22,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,tapena,0,0.33,incorrect,tapena,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hook,0,0.0,incorrect,tom,0,0.22,incorrect,captain ahab,0,0.22,incorrect,long john silver,0,0.09,incorrect,john,0,0.0,incorrect,yuzbasi,0,0.31,incorrect,nguyen,0,0.17,incorrect,nguyen,0,0.17,incorrect,richard,0,0.15,incorrect,adam,0,0.2,incorrect,walt whitman,0,0.33,incorrect,emi,0,0.22,incorrect,jesus,0,0.18,incorrect,tapena,0,0.33,incorrect,john,0,0.0,incorrect,tom,0,0.22,incorrect,long john silver,0,0.09,incorrect,yuzbasi,0,0.31,incorrect,nguyen,0,0.17,incorrect,adam,0,0.2,incorrect
['beatty'],john,0,0.0,incorrect,igniter,0,0.15,incorrect,alfred nobel,0,0.22,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,te,0,0.25,incorrect,maui,0,0.2,incorrect,god,0,0.0,incorrect,maithili,0,0.29,incorrect,eny,0,0.44,incorrect,antoka,0,0.33,incorrect,god,0,0.0,incorrect,swan,0,0.2,incorrect,ali,0,0.22,incorrect,kimyasal,0,0.14,incorrect,nguyen,0,0.17,incorrect,nguyen,0,0.17,incorrect,ali,0,0.22,incorrect,ali,0,0.22,incorrect,igniter,0,0.15,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,maui,0,0.2,incorrect,maithili,0,0.29,incorrect,antoka,0,0.33,incorrect,swan,0,0.2,incorrect,kimyasal,0,0.14,incorrect,nguyen,0,0.17,incorrect,ali,0,0.22,incorrect
['montag'],charlie chaplin,0,0.1,incorrect,lesotho,0,0.31,incorrect,shakespeare,0,0.12,incorrect,sherry,0,0.0,incorrect,setshwantsho,0,0.22,incorrect,jesus,0,0.0,incorrect,champagne,0,0.4,incorrect,champagne,0,0.4,incorrect,cricket,0,0.15,incorrect,john,0,0.4,incorrect,champagne,0,0.4,incorrect,shakespeare,0,0.12,incorrect,charlie,0,0.15,incorrect,shakespeare,0,0.12,incorrect,bill,0,0.0,incorrect,shakespeare,0,0.12,incorrect,charlie chaplin,0,0.1,incorrect,nguyen,0,0.33,incorrect,bill,0,0.0,incorrect,french,0,0.17,incorrect,lesotho,0,0.31,incorrect,sherry,0,0.0,incorrect,jesus,0,0.0,incorrect,champagne,0,0.4,incorrect,john,0,0.4,incorrect,shakespeare,0,0.12,incorrect,shakespeare,0,0.12,incorrect,shakespeare,0,0.12,incorrect,nguyen,0,0.33,incorrect,french,0,0.17,incorrect
['mildred'],john,0,0.0,incorrect,lesotho,0,0.29,incorrect,aburo,0,0.17,incorrect,okunrin,0,0.14,incorrect,mmangwane,0,0.25,incorrect,malome,0,0.46,incorrect,steve jobs,0,0.12,incorrect,canon,0,0.0,incorrect,ram,0,0.2,incorrect,shivani,0,0.14,incorrect,madagascar,0,0.35,incorrect,antananarivo,0,0.11,incorrect,tom,0,0.2,incorrect,john,0,0.0,incorrect,ali,0,0.2,incorrect,john,0,0.0,incorrect,nguyen,0,0.15,incorrect,nguyen,0,0.15,incorrect,ali,0,0.2,incorrect,john,0,0.0,incorrect,lesotho,0,0.29,incorrect,okunrin,0,0.14,incorrect,malome,0,0.46,incorrect,canon,0,0.0,incorrect,shivani,0,0.14,incorrect,antananarivo,0,0.11,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,nguyen,0,0.15,incorrect,john,0,0.0,incorrect
"['faber—', 'faber']",ray bradbury,0,0.35,incorrect,ho,0,0.0,incorrect,carl sagan,0,0.27,incorrect,phonograph,0,0.13,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,albert einstein,0,0.4,incorrect,te,0,0.29,incorrect,ray bradbury,0,0.35,incorrect,john,0,0.0,incorrect,neil gaiman,0,0.12,incorrect,marina,0,0.36,incorrect,faber,1,1.0,correct,harry,0,0.4,incorrect,john,0,0.0,incorrect,harry potter,0,0.35,incorrect,ray bradbury,0,0.35,incorrect,nguyen,0,0.18,incorrect,ray bradbury,0,0.35,incorrect,harry potter,0,0.35,incorrect,ho,0,0.0,incorrect,phonograph,0,0.13,incorrect,jesus,0,0.2,incorrect,te,0,0.29,incorrect,john,0,0.0,incorrect,marina,0,0.36,incorrect,harry,0,0.4,incorrect,harry potter,0,0.35,incorrect,nguyen,0,0.18,incorrect,harry potter,0,0.35,incorrect
['montag'],jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham's,0,0.29,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,bayan,0,0.18,incorrect,denham,0,0.33,incorrect,nguyen tuan,0,0.35,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,jesus,0,0.0,incorrect,denham,0,0.33,incorrect,denham's,0,0.29,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect,denham,0,0.33,incorrect
['montag'],google,0,0.33,incorrect,lesotho,0,0.31,incorrect,wole soyinka,0,0.33,incorrect,awon,0,0.4,incorrect,mo,0,0.5,incorrect,jesus,0,0.0,incorrect,paul gauguin,0,0.22,incorrect,te fenua,0,0.29,incorrect,shivani,0,0.15,incorrect,rabindranath tagore,0,0.32,incorrect,malala,0,0.33,incorrect,shakespeare,0,0.12,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,harry,0,0.18,incorrect,matbaa,0,0.5,incorrect,ngoc,0,0.4,incorrect,nguyen,0,0.33,incorrect,harry,0,0.18,incorrect,istanbul,0,0.29,incorrect,lesotho,0,0.31,incorrect,awon,0,0.4,incorrect,jesus,0,0.0,incorrect,te fenua,0,0.29,incorrect,rabindranath tagore,0,0.32,incorrect,shakespeare,0,0.12,incorrect,john,0,0.4,incorrect,matbaa,0,0.5,incorrect,nguyen,0,0.33,incorrect,istanbul,0,0.29,incorrect
['montag'],mamello,0,0.31,incorrect,mamello,0,0.31,incorrect,olajuwon,0,0.29,incorrect,olajuwon,0,0.29,incorrect,agbabi,0,0.33,incorrect,patience,0,0.14,incorrect,tahiti,0,0.33,incorrect,tahiti,0,0.33,incorrect,arjun,0,0.18,incorrect,arjun,0,0.18,incorrect,madagascar,0,0.38,incorrect,albert einstein,0,0.19,incorrect,paul,0,0.2,incorrect,world war,0,0.27,incorrect,odysseus,0,0.14,incorrect,john,0,0.4,incorrect,hitler,0,0.17,incorrect,nguyen,0,0.33,incorrect,odysseus,0,0.14,incorrect,john,0,0.4,incorrect,mamello,0,0.31,incorrect,olajuwon,0,0.29,incorrect,patience,0,0.14,incorrect,tahiti,0,0.33,incorrect,arjun,0,0.18,incorrect,albert einstein,0,0.19,incorrect,world war,0,0.27,incorrect,john,0,0.4,incorrect,nguyen,0,0.33,incorrect,john,0,0.4,incorrect
['montag'],john,0,0.4,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,owo,0,0.22,incorrect,jesus,0,0.0,incorrect,topollo,0,0.15,incorrect,adam,0,0.2,incorrect,john,0,0.4,incorrect,shyam,0,0.18,incorrect,adam,0,0.2,incorrect,tom,0,0.22,incorrect,john,0,0.4,incorrect,montag,1,1.0,correct,his,0,0.0,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,nguyen,0,0.33,incorrect,nguyen,0,0.33,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,john,0,0.4,incorrect,owo,0,0.22,incorrect,topollo,0,0.15,incorrect,john,0,0.4,incorrect,adam,0,0.2,incorrect,john,0,0.4,incorrect,his,0,0.0,incorrect,adam,0,0.2,incorrect,nguyen,0,0.33,incorrect,adam,0,0.2,incorrect
['faber'],john,0,0.0,incorrect,lesotho,0,0.17,incorrect,aisan,0,0.2,incorrect,oduduwa,0,0.17,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,te,0,0.29,incorrect,isaiah,0,0.18,incorrect,rahul,0,0.2,incorrect,shakespeare,0,0.38,incorrect,rakoto,0,0.18,incorrect,john,0,0.0,incorrect,harry,0,0.4,incorrect,john,0,0.0,incorrect,harry,0,0.4,incorrect,ne,0,0.29,incorrect,nguyen,0,0.18,incorrect,nguyen,0,0.18,incorrect,harry,0,0.4,incorrect,kitap,0,0.2,incorrect,lesotho,0,0.17,incorrect,oduduwa,0,0.17,incorrect,john,0,0.0,incorrect,isaiah,0,0.18,incorrect,shakespeare,0,0.38,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,ne,0,0.29,incorrect,nguyen,0,0.18,incorrect,kitap,0,0.2,incorrect
['gloria'],john,0,0.2,incorrect,jesus,0,0.0,incorrect,abraham lincoln,0,0.19,incorrect,rara,0,0.4,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,shivani,0,0.31,incorrect,adam,0,0.2,incorrect,john,0,0.2,incorrect,andriamasinavalona,0,0.25,incorrect,unknown,0,0.15,incorrect,hitler,0,0.33,incorrect,elif,0,0.4,incorrect,john,0,0.2,incorrect,nguyen thi mai,0,0.3,incorrect,nguyen van a,0,0.22,incorrect,elif,0,0.4,incorrect,hitler,0,0.33,incorrect,jesus,0,0.0,incorrect,rara,0,0.4,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect,adam,0,0.2,incorrect,andriamasinavalona,0,0.25,incorrect,hitler,0,0.33,incorrect,john,0,0.2,incorrect,nguyen van a,0,0.22,incorrect,hitler,0,0.33,incorrect
"['bayan', 'bayan bowles', 'bowles']",shakespeare,0,0.26,incorrect,cesare,0,0.33,incorrect,caesarian,0,0.43,incorrect,caesarian,0,0.43,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,shah rukh khan,0,0.32,incorrect,god,0,0.22,incorrect,caesarean,0,0.43,incorrect,caesarea,0,0.31,incorrect,shirley,0,0.31,incorrect,dr. smith,0,0.19,incorrect,marie,0,0.24,incorrect,world,0,0.36,incorrect,nguyen thi mai,0,0.23,incorrect,nguyen,0,0.36,incorrect,marie,0,0.24,incorrect,sezaryen,0,0.46,incorrect,cesare,0,0.33,incorrect,caesarian,0,0.43,incorrect,jesus,0,0.36,incorrect,jesus,0,0.36,incorrect,god,0,0.22,incorrect,caesarea,0,0.31,incorrect,dr. smith,0,0.19,incorrect,world,0,0.36,incorrect,nguyen,0,0.36,incorrect,sezaryen,0,0.46,incorrect
