line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
522,,[],"He could hear the self-justifying note in his voice, the plea for her to understand why he did not know what had happened to her sons, but –",,"Nó nghe thấy sự phân trần trong giọng nói của mình, khẩn khoản xin bà thông cảm vì sao nó không biết chuyện gì xảy ra cho các con trai của bà, nhưng…",,"Sesindeki kendini yargılayan havayı duyabiliyordu, oğullarına ne olduğunu neden bilmediğini anlaması için özür diliyor gibiydi, ama-",,"Harry se dio cuenta de que su voz tenía un deje suplicante, como si intentara justificarse o hacerle entender a Molly por qué no sabía qué suerte habían corrido sus hijos, pero...",,"It heard the explanation in its voice, pleading for her understanding as to why it didn't know what had happened to her sons, but...","He could hear the self-judging tone in his voice, as if he were apologizing for not knowing what had happened to his sons, but-","Harry realized that his voice had a pleading tone, as if he were trying to justify himself or make Molly understand why he didn't know what fate had befallen his children, but...",33
611,,[],The minutes stretched into what might as well have been years. The slightest breath of wind made them all jump and turn toward the whispering bush or tree in the hope that one of the missing Order members might leap unscathed from its leaves –,,"Từng phút dài ra như cả năm trường. Làn gió thoảng nhẹ nhất cũng khiến tất cả giật mình hướng về phía lùm bụi hay cây cỏ lao xao, hy vọng một trong những Hội viên có thể từ trong đám lá nhảy ra bình yên vô sự…",,Dakikalar sanki yıllar gibi geçmişti. Rüzgârın en hafif esintisiyle bile içleri cız ediyor ve sanki eksik olan Yoldaşlık üyeleri yaralanmamış halde yaprakların arasından fırlayacakmış gibi her fısıldayan ağaca ya da çalıya dönüyorlardı.,,"Los minutos transcurrían con una lentitud insoportable. De repente, un leve susurro los sobresaltó, y todos se giraron para comprobar si se había movido algún arbusto o un árbol, con la esperanza de ver asomar entre su follaje, ileso, a otro miembro de la Orden.",,"Each minute stretched out like a whole year. The slightest breeze made everyone startle and look towards the rustling bushes or grass, hoping that one of the members might jump out from the leaves safe and sound...","Minutes had passed as if they were years. Even the slightest breeze made their hearts ache, and they turned to every whispering tree or bush as if the missing Fellowship members would emerge unscathed from the leaves.","The minutes passed with unbearable slowness. Suddenly, a faint whisper startled them, and they all turned to see if any bush or tree had moved, hoping to see another member of the Order emerge unscathed from its foliage.",49
650,,[],"“Here,” he said, and with a wave of his wand, eh sent twelve full glasses soaring through the room to each of them, holding the thirteenth aloft. “Mad-Eye.”",,"“Đây,” anh nói, và với một cái vẫy cây đũa phép, anh phát mười hai ly rượu đầy bay vụt ngang phòng đến từng người, anh giơ cao ly rượu thứ mười ba, “Mắt-Điên. “Mắt-Điên,” tất cả cùng hô, và uống.",,"""İşte,"" dedi ve asasının bir hareketiyle tamamen dolu on iki bardak havada süzülüp odadakilere gitti, ardından on üçüncüyü yukarı kaldırdı. ""Deli-Göz‘e.",,"—Brindemos —propuso, y con una sacudida de la varita hizo volar los doce vasos llenos por la habitación hasta cada uno de los presentes; cogió el suyo y lo levantó—. ¡Por Ojoloco!",,"""Here,"" he said, and with a wave of his wand, he sent twelve full glasses of wine flying across the room to each person, he raised the thirteenth glass, ""Mad-Eye."""" ""Mad-Eye,"" they all shouted, and drank.","""Here,"" he said, and with a flick of his wand, twelve completely filled glasses floated through the air to the people in the room, then he raised the thirteenth one. ""To Mad-Eye.""""","—Let's toast —he proposed, and with a flick of his wand, he made the twelve full glasses fly across the room to each of those present; he took his own and raised it—. To Mad-Eye! —For Mad-Eye!",41
701,,[],"No one said anything. He knew that they did not believe him. Now that he came to think of it, he had never heard of a wand performing magic on its own before.",,"Không ai nói gì. Nó biết là họ không tin nó. Bây giờ nó bắt đầu nghĩ lại, trước đây nó chưa hề nghe nói đến một cây đũa phép tự ý làm phép một mình.",,"Kimse bir şey söylemedi. Ona inanmadıklarını biliyordu. Düşününce, kendisi de kendiliğinden büyü yapan bir asa hiç duymamıştı.",,"Nadie insistió, pero Harry sabía que no le creían. Y la verdad era que nunca había oído decir que una varita hiciera magia por su cuenta.",,"No one said anything. It knew that they did not believe it. Now it began to reconsider, it had never heard of a wand performing magic on its own before.","Nobody said anything. She knew they didn't believe her. When she thought about it, she herself had never heard of a wand that performed magic on its own.","Nobody insisted, but Harry knew they didn't believe him. And the truth was that he had never heard of a wand performing magic on its own.",37
702,,[],"His scar seared with pain, it was all he could do not to moan aloud. Muttering about fresh air, he set down his glass and left the room.",,"Cái thẹo của nó nhói đau, nó cố gắng hết sức mới không rên la. Lẩm bẩm gì đó về khí trời trong lành, nó đặt cái ly xuống và bỏ ra khỏi phòng.",,Yarası acıyla dağlandı; tek yapabildiği yüksek sesle inlememekti. Temiz havayla ilgili bir şeyler homurdanarak bardağını bıraktı ve odayı terk etti.,,"El dolor de la cicatriz era cada vez más intenso y ya apenas podía contener los gemidos. Dijo que necesitaba tomar el aire, dejó su vaso y salió de la habitación.",,"Its scar throbbed with pain, it tried its best not to groan. Muttering something about the fresh air, it put the glass down and left the room.","His wound was seared with pain; all he could do was refrain from crying out loudly. Muttering something about the fresh air, he put down his glass and left the room.","The pain from the scar was becoming more intense, and he could barely contain his groans. He said he needed to get some air, left his glass, and walked out of the room.",35
830,,[],"“As we knew he would,” she sighed, turning back to the books. “You know, I think I will take Hogwarts, A History. Even if we’re not going back there, I don’t think I’d feel right if I didn’t have it with –“",,"“Thì tụi mình đã biết là nó sẽ nói mà,” cô bé thở dài, quay về với những cuốn sách. “Bồ biết không, mình nghĩ mình sẽ đem theo cuốn Hogwarts, Một Lịch Sử. Cho dù tụi mình không trở về nơi đó nữa, mình nghĩ mình sẽ cảm thấy không phải nếu không mang nó theo cùng…”",,"""Tahmin ettiğimiz gibi,"" diye iç çekti kız ve tekrar kitaplara döndü. ""Biliyor musunuz, sanırım “Hogwarts: Bir Tarih”i alacağım. Oraya yeniden dönmeyeceksek bile, bu kitap olmadan rahat hissedeceğimi sanmıyorum -""",,"—Tal como temíamos —suspiró ella, y siguió con los libros—. Mirad, creo que sí me llevaré Historia de Hogwarts. Aunque no vayamos al colegio, me sentiría muy rara si no lo...",,"“We knew it would say that,” the girl sighed, turning back to her books. “You know, I think I'll bring Hogwarts, A History with me. Even if we don't go back there anymore, I think I'd feel wrong not taking it along…”","""As we suspected,"" sighed the girl and turned back to the books. ""You know, I think I will take 'Hogwarts: A History.' Even if we are not going back there, I don't think I will feel comfortable without this book -""","—Just as we feared —she sighed, and continued with the books—. Look, I think I will take Hogwarts: A History. Even if we don't go to school, I would feel very strange if we didn't...",55
924,,[],"“I’m so sorry to break up this cozy little gathering,” she said, her voice trembling. “I’m sure you all need your rest . . . but there are wedding presents stacked in my room that need sorting out and I was under the impression that you had agreed to help.”",,"“Tôi rất tiếc phải giải tán cuộc họp mặt thân ái nho nhỏ này,” bà nói giọng run run, “Tôi biết là tất cả các anh chị cần nghỉ ngơi… nhưng quà cưới còn chất đống trong phòng tôi giờ cần phải sắp xếp, mà tôi lại cứ có cảm tưởng là các anh chị đã đồng ý giúp đỡ rồi chớ.”",,"""Bu sıcak, küçük buluşmayı böldüğüm için özür dilerim,"" dedi, sesi titriyordu. ""Eminim hepinizin dinlenmeye ihtiyacı var... ama odamda ayrıştırılmayı bekleyen bir yığın düğün hediyesi var ve sizin bana yardım etmek istediğinizi sanıyordum.",,"—Lamento mucho interrumpir esta agradable tertulia —dijo con voz temblorosa—. Ya sé que todos necesitáis descansar, pero en mi habitación hay un montón de regalos de boda que deben clasificarse, y se me ha ocurrido que a lo mejor querríais ayudarme.",,"“I am very sorry to have to disband this small friendly gathering,” she said in a trembling voice, “I know that all of you need to rest... but the wedding gifts are still piled up in my room and need to be sorted, and I have the impression that all of you have already agreed to help.”","""I'm sorry to interrupt this warm, little gathering,"" she said, her voice trembling. ""I'm sure you all need some rest... but there's a pile of wedding gifts waiting to be sorted in my room, and I thought you wanted to help me.""""","—I am very sorry to interrupt this pleasant gathering —he said with a trembling voice—. I know that everyone needs to rest, but in my room there are a lot of wedding gifts that need to be sorted, and I thought that maybe you would like to help me.",57
958,,[],"He was walking along a mountain road in the cool blue light of dawn. Far below, swathed in mist, was the shadow of a small town. Was the man he sought down there, the man he needed so badly he could think of little else, the man who held the answer, the answer to his problem...?",,"Nó đang đi dọc theo một con đường núi trong ánh bình minh màu xanh dịu mát. Xa xa bên dưới, phủ trong sương mù, lờ mờ hình ảnh một thị trấn nhỏ. Người đàn ông nó đang tìm có ở dưới đó không, người đàn ông nó cần ghê gớm đến nỗi nó không thể nghĩ đến chút gì khác, người đàn ông nắm lời giải - lời giải cho vấn đề của nó…",,"Gün doğumunun serin mavi ışığı altında, bir dağ yolu boyunca yürüyordu. Uzaklarda bir yerde, sisle kaplanmış, küçük bir köyün gölgesi vardı. Aradığı adam burada mıydı; başka en ufak bir şey düşünemeyecek kadar fena halde ihtiyaç duyduğu adam, cevabının sahibi olan adam, derdine derman olacak adam...",,"Iba caminando por una carretera de montaña bajo la fría y azulada luz del amanecer. En la distancia, un poco más abajo, se distinguía el contorno de un pueblecito envuelto en la neblina. ¿Estaría allí el hombre al que buscaba? El hombre al que tanto necesitaba que casi no podía pensar en otra cosa, el hombre que tenía la solución a su problema.",,"It was walking along a mountain road in the gentle cool blue dawn. Far below, shrouded in mist, the faint image of a small town appeared. The man it was looking for, the man it needed so desperately that it couldn't think of anything else, the man who held the solution - the solution to its problem, was he down there?","Under the cool blue light of dawn, he was walking along a mountain path. Somewhere in the distance, there was the shadow of a small village shrouded in mist. Was the man he was looking for here; the man he desperately needed, the man who held the answer, the man who would be the remedy to his troubles...?","I was walking along a mountain road under the cold, bluish light of dawn. In the distance, a little further down, the outline of a small village shrouded in mist could be seen. Was the man he was looking for there? The man he needed so much that he could hardly think of anything else, the man who had the solution to his problem.",65
978,,[],"“I think,” he said slowly, “he's got something to do with Quidditch. There's some connection, but I can't--I can't think what it is.”",,"“Mình nghĩ,” nó nói chậm rãi, “ắt có dính dáng tới Quidditch. Có mối liên quan, nhưng mình không thể… mình không thể nghĩ ra nó là cái gì.”",,"""Düşünüyorum ki,"" dedi yavaşça, Quidditch‘le alakalı birisi. Bir bağlantı var, ama ben bilemiyorum- bilemiyorum ne olduğunu.",,"Yo diría —comentó con lentitud— que tiene algo que ver con el quidditch. Hay alguna relación, pero no sé... no sé cuál.",,"“I think,” it said slowly, “it must be related to Quidditch. There is a connection, but I can't… I can't figure out what it is.”","""I think,"" said someone slowly, related to Quidditch. There is a connection, but I don't know- I don't know what it is.""","I would say —he commented slowly— that it has something to do with Quidditch. There is some connection, but I don't know... I don't know which one.",34
1239,,[],"Brightly colored figures were appearing, one by one out of nowhere at the distant boundary of the yard. Within minutes a procession had formed, which began to snake its way up through the garden toward the marquee. Exotic flowers and bewitched birds fluttered on the witches’ hats, while precious gems glittered from many of the wizards’ cravats; a hum of excited chatter grew louder and louder, drowning the sound of the bees as the crowd approached the tent.",,"Những hình dáng màu sắc rực rỡ đang hiện ra, từng bóng một, đột ngột, ở ranh giới xa xa của khu vườn. Trong một loáng, họ hình thành một đám rước bắt đầu rồng rắn kéo nhau qua khu vườn về phía rạp cưới. Kỳ hoa và dị điểu được ếm bùa chấp chới bay trên nón các nữ phù thủy, trong khi ngọc quý lấp lánh chiếu ra từ cà vạt các pháp sư; tiếng trò chuyện râm ran hào hứng càng lúc càng to, át hết tiếng bầy ong, khi đám rước đến gần rạp.",,"Arazinin sınırında yokluktan tek tek parlak renkli figürler beliriyordu. Hemen ardından bir dakika içinde bahçedeki çadıra doğru gelmeye başladılar. Egzotik çiçekler ve büyülenmiş kuşlar cadıların şapkalarının üstünden sallanırken, büyücülerin de kravatlarındaki mücevher işlemeler parlıyordu; çadıra yaklaştıkça etraftan arıların seslerini boğan heyecanlı konuşma sesleri yükseliyordu.",,"Unos personajes vestidos con llamativas ropas multicolores iban apareciendo, uno a uno, por el fondo del patio. Pasados unos minutos, ya se había formado una procesión que serpenteó por el jardín en dirección a la carpa. En los sombreros de las brujas revoloteaban flores exóticas y pá- jaros embrujados, mientras que preciosas gemas destellaban en las corbatas de muchos magos. A medida que se aproximaban, el murmullo de voces emocionadas fue intensificándose, hasta ahogar el zumbido de las abejas.",,"Vividly colored shapes are appearing, one by one, suddenly, at the distant boundary of the garden. In a flash, they form a procession that begins to snake through the garden towards the wedding pavilion. Enchanted exotic flowers and birds flutter above the witches' hats, while precious gems sparkle from the wizards' ties; the excited chatter grows louder, drowning out the buzzing of the bees, as the procession approaches the pavilion.","At the edge of the land, bright-colored figures were emerging one by one from the void. Immediately after, within a minute, they started heading towards the tent in the garden. As exotic flowers and enchanted birds swayed above the witches' hats, the jeweled embroideries on the wizards' ties sparkled; as they approached the tent, the excited chatter drowned out the buzzing of the bees around.","Some characters dressed in striking multicolored clothes were appearing, one by one, at the back of the courtyard. After a few minutes, a procession had already formed that wound through the garden towards the tent. Exotic flowers fluttered on the witches' hats and pa- haunted jars, while precious gems sparkled on the ties of many wizards. As they approached, the murmur of excited voices grew louder, drowning out the buzzing of the bees.",95
1477,,[],"“I’ve no idea, it just popped into my head, but I’m sure we’re safer out in the Muggle world, it’s not where they’ll expect us to be.”",,"“Mình không biết, chẳng qua nó chợt nảy ra trong đầu mình, nhưng chắc chắn là trong thế giới Muggle tụi mình sẽ an toàn hơn, bọn chúng sẽ không ngờ tụi mình tới đây.”",,"""Hiçbir fikrim yok, sadece aklıma geldi, fakat eminim ki bizim olmamızı beklemedikleri yerde, Muggle dünyasında daha güvendeyiz.",,"Me vino a la cabeza, sin más, pero creí que estaríamos más seguros en el mundo de los muggles, porque aquí no se les ocurrirá buscarnos.",,"""I don't know, it just suddenly popped into my head, but surely in the Muggle world we will be safer, they won't expect us to come here.""","""I have no idea, it just came to my mind, but I'm sure we are safer where they don't expect us to be, in the Muggle world.""","It just came to my mind, nothing more, but I thought we would be safer in the Muggle world, because they wouldn't think to look for us here.",37
