en,en_results,Single_ent,en_shuffled,en_shuffled_results
"I should say that my face does a good impression of whiteness, late-entering or not. I didn’t know how to tell Gore that I’d been tricking him, feature by feature. I wasn’t sure I was ready to. He’d made, as people do, an assumption about me that left me room to maneuver. Later, when he found out the truth—as people do—he’d be unbalanced by his own mistake. Another person’s unguardedness in that moment can be very useful, interpersonally, as long as you don’t soften. There is language I could use about this if I were the melodramatic type: behind enemy lines, for example, or double agent. My sister might use these terms, or she might call me a fraud.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz""}",['gore'],"interpersonally, use behind useful, fraud. made, be say My There that when don’t or if unbalanced Another unguardedness this these or mistake. for by face very ready tricking enemy as I agent. Later, do—he’d He’d didn’t I tell sure people I or whiteness, the an as him, out he me that might I feature. I feature can to were language that know assumption moment his me double a lines, as not. that in wasn’t I late-entering maneuver. about Gore long call good about a own use to melodramatic she do, I’d does could person’s room the found my by was truth—as me soften. impression should example, left been how terms, people is you sister might to. type: of be","Based on the passage provided, I'm going to make an educated guess.  The writing style and language used in the passage seem to be reminiscent of a literary work from the 19th or early 20th century. The use of phrases such as ""unbalanced Another unguardedness,"" ""whiteness,"" and ""long call good"" suggests a somewhat archaic or poetic tone.  Given these characteristics, I'm going to take a guess that the passage is from the book ""The Great G"
"Gore lifts his hand. He’s left a smear on the table the color of tamarind flesh. There is a sour, steady pain in his palm that he briefly misunderstands as a taste."," ""title"": ""The City &amp; The City"", ""author"": ""China Miéville"" ",['gore'],"his pain palm a Gore flesh. sour, color a in misunderstands smear he that on briefly lifts taste. of left He’s tamarind hand. the a is the as There table steady his","Based on the passage provided, I'm going to make an educated guess. The passage appears to be written in a style that is reminiscent of James Joyce's stream-of-consciousness technique, which is characteristic of his novel ""Ulysses"".  However, the passage seems to be a fragment or a quote from a specific section of the book, rather than a direct quote from the entire novel.   My guess is that the passage might be from the ""Telemachus"" episode of ""U"
"Gore considers the weight of the sack he’d carried, which had felt so meaningful. “Three partridges,” he says, “and a boatswain gull too far off to hit. Nothing else. Not even tracks.”"," ""title"": ""The Lies of Locke Lamora"", ""author"": ""Scott Lynch"" ",['gore'],"says, too carried, he’d the sack felt “Three gull Gore weight hit. even partridges,” to meaningful. Not considers had a Nothing tracks.” of else. “and boatswain the off which he so far","Based on the passage provided, I'm going to make an educated guess. The passage appears to be written in a style reminiscent of classic literature, possibly from the 19th or early 20th century. The use of phrases like ""Three gull Gore weight hit"" and ""boatswain"" suggests a nautical theme, which is consistent with the works of authors like Herman Melville or Joseph Conrad.  However, the most likely candidate for this passage is from the novel ""Moby-D"
"At this, Stanley leans in. He is a fussy, short-tempered, handsome man who does not enjoy his job. “I must impress upon the meeting that the debility that wracks those in the sick bay will doubtless find ample footholds should we reduce the men’s rations.”","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""Lord of the Flies"", ""author"": ""William Golding""}",['stanley'],"footholds debility Stanley bay will must doubtless does his short-tempered, meeting He fussy, we handsome “I sick should the the not ample this, man in. upon who those men’s find wracks that is the the job. in a that impress rations.” reduce leans enjoy At","Based on the passage provided, I'm going to make an educated guess. The passage appears to be from a classic novel, possibly from the 19th or early 20th century. The writing style and vocabulary suggest a literary work from that era.  After analyzing the passage, I'm going to take a guess that the book is:  ""Lord of the Flies"" is unlikely, so I'm going to guess that the book is ""Lord Jim"" by Joseph Conrad is also unlikely, so"
"Gore is looking at his left palm. The sour pain is still there, seeping through the bandages. So is the blood, but it seems melodramatic to observe this."," ""title"": ""The Lies of Locke Lamora"", ""author"": ""Scott Lynch"" ",['gore'],"The this. is through seeping is melodramatic it seems bandages. sour to observe but still the looking his the pain is left at So blood, palm. there, Gore","Based on the passage provided, it's difficult to determine the exact book and author due to the unusual formatting and the presence of what appears to be a typo (""the this""). However, I'll make an educated guess.  The passage seems to be written in a style that is reminiscent of William S. Burroughs, an American novelist known for his experimental and avant-garde writing style. The use of fragmented sentences and the focus on the physical and emotional pain of the subject are also characteristic of Bur"
"The ice outside shifts—the Arctic stammering its jaws as a cat does when it sees a bird. The ship’s cat died in convulsions during their second winter. Gore had liked that cat. He’d become quite attached to it, especially as his dog had died in the first spring.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Snow Child"", ""author"": ""Eowyn Ivey""}",['gore'],"first as the liked ship’s died outside He’d especially ice attached had The a Arctic it, had it Gore in to The does bird. shifts—the his sees its a become cat. second convulsions dog died as winter. stammering jaws quite cat cat during their spring. in that when","Based on the passage provided, I'm going to make an educated guess. The passage appears to be written in a style that is reminiscent of James Joyce's stream-of-consciousness technique, which is characteristic of his novel ""Ulysses"". However, the specific content and style of the passage don't seem to match any well-known works by Joyce.  A more likely candidate for the passage is ""Finnegans Wake"" by James Joyce, which is also known for its experimental and stream-of"
"Once we arrived at the Ministry, an escort of subtly armed suits took Gore to meet the other expats. I was expecting he’d go through a group therapy session, but Gore was in a sunny mood, so he must have been envisaging something closer to a salon.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Three-Body Problem"", ""author"": ""Liu Cixin""}",['gore'],"closer Gore in envisaging group a so was mood, been other at Gore arrived to must something Once expecting of we session, sunny an the a he but Ministry, therapy the he’d subtly took expats. have escort through I a was suits to armed go meet salon.","Based on the passage, I'm going to make a guess that the book is ""The Brief Wondrous Life of Oscar Wao"" and the author is Junot Díaz.  Here's my reasoning:  - The passage has a unique writing style, which is characteristic of Junot Díaz's work. - The use of colloquial expressions and slang, such as ""closer Gore in envisaging group a so was mood"", suggests a non-traditional narrative voice, which is"
"“Complex,” said Adela. “Thanks for your input. Given their histories, mental trauma is to be anticipated. I remind you that we are interested in the actual feasibility of taking a human body through time. Our concern is if the process of time-travel has major implications for the expat or the expat’s surroundings.”"," ""title"": ""The First Fifteen Lives of Harry August"", ""author"": ""Claire North"" ",['adela'],"actual or be is of their to Adela. major for of “Thanks expat’s taking input. the expat time. trauma you Our concern Given mental “Complex,” that has through we the is I body feasibility if the implications the are human said remind your for histories, time-travel a process interested anticipated. in surroundings.”"," ""title"": ""The Time Traveler's Wife"", ""author"": ""Audrey Niffenegger"" "
"“We can’t risk the temporal repercussions,” said Adela. “They are supposed to be dead. As long as they’re here, it’s functionally as if they are dead in their own time. Again, I must emphasize, you are focused on the long-term prognoses of the expats in our era. Your remits really could not be clearer.”"," ""title"": ""The Long Earth"", ""author"": ""Terry Pratchett and Stephen Baxter"" ",['adela'],"are focused the dead if I their be As time. dead. our risk temporal prognoses here, remits are long-term long really functionally you as emphasize, it’s could to can’t are Again, clearer.” they’re expats of the in era. Your on “They as supposed in said repercussions,” not Adela. “We own must be they the","Based on the passage provided, I'm going to make an educated guess. The passage appears to be from a science fiction or dystopian novel, possibly written in a first-person narrative style. The use of phrases like ""temporal prognoses"" and ""expats of the era"" suggests a futuristic or speculative setting.  After analyzing the passage, I'm going to take a guess that the book is:  ""output"": {   ""title"": ""Diaspora"",   ""author"": ""Greg"
"We’d arrived in the central lobby. Gore was standing in a shaft of sunlight, staring up at the steel-and-glass ceiling. He looked dazzled into boyishness by the half sky of the building’s skull."," ""title"": ""The City &amp; The City"", ""author"": ""China Miéville"" ",['gore'],"up arrived sunlight, building’s the We’d staring dazzled the ceiling. the in a Gore was boyishness of sky at He the of into lobby. by shaft in half steel-and-glass central skull. looked standing","Based on the passage provided, I'm going to make an educated guess. The writing style and structure seem to resemble that of a dystopian or sci-fi novel. The use of phrases like ""up arrived sunlight"" and ""steel-and-glass central skull"" suggests a futuristic setting.  After analyzing the passage, I'm going to take a guess that the book is:  ""1984"" by George Orwell.  However, the passage seems to be a bit distorted or possibly a fragment, which makes it"
"We went for lunch at a small bistro near the Ministry. Gore came from an era of service à la française, private dining rooms and putting everything into jelly. When I began to explain, in tones of motherly patience, how twenty-first-century restaurants operated, he said, “I’ve eaten kangaroo on the uninhabited shores of the Albert River. I understand how a knife and fork work. Please sit down.”","   ""title"": ""The Colour of Magic"",   ""author"": ""Terry Pratchett"" ",['gore'],"kangaroo rooms everything uninhabited putting said, the from came Albert I small explain, Ministry. a into at restaurants When jelly. operated, near We à private he of twenty-first-century motherly work. began la bistro era went how the eaten River. of “I’ve tones on lunch française, Gore and a sit down.” and shores service for knife patience, understand Please fork dining to how the I in of an"," ""title"": ""1984"", ""author"": ""George Orwell"" "
"“I thought it might be a good thing to make a proper friend of him,” Gore continued. “He said he would arrange for his bridge to take us to”—here he raised his eyebrows—“a public house. I am looking forward to seeing what visions of sin this era has concocted for the humble tavern.”"," ""title"": ""The Lies of Locke Lamora"", ""author"": ""Scott Lynch"" ",['gore'],"house. good visions to “I said us of Gore sin looking humble forward him,” of thing might would he proper public the “He this be eyebrows—“a to take continued. it bridge for thought raised to”—here era his to what a a for seeing he I arrange has his friend tavern.” am concocted make","Based on the passage provided, I'm going to make an educated guess. The passage appears to be written in a style reminiscent of 19th-century literature, possibly from the Victorian era. The use of phrases such as ""good visions,"" ""humble,"" and ""public"" suggests a somewhat formal and old-fashioned tone.  After analyzing the passage, I'm going to take a guess that the book is likely from the works of Charles Dickens. Specifically, I'm going to suggest that the passage might"
"Back at the house I was still struggling to think of as “home,” Gore shyly asked me if I would also “come for a drink.” He had done well, at lunch, to hide his deep embarrassment over my payment of the bill (with a Ministry expense card); he was adjusting with gold-star alacrity in recognizing that it wouldn’t be a reputation-detonating act for a respectable woman to be seen in a public house in the company of bachelors."," ""title"": ""The Handmaid's Tale"", ""author"": ""Margaret Atwood"" ",['gore'],"Ministry in had it to I “come if bill would the (with house embarrassment also payment in for drink.” of my at a a adjusting reputation-detonating alacrity for his Back act was be with Gore company deep He of well, seen house the struggling lunch, recognizing I think a hide bachelors. to to that “home,” at asked shyly be done respectable of expense he in over was a still me woman public wouldn’t card); as gold-star a the","Based on the passage, I'm going to make a guess that the book is:  ""Ulysses""  author: James Joyce"
"I coughed at my half-pint. Ralph, a snide and etiolated former field agent, was my least favorite bridge. He had somehow managed to get assigned the only young woman expat.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Gray Man"", ""author"": ""Mark Greaney""}",['ralph'],"and a He field coughed I the to my snide half-pint. my woman former at least assigned managed etiolated agent, had expat. get somehow only bridge. young Ralph, favorite was","Based on the passage, I'm going to make a guess that the book is ""The Catcher in the Rye"" and the author is J.D. Salinger.  Here's my reasoning:  - The writing style and sentence structure seem to match the style of J.D. Salinger, known for his conversational and often fragmented narrative style. - The use of colloquial expressions and slang, such as ""half-pint"" and ""snide"", is also consistent with Salinger's"
“No. Apparently it was very awkward when Ralph came in here for a lunchtime gallon of merlot and spotted him. He’s part of Defence’s tracking team. You know they don’t much like the fact that the Ministry is a separate institution. They thought the time-door ought to fall under their remit.”,"Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Long Earth"", ""author"": ""Terry Pratchett and Stephen Baxter""}",['ralph'],like they the much spotted came their Ministry merlot They a ought when Defence’s Ralph “No. thought Apparently in here awkward fact of institution. of is it a under him. for lunchtime and the part the very gallon separate to time-door fall was that team. don’t You know remit.” tracking He’s,"Based on the passage provided, I'm going to make an educated guess. The passage appears to be a mix of words and phrases that seem to be from different parts of a text, possibly a novel. However, I can try to identify some characteristics that might help narrow down the origin.  The use of proper nouns like ""Ministry"" and ""Defence"" suggests a British context, possibly a novel set in the UK. The mention of ""lunchtime"" and ""gallon"" also"
"“He used the word ‘Negro’ until I stopped him, but I don’t think he meant it with two g’s, if that’s what you’re asking me. How’s your expat managing the news of your miscegenation?”","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz""}",['negro'],"but he of I managing g’s, miscegenation?” me. asking word you’re meant I with him, stopped How’s your that’s the think ‘Negro’ your news what two used until “He it expat the don’t if","Based on the passage, I'm going to make a guess that the book is ""To Kill a Mockingbird"" and the author is Harper Lee.  The passage appears to be a fragment of a conversation between characters, which is consistent with the narrative style of ""To Kill a Mockingbird"". The use of dialect and the mention of racial issues also align with the themes and tone of the book. However, please note that this is just a guess, and I may be incorrect."
"I choked. “Uh. We don’t use that word anymore. We just say ‘Black.’ As an adjective. You would say, ‘She is a Black woman.’ ”"," ""title"": ""The Hate U Give"", ""author"": ""Angie Thomas"" ",['black'],"anymore. word don’t choked. We ‘Black.’ Black I just an a adjective. As is woman.’ say say, would ‘She ” You We “Uh. that use","Based on the passage provided, it appears to be a fragment of a text that is written in a style that is often associated with a particular author. However, the passage is incomplete and contains grammatical errors, making it difficult to determine the exact book and author.  That being said, the style and language used in the passage seem to be reminiscent of the works of George Orwell, particularly his dystopian novel ""1984"". The use of fragmented sentences and the emphasis on the power of language are characteristic"
"Graham used other words too, not wrong, exactly, but not right, like “your people,” or “your culture.” When I said, in a wincingly tight voice, that we had the same people and culture, he replied, mildly, “But I don’t think that we do.” Then came the image searches about Cambodia, on food and dress and customs. I had to do those for him, in the early days, because he still didn’t know how, and the English-language internet was not on my side. Exotic, friendly, conservative, resilient. The way he couched his questions, too, was imperfect. I had to correct “ancestor” for “grandparent,” “sacred” for “polite,” “tribal leaders” for “farmers.”"," ""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz"" ",['graham'],"“your and for on English-language too, Cambodia, “ancestor” days, his “sacred” not that a for mildly, Graham we because my wrong, words think people for had leaders” the way dress voice, food about questions, right, the said, couched side. and didn’t and people,” he conservative, know other was same not don’t “farmers.” “tribal not I that do those had replied, “your I searches Exotic, do.” correct the too, “grandparent,” image and When the still on The like how, he to early I culture, or used customs. imperfect. wincingly came friendly, internet “polite,” was exactly, I Then tight to he resilient. “But culture.” had him, in we in but for","Based on the passage provided, I'm going to make an educated guess. The passage appears to be a quote from a book that discusses cultural differences and language. The writing style and tone suggest a non-fiction or essay-style book.  My guess is that the passage originates from the book ""In a Sunburned Country"" by Bill Bryson. However, the passage doesn't seem to match the content of that book.  A more likely candidate is ""A Short History of Nearly Everything"" by Bill Bry"
"He smiled, dimples curving. “I think, as we are ‘housemates,’ and also, I hope, friends, that you should call me Graham.”"," ""title"": ""The Hating Game"", ""author"": ""Sally Thorne"" ",['graham'],"I He as hope, should that call smiled, me curving. you friends, think, are Graham.” we “I dimples ‘housemates,’ and also,","Based on the passage, I'm going to make a guess. The passage seems to be a quote from a book, but it's not a direct quote from a well-known book. However, the mention of ""Graham"" makes me think of Douglas Adams, who wrote a book called ""The Hitchhiker's Guide to the Galaxy"" and had a character named Marvin, who had a friend named Marvin's housemate, Zaphod Beeblebrox's friend, Ford Prefect,"
"“After you returned home yesterday, the Brigadier came back to see Arthur. They had a conversation about television, which Arthur seems to think is a wonderful invention. The Brigadier mentioned ‘Auntie’s output.’ ”"," ""title"": ""The Hitchhiker's Guide to the Galaxy"", ""author"": ""Douglas Adams"" ",['arthur'],"Brigadier see They came to returned Brigadier a about Arthur to think back ‘Auntie’s mentioned home the television, wonderful had “After seems a yesterday, you ” invention. which Arthur. The conversation is output.’"," ""title"": ""The Hitchhiker's Guide to the Galaxy"", ""author"": ""Douglas Adams"" "
"This old wound, formerly healed, he’d received in Australia with Captain Stokes. A gun had exploded in his hands. They were rowing up a river in the captain’s gig, charting its course. The cockatoos they’d spotted on the opposite bank were so dense as to be cloudlike, billowing from tree to tree. He’d taken up his fowling piece and sighted along the barrel."," ""title"": ""The Secret River"", ""author"": ""Kate Grenville"" ",['stokes'],"the A the to Captain fowling a his wound, The on Australia with They so he’d up its barrel. exploded along sighted gun charting river old dense rowing the and This bank in tree. captain’s as gig, piece taken were spotted be cockatoos tree they’d formerly had billowing up opposite course. from cloudlike, He’d Stokes. were in his to healed, hands. received in","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""Robinson Crusoe"", ""author"": ""Daniel Defoe""}  However, the passage seems to be a bit altered and doesn't match the original text of ""Robinson Crusoe"". The original text is written in a more formal and descriptive style, and the passage provided seems to be a mix of words and phrases from different sentences.  A more likely candidate for the passage is ""Robinson Crus"
"It’s surprising, then, that I allowed Graham’s drawing of the projection device to enter my files as a joke, like a coin minted 70 BC. I thought it was a form of juvenilia, drawn in his earliest years as a modern man, something to remind him of on a significant anniversary of his arrival here; and not, as it would turn out to be, a red letter from another era.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The City & The City"", ""author"": ""China Miéville""}",['graham'],"projection enter juvenilia, something It’s here; to I to a to earliest like device a arrival as BC. not, I coin minted man, drawn a on 70 the his red a of my that anniversary from would then, as drawing of out turn letter remind as a era. surprising, was in him of his thought and a it years files be, form significant Graham’s of it modern another allowed joke,"," ""title"": ""The Annotated Turing: A Biography of Alan Turing"", ""author"": ""B. Jack Copeland"" "
"By the start of that summer, Graham was practically a native of the era. He wore button-ups and was clean-shaven to his cheekbones. He had a preferred washing-machine cycle. Most mornings he rose—hours before me—and went for a run. He would sometimes wake me up with a juicy smoker’s wheeze on his return to the house. He started giving me custody of his cigarettes and enforced a predinner smoking ban.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""}  This is because the passage describes a character named Graham, which is a main character in the book, and the writing style and tone seem to match the book's narrative voice. However, please note that this is just a guess, and I may be incorrect.",['graham'],"was on He a predinner juicy ban. he started me return with cigarettes for cheekbones. a He native He of start the would wake rose—hours wore era. summer, to of and custody house. enforced a mornings By me—and went was of his his Most Graham had run. a his a that washing-machine smoking clean-shaven the before practically me to cycle. giving up sometimes wheeze He and smoker’s the button-ups preferred","Based on the passage, I'm going to make a guess that the book is:  ""Ulysses""  author: James Joyce"
"There were others times when it felt as if Graham deliberately disliked the twenty-first century, as if assimilation was a form of treachery to his past. I was prickly and defensive about this; I could not look at why directly. I heard the way I spoke to him about it: adjustment, reasonable, citizen, responsibility, values. He blew a lot of pensive cigarette smoke at me.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz""}",['graham'],"were assimilation responsibility, way defensive his twenty-first values. him a was I could spoke the me. of look There prickly adjustment, others past. to was disliked treachery and directly. heard lot I not He about I cigarette pensive about a as at this; smoke it reasonable, to felt when times century, at deliberately as why if I the citizen, form it: of if blew Graham","   ""title"": ""The Catcher in the Rye"",   ""author"": ""J.D. Salinger"" "
"Thus, on a weekly basis, the expats were subjected to tests designed to trigger empathy or disgust, and scrutinized. The first tests were conducted in the laboratory booths, but they resembled the Ministry hospital wards so strongly that the expats had tremendous anxiety reactions and it was difficult to get serviceable data from them. Graham, for example, kept asking to be excused for a smoke—heart rate elevated—and struggled to focus on the tests—eyes moving rapidly. I once found him the sole occupant of the fifth-floor smoking area (a pigeon-shit-encrusted balcony), methodically shredding a filter of a finished cigarette. I watched him for a while, interested in the way that only his fingers moved. Most people ripple with surplus motion unless they are concentrating, but Graham only ever moved the parts of him that he wanted to move.","Based on the passage, I'm going to make a guess that the book is:  ""Under the Skin""  author: Michel Faber",['graham'],"him the disgust, I expats with example, but motion sole Ministry trigger Most first fingers he and the to they anxiety designed be struggled weekly asking way the expats people moving surplus Thus, the difficult were the conducted interested laboratory I to his Graham only a rate in them. in of was the or focus area only they finished unless get and basis, found wards to fifth-floor reactions subjected (a moved. Graham, for cigarette. smoking but that kept moved hospital pigeon-shit-encrusted from a smoke—heart on scrutinized. that move. the strongly had were of that a a balcony), data while, for tests—eyes parts for methodically ripple to him on ever are occupant wanted resembled it The tests watched of serviceable empathy to to so tests a concentrating, him once elevated—and shredding the tremendous excused rapidly. filter booths, the","Based on the passage, I'm going to make a guess that the book is:  ""Underworld"" by Don DeLillo.  The writing style, vocabulary, and themes in the passage seem to match DeLillo's style, which is often characterized by complex, lyrical prose and an exploration of American culture and society. ""Underworld"" is a novel that explores the intersection of politics, culture, and history, and it features a similar blend of philosophical and observational language."
