en_masked,en_masked_results,tr_masked,tr_masked_results,vi_masked,vi_masked_results,es_masked,es_masked_results,en_masked_shuffled,en_masked_shuffled_results,tr_masked_shuffled,tr_masked_shuffled_results,vi_masked_shuffled,vi_masked_shuffled_results,es_masked_shuffled,es_masked_shuffled_results
"[MASK] saw, with great uneasiness the low spirits of her friend. His visit afforded her but a very partial satisfaction, while his own enjoyment in it appeared so imperfect. It was evident that he was unhappy; she wished it were equally evident that he still distinguished her by the same affection which once she had felt no doubt of inspiring; but hitherto the continuance of his preference seemed very uncertain; and the reservedness of his manner towards her contradicted one moment what a more animated look had intimated the preceding one.",Emma,[MASK] arkadaşının keyifsizliğini büyük bir rahatsızlık içinde gördü. Ziyareti ona çok sınırlı bir memnuniyet vermişti ve arkadaşı da bu ziyaretten pek hoşnut kalmışa benzemiyordu. Mutsuz olduğu açıktı; [MASK] eskiden onda uyandırdığından emin olduğu aynı duygularla kendisini hala önemsediğini farkettirsin istiyordu; ama şimdiye kadar ilgisinin devam edip etmediği gayet belirsiz görünüyordu; ona olan davranışlarındaki mesafelilik bir önceki an daha duygulu bir bakışın söyler gibi olduğu şeyi ertesi an yalanlıyordu.,Arkadaş,"[MASK] sát anh bạn cô xuống tinh thần mà cảm thấy bất an. Chuyến thăm viếng của anh chỉ khiến cô hài lòng chút ít, trong khi anh dường như không được vui trọn vẹn. Hiển nhiên là anh không được hạnh phúc; cô cũng mong hiển nhiên là anh vẫn còn đối xử với cô một cách đặc biệt hơn những người khác qua ý tình mà có lần cô chắc chắn đã nhận ra; nhưng cho đến giờ này dường như không chắc anh còn như xưa. Thái độ giữ kẽ của anh đối với cô trong một khoảnh khắc trở nên mâu thuẫn với những gì mà ánh mắt sinh động của anh đã thầm nói lên trước đấy.",Arthur,"[MASK] contempló con gran inquietud el ánimo decaído de su amigo. La satisfacción que le ofrecía su visita era bastante parcial, puesto que el placer que él mismo obtenía parecía tan imperfecto. Era evidente que era desdichado, y ella habría deseado que fuera igualmente evidente que aún la distinguía por el mismo afecto que alguna vez estaba segura de haberle inspirado; pero hasta el momento parecía muy dudoso que continuara prefiriéndola, y su actitud reservada hacia ella contradecía en un instante lo que una mirada más animada había insinuado el minuto anterior.",Emily,"by more his appeared the the satisfaction, preceding with it had doubt the same enjoyment and inspiring; equally a she spirits low her afforded His of hitherto were was still what she own of visit [MASK] while uneasiness he which very a look felt it he of manner friend. affection imperfect. uncertain; continuance unhappy; but reservedness that evident evident had so his in her distinguished towards moment the partial her seemed animated It but of intimated saw, was one wished very that the no great one. contradicted her once his preference",Elinor,ziyaretten önemsediğini bir bakışın bu vermişti arkadaşı etmediği arkadaşının önceki yalanlıyordu. olan söyler Ziyareti memnuniyet şimdiye olduğu duygularla benzemiyordu. bir gördü. mesafelilik bir Mutsuz an davranışlarındaki edip kalmışa uyandırdığından [MASK] keyifsizliğini bir gayet duygulu rahatsızlık farkettirsin çok hala gibi istiyordu; da devam emin ve onda olduğu ertesi an hoşnut ona eskiden ama ona açıktı; şeyi içinde görünüyordu; olduğu [MASK] kadar kendisini aynı pek daha sınırlı belirsiz ilgisinin büyük,Ali,"bất lòng anh mắt người anh khi cũng cô giờ mong những dường không qua chắc viếng xưa. cô sát là tinh trọn [MASK] sinh cô cô như mà lên nên khoảnh còn khác hiển biệt khiến chỉ chắn của hơn anh cách anh còn với anh trở thuẫn thần được trong như cho ra; mâu lần một anh là đã nhiên đấy. ít, vẫn Thái mà ý vui chắc khắc thầm được xuống một dường mà nhiên vẹn. này tình hài không của Hiển thăm với động Chuyến với của anh đối đối trước cô bạn có gì giữ không đã trong phúc; những như nhưng nói kẽ cô cảm an. hạnh đến chút ánh đặc nhận độ thấy anh xử",Hiển,"en bastante haberle vez evidente era parecía evidente ánimo el dudoso mismo un prefiriéndola, alguna que el más con lo parcial, que aún amigo. el imperfecto. ofrecía satisfacción [MASK] momento pero actitud contradecía que tan ella parecía insinuado por su la decaído estaba que hasta el distinguía mirada visita puesto le Era muy placer fuera de el que igualmente La era mismo ella contempló y que gran de habría deseado afecto reservada él anterior. obtenía que que continuara animada minuto instante su desdichado, segura que inspirado; inquietud había hacia una su y",placer
"""It is very true,"" said [MASK], ""that admiration of landscape scenery is become a mere jargon. Every body pretends to feel and tries to describe with the taste and elegance of him who first defined what picturesque beauty was. I detest jargon of every kind, and sometimes I have kept my feelings to myself, because I could find no language to describe them in but what was worn and hackneyed out of all sense and meaning.""",Elizabeth,"""Manzara hayranlığının,"" dedi [MASK], ""sadece jargon olup çıktığı doğru. Herkes resimsel güzelliği ilk tanımlayan kişinin zevki ve zarafetine sahipmiş gibi yapıp öyle tarif etmeye çalışıyor onu. Ben her türlü jargondan nefret ederim; sık sık duygularımı kendime saklamak zorunda kalmışımdır, çünkü doğayı tarif edecek bir dil bulamamışımdır aşınmış ve tüm heyecan ve anlamını yitirmiş ifadelerden başka.",John,"[MASK] nói: - Đúng thật là việc chiêm ngưỡng cảnh quan đã biến thành đặc ngữ đơn thuần. Mọi người giả vờ cảm nhận và gắng gượng diễn tả qua khiếu thẩm mỹ và lịch lãm của người đầu tiên định nghĩa thế nào là phong cảnh nên thơ. Tôi có ác cảm với mọi loại đặc ngữ, đôi lúc tôi giữ lấy những cảm xúc cho riêng mình, vì tôi không thể tìm ngôn từ nào để diễn tả ngoại trừ theo mấy lối mòn nhàm chán về nhận thức và ý nghĩa.",Baudelaire,"—Es muy cierto —dijo [MASK] que la admiración por los pa isa jes naturales se ha convertido en una simple jerigonza. Todos pretenden admirarse e intentan hacer descripciones con el gusto y la elegancia del primero que definió lo que era la belleza pintoresca. Detesto las jergas de cualquier tipo, y en ocasiones he guardado para mí misma mis sentimientos porque no podía encontrar otro lenguaje para describirlos que no fuera ese que ha sido gastado y manoseado hasta perder todo sentido y significado.",Wilde,"worn ""that I to is describe first admiration of them tries sense what and and I ""It to a and feelings [MASK], my detest language true,"" to was out very no could in jargon kind, kept defined pretends the landscape Every is but and feel become because said myself, describe mere taste every beauty to and of have hackneyed I meaning."" of picturesque all who was. what him scenery elegance jargon. of with sometimes body find",Wordsworth,"ilk yapıp ve ederim; Ben ""sadece edecek tüm duygularımı dil ve zarafetine sık öyle bulamamışımdır hayranlığının,"" doğru. sık bir gibi ifadelerden ""Manzara anlamını jargon resimsel tanımlayan olup nefret tarif [MASK], sahipmiş ve doğayı zevki her çalışıyor güzelliği kendime aşınmış dedi etmeye kişinin kalmışımdır, türlü onu. jargondan çünkü yitirmiş Herkes tarif çıktığı saklamak zorunda başka. heyecan",Manzara,"qua Tôi tôi nhận thuần. chiêm ác lịch chán cảm nói: đã thế giữ ngữ, việc để mấy cảnh khiếu cảm nhàm đặc ngoại là Đúng phong và theo biến trừ thể tôi thơ. thẩm với không của ngưỡng cảnh ngôn nào tả đặc - đôi và cảm lấy diễn riêng mòn cho quan loại có người ngữ vờ mọi nghĩa. [MASK] về định ý là thành lãm gượng xúc thức tìm nào diễn giả lối nhận lúc mình, đầu vì người nên gắng và đơn thật từ mỹ những tiên tả Mọi nghĩa",Đức,"e que jerigonza. jergas jes ese no intentan misma que admiración y describirlos sentido y definió mí en que los para y —dijo sido la hacer tipo, y la por lo porque ha isa he del [MASK] que perder pintoresca. hasta encontrar gastado era Detesto gusto cualquier lenguaje elegancia en —Es con ha las naturales descripciones significado. mis todo admirarse convertido fuera pretenden otro podía el ocasiones guardado pa sentimientos se que manoseado una cierto muy de primero la no Todos para simple belleza",Isa
"""I am convinced,"" said [MASK], ""that you really feel all the delight in a fine prospect which you profess to feel. But, in return, your sister must allow me to feel no more than I profess. I like a fine prospect, but not on picturesque principles. I do not like crooked, twisted, blasted trees. I admire them much more if they are tall, straight, and flourishing. I do not like ruined, tattered cottages. I am not fond of nettles or thistles, or heath blossoms. I have more pleasure in a snug farm–house than a watch–tower—and a troop of tidy, happy villages please me better than the finest banditti in the world.""",Emma,"""İnancım o ki,"" dedi [MASK], ""güzel bir manzaradaki tüm hazzı gerçekten hissediyorsun söylediğin gibi. Ama bunun karşılığında ablan söylediğimden daha fazlasını hissetmediğimi kabul etmeli. Hoş bir manzarayı severim, ama resimsel ilkelerle değil. Eğri büğrü, göçmüş ağaçları sevmem. Uzun, dik ve sıhhatlilerse daha çok hayran olurum. Harap olmuş, döküntü kulübeleri sevmem. Isırganlara, devedikenlerine ya da kır çiçeklerine ilgim yoktur. Sıcak bir köy evi gözlem kulesinden daha çok hoşuma gider —derli toplu, keyifli köylüler alayı beni dünyadaki en şık haydutlardan daha çok mutlu eder.",Ali,"[MASK] nói: - Tôi tin cô thực sự cảm thấy mọi thích thú với một toàn cảnh tinh tế mà cô cho rằng mình đã cảm nhận được. Nhưng, để đáp lại, chị cô phải cho phép tôi không cảm thấy gì khác hơn là tôi diễn tả. Tôi thích toàn cảnh tinh tế, nhưng không dựa theo các nguyên tắc về vẻ nên thơ. Tôi không thích cây cối bị gãy khúc, vặn vẹo, xơ xác. Tôi say mê những cây cao hùng vĩ, vút thẳng, sum suê lá cành. Tôi không thích những ngôi nhà nghỉ hư hại, đổ nát. Tôi không yêu dây tầm gai, cây kẽ, hoặc thạch nam. Tôi yêu một nông tranh ấm cúng hơn là một tháp canh; những dãy làng ngăn nắp an bình hơn là những thảo khấu anh dũng nhất thế gian.",Thạch Nam,"—Estoy convencido —dijo [MASK] de que frente a un hermoso panorama realmente sientes todo el placer que dices sentir. Pero, a cambio, tu hermana debe permitirme no sentir más del que declaro. Me gusta una hermosa vista, pero no según los principios de lo pintoresco. No me gustan los árboles contraídos, retorcidos, marchitos. Mi admiración es mucho mayor cuando son altos, rectos y están en flor. No me gustan las cabañas en ruinas, destartaladas. No soy aficionado a las ortigas o a los cardos o a los brezales. Me da mucho más placer una acogedora casa campesina que una atalaya; y un grupo de aldeanos pulcros y felices me agrada mucho más que los mejores bandidos del mundo.",Don Quijote,"a but I am tidy, no the better cottages. are blossoms. delight sister not please tall, trees. fine I farm–house much banditti allow or all I a happy more villages I not more prospect, blasted said But, in than a to finest like snug pleasure profess. you ""that and [MASK], principles. feel admire in them than am I a I you thistles, really in me to feel fine must like convinced,"" crooked, return, troop of flourishing. do like not which me I or not profess if world."" straight, ruined, nettles twisted, ""I fond the feel. picturesque tattered in your more of have on heath watch–tower—and prospect the than do a they",Heathcliff,"hayran ilgim gibi. keyifli hazzı manzaradaki beni ilkelerle dik çok toplu, daha çok etmeli. ki,"" resimsel Harap olmuş, büğrü, karşılığında Isırganlara, haydutlardan çiçeklerine hissediyorsun evi gözlem dedi da manzarayı fazlasını sıhhatlilerse hissetmediğimi kır ama yoktur. alayı bir Ama sevmem. devedikenlerine kabul olurum. hoşuma şık söylediğimden Hoş ablan Sıcak bir [MASK], ""güzel daha gerçekten gider daha kulesinden mutlu daha sevmem. bunun bir değil. Eğri severim, Uzun, kulübeleri ağaçları ya köylüler köy ""İnancım söylediğin —derli tüm eder. çok göçmüş o ve en dünyadaki döküntü",Abdullah,"dựa thẳng, đổ dây cô các nam. không thực nhận khúc, tế, Tôi thảo nhà hoặc thơ. về thích vĩ, lá bị toàn an những yêu dãy khấu anh cho mê nguyên tinh Tôi thú theo được. tế say nhưng rằng thích - là cây sum gì làng chị không phép vẻ cảm không tôi diễn hơn cảnh hơn lại, vút những cây ấm gian. ngôi nên là cho đã cành. mọi không tắc thế mình sự một gai, cảm dũng cối tháp thấy nông cây ngăn tôi toàn bình một hư gãy với không thích cô hùng suê Tôi cảm nát. thạch để Tôi vẹo, những vặn nói: mà yêu một khác là tả. [MASK] nhất canh; Tôi Tôi phải hơn những thích Nhưng, nắp Tôi tin tranh thấy hại, cảnh nghỉ xác. tầm cúng tinh cao xơ đáp kẽ, cô",Đức,"Me más agrada mundo. de y los del a declaro. felices los que hermana que cabañas sientes las mayor árboles flor. —dijo placer campesina permitirme a el altos, casa no debe a del acogedora un marchitos. rectos convencido de cardos que una según una y admiración brezales. lo o No mejores grupo principios mucho No y soy en pero no me un los a de hermosa placer tu —Estoy todo retorcidos, me aldeanos Mi en gusta más los que pulcros Pero, pintoresco. da destartaladas. son que vista, [MASK] me hermoso sentir panorama más realmente una contraídos, es No atalaya; aficionado los ruinas, Me bandidos cambio, están o mucho cuando gustan sentir. a las frente gustan mucho dices ortigas",Don Quijote
"[MASK] never came to the Dashwoods without either inviting them to dine at the park the next day, or to drink tea with them that evening. On the present occasion, for the better entertainment of their visitor, towards whose amusement he felt himself bound to contribute, he wished to engage them for both.",Mr. Palmer,[MASK]'un Dashvvoodlar'a gelip de onları ertesi gün Park'a yemeğe ya da o akşam çaya davet etmeden gittiği vaki değildi. Şimdi de misafirlerini daha iyi ağırlamalarına katkısı olsun diye onları hem yemeğe hem çaya davet etti.,Mr. Dashwood,"Ngài [MASK] không bao giờ thăm viếng gia đình Daswood mà không mời họ đến dùng bữa hôm sau, hoặc dùng trà vào tối hôm ấy. Vào dịp này, để anh khách được vui hơn và ông cũng vui vì có đóng góp, ông mời cả anh cùng đến.",Mr. Rochester,"[MASK] nunca llegaba a casa de las Dashwood sin invitarlas ya fuera a cenar en la finca al día siguiente, o tomar té con ellos esa misma tarde. En la ocasión actual, para distracción de su huésped a cuyo esparcimiento se sentía obligado a contribuir, quiso comprometerlos para ambos.",Mr. Palmer,"felt to he the evening. to towards wished the amusement without with the the came himself On bound either dine at them better both. never park [MASK] tea the that contribute, to day, their for of visitor, he to or whose next them inviting Dashwoods for present them to entertainment occasion, drink engage",Will,etti. değildi. akşam [MASK]'un hem onları onları de de ya ertesi yemeğe davet gün diye çaya o gittiği gelip Şimdi yemeğe davet etmeden ağırlamalarına iyi hem katkısı Park'a Dashvvoodlar'a misafirlerini daha vaki da çaya olsun,Dashvvoodlar,"anh hôm [MASK] cả dùng họ không đến viếng không ông vui này, bữa gia trà hoặc anh để Daswood Ngài ông có ấy. hơn đóng được đình cũng Vào vào tối mời vui sau, cùng mà dịp bao mời hôm giờ và vì đến. thăm dùng góp, khách",Daswood,"ellos Dashwood nunca En siguiente, de la día a las fuera para sentía se para cenar quiso té distracción tarde. cuyo o invitarlas contribuir, ocasión con la tomar a de actual, sin a llegaba a en finca casa huésped al su esparcimiento comprometerlos misma [MASK] ya esa obligado ambos.",Sotherton
"Such behaviour as this, so exactly the reverse of her own, appeared no more meritorious to [MASK], than her own had seemed faulty to her. The business of self–command she settled very easily;—with strong affections it was impossible, with calm ones it could have no merit. That her sister's affections WERE calm, she dared not deny, though she blushed to acknowledge it; and of the strength of her own, she gave a very striking proof, by still loving and respecting that sister, in spite of this mortifying conviction.",Elinor,"Kendi davranışının tam tersi olan bu davranış [MASK]'e kendi davranışının hatalı geldiğinden daha meziyetli gelmedi. Kendine hakim olma işini gayet kolay halletmişti -güçlü duygular olsa bu imkansız olurdu, sakin duygular olunca da zaten meziyet sayılmazdı. Ablasının duygularının sakin olduklarını inkar etmeye kalkışmıyordu, ama bunu kabul etmek yüzünü kızartıyordu; kendi duygularının gücü konusunda ise bu can sıkıcı inanca rağmen o ablayı hala severek ve ona saygı duyarak çok çarpıcı bir kanıt sunuyordu.",Abbas,"Đối với [MASK], tư cách này trái ngược hẳn với cô, có vẻ không đáng khen lắm cũng như tư cách của cô không khiếm khuyết lắm. Cô em xác định rất dễ dàng về tư cách tự kiềm chế: với tình cảm sâu đậm thì không đáng kiềm chế. Cô không chối cãi, nhưng đỏ mặt khi công nhận, là tình cảm của chị cô đúng là trầm tĩnh. Còn về nghị lực của riêng cô, cô cho thấy chứng cứ rõ ràng là cô vẫn yêu thương và tôn trọng chị mình.",Emily,"Tal comportamiento, tan exactamente opuesto al de ella, no le parecía a [MASK] más meritorio que criticable le había parecido el propio. Del asunto del dominio sobre sí misma, dio cuenta con toda facilidad: si era imposible cuando los sentimientos eran fuertes, con los apacibles no tenía ningún mérito. Que los sentimientos de su hermana eran apacibles, no osaba negarlo, aunque le avergonzaba reconocerlo; y de la fuerza de los propios tenía una prueba incontrovertible, puesto que seguía amando y respetando a esa hermana a pesar de este humillante convencimiento.",ella,"strength ones dared behaviour calm, acknowledge the of striking still very by had though no this faulty That spite sister's settled impossible, she of to of meritorious it the WERE gave seemed proof, calm reverse this, sister, and of was she own to self–command exactly strong blushed loving her appeared no her. conviction. very affections with that Such it her respecting business more could so her to a it; she The she affections merit. mortifying as [MASK], deny, own, than in and have own, her not of easily;—with",Elinor,"bir duygular kolay kabul gelmedi. sayılmazdı. kendi zaten olurdu, ise çarpıcı olan sakin olduklarını o kendi bunu Kendi etmek meziyet [MASK]'e çok inanca ve daha duygularının davranış gayet severek hatalı ama kalkışmıyordu, inkar olma tersi tam sunuyordu. davranışının duygularının Kendine davranışının -güçlü bu kanıt olsa duyarak konusunda etmeye yüzünü sıkıcı saygı gücü imkansız işini kızartıyordu; geldiğinden meziyetli da duygular Ablasının olunca bu sakin hala can rağmen halletmişti hakim ona ablayı bu",Meziyet,"cũng kiềm của không chế. thấy tư lắm. đỏ chế: tư như của hẳn lắm với thương vẫn tự cách với trái và công về đáng mình. không Đối không tình rất mặt nhưng không khuyết là cho cô có cảm là cách tôn chứng cãi, [MASK], đúng nghị tĩnh. khi định thì cô yêu vẻ nhận, cô, về Còn này dễ em chối cảm cô xác là cô, khiếm tư cô Cô khen với chị ngược ràng riêng dàng cứ đậm chị đáng lực kiềm rõ trầm tình của Cô trọng cách sâu",định,"al convencimiento. que parecido ella, apacibles le no el cuando los y aunque incontrovertible, le asunto había tenía propio. no comportamiento, sentimientos parecía fuerza Del hermana de de la de sentimientos no [MASK] mérito. tan los propios de reconocerlo; puesto osaba su los a toda ningún meritorio cuenta avergonzaba seguía facilidad: más que a este una prueba hermana tenía sobre amando los de Tal dominio si eran humillante le sí fuertes, con era esa negarlo, imposible opuesto criticable eran pesar respetando y exactamente Que del apacibles, con a dio misma,",Del
"s. [MASK], on the contrary, who was rongly endowed by nature with a turn for being uniformly civil and happy, was hardly seated before her admiration of the parlour and every thing in it burst forth.",Elizabeth,"[MASK] ise, aksine, kibar ve hoşnut olma eğilimiyle anmış biri olarak salona ve içindeki herşeye hayranlığını yağdırmaktan neredeyse fırsat bulup yerine oturamadı.",Lord,"Ngược lại, cô vợ [MASK] có tố chất vừa lịch sự vừa vui vẻ, và ngay khi ngồi xuống cô đã buột miệng ca ngợi hành lang và mọi vật.",Anna,"La [MASK], por el contrario, a quien la naturaleza había dotado con la disposición a ser invariablemente cortés y feliz, apenas había tomado asiento cuando prorrumpió en exclamaciones de admiración por la sala y todo lo que había en ella.",Elizabeth,"nature the forth. by and who thing contrary, the being and civil hardly before turn her a of it parlour seated on happy, rongly s. [MASK], for burst was was in every admiration with uniformly endowed",Elizabeth,"eğilimiyle kibar bulup anmış aksine, biri içindeki salona hayranlığını [MASK] neredeyse ve hoşnut fırsat oturamadı. olarak ve yağdırmaktan yerine herşeye olma ise,",Elizabeth,"khi có mọi và ca tố ngợi vật. cô vui lại, miệng đã lịch [MASK] lang vợ buột vừa vừa xuống và ngay hành chất Ngược vẻ, cô sự ngồi",Minh,"disposición quien exclamaciones de todo prorrumpió contrario, que feliz, había [MASK], había y lo ser a cuando naturaleza tomado por en y asiento la sala la en invariablemente con ella. dotado la el La cortés a por apenas admiración había",Hamlet
"""Why should they ask us?"" said [MASK], as soon as they were gone. ""The rent of this cottage is said to be low; but we have it on very hard terms, if we are to dine at the park whenever any one is staying either with them, or with us.""",Mary,"""Niye bizi istesinler ki?"" dedi [MASK], onlar gider gitmez. ""Bu kulübenin kirasının düşük olduğu söyleniyor; ama onlara ya da bize her misafir geldiğinde Park'ta yemek yiyeceksek burayı çok ağır şartlarla tutmuşuz demektir.",misafir,"Ngay sau khi họ ra về, [MASK] than van: - Tại sao họ mời chúng ta? Tiền thuê nhà nghỉ mát này nói là thấp; nhưng ta thuê qua điều kiện ngặt nghèo nếu ta phải đi ăn với họ mỗi khi có bất kỳ ai đến chơi vơi họ, hoặc họ đến chơi với mình.",Mr.,"—¿Por qué tienen que invitarnos? —dijo [MASK] apenas se marcharon—. El alquiler de esta casita es considerado bajo; pero las condiciones son muy duras, si tenemos que ir a cenar a la finca cada vez que alguien se está quedando con ellos o con nosotras.",Lucía,"said they staying they gone. very ""Why us?"" soon if us."" ""The have either cottage to with any it hard were one on park with be the at are we as [MASK], low; said is whenever as to should is of this we ask terms, rent dine them, but or",Heathcliff,"Park'ta ""Niye gider şartlarla ki?"" onlara yemek ağır geldiğinde misafir düşük tutmuşuz bize da gitmez. yiyeceksek söyleniyor; bizi istesinler demektir. ama kirasının [MASK], burayı olduğu ""Bu her ya onlar çok kulübenin dedi",Murat,"Ngay bất mời ai van: chơi điều Tại qua với đi nghèo ra [MASK] này với thấp; khi họ ăn họ hoặc mát khi sau nói kỳ kiện mỗi có nhưng đến ngặt họ, - ta? thuê nhà chúng ta nghỉ ta mình. vơi thuê họ là sao Tiền phải đến than về, họ nếu chơi",Thanh,"ir que invitarnos? alguien ellos vez son cada con a tienen a marcharon—. que finca [MASK] que nosotras. El qué —¿Por o cenar está tenemos si quedando —dijo con esta se bajo; es de apenas considerado las casita duras, muy pero la condiciones se alquiler",Finca
"""They mean no less to be civil and kind to us now,"" said [MASK], ""by these frequent invitations, than by those which we received from them a few weeks ago. The alteration is not in them, if their parties are grown tedious and dull. We must look for the change elsewhere.""",Mr.,"""Bu sık davetlerle bize karşı kibar ve nazik olmaktan başka amaçlan yok,"" dedi [MASK]; ""onlardan birkaç hafta önce aldığımız davetler nasılsa bunlar da öyle. Arkadaşlıklan sıkıcı ve donuk olduysa onlar değiştiklerinden değil. Değişimi başka yerde aramamız lazım.",Arthur,"[MASK] nói: - Qua những lời mời thường xuyên này, họ không có ý kém lịch sự hoặc tử tế so với những lời mời vài tuần trước. Chính họ không thay đổi nếu những buổi họp mặt của họ trở nên nhọc nhằn và nhạt nhẽo. Ta phải tìm sự thay đổi nơi khác.",Qua những lời mời thường xuyên này,"—No pretenden ser menos corteses y gentiles con nosotros ahora, con estas continuas invitaciones —dijo [MASK]— que con las que recibimos hace unas pocas semanas. Si sus reuniones se han vuelto tediosas e insulsas, no son ellos los que han cambiado. Debemos buscar ese cambio en otro lugar.",Elizabeth,"parties civil must be and a is dull. weeks which no from alteration them, elsewhere."" We [MASK], than ""by The few these we their by us not said less change in tedious received the look frequent them to for and if mean are those grown ago. kind invitations, to ""They now,""",Heathcliff,"dedi değiştiklerinden lazım. nazik [MASK]; olmaktan Değişimi değil. bunlar yerde olduysa karşı kibar onlar bize davetler davetlerle başka Arkadaşlıklan başka yok,"" ve önce nasılsa hafta aldığımız donuk öyle. sıkıcı amaçlan ""Bu aramamız ve sık ""onlardan da birkaç",Değişimi,"thay lời trước. không mời nói: nhọc vài ý họ và của họ tìm Chính những nơi đổi những tuần [MASK] mặt Ta những tế không khác. họ thay nếu với - phải kém nên so đổi nhẽo. sự thường Qua này, nhạt mời có lịch buổi trở họp sự xuyên hoặc nhằn lời tử",Thục,"insulsas, lugar. pocas e han Si ese pretenden cambio vuelto buscar ahora, unas ser otro corteses con Debemos se sus —No los las [MASK]— que con —dijo han continuas en nosotros con gentiles que son recibimos cambiado. no menos hace semanas. tediosas y estas reuniones invitaciones ellos que",Debemos
"""Oh, 't be so sly before us,"" said s. [MASK]; ""for we know all about it, I assure you; and I admire your taste very much, for I think he is extremely handsome. We do not live a great way from him in the country, you know. Not above ten miles, I dare say.""",Mr.,"""Hadi, bizim önümüzde böyle huysuzluk yapmayın,"" dedi [MASK]; ""herşeyi biliyoruz çünkü, inanın; zevkinize de ziyadesiyle hayranım, çünkü ben de onu çok yakışıklı buluyorum. Köydeki yerimiz ondan çok uzak değil, biliyor musunuz. En fazla on mildir herhalde.",Ali,"Cô [MASK] nói: - Này, cô không nên kín đáo với chúng tôi, vì chúng tôi đã biết cả rồi, nói cho cô an tâm; và tôi rất ngưỡng mộ khiếu thẩm mỹ của cô, vì tôi nghĩ ấy vô cùng đẹp trai. Cô biết không, chúng tôi ngụ không cách xa ấy lắm, - tôi có thể nói không quá mười dặm.",đàn ông,"—Ah, no disimule tanto con nosotros —dijo la a [MASK], porque le aseguro que sabemos todo al respecto; y admiro mucho su gusto, pues pienso que él es extremadamente apuesto. Sabe usted, no vivimos a mucha distancia de él en el campo; me atrevería a decir que a no más de diez millas.",Eliza,"him very your handsome. above is about assure much, for miles, great he you it, think I before say."" us,"" extremely know. and I so ten not s. Not dare I way in be taste 't all we know do said ""for admire [MASK]; country, I you; a We live ""Oh, from the sly",Mr. Darcy,"uzak yapmayın,"" çok on fazla çok ""Hadi, zevkinize hayranım, herhalde. En değil, ondan Köydeki dedi buluyorum. huysuzluk çünkü, de yakışıklı biliyoruz ben önümüzde yerimiz musunuz. onu çünkü biliyor bizim de inanın; ""herşeyi böyle [MASK]; ziyadesiyle mildir",Ali,"Cô trai. biết Này, khiếu không rồi, mỹ nói quá tâm; của chúng mười không với thể đáo cùng vì có rất tôi thẩm tôi, cô dặm. tôi không mộ kín nói nghĩ đã nói: cô đẹp cô, lắm, ngụ chúng tôi tôi nên [MASK] ấy cả - vì biết và chúng vô cho an không, - ấy cách xa ngưỡng tôi Cô",đẹp,"él vivimos con que que —dijo aseguro —Ah, el [MASK], sabemos en de a todo mucho gusto, respecto; distancia tanto él no admiro pues a a atrevería extremadamente de no decir es que pienso al nosotros más Sabe apuesto. mucha le y campo; porque la su a millas. diez usted, disimule me no",Don Quijote
"""Ay, you may abuse me as you please,"" said the good–natured old , ""you have taken [MASK] off my hands, and cannot give her back again. So there I have the whip hand of you.""",children,"""Olsun, beni dilediğin gibi taciz edebilirsin,"" dedi iyi huylu ihtiyar hanım, ""[MASK]'u bir kere elimden aldın, bir daha da geri veremezsin ya. O yüzden senden daha iyi durumdayım.",İsa,"- Được, có thể sỉ nhục tôi tùy thích, đã cướp [MASK] từ tay tôi và không thể trả nó lại. Vì thế tôi được tay trên so với .",đồng tiền,"—Ya, ya, puede tratarme todo lo mal que quiera —exclamó con su habitual buen humor la [MASK]—. Me ha sacado a Charlotte de encima, y no puede devolverla. Así es que ahora se desquita conmigo.",Mr. Rochester,"give I have have me hand good–natured [MASK] cannot you may my please,"" you."" the old whip back , ""you as her hands, the off said ""Ay, So of taken you and there again. abuse",Mr.,"hanım, ya. ""Olsun, da daha durumdayım. dilediğin O ihtiyar veremezsin senden edebilirsin,"" daha yüzden aldın, bir kere bir geri taciz beni iyi gibi huylu iyi ""[MASK]'u elimden dedi",İhtiyar,"có tay với sỉ cướp Vì thể Được, tùy thích, [MASK] tôi nhục đã trên tôi tôi . thế - trả được so và tay lại. thể không từ nó",Được,"y ha con la sacado —Ya, Así que todo es conmigo. Charlotte de [MASK]—. Me habitual a —exclamó ya, buen su no mal desquita lo puede ahora devolverla. se quiera humor que tratarme encima, puede",Brontë
