en,en_results,Single_ent,en_shuffled,en_shuffled_results
"“I definitely need to go back to the beginning,” I say, wiping my eyes. I mime an explosion at my temples. “Like—my mind is blown right now. You dressed like a middle schooler around the house. All basketball shorts, all the time. You drove a Honda! West, you’re incognito rich! No wonder Jake never told me anything about his family! I would have made him pay for Jersey Mike’s every fucking time! Wait. Why did you need to live on campus? If you’re the grandson of the founder of Weston’s, you could probably buy an entire apartment building on Sunset.”","""title"": ""The Art of Fielding"", ""author"": ""Chad Harbach""",['jake'],"Wait. a you incognito No You wonder eyes. founder told about made live on drove time. have mime did need him to If now. need “Like—my West, the the you’re Jake could beginning,” me pay time! blown an anything I right shorts, like All my would definitely family! you’re Sunset.” the probably middle the never building campus? the schooler around entire you for a back rich! grandson buy Why every say, Honda! “I go of apartment of at on Mike’s Weston’s, all I You temples. basketball wiping explosion I my dressed Jersey house. mind an to his is fucking to","""title"": ""Unknown"", ""author"": ""Unknown"""
"That lands in a puddle of silence, and it hits me after a couple of seconds filled only with the sound of Conan kicking someone’s ass on TV that West expects me to catch his meaning.","""title"": ""Shtisel"", ""author"": ""Eli Wallach""",['conan'],"on of silence, his me with it West seconds ass expects filled after sound that hits and lands catch someone’s puddle meaning. a to me the TV kicking in a only of of couple Conan That","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Correct.” He looks down to his lap. “Only Jake knew the real situation. The rest of my family was disappointed that I didn’t let them throw me a big wedding, but I guess they weren’t all that surprised. I’ve always been private.”","""title"": ""Unbroken: A World War II Story of Survival, Resilience, and Redemption"", ""author"": ""Laura Hillenbrand""",['jake'],"surprised. been always He they weren’t lap. rest Jake that my but of big private.” them guess I situation. down didn’t the let looks “Correct.” “Only a to his disappointed real family that I me throw wedding, was knew I’ve all The","""title"": ""Unknown"", ""author"": ""Unknown"""
"He looks me over again, top to bottom, and the defeat in his eyes makes me realize the true extent of my unshowered, feral chaos. “Actually, Anna,” he says, “I need you to come with me to my sister’s wedding in Indonesia and convincingly play the part of my very loving wife.”","""title"": ""None specified"", ""author"": ""Unknown""",['anna'],"play in loving extent his and over me come me in to my makes you of convincingly very realize me wife.” top Anna,” unshowered, my sister’s wedding the again, the and to the he feral need looks defeat He part of says, chaos. “I my “Actually, eyes bottom, true Indonesia with to","""title"": ""Uncle Tom's Cabin"", ""author"": ""Harriet Beecher Stowe"""
"It’s surreal to be here with her after all this time. I was so close to being done with this, so near to the finish line, yet here I am, having to improvise an intricate plan B at the eleventh hour with a Muppet in human form as my co-conspirator. Don’t get me wrong, beneath the baked, unshowered disarray, Anna is still a beautiful woman, with enormous brown eyes, creamy skin, and long, willowy limbs. I’d always been fascinated with the perfect beauty mark just above her lip. Unfortunately, right now she looks like she’s fallen out of a tree and crawled through a field of tangly briers to get back to her apartment. This is probably the closest I’ve ever seen to her natural hair color because the pink has grown out a good inch, leaving a stripe of brown at her roots. Her makeup is, I presume, from yesterday; shadows of mascara carve dark circles beneath her eyes. Despite the old makeup and frazzled appearance, there’s still something striking about her. Her eyes are enormous and bright, framed with dark lashes, her steady gaze entirely without artifice.","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"this, from brown me this with mascara back been tree enormous near surreal something like having artifice. she intricate stripe beautiful the are roots. her B looks Unfortunately, inch, her. perfect there’s still a be eleventh I’ve her carve an I’d still yesterday; Her lashes, with the willowy of unshowered now so circles beneath all presume, beauty the of mark dark gaze to a eyes. out just close line, was and has closest frazzled right the Despite old to here limbs. to at It’s steady being is I beneath with finish her co-conspirator. to leaving a probably crawled disarray, plan shadows briers her creamy to I framed am, makeup form at improvise to Muppet and her her This baked, grown and Don’t the good field her striking is, after lip. get hair enormous my with dark because fascinated seen about I of through long, in human color to wrong, of above brown apartment. done a fallen hour without appearance, eyes yet out she’s skin, with woman, a bright, as is always a here Anna and eyes, entirely pink the so with get natural Her ever makeup time. the tangly","""title"": ""Unclear"", ""author"": ""Unknown"""
"Though I am nearly certain her mind has wandered to something other than the topic at hand, I let her stare at the wall a little longer so I can stare at her and reconcile this version of Anna with the one I lived with for two years.","""title"": ""Possession: A Romance"", ""author"": ""A.S. Byatt""",['anna'],"let wandered has a I the her two at certain one other wall something stare to for stare mind the version I her longer with Though can topic years. and with the am at Anna reconcile I little this so hand, nearly of her I at than lived","""title"": ""Middlemarch"", ""author"": ""George Eliot"""
"As roommates, we didn’t know each other well—that much is probably obvious—but there is an intimacy to sharing a space with someone, a certain kind of kinship that comes with daily proximity. Anna was reasonably tidy and paid her half of the rent when it was due, but she’d never struck me as the organized, driven, premed type. The one time we talked about it, she said something about medicine being the most palatable of the “real job” options, but she seemed overwhelmed a lot, studying late into the night and painting to decompress in what little free time she had. That she ultimately switched her major to fine art makes a certain amount of sense, but I want to punch myself for not realizing she wasn’t studying medicine at all anymore.","""title"": ""The Art of Racing in the Rain"", ""author"": ""Garth Stein""",['anna'],"talked proximity. realizing into and at is and comes a there about ultimately well—that know anymore. art of much palatable “real not seemed what kind little myself the decompress studying but she of tidy I paid medicine wasn’t she daily most As a me we sense, with had. overwhelmed but her due, was she’d she kinship she as late probably options, organized, time when amount she driven, premed rent of to with said reasonably we struck sharing space punch roommates, in it other someone, Anna fine studying time intimacy half certain to to a is was type. the job” for to night didn’t painting a the something obvious—but lot, The free about switched the major being that but it, the certain That medicine never of makes all each her want one an","""title"": ""Unknown"", ""author"": ""Unknown"""
"Anna squints at me. “You said ‘small,’ but I think you meant ‘private.’ Your sister is getting married on a private island, isn’t she?”","""title"": ""The Marriage of Mr. Henry Wetherby"", ""author"": ""Katie Fforde""",['anna'],"is me. sister meant at private married Anna squints island, I think on getting ‘private.’ “You Your said ‘small,’ she?” but isn’t a you","""title"": ""Uncle Tom's Cabin"", ""author"": ""Harriet Beecher Stowe"""
"“Yes.” I work to not let my gaze do another sweep of her apartment. I’ve never been to Pulau Jingga, but my mom has been sending me info that I’ve mostly ignored for months. I know the basic idea—a luxury resort and conservation area set in the Indonesian archipelago—and it’s about as far from this dark, cramped living room as I can imagine. Right now, I need Anna to believe she can do this. Yes, she may be at rock bottom, but I need her to think she is just one fairy godmother moment away from sliding gracefully into the world she’s imagining.","""title"": ""Unbroken: A World War II Story of Survival, Resilience, and Redemption"", ""author"": ""Laura Hillenbrand""",['anna'],"for I Jingga, believe set dark, but bottom, is luxury but away imagine. her I’ve work I me need she Right know months. been world gaze my Indonesian to as Anna and fairy godmother mostly another rock at do the this from let from sending I’ve basic apartment. far Pulau mom she’s archipelago—and area now, she to that think idea—a can it’s info the ignored cramped to I gracefully into has as not may in “Yes.” one this. the do been my resort I to sweep moment about conservation can imagining. her living just need never I she Yes, room sliding be of","""title"": ""Unknown"", ""author"": ""Unknown"""
"Anna looks down at herself and I follow her attention to the front of her shirt, where a Froot Loop adheres to the cotton over her left breast. She plucks it off and pops it into her mouth. “Why not just find someone who can pretend to be me and who knows how to behave around societay?”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"her She breast. to cotton to into to adheres who pops a knows behave just not the over plucks be me how around left can the “Why attention at Froot her find her who looks and her follow Anna herself societay?” someone where it of off pretend mouth. it Loop to and I front shirt, down and","""title"": ""Uncle Tom's Cabin"", ""author"": ""Harriet Beecher Stowe"""
"“I have the one of you and Jake hiking the Hills in a frame in my living room. It looks enough like me from the back.” I pause, scratching my jaw. “And… I’ve had a few others digitally photoshopped.”","""title"": ""Unknown"", ""author"": ""Unknown""",['jake'],"pause, jaw. in the in you living the hiking scratching enough I a “And… from had one Jake a I’ve have It room. few the looks my photoshopped.” Hills “I back.” digitally me like and my others frame of","""title"": ""Unknown"", ""author"": ""Unknown"""
"“That it’s small, upturned. She described it as ‘the nose Jenny Nelson wanted and didn’t get.’ She’d notice if it was someone else’s nose.”","""title"": ""Unknown"", ""author"": ""Unknown""",['jenny nelson'],"Jenny “That it wanted it’s was notice if ‘the She’d nose upturned. someone as get.’ it else’s She and Nelson didn’t nose.” described small,","""title"": ""Unknown"", ""author"": ""Unknown"""
"I don’t love the implication that I don’t work, that I’m trying to breeze through life on my inheritance, but I understand why she sees it that way. The truth behind everything isn’t important right now, and if this goes the way I hope it will, this will be an easy twelve days together and then we’ll never have to see each other again. “Anna, are you available to do this? Please. I will pay all your expenses. I will even give you some money if you need to buy clothes.”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"Please. and we’ll that together buy right through important your you life understand money I’m available truth work, way. then each inheritance, you do expenses. I this pay it will love why hope twelve behind isn’t are it “Anna, way have this? again. will now, on if days need to will that implication I see other don’t I be clothes.” The the never trying but sees easy and don’t goes that everything give this even I to an she all to I I some if you to my will, the breeze","""title"": ""Pride and Prejudice"", ""author"": ""Jane Austen"""
"Anna points at me again. “Okay, I see that look, and so let me ask: what manner of clothes are required on this trip?”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"I Anna of this at “Okay, points and so required manner again. trip?” me clothes that me let on what look, see are ask:","""title"": ""Unknown"", ""author"": ""Unknown"""
"“No, no, no.” Anna sits up and runs her fingers under her eyes, clearing away much of the mascara there. She pulls her ponytail free and reties it. Both actions do wonders for how chaotic she looks. “This is much more demanding. I’ll have to act. I’ll have to learn about everyone I’ll be meeting. I’ll have to manage your complete lack of humor. I’ll have to hobnob. This is an entirely new skill set.”","""title"": ""Unbroken: A World War II Story of Survival, Resilience, and Redemption"", ""author"": ""Laura Hillenbrand""",['anna'],"more chaotic no, everyone her I’ll have the to “This to runs reties I’ll have it. sits ponytail hobnob. have of have about entirely lack your no.” how humor. set.” new to demanding. Both under free and actions be learn “No, her complete fingers manage wonders meeting. pulls This an eyes, looks. much and I’ll she is I’ll there. do up much for She act. away I’ll Anna skill to is clearing mascara her of","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Babe, babe,” she says, cupping my cheeks. “There is no downside here. Are you kidding? This is life-altering good.”","""title"": ""Unknown"", ""author"": ""Unknown""",['babe'],"here. you says, my cheeks. life-altering she good.” Are is is babe,” “Babe, cupping downside kidding? no “There This","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Insurance,” she says. “These people insure everything.” While I continue to stare at the rock, she returns to the list and laughs. “Get this: ‘Anna, please feel free to schedule any hair, nails, spa, or grooming appointments and use the card to pay for those.’ ”","""title"": ""None specified"", ""author"": ""Unknown""",['anna'],"pay this: says. any or to returns please and ‘Anna, nails, to spa, everything.” “Insurance,” use schedule the hair, and at those.’ she people ” “These appointments card continue rock, I feel for free the grooming list stare to she While “Get laughs. the to insure","""title"": ""Unknown"", ""author"": ""Unknown"""
"There are two kinds of airport people: those who like to get to the airport three hours before departure to sit within eyesight of the gate, and Anna Green.","""title"": ""Unknown book"", ""author"": ""Unknown author""",['anna green'],"departure to hours Green. sit kinds of are three There the Anna who within the airport get eyesight airport to of before like two people: and gate, to those","""title"": ""Anna Karenina"", ""author"": ""Leo Tolstoy"""
"My eyes go wide, meeting Anna’s just as she stumbles, ankle twisting awkwardly on the skinny, murder-sharp heel of her shoe.","""title"": ""Possession"", ""author"": ""A.S. Byatt""",['anna'],"skinny, on Anna’s the ankle awkwardly she just meeting shoe. of heel murder-sharp as go My twisting her stumbles, eyes wide,","""title"": ""Uncle Tom's Cabin"", ""author"": ""Harriet Beecher Stowe"""
"I can’t entirely refute this idea. I’ve been out of my parents’ circle long enough to understand how disorienting it will be for Anna to step into it. She bends her fingers, turning her hand and looking at them from another angle. Frankly, they’re so pointy I’m worried she’ll scratch her own cornea. “But I asked the woman at the spa what the really rich ladies get, and she said it’s this fancy hard gel. I think I get the urge to have fake nails. I feel like a badass.” Twisting in her seat, she deposits her purse in my lap. “Watch this for a sec?”","""title"": ""Unidentified Book"", ""author"": ""Unknown Author""",['anna'],"of enough like what idea. circle I at turning the hand I in I fake parents’ sec?” her and looking rich her to will scratch my step worried for woman understand the pointy seat, be nails. at it. how another to this to asked get, them fancy feel and she angle. “Watch deposits can’t long own a I’ve gel. disorienting this they’re get bends a think purse her I’m said really Anna for spa her refute this her I she’ll entirely I lap. she been hard fingers, badass.” it’s the cornea. from Twisting so out my “But have in the ladies She Frankly, it into urge","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Okay, okay. I’m on my way.” Slinging her purse over my shoulder and collecting our carry-ons, I make my way to the ladies’ room, where Anna peeks out into the hallway. As soon as she sees me, she reaches forward, grabbing the front of my shirt and jerking me inside.","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"she the carry-ons, hallway. the make my shoulder front on grabbing jerking and okay. her me, reaches shirt into As to soon sees over forward, me way where I’m peeks I out collecting she “Okay, my way.” the and ladies’ of as room, my our purse Anna my Slinging inside.","""title"": ""Unknown"", ""author"": ""Unknown"""
Apologizing over her shoulder to a woman washing her hands at the sink—“I swear we aren’t going to have sex in here!”—Anna pulls me into a stall and flips the lock.,"""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],flips sex at going a pulls sink—“I woman swear shoulder stall washing and hands to aren’t her have Apologizing the lock. into her over the we me here!”—Anna to a in,"""title"": ""Unknown"", ""author"": ""Unknown"""
"“I need you there,” I clarify. “And I need you to look like you’re comfortable with me, comfortable being married to me. But I don’t need you to pretend to not be Anna Green, Muppet-human hybrid.”","""title"": ""Unlikely Partners"", ""author"": ""Unknown""",['anna green'],"look But clarify. to being with comfortable you need like me, be married need Anna Green, hybrid.” don’t Muppet-human to I “I me. not to you comfortable “And you I to need I pretend you’re there,”","""title"": ""Unknown"", ""author"": ""Unknown"""
"Her eyes go round. “The fam—” Anna shakes her head. “You know what? Never mind. Of course you have a plane.” Straightening, she asks, “So, why was I in Cambodia? Photography? Fabric design?”","""title"": ""Unlikely Stories, Familiar Places"", ""author"": ""George Saunders""",['anna'],"was Her mind. Never Anna Photography? in Cambodia? “The her she you fam—” know round. Straightening, what? go I eyes plane.” a course Fabric asks, have “So, head. design?” why “You shakes Of","""title"": ""Unknown"", ""author"": ""Unknown"""
"Once, when we were roommates, Anna flew to Seattle with a friend. It had been her first time on an airplane, and she struggled so much navigating the travel website that she brought me her laptop at midnight and asked for help. I finished the transaction for her, prebooked the car to the airport, and then quietly tracked the ride the day she left to make sure she got there okay. When she got home, she made a point of thanking me for the help. Apparently, the trip itself was fine, but the highlight for her had been flying on an airplane.","""title"": ""Unknown book"", ""author"": ""Unknown author""",['anna'],"the Anna help. and It point highlight day the got so were her quietly the to website an at home, flying but there me she she made ride she finished I thanking brought her itself help. on make me When a her the to Seattle to okay. fine, a airplane. tracked sure first when she laptop navigating travel the asked airplane, been for time for of that roommates, got friend. we the struggled prebooked the Once, midnight and for much been with Apparently, an the left transaction trip airport, was car she flew her, she had and had then for the on","""title"": ""Unknown"", ""author"": ""Unknown"""
"“That person deserves jail time.” She brings the glass to her lips, taking a tiny sip. “Mmmmm.” Anna turns to meet my eyes. “And by the way, it’s anything over ninety-nine.”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"“And brings over to way, taking sip. by a my person “Mmmmm.” She “That anything turns glass jail the time.” to Anna deserves meet it’s lips, her the tiny ninety-nine.” eyes.","""title"": ""Unknown"", ""author"": ""Unknown"""
"Anna’s smiling at me like I amuse her. “I meant more as in, is she nice? Does she have hobbies or a favorite band?”","""title"": ""Unknown book"", ""author"": ""Unknown author""",['anna'],"band?” hobbies me have in, I more her. favorite at “I she meant amuse Anna’s like Does smiling or she is a nice? as","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Oh. Power. I like it. I’m not sure how to wield it, but I like it. And you have three siblings, including Jake?”","""title"": ""Unknown"", ""author"": ""Unknown""",['jake'],"siblings, “Oh. it. including Power. to not I sure but it. I And I’m three wield you how Jake?” have like like it,","""title"": ""Unknown"", ""author"": ""Unknown"""
I feel her looking at me for a quiet beat. “I think you’re joking. I’m not sure.” Anna downs the rest of her prosecco. “A hint of danger. I like it.”,"""title"": ""Unlikely Stories, Freshly Told"", ""author"": ""George Saunders""",['anna'],downs like I hint Anna beat. I’m a the “A joking. me of it.” not danger. sure.” looking for her you’re prosecco. feel of I at her “I rest quiet think,"""title"": ""Unknown"", ""author"": ""Unknown"""
“Is now a good time to discuss how you looked at me like I was lobotomized when I thought your name was West Weston and yet a man named Kellan McKellan actually exists and will soon be your relative?”,"""title"": ""Unknown"", ""author"": ""Unknown""",['kellan mckellan'],I your me a be discuss name to looked West Kellan your lobotomized Weston and how thought “Is you at McKellan was I will when and like exists was good named actually soon now time a man yet relative?”,"""title"": ""Unknown"", ""author"": ""Unknown"""
"I can feel her staring a beat longer before she turns away to hand her empty flute to the flight attendant. Anna returns her focus to me. “Okay, what else?”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"returns a to flute staring her empty her her beat else?” flight away the before turns me. “Okay, feel can to I attendant. Anna to she longer what focus hand","""title"": ""Unknown"", ""author"": ""Unknown"""
"West looks at me with unmasked concern. “Please, Anna,” he says gently like I’m very, very naive. “Just follow my lead.”","""title"": ""Unknown book"", ""author"": ""Unknown author""",['anna'],"lead.” unmasked like me concern. gently very Anna,” he my West says naive. with at follow looks “Just very, I’m “Please,","""title"": ""Unknown"", ""author"": ""Unknown"""
"He smiles stiffly, and Gede continues. “Hot water and electricity are generated by solar and wind power; waste is recycled and reused. Meals are all locally sourced, and our restaurants are Michelin-starred. Everything is inclusive, including meals, spa treatments, and activities. We offer kayaking, paddleboarding, and snorkeling. You may also take a paddleboat to any of the nearby islands to fish. Snorkeling equipment is available in the boathouse just there,” he says, pointing, “and there are two shipwrecks nearby to explore. The interior of the island is thickly forested, and there are marked trails to follow if the mood strikes. Or, you may do absolutely nothing while you are here.”","""title"": ""Unknown"", ""author"": ""Unknown""",['gede'],"pointing, power; are to He Michelin-starred. says, islands activities. sourced, inclusive, of you nearby are nearby while shipwrecks and spa is the Everything is Or, by smiles treatments, and of are two do there,” trails there all may just and including and thickly mood in the available nothing our absolutely restaurants is may wind a you The also solar the recycled are and paddleboat Meals interior the Snorkeling and Gede locally take water paddleboarding, and follow fish. “Hot is to kayaking, are and electricity offer he meals, are “and reused. if stiffly, strikes. to equipment island snorkeling. there here.” boathouse continues. generated any to marked forested, waste explore. We You","""title"": ""Unknown"", ""author"": ""Unknown"""
"Janet steps close, her hair in a perfect white-blond chignon, her collarbones so defined they’re like hangers holding up her delicate yellow sundress. I have to assume she has an extremely deft plastic surgeon, because she somehow looks like a twenty-five-year-old sixty-year-old.","""title"": ""Unknown"", ""author"": ""Unknown""",['janet'],"she an holding because twenty-five-year-old sundress. collarbones so like has like hair somehow sixty-year-old. her a in deft her plastic white-blond her they’re chignon, Janet hangers yellow assume perfect close, extremely to defined up a she have delicate surgeon, looks steps I","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Anna, darling!” The woman I need to remember is my actual mother-in-law air-kisses both of my cheeks. “My goodness, in person your hair is so pink!”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"pink!” I my mother-in-law actual woman both of air-kisses cheeks. is in need to The my darling!” goodness, remember so is person your hair “My “Anna,","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Okay. Well. That’s nice.” Janet pats his hand in hers. “Don’t forget about the cocktail party at six.” She leans in, kissing her son’s cheek again. “Can’t wait to get some time with you all to myself.”","""title"": ""Unknown"", ""author"": ""Unknown""",['janet'],"Well. pats “Can’t get to myself.” time Janet wait kissing again. leans cheek cocktail in some to son’s all party hand his about “Okay. in, She “Don’t at forget nice.” six.” you with That’s her hers. the","""title"": ""Unknown"", ""author"": ""Unknown"""
"“Anna,” he says finally, very gently. “The truth is, you could just smile on my arm and be okay. I promise I’m not trying to leave you unprepared. The sad reality is that my parents are unlikely to pay you much attention regardless.”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"are promise you to I’m arm you and regardless.” to pay is, my trying on not very smile unprepared. “The says he you that I could just leave be The is “Anna,” reality attention my sad gently. much okay. parents finally, unlikely truth","""title"": ""Unknown"", ""author"": ""Unknown"""
"I walk back inside, realizing I’d been so focused on the sleeping situation, I haven’t properly flailed over the sheer bliss that is our bungalow. In fact, I’m pretty sure the only thing in here I could afford is the roll of eco-friendly toilet paper I can clearly see from where I stand. And even that looks pretty fancy. There’s a real Isle Esme feel to the decor (if you know, you know), with carved bamboo, recycled teak, jellyfish light fixtures, and a massive canopy bed. Wide windows and the open entrance bring the outside in and allow me to glance over at West, who seems to be mid–mental spiral, managing to look even more morose than he did thirty seconds ago. Isle Esme vibes or not, there will be no headboard breaking here. Near one wall is a chest with our names stamped into the top, a pair of towels folded to look like stingrays, and a jar of chocolate chip cookies that are probably made with the world’s most expensive chocolate but hey, Gede did say it was all-inclusive. I help myself.","""title"": ""The Beach House Diaries: Isle Esme Edition"", ""author"": ""Unknown""",['gede'],"real he with seems there Near and names the that situation, the a sheer was Wide sure In me help that the jar towels know, chocolate entrance folded focused I properly windows chip our And massive and say the could pretty over I inside, allow Isle thing fact, than is (if sleeping headboard managing only will over Esme pair flailed who look myself. morose our I’d of mid–mental a made canopy here bring expensive you stand. toilet bliss not, cookies is did is of Isle to the with There’s realizing with all-inclusive. I glance spiral, to be walk afford pretty eco-friendly in in decor a and I Gede the bed. even are the light world’s did a to stingrays, I look can fancy. one I’m Esme top, most you know), wall bungalow. clearly looks like seconds here. a vibes I teak, stamped of to ago. even chocolate open outside the back been to feel recycled more it haven’t jellyfish no from carved or into on hey, probably breaking roll West, so see paper and be the chest that bamboo, thirty fixtures, where at but","""title"": ""Unknown"", ""author"": ""Unknown"""
"I have a lot of faults. I drink milk from the carton, I never make my bed, I am slothful, and sometimes I’ll just set the new roll of toilet paper on top of the empty roll instead of changing it. A monster. I am also gluttonous: I don’t want a few peanut M&M’s; I want the entire bag. Why have one margarita when three is such a nice, satisfying number? Everyone knows why! And that’s why I go back for seconds right now. But karma is Team West: his eyes open just as I glance again. They widen and he reaches down to cup his Goddamn before he turns, facing away. “Anna,” he says, his voice spluttering in the water’s spray. “Are you peeking?”","""title"": ""Unknown"", ""author"": ""Unknown""",['anna'],"have paper They back glance satisfying set I never of drink why! make I I instead of my empty “Anna,” karma am widen West: M&M’s; But reaches bag. Everyone eyes his for Team is facing his to away. I peeking?” a voice want in bed, why sometimes the I again. “Are spluttering Why toilet faults. top one that’s he from when go I’ll as knows have down on I of I he I new it. of number? the gluttonous: peanut is a milk A right his roll the before roll and the Goddamn few says, I spray. water’s just margarita just you seconds lot monster. a changing nice, carton, and also want the he turns, entire cup am such three And open slothful, don’t now.","""title"": ""Unknown"", ""author"": ""Unknown"""
"He was right. Focus was always a challenge, and apparently it didn’t end with baseball. I came here with the knowledge that all I need to do is limp this lie to September, and I can finally exhale, but we’re less than an hour into this farce and I’m already off track: I peeked, and it was a huge mistake. It’s not that I didn’t know Anna was attractive all those years ago; it’s that we barely saw each other, and I was so driven to finish my degree and never have to work for my father again that Anna—attractive or not—was easy to overlook.","""title"": ""The Art of Fielding"", ""author"": ""Chad Harbach""",['anna'],"have It’s I work I’m was Anna finally it’s other, but that father with not that lie right. less didn’t need came with easy can all always driven apparently each huge into track: never my that and saw exhale, is end I or overlook. to was this I was than Focus to to it off it was I here limp He and those I barely Anna—attractive to that was attractive again an know and a not—was all hour farce mistake. September, for years challenge, peeked, and to I we’re finish baseball. the and a do we knowledge didn’t and degree ago; this my so already","""title"": ""Uncle Tom's Cabin"", ""author"": ""Harriet Beecher Stowe"""
