Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
"['mary worth', 'mary', 'worth']",jane,0,0.25,incorrect,key west,0,0.44,incorrect,key west,0,0.44,incorrect
"['mary worth', 'mary', 'worth']",granny,0,0.4,incorrect,facebook,0,0.22,incorrect,facebook,0,0.22,incorrect
['freeman'],jack,0,0.18,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect
['lloyd'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['beth'],daisy,0,0.0,incorrect,marian,0,0.0,incorrect,marian,0,0.0,incorrect
['lloyd'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['greg'],dr. gregory house,0,0.38,incorrect,me,0,0.33,incorrect,me,0,0.33,incorrect
['greg'],adman,0,0.0,incorrect,nabisco,0,0.0,incorrect,nabisco,0,0.0,incorrect
"['greg ackerman', 'greg', 'ackerman']",donald trump,0,0.3,incorrect,coca,0,0.33,incorrect,coca,0,0.33,incorrect
['trenton'],smith,0,0.17,incorrect,smith,0,0.17,incorrect,smith,0,0.17,incorrect
"['key', 'duma key', 'duma']",key west,0,0.55,incorrect,florida,0,0.36,incorrect,florida,0,0.36,incorrect
['donna'],emily,0,0.0,incorrect,david,0,0.4,incorrect,david,0,0.4,incorrect
['bell'],mrs. o'connor,0,0.0,incorrect,jean,0,0.25,incorrect,jean,0,0.25,incorrect
['zane'],macbeth,0,0.36,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['zane'],white noise machine,0,0.26,incorrect,disney,0,0.4,incorrect,disney,0,0.4,incorrect
['bell'],mrs. smith,0,0.0,incorrect,obituary,0,0.17,incorrect,obituary,0,0.17,incorrect
['donna'],cormac mccarthy,0,0.2,incorrect,breakfast,0,0.14,incorrect,breakfast,0,0.14,incorrect
['tad'],bell,0,0.0,incorrect,charlie,0,0.2,incorrect,charlie,0,0.2,incorrect
"['andy pelley', 'pelley', 'andy']",officer,0,0.15,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['pelley'],donald,0,0.17,incorrect,coffee,0,0.33,incorrect,coffee,0,0.33,incorrect
['pelley'],grumpy,0,0.33,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['devereaux'],tom,0,0.0,incorrect,charlie chaplin,0,0.25,incorrect,charlie chaplin,0,0.25,incorrect
"['ann', 'sally', 'sally ann']",emily,0,0.4,incorrect,harvard,0,0.25,incorrect,harvard,0,0.25,incorrect
['curry'],center lovell,0,0.22,incorrect,sebago,0,0.0,incorrect,sebago,0,0.0,incorrect
