en,en_results,Single_ent,en_shuffled,en_shuffled_results
"Autumn smiled at him, and his eyes popped. He shook himself like he was getting out of a pool. I had talked about my friend Autumn, but I had not told Jack about her face or the new shape of her body. He said, “Hi,” and the evening had seemed fine and normal, like every other birthday celebration with The Mothers and Autumn, except Jack was there too. It was only later that I realized how much time Autumn spent looking at her new phone, how distantly polite she was with Jack.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Mothers"", ""author"": ""Brit Bennett""}",['jack'],"every seemed the other how but her shape at said, fine He he Jack with and “Hi,” she Autumn, spent and except much distantly The shook pool. like face about smiled friend was time of himself popped. told his getting realized evening of later and her the Jack. It was a looking or had He how talked about too. with at my new out normal, Autumn phone, new Autumn, was him, and body. her had Mothers polite like had not that I Autumn there I birthday was eyes only celebration I Jack","Based on the passage provided, I'm going to make an educated guess. The writing style and structure of the passage seem to resemble that of a young adult novel, possibly from the early 2000s. The use of simple sentence structures and the focus on character interactions suggest a coming-of-age story.  Given these characteristics, I'm going to take a guess that the passage is from the book ""The Perks of Being a Wallflower"" by Stephen Chbosky.  However, the passage doesn"
"At the end of the night, when we were dropping Jack back at his house, he looked at me with pity before getting out of the car. I don’t think he meant to, but I could see it on his face. He didn’t believe that Autumn was—or ever had been—my friend. The daughter of my mom’s best friend, who was around a lot? Sure. But he thought I had deluded myself into believing this hot girl was my friend."," ""title"": ""Eleanor &amp; Park"", ""author"": ""Rainbow Rowell"" ",['jack'],"we was—or friend. getting the but meant I deluded had of He thought with the house, was into around he Sure. Autumn believing it I that who friend. at friend, don’t believe a could But pity The before his at At my myself didn’t when my night, back his looked was of this Jack to, he he me been—my girl mom’s hot best I daughter ever dropping had think lot? face. the were of see car. out end on"," ""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"" "
"I made it my mission to prove that Autumn was my friend. For the next two months, Jack was flooded with invitations to my home, where pictures of Autumn and I, arms slung around each other, covered the walls and where my mom could tell him story after story of all the adventures Autumn and I had together."," ""title"": ""The Fault in Our Stars"", ""author"": ""John Green"" ",['jack'],"adventures was after arms with where I prove covered I mission to slung Autumn Jack flooded the walls my two was tell and around that made the could and all had the mom pictures my story where him Autumn my it other, my and to story months, friend. of invitations each home, Autumn next For I, together. of","Based on the passage provided, I'm going to make an educated guess. The passage appears to be a mix of words and phrases that don't form a coherent sentence, which might suggest that it's a passage from a children's book or a book with a playful writing style.  After analyzing the passage, I'm going to take a guess that the book is likely from the ""Diary of a Wimpy Kid"" series by Jeff Kinney. The use of informal language, the mention of"
"I succeeded in proving to him that Autumn and I had been friends, but I failed to prove to him (or honestly, me) that she and I were still friends. On the last day of school before winter break, Jack finally said something. I cannot remember what I had been telling him, only that it had been about Autumn.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""Eleanor & Park"", ""author"": ""Rainbow Rowell""}",['jack'],"to to been what friends. failed that only had Autumn. remember said the had still Autumn I had friends, prove winter of in something. been break, day and that Jack me) I school proving to I last but were I been (or that I cannot honestly, I him, him she succeeded On telling before finally about it him and","Based on the passage, I'm going to make a guess that the book is:  ""Of Mice and Men"" by John Steinbeck.  The passage appears to be a fragment of a narrative in a stream-of-consciousness style, which is reminiscent of Steinbeck's writing. The themes of friendship, loneliness, and the struggles of the working class are also consistent with the novel. However, please note that the passage is incomplete and may not be a direct quote from the book."
"We were in the locker room, right before second period. Jack looked around, panic in his eyes. I expected him to abandon me. Instead, he laughed loudly, punched my arm, said, “Oh yeah? Let’s take this outside,” and hurried me out."," ""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"" ",['jack'],"loudly, locker me. take eyes. and to I right in laughed him his me out. second said, before were panic in he abandon yeah? expected Let’s “Oh my outside,” period. the punched around, Instead, room, this hurried arm, We looked Jack"," ""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"" "
"She said, “The thing to do is focus on what makes you feel good about yourself, like school and soccer. You have your new friend Jack. You can remind yourself, ‘Autumn is where she wants to be right now, and that’s okay. I’m still great, and I’ll be around if she needs me.’ Hmm?” She squeezed my foot again.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""Eleanor & Park"", ""author"": ""Rainbow Rowell""}",['jack'],"be still I’ll on yourself, good your me.’ what about Jack. needs like do be said, wants have okay. squeezed ‘Autumn my I’m friend “The now, if Hmm?” focus and yourself, You and that’s to is school new where is to feel again. foot remind right She around She soccer. great, can and makes she thing you You she","Based on the passage provided, I'm going to make an educated guess. The passage appears to be a mix of informal language and a child's perspective, which might suggest a young adult or children's novel. However, the writing style and sentence structure seem somewhat simplistic and fragmented, which could indicate a more recent or contemporary work.  Given these characteristics, I'm going to take a guess that the passage might be from a book in the ""Diary of a Wimpy Kid"" series by Jeff"
"It made sense, because it wasn’t that different from what I had thought before, though I had overshot the goal. I needed to get cooler. Soccer was the best path forward to looking more manly. I’d show Autumn that I wasn’t a loser without friends; Jack and I would make more friends somehow.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""}  The passage seems to match the tone and style of the book, which is a coming-of-age story about a teenager navigating high school and relationships. The themes of trying to fit in and prove oneself to others also align with the book's themes. However, please note that this is just a guess, and",['jack'],"somehow. get I’d It goal. I from thought was show and wasn’t had Autumn a I sense, make more cooler. needed that I best overshot looking wasn’t had more forward I path the made I Soccer what that to without the different would to friends; loser Jack manly. it friends because though before,","Based on the passage provided, I'm going to make an educated guess. The passage appears to be written in a style that is reminiscent of a young adult novel, possibly from the early 20th century. The language and sentence structure suggest a more simplistic and naive tone, which is often characteristic of coming-of-age stories.  After analyzing the passage, I'm going to take a guess that the book is:  ""Summer"" by Edith Wharton.  However, the passage seems to be a bit"
"Jack and I had worried one of us might not make it on the junior varsity team. When the lists were posted, I searched for my name on the JV list and was devastated to not see it. Still, I was happy for Jack.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""}  This passage seems to match the tone and style of the book, which is a coming-of-age story about a teenager navigating high school and relationships. The mention of a junior varsity team and the emotional response to not making the team also fits with the themes of the book.",['jack'],"make I devastated posted, not one on to was I us had for varsity of see it. not searched were lists the Jack and on it team. junior Jack. my JV happy list When worried the might and was for Still, I the name","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""}  The writing style and sentence structure seem to match the tone and voice of the book, which is a coming-of-age story written in a first-person narrative. However, please note that this is just a guess, and I may not be 100% accurate."
"Jack told me later that my ability to brush off the snarky comment from that junior, my new teammate, made me seem cool. There had been chuckles of appreciation according to him. I wasn’t sure about that though.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""}  This passage seems to match the tone and style of the book, which is a coming-of-age story about a teenager navigating high school and relationships. The mention of a ""junior"" and a ""teammate"" also suggests a high school setting, which fits with the book's context.",['jack'],"later to my ability teammate, him. made me told according sure my been that me new that from appreciation chuckles of cool. brush to Jack had There that though. wasn’t the seem snarky I comment junior, about off"," ""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"" "
"The varsity soccer team practiced on the north field, near the student parking lots. The junior varsity team practiced on the south field, closer to the circular drive where parents dropped off and picked up kids. Even though Jack and I were on different teams, our schedules were still the same, and my mom would drive us to and from practice every day for those last weeks of summer."," ""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"" ",['jack'],"picked on every closer practiced drive my were of last and on the weeks junior parents us still to where those the the The for parking same, lots. team up near kids. varsity off drive our south day and on the teams, schedules varsity mom would circular to were and field, practiced I Even and The dropped Jack the practice different team student field, north summer. from though soccer","   ""title"": ""The Perks of Being a Wallflower"",   ""author"": ""Stephen Chbosky"" "
"At the end of the first practice, my teammates all walked to their cars. One guy asked me if I needed a ride, which was nice, but I told him I was all set and walked across campus to where Jack would be waiting for me. I was excited to tell him that practice hadn’t been as hard as I thought.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Fault in Our Stars"", ""author"": ""John Green""}  The passage seems to describe a casual, everyday scene, but the tone and style suggest a coming-of-age or young adult novel, which is consistent with John Green's writing style. The Fault in Our Stars is a popular novel that fits this description.",['jack'],"him I teammates nice, to the campus walked set hard been but and end where me first my Jack thought. hadn’t One that needed for tell was the me. guy I At to told was practice, waiting if cars. walked all I asked of practice as their I to I as be ride, him was would a which all excited across"," ""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"" "
"We all joined Jack on the low wall, waiting to get picked up. We didn’t talk that much, but the next day, as I trudged from the north field to the south, I saw the girls by the gym door again. It was only as I approached and saw them watching me that I figured out they were waiting for me."," ""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"" ",['jack'],"field south, It figured picked out the talk saw the saw joined get the me. that the but I approached all I to by them again. didn’t I gym low on waiting only up. girls north day, watching trudged We I was as to that much, for the me next waiting from door We Jack were the wall, as they and"," ""title"": ""Ulysses"", ""author"": ""James Joyce"" "
"What if, this morning, she woke up in the tent before I thought? What if she woke up as I lifted my arm off her, then lay there wondering why I had been touching her, why I was still lying close to her and not speaking? If that was the case, she would have—or could have—heard me say many, many, incriminating things to Jack outside the tent.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""}",['jack'],"why incriminating to why was her, and there would outside she I lying speaking? to I her off I her, been my before she I that if this not up What close as then if, lay If case, the What still morning, could have—or arm touching many, in woke up thought? Jack lifted many, was the she tent. have—heard me say the things woke had wondering tent"," ""title"": ""The Shining"", ""author"": ""Stephen King"" "
"It strikes me how backward my plan sounds: give up a girl who adores me, who I love well enough, to be a disciple for a different girl who will never fall for me. Jack has always said I’m irrational when it comes to Autumn, and maybe I should have taken him more seriously, because he was right earlier today.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Cruel Prince"", ""author"": ""Holly Black""}",['jack'],"should who disciple strikes to comes when fall a right for It was sounds: seriously, irrational who plan earlier up always me a girl Jack it girl I has more for love adores give enough, who well to today. me. I’m Autumn, because how I said my different never maybe will me, have he taken a be and him backward","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""}  The writing style and tone of the passage seem to match the style of the book, which is a coming-of-age novel written in the form of letters from the protagonist, Charlie, to an anonymous friend. The passage's themes of teenage angst, love, and self-discovery are also consistent with the book"
“I already know why you did it.” She doesn’t have to explain that part. I know she’s never wanted me like that. I don’t need to hear her say it. “I just want to know why you had to be so cruel about it.” It’s time to face what Jack has been telling me all these years.,"Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Fault in Our Stars"", ""author"": ""John Green""}",['jack'],to all need be had you to that. to I it. you say years. what never that Jack been her She wanted why did have to to has know hear it.” just she’s “I doesn’t time about It’s so I don’t it.” face know “I like telling explain these know part. me want already cruel why me,"Based on the passage provided, I'm going to make an educated guess.  The passage appears to be written in a style that is reminiscent of a classic novel, possibly from the 19th or early 20th century. The use of informal, conversational language and the structure of the sentences suggest a literary work from this period.  After analyzing the passage, I'm going to take a guess that the book is:  ""Great Expectations"" by Charles Dickens.  However, the passage doesn't seem"
But Autumn’s getting upset. She sits up and pulls the covers around her protectively. She frowns at me. The birds are still singing.," ""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"" ",['autumn'],The the and upset. up birds sits still singing. protectively. frowns pulls She are But Autumn’s covers her getting me. at around She,"   ""title"": ""Where the"
"“It just felt so nice not to be the weird girl anymore,” Autumn says. “I liked being popular. We did kinda grow apart that year.”"," ""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"" ",['autumn'],"Autumn being just that not did says. weird anymore,” felt liked be the “It girl We kinda nice “I to year.” grow so apart popular."," ""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"" "
"“I don’t like him.” I shrugged. “I told you before: Autumn’s an old friend from when we were kids. Sucks that she likes such a show-off.” I shrugged again. Up ahead, Autumn and her friends were waiting at the crosswalk for the light to change."," ""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"" ",['autumn'],"a that told kids. don’t “I at waiting she crosswalk such I again. show-off.” light shrugged. him.” before: and when to from the Up “I we her like I were shrugged were Autumn’s Sucks likes friend for Autumn old you the an change. friends ahead,","Based on the passage provided, I'm going to make an educated guess. The passage appears to be written in a casual, conversational style, which is often characteristic of young adult fiction, particularly in the genre of contemporary or realistic fiction.  Given the informal tone and the mention of a character named Autumn, I'm going to take a guess that the passage might be from a book in the ""Twilight"" series by Stephenie Meyer, but that seems unlikely as the style is not a good match"
"My face must change because she smiles and clambers into my lap. We wrap our arms around each other and settle in. After a moment, she says, “You know, I never thought this would happen either. When Jack told me—” and then she stops.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Rosie Project"", ""author"": ""Graeme Simsion""}",['jack'],"My “You told she then she smiles says, and change me—” other each clambers face After settle I and this a because wrap know, in. happen Jack would arms and around our my thought into must When lap. stops. moment, she never We either.","Based on the passage provided, I'm going to make an educated guess. The passage appears to be a fragment of a poetic or lyrical text, possibly from a novel or a poem. The writing style and structure suggest a literary work from the 19th or early 20th century.  After analyzing the passage, I'm going to take a guess that the book is likely ""Alice's Adventures in Wonderland"" by Lewis Carroll. However, the passage doesn't seem to match the style of Carroll"
"“Sorry,” I say. “I was trying to decide whether I should kill Jack for telling you I was into you or if I should kill him for telling you that I wasn’t into you. Tough call.”","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""Eleanor & Park"", ""author"": ""Rainbow Rowell""}",['jack'],"I trying you for call.” “Sorry,” should I into “I kill was was kill Tough you wasn’t or say. to into I Jack you telling if decide you. telling for I I whether that him should","Based on the passage, I'm going to make a guess that the book is ""1984"" by George Orwell.  The passage appears to be a mix of fragmented sentences and phrases, which is a characteristic of the novel's unique writing style. The use of phrases like ""I trying you for call"" and ""I kill was was kill"" also seems to match the novel's themes of government surveillance and manipulation of language.  However, please note that this is just a guess, and I may be"
"“Yeah,” I admit. Jack was protecting me, but there’s no way he believed that I was over Autumn. I’m wondering now though. “What would you have done if he’d told you the truth, that I was”—I try to remember how Jack put it before—“bonkers in love with you?”"," ""title"": ""Eleanor &amp; Park"", ""author"": ""Rainbow Rowell"" ",['jack'],"wondering there’s told I now over admit. me, though. in but no Jack put he before—“bonkers how if believed was that remember Jack love the that to with try I you “Yeah,” way “What I truth, was”—I have he’d protecting I’m you?” done it was would Autumn. you"," ""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"" "
"“I think my mother has a special bottle of champagne hidden away for just this occasion,” I say. I’m only partially joking. Mom has labeled some of her alcohol, like for when George W. Bush leaves office and stuff. One expensive one said, “Finny-Autumn Day or NYE 2010.” At the time, I was glad she’d made alternative plans for it.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Hating Game"", ""author"": ""Sally Thorne""}",['george w'],"it. for plans bottle or stuff. I W. partially think the One when of away Day one hidden Mom and has 2010.” only of she’d alcohol, say. occasion,” alternative time, for like At I’m champagne joking. made has NYE expensive “Finny-Autumn for George Bush “I labeled my leaves special was office mother said, this just her a some glad I"," ""title"": ""The Brief Wondrous Life of Oscar Wao"", ""author"": ""Junot Díaz"" "
"“Everything,” she says, which can’t be true. I didn’t even know everything until last night. And Jack wouldn’t have called her before I arrived.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Girl with the Dragon Tattoo"", ""author"": ""Stieg Larsson""}",['jack'],"called have be her didn’t can’t And arrived. “Everything,” I which I last know even Jack true. says, night. wouldn’t before everything until she","Based on the passage provided, I'm going to make an educated guess. The passage appears to be a fragment of a novel written in a style that is reminiscent of a postmodern or experimental narrative. The use of non-linear sentence structure and fragmented thoughts suggests a literary work that challenges traditional narrative conventions.  Given the style and the use of a first-person narrator, I'm going to take a guess that the passage might be from a novel by David Foster Wallace.   My output is:  {""title"":"
"“Syl,” I start, but I don’t know where to begin. I stay on the highway, passing all the exits that could take us home."," ""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky"" ",['syl'],"home. “Syl,” but stay I take on us exits that know the passing where could all I to start, the don’t I begin. highway,","Based on the passage provided, it's difficult to determine the exact book and author due to the unusual formatting and possible typos. However, I'll make an educated guess.  The passage seems to be a mix of words and phrases that could be from a novel or a short story. The use of ""Syl"" and the mention of a highway suggest a modern or contemporary work.  My guess is that the passage might be from a book by a popular author known for their experimental or avant-garde"
"“Syl,” I say as I drive toward her house, speeding up a bit. “Don’t be ridiculous. I’ve been enough of a bastard already. I’m not letting you walk home in the rain.”"," ""title"": ""Eleanor Oliphant is Completely Fine"", ""author"": ""Gail Honeyman"" ",['syl'],"house, toward as be home walk I I a speeding say bit. the been you her not a letting drive enough I’m in ridiculous. up rain.” “Syl,” already. of bastard I’ve “Don’t"," ""title"": ""The Road"", ""author"": ""Cormac McCarthy"" "
"“Lexy,” I say. It’s too fucking early for her to call. It doesn’t matter if we’re sleeping together again. “Stop being a drama queen,” I groan into the phone and roll over in bed."," ""title"": ""After"",  ""author"": ""Anna Todd"" ",['lexy'],"“Stop we’re It phone over drama if and again. the doesn’t sleeping fucking I being “Lexy,” roll early matter into a in I together her groan too queen,” to for call. bed. say. It’s","Based on the passage, I'm going to make a guess that the book is ""The Perks of Being a Wallflower"" and the author is Stephen Chbosky.  However, the passage seems to be a mix of informal language and a quote from a character's inner monologue, which might not be a direct quote from the book. The writing style and language used in the passage are also quite casual and modern, which might not be typical of Chbosky's writing style in ""The"
"I’m still standing in Finn’s yard staring at the grass he’ll never mow again. I don’t know how long it’s been when a woman’s voice says, “Jack, right?”","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Last House Guest"", ""author"": ""Megan Miranda""}",['jack'],"grass at it’s Finn’s right?” know woman’s yard I he’ll don’t a never I’m says, in mow voice the when standing how again. “Jack, been staring still long"," ""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"" "
"“The arrangements still have to be made, but I’m sure we’ll see you at the wake, Jack,” she says before going inside. “Thanks again.”"," ""title"": ""The Shining"", ""author"": ""Stephen King"" ",['jack'],"I’m still be but see before Jack,” “Thanks “The we’ll says going the made, to wake, at sure you again.” she arrangements have inside.","Based on the passage provided, it's difficult to determine the exact book and author due to the passage being incomplete and possibly containing typos or errors. However, I can make an educated guess.  The writing style and structure seem to resemble that of a children's book, possibly from the early 20th century. The use of simple sentence structures and the dialogue format suggest a children's story.  A possible match could be ""Alice's Adventures in Wonderland"" by Lewis Carroll, but the passage doesn't"
"There’s an odd aura around us as we approach. I feel so young, like I’m being escorted into kindergarten, and I’m resentful and grateful all over again. My parents shoulder themselves on either side of me, and I can tell all their focus is on me. They don’t speak, but it’s strange: the closer we get to the horrible box, to the grinning photograph of my friend that sits on top, it’s like I can feel my parents saying to me, See, Jack? This is death."," ""title"": ""The Graveyard Book"", ""author"": ""Neil Gaiman"" ",['jack'],"photograph box, again. it’s their and I’m top, feel parents into young, approach. I I don’t Jack? friend themselves closer I’m is escorted on sits They to resentful and it’s of all around the but either me. horrible can on over and This side speak, that us aura shoulder to my an the me, focus death. all so parents My saying being my like of strange: to like as we the on me, See, grateful is we kindergarten, get grinning odd tell can There’s I feel"," ""title"
"“You don’t have to pretend that we were more than friends of convenience, Jack. I’m tired of people pretending to care more about me than they do.”"," ""title"": ""The Hating Game"", ""author"": ""Sally Thorne"" ",['jack'],"care they pretend we me than were more I’m pretending “You to friends more have of Jack. that tired than people convenience, to don’t do.” of about"," ""title"": """
"“Uh-huh.” I take a gulp of coffee, which hasn’t quite cooled and burns down my throat. “So my guess is that’s what Sylv said to you, and then you pushed back, because of course you did, and that’s when she said what you said to me, huh?”"," ""title"": ""The Seven Husbands of Evelyn Hugo"", ""author"": ""Taylor Jenkins Reid"" ",['sylv'],"what Sylv “Uh-huh.” then coffee, cooled you to said said me, that’s she you of pushed course quite I which that’s you, a you because to my of and and throat. burns gulp take down when back, what did, huh?” guess is my hasn’t “So said and"," ""title"": ""The Catcher in the Rye"", ""author"": ""J.D. Salinger"" "
"“Hey,” I say as I approach, careful to stand back so that it’s obvious I’m not trying to cut in line for the keg. Maybe he’s in his own head, but Trevor blanches for a moment.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""The Perks of Being a Wallflower"", ""author"": ""Stephen Chbosky""}",['trevor'],"line approach, head, so in I’m but back obvious “Hey,” to own cut blanches not I for it’s careful stand that Maybe keg. the Trevor his in I say a trying to moment. for he’s as","Based on the passage provided, I'm going to make an educated guess. The passage appears to be written in a casual, conversational style, which is often characteristic of young adult fiction, particularly in the genre of coming-of-age or contemporary novels.  Given the informal tone and the use of colloquial expressions, I'm going to take a guess that the passage might be from a book by John Green, a well-known author of young adult fiction.   My guess is that the passage might be"
"That’s the kind of high school memory I want to live in tonight, so even though I have no idea what Chloe was saying about me to her friend, I head over. A few of the girls rush off, but one of her friends stays.","Based on the passage, I'm going to make a guess that the book is:  {""title"": ""Eleanor & Park"", ""author"": ""Rainbow Rowell""}",['chloe'],"tonight, Chloe me I no I girls was high stays. friends kind few the rush saying friend, of about what want one head over. to off, so memory the her in her A of of live idea but I to even school have though That’s","Based on the passage, I'm going to make a guess that the book is ""To Kill a Mockingbird"" and the author is Harper Lee.  However, the passage seems to be a rough or incorrect transcription, and it doesn't match the original text of ""To Kill a Mockingbird"". The original text is written in a more polished and grammatically correct style.  If I had to make another guess, I would say that the passage might be from a fan-made transcription or a rough"
