Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['lorry', 'mr lorry', 'mr']",hobane,0,0.18,incorrect,hobanse,0,0.17,incorrect,olubori,0,0.5,incorrect,olu-ilu,0,0.17,incorrect,modupi,0,0.29,incorrect,modupi,0,0.29,incorrect,ta'na,0,0.0,incorrect,ua,0,0.0,incorrect,o,0,0.33,incorrect,lel,0,0.25,incorrect,valahan'ny zazavavy,0,0.17,incorrect,nitodika,0,0.15,incorrect,hobanse,0,0.17,incorrect,olu-ilu,0,0.17,incorrect,modupi,0,0.29,incorrect,ua,0,0.0,incorrect,lel,0,0.25,incorrect,nitodika,0,0.15,incorrect,mr,1,1.0,correct,he,0,0.0,incorrect,madame defarge,0,0.27,incorrect,defarge,0,0.22,incorrect,ngoi sao,0,0.25,incorrect,thinh,0,0.0,incorrect,el tabernero,0,0.35,incorrect,el nino,0,0.33,incorrect,he,0,0.0,incorrect,defarge,0,0.22,incorrect,thinh,0,0.0,incorrect,el nino,0,0.33,incorrect
['defarge'],thomas,0,0.15,incorrect,mahloa,0,0.15,incorrect,olu-eda,0,0.29,incorrect,olu-ilu,0,0.0,incorrect,matlho,0,0.15,incorrect,matlho,0,0.15,incorrect,teremai,0,0.43,incorrect,ua,0,0.22,incorrect,jkhn,0,0.0,incorrect,prashanta,0,0.12,incorrect,biby,0,0.0,incorrect,hamindra,0,0.27,incorrect,mahloa,0,0.15,incorrect,olu-ilu,0,0.0,incorrect,matlho,0,0.15,incorrect,ua,0,0.22,incorrect,prashanta,0,0.12,incorrect,hamindra,0,0.27,incorrect,arthur,0,0.31,incorrect,he,0,0.22,incorrect,ibrahim,0,0.14,incorrect,ibrahim,0,0.14,incorrect,nguyen dinh thi,0,0.18,incorrect,nguyen dinh thi,0,0.18,incorrect,don,0,0.2,incorrect,el,0,0.22,incorrect,he,0,0.22,incorrect,ibrahim,0,0.14,incorrect,nguyen dinh thi,0,0.18,incorrect,el,0,0.22,incorrect
"['manette', 'mane', 'miss manette', 'miss']",re,0,0.33,incorrect,haeba,0,0.44,incorrect,emi,0,0.57,incorrect,emi,0,0.57,incorrect,jaana,0,0.44,incorrect,modupi,0,0.4,incorrect,te parau ia,0,0.22,incorrect,te ra,0,0.33,incorrect,tankha,0,0.4,incorrect,tankhai bhatt,0,0.4,incorrect,aoka,0,0.25,incorrect,na raha nahoana,0,0.22,incorrect,haeba,0,0.44,incorrect,emi,0,0.57,incorrect,modupi,0,0.4,incorrect,te ra,0,0.33,incorrect,tankhai bhatt,0,0.4,incorrect,na raha nahoana,0,0.22,incorrect,mr. selden,0,0.36,incorrect,you,0,0.0,incorrect,ali,0,0.29,incorrect,yusuf,0,0.22,incorrect,tu,0,0.22,incorrect,ong co,0,0.2,incorrect,senorita [last name],0,0.31,incorrect,lo,0,0.0,incorrect,you,0,0.0,incorrect,yusuf,0,0.22,incorrect,ong co,0,0.2,incorrect,lo,0,0.0,incorrect
"['madame', 'madame defarge', 'madam defarge', 'madam', 'defarge']",monyako,0,0.33,incorrect,me,0,0.5,incorrect,ilekun,0,0.17,incorrect,okan ikosile,0,0.24,incorrect,malefane,0,0.57,incorrect,go,0,0.22,incorrect,te purumu,0,0.26,incorrect,aita hoe medebara,0,0.52,incorrect,raajaa,0,0.36,incorrect,raahgiir,0,0.31,incorrect,radama i,0,0.62,incorrect,nisy mpandalo,0,0.44,incorrect,me,0,0.5,incorrect,okan ikosile,0,0.24,incorrect,go,0,0.22,incorrect,aita hoe medebara,0,0.52,incorrect,raahgiir,0,0.31,incorrect,nisy mpandalo,0,0.44,incorrect,mr. hyde,0,0.43,incorrect,street,0,0.31,incorrect,adem,0,0.67,incorrect,calisan,0,0.33,incorrect,nguyen thi huyen,0,0.2,incorrect,khong,0,0.17,incorrect,isabel,0,0.33,incorrect,don quijote,0,0.25,incorrect,street,0,0.31,incorrect,calisan,0,0.33,incorrect,khong,0,0.17,incorrect,don quijote,0,0.25,incorrect
"['', 'lorry', 'lorr']",sheba,0,0.0,incorrect,lerato,0,0.4,incorrect,obafemi awolowo,0,0.21,incorrect,roberto,0,0.36,incorrect,lebowa,0,0.4,incorrect,mogolegwa,0,0.15,incorrect,teuheu,0,0.0,incorrect,horopate,0,0.33,incorrect,chhota,0,0.2,incorrect,jeema,0,0.0,incorrect,antananarivo,0,0.12,incorrect,raha,0,0.25,incorrect,lerato,0,0.4,incorrect,roberto,0,0.36,incorrect,mogolegwa,0,0.15,incorrect,horopate,0,0.33,incorrect,jeema,0,0.0,incorrect,raha,0,0.25,incorrect,john,0,0.25,incorrect,smith,0,0.0,incorrect,ali,0,0.29,incorrect,san,0,0.0,incorrect,nguyen dinh hoa,0,0.11,incorrect,nguyen phuc nguyen,0,0.09,incorrect,roberto,0,0.36,incorrect,guillermo,0,0.31,incorrect,smith,0,0.0,incorrect,san,0,0.0,incorrect,nguyen phuc nguyen,0,0.09,incorrect,guillermo,0,0.31,incorrect
"['manette', 'señorita manette', 'miss', 'miss manette', 'señorita']",phuthuma,0,0.27,incorrect,ke,0,0.22,incorrect,obafemi awolowo,0,0.3,incorrect,jowo,0,0.17,incorrect,maikarabelo,0,0.35,incorrect,joo,0,0.18,incorrect,te taata,0,0.42,incorrect,te e,0,0.36,incorrect,deva,0,0.33,incorrect,debaasn,0,0.35,incorrect,thomas jefferson,0,0.36,incorrect,thomas,0,0.4,incorrect,ke,0,0.22,incorrect,jowo,0,0.17,incorrect,joo,0,0.18,incorrect,te e,0,0.36,incorrect,debaasn,0,0.35,incorrect,thomas,0,0.4,incorrect,mr. stryver,0,0.35,incorrect,john,0,0.2,incorrect,ozdemir,0,0.36,incorrect,ozdemir,0,0.36,incorrect,nguyen dinh thi,0,0.35,incorrect,vui,0,0.29,incorrect,elisa,0,0.46,incorrect,el consul,0,0.24,incorrect,john,0,0.2,incorrect,ozdemir,0,0.36,incorrect,vui,0,0.29,incorrect,el consul,0,0.24,incorrect
"['jeremías lapa', 'jerry', 'lapa', 'jeremías']",mokgwa o mong,0,0.23,incorrect,mokgwa,0,0.29,incorrect,olorun,0,0.2,incorrect,abuja,0,0.44,incorrect,mme,0,0.25,incorrect,mamolefi,0,0.29,incorrect,te tahi,0,0.3,incorrect,te i'i,0,0.29,incorrect,jena,0,0.5,incorrect,janina,0,0.43,incorrect,teo,0,0.25,incorrect,samy hivoaka,0,0.32,incorrect,mokgwa,0,0.29,incorrect,abuja,0,0.44,incorrect,mamolefi,0,0.29,incorrect,te i'i,0,0.29,incorrect,janina,0,0.43,incorrect,samy hivoaka,0,0.32,incorrect,harold,0,0.21,incorrect,loitering,0,0.35,incorrect,salonun,0,0.2,incorrect,salon,0,0.22,incorrect,nguyen dinh thi,0,0.21,incorrect,toa,0,0.29,incorrect,don quijote,0,0.25,incorrect,al,0,0.33,incorrect,loitering,0,0.35,incorrect,salon,0,0.22,incorrect,toa,0,0.29,incorrect,al,0,0.33,incorrect
"['darna', 'mr darnay', 'mr', 'darnay']",mohau,0,0.29,incorrect,kelellong khoebo,0,0.1,incorrect,business acumen,0,0.25,incorrect,obafemi awolowo,0,0.25,incorrect,selebi,0,0.0,incorrect,kgwebo,0,0.0,incorrect,taata,0,0.4,incorrect,te e,0,0.15,incorrect,jan,0,0.5,incorrect,jain,0,0.44,incorrect,antananarivo,0,0.35,incorrect,orinasa,0,0.5,incorrect,kelellong khoebo,0,0.1,incorrect,obafemi awolowo,0,0.25,incorrect,kgwebo,0,0.0,incorrect,te e,0,0.15,incorrect,jain,0,0.44,incorrect,orinasa,0,0.5,incorrect,scrooge,0,0.22,incorrect,plato,0,0.2,incorrect,hamlet,0,0.25,incorrect,kafkas,0,0.36,incorrect,nguyen dinh thi,0,0.25,incorrect,ho chi minh,0,0.2,incorrect,bill,0,0.0,incorrect,seville,0,0.0,incorrect,plato,0,0.2,incorrect,kafkas,0,0.36,incorrect,ho chi minh,0,0.2,incorrect,seville,0,0.0,incorrect
"['mr lorry', 'mr', 'carton—replicó lorry', 'carton—replicó', 'lorry']",ntlo,0,0.44,incorrect,lokela,0,0.36,incorrect,oloye manade,0,0.35,incorrect,adeyemi,0,0.27,incorrect,re,0,0.5,incorrect,rona,0,0.33,incorrect,tavini,0,0.29,incorrect,fare,0,0.33,incorrect,laal bhtttt,0,0.19,incorrect,sandipani,0,0.33,incorrect,isika,0,0.1,incorrect,isika,0,0.1,incorrect,lokela,0,0.36,incorrect,adeyemi,0,0.27,incorrect,rona,0,0.33,incorrect,fare,0,0.33,incorrect,sandipani,0,0.33,incorrect,isika,0,0.1,incorrect,mr. brooke,0,0.44,incorrect,house of commons,0,0.27,incorrect,arkadaslar,0,0.33,incorrect,birinci,0,0.27,incorrect,nguoi do,0,0.28,incorrect,nguoi ta,0,0.21,incorrect,don diego,0,0.33,incorrect,don blanco,0,0.4,incorrect,house of commons,0,0.27,incorrect,birinci,0,0.27,incorrect,nguoi ta,0,0.21,incorrect,don blanco,0,0.4,incorrect
"['charles', 'carlos darnay', 'carlos', 'darnay', 'charles darnay']",habeli,0,0.46,incorrect,ferejan,0,0.38,incorrect,aladaani,0,0.48,incorrect,idowu,0,0.18,incorrect,modiri,0,0.33,incorrect,kwa,0,0.22,incorrect,tauvava,0,0.31,incorrect,noa,0,0.44,incorrect,dink,0,0.4,incorrect,deb,0,0.22,incorrect,farany,0,0.67,incorrect,sahirana,0,0.57,incorrect,ferejan,0,0.38,incorrect,idowu,0,0.18,incorrect,kwa,0,0.22,incorrect,noa,0,0.44,incorrect,deb,0,0.22,incorrect,sahirana,0,0.57,incorrect,edmond dantes,0,0.38,incorrect,confused,0,0.43,incorrect,ali,0,0.44,incorrect,gun,0,0.22,incorrect,tran hung dao,0,0.32,incorrect,to huu,0,0.21,incorrect,carlos,1,1.0,correct,antonio,0,0.31,incorrect,confused,0,0.43,incorrect,gun,0,0.22,incorrect,to huu,0,0.21,incorrect,antonio,0,0.31,incorrect
"['mr darnay', 'mr', 'darnay']",victoria,0,0.29,incorrect,thomas,0,0.27,incorrect,oluranti olanrewaju,0,0.36,incorrect,olusegun obasanjo,0,0.23,incorrect,maunata,0,0.5,incorrect,selebi,0,0.0,incorrect,tamatoa,0,0.38,incorrect,teie,0,0.0,incorrect,samrat,0,0.5,incorrect,samyam,0,0.33,incorrect,thomas,0,0.27,incorrect,nitodika,0,0.29,incorrect,thomas,0,0.27,incorrect,olusegun obasanjo,0,0.23,incorrect,selebi,0,0.0,incorrect,teie,0,0.0,incorrect,samyam,0,0.33,incorrect,nitodika,0,0.29,incorrect,caesar,0,0.33,incorrect,john,0,0.2,incorrect,adnan mihailovic,0,0.36,incorrect,ali,0,0.22,incorrect,carton,0,0.5,incorrect,carton,0,0.5,incorrect,carlos,0,0.33,incorrect,acordose,0,0.29,incorrect,john,0,0.2,incorrect,ali,0,0.22,incorrect,carton,0,0.5,incorrect,acordose,0,0.29,incorrect
"['manette', 'doktor manette', 'doktor', 'mane']",ngaka modise,0,0.31,incorrect,tsebo,0,0.36,incorrect,osagie,0,0.4,incorrect,dokita ibeere ogbon,0,0.42,incorrect,ngaka modiri,0,0.33,incorrect,ngaka,0,0.22,incorrect,taote ra,0,0.43,incorrect,na hinaaro,0,0.29,incorrect,dr. etay ehman,0,0.43,incorrect,otek,0,0.4,incorrect,dr. ny,0,0.4,incorrect,dokotera,0,0.71,correct,tsebo,0,0.36,incorrect,dokita ibeere ogbon,0,0.42,incorrect,ngaka,0,0.22,incorrect,na hinaaro,0,0.29,incorrect,otek,0,0.4,incorrect,dokotera,0,0.71,correct,doctor frankenstein,0,0.67,incorrect,doctor,0,0.83,correct,dr. alan,0,0.45,incorrect,charles darwin,0,0.29,incorrect,bac si nguyen dinh thi,0,0.28,incorrect,nguyen dinh thi,0,0.27,incorrect,dr. house,0,0.35,incorrect,doctor,0,0.83,correct,doctor,0,0.83,correct,charles darwin,0,0.29,incorrect,nguyen dinh thi,0,0.27,incorrect,doctor,0,0.83,correct
