en,en_results,Single_ent,en_prompts_shuffled,en_prompts_shuffled_results
"*5 Arabella pronounces her daughter’s name in the Italian way, Be-ah-TREE-chey, not because she’s Italian but because she’s pretentious.","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['arabella'],"Arabella way, because name Be-ah-TREE-chey, *5 pretentious. Italian the she’s in pronounces not but Italian because her daughter’s she’s","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be a description of a character named Arabella, and the language used suggests a connection to Italian culture. Given these details, I would guess that the passage originates from a book that explores themes of identity, culture, and language.  Considering the style and content of the passage, I would propose that the book is ""The House of the Spirits"" by"
"“The older woman said, ‘Excuse me, do you speak English?’ I was used to this question, so I simply nodded. The younger woman said, ‘We see you here every day. You’re so good with the baby. She clearly adores you.’ ‘Thank you,’ I replied. And then the older woman leaned over and whispered, ‘Whatever they’re paying you, we’ll double it.’ I was so confused, and then it hit me: These women think I’m the nanny! Because I’m Chinese, and my half-British daughter doesn’t look like me!” Lady Arabella recalls with a laugh.","""title"": ""Unknown book title"",""author"": ""Unknown author""",['arabella'],"and me, older with woman good adores You’re this speak ‘Whatever simply She said, replied. day. nodded. paying me: “The and here so think I you.’ Lady double nanny! women it every then was ‘Excuse woman laugh. the the Because a it.’ my I’m ‘We the you, they’re like doesn’t I’m confused, older baby. hit look ‘Thank used so recalls do me!” Arabella And I you whispered, woman I clearly question, daughter over then Chinese, you,’ English?’ said, see was These half-British leaned we’ll with younger and to you I so The","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Importance of Being Earnest"" by Oscar Wilde. The passage seems to be a conversation between two characters, which is consistent with the style of Wilde's writing. However, please note that this is a guess, and the actual book and author may be different."
"Arabella credits her own mother for her confidence to upend centuries of tradition. “My mother grew up in Shanghai, which was the Paris of the East, so for her, Asian Fusion wasn’t a fad, it was a way of life.” Arabella’s barrister father hailed from one of Hong Kong’s most respected legal families. “People are constantly surprised to learn that I didn’t grow up in a rice paddy. My grandfather and father both went to Oxford, and we had a house in Kowloon Tong with five servants.”","Based on the provided passage, it is difficult to determine the exact book title and author. However, I can make an educated guess. The passage seems to be describing a person's background and upbringing, which could be related to a memoir or a biography. Given the mention of Oxford and a house in Kowloon Tong with five servants, it is possible that the book is about someone from an Asian background with a Western education. Without more context, it is challenging to",['arabella'],"Tong rice to barrister most I of didn’t a fad, mother are five one Kong’s for with Oxford, her, Paris her it grew legal “People My Arabella credits in of grow servants.” “My upend life.” Fusion learn had which Arabella’s the own from to was Hong grandfather that East, the wasn’t of Shanghai, surprised a way a up for her father tradition. hailed families. so constantly paddy. went father a mother respected of we was both confidence and up centuries in to in Asian Kowloon and house","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Joy Luck Club"" by Amy Tan. The passage seems to be a description of a family gathering or a conversation between characters, which is consistent with the themes and style of the book. However, please note that this is a guess, and the actual book and author may be different."
"The countess never imagined that her modern spin on Marco Polo would spawn her own design and hospitality empire, but after a famously finicky Qatari prince spent the weekend and was wowed by the countess’s hospitality, he commanded her to design a hotel in London “for people who can only bear to stay in palaces when they travel,” promising to book out the entire place every year for the London Season. Arabella quickly conceived of Bella’s, the gemlike London oasis that has set the standard for boutique establishments everywhere. Then came the Bella outposts in Hong Kong, Antwerp, and the Maldives, all of which possess the perfect alchemy of understated glamour, exquisite service, and discretion that have made them de rigueur destinations for the cognoscenti.","Based on the provided passage, it appears to be from a book that describes the story of Arabella, a countess who creates a hospitality empire. The passage mentions her modern spin on Marco Polo and her design of a hotel in London, as well as the expansion of her brand to other locations.  Given the content and style of the passage, it is likely that the book is a work of fiction. The author's name is not explicitly mentioned in the passage, but",['arabella'],"book exquisite London finicky “for everywhere. quickly wowed Antwerp, establishments travel,” Arabella Hong for all and entire of he the service, her London cognoscenti. perfect promising the which London alchemy countess’s Bella’s, they understated bear imagined to was spawn stay her after commanded of Then standard a of countess The that on for and when her Marco and prince only to out Season. Polo the and would by a who in de hospitality, own the famously the year Bella oasis but to the hotel weekend rigueur the design boutique Kong, empire, for the spent made outposts hospitality people in never palaces place that every can came spin possess that them the has Qatari conceived design discretion have the modern gemlike destinations glamour, Maldives, in set","Based on the provided passage, it appears to be a promotional text for a luxury hotel or a travel experience. The passage describes the hotel's exquisite service, perfect for travelers, and its luxurious amenities. The text also mentions the hotel's design, boutique, and its location in various destinations, including the Maldives.  Given the content and style of the passage, it is likely that the book is a travel guide or a promotional booklet"
Dr. Thomas Tong was in the midst of enjoying a cup of tea in the break room when his flatmate peeked his head through the open door.,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel or short story, given the casual setting and character interactions.  After analyzing the passage, I believe it originates from a book titled ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams. The passage describes a character, Dr. Thomas Tong, enjoying a cup of tea in a break room, which is consistent",['thomas tong'],enjoying through Tong when tea the the open his a room in his flatmate midst the Thomas in was door. Dr. peeked of cup break of head,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be a fragment of a story, and the description of the setting and characters suggests that it could be from a novel. After analyzing the passage, I believe it originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The author's style and the mention of a flatmate and a doctor in the passage are consistent with the themes and"
"Eden awoke to the sound of unfamiliar chirps. The chorus of birds outside sounded more spirited than anything she’d heard before, and they had been at it all night. Having arrived very late the previous evening to a house at the end of a pitch-black road, she had no inkling of what lay outside. She rose from the bed lazily, flung open the louvered plantation doors, and almost gasped in disbelief.","""title"": ""The Secret Garden"",""author"": ""Frances Hodgson Burnett""",['eden'],"rose been late more from chorus to She plantation previous road, sound Eden gasped all of awoke of of to a inkling very than anything sounded open what a lazily, bed arrived night. chirps. birds at spirited flung end disbelief. pitch-black she’d louvered heard in before, had The lay they at outside. had the the unfamiliar the of evening the outside the almost Having she house no and it doors, and","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel, and after careful analysis, I believe it originates from ""The Secret Garden"" by Frances Hodgson Burnett. The author's name is indeed Frances Hodgson Burnett."
“Watch your step!” came a shout behind her. Eden looked down and saw the large gray rock she was about to step on suddenly move. It was a sea turtle basking in the sun.,"Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a children's book, likely a story about a young girl named Eden and her encounter with a sea turtle. Given the context, I would guess that the book is ""The Tale of Despereaux"" by Kate DiCamillo. However, please note that this is a speculative answer, and the actual book could be different.",['eden'],was a large basking came sea saw Eden the she suddenly her. on and behind turtle rock gray sun. shout looked a step!” It to “Watch down in was about your the move. step,"Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, and after analyzing the content, I believe it originates from ""The Secret Garden"" by Frances Hodgson Burnett. The author's name is indeed Frances Hodgson Burnett."
"“Oh my god!” Eden exclaimed, backing off. She turned around to see a woman in her late twenties sitting on a sun-bleached tree trunk.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel or a short story. The style and tone of the passage suggest that it could be from a contemporary or modern work.  After analyzing the passage, I believe it originates from a book titled ""The Girl on the Tree"" by an author named ""Eden"". However, please note that this is a speculative guess, and",['eden'],"see off. woman god!” a trunk. backing around to tree a in exclaimed, late on turned She my sitting her twenties Eden sun-bleached “Oh","""title"": ""The Book of Genesis"",""author"": ""Unknown"""
"“I should put on some proper clothes first,” Eden said, realizing she was still in her sleeping clothes—an old pair of cotton jersey shorts and a skinny tee.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a contemporary young adult novel, likely written by a female author. The passage describes a character, Eden, who is getting ready for the day, which suggests a narrative that explores the protagonist's daily life and personal growth.  Given the style and content of the passage, I would guess that the book is a young adult novel, possibly written by a",['eden'],"pair skinny jersey she and clothes put shorts proper realizing a should old of was in Eden still first,” said, on “I clothes—an her cotton tee. some sleeping","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to describe a scene where a character is getting ready for a night out, and the clothing items mentioned are typical of a casual, laid-back setting.  After analyzing the passage, I believe it originates from the book ""The Catcher in the Rye"" by J.D. Salinger. The author's style and the casual tone of the passage align with the themes"
"“Why? Are you going to the Wolseley? Look how I’m dressed.” Rufus gestured to his tattered board shorts and bare feet as they cut through a wooded path that led from the beach to a road that to Eden seemed straight out of a dream. Tall coconut palms, fragrant hibiscus bushes, and mango trees lined the winding lane of relaxed old bungalows and wooden beach cottages next door to the occasional sprawling mansion. Rufus reached up into one of the low-hanging branches as they walked past and plucked two ripe mangoes. “For breakfast.” He grinned.","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that describes a serene and idyllic setting, with a focus on the natural beauty of the surroundings. The author's style and the description of the setting suggest that the book is likely a work of fiction.  After analyzing the passage, I believe that it originates from the book ""The Beach"" by Alex Garland. The author's",['rufus'],"to a cottages road to hibiscus the coconut beach the sprawling that low-hanging branches out a going up from fragrant relaxed of Rufus Wolseley? dream. occasional that walked bungalows He Eden two wooden to the through of palms, breakfast.” to of bare you door past mansion. wooded mango ripe to one path the plucked mangoes. Tall as they lined “Why? cut Rufus old next seemed Are reached feet and a into lane bushes, gestured led they straight grinned. how his dressed.” the I’m Look board shorts trees as beach and and “For tattered and winding","""title"": ""Unknown Book"",""author"": ""Unknown Author"""
"“Puako Beach Road is one of the only places left on the entire island that still has these original cottages from the sixties right on the beach,” Rufus explained. “It’s a real neighborhood, as opposed to some poncy resort. You love hunting down the local hangouts whenever you travel, so I thought you’d prefer it over here.”","""title"": ""Hawaii Travel Guide"",""author"": ""Local Expert""",['rufus'],"you’d cottages Rufus down resort. some right that as “It’s left from “Puako whenever the real still beach,” has a the I on only the to hangouts poncy entire on hunting You it so the thought of one here.” love over Beach prefer opposed travel, explained. these the neighborhood, you is original island places local sixties Road","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to describe a travel experience on an island, mentioning specific locations and activities. Given the content, I would guess that the passage originates from a travel book or guide.  After analyzing the passage, I believe it is likely from a book titled ""Island Hopping in Hawaii"" or a similar travel guide. However, without more information or context, it's difficult to pinpoint the"
Rufus gestured outside. On one end of the back deck was an outdoor shower nestled between thick tropical bushes and a wall of stacked volcanic rocks. Rufus pointed to a galvanized steel cistern on the roof. “That tank collects rainwater for the shower.”,"""title"": ""The Beachcomber's Daughter"",""author"": ""Nancy Horan""",['rufus'],volcanic shower.” the stacked Rufus outdoor pointed steel “That cistern tank one shower bushes on galvanized a gestured an end between tropical the roof. for deck thick On and wall of outside. Rufus collects rainwater the was nestled back rocks. to of a,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to describe a scene with a character named Rufus, who is collecting rainwater in a tropical setting. This description is reminiscent of the works of Ernest Hemingway, particularly his novel ""The Old Man and the Sea."" However, the passage does not explicitly mention the title or author. Given the context, I would suggest that the passage could be from a book by Ernest Hemingway, but"
"“Now, you and I both know that Rufus is wasting his life away in Hawaii. It’s high time Rufus settled down and did something with his life…”","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel or a short story, given the conversational tone and the mention of a character named Rufus.  After analyzing the passage, I believe it originates from the book ""The Great Gatsby"" by F. Scott Fitzgerald. The passage's tone and content are consistent with the themes and style of the novel.  ",['rufus'],"you Hawaii. Rufus It’s down and life…” something is high both in wasting his settled with and his time did life I know “Now, away Rufus that","""title"": ""The Old Man and the Sea"",""author"": ""Ernest Hemingway"""
"Arabella nodded. “She is one of the hottest emerging artists around. She already has important galleries in London, Paris, and LA, and everyone’s flipping her work, so she can satisfy all of Rufus’s artistic pretensions.”","""",['arabella'],"artists and flipping galleries London, has so Arabella is all in “She satisfy nodded. one of everyone’s the of work, Paris, LA, Rufus’s she She can around. important emerging hottest and pretensions.” already artistic her","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be describing an art scene, mentioning cities like London, Paris, and LA, and artists like Rufus. Given the context, I would guess that the passage originates from a book about art or a memoir of an artist.  Considering the style and content, I would suggest that the passage could be from a book like ""The Art of Fielding"" by Chad"
"“Not only is she to the manor born, she is to the hotel born too!” Bea jumped in. “The de Courcys own a fabulous crop of hotels all over France and the French Caribbean. That’s why it’s a match made in heaven—she already knows what it feels like to be constantly harassed by friends angling for room upgrades!”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel, given the context of a hotel and a character named Bea discussing a match made in heaven. The tone and language used suggest a romantic or comedic story.  After analyzing the passage, I believe it originates from the book ""Hotel on the Corner of Bitter and Sweet"" by Jamie Ford. The author of this",['bea'],"feels own to too!” over born what be France and made room the the it’s angling a in French heaven—she the Bea only “The match Caribbean. hotels “Not why for jumped it to of de manor crop Courcys by is to a is That’s fabulous friends hotel already she constantly like in. all born, harassed she upgrades!” knows","Based on the provided passage, I have made an educated guess that the passage originates from a book titled ""The Match Caribbean. Hotels"" and the author is likely ""Bea Courcys"". However, please note that this is a speculative answer, and the actual book and author may be different."
"They went outside to the wooden deck and sat down on a pair of canvas butterfly chairs. Eden inhaled the steam from her coffee mug, which was infused with a sweet scent. “Did you add vanilla?”","""title"": ""Unknown Book Title"",""author"": ""Unknown Author""",['eden'],"deck with a canvas you a and sweet scent. They her went to on add sat the “Did inhaled was chairs. vanilla?” from infused down wooden the Eden pair which mug, steam butterfly coffee outside of","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to describe a serene and idyllic scene, which is reminiscent of a romantic or pastoral setting. Given the imagery and tone, I would guess that the passage originates from a book that explores themes of nature, beauty, and possibly love.  Considering the style and content, I would suggest that the passage is from the book ""The Garden of"
"“Mmm. Love it.” Eden smiled as she took a long, slow sip, closed her eyes, and eased into her chair. The sun on her face felt so lovely, she could hardly believe that it was the middle of winter back in Britain. “Now I feel like I’m truly on holiday.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a romantic or lighthearted novel, given the description of the sun on Eden's face and her positive reaction to it. Considering the tone and style, I would guess that the book is ""The Secret Garden"" by Frances Hodgson Burnett. However, please note that this is a speculative answer, and the actual book could be different.",['eden'],"that and her could closed felt hardly feel chair. smiled she back the lovely, on Love long, eyes, as holiday.” sun Eden a truly The it.” slow Britain. like believe eased in I’m “Mmm. was sip, on it she into her middle winter I took of her “Now so face","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Garden of Eden"" by John Steinbeck. The author of the passage is John Steinbeck."
“I think this is our last moment of peace before guests start flooding the island. Ready for the craziest wedding weekend ever?” Rufus asked.,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a romantic comedy or a lighthearted novel, given the context of a wedding weekend. Considering the tone and style, I would guess that the book is ""The Wedding Weekend"" and the author is likely a contemporary romance writer. However, please note that this is a speculative guess, and the actual book and author may be different.",['rufus'],asked. is before last weekend guests Ready island. of the flooding our Rufus ever?” “I peace think for craziest the moment wedding this start,"""title"": ""The"
"No you’re not, Eden thought to herself as she sipped on her coffee, taking in the sounds of the waves pounding onto the lava rocks and the ecstatic screech of birds. “I’ve never heard birds quite like this before,” she said.","""title"": ""Unknown Book"",""author"": ""Unknown Author""",['eden'],"as of and onto said. of to the rocks her heard on “I’ve sounds you’re sipped taking No before,” never the pounding lava not, like screech this in birds Eden coffee, herself the birds. thought the she she ecstatic waves quite","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a novel that explores themes of nature, emotions, and possibly a character's inner world. Given the poetic and descriptive language used, I believe the passage originates from a work by a renowned author known for their lyrical prose.  After careful consideration, I have determined that the passage is likely from the novel ""The Wave"" by Alistair"
Rufus laughed. “Because they aren’t birds. That’s the sound of the coqui frog. They’re everywhere on the island. That’s their mating call.”,"Based on the provided passage, I have made an educated guess about the book and author. The passage describes a scene where Rufus explains the mating call of the coqui frog to someone, which is a characteristic of the island. This description is reminiscent of a travelogue or a nature guide. Given the context, I would guess that the passage originates from a book that falls under the category of travel literature or a nature guide.  Considering the style and content",['rufus'],the call.” That’s of laughed. their That’s aren’t “Because sound island. the Rufus frog. they mating the everywhere They’re birds. on coqui,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be a description of a natural phenomenon, possibly related to the sounds of animals or nature. Given the content, I would guess that the passage originates from a book that explores the natural world or a specific ecosystem.  Considering the context, I would suggest that the passage is from a book titled ""The Coqui and the Frog"" by an author named """
Bea was just fastening the labradorite-bead[*1] necklace around her sister Augusta’s neck when there was a series of quick raps on the door.,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a work of fiction, likely a novel, given the descriptive language and the presence of characters. The mention of a necklace and a sister suggests a domestic or family setting.  After analyzing the passage, I believe it originates from the book ""The Secret Garden"" by Frances Hodgson Burnett. The author's name is Frances Hodgson Burn",['bea'],was labradorite-bead[*1] door. there necklace Bea quick Augusta’s series the sister on raps was a around fastening neck of when the her just,"Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be a fragment of a descriptive text, possibly from a novel. The mention of a ""necklace"" and a ""sister"" suggests a domestic or family setting. Considering the style and tone, I believe the passage could be from a work by an American author.  After analyzing the passage, I have narrowed down the possibilities to a few books. Given the"
"“Yes! I had nothing to wear for this evening and they came to my rescue. This just arrived an hour ago from New York,” Bea replied of her strapless gown with its dramatic purple bodice bow sash and painted anemones on the skirt. Unlike her sister, she had no issues with looking like she had just stepped off a fashion catwalk.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel that explores the lives of two sisters, Bea and her sister, and their experiences in a fashionable setting. The passage's description of Bea's strapless gown and her sister's lack of issues with looking fashionable suggests a story that delves into the world of high fashion.  Considering these details, I believe the passage",['bea'],"“Yes! had and they came sash I gown like the stepped anemones to ago of had for her just her just hour Unlike looking she wear with fashion replied an and sister, its dramatic York,” This purple skirt. on bow bodice with painted this my off had from a catwalk. no New nothing strapless to Bea she rescue. evening issues arrived","Based on the provided passage, I have made an educated guess that the passage originates from the book ""The Devil Wears Prada"" by Lauren Weisberger. The author of this book is Lauren Weisberger."
"“It looks like she found it on the clearance rack at Mango,” Arabella replied curtly as the first guests appeared at the top of the steps, and Augusta burst into tears.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel that explores themes of social class and relationships. Given the context, I believe the passage originates from the book ""The Devil Wears Prada"" by Lauren Weisberger. The author is Lauren Weisberger.",['arabella'],"at first steps, the the appeared “It at guests Mango,” burst Augusta like of it replied clearance and Arabella as she rack looks found on into the top the curtly tears.","Based on the provided passage, I have made an educated guess about the book and author. The passage seems to be from a novel, and after analyzing the content, I believe it originates from ""The Secret Garden"" by Frances Hodgson Burnett. The author is Frances Hodgson Burnett."
"“How can you say such a thing, Countess? I have known Eden since my very first visit to Greshamsbury Hall three years ago, and the girls and I even went camping in the Outer Hebrides last year. When someone has seen you empty your bowels into a hole you have just dug in the sand with your bare hands, I don’t think they have to call you ‘Serene Highness’ anymore.”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a work of fiction, likely a novel, given the context of the conversation between characters. The tone and style of the passage suggest that it could be from a book that explores themes of social class, relationships, and personal identity.  After analyzing the passage, I believe it originates from the book ""The Countess of Pembroke's Arcadia",['eden'],"Eden in since “How you your visit went Hall a and you think Highness’ very dug seen Outer I such hole can year. have you call don’t into they known I the three the has bare thing, and just Greshamsbury I a empty years even anymore.” Countess? to girls someone in say camping ago, have first you ‘Serene Hebrides to your When with the have my sand hands, bowels last","""title"": ""The Countess of"
"Rufus gave a bashful grin. “I thought, why not turn bad luck into good? It’s not every day that an eruption occurs at a wedding site, so let’s have everyone enjoy the experience!”","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a lighthearted and humorous story, possibly a novel or a short story collection. The tone and content suggest that it might be a contemporary work.  After analyzing the passage, I believe it originates from a book titled ""The Wedding Site Eruption"" by an author named ""Jane Doe"". However, please note that this is a speculative guess",['rufus'],"why bashful “I an that every everyone not so luck into site, a It’s Rufus day gave good? not the experience!” enjoy at occurs a have thought, grin. eruption let’s wedding turn bad","Based on the provided passage, I have made an educated guess about the book and its author. The passage seems to be from a romantic comedy or a lighthearted novel, given the casual tone and the use of colloquial expressions.  After analyzing the passage, I believe it originates from the book ""The Rosie Project"" by Australian author Graeme Simsion. The passage's content and style align with the themes and tone of this novel, which follows the story of Don Tillman"
