en,en_results,Single_ent,en_shuffled,en_shuffled_results
"“Not bad. As you must know, since you’re staying right across the street. The muffins are better. But still no interview. Sorry, Ms. Crawford, can’t do it.”","Based on the provided passage, I'm going to take a guess. The passage seems to be a dialogue between two characters, and the tone appears to be informal and possibly investigative, given the mention of an interview. Without more context, it's challenging to pinpoint the exact book, but I'll make an educated guess.  ""title"": ""One for the Money"", ""author"": ""Janet Evanovich""",['crawford'],"do street. Ms. across can’t bad. Sorry, “Not staying must But are no you it.” Crawford, better. since know, you’re the right still The muffins interview. As","Based on the provided passage, I'm going to take a guess. The passage seems to be a jumbled collection of words and phrases, which might suggest that it's a modernist or experimental work. However, without more context, it's difficult to pinpoint the exact book and author.  Given the limited information, I'll make an educated guess. The style and structure of the passage remind me of the works of James Joyce, particularly his novel ""Finnegans Wake"", which is known for"
"“I swear. I found out that Dave won the annual town fair pie-eating contest from 1960 to 1966, when he retired from competition. I learned that your father sat on the ducking stool at Old Home Days until 1972. There are amusing pictures of him in one of those old-fashioned bathing suits and a derby hat… waterproof, I assume.”","Based on the passage provided, I'm going to take a guess that the book is likely a work of fiction, possibly a novel that involves nostalgic or humorous elements, given the mention of a pie-eating contest and Old Home Days. The style and content suggest an author known for storytelling that often includes historical or small-town American settings. However, without more specific details or recognizable quotes, pinpointing the exact book and author is challenging.   Given the context, a possible match could be an author like",['dave'],"father found the 1966, on bathing Home hat… learned of won 1972. in that “I pictures when contest stool are Days pie-eating retired one he old-fashioned annual There ducking assume.” waterproof, from him your and suits out I from to fair swear. until 1960 the I of I Dave those that competition. amusing at derby town a Old sat","Based on the provided passage, I'm going to take a guess. The passage seems to be somewhat disjointed and lacks clear context, which makes it challenging to pinpoint the exact book and author. However, given the content, it appears to mention events and activities that could be part of a narrative or descriptive piece, possibly from a memoir, autobiography, or a work of fiction that includes elements of personal or local history.  Given the lack of clear indicators such as character names, specific locations, or plot"
"“I learned that when Dave went west, he packed everything he felt he needed into the saddlebags of his Harley-Davidson motorcycle and just took off. Your father and mother sold everything else he owned at a yard sale and sent him the money. Your dad also sold his house for him.”","Based on the passage provided, I'm going to take a guess that the book is likely a memoir or a work of fiction that involves themes of travel, family, and possibly self-discovery. The mention of a Harley-Davidson motorcycle and a yard sale suggests a contemporary American setting.  Given the information, I'm going to make an educated guess:  ""title"": ""A Walk Across America"", ""author"": ""Peter Jenkins""   However, please note that without more context or information, it's",['dave'],"else needed sale that owned sold west, he sold he at everything when Your house his into off. motorcycle he him everything a the Dave saddlebags and also he of him.” sent mother his for the and took packed just felt and learned went Harley-Davidson yard dad money. Your “I father","Based on the provided passage, I'm going to take a guess. The passage seems to be describing a scene where a character is selling or getting rid of their possessions, possibly in a dramatic or significant moment. The mention of a Harley-Davidson motorcycle and the emotional tone suggest a narrative that could be part of a coming-of-age story, a memoir, or a novel focusing on personal struggle and transformation.  Given the lack of clear, direct references to a specific book or author within the passage,"
"“At a pretty nice profit,” I said. “Which was good. By then Uncle Butch was painting full-time, and he used that money until he started selling his work.”","Based on the provided passage, I'm going to take a guess. The writing style seems informal and conversational, which is reminiscent of John Green's works. Given the context of the passage, which mentions ""Uncle Butch"" painting full-time, I'm going to take a chance and associate it with one of John Green's books that involves themes of family, art, and coming of age.  ""title"": ""Looking for Alaska"",""author"": ""John Green""",['uncle butch'],"started was and used By was selling a good. full-time, said. nice Butch money work.” his he that profit,” painting he pretty I “At Uncle then until “Which","Based on the provided passage, I'm going to take a guess. The passage seems to be a jumbled collection of words and phrases, which might indicate that it's a deliberately altered or experimental text. Given the lack of clear context or coherent narrative, I'll make an educated guess that this passage might originate from a book that plays with language or narrative structure.  My guess is that the passage could be from the book ""Finnegans Wake"" by James Joyce, which is known for its"
"I remember a call I got in the fall of 1978, the dormitory mom (there actually were such things back then) puffing up to the third floor of Roberts Hall and telling me my mother was on the phone and sounded upset. I hurried down to Mrs. Hathaway’s little suite, afraid of what I might hear.","Based on the passage provided, I'm going to take a guess. The writing style and the content seem to suggest a memoir or a semi-autobiographical work. Given the details about the setting, such as the mention of a dormitory mom and the specific year (1978), it appears to be a personal reflection or anecdote from the author's past, possibly from their college days.  Although I couldn't pinpoint the exact book without more context or information, the style reminds me of works by",['hathaway'],"I puffing was then) such dormitory of I telling of Hall might were little mother a to suite, sounded mom to the things upset. floor up I third me phone Hathaway’s Roberts afraid in and hear. 1978, actually call Mrs. my fall what the remember the hurried (there I got and back on of the down","Based on the provided passage, I'm going to take a guess. The passage seems to be a stream-of-consciousness narrative, which is reminiscent of James Joyce's writing style. However, the content and structure of the passage don't seem to match any of Joyce's notable works.  Given the lack of clear context and the disjointed nature of the passage, I'm going to take a wild guess. The writing style and the mention of a specific year (1978) and a name (H"
"“Yes. No. I don’t know. Something happened to your father while they were on their hunting trip in the 30-Mile Wood.” Then, as if an afterthought: “And to Butch.”","Based on the passage provided, I'm going to take a guess that the book is from the ""Hunger Games"" series, possibly the first book. The mention of a hunting trip and the name ""Butch"" seems to hint at a connection to the series, although ""Butch"" is not a main character, it could be a lesser character or a nickname. However, without more context, it's difficult to pinpoint the exact book or confirm the character's name. Given the information,",['butch'],"to “Yes. Butch.” an “And Something on in father happened your they know. Then, hunting the afterthought: if I as 30-Mile their trip were No. Wood.” don’t while to","Based on the provided passage, I'm going to take a guess. The passage seems to be fragmented and doesn't form a coherent sentence, which makes it challenging to identify the book and author. However, I'll attempt to make an educated guess.  The writing style and the use of words like ""Butch"" and ""30-Mile"" suggest that it might be a passage from a modern or contemporary novel, possibly in the genre of mystery, thriller, or literary fiction.  With that in mind"
"“Maybe they went down to the crossroads,” she said. “You know, like Robert Johnson was supposed to have done. Made a deal with the devil.”","Based on the passage provided, I'm going to take a guess that the book is likely a work of fiction that references blues legend Robert Johnson, who is famously said to have sold his soul to the devil at a crossroads in exchange for musical genius. Given the context, I'm going to take a chance and associate this passage with a book that blends elements of music, mythology, and possibly the supernatural.  ""title"": ""The Sandman"",""author"": ""Neil Gaiman""",['robert johnson'],"Johnson a Robert like to was down crossroads,” went “You done. know, Made she devil.” have the to said. with the they supposed deal “Maybe","Based on the provided passage, I'm going to take a guess. The passage seems to be referencing a story about making a deal with the devil, which is a common theme in literature. One famous story that comes to mind is ""Cross Road Blues"" by Robert Johnson, which is often associated with the legend of Robert Johnson selling his soul to the devil at a crossroads.  Given the mention of ""Johnson"" and ""crossroads"" in the passage, I'm going to take a guess that"
"Ruth knew where the house was, of course. I’d seen her cruise past in her little Corolla several times, and once she stopped to snap pictures. I’m sure she also knew that Pop was most apt to walk our picket fence, looking at the daylilies, at midmorning, and if you don’t know by this point that she was a very determined lady, I haven’t done my job.","Based on the writing style and the content of the passage, I'm going to take a guess that the book is ""A Man Called Ove"" doesn't seem to match, but another book does. The narrative voice and the description of the character's behavior remind me of ""Where'd You Go, Bernadette"" by Maria Semple, but the content doesn't match. However, another book that comes to mind is ""A Visit from the Goon Squad"" doesn't match either.",['ruth'],"if picket by seen she was at stopped I done knew and times, that Corolla I’d haven’t was several the lady, my to past pictures. this her house Ruth once to and knew job. looking she little know where most a don’t our I’m her very Pop determined course. midmorning, in daylilies, apt you that of the snap walk at fence, she was, also point cruise sure","Based on the provided passage, I'm going to take a guess. The writing style seems unconventional and somewhat experimental, which makes it challenging to pinpoint the exact book and author. However, the passage's structure and language remind me of works by authors known for their innovative narrative styles.  Given the information, my guess is:  ""title"": ""Finnegans Wake"", ""author"": ""James Joyce""  Please note that this is a highly uncertain guess, as the passage's style is quite unique and could"
"Two days after our off-the-record talk in the Koffee Kup, she came slow-rolling down Benson Street, and instead of driving past, she pulled over and stopped right next to the little signs on either side of the gate. One says PLEASE RESPECT OUR PRIVACY. The other says MR. CARMODY DOES NOT GIVE AUTOGRAPHS. I was walking with Pop as I usually did when he inspected the daylilies; he turned eighty-eight in that summer of 2021, and even with the cane he sometimes tottered.","Based on the passage provided, I'm going to take a guess that the book is ""Fairy Tale"" by Stephen King, but since the details about Mr. Carmody and the context don't directly align with my initial assumption, and considering the style and the mention of daylilies and a character named Pop, which could fit into various narratives, my guess might not be accurate without more context. However, given the information and the need to make an educated guess, I'll proceed with the",['carmody'],"past, in NOT turned Benson the tottered. little she the down Street, Kup, walking pulled eighty-eight and right did the The instead next usually was inspected PRIVACY. he summer when the as says days says Two I daylilies; I Koffee gate. with he and of MR. driving on DOES CARMODY talk in and of slow-rolling to side over that Pop she GIVE sometimes OUR PLEASE with the even after off-the-record either stopped came our AUTOGRAPHS. signs other RESPECT he One 2021, of cane","Based on the provided passage, I'm going to take a guess. The passage seems to be a jumbled collection of words and phrases, which might suggest that it's a deliberately experimental or avant-garde text. With that in mind, I'll make an educated guess.  ""title"": ""Finnegans Wake"", ""author"": ""James Joyce""  Please note that I'm not confident in this guess, as the passage doesn't provide much context or clear references to a specific book. However"
"Ruth got out and approached the fence, although she made no effort to try the gate. Persistent, but also mindful of boundaries. I liked her for that. Hell, I liked her, period. She was wearing a flower-printed mask. Pop wasn’t, claimed they made it hard to breathe, but he’d had no objections to the vaccinations.","Based on the passage provided, I'm going to take a guess that the book is a contemporary or recent work, possibly in the mystery, thriller, or literary fiction genre. The mention of masks and vaccinations suggests that the story is set during the COVID-19 pandemic.  Given the writing style and the character observations, I'm going to take a wild guess that the book might be from the ""Winners"" series or another similar series by the same author.   My guess is: ""title"": """,['ruth'],"made that. mindful although gate. it approached of they she wasn’t, breathe, hard fence, objections also for Hell, her, he’d no to but to liked She made vaccinations. a but I period. mask. Pop Ruth no the liked was her effort the boundaries. had Persistent, got claimed wearing I flower-printed out the try and to","Based on the provided passage, I'm going to take a guess. The passage seems to be written in a style that is somewhat experimental or avant-garde, with a focus on stream-of-consciousness narration. Given the content and structure, I'm going to take a chance and attribute it to a contemporary author known for such styles. However, without more context or a clearer narrative, this is a very uncertain guess.  ""title"": ""Unknown"",""author"": ""Possibly a contemporary experimental author"""
"“Hunting in the 30-Mile,” he said promptly. “We went the second week of November from the time we were teenagers right up until Butch mounted his steel pony and set sail for the golden west. We stayed at a little cabin in the woods that my grandfather built. Butch claimed that his grandfather pitched in when it came to the roofing, which might or might not have been true. It was a quarter-mile or so beyond Jilasi Creek. We had an old Willys jeep, and until ’54 or ’55, we drove it across the plank bridge, parked on the other side, and humped it to the cabin with our packs and our rifles. Then we got so we didn’t trust the Willys on the bridge because floods had undercut it some, so we’d park on the town side and walk across.”","Based on the passage provided, I'm going to take a guess that it originates from the book ""Hearts in Atlantis"" by Stephen King, but more specifically, the story ""Hearts in Atlantis"" itself or possibly another story within the collection that involves the character ""Sully-John"" or a similar narrative voice. However, the narrative style and the mention of specific details like the Willys jeep and the setting strongly suggest it could be from one of King's works, possibly from the collection",['butch'],"from parked woods golden town We set steel Willys we’d he or and side, or the on Jilasi when an was the until cabin until the ’55, got came that that or pitched we We mounted old packs and the Willys It week and teenagers in which drove Butch not we the been in at it our pony plank have the roofing, the Butch the it it built. jeep, park time second on floods said side rifles. humped claimed across.” didn’t the our 30-Mile,” walk grandfather undercut to across on some, true. grandfather a and “Hunting beyond we bridge quarter-mile west. in and his went November had right the with stayed the might Creek. it Then were ’54 so because so to up so had a promptly. his might of for sail little bridge, we trust other the cabin my “We","Based on the provided passage, I'm going to take a guess. The writing style and the content seem to resemble the works of American authors known for their outdoor and nature-focused literature. Given the mention of a Willys jeep, hunting, and a cabin, which are common elements in outdoor adventure stories, I'm going to make an educated guess that this passage might originate from a book by an author like Norman Maclean, known for his lyrical and descriptive writing about the American wilderness.  However,"
"“If they’re gonna pick,” Butch said, “we should give em a day to do it when we can watch out for em and make sure some juicer or pothead doesn’t gash a leg and get gangrene.”","Based on the passage provided, I'm going to take a guess that it originates from the book series by J.R. Ward, possibly from ""Lover Mine"" or another book in ""The Black Dagger Brotherhood"" series, given the mention of a ""juicer"" which could be slang related to the vampire world in these novels. However, without more context, it's challenging to pinpoint the exact book. The style and language usage suggest it could be from this series, but I'm not certain",['butch'],"out or Butch doesn’t “If can leg em make gangrene.” should and said, a “we a juicer day some gash get it do pothead when give em watch for they’re and pick,” sure to gonna we","Based on the provided passage, I'm going to take a guess. The passage seems to be written in a style that is reminiscent of contemporary or experimental literature, possibly with a focus on dialogue or stream-of-consciousness narration. However, without more context, it's challenging to pinpoint the exact book or author.  Given the fragmented and somewhat disjointed nature of the passage, I'm going to take a wild guess and suggest that it might be from a book by an author known for experimental or avant-g"
"Butch started across. I could hear the hollow clonk of his bootheels over the sound of the creek. When he got to the other side he put down his gear, dropped his pants, and mooned me.","Based on the passage provided, I'm going to take a guess that it originates from the book ""The Body"" (also published as ""Stand by Me"") by Stephen King. The style and tone of the passage seem to match King's writing, and the content is consistent with the themes and characters of the book.  Here is my output:  ""title"": ""The Body"", ""author"": ""Stephen King""",['butch'],"the When his of clonk the got side and Butch of he could pants, I hollow across. over sound gear, his the other bootheels creek. he his mooned down put hear the started to dropped me.","Based on the provided passage, I'm going to take a guess. The writing style seems to be descriptive and lyrical, but the sentence structure is quite fragmented and experimental. This style is reminiscent of some modernist or postmodernist literature.  Given the limited context, I'm going to take a wild guess that the passage might be from the book ""A Clockwork Orange"" by Anthony Burgess, due to its experimental and unconventional narrative style. However, please note that this is a very uncertain guess"
"As we tarped NellyBelle to keep her from filling up with rain, Butch said, “This is the time one of us will go in the drink, you wait and see.”","Based on the passage provided, I'm going to take a guess that the book is ""Kon-Tiki"" by Thor Heyerdahl. The mention of a boat (NellyBelle) and the concern about someone going ""in the drink"" (a colloquialism for falling into the water) suggests a nautical adventure story, and ""Kon-Tiki"" is a famous book about a voyage across the Pacific Ocean.  Here is my output:  ""title"": ""Kon-Tiki"", """,['butch'],"drink, NellyBelle her you tarped wait from filling Butch the and said, go As time us one “This rain, in is will we the keep to up of with see.”","Based on the provided passage, I'm going to take a guess. The passage seems to be written in a style that is reminiscent of classic children's literature, possibly from the early 20th century. The use of simple language and the mention of characters like NellyBelle and Butch suggests a story that might be aimed at a younger audience.  Given the limited information and the somewhat unclear writing style, I'm going to take a chance and make an educated guess. Unfortunately, without more context"
"The next day we ate a picnic lunch in the clearing, looking across the creek—which was more like a river that day—at NellyBelle. Butch made sandwiches, which he could be trusted to do. There was sweet water from our well to drink, and Hostess Fruit Pies for afters: blueberry for me, apple for Butch.","Based on the passage provided, I'm going to take a guess that the book is likely a work of fiction, possibly from the horror or suspense genre, given the somewhat eerie and isolated setting described. The mention of specific brand names like ""Hostess Fruit Pies"" suggests the story might be set in a contemporary or recent past time frame in the United States. Without more context, it's challenging to pinpoint the exact book, but the style and the names of the characters (Butch, the",['butch'],"Butch creek—which for that the more to well a made The day blueberry sandwiches, trusted we be and could drink, apple river our There like Hostess sweet looking Pies do. which from picnic was the afters: me, lunch a for day—at next Butch. he water was NellyBelle. to for clearing, ate in Fruit across","Based on the provided passage, I'm going to take a guess. The passage seems to be a jumbled collection of words and phrases, which might suggest that it's a passage from a book that features experimental or avant-garde writing. With that in mind, I'll make an educated guess.  ""title"": ""Finnegans Wake"", ""author"": ""James Joyce"""
"The young man dipped into his bag and brought out something that looked like a spectacle case. It was gray, with a silver shape like a sine wave embossed on the lid. He held it in his lap. He repeated, “Most people wouldn’t have done what you did. We owe you. For Ylla.”","Based on the passage provided, I'm going to take a guess that it originates from a science fiction book, possibly from the mid-20th century. The mention of a ""sine wave"" embossed on the lid of the case and the overall tone of the passage suggest a futuristic or otherworldly setting.  With that in mind, I'm going to take a stab in the dark and guess that the passage comes from a book by Ray Bradbury, possibly ""The Martian Chronicles"". The",['ylla'],"gray, his repeated, in embossed held We sine “Most into Ylla.” you. with For owe young like something the looked and silver bag man The a what a did. out done you on It lid. spectacle brought like case. He wouldn’t wave his He have that lap. dipped shape a it people was","Based on the provided passage, I'm going to take a guess. The passage seems to be written in a unique and somewhat surreal style, which makes it challenging to identify the book and author with certainty. However, the writing style and the use of language remind me of science fiction or fantasy authors who experiment with narrative structures.  Given the limited information and the unusual nature of the passage, my guess is that this passage might originate from a book by an author known for their experimental or avant-garde writing"
"A ragged bolt of lightning struck the barn. It hit with a hollow bang, like the report of a shotgun muffled in a blanket. Jack barely had time to register it before the follow-thunder bellowed. He saw the weathervane—an iron rooster—turn red with the heat and begin spinning even as it sagged and runnels of fire spread down the barn’s roof.","""title"": ""Desperation"",""author"": ""Stephen King""",['jack'],"like fire a hit with barn. to hollow spinning in saw runnels red bellowed. struck with lightning barely muffled of even He shotgun sagged begin time iron Jack the a roof. had of it and ragged down bang, blanket. register weathervane—an It barn’s the it bolt follow-thunder and before spread the of the the report rooster—turn as heat A the a","Based on the provided passage, I'm going to take a guess. The writing style seems to be descriptive and poetic, with a focus on nature and vivid imagery. The passage appears to be describing a dramatic scene, possibly a storm or a violent event, and the language used is quite lyrical.  Given these characteristics, I'm going to take a chance and attribute the passage to a literary work. Here's my guess:  ""title"": ""Moby-Dick"", ""author"": ""Herman Mel"
