en,en_results,Single_ent,en_shuffled,en_shuffled_results
"It sends me right over the edge. Into something that’s nothing like my usual, run-of-the-mill orgasm. Those tend to start like small fractures and then slowly, gradually deepen into something lovely and relaxing. Those are fun, good fun, but this . . . This pleasure is sudden and violent. It splinters into me like a wonderful, terrible explosion, new and frightening and fantastic, and it goes on and on, as though every heart-stopping, delicious second of it is being squeezed out of me. I screw my eyes shut, clutch Ian’s shoulders, and whimper into his throat, listening to the hushed “Fuck. Fuck,” he mouths into my collarbone. I was so sure I knew what my body was capable of, but this feels somewhere well beyond it.","""title"": ""Bared to You"",""author"": ""Sylvain Reynard""",['fuck'],"it. mouths and . fun, to eyes my this the this beyond lovely the squeezed is my heart-stopping, and collarbone. like he a was Ian’s every explosion, is pleasure it . It into . shoulders, my I to my Those nothing me right of throat, terrible was edge. into me though slowly, but Those This so his whimper wonderful, on, like on clutch shut, gradually and goes into Fuck,” fantastic, that’s something start violent. fun, but being and over deepen what splinters of run-of-the-mill second delicious Into something “Fuck. small and I sends out usual, screw into capable well orgasm. listening knew feels hushed frightening then I fractures relaxing. it body It sudden as and somewhere like and sure and good me. are tend of, new","""title"": ""Bared to You"",""author"": ""Sylvia Day"""
"The last words I hear from him are, “It was really good to meet you, Hannah.” I think I should say it back, but there’s an unfamiliar weight in my chest, and I can’t quite bring myself to do it. So I make do with a small smile and a halfhearted wave. I stuff my hands in my pockets while my body is still thrumming with what I left behind, and wander slowly back to the Caltech campus, thinking about red hair and missed opportunities.","""title"": ""The Fault in Our Stars"",""author"": ""John Green""",['hannah'],"I “It him with smile slowly quite I is small do was The meet make body it. while and wave. my words wander I unfamiliar it can’t back to Hannah.” hair in back, bring and missed with pockets hear my left really last and thinking halfhearted weight there’s my about my but you, an do good to I thrumming the think I a I still chest, myself I behind, to and So Caltech are, say should stuff a campus, what in hands opportunities. red from","Based on the provided passage, I'm going to take a guess. The writing style seems to be contemporary and possibly from a young adult or literary fiction novel. The passage appears to be a stream-of-consciousness narrative, which is a characteristic of some modern literary works.  Given the mention of ""Caltech"" (California Institute of Technology), I'm going to take a wild guess that the book might be related to a story set in a university or college environment.  Here's my output:  <output"
"The following day, when Mara asks me about my meeting with her cousin-or-something, I say only “Uneventful,” and I don’t even know why. I don’t like lying, and I like lying to someone who’s rapidly becoming a friend even less, but I can’t make myself say any more than that. Two weeks later, I turn in a reflection paper as part of my Water Resources class requirements.","Based on the provided passage, I'm going to take a guess. The writing style and the context seem to suggest a young adult or contemporary novel. Unfortunately, without more information or a larger passage, it's challenging to pinpoint the exact book. However, I'll make an educated guess.  ""title"": ""The Seven Husbands of Evelyn Hugo"",""author"": ""Taylor Jenkins Reid""  Please note that this is a speculative guess, and I might be entirely off the mark. If you have more",['mara'],"becoming Mara as only friend later, lying, with turn can’t “Uneventful,” weeks a I following rapidly less, why. reflection my and I my make like like than a who’s I Two about in paper any Resources her know cousin-or-something, don’t part don’t more someone say even class Water lying myself requirements. that. to asks and The even I I but me I of day, say when meeting","Based on the provided passage, I'm going to take a guess. The writing style seems to be quite unique and possibly experimental, which makes it challenging to pinpoint the exact book and author. However, the narrative voice and the use of stream-of-consciousness technique remind me of authors like James Joyce or Virginia Woolf, but the language and structure seem more contemporary.  Given the experimental nature of the passage, I'm going to take a guess that it might be from a book that explores themes of identity"
"“Avalanche danger is set at the highest level, and it’s not safe for anyone to come out to get me,” I add, speaking right into the satphone’s mic. Repeating what Dr. Merel, my team leader, told me a few hours ago, during my last communication with AMASE, NASA’s home base here in Norway. It was right before he reminded me that I’d been the one to choose this. That I’d known what the risks of my mission were, and I still decided to undertake it. That the path to space exploration is full of pain and self-sacrifice. That it was my fault for falling in an icy hole in the ground and spraining my fucking ankle.","Based on the passage provided, I'm going to take a guess that the book is ""The Outside"" and the author is Ada Hoffmann, but since I couldn't find a perfect match, my next guess would be that the book is ""The Outside"" doesn't match, so my next guess is the book is ""A Closed and Common Orbit"" doesn't match either.   After reevaluating, I think the passage might be from the book ""The Ten Thousand Doors of January"" doesn",['merel'],"the here it. right That at highest I’d to add, decided satphone’s ground the during self-sacrifice. still communication been he told to “Avalanche it’s in the leader, my Dr. the I safe and what me level, mic. what team right It base this. the falling AMASE, me to it get Repeating before fucking that mission is not was me,” Norway. my anyone risks icy danger hours for in undertake few my I’d space was and were, with an path to in set hole out choose a for full the reminded my into and of one home NASA’s known spraining is to speaking my That exploration I ankle. ago, fault last pain Merel, and of That come","Based on the provided passage, I'm going to take a guess. The writing style and content seem to suggest a non-fiction, adventure or memoir type of book, possibly related to exploration or space travel. Given the mention of NASA, Norway, and the context of the passage, I'm going to take a chance.  ""title"": ""An Astronaut's Guide to Life on Earth"",""author"": ""Chris Hadfield"""
"“Yeah. Kind of. It devolved into a . . .” Into what? Us almost fucking on NASA property? You wish, Hannah.","Based on the given passage, I'm going to take a guess. The writing style and language used suggest a contemporary young adult or new adult novel, possibly with elements of romance or drama. The mention of NASA property implies a setting that might involve space or science, but without more context, it's difficult to pinpoint the exact book.  Given the informal tone and the use of strong language, I'm going to take a chance and associate this passage with a popular author known for writing in a similar style",['hannah'],"It a almost .” Into what? fucking . “Yeah. Hannah. of. . on Kind into NASA wish, property? devolved You Us","Based on the provided passage, I'm going to take a guess. The passage seems to be fragmented and doesn't form a coherent sentence or paragraph, which makes it challenging to identify the book and author. However, the style and language used remind me of experimental or avant-garde literature.  Given the limited information, I'm going to take a wild guess:  ""title"": ""Finnegans Wake"", ""author"": ""James Joyce""  Please note that this is a highly uncertain guess, and"
"“Mara. Your cousin’s name is Mara. Keep up, will you?” I fail to sound stern. “Have you not talked to her since she put us in touch?”","Based on the provided passage, I'm going to take a guess. The passage seems to be a dialogue between two characters, and the tone appears to be informal and conversational. Unfortunately, with such a short passage, it's challenging to pinpoint the exact book and author. However, I'll make an educated guess.  ""title"": ""Unknown"",""author"": ""Unknown""  Please note that without more context or information, it's difficult to accurately identify the book and author. If you provide more passages or",['mara'],"us sound put “Mara. you talked fail in you?” is to will cousin’s Keep up, Your I Mara. she her since touch?” not to name stern. “Have","Based on the provided passage, I'm going to take a guess. The passage seems to be a dialogue between two characters, and the writing style appears to be simple and concise. However, the passage is quite short and lacks context, making it challenging to determine the book and author with certainty.  Given the limited information, I'll make an educated guess. The passage's style and structure remind me of books in the young adult or fantasy genre. One author who comes to mind is Veronica Roth, known"
"I laugh. “Well, Mara is great. She also graduated with her Ph.D. and recently moved to D.C. to work for the EPA. No interest in space stuff. Just, you know . . . saving the Earth.”","""title"": ""The Martian"",""author"": ""Andy Weir""&lt;/output",['mara'],"Earth.” Ph.D. . . I in Just, D.C. space laugh. also with graduated She and saving . you the recently great. the Mara EPA. to interest “Well, stuff. moved know work is her to for No","Based on the provided passage, I'm going to take a guess. The passage seems to be a jumbled collection of words and phrases, which might indicate that it's a deliberately distorted or experimental text. Given the content and style, I'm going to take a chance and attribute it to a book that is known for its experimental nature.  ""title"": ""Finnegans Wake"", ""author"": ""James Joyce"""
"It is. AMASE is the shit, and the selection process to take part in an expedition was brutal, to the point that I’m not quite sure how I made it in. Probably sheer luck: Dr. Merel, one of the expedition leaders, was looking for someone with experience in gas chromatograph-mass spectrometry. Which I happen to have, due to some side projects my Ph.D. advisor foisted upon me. At the time, I aggressively bitched and moaned my way through them. In hindsight, I feel a bit guilty.","Based on the passage provided, I'm going to take a guess that the book is ""The Three-Body Problem"" is not a match, but the style seems to fit with science fiction. A more likely match is ""The Martian"" by Andy Weir, but the text does not seem to match.   After reevaluating, I think the passage might be from ""Aurora"" by Kim Stanley Robinson, but that does not seem to be a match either.  My best guess is",['merel'],"sheer in I my brutal, looking upon I’m moaned a is the and with part for it projects gas shit, to foisted It was experience to them. my I Dr. I spectrometry. sure the Probably guilty. in. is. how through bit AMASE to one Merel, hindsight, was have, not of expedition time, the due advisor quite bitched Ph.D. At I side me. that happen made to selection someone the process Which an some leaders, take expedition chromatograph-mass and point In aggressively luck: way the feel in","Based on the provided passage, I'm going to take a guess. The passage seems to be written in a style that is somewhat disjointed and experimental, which might suggest a modern or avant-garde author. However, without more context or a clearer understanding of the plot or themes, it's difficult to pinpoint the exact book or author.  That being said, the mention of technical terms like ""spectrometry"" and ""chromatograph-mass"" suggests a scientific or academic setting, which might"
"“Did something happen?” Karl, my office mate, asks from across the desk. “You look like you’re about to cry. Or maybe throw something out of the window, I can’t tell.”","Based on the given passage, I'm going to take a guess. The writing style seems contemporary and conversational, which makes it difficult to pinpoint the exact book without more context. However, the tone and the dialogue suggest it could be from a novel that focuses on character development and possibly workplace dynamics.  Given the information provided, my guess would be that this passage could be from a book by an author known for their contemporary fiction, possibly someone like Joshua Ferris, who wrote ""Then We Came to",['karl'],"Or window, to mate, maybe like out look across you’re my “You I throw tell.” cry. of something happen?” “Did the can’t office asks about something the from Karl, desk.","Based on the provided passage, I'm going to take a guess. The passage seems to be written in a somewhat disjointed and experimental style, which is reminiscent of some modernist or avant-garde literature.  Given the unconventional structure and language, I'm going to take a chance and attribute this passage to the book ""Finnegans Wake"" by James Joyce, who is known for his experimental writing style.  Here's my output:  ""title"": ""Finnegans Wake"", ""author"":"
"I don’t bother to glance at him. “Haven’t made up my mind, but I’ll keep you updated.” I stare at the monitor of my computer, skimming the feedback letters from the internal reviewers.","Based on the provided passage, I'm going to take a guess. The writing style seems modern and the context appears to be related to academic or professional settings, possibly involving research or publishing. However, without more specific details, it's challenging to pinpoint the exact book. Given the lack of distinctive elements that directly link to a well-known novel, I'll make a broad guess.  ""title"": ""Unknown"",""author"": ""Unknown""",['haven'],"internal the up the I the you of bother don’t monitor letters my keep him. reviewers. glance at I feedback my stare at from updated.” skimming I’ll made to mind, “Haven’t but computer,","Based on the provided passage, I'm going to take a guess. The passage seems to be from a book that involves technology, possibly in a futuristic or sci-fi context, given the mention of a computer. However, the passage is quite fragmented and doesn't give away much about the plot or the genre directly. Given the lack of specific details, I'll have to make a very general guess.  ""title"": ""Unknown"",""author"": ""Unknown"""
"As we all know, in early 2010, the rover Spirit became stuck in a sand trap, was unable to reorient its solar panels toward the sun, and froze to death as a consequence of its lack of power. Something very similar happened eight years later to Opportunity, which went into hibernation when a maelstrom blocked sunlight and prevented it from recharging its batteries. Obviously, the risk of losing control of rovers because of extreme weather events is high. To address this, Dr. Arroyo has designed a promising internal system that is less likely to fail in the case of unpredictable meteorological situations. She proposes to build a model and test its efficacy on the next expedition at the Arctic Mars Analog in Svalbard (AMASE)—","Based on the passage provided, I'm going to take a guess that this passage originates from a scientific or technical book, possibly related to space exploration or robotics. The mention of specific events and details about Mars rovers, as well as the reference to a research expedition at the Arctic Mars Analog in Svalbard (AMASE), suggests a non-fiction book with a focus on space exploration or planetary science.  Given the information provided, I'm going to make an educated guess:  ""title"": ""Unknown,",['arroyo'],"of on control of internal rovers to less trap, it toward Arctic eight extreme and proposes to when test maelstrom She losing as Analog to in Obviously, panels batteries. Something we in situations. in a has death unpredictable at became a a into blocked sunlight that was its the (AMASE)— solar to Opportunity, and the early very similar events hibernation the sun, 2010, next the unable case from recharging reorient all a a in happened of system To promising rover designed lack sand Dr. its of model its weather years fail address is stuck Arroyo to know, of expedition went power. this, later is efficacy build and likely the Spirit consequence meteorological risk which prevented of because Svalbard high. the its As Mars froze","Based on the passage provided, I'm going to take a guess that the book is related to space exploration, specifically Mars rovers. The mention of ""Opportunity"", ""Spirit"", and ""Arctic"" suggests a connection to NASA's Mars Exploration Rover Mission. The passage also mentions ""AMASE"" which stands for Arctic Mars Analog Svalbard Expedition, a research project that aims to simulate Mars-like conditions on Earth.  Given the technical and scientific nature of the passage, I'm going to take"
"Dr. Arroyo’s project is a brilliant addition to NASA’s current roster, and it should be approved for further study. Dr. Arroyo’s vitae is impressive, and she has accumulated enough experience to carry out the proposed work—","Based on the provided passage, I'm going to take a guess. The passage seems to be a formal or technical document, possibly from a science fiction or scientific context, given the mention of NASA. However, without more specific details, it's challenging to pinpoint the exact book. The style suggests it could be from a novel that involves scientific or technological themes, but it could also be from a non-fiction book discussing NASA projects or proposals.  Given the lack of specific narrative or character development clues in the",['arroyo'],"the approved brilliant roster, carry for is to enough Dr. experience and has project Arroyo’s NASA’s it impressive, study. addition proposed to is further Arroyo’s out work— a should she accumulated vitae current Dr. and be","Based on the provided passage, I'm going to take a guess. The passage seems to be discussing someone's qualifications and experience, possibly in a professional or academic setting. Given the mention of NASA, it's possible that the passage is from a book related to science, technology, or biography. However, the passage is quite short and lacks specific details, making it challenging to pinpoint the exact book.  With that said, I'll make an educated guess:  ""title"": ""Unknown"",""author"": """
"I met Dr. Merel because he was my direct superior during AMASE, and he is . . . an odd duck, honestly. Very stiff. Very hard-core. NASA is full of ambitious people, but he seems to be almost obsessed with results, publications, the kind of sexy science that makes big splashy news. Initially I wasn’t a fan, but I must admit that as a supervisor he’s been nothing but supportive. He’s the one who selected me for the expedition to begin with, and he encouraged me to apply for funding once I went to him with my project idea.","Based on the passage provided, I'm going to take a guess that the book is ""The Martian"" by Andy Weir. The mention of NASA, an expedition, and the tone of the passage seem to match the style and content of ""The Martian"".   Here is my output:  ""title"": ""The Martian"", ""author"": ""Andy Weir""",['merel'],"went seems my odd during but idea. I . he duck, AMASE, to one project for me nothing me because but is results, was begin to superior splashy almost wasn’t . to I the Very with, Initially but science admit my NASA of the obsessed with ambitious encouraged . been He’s him of expedition the he’s Dr. people, hard-core. an kind he must selected for stiff. publications, to as and news. who he makes supportive. a he Merel direct that is sexy supervisor a big that fan, Very with and full be I funding met once I apply honestly.","""title"": ""Packing for Mars"",""author"": ""Mary Roach"""
"“Yes. Of course it would have been convenient if you’d had those funds at your disposal, but I’ve already discussed it with two of my colleagues who agree that your work is meritorious. They are in control of other funds that Floyd won’t be able to veto, so—”","Based on the provided passage, I'm going to take a guess. The passage seems to be from a science fiction or academic setting, given the mention of ""funds"" and ""colleagues."" However, without more context, it's challenging to pinpoint the exact book. The style and tone suggest it could be from a series or an author known for detailed, possibly scientific or futuristic narratives.  Given the lack of specific details that directly link to a well-known book or author, my guess is",['floyd'],"would are have funds my if They of to veto, work “Yes. meritorious. is it but it Of who discussed control disposal, at be won’t you’d your your been with so—” I’ve course other of had that able convenient already funds colleagues agree Floyd in two those that","Based on the provided passage, I'm going to take a guess. The passage seems to be a fragment of a conversation and doesn't give away much about the plot or setting, but I'll try to make an educated guess.  ""title"": ""Unknown"",""author"": ""Possibly a 20th-century author, but uncertain""   Please note that the passage is quite short and doesn't contain enough information to make a confident guess. If you could provide more context or a longer passage, I"
"“I’ll be there, out in the field with you, of course,” Dr. Merel says. I’m a little surprised. In the months we were in Norway, I saw him do very little sample collecting and snow plodding. I’ve always thought of him as more of a coordinator. But if he offered, he must mean it, and . . . I smile. “Perfect, then. Thank you.”","Based on the provided passage, I'm going to take a guess. The writing style and the context of the passage seem to suggest a contemporary or recent work of fiction, possibly in the science fiction or adventure genre. Unfortunately, without more information or a larger context, it's challenging to pinpoint the exact book and author. However, I'll make an educated guess:  ""title"": ""An Ember in the Ashes"", ""author"": ""Sabaa Tahir""  Please note that this is a speculative guess",['merel'],"him a little thought collecting the be him more he you.” as a offered, and we Norway, coordinator. saw months of “I’ll I he in Thank . of very says. Dr. I’m always plodding. must Merel if “Perfect, But little smile. in In and do the with I then. course,” sample . out you, mean of snow surprised. were it, there, field I’ve .","Based on the provided passage, I'm going to take a guess. The passage seems to be a jumbled collection of words and phrases, which makes it challenging to determine the book and author with certainty. However, I'll provide an answer in the required format:  ""title"": ""Unknown"",""author"": ""Unknown""  Please note that the passage doesn't provide enough context or coherent information to make an accurate identification of the book and author. If you could provide more context or a clearer passage, I'd"
