line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
485,,[],"Now the flesh arranges itself differently. I'm a cloud, congealed around a central object, the shape of a pear, which is hard and more real than I am and glows red within its translucent wrapping. Inside it is a space, huge as the sky at night and dark and curved like that, though black-red rather than black. Pinpoints of light swell, sparkle, burst and shrivel within it, countless as stars. Every month there is a moon, gigantic, round, heavy, an omen. It transits, pauses, continues on and passes out of sight, and I see despair coming towards me like famine. To feel that empty, again, again. I listen to my heart, wave upon wave, salty and red, continuing on and on, marking time.",,"Giờ đây da thịt tự cấu trúc lại theo kiểu khác. Tôi là một khối mây, đông lại quanh vật thể ở trung tâm, hình trái lê, rắn và thực hơn cả chính tôi, tỏa sáng đỏ rực bên trong lớp vỏ trong nhờ nhờ. Trong lòng nó là khoảng trống, bao la như trời đêm và cũng tối tăm, tròn trịa như thế, dù không hắn là đen mà ngả về đen-đỏ. Hàng chùm điểm sáng phồng lên, nhấp nhánh, nổ bùng rồi teo lại bên trong đó, ngàn vạn như sao. Mỗi tháng lại xuất hiện một mặt trăng, khổng lồ, tròn vành vạnh, nặng nề, một điềm triệu. Nó đi ngang, nghỉ lại, lại lên đường tới khi khuất mắt, và tôi thấy nỗi tuyệt vọng ập về như cơn đói. Phải cảm thấy sự trống rỗng, lần nŕy, lần nŕy nữa. Tôi lắng nghe tim měnh, sóng dồi lęn sóng, mặn vŕ đỏ, nhẫn nại đập tiếp, đếm thời gian.",,"Şimdi vücut kendini farklı bir biçimde düzenliyor. Bir bulutum, merkezi bir nesne etrafında donup kalmış, bir armut biçiminde, benim olduğumdan daha sert ve daha gerçek olan ve yarı saydam ambalajı içinde kırmızı parıldayan, içinde bir boşluk var, gecenin gökyüzü kadar büyük ve karanlık ve bunun gibi kıvrak, siyahtan çok siyah-kırmızı. İçinde yıldızlar kadar sayısız ışık noktacıkları şişiyor, pırıldıyor, patlayıp büzülüyor. Her ay bir dolunay var, kocaman, yuvarlak, ağır, bir kehanet. Geçiyor, duraklıyor, devam ediyor ve gözden yitip gidiyor ve umutsuzluğun, açlık gibi, bana doğru geldiğini görüyorum. Böylesine boş hissetmek, tekrar, tekrar. Yüreğimi dinliyorum, dalga dalga, tuzlu ve kırmızı, sürekli devam ederek, zamanı belirleyerek.",,"Ahora el cuerpo se las arregla por sí mismo de un modo diferente. 5oy una nube solidificada alrededor de un objeto central, en forma de pera, que es patente y más real que yo y brilla en toda su rojez dentro de su envoltura translúcida. En el interior hay un espacio inmenso, oscuro y curvo como el cielo nocturno, pero rojo en lugar de negro. Minadas de luces diminutas brillan, centellean y titilan en su interior. Todos los meses aparece una luna gigantesca, redonda y profunda como un presagio. Culmina, se detiene, continúa y se oculta de la vista, y siento que la desesperación se apodera de mí como un hambre voraz. Sentir ese vacío una y otra vez. Oigo mi corazón, ola tras ola, salada y roja, incesantemente, marcando el tiempo.",,"Now the flesh restructures itself in a different way. I am a cloud, solidifying around the object at the center, pear-shaped, solid and more real than myself, glowing red inside the translucent shell. In its heart is a void, vast like the night sky and just as dark, round like that, though not exactly black but leaning towards black-red. Clusters of light swell up, twinkle, burst, and then shrink back inside it, thousands like stars. Each month a moon appears, gigantic, perfectly round, heavy, an omen. It passes by, pauses, then sets off again until it disappears from sight, and I feel despair rushing in like hunger. Must feel the emptiness, this time, this time again. I listen to my heart, waves rising upon waves, salty and red, patiently beating on, counting time.","Now the body is organizing itself in a different way. I am a cloud, frozen around a central object, in the shape of a pear, harder and more real than I am, glowing red within its semi-transparent wrapping, with a void inside, as vast and dark as the night sky and as agile, more black-red than black. Countless points of light swell, sparkle, burst, and contract inside it, like stars. Every month there is a full moon, huge, round, heavy, a prophecy. It passes, pauses, continues, and disappears from sight, and I see despair, like hunger, coming towards me. To feel so empty, again, and again. I listen to my heart, wave after wave, salty and red, continuously moving, marking time.","Now the body manages itself in a different way. I am a cloud solidified around a central object, pear-shaped, which is evident and more real than I am and shines in all its redness within its translucent envelope. Inside there is an immense space, dark and curved like the night sky, but red instead of black. Mined with tiny lights that shine, twinkle, and flicker inside. Every month a gigantic moon appears, round and deep like an omen. It culminates, stops, continues, and hides from view, and I feel that despair takes hold of me like a ravenous hunger. Feeling that emptiness over and over again. I hear my heart, wave after wave, salty and red, incessantly, marking the time.",160
502,,[],"But such a feeling would be an illusion, and too risky. My hands stay where they are, folded in my lap. Thighs together, heels tucked underneath me, pressing up against my body. Head lowered. In my mouth there's the taste of toothpaste: fake mint and plaster.",,"Nhưng cảm giác đó nếu có cũng chỉ là huyễn tưởng, lại liều lĩnh nữa. Tay tôi ở đâu yên đó, xếp trong lòng. Đùi khép lại, gót gập bên dưới, thúc vào nguời. Đầu cúi thấp. Miệng có vị kem đánh răng: giả bạc hà và thạch cao.",,"Ancak bu tür bir duygu bir yanılsama olurdu ve de çok riskli. Ellerim oldukları yerde, kavuşturulmuş olarak, kucağımda kalıyorlar. Bacaklarım bitişik, topuklarım bedenime baskı yaparak altımda kıvrılmış. Başım öne eğik. Ağzımda diş macunu tadı: sahte nane ve alçı.",,"Pero semejante sensación sería ilusoria, y demasiado riesgosa. Dejo las manos donde están, cruzadas sobre mi regazo. Los muslos juntos, los talones pegados debajo de mi cuerpo, presionándolo. La cabeza gacha. Tengo en la boca el gusto de la pasta dentífrica: sucedáneo de menta y yeso.",,"But that feeling, if it exists, is just an illusion, and reckless too. My hands stay where they are, folded in my lap. Thighs closed, heels tucked underneath, pressing into my body. Head bowed low. Mouth tasting of toothpaste: fake mint and plaster.","However, such a feeling would be an illusion and very risky. My hands remain where they are, clasped together, in my lap. My legs are together, my heels curled under me, pressing against my body. My head is bowed forward. The taste of toothpaste in my mouth: fake mint and plaster.","But such a sensation would be illusory, and too risky. I leave my hands where they are, crossed over my lap. Thighs together, heels pressed under my body, pressing it. Head bowed. I have the taste of toothpaste in my mouth: a substitute of mint and chalk.",58
515,,[],"Such as it is: who knows if any of it is true? It could be old clips, it could be faked. But I watch it anyway, hoping to be able to read beneath it. Any news, now, is better than none.",,"Có thế thì biết thế: ai biết được có gì đáng tin không? Có thể hình quay từ trước, có thể làm giả. Nhưng tôi vẫn xem, hy vọng đọc được ẩn ý. Giờ đây, bất cứ tin gì vẫn hơn không có gì.",,"Gerçi pek önemi yok ama: bu haberlerin doğru olup olmadığını kim bilir? Bunlar eski kayıt olabilir, sahte olabilirler. Yine de seyrediyorum, satır aralarını okuyabileceğimi umarak. Herhangi bir haber, şimdi, hiç olmamasından iyidir.",,"Tal como son las cosas, ¿quién sabe si algo de esto es verdad? Podrían ser fragmentos antiguos, o una falsificación. Pero de todos modos las escucho, con la esperanza de poder leer entre líneas. Ahora, una noticia —sea la que fuere— es mejor que ninguna.",,"That's all I know: who knows if there's anything trustworthy? The footage could have been pre-recorded, it could be fake. But I still watch, hoping to read between the lines. Now, any news is better than no news.","Although it doesn't really matter: who knows if these news are true or not? They could be old records, they could be fake. Still, I watch, hoping I can read between the lines. Any news, now, is better than none.","As things are, who knows if any of this is true? They could be ancient fragments, or a forgery. But I listen to them anyway, hoping to read between the lines. Now, any news —whatever it may be— is better than none.",51
517,,[],"Wooded hills, seen from above, the trees a sickly yellow. I wish she'd fix the color. The Appalachian Highlands, says the voice-over, where the Angels of the Apocalypse, Fourth Division, are smoking out a pocket of Baptist guerillas, with air support from the Twenty-first Battalion of the Angels of Light. We are shown two helicopters, black ones with silver wings painted on the sides. Below them, a clump of trees explodes.",,"Mỏm đồi có cây, từ trời nhìn xuống, lá vàng khè bệnh hoạn. Tôi câu bà chỉnh lại màu cho rồi. Trên cao nguyên Appalachia, giọng thuyết minh nói, quân đoàn Thiên sứ Mạt thế, sư đoàn 4, đang hun khói đuổi một nhúm du kích Tẩy lễ, với sự trợ giúp bằng không lực của tiểu đoàn 21 quân đoàn Thiên sứ Ánh sáng. Chúng tôi được xem hai trực thăng, màu đen hai sườn vẽ cánh bạc. Bên dưới, một mảng cây nổ tung.",,"Ağaçlı tepeler, yukarıdan görünümüyle, ağaçlar hasta bir sara Serena keşke rengi ayarlasa. Işık Melekleri Yirmi Birinci Taburu'nun hava desteğiyle Vahiy Melekleri Dördüncü Bölüğü'nün bir Baptist gerilla grubunu ortaya çıkardıkları Apalaş Dağları, diyor televizyondaki ses. Yanlarına gümüş rengi kanatlar boyanmış iki siyah helikopter gösteriliyor bize. Onların altında bir ağaç kümesi havada uçuyor.",,"Colinas boscosas vistas desde arriba, árboles de un amarillo enfermizo. Si al menos ella ajustara el color... «Los Montes Apalaches», dice la voz fuera de la pantalla, «donde la Cuarta División de los Ángeles del Apocalipsis está desalojando con bombas de humo a un foco de la guerrilla baptista, con el soporte aéreo del Vigesimotercer Batallón de los Angeles de la Luz». Nos muestran dos helicópteros negros, con alas plateadas pintadas a los lados. Debajo de ellos, un grupo de árboles estalla.",,"The hilltop has trees, from the sky looking down, the leaves are sickly yellow. I asked her to adjust the colors. On the Appalachian highlands, the narrator said, the Apocalypse Angel Corps, 4th Division, is smoking out a handful of Purification guerrillas, with air support from the 21st Battalion of the Light Angel Corps. We watched two helicopters, black with silver wings painted on the sides. Below, a patch of trees exploded.","The tree-covered hills, from above, look like trees are sick with epilepsy. Serena wishes she could adjust the color. The Appalachian Mountains, where the Light Angels' Twenty-First Battalion, with air support, and the Revelation Angels' Fourth Company uncovered a Baptist guerrilla group, says the voice on the television. We are shown two black helicopters with silver wings painted on their sides. A cluster of trees is flying in the air beneath them.","Wooded hills seen from above, trees of a sickly yellow. If only she would adjust the color... ""The Appalachian Mountains,"" says the voice off-screen, ""where the Fourth Division of the Angels of the Apocalypse is evicting a Baptist guerrilla stronghold with smoke bombs, supported by the Twenty-Third Battalion of the Angels of Light."" They show us two black helicopters, with silver wings painted on the sides. Below them, a group of trees explodes.",92
559,,[],"The Commander pauses, looking down, scanning the page. He takes his time, as if unconscious of us. He's like a man toying with a steak, behind a restaurant window, pretending not to see the eyes watching him from hungry darkness not three feet from his elbow. We lean towards him a little, iron filings to his magnet. He has something we don't have, he has the word. How we squandered it, once.",,"Chủ soái ngưng lại, nhìn xuống, soi xét trang sách. Rất nhẩn nha, làm như không nhớ có chúng tôi. Như người thực khách gảy gảy miếng bít tết, sau cửa kính nhà hàng, vờ không thấy những cặp mắt dõi theo trong bóng tối đói khát cách khuỷu tay mình chưa đầy mét. Chúng tôi hơi chồm về phía ông, mạt sắt xoay về nam châm. Ông có thử chúng tôi không có, ông có lời. Mà xưa chúng tôi hoang phí đi biết mấy.",,"Başı öne eğik, sayfayı gözden geçirerek duraksıyor Komutan. Acele etmiyor, farkımızda değilmiş gibi. Bir lokanta penceresinin arkasında, dirseğinden bir metre bile uzakta olmayan aç karanlıktan onu seyreden gözleri görmüyormuş gibi davranarak bifteğiyle oynayan bir adama benziyor. Ona doğru eğiliyoruz biraz, onun mıknatısına yakalanan demir talaşları. Bizim sahip olmadığımız bir şeye sahip, söze sahip o. Nasıl da çarçur ederdik onu, bir zamanlar.",,"El Comandante hace una pausa y baja la vista para buscar la página. Se toma su tiempo, como si no se diera cuenta de nuestra presencia. Es como alguien que juguetea con un bistec, sentado junto a la ventana de un restaurante, fingiendo no ver los ojos que lo miran desde la hambrienta oscuridad a menos de un metro de distancia. Nos inclinamos un poco hacia él, como limaduras de hierro que reaccionan ante su magnetismo. Él tiene algo que nosotros no tenemos, tiene la palabra. Cómo la malgastábamos en otros tiempos.",,"The commander paused, looked down, and scrutinized the page. Very leisurely, as if he didn't remember our presence. Like a diner poking at a steak, behind the restaurant's glass, pretending not to see the hungry eyes watching from the darkness less than a meter away. We leaned slightly towards him, like iron filings drawn to a magnet. If he tested us, he would find us lacking, he would have words. But in the past, we squandered so much.","With his head bowed, the Commander pauses as he reviews the page. He is not in a hurry, as if he is unaware of our presence. He resembles a man playing with his steak, pretending not to see the eyes watching him from the hungry darkness just a meter away behind a restaurant window. We lean towards him a bit, like iron filings caught by his magnet. He possesses something we do not have, the power of speech. How we used to squander it, once upon a time.","The Commander pauses and lowers his gaze to search for the page. He takes his time, as if unaware of our presence. It is like someone toying with a steak, sitting by the window of a restaurant, pretending not to see the eyes watching from the hungry darkness less than a meter away. We lean in a bit towards him, like iron filings reacting to his magnetism. He has something we do not have, he has the word. How we used to waste it in other times.",88
632,,[],"Down past the fisheye on the hall wall, I can see my white shape, of tented body, hair down my back like a mane, my eyes gleaming. I like this. I am doing something, on my own. The active, is it a tense? Tensed. What I would like to steal is a knife, from the kitchen, but I'm not ready for that.",,"Xuống qua gương mắt cá trên tường, tôi nhìn thấy hình thù mình màu trắng, thân thể lùng nhùng, tóc xòa lưng như mái bờm, mắt lóe sáng. Tôi thích vậy. Tôi đang làm một việc, tự mình, chủ động; đó có phải một thì ngữ pháp không? Kích động. Cái tôi muốn đánh cắp là con dao, trong nhà bếp, nhưng hôm nay chưa sẵn sàng.",,"Hol duvarındaki balık gözünü geçerken örtülü bedenimin beyaz biçimini, yele gibi omuzlarıma dökülen saçlarımı, parlayan gözlerimi görebiliyorum. Bu hoşuma gidiyor. Kendi başıma bir şey yapıyorum. Aktif; yoksa bir zaman mıydı bu? Gerilmiş zaman. Çalmak istediğim şey, mutfaktan bir bıçak, ama buna hazır değilim.",,"Paso junto al ojo de pescado de la pared del vestíbulo y veo mi figura blanca, el pelo que cae por mi espalda como una cascada, mis ojos brillantes. Me gusta. Hago algo por mi cuenta. En tiempo presente. Estoy presente. Lo que me gustaría robar es un cuchillo de la cocina, pero no estoy preparada para eso.",,"Looking down through the ankle mirror on the wall, I saw my white figure, a loose body, hair flowing down like a mane, eyes gleaming. I like it that way. I am doing something, by myself, proactively; is that a grammatical tense? Excited. What I want to steal is the knife, in the kitchen, but today I'm not ready yet.","As I pass the fish eye on the wall, I can see the white shape of my covered body, my hair flowing over my shoulders like a mane, and my shining eyes. I like this. I'm doing something on my own. Active; or was it a time? Stretched time. The thing I want to steal is a knife from the kitchen, but I'm not ready for it.","I pass by the fisheye mirror on the wall of the lobby and see my white figure, the hair cascading down my back like a waterfall, my bright eyes. I like it. I do something on my own. In the present tense. I am present. What I would like to steal is a knife from the kitchen, but I am not prepared for that.",81
633,,[],"I reach the sitting room, door's ajar, slip in, leave the door a little open. A squeak of wood, but who's near enough to hear? I stand in the room, letting the pupils of my eyes dilate, like a cat's or owl's. Old perfume, cloth dust fill my nostrils. There's a slight mist of light, coming through the cracks around the closed drapes, from the searchlight outside, where two men doubtless patrol, I've seen them, from above, from behind my curtains, dark shapes, cutouts. Now I can see outlines, gleams: from the mirror, the bases of the lamps, the vases, the sofa looming like a cloud at dusk.",,"Tôi tới phòng nghỉ, cửa hé mở, lẻn vào, để cửa rộng hơn một chút. Ván kêu cái kẹt, nhưng ai ở gần mà nghe? Tôi đứng giữa phòng, đợi đồng tử nở rộng ra, như mèo hoặc cú. Mùi nước hoa cũ và bụi vải xông đặc mùi. Có làn ánh sáng mảnh lọt vào qua khe giữa những tấm rèm đã kéo, ánh đèn pha ngoài sân, tôi biết chắc có hai người đi tuần ngoài đó, tôi đã thấy họ, từ trên, từ sau rèm phòng mình, những hình khối đen, tranh cắt bóng. Giờ thì tôi nhìn thấy những nét lờ mờ, những bóng sáng: tấm gương, chân đèn, mấy bình hoa, ghế xô pha lù lù như đụn mây lúc trời chập choạng.",,"Oturma odasına ulaşıyorum, kapı aralık, içeri süzülüp kapıyı biraz açık bırakıyorum. Tahta gıcırdıyor, ama bunu duyacak kadar yakında kim var ki? Odada dikiliyorum, göz bebeklerimi büyümeye bırakıyorum, bir kedinin ya da puhu kuşunun gözleri gibi. Bayat parfüm kokusu, kumaş tozları burun deliklerimi dolduruyor. Hafif puslu bir ışık var, kapalı perdelerdeki aralıklardan sızan, dışarıdaki projektörden; kuşkusuz iki adam devriye geziyordur, orada, görmüştüm onları, yukarıdan, perdelerimin arkasından, koyu gölgeler, siluetler. Şimdi kimi şeylerin dış hatlarını görebiliyorum, parıltıları, aynadan; lambaların ayakları, vazolar, alacakaranlıkta bir bulut gibi hayal meyal seçilen sedir.",,"Llego a la sala de estar; la puerta está entornada, entro y vuelvo a dejarla un poco abierta. La madera cruje, y me pregunto si alguien lo habrá oído. Me detengo y espero a que mis pupilas se dilaten, como las de un gato o un búho. Huelo a perfume viejo y a trapos. Por las rendijas de las cortinas entra el leve resplandor de los reflectores de afuera, donde seguramente dos hombres hacen la ronda, desde arriba, desde detrás de las cortinas, he visto sus figuras recortadas, oscuras. Ahora logro ver los contornos de los objetos como leves destellos: el espejo, los pies de las lámparas, las vasijas, el sofá que se perfila como una nube en el crepúsculo.",,"I went to the lounge, the door was ajar, slipped in, and opened the door a bit wider. The floorboard creaked, but who nearby would hear? I stood in the middle of the room, waiting for my pupils to dilate, like a cat or an owl. The smell of old perfume and fabric dust filled the air. A thin beam of light slipped in through the gap between the drawn curtains, the headlights from outside, I was sure there were two people patrolling out there, I had seen them, from above, from behind my room's curtains, black shapes, like shadow puppets. Now I could see faint outlines, light shadows: the mirror, the candlestick, some vases, the sofa looming like a cloud at dusk.","I reach the living room, the door is ajar, I slip inside and leave the door slightly open. The wood creaks, but who is close enough to hear that? I stand in the room, letting my pupils dilate, like the eyes of a cat or an owl. The smell of stale perfume and fabric dust fills my nostrils. There is a faint hazy light, seeping through the gaps in the closed curtains, from the spotlight outside; undoubtedly two men are patrolling, there, I saw them, from above, behind my curtains, dark shadows, silhouettes. Now I can see the outlines of some things, their glimmers, from the mirror; the lamp stands, the vases, the faintly discernible couch like a cloud in the twilight.","I arrive at the living room; the door is ajar, I enter and leave it slightly open again. The wood creaks, and I wonder if anyone heard it. I stop and wait for my pupils to dilate, like those of a cat or an owl. I smell old perfume and rags. Through the gaps in the curtains, the faint glow of the spotlights outside comes in, where surely two men are making their rounds; from above, from behind the curtains, I have seen their silhouetted, dark figures. Now I manage to see the contours of the objects as faint glimmers: the mirror, the feet of the lamps, the vases, the sofa that outlines itself like a cloud in the twilight.",148
664,,[],"He finds it painful to move his hands, painful to move. He doesn't know what he's accused of. A problem. There must be something, some accusation. Otherwise why are they keeping him, why isn't he already dead? He must know something they want to know. I can't imagine. I can't imagine he hasn't already said whatever it is. I would.",,"Anh đau buốt mỗi khi cử động cánh tay, mỗi khi cử động. Anh không biết mình bị buộc tội gì. Khó khăn rồi đây. Phải có gì đó, phải có tội để buộc. Nếu không sao họ lại giam anh, sao anh chưa chết? Anh phải biết một điều họ muốn biết. Tôi không hình dung ra. Tôi không hình dung nổi anh vẫn chưa nói ra cái điều gì đó đó. Tôi thì ắt đã nói rồi.",,"Ellerini hareket ettirmek, hareket etmek acı verici geliyor ona. Neyle suçlandığını bilmiyor. Bir sorun. Bir şey, bir suçlama olmalı. Yoksa neden tutuyorlar onu, neden daha ölmedi? Onların bilmek istediği bir şeyi biliyor olmalı. Bunun ne olduğunu düşünemiyorum. İstedikleri her neyse bunu henüz söylememiş olduğunu düşünemiyorum. Ben söylerdim.",,"Le resulta doloroso mover las manos, le duele moverse. No sabe de qué lo acusan. Es un problema. Tiene que haber algo, alguna acusación. De lo contrario, ¿por qué lo retienen, por qué todavía no está muerto? Debe de saber algo que ellos quieren averiguar. No logro imaginármelo. No logro imaginarme que no lo haya dicho, sea lo que fuere. Yo lo habría hecho.",,"He feels a sharp pain every time he moves his arm, every time he moves. He doesn't know what he's being accused of. It's going to be difficult. There must be something, there must be a crime to accuse. If not, why are they detaining him, why isn't he dead yet? He must know something they want to know. I can't imagine. I can't imagine that he still hasn't said that something. If it were me, I would have already said it.","Moving his hands, moving at all, feels painful to him. He doesn't know what he's being accused of. A problem. There must be something, an accusation. Otherwise, why are they holding him, why hasn't he died yet? He must know something they want to know. I can't think of what it is. I can't imagine that whatever it is they want, he hasn't said it yet. I would have told them.","It is painful for him to move his hands, it hurts him to move. He doesn't know what he is being accused of. It's a problem. There has to be something, some accusation. Otherwise, why are they holding him, why isn't he dead yet? He must know something they want to find out. I can't imagine it. I can't imagine that he hasn't said it, whatever it is. I would have done it.",72
665,,[],"He is surrounded by a smell, his own, the smell of a cooped-up animal in a dirty cage. I imagine him resting, because I can't bear to imagine him at any other time, just as I can't imagine anything below his collar, above his cuffs. I don't want to think what they've done to his body. Does he have shoes? No, and the floor is cold and wet. Does he know I'm here, alive, that I'm thinking about him? I have to believe so. In reduced circumstances you have to believe all kinds of things. I believe in thought transference now, vibrations in the ether, that sort of junk. I never used to.",,"Anh ngập trong một cái mùi, mùi anh, mùi con thú giam hãm trong cái chuồng bẩn thỉu. Tôi hình dung anh lúc nghỉ ngơi, bởi tôi không đủ sức hình dung anh làm gì khác, cũng như không hình dung nổi bất cứ thứ gì dưới xiềng đeo cổ anh, bên trên còng tay. Tôi không muốn tưởng tượng họ đã làm gì cơ thể anh. Anh có giày không? Không, mà sàn thì ẩm ướt và lạnh lẽo. Anh có biết tôi đang ở đây, còn sống, có biết tôi đang nghĩ về anh? Tôi buộc phải tin vậy. Trong hoàn cảnh sa sút cần phải tin trăm thứ chuyện. Giờ tôi tin cả vào thần giao cách cảm, dao động truyền qua ê te, nhảm nhí hơn thế nữa. Trước kia chưa bao giờ.",,"Bir kokuyla çevrili, kendi kokusuyla, kirli bir kafese kapatılan bir hayvanın kokusuyla. Dinlenirken düşlüyorum onu, çünkü onu herhangi başka bir zamanda düşlemeye dayanamıyorum, tıpkı yakasının altıyla manşetinin üstü arasında herhangi bir şey düşleyemediğim gibi. Bedenine ne yaptıklarını düşünmek istemiyorum. Ayakkabıları var mı, acaba? Hayır, yer soğuk ve ıslak. Burada olduğumu, canlı olduğumu, onu düşündüğümü biliyor mu? Bunu bildiğine inanmalıyım. Kısıtlı olanaklar altında her türlü şeye inanmalısınız. Şimdi düşünce nakline, gökyüzündeki titreşimlere, bu tür ıvır zıvıra inanıyorum. Eskiden hiç inanmazdım.",,"Él está rodeado de un olor, su olor, el olor de un animal encerrado en una jaula sucia. Me lo imagino descansando, porque no soporto imaginármelo en otro momento, así como no puedo imaginarme que tenga algo debajo del cuello, o en los puños. No quiero ni pensar en lo que han hecho con su cuerpo. ¿Tendrá zapatos? No, y el suelo es frío y húmedo. ¿Sabe que estoy aquí, viva, y que estoy pensando en él? Tengo que creer que sí. Cuando te encuentras en una situación apurada, tienes que creer todo tipo de cosas. Ahora creo en la transmisión del pensamiento, en las vibraciones del éter y en esa clase de tonterías. Nunca había creído en ellas.",,"He was immersed in a smell, his smell, the smell of a beast trapped in a filthy cage. I imagined him at rest, because I couldn't imagine him doing anything else, just as I couldn't picture anything beneath the collar around his neck, above the handcuffs. I didn't want to imagine what they had done to his body. Did he have shoes? No, and the floor was damp and cold. Did he know I was here, still alive, did he know I was thinking about him? I had to believe so. In desperate circumstances, one must believe in a hundred different things. Now I even believed in telepathy, vibrations transmitted through ether, and even more nonsense. Never before.","Surrounded by a scent, with its own scent, the scent of an animal trapped in a dirty cage. I dream of it while resting, because I can't bear to dream of it at any other time, just like I can't dream of anything between the bottom of its collar and the top of its cuff. I don't want to think about what they did to its body. Does it have shoes, I wonder? No, the ground is cold and wet. Does it know that I am here, that I am alive, that I am thinking of it? I must believe that it knows this. Under limited circumstances, you must believe in all sorts of things. Now I believe in thought transmission, vibrations in the sky, that kind of nonsense. I never used to believe in it.","He is surrounded by a smell, his smell, the smell of an animal locked in a dirty cage. I imagine him resting, because I can't bear to imagine him at any other time, just as I can't imagine him having anything under his neck, or on his wrists. I don't even want to think about what they've done to his body. Does he have shoes? No, and the floor is cold and damp. Does he know that I am here, alive, and that I am thinking about him? I have to believe so. When you find yourself in a tight situation, you have to believe all kinds of things. Now I believe in telepathy, in ether vibrations, and in that kind of nonsense. I had never believed in them.",136
686,,[],"In front of me is a tray, and on the tray are a glass of apple juice, a vitamin pill, a spoon, a plate with three slices of brown toast on it, a small dish containing honey, and another plate with an eggcup on it, the kind that looks like a woman's torso, in a skirt. Under the skirt is the second egg, being kept warm. The eggcup is white china with a blue stripe.",,"Trước mặt tôi là cái khay, trên có ly nước táo ép, viên sinh tố, cái thìa, ba lát bánh mì nâu trên đĩa, thêm đĩa nhỏ nữa đựng mật, đĩa thứ ba đỡ cốc đựng trứng, loại thắt eo như tấm thân đàn bà, mặc váy. Cái váy trùm lên quả trứng thứ hai, ủ ấm. Cốc bằng sứ trắng có dải men lam.",,"Önümde bir tepsi, tepsinin üstünde bir bardak elma suyu, bir vitamin hapı, bir kaşık, üç dilim kahverengi tost ekmeğinin bulunduğu bir tabak, içinde bal olan ufak bir çanak ve bir kadının etekli gövdesine benzeyen başka bir tabak, ikinci yumurta soğumasın diye eteğin altında. Yumurtalık mavi çizgili beyaz porselenden.",,"Delante de mí tengo una bandeja, y en la bandeja hay un vaso de zumo de manzana, una píldora de vitamina, una cuchara, un plato con tres rodajas de pan tostado, una fuentecilla con miel y otro plato con una huevera —de esas que parecen el torso de una mujer— tapada con una funda. Debajo de la funda, para que se mantenga caliente, está el segundo huevo. La huevera es de porcelana blanca con una raya azul.",,"In front of me is a tray, on it a glass of apple juice, a vitamin pill, a spoon, three slices of brown bread on a plate, another small plate holding honey, a third plate supporting an egg cup, shaped like the waist of a woman, wearing a skirt. The skirt covers the second egg, keeping it warm. The cup is made of white porcelain with a blue glaze.","In front of me, there is a tray, on the tray there is a glass of apple juice, a vitamin pill, a spoon, a plate with three slices of brown toast, a small bowl containing honey, and another plate resembling the skirted body of a woman, with a second egg underneath the skirt to keep it from getting cold. The egg cup is made of white porcelain with blue stripes.","In front of me, I have a tray, and on the tray, there is a glass of apple juice, a vitamin pill, a spoon, a plate with three slices of toast, a small dish with honey, and another plate with an egg cup — one of those that look like a woman's torso — covered with a lid. Under the lid, to keep it warm, is the second egg. The egg cup is made of white porcelain with a blue stripe.",89
