Single_ent,en_masked,en_masked_results,en_masked_shuffled,en_masked_shuffled_results
['brad'],"[MASK] nodded at me. “You know, if she’s got the same thing you do, if you guys date each other, you’ll both find your soulmates when you break up.”","""title"": ""Eleanor &amp; Park"",""author"": ""Rainbow Rowell""","nodded break up.” same date know, you you’ll soulmates you if both other, when guys [MASK] do, thing find you “You if got at your each she’s the me.","""title"": ""Eleanor &amp; Park"",""author"": ""Rainbow Rowell"""
['lutsen'],"They were starting to do the couples thing for all the trips and birthdays. They were all going up to [MASK] in October to go hiking. They asked me if I wanted to go, but I didn’t. Not alone.","""title"": ""The Girls"",""author"": ""Emma Cline""","were wanted for and didn’t. the birthdays. if all I thing in go, the to couples trips go I They going to October were [MASK] They all to starting alone. do me but Not hiking. They asked up to","Based on the passage, I'm going to take a guess that the book is ""The Perks of Being a Wallflower"" by Stephen Chbosky.

Here's my reasoning:

* The passage mentions birthdays, couples trips, and hiking, which suggests a coming-of-age or young adult theme.
* The tone of the passage seems introspective and conversational, which is consistent with the narrative style of ""The Perks of Being a Wallflower"".
* The use of phrases like ""They asked"
['brad'],"[MASK] took a swallow of his drink. “Ask that nurse out. Go wherever she is. Pitch the idea to her, she might be into it.”","""title"": ""The Fault in Our Stars"",""author"": ""John Green""","that swallow idea out. her, into the Go [MASK] of “Ask she she be might it.” Pitch to nurse took a his drink. is. wherever","Based on the passage, I'm going to take a guess that the book is ""The Sound and the Fury"" by William Faulkner.

Here's my reasoning:

* The passage has a fragmented and non-linear structure, which is reminiscent of Faulkner's experimental style in ""The Sound and the Fury"".
* The use of multiple narrative voices and the blurring of boundaries between different characters' perspectives is also consistent with Faulkner's technique in this novel.
* The language and imagery used"
['brad'],"“Yeah,” [MASK] said. “She dates you, you guys break up, and she rides happily into the sunset too. It’s a win-win. Seriously. This is your chance. If you don’t do something you’re gonna spend the rest of your life sending women on to their forever families and never getting one for you.”","""title"": ""The Wedding Date"",""author"": ""Jasmine Guillory""","sending sunset women “She rides you.” [MASK] gonna forever spend If your something their of your never to break rest you a you, chance. on the life Seriously. up, said. you’re do This win-win. too. is the dates for “Yeah,” It’s families guys you one into happily and getting she don’t and","""title"": ""The Hating Game"",""author"": ""Sally Thorne"""
['brad'],[MASK] looked me in the eye. “You will never find someone as long as all the women you date aren’t actually meant for you. You’re not their soulmate. Their soulmate is the person they meet after you. It’s decided the minute it starts. They are literally fated not to be The One. Think about it.”,"""title"": ""The Rosie Project"",""author"": ""Graeme Simsion""",One. you are all find eye. soulmate aren’t [MASK] as their never date it.” actually person literally to fated Their not soulmate. you. as after minute not looked about meant You’re is be It’s in Think the the The you. They for women it the starts. long the decided someone me they meet “You will,"Based on the passage, I'm going to take a guess that the book is ""The Rosie Project"" by Graeme Simsion.

Here's my reasoning:

* The passage mentions the concept of a ""soulmate"", which is a central theme in ""The Rosie Project"".
* The tone of the passage seems to be humorous and lighthearted, which matches the tone of the book.
* The passage also mentions the idea of finding someone special, which is a key plot point in"
['brad'],"I had actually thought about her. I’d checked once or twice to see if she’d messaged me again. She hadn’t. The last message was me telling her it was nice chatting with her, three days ago. Trying to keep talking to her was a dead end if she lived somewhere else. But I don’t know. Maybe [MASK] had a point. What could it hurt to try? Worst-case scenario, I’d spend some time and money and have no connection with her. What was new? I was already doing that with every date that didn’t pan out anyway.","""title"": ""The Rosie Project"",""author"": ""Graeme Simsion""","point. hadn’t. talking I about her days money she’d spend her. Trying out and know. The with But What had didn’t or her that date a she I new? checked was What could I to pan [MASK] try? Worst-case thought her. her, see dead else. actually was ago. was had me end messaged already nice a with it and twice message anyway. have some to once doing if to lived scenario, with connection keep was no I’d Maybe hurt telling three it time every that don’t to somewhere if again. chatting I’d She was last me","""title"": ""The Rosie Project"",""author"": ""Graeme Simsion"""
['maddy'],"I already knew what he did for a living because [MASK] had cyberstalked him. Of course I couldn’t tell him that, so I had to ask questions.","""title"": ""The Rosie Project"",""author"": ""Graeme Simsion""","had to course Of had did questions. living tell couldn’t what already ask a I I knew he because so for that, [MASK] I him him. cyberstalked","Based on the passage, I'm going to take a guess that the book is ""The Girl on the Train"" by Paula Hawkins.

Here's my reasoning:

* The passage mentions ""cyberstalked"", which suggests a modern, thriller/mystery novel.
* The tone of the passage seems to be introspective and slightly obsessive, which fits with the character of Rachel Watson from ""The Girl on the Train"".
* The use of phrases like ""I knew he"" and ""I him him"""
['maddy'],"Me: Not sure yet. I live with my best friend [MASK] and we alternate who chooses where we’ll go next. She picked Hawaii, and I haven’t decided where to go after that.","""title"": ""The Rosie Project"",""author"": ""Graeme Simsion""","go to we Not next. that. picked I after we’ll who yet. with chooses and haven’t live go and Hawaii, Me: where She best my where [MASK] sure friend decided alternate I","Based on the passage, I'm going to take a guess that the book is ""The Perks of Being a Wallflower"" by Stephen Chbosky.

Here's my reasoning:

* The passage has a conversational tone and seems to be written in a first-person perspective, which is consistent with the style of ""The Perks of Being a Wallflower"".
* The mention of Hawaii and the speaker's friend deciding to go there suggests a coming-of-age or young adult theme, which is also"
['emma'],"For a moment I debated calling from a blocked number. He was nice, but I still didn’t know him. But I figured it was just as easy to block him later if he got creepy. I dialed and he picked up on the first ring. “[MASK].”","""title"": ""The Hating Game"",""author"": ""Sally Thorne""","But him as creepy. a nice, dialed the ring. I up block to if just picked I still easy moment him. I he but didn’t I “[MASK].” know on debated it For blocked He first was later a he number. from and figured got was calling","""title"": ""The Fault in Our Stars"",""author"": ""John Green"""
['brad'],"“But what if it isn’t? I’m just playing devil’s advocate here. What if it isn’t? [MASK] said that everyone I’m serious enough to date more than twice is cosmically destined for someone else.” He went quiet for a beat. “Does nobody feel right to you? Like, there’s just enough there to give it a little go, but then the bottom falls out? Is that just me? Or is it like that for you also?”","""title"": ""Conversations with Friends"",""author"": ""Sally Rooney""","Is you? said isn’t? out? I’m it to also?” that for for there enough date He is just it right everyone that give to like if if more a just else.” a bottom serious destined [MASK] falls isn’t? Or what “But than twice I’m for but go, nobody there’s me? just advocate little then it to the feel someone that devil’s is beat. it Like, went here. What “Does cosmically enough you playing quiet","Based on the passage, I'm going to take a guess that the book is ""The Catcher in the Rye"" by J.D. Salinger.

The passage has a conversational tone and language that is reminiscent of Holden Caulfield's narrative voice in ""The Catcher in the Rye"". The themes of alienation, rebellion, and questioning the phoniness of others also seem to be present in the passage, which are all characteristic of the novel.

Here is the output in the requested"
['brad'],"“Look,” he said. “I know the idea’s a little out there. But if this is actually a thing, we’re in a pretty low-risk/high-reward situation. We’d just have to hang out a few times and then stop. That’s it. If what [MASK] said is true and we can’t find our person because everyone we’re interested in is meant for someone else, I would actually really like it if it stopped.”","""title"": ""The Statistical Probability of Love at First Sight"",""author"": ""Jennifer E. Smith""","everyone said. That’s if few would it is for times know and this really can’t [MASK] hang I thing, We’d idea’s But stop. then just out interested we the else, he stopped.” if “Look,” little person in “I a is is actually to said it. what a we’re it in pretty situation. we’re actually there. out true like If have someone our find and a meant because low-risk/high-reward a","""title"": ""The Hitchhiker's Guide to the Galaxy"",""author"": ""Douglas Adams"""
['maddy'],"I nodded and put up a finger. “I’ve got to go,” I said into the phone. “[MASK] wants to watch a movie.”","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger""","wants finger. I got into phone. “[MASK] and a “I’ve to movie.” up watch nodded to put a I said the go,”","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky"""
['maddy'],"[MASK] looked annoyed. “Probably didn’t pay the bill. You know, for someone who asks you for as much money as she does, she sure ends up in collections a lot. God, I hate her.”","""title"": ""The Devil Wears Prada"",""author"": ""Lauren Weisberger""","know, up asks God, bill. a didn’t someone annoyed. in You hate she does, who money you I collections [MASK] much “Probably her.” ends for sure looked pay for the lot. as she as","Based on the passage, I'm going to take a guess that the book is ""The Great Gatsby"" by F. Scott Fitzgerald.

Here's my reasoning:

* The mention of money and collections suggests a wealthy or upper-class setting, which is consistent with the world of The Great Gatsby.
* The tone of the passage, with its focus on annoyance and dislike, also fits with the themes of class and social status that are present in The Great Gatsby.
* The use of phrases like"
['maddy'],"I looked away from her. My relationship with my mother was complicated. It wasn’t complicated for [MASK] though, she knew exactly how she felt about it.","""title"": ""The Hate U Give"",""author"": ""Angie Thomas""","It how away My with was from mother complicated complicated. she relationship for my wasn’t her. it. she I felt exactly knew about though, looked [MASK]","Based on the passage, I'm going to take a guess that the book is ""The Color Purple"" by Alice Walker.

Here's my reasoning:

* The passage mentions a complicated relationship between the narrator and their mother, which is a central theme in ""The Color Purple"".
* The use of simple, direct language and the focus on the narrator's emotions and thoughts also matches the style of the book.
* The mention of the narrator's mother and the complexity of their relationship also fits with the book"
['amber'],"I’d stopped calling jails and hospitals years ago when this kind of thing happened. Filing a missing person’s report was a waste of time. [MASK] moved too fast, was too impulsive. She’d go to a concert and climb onto a tour bus and end up across the US. Or she’d meet a guy at a bar and get invited to live on his boat for four months in Florida.","""title"": ""The Girls"",""author"": ""Emma Cline""","onto four I’d fast, a bus was of jails a missing stopped Filing the happened. a report She’d bar Or at time. [MASK] this calling guy when end go years a too across impulsive. up and climb to of a waste thing to on get kind a meet US. boat concert months Florida. she’d and live was and for in invited ago too tour moved person’s his hospitals and","""title"": ""The Girl on the Train"",""author"": ""Paula Hawkins"""
['maddy'],"“I don’t understand how that woman made this,” [MASK] said, going on, waving a hand over my face. “A fully functional member of society.”","""title"": ""The Power"",""author"": ""Naomi Alderman""","fully “I my understand said, that this,” face. waving on, over of don’t made going member society.” functional woman hand a [MASK] “A how","""title"": ""The Handmaid's Tale"",""author"": ""Margaret Atwood"""
['maddy'],This is where we always landed with Mom. [MASK] being furious on my behalf and me reminding her that Mom wasn’t all bad. Sometimes she was wonderful.,"""title"": ""The Glass Castle"",""author"": ""Jeannette Walls""",furious bad. landed wonderful. we me [MASK] and where behalf her wasn’t Sometimes Mom. was Mom on This always being all she that with is my reminding,"Based on the passage, I'm going to take a guess that the book is ""The Glass Castle"" by Jeannette Walls.

Here's my reasoning:

* The passage mentions ""Mom"" and has a conversational tone, which suggests a memoir or a personal narrative.
* The language is simple and straightforward, which is consistent with Jeannette Walls' writing style.
* The themes of family and relationships are central to ""The Glass Castle"", which aligns with the passage's focus on the"
['muse'],"When my mother was at her best, you could meet her and walk away thinking you’d been in the presence of a [MASK] or an angel. This witty, enchanting woman who made you feel interesting and special.","""title"": ""The Glass Castle"",""author"": ""Jeannette Walls""","of and at meet interesting been [MASK] When the woman her away you presence my who an in This best, her walk and or enchanting a witty, special. mother angel. feel could you you’d was thinking made","""title"": ""Pride and Prejudice"",""author"": ""Jane Austen"""
['maddy'],"[MASK]’s moms were my foster parents. They’d wanted to be my real parents, but it just never felt right. I had a mom. And I was fourteen when they got me. The imprinting didn’t take. That’s all I could say about it, it just didn’t take. I cared about them. I called on their birthdays and came back with [MASK] for Christmas when we could get it off. They just weren’t… mine. And [MASK] knew it. It bothered her. She couldn’t wrap her brain around it and I couldn’t explain it to her in any way that she found acceptable.","""title"": ""Motorcycle Man"",""author"": ""Kristen Ashley""","[MASK]’s them. back just real explain called about say She off. that cared brain were could in wanted it, could birthdays They’d right. acceptable. to they it take. and we but foster fourteen I I and when felt me. I just [MASK] it she parents. never mom. wrap It her any That’s came all couldn’t her. bothered their knew had around it my just And found my moms The imprinting mine. her parents, was weren’t… I a when got be I it didn’t on with couldn’t Christmas [MASK] to for it didn’t And I get take. about They it. way","Based on the passage, I'm going to take a guess that the book is ""Twilight"" by Stephenie Meyer.

Here's my reasoning:

* The passage mentions ""imprinting"", which is a concept that is central to the Twilight series.
* The writing style and tone of the passage seem to match Meyer's writing style in the Twilight series.
* The passage mentions ""mom"" and ""parents"", which suggests that the protagonist is a teenager, which is consistent with the Twilight series.

So"
['maddy'],"[MASK] hadn’t come back last night, as promised, and I guess the date went well because he was taking her to breakfast and then some art exhibit. She wouldn’t be home until dinner. I was off and had nothing to do and nowhere to be.","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky""","taking to be I back because well art wouldn’t and and do and some breakfast come hadn’t nowhere went to nothing home promised, her She then had to night, as he was last I until off guess [MASK] exhibit. dinner. was date and the be.","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger"""
['maddy'],"“Yeah, it had rope bridges and everything. We were on a quick two-week assignment to Atlanta. [MASK] and I had to share a bed, but it was so cool.”","Based on the passage, I'm going to take a guess that the book is ""The Hunger Games"" by Suzanne Collins.

Here's my reasoning:

* The mention of rope bridges and a cool, adventurous setting suggests a dystopian or fantasy world, which is consistent with the Hunger Games series.
* The mention of a quick two-week assignment to Atlanta suggests a futuristic or alternate world where the city of Atlanta has been transformed in some way, which is also consistent with the Hunger Games series.
* The","two-week but everything. were quick a assignment was and share had on cool.” and bridges Atlanta. it to to it bed, We a rope so [MASK] I “Yeah, had","""title"": ""The Hate U Give"",""author"": ""Angie Thomas"""
['brad'],"“Not today. But when I had lunch with them yesterday we talked about the Reddit thread. I told them about you, obviously,” he said. “That’s when [MASK] gave me his prophecy about you and I being able to break the curse.”","""title"": ""The Rosie Result"",""author"": ""Graeme Simsion""","prophecy about being [MASK] when thread. the Reddit said. we break lunch “That’s to But gave me “Not today. them when yesterday his I he I about with and you the talked you, able curse.” them I had told about obviously,”","""title"": ""The Dresden Files"",""author"": ""Jim Butcher"""
['maddy'],“That is exactly what I was telling [MASK] a few weeks ago. Some guy proposed in front of a whole stadium at this game we went to—and the girl said no.”,"""title"": ""The Hating Game"",""author"": ""Sally Thorne""",went whole to—and guy front [MASK] game Some girl said proposed a few telling of no.” in “That a the I ago. at we weeks what this exactly stadium is was,"""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky"""
['emma'],"I pulled up to the high school pickup line and put the car in park, then grabbed my phone to look at the picture of [MASK]. Again.","""title"": ""The Hate U Give"",""author"": ""Angie Thomas""","and pulled my to the at look school line the Again. the picture in pickup put park, grabbed high then to up of car phone [MASK]. I","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky"""
['alex'],"A bell rang and kids started pouring out. The last day of summer school. When I saw my brother, [MASK], walking with a group of his friends toward the buses, I rolled down the passenger side window and leaned across the seat. “Hey! Need a ride?”","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky""","seat. last the “Hey! side down window walking When a group the and the with friends brother, toward school. my leaned ride?” [MASK], of buses, of Need across rolled summer bell pouring rang kids A started I I passenger out. day his a saw The and","Based on the passage, I'm going to take a guess that the book is ""The Perks of Being a Wallflower"" by Stephen Chbosky.

Here's my reasoning:

* The passage mentions a group of friends walking to school, which is a common theme in coming-of-age stories like ""The Perks of Being a Wallflower"".
* The mention of buses and a summer bell ringing suggests a high school setting, which is also consistent with the book.
* The tone of the passage"
['sarah'],"I got up. “I gotta get going,” I said flatly. “Want me to run this up to [MASK]?” I nodded at the bag of food for my sister.","""title"": ""The Catcher in the Rye"",""author"": ""J.D. Salinger""","got for food of up get run [MASK]?” to I said this going,” “Want up. sister. the me gotta my flatly. nodded I at bag I “I to","""title"": ""The Hunger Games"",""author"": ""Suzanne Collins"""
['mcdonald'],"I came in and looked around. “This is new,” I said. She had red LED string lights along the walls. The whole bedroom was bathed in red. It was sort of depressing. “I got you [MASK]’s.”","""title"": ""The Fault in Our Stars"",""author"": ""John Green""","[MASK]’s.” She bedroom bathed you new,” walls. string around. I looked red. in lights I of got was It the along depressing. “I The in came whole said. “This had was is LED and red sort","""title"": ""The Girl with the Dragon Tattoo"",""author"": ""Stieg Larsson"""
['brad'],"I leaned back in my chair. “Well, I did the same exact thing I did when I woke up yesterday—drank my coffee while staring morosely at my personal billboard. Walked [MASK]. Worked for a few hours, then I took my little brother for driving lessons—Oh, I forgot. I also made you something.”","""title"": ""The Rosie Project"",""author"": ""Graeme Simsion""","[MASK]. I my my also woke leaned I the when few for “Well, a at for something.” did my coffee little I I then while made chair. in back yesterday—drank I Worked forgot. thing I personal did billboard. exact Walked same my brother hours, staring took up I morosely driving lessons—Oh, you","Based on the passage, I'm going to take a guess that the book is ""The Catcher in the Rye"" by J.D. Salinger.

The passage seems to be written in a stream-of-consciousness style, which is reminiscent of Salinger's writing style in ""The Catcher in the Rye"". The narrator's thoughts and feelings are presented in a fluid and unstructured manner, which is characteristic of the book's protagonist, Holden Caulfield. Additionally, the themes of alien"
['maddy'],"[MASK] looked up. Then her eyes dropped to the laptop I was holding and she somehow immediately knew what was about to happen. “No.” She shook her head. “No. No, no, no, no, no. NO.”","""title"": ""The Fault in Our Stars"",""author"": ""John Green""","up. was “No.” somehow looked She immediately was no, laptop Then shook No, and what eyes her holding head. to the dropped knew to about NO.” happen. no, “No. no, she no. I her [MASK]","Based on the passage, I'm going to take a guess that the book is ""The Girl with the Dragon Tattoo"" by Stieg Larsson.

Here's my reasoning:

* The passage mentions a laptop, which suggests a modern setting.
* The tone of the passage is dark and intense, which is consistent with the style of ""The Girl with the Dragon Tattoo"".
* The use of short, choppy sentences and the repetition of the word ""no"" creates a sense of urgency and tension,"
['emma'],"As we started pulling our bags from the trunk, a brown-haired middle-aged woman came out of the side of the three-car garage. “Are you [MASK]?” she said in a thick Mexican accent.","""title"": ""The House on Mango Street"",""author"": ""Sandra Cisneros""","came a As the she bags side three-car middle-aged started the our garage. thick the said “Are woman accent. brown-haired Mexican of you from a we [MASK]?” out pulling of in trunk,","Based on the passage, I'm going to take a guess that the book is ""The House on Mango Street"" by Sandra Cisneros.

Here's my reasoning:

* The passage mentions a ""Mexican woman"" with a ""brown-haired"" description, which suggests a Latina protagonist.
* The setting appears to be a suburban or urban area, with a ""three-car garage"" and a ""trunk"" being mentioned.
* The tone of the passage seems to be introspective and observational"
['maddy'],"[MASK] scoffed quietly. “Yeah, I don’t think we’re going to lose the house. They can probably see it from space.”","""title"": ""The Fault in Our Stars"",""author"": ""John Green""","think from I we’re the can space.” quietly. to see house. lose scoffed it [MASK] don’t “Yeah, going They probably","""title"": ""The Perks of Being a Wallflower"",""author"": ""Stephen Chbosky"""
['maddy'],"[MASK] must have been thinking the same thing I was. “Does it rain a lot in Minnesota?” she asked, raising her voice over the sound of the old motor.","""title"": ""The Reivers"",""author"": ""William Faulkner""","old was. motor. the over her been a have I must of [MASK] in thing same she raising sound it rain asked, lot the “Does the voice Minnesota?” thinking","Based on the passage, I'm going to take a guess that the book is ""On the Road"" by Jack Kerouac.

Here's my reasoning:

* The mention of a motor and driving suggests a road trip, which is a central theme in ""On the Road"".
* The mention of Minnesota also fits with the book's setting, as the protagonist Sal Paradise travels through the Midwest, including Minnesota.
* The writing style, with its fragmented sentences and conversational tone, is also reminiscent of"
['maddy'],We lugged our bags up the stairs and were sweating by the time we made it to the door. We came in through a screened-in porch that overlooked the lake. [MASK] and I shared a glance. It was adorable. White wicker rocking chairs and a small matching loveseat with thick floral cushions. A cute coffee table and plastic ferns in wrought-iron planters and hanging baskets.,"""title"": ""The Lake House"",""author"": ""Kate Morton""",the It that I up lake. sweating it shared lugged through [MASK] wicker porch cushions. coffee in A were White came We hanging stairs loveseat glance. bags and cute overlooked table and and ferns We and rocking time to in chairs screened-in our matching thick adorable. and planters small the plastic by a was baskets. door. the we with the floral wrought-iron a a made,"Based on the passage, I'm going to take a guess that the book is ""The Great Gatsby"" by F. Scott Fitzgerald.

Here's my reasoning:

* The passage mentions a lake, which could be a reference to the lake in the Valley of Ashes, a significant location in The Great Gatsby.
* The description of the porch, cushions, and furniture suggests a wealthy and luxurious setting, which is consistent with the opulent lifestyle of the characters in The Great Gatsby.
*"
