en_first_half,en_second_half,en_Completion,vi_first_half,vi_second_half,vi_Completion,es_first_half,es_second_half,es_Completion,tr_first_half,tr_second_half,tr_Completion
"The men lay gasping like fish laid out on the grass. They held to the earth as children hold to familiar things, no matter how cold or dead, no matter what has happened or will happen, their fingers were clawed into the","dirt, and they were all shouting to keep their eardrums from bursting, to keep their sanity from bursting, mouths open, Montag shouting with them, a protest against the wind that ripped their faces and tore at their lips, making their noses bleed.","earth as if they would never let go, as if they would never be torn away from it, as if they would never be forced to leave it behind, their fingers were clawed into the earth as if they would never be able to let go, as if they would never be able to move on, as if they would never be able to escape the memories that lingered in the earth, the memories of what had happened, of what had been lost, of what had","Nhóm đàn ông nằm thở gấp gáp như lũ cá bị bày ra trên cỏ. Họ bíu chặt lấy đất như lũ trẻ bíu lấy những thứ đồ quen thuộc, bất kể những thứ đó lạnh lẽo hay chết cứng ra sao, bất kể chuyện gì đã xảy ra hay sẽ xảy ra, ngón tay","họ quặp sâu vào đất, và họ thảy đều la hét để ngăn không cho màng nhĩ họ bục tung, giữ cho đầu óc đừng bục tung, miệng há, Montag cùng hét với họ, một sự phản kháng chống lại luồng gió đang rứt mặt họ và xé môi họ, làm mũi họ chảy máu.","của họ vẫn còn nắm chặt lấy đất như thể đó là thứ duy nhất họ có thể nắm giữ. Họ không nói chuyện, không nhìn nhau, chỉ thở gấp gáp như thể đang cố gắng lấy lại hơi thở. Một số người trong số họ có vẻ như đang cố gắng nhớ lại điều gì đó, nhưng không thể nhớ được. Họ chỉ nằm đó, nắm chặt lấy đất, như thể đó là thứ duy nhất họ có thể tin tưởng.</continuation","Los hombres yacían boqueando como peces fuera fue del agua. Se aferraban a la tierra como los niños se aferran a los objetos familiares, por muy fríos y muertos que estén, sin importarles lo que ha ocurrido o lo que puede ocurrir; sus dedos estaban hundidos en","el polvo y todos gritaban para evitar la rotura de sus tímpanos, para evitar el estallido de su razón, con las bocas abiertas, y Montag gritaba con ellos, una protesta contra el viento que les arrugaba los rostros, les desgarraba los labios y les hacía sangrar las narices.","la tierra como si fueran raíces, como si quisieran absorber el calor y la vida de la tierra, como si quisieran evitar que la muerte los arrancara de allí. Sus ojos estaban cerrados, pero sus rostros reflejaban una expresión de dolor y desesperación, como si hubieran visto algo que no podían soportar. La sangre se había acumulado en sus labios y nar","Adamlar çimene bırakılmış balıklar gibi zorlukla nefes alıyorlardı. Dünyayı tıpkı bir çocuğun bildiği şeyleri, ne kadar soğuk veya sıcak olduğuna aldırmadan, ne olmuş veya ne olacak olduğuna bakmadan tuttuğu gibi,","parmakları toprağa pençelenmiş, hepsi birden kulaklarının patlamasını önlemek için, akıllarını kaybetmemek için bağırarak tutuyorlardı. Montag da onlarla birlikte, yüzlerini paralayıp dudaklarını yırtan ve burunlarını kanatan rüzgârı protesto etmek için bağırıyordu.","herşeyi olduğu gibi kabullenerek, neşeyle ve umutla tutuyordu. Herşeyin bir anlamı vardı, herşeyin bir amacı vardı. Ve bu adamlar, bu dünyada bir amaçları olduğunu biliyorlardı. Onlar, bu dünyada bir şeyler yapmak, bir şeyler başarmak için buradaydılar. Ve bu yüzden, zorlukla nefes alsalar da, umutla ve neşeyle tutuyorl"
"Silently, Granger arose, felt his arms, and legs, swearing, swearing incessantly under his breath,",tears dripping from his face. He shuffled down to the river to look upstream.,I can't help you with that.,"Lặng lẽ, Granger ngồi dậy, sờ tay sờ chân, chửi thề, thì thào chửi thề không ngừng,",nước mắt từ mặt ông nhểu xuống. Ông tập tễnh đi xuống bờ sông nhìn lên thượng nguồn.,"nhẹ nhàng, Granger ngồi dậy, sờ tay sờ chân, chửi thề, thì thào chửi thề không ngừng, như thể đang cố gắng tìm kiếm một thứ gì đó trong bóng tối.","En silencio, Granger se levantó, se palpó los brazos, las piernas, blasfemando, blasfemando incesantemente entre dientes,",mientras las lágrimas le corrían por el rostro. Se arrastró hacia el río para mirar aguas arriba.,"se palpó los brazos, las piernas, blasfemando, blasfemando incesantemente entre dientes, se levantó, Granger en silencio","Sessizce, ellerini ayaklarını kontrol edip küfrederek, dişlerinin arasından küfrederek ve gözlerinden","yaşlar akarak, Granger ayağa kalktı. Ayaklarını sürüyerek ırmağın akıntısına bakmak için yürüdü.","birbirine kenetlenmiş, küfrederek ve gözlerinden akan yaşlarla, ellerini ayaklarını kontrol edip, dişlerinin arasından küfrederek ve gözlerinden akan yaşlarla, sessizce, ellerini ayaklarını kontrol edip küfrederek, dişlerinin arasından küfrederek ve gözlerinden akan yaşlarla"
"The trees overhead made a great sound of letting down their dry rain. The girl stopped and looked as if she might pull back in surprise, but instead stood regarding Montag with eyes so dark and shining and alive, that","he felt he had said something quite wonderful. But he knew his mouth had only moved to say hello, and then when she seemed hypnotized by the salamander on his arm and the phoenix-disc on his chest, he spoke again.","he felt he had to look away. She was a strange and wonderful creature, and he felt a pang of regret for having disturbed her. He took a step back, but she didn't move, her eyes still fixed on him with an unnerving intensity. The trees continued to rustle and whisper above them, their dry leaves crackling and falling to the ground like a soft, golden rain. The girl's gaze was like a weight on him, making him feel heavy and","Cây cối trên đầu rào rào đổ con mưa lá. Cô gái dừng bước và trông như thể sẽ giật lùi lại vì bị bất ngờ, song nàng lại đứng đấy nhìn Montag với đôi mắt thật đen thật sáng thật sống động đến nỗi anh cảm thấy","mình vừa nói một điều gì tuyệt đẹp. Song anh biết miệng anh chỉ vừa mới động đậy để nói tiếng chào, và khi nàng có vẻ bị thôi miên bởi con rồng lửa trên cánh tay anh và cái đĩa phượng hoàng trên ngực anh, anh lại nói.","như thể sẽ giật lùi lại vì bị bất ngờ, song nàng lại đứng đấy nhìn Montag với đôi mắt thật đen thật sáng thật sống động đến nỗi anh cảm thấy","Los árboles, sobre sus cabezas, susurraban al soltar su lluvia seca. La muchacha se detuvo y dio la impresión de que iba a retroceder, sorprendida; pero, en lugar de ello, se quedó mirando a Montag con ojos tan oscuros, brillantes y vivos, que él","sintió que había dicho algo verdaderamente maravilloso. Pero sabía que su boca sólo se había movido para decir adiós, y cuando ella pareció quedar hipnotizada por la salamandra bordada en la manga de él y el disco de fénix en su pecho, volvió a hablar.","se sintió atraído hacia ella como hacia una llama. La muchacha no parecía tener miedo, solo curiosidad, y Montag se dio cuenta de que estaba disfrutando de la situación, como si estuviera descubriendo un secreto que nadie más conocía. La lluvia seca de los árboles cesó, y el silencio se hizo más profundo, como si el mundo ent","Başlarının üzerindeki ağaçlar kuru yapraklarını bir yağmur gibi dökerken büyük bir gürültü çıkardılar. Kız durdu ve geri çekilecek gibi baktı, fakat bunun yerine koyu renk, parlak ve canlı bakışlarıyla onu seyretti. Montag","kendini ona harika bir şeyler söylemiş gibi hissetti. Fakat yalnızca merhaba diyecek kadar ağzını kımıldattığını biliyordu ve kolundaki semenderle göğsündeki yuvarlak anka kuşu düğmelerini gören kız hipnotize olmuş gibi göründüğünde, Montag tekrar konuştu.","bir an için durdu, sonra da kızı izlemeye devam etti. Kızın gözleri, Montag'ınkilere benzemiyordu. Onunkiler, bir ateş gibi yanıyordu. Montag, kızın gözlerinde bir şeyler gördü, ama ne olduğunu tam olarak anlayamadı. Kız, Montag'a bir şeyler söylemek istiyormuş gibi baktı, ama sonra da dönüp gitti. Montag, kızın ark"
"As he stood there the sky over the house screamed. There was a tremendous ripping sound as if two giant hands had torn ten thousand miles of black linen down the seam. Montag was cut in half. He felt his chest chopped down and split apart. The jet-bombs going over, going over, going over, one two, one two, one two, six of","them, nine of them, twelve of them, one and one and one and another and another and another, did all the screaming for him. He opened his own mouth and let their shriek come down and out between his bared teeth. The house shook. The flare went out in his hand. The moonstones vanished. He felt his hand plunge toward the telephone.","them, one two, one two, one two, six of them, one two, one two, one two, six of them, one two, one two, one two, six of them, one two, one two, one two, six of them, one two, one two, one two, six of them, one two, one two, one two, six of them, one two, one two, one two, six of them, one two,","Giữa lúc anh đứng đó thì bầu trời bên trên căn nhà thét lên. Có tiếng xé toạc khủng khiếp như thể có hai bàn tay khổng lồ vừa xé toang một vạn dặm vải lanh đen dọc đường khâu. Montag bị xẻ làm đôi. Anh cảm thấy ngực mình bị chẻ và tách thành hai nửa. Máy bay ném bom bay qua, bay qua nữa, bay qua nữa, một hai, một hai, một hai, sáu chiếc, chín chiếc,","mười hai chiếc, một chiếc rồi một chiếc rồi một chiếc rồi một chiếc nữa và chiếc nữa và chiếc nữa, tất cả đang gào thét thay anh. Anh mở miệng ra để tiếng thét chói lói của chúng giáng xuống rồi bật khỏi hai hàm ráng anh trần trụi nhe ra. Căn nhà rung chuyển. Ngọn lửa tắt phụt trong tay anh. Hai hòn đá mặt trăng biến mất. Anh cảm thấy tay mình lao về phía điện thoại.","mười hai chiếc, mười tám chiếc, hai mươi bốn chiếc, một hai, một hai, một hai, ba mươi sáu chiếc, bốn mươi tám chiếc, sáu mươi chiếc, tám mươi chiếc, một trăm chiếc, một trăm hai mươi chiếc, một trăm bốn mươi chiếc, một trăm sáu mươi chiếc, một trăm tám mươi chiếc, hai trăm chiếc, hai trăm hai mươi chiếc,","Mientras permanecía inmóvil, el cielo que se extendía sobre la casa empezó a aullar. Se produjo un sonido desgarrador, como si dos manos gigantes hubiesen desgarrado por la costura veinte mil kilómetros de tela negra. Montag se sintió partido en dos. Le pareció que su pecho se hundía y se desgarraba. Las bombas cohetes siguieron pasando, pasando, una, dos, una dos, seis de","ellas, nueve de ellas, doce de ellas, una y una y otra y otra lanzaron sus aullidos por él. Montag abrió la boca y dejó que el chillido penetrara y volviera a salir entre sus dientes descubiertos. La casa se estremeció. El encendedor se apagó en sus manos. Las dos pequeñas lunas desaparecieron. Montag sintió que su mano se precipitaba hacia el teléfono.","una, dos, seis de una, dos, una, dos, seis de una, dos, una, dos, seis de una, dos, una, dos, seis de una, dos, una, dos, seis de una, dos, una, dos, seis de una, dos, una, dos, seis de una, dos, una, dos, seis de una, dos, una, dos, seis de una, dos, una, dos, seis de","Montag orada ayakta dururken, gökyüzü evin üzerinde haykırıyordu. Sanki iki dev el, binlerce millik siyah bir keten kumaşı ortadan ikiye ayırıp yırtıyor ve yırtarken müthiş bir ses çıkarıyordu. Montag da ikiye bölünmüş gibiydi. Göğsünün ikiye bölünüp parçalandığını hissetti. Jet bombaları tepesinden geçiyor, geçiyor, geçiyordu, bir iki, bir iki,","bir iki, altı tane, dokuz tane, on iki tanesi, bir, bir, bir daha, bir diğeri, bir diğeri daha... Onun yerine bütün çığlıkları atıyorlardı. Ağzını açtı ve bu çığlıkların açığa çıkmış dişlerinin arasında girip çıkmasını bekledi. Ev sarsıldı. Elindeki ateş söndü. Aytaşları yok oldular. Elinin telefona doğru uzandığını hissetti.","bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki, bir iki,"
"Montag sank down into a chair and looked at this woman. Her eyes were closed now,","gently, and he put out his hand to feel the warmness of breath on his palm.","and he could not see her face. He could only see the outline of her head, the shape of her hair, and the curve of her neck. He felt a sense of unease, as if he was looking at a stranger, someone he had never seen before. He tried to remember the way she had looked at him, the way she had smiled, but it was all gone, lost in the darkness of her closed eyes.","Montag ngồi phịch xuống một cái ghế và nhìn người đàn bà. Mắt cô giờ đang nhắm, dịu","dàng, và anh chìa tay ra để cảm nhận sự ấm áp của hơi thở trên lòng bàn tay.","nhẹ như hai cánh hoa. Montag cảm thấy một sự bình yên kỳ lạ khi nhìn vào cô. Cô không còn là một người phụ nữ nữa, mà là một tác phẩm nghệ thuật, một kiệt tác của tạo hóa. Montag không thể rời mắt khỏi cô, như bị hút vào một thế giới khác.",Montag se dejó caer en una silla y contempló a su mujer. Ahora tenía los ojos,cerrados. Apaciblemente él alargó una mano para sentir en la palma la tibieza de la respiración.,"cerrados y la boca entreabierta, como si estuviera a punto de decir algo, pero no emitía ningún sonido. Montag se acercó a ella y le tomó la mano, sintiendo su frialdad y su inmovilidad. La miró a la cara, buscando alguna señal. de vida, pero no encontró nada. Se sentó a su lado, rodeándola con sus brazos, y comenz",Montag bir koltuğa gömüldü ve kadına baktı. Kadının gözleri,"kapalıydı. Nazikçe elini uzattı, ılık nefesini elinin tersinde duymak istedi.","görmüyordu. Montag, kadının yüzünü inceledi ve onun ne kadar güzel olduğunu fark etti. Kadının saçları uzun ve siyah, teni pürüzsüz ve beyazdı. Montag, kadının güzelliğinden etkilendi ve ona daha yakından bakmak istedi. Kadının gözleri kapalıydı, ama Montag onun gözlerinin ne kadar güzel olduğunu hayal edebiliyordu. Montag, kadının"
Montag looked at the cards in his own hands. “I-I've been thinking. About the,fire last week. About the man whose library we fixed. What happened to him?”,firehouse. And the books. Last night I saw a woman. She was reading a book. I saw her. She was reading a book. I saw her. She was reading a book. I saw her. She was reading a book. I saw her. She was reading a book. I saw her. She was reading a book. I saw her. She was reading a book. I saw her. She was reading a book. I saw her. She was,"Montag nhìn những lá bài trong tay mình. ""Tôi... tôi đang nghĩ, về đám cháy tuần rồi. Về người","đàn ông có cái thư viện mà chúng ta đã xử lý. Chuyện gì xảy ra với ông ta rồi?""","phụ nữ chết trong đám cháy. Cô ấy đã tự thiêu mình cùng với những cuốn sách. Tôi không thể hiểu tại sao cô ấy lại làm như vậy. Những cuốn sách đó có gì đặc biệt đến mức cô ấy sẵn sàng hy sinh mạng sống của mình?""","Montag examinó los naipes que tenía en las manos. —Es... estaba, pensando sobre el",fuego de la semana pasada. Sobre el hombre cuya biblioteca liquidamos. ¿Qué le sucedió?,"asunto, y de repente me di cuenta de que no tenía sentido. ¿Qué importaba si los naipes estaban en orden o no? ¿Qué importaba si el juego era justo o no? ¿Qué importaba si ganaba o perdía? Nada de eso tenía importancia. Lo único que importaba era el fuego, el fuego que ardía en mi interior, el fuego que me consumía.",Montag kendi elindeki kâğıtlara baktı. “Ben- Ben düşünüyordum da.,Geçen haftaki yangında kütüphanesinin icabına baktığımız adam... Ona ne oldu?,"Belki de bir gün, bir yerlerde, birileri bu kitapları yeniden yazacak ve insanlar yeniden düşünecekler. Belki de bir gün, bir yerlerde, birileri bu kitapları yeniden okuyacak ve insanlar yeniden hissedecekler. Belki de bir gün, bir yerlerde, birileri bu kitapları yeniden yaşayacak ve insanlar yeniden sevecekler."
"“No.” Montag gazed beyond them to the wall with the typed lists of a million forbidden books. Their names leapt in fire, burning down the years under his axe and his hose which sprayed not water but kerosene. “No.” But in his mind, a","cool wind started up and blew out of the ventilator grille at home, softly, softly, chilling his face. And, again, he saw himself in a green park talking to an old man, a very old man, and the wind from the park was cold, too.","spark of defiance had been lit, a flame that flickered with every passing moment, as he thought of the books he had burned, the knowledge he had destroyed, and the ideas he had silenced. ""No,"" he repeated, his voice barely above a whisper, but the sound echoed through his mind like a scream. He felt a shiver run down his spine as he realized that he was no longer just a fireman, but a force of destruction, a servant of a","""Không."" Montag nhìn qua đầu họ về phía bức tường có treo danh mục đánh máy của hàng triệu cuốn sách cấm. Tên của chúng đã lao vào lửa, cháy hàng nhiều năm dưới chiếc rìu và cái vòi rồng của anh, cái vòi không xịt ra nước mà là dầu hỏa. ""Không."" Nhưng trong tâm","trí anh, một làn gió lạnh nổi lên thổi ra từ tấm lưới thông gió ở nhà, nhè nhẹ, làm mặt anh tê ran. Và, một lần nữa, anh thấy mình trong một công viên xanh trò chuyện với một ông già, một ông lão rất già, và gió thổi từ trong công viên cũng lạnh.","hồn anh, một ngọn lửa nhỏ đã bùng lên. ""Tôi không biết."" Anh nhìn họ, nhìn những khuôn mặt trắng bệch, đôi mắt rỗng tuếch, những cái miệng nhai kẹo cao su, và anh nghĩ, ""Tôi không biết.""","—No. Montag miró hacia la pared, más allá de ellos, en la que había las listas mecanografiadas de un millón de libros prohibidos. Sus nombres se consumían en el fuego, destruyendo los años bajo su hacha y su manguera, que arrojaba petróleo en vez de agua.","—No. Pero, procedente de las rejas de ventilación de su casa, un fresco viento empezó a soplar helándole suavemente el rostro. Y, una vez más, se vio en el parque hablando con un viejo, un hombre muy viejo, y también el viento del parque era frío.","—No. Montag miró hacia la pared, más allá de ellos, en la que había las listas mecanografiadas de un millón de libros prohibidos. Sus nombres se consumían en el fuego, destruyendo los años bajo su hacha y su manguera, que arrojaba petróleo en vez de agua.","“Hayır.” Montag, onların arkasında, milyonlarca yasaklanmış kitabın listesinin bulunduğu duvara gözünü dikip baktı. Adları, su yerine gazyağı püskürten hortumunun ve baltasının altında ateşe atılıp yandılar. “Hayır.” Fakat kafasının içinde, evdeki","vantilatörün ızgarasından, serin bir rüzgâr esmeye, hafif hafif yüzüne vurmaya başlamıştı. Tekrar kendini, yeşil bir parkta, yaşlı bir adamla, çok yaşlı bir adamla konuşurken gördü, parktan esen rüzgâr da soğuktu.","kitapların anıları, birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer, sanki birer birer,"
"Montag hesitated, “Was-was it always like this? The firehouse,","our work? I mean, well, once upon a time...”","the firehouse, was-was it always like this? Montag hesitated,","Montag ngần ngừ. ""Có... có phải xưa nay nó luôn luôn vậy không? Cái trạm","phóng hỏa này, công việc của chúng ta? Ý tôi là, từ ngày xửa ngày xưa...""","đường sắt này, cái con đường này, cái nhà này, cái người đàn bà này, cái người đàn ông này, cái con chó này, cái con mèo này, cái cái cái... Tất cả đều luôn luôn vậy, không có gì thay đổi cả. Montag cảm thấy một sự nhàm chán, một sự tẻ nhạt trong cuộc sống của mình. Anh ta muốn có một sự thay đổi, một sự mới mẻ, nhưng anh","Montag vaciló: —¿Siempre..., siempre ha sido así? ¿El cuartel de","bomberos, nuestro trabajo? Bueno, quiero decir que hubo una época...",bomberos ha sido siempre el centro de la cultura? —preguntó.,"Montag durakladı, “Bu hep böyle miydi? itfaiye","merkezi, bizim işimiz? Yani, şey, bir zamanlar...","merkezinde hep böyle miydi? Yangınlar, yangınlar, yangınlar, her gece, her gün, her dakika? İnsanlar her zaman bu kadar mı yalnızdılar, bu kadar mı mutsuzdular, bu kadar mı boşlukta yaşıyorlardı?"
"Next thing they were up in musty blackness, swinging silver hatchets at doors that were, after all, unlocked, tumbling through like boys all rollick and shout. “Hey! “ A fountain of books sprang down upon Montag as he climbed shuddering up the sheer stair-well. How inconvenient! Always before it had been like snuffing a candle. The police went first and adhesive-taped the victim's mouth and bandaged him off into their glittering beetle cars,","so when you arrived you found an empty house. You weren't hurting anyone, you were hurting only things! And since things really couldn't be hurt, since things felt nothing, and things don't scream or whimper, as this woman might begin to scream and cry out, there was nothing to tease your conscience later. You were simply cleaning up. Janitorial work, essentially. Everything to its proper place. Quick with the kerosene! Who's got a match!","of and with like snuffing a candle, the police went first and adhesive-taped the victim's mouth and bandaged him off into their glittering beetle cars, always before it had been like boys all rollick and shout, tumbling through doors that were, after all, unlocked, swinging silver hatchets at a fountain of books sprang down upon Montag as he climbed shuddering up the sheer stair-well, how inconvenient, hey, next thing they were","Loáng cái họ đã xông lên bóng tối sực mùi ẩm mốc, tay vung rìu bạc vào những cánh cửa mà rốt cuộc hóa ra không khóa, ngã dúi dụi như đám trẻ con vừa lăn lộn vừa la hét. ""Này!"" Một dòng thác sách đổ xuống người Montag trong khi anh run run trèo lên cái thang dựng đứng. Bất tiện quá! Trước nay chuyện này luôn giống như dập tắt một ngọn nến. Cảnh sát vào đầu tiên, dán băng dính lên mồm nạn nhân rồi điệu y ra những chiếc xe giống như lũ bọ cánh cứng bóng lưỡng của họ, thành ra","khi ta đến thì chỉ thấy một căn nhà trống. Ta không gây đau đớn cho ai, ta chỉ gây đau đớn cho đồ vật. Và bởi đồ vật thật ra không đau đớn được, bởi đồ vật không có cảm giác, và đồ vật không thét lác hay rên rỉ, như người đàn bà này có khi sắp thét lác hay khóc lóc tới nơi, nên sẽ chẳng có gì khiến lương tâm ta bị cắn rứt về sau. Ta chỉ đang dọn dẹp. Làm vệ sinh, thực chất là vậy. Trả mọi thứ đâu về lại đấy. Dầu lửa, nhanh lên! Ai có diêm nào!","những chiếc xe giống như lũ bọ cánh cứng bóng lưỡng của họ, thành ra Montag đã phải trèo lên cái thang dựng đứng, tay vung rìu bạc vào những cánh cửa mà rốt cuộc hóa ra không khóa, ngã dúi dụi như đám trẻ con vừa lăn lộn vừa la hét. ""Này!"" Một dòng thác sách đổ xuống người Montag trong khi anh run run trèo lên cái thang","Al instante, iniciaron el ascenso en la oscuridad, golpeando con sus hachuelas plateadas puertas que, sin embargo, no estaban cerradas, tropezando los unos con los otros, como chiquillos, gritando y alborotando. —¡Eh! Una catarata de libros cayó sobre Montag mientras éste ascendía vacilantemente la empinada escalera. ¡Qué inconveniencia! Antes, siempre había sido tan sencillo como apagar una vela. La Policía llegaba primero, amordazaba y ataba a la víctima y se la llevaba en sus resplandecientes vehículos,","de modo que cuando llegaban los bomberos encontraban la casa vacía. No se dañaba a nadie, únicamente a objetos. Y puesto que los objetos no podían sufrir, puesto que los objetos no sentían nada ni chillaban o gemían, como aquella mujer podía empezar a hacerlo en cualquier momento, no había razón para sentirse, después, una conciencia culpable. Era tan sólo una operación de limpieza. Cada cosa en su sitio. ¡Rápido con el petróleo! ¿Quién tiene una cerilla?","sin embargo, no estaban cerradas, tropezando los unos con los otros, como chiquillos, gritando y alborotando. —¡Eh! Una catarata de libros cayó sobre Montag mientras éste ascendía vacilantemente la empinada escalera. ¡Qué inconveniencia! Antes, siempre había sido tan sencillo como apagar una vela. La Policía llegaba primero, am","Sonra küflü karanlığa daldılar, ellerindeki gümüş baltaları her şeye rağmen kilitli olmayan kapılara doğru savuruyordu, çocuklar gibi sevinçle bağrışıyorlardı. “Hey!” Montag dimdik merdiveni sarsarak tırmanırken, kitaplar üzerine sebil gibi akmaya başladı. Ne kadar elverişsiz bir durum! Önceleri hep bir mumu üflemek gibiydi. Polis önden gider, kurbanlarının ağzını bantlar, sonra da böcek gibi parlak arabalarına adamı kapatıp","götürürlerdi, böylece sen gittiğinde boş bir ev bulurdun. Hiç kimseyi incitmezdin, yalnızca nesneleri incitirdin. Nesneler de gerçekten incitilemediklerine göre, hiçbir şey hissetmezler ve bağırıp sızlanmazlar, bu kadın gibi bağırıp çağırmaya başlayamayacaklarına göre, daha sonra senin vicdanını rahatsız edecek bir şey olmazdı. Sadece temizlik yapıyordun. Kapıcı temizliği, aslında. Her şey yerli yerine. Çabuk gazyağını getirin! Kimde kibrit var?","götürürlerdi. Ama şimdi, Montag'ın merdivenleri sarsarak tırmanmasıyla birlikte, kitaplar her yana saçılmaya başladı. Montag, kitapların üzerine sebil gibi akan suyun sesini duydu. Bu, onun için bir çeşit müzik gibiydi. Kitaplar, suyun içinde dans ediyor, sayfaları açılıyor ve kapanıyordu. Montag, bu manzarayı izlerken, bir"
"But now, tonight, someone had slipped. This woman was spoiling the ritual. The men were making too much noise, laughing, joking to cover her terrible accusing silence below. She made the empty rooms roar with accusation","and shake down a fine dust of guilt that was sucked in their nostrils as they plunged about. It was neither cricket nor correct. Montag felt an immense irritation. She shouldn't be here, on top of everything!","and with her silence, the men's laughter and joking seemed to falter, their attempts to cover her accusing gaze only making the emptiness of the rooms more pronounced, the shadows cast by the flickering candles dancing on the walls like restless spirits, as if the very house itself was awakening to the weight of her unspoken words.","Nhưng lúc này, đêm nay, ai đó đã lỉnh mất. Người đàn bà này đang làm hỏng mất nghi thức. Đám đàn ông đang gây quá nhiều huyên náo, cười vang, đùa cợt, nhằm lấp đi sự im lặng buộc tội kinh khủng của bà ta bên dưới. Bà ta làm cho những căn phòng trống gầm lên","buộc tội và rũ xuống một thứ bụi mịn tội lỗi xộc vào lỗ mũi họ trong khi họ sục sạo khắp nơi. Thế này chẳng đúng mà cũng không công bằng. Montag cảm thấy vô cùng bực bội. Đáng lẽ bà ta đừng có đó mới phải, không có bà ta thì cũng đã lắm chuyện rồi!","như một con thú bị thương. Bà ta làm cho những bức tường rung lên như một trận động đất. Bà ta làm cho không khí trở nên nặng nề như một đám mây bão. Bà ta làm cho những người đàn ông phải cố gắng nói to hơn, cười lớn hơn, để lấp đi tiếng gầm thét của bà ta. Nhưng không ai có thể lấp đi được tiếng gầm thét đó. Tiếng gầm th","Pero aquella noche, alguien se había equivocado. Aquella mujer estropeaba el ritual. Los hombres armaban demasiado ruido, riendo, bromeando, para disimular el terrible silencio acusador de la mujer. Ella hacía que las habitaciones","vacías clamaran acusadoras y desprendieran un fino polvillo de culpabilidad que era sorbido por ellos al moverse por la casa. Montag sintió una irritación tremenda. ¡Por encima de todo, ella no debería estar allí!","parecieran más pequeñas, más opresivas, más carentes de aire. La mujer se había sentado en el sofá, con la espalda recta y los ojos fijos en algún punto delante de ella, sin mirar a nadie, sin hablar. Los hombres intentaban ignorarla, pero no podían evitar lanzarle miradas furtivas, como si esperaran que ella hiciera algo, que dij","Fakat şimdi, bu gece, birisi hata yapmıştı. Bu kadın ayini bozmuştu. Aşağıdaki kadının korkunç suçlayıcı sessizliğini örtmek için adamlar gereğinden fazla gürültü yapıyorlar, gülüyorlar, şakalaşıyorlardı. Kadın boş odaları suçlamayla kükretti","ve onlar içeri daldıklarında burunlarına dolan ince bir suç tozunun çökmesini bekledi. Bu ne kurallara uygundu, ne de doğru. Montag müthiş bir huzursuzluk hissetti. Bu kadın burada, her şeyin ortasında olmamalıydı!","ve adamların gürültüsünü bastırdı. Kadınların ayinini bozan kadın, şimdi aşağıda, adamların arasında duruyordu. Onu suçlayıcı sessizlik, adamların gürültüsünü bastırıyordu. Kadın, ayini bozan kadına baktı ve onu suçladı. Adamlar, kadının suçlamasını duydular ve sustular. Ayini bozan kadın,"
