Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['arabella'],julian,0,0.29,incorrect,london,0,0.14,incorrect,london,0,0.14,incorrect
['bea'],caroline,0,0.18,incorrect,marie,0,0.25,incorrect,marie,0,0.25,incorrect
['eden'],she,0,0.29,incorrect,vanilla,0,0.18,incorrect,vanilla,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,britain,0,0.18,incorrect,britain,0,0.18,incorrect
['rufus'],scarlett,0,0.15,incorrect,island,0,0.18,incorrect,island,0,0.18,incorrect
['eden'],leilani,0,0.36,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['rufus'],carlos,0,0.36,incorrect,puerto rico,0,0.12,incorrect,puerto rico,0,0.12,incorrect
['bea'],augusta,0,0.2,incorrect,augusta,0,0.2,incorrect,augusta,0,0.2,incorrect
['bea'],kim kardashian,0,0.12,incorrect,valentino,0,0.17,incorrect,valentino,0,0.17,incorrect
['arabella'],augusta,0,0.27,incorrect,mango,0,0.15,incorrect,mango,0,0.15,incorrect
['eden'],beatrice,0,0.33,incorrect,anthony trollope,0,0.1,incorrect,anthony trollope,0,0.1,incorrect
['rufus'],yuna,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['bea'],emily,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,mauna kea,0,0.15,incorrect,mauna kea,0,0.15,incorrect
['freddy'],john,0,0.0,incorrect,walrus,0,0.17,incorrect,walrus,0,0.17,incorrect
['rufus'],freddy,0,0.18,incorrect,princess,0,0.31,incorrect,princess,0,0.31,incorrect
['farman'],laurel,0,0.33,incorrect,mit,0,0.22,incorrect,mit,0,0.22,incorrect
['solène'],colette,0,0.62,incorrect,madame,0,0.17,incorrect,madame,0,0.17,incorrect
['laurel'],dr. maria rodriguez,0,0.24,incorrect,seaworld,0,0.43,incorrect,seaworld,0,0.43,incorrect
['rufus'],john,0,0.0,incorrect,orca,0,0.22,incorrect,orca,0,0.22,incorrect
['laurel'],dr. maria rodriguez,0,0.24,incorrect,dolphins,0,0.14,incorrect,dolphins,0,0.14,incorrect
['solène'],artist,0,0.17,incorrect,harry,0,0.0,incorrect,harry,0,0.0,incorrect
['laurel'],leia,0,0.4,incorrect,orca,0,0.2,incorrect,orca,0,0.2,incorrect
['eden'],she,0,0.29,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['tong'],smith,0,0.22,incorrect,blue moon cafe,0,0.22,incorrect,blue moon cafe,0,0.22,incorrect
['thomas'],taro,0,0.4,incorrect,spam,0,0.2,incorrect,spam,0,0.2,incorrect
['thomas'],john,0,0.2,incorrect,horizon,0,0.31,incorrect,horizon,0,0.31,incorrect
['arabella'],anyone,0,0.29,incorrect,earth,0,0.31,incorrect,earth,0,0.31,incorrect
['thomas'],severus,0,0.15,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['max'],helga,0,0.25,incorrect,thor,0,0.0,incorrect,thor,0,0.0,incorrect
['kamehameha'],kamehameha,1,1.0,correct,kamehameha,1,1.0,correct,kamehameha,1,1.0,correct
['kamehameha'],king kamehameha,0,0.8,correct,lu'ukia,0,0.24,incorrect,lu'ukia,0,0.24,incorrect
['thomas'],devon,0,0.18,incorrect,stonehenge,0,0.25,incorrect,stonehenge,0,0.25,incorrect
"['tan', 'rene tan', 'rene']",donald trump,0,0.3,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['eden'],she,0,0.29,incorrect,lacoste,0,0.18,incorrect,lacoste,0,0.18,incorrect
['thomas'],he,0,0.25,incorrect,michael,0,0.31,incorrect,michael,0,0.31,incorrect
['thomas'],chan,0,0.4,incorrect,hong kong,0,0.27,incorrect,hong kong,0,0.27,incorrect
['eden'],scarlett,0,0.17,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['bea'],caroline,0,0.18,incorrect,julia,0,0.25,incorrect,julia,0,0.25,incorrect
['eden'],bea,0,0.29,incorrect,bea,0,0.29,incorrect,bea,0,0.29,incorrect
['thomas'],john,0,0.2,incorrect,everest,0,0.15,incorrect,everest,0,0.15,incorrect
['arabella'],grand duke,0,0.33,incorrect,queen,0,0.15,incorrect,queen,0,0.15,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],odin,0,0.5,incorrect,stockholm,0,0.0,incorrect,stockholm,0,0.0,incorrect
['eden'],she,0,0.29,incorrect,chanterelle,0,0.27,incorrect,chanterelle,0,0.27,incorrect
['rufus'],mauna kea,0,0.14,incorrect,mauna kea,0,0.14,incorrect,mauna kea,0,0.14,incorrect
"['gopal das', 'das', 'gopal']",john,0,0.22,incorrect,lord,0,0.31,incorrect,lord,0,0.31,incorrect
['arabella'],caroline,0,0.38,incorrect,china,0,0.15,incorrect,china,0,0.15,incorrect
['eden'],scarlett,0,0.17,incorrect,mauna kea,0,0.15,incorrect,mauna kea,0,0.15,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['rufus'],lucas,0,0.4,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['solène'],prince,0,0.33,incorrect,princess,0,0.29,incorrect,princess,0,0.29,incorrect
['solène'],emily,0,0.18,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['eden'],emily,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['rufus'],emirates,0,0.31,incorrect,qantas,0,0.18,incorrect,qantas,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,her,0,0.29,incorrect,her,0,0.29,incorrect
['solène'],leilani,0,0.46,incorrect,mark twain,0,0.12,incorrect,mark twain,0,0.12,incorrect
['freddy'],frodo,0,0.55,incorrect,earth,0,0.18,incorrect,earth,0,0.18,incorrect
['rufus'],elizabeth,0,0.0,incorrect,beauty,0,0.18,incorrect,beauty,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,emerald,0,0.36,incorrect,emerald,0,0.36,incorrect
['freddy'],eden,0,0.4,incorrect,amalfi,0,0.17,incorrect,amalfi,0,0.17,incorrect
['freddy'],john,0,0.0,incorrect,mr. darcy,0,0.4,incorrect,mr. darcy,0,0.4,incorrect
['solène'],augusta,0,0.15,incorrect,augusta,0,0.15,incorrect,augusta,0,0.15,incorrect
['eden'],john,0,0.25,incorrect,ironwood,0,0.17,incorrect,ironwood,0,0.17,incorrect
['rufus'],john,0,0.0,incorrect,great valley,0,0.12,incorrect,great valley,0,0.12,incorrect
['eden'],dr. smith,0,0.15,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['freddy'],john,0,0.0,incorrect,medevac,0,0.31,incorrect,medevac,0,0.31,incorrect
['eden'],dr. smith,0,0.15,incorrect,advil,0,0.22,incorrect,advil,0,0.22,incorrect
['kelly'],birkin,0,0.18,incorrect,birkin,0,0.18,incorrect,birkin,0,0.18,incorrect
['eden'],draco,0,0.22,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['freddy'],harry,0,0.36,incorrect,mai tai,0,0.0,incorrect,mai tai,0,0.0,incorrect
['solène'],paris hilton,0,0.33,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['josh'],mike,0,0.0,incorrect,coconut,0,0.18,incorrect,coconut,0,0.18,incorrect
['eden'],dr. smith,0,0.15,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['eden'],leilani,0,0.36,incorrect,haunani-kay trask,0,0.1,incorrect,haunani-kay trask,0,0.1,incorrect
['eden'],bea,0,0.29,incorrect,bea,0,0.29,incorrect,bea,0,0.29,incorrect
['arabella'],queen elizabeth ii,0,0.23,incorrect,sharp,0,0.31,incorrect,sharp,0,0.31,incorrect
['arabella'],eleanor young,0,0.29,incorrect,vue,0,0.18,incorrect,vue,0,0.18,incorrect
"['von melke av sjokolades', 'von', 'av', 'melke', 'sjokolades']",wittelsbachs,0,0.29,incorrect,prince,0,0.22,incorrect,prince,0,0.22,incorrect
['arabella'],emily,0,0.31,incorrect,emma,0,0.33,incorrect,emma,0,0.33,incorrect
['arabella'],scarlett,0,0.38,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['greshamsbury'],jesus,0,0.35,incorrect,maasai mara,0,0.35,incorrect,maasai mara,0,0.35,incorrect
['arabella'],harry,0,0.31,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['arabella'],camille,0,0.4,incorrect,lani,0,0.33,incorrect,lani,0,0.33,incorrect
['solène'],elizabeth,0,0.27,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
"['solène', 'solène de courcy', 'courcy', 'de']",emily,0,0.29,incorrect,game of thrones,0,0.29,incorrect,game of thrones,0,0.29,incorrect
['arabella'],chanel,0,0.43,incorrect,cindy crawford,0,0.18,incorrect,cindy crawford,0,0.18,incorrect
['rufus'],he,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['solène'],stormy daniels,0,0.4,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['eden'],lucas,0,0.0,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['rufus'],scarlett,0,0.15,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['eden'],guinevere,0,0.31,incorrect,arthur,0,0.0,incorrect,arthur,0,0.0,incorrect
['gaos'],malfoys,0,0.55,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['thomas'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['thomas'],christian,0,0.27,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['max'],his son,0,0.0,incorrect,prince,0,0.0,incorrect,prince,0,0.0,incorrect
['arabella'],camilla,0,0.53,incorrect,harmony,0,0.27,incorrect,harmony,0,0.27,incorrect
['arabella'],mr. darcy,0,0.24,incorrect,emily,0,0.31,incorrect,emily,0,0.31,incorrect
['rufus'],leonardo,0,0.15,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['arabella'],delphine,0,0.25,incorrect,cosima,0,0.14,incorrect,cosima,0,0.14,incorrect
"['buffett', 'warren', 'warren buffett']",warren buffett,1,1.0,correct,warren buffett,1,1.0,correct,warren buffett,1,1.0,correct
['eden'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['bea'],eden,0,0.29,incorrect,eden,0,0.29,incorrect,eden,0,0.29,incorrect
"['freddy farman', 'farman', 'freddy']",farman-farmian,0,0.6,incorrect,farman-farmian,0,0.6,incorrect,farman-farmian,0,0.6,incorrect
['eden'],rebecca,0,0.36,incorrect,jason,0,0.22,incorrect,jason,0,0.22,incorrect
['rufus'],madonna,0,0.0,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect
['arabella'],lucille,0,0.27,incorrect,bellaloha,0,0.59,incorrect,bellaloha,0,0.59,incorrect
['arabella'],emily,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['bea'],emily,0,0.25,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect
['bea'],eden,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['eden'],bea,0,0.29,incorrect,bea,0,0.29,incorrect,bea,0,0.29,incorrect
['rufus'],he,0,0.0,incorrect,edward,0,0.18,incorrect,edward,0,0.18,incorrect
['bea'],dumbledore,0,0.31,incorrect,mummy,0,0.0,incorrect,mummy,0,0.0,incorrect
['arabella'],giorgio,0,0.13,incorrect,canaletto,0,0.35,incorrect,canaletto,0,0.35,incorrect
"['soane', 'john', 'john soane']",john soane,1,1.0,correct,soane,1,1.0,correct,soane,1,1.0,correct
"['soane', 'john', 'john soane']",soane,1,1.0,correct,soane,1,1.0,correct,soane,1,1.0,correct
['arabella'],michelle,0,0.38,incorrect,shaoxing,0,0.12,incorrect,shaoxing,0,0.12,incorrect
['thomas'],he,0,0.25,incorrect,canada,0,0.17,incorrect,canada,0,0.17,incorrect
['rufus'],valentino,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['rufus'],elizabeth bennet,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['rufus'],kit,0,0.0,incorrect,kit,0,0.0,incorrect,kit,0,0.0,incorrect
['rufus'],adam,0,0.0,incorrect,exeter,0,0.18,incorrect,exeter,0,0.18,incorrect
['rufus'],john,0,0.0,incorrect,range rover,0,0.12,incorrect,range rover,0,0.12,incorrect
['rufus'],john,0,0.0,incorrect,bombardier,0,0.13,incorrect,bombardier,0,0.13,incorrect
['rufus'],christian,0,0.29,incorrect,christofle,0,0.27,incorrect,christofle,0,0.27,incorrect
['rufus'],harry,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['rufus'],james,0,0.2,incorrect,charles lindbergh,0,0.18,incorrect,charles lindbergh,0,0.18,incorrect
['rufus'],nick,0,0.0,incorrect,qianlong,0,0.0,incorrect,qianlong,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,warren buffett,0,0.32,incorrect,warren buffett,0,0.32,incorrect
"['gao', 'mary gao', 'mary']",emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['rufus'],paul bowles,0,0.25,incorrect,paul bowles,0,0.25,incorrect,paul bowles,0,0.25,incorrect
['rufus'],john,0,0.0,incorrect,medina,0,0.0,incorrect,medina,0,0.0,incorrect
['rufus'],ali,0,0.0,incorrect,abdel,0,0.0,incorrect,abdel,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,leica,0,0.0,incorrect,leica,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,uncle,0,0.2,incorrect,uncle,0,0.2,incorrect
['rufus'],sebastian,0,0.14,incorrect,elon musk,0,0.29,incorrect,elon musk,0,0.29,incorrect
['rufus'],elizabeth,0,0.0,incorrect,mr. darcy,0,0.14,incorrect,mr. darcy,0,0.14,incorrect
['john'],phineas,0,0.36,incorrect,phineas,0,0.36,incorrect,phineas,0,0.36,incorrect
['john'],john,1,1.0,correct,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['rufus'],li,0,0.0,incorrect,chinese,0,0.17,incorrect,chinese,0,0.17,incorrect
['rufus'],she,0,0.25,incorrect,emma,0,0.0,incorrect,emma,0,0.0,incorrect
['rufus'],leif,0,0.22,incorrect,black,0,0.0,incorrect,black,0,0.0,incorrect
['rufus'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
"['leung guest', 'leung', 'guest']",radford,0,0.0,incorrect,up,0,0.29,incorrect,up,0,0.29,incorrect
['martha'],griffith,0,0.43,incorrect,diocesan,0,0.14,incorrect,diocesan,0,0.14,incorrect
['john'],she,0,0.29,incorrect,what,0,0.25,incorrect,what,0,0.25,incorrect
['mehmet'],john,0,0.2,incorrect,richard branson,0,0.1,incorrect,richard branson,0,0.1,incorrect
['rufus'],harry,0,0.2,incorrect,princess diana,0,0.21,incorrect,princess diana,0,0.21,incorrect
['mansour'],mansour,1,1.0,correct,marrakech,0,0.38,incorrect,marrakech,0,0.38,incorrect
['rufus'],rosina,0,0.36,incorrect,rosina,0,0.36,incorrect,rosina,0,0.36,incorrect
['rufus'],james,0,0.2,incorrect,alfred,0,0.18,incorrect,alfred,0,0.18,incorrect
['martha'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['martha'],colette bing,0,0.11,incorrect,mark rothko,0,0.59,incorrect,mark rothko,0,0.59,incorrect
['martha'],bill gates,0,0.25,incorrect,steve jobs,0,0.12,incorrect,steve jobs,0,0.12,incorrect
['gresham'],english,0,0.43,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect
['martha'],charlotte,0,0.4,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['rufus'],harry,0,0.2,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect
['tattle'],life,0,0.4,incorrect,adonis,0,0.17,incorrect,adonis,0,0.17,incorrect
['john'],my wife,0,0.0,incorrect,apple,0,0.0,incorrect,apple,0,0.0,incorrect
['john'],john,1,1.0,correct,meta,0,0.0,incorrect,meta,0,0.0,incorrect
['martha'],scarlett o'hara,0,0.48,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['rufus'],christian,0,0.29,incorrect,juliet,0,0.18,incorrect,juliet,0,0.18,incorrect
['martha'],peik lin,0,0.0,incorrect,chanel,0,0.33,incorrect,chanel,0,0.33,incorrect
['martha'],christian grey,0,0.3,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['arabella'],page six,0,0.25,incorrect,page,0,0.33,incorrect,page,0,0.33,incorrect
['rufus'],prince william,0,0.11,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect
['don'],don't,0,0.75,correct,queen elizabeth ii,0,0.1,incorrect,queen elizabeth ii,0,0.1,incorrect
['eden'],emily,0,0.22,incorrect,cocteau,0,0.18,incorrect,cocteau,0,0.18,incorrect
['eden'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['eden'],countess,0,0.17,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['arabella'],victoria,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['arabella'],emily,0,0.31,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['thomas'],he,0,0.25,incorrect,university of texas,0,0.32,incorrect,university of texas,0,0.32,incorrect
['olaf'],someone,0,0.18,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['thomas'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['thomas'],hubert,0,0.17,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['tong'],watson,0,0.6,incorrect,cho,0,0.29,incorrect,cho,0,0.29,incorrect
['rene'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['thomas'],giulia,0,0.17,incorrect,capraia,0,0.15,incorrect,capraia,0,0.15,incorrect
['rufus'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['deepa'],mom,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['thorne'],smith,0,0.36,incorrect,dr. smith,0,0.27,incorrect,dr. smith,0,0.27,incorrect
['eden'],countess,0,0.17,incorrect,countess,0,0.17,incorrect,countess,0,0.17,incorrect
['arabella'],countess,0,0.12,incorrect,countess,0,0.12,incorrect,countess,0,0.12,incorrect
['thomas'],he,0,0.25,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['eden'],arabella,0,0.17,incorrect,michelangelo,0,0.25,incorrect,michelangelo,0,0.25,incorrect
['freddy'],drake,0,0.36,incorrect,drake,0,0.36,incorrect,drake,0,0.36,incorrect
['eden'],emily,0,0.22,incorrect,husband,0,0.18,incorrect,husband,0,0.18,incorrect
['farman'],eden,0,0.2,incorrect,edward,0,0.33,incorrect,edward,0,0.33,incorrect
['eden'],she,0,0.29,incorrect,apple,0,0.22,incorrect,apple,0,0.22,incorrect
['freddy'],paris hilton,0,0.11,incorrect,paris hilton,0,0.11,incorrect,paris hilton,0,0.11,incorrect
['eden'],emily,0,0.22,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['eden'],britney,0,0.18,incorrect,naomi campbell,0,0.11,incorrect,naomi campbell,0,0.11,incorrect
['eden'],leila,0,0.22,incorrect,jackie chan,0,0.27,incorrect,jackie chan,0,0.27,incorrect
['eden'],she,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['john'],tom cruise,0,0.14,incorrect,arnold schwarzenegger,0,0.24,incorrect,arnold schwarzenegger,0,0.24,incorrect
['eden'],emily,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['thomas'],dr. lee,0,0.0,incorrect,adonis,0,0.33,incorrect,adonis,0,0.33,incorrect
['eden'],emily,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['thomas'],john,0,0.2,incorrect,his,0,0.44,incorrect,his,0,0.44,incorrect
['eden'],john,0,0.25,incorrect,michael phelps,0,0.22,incorrect,michael phelps,0,0.22,incorrect
['tessa'],tony stark,0,0.4,incorrect,iron man,0,0.15,incorrect,iron man,0,0.15,incorrect
['eden'],temperance brennan,0,0.27,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['eden'],harry,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['rene'],harry,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['eden'],emily,0,0.22,incorrect,japan,0,0.22,incorrect,japan,0,0.22,incorrect
['rene'],john,0,0.25,incorrect,elon musk,0,0.31,incorrect,elon musk,0,0.31,incorrect
['eden'],julia,0,0.0,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['freddy'],tom cruise,0,0.25,incorrect,south,0,0.0,incorrect,south,0,0.0,incorrect
['eden'],john,0,0.25,incorrect,monty python,0,0.12,incorrect,monty python,0,0.12,incorrect
['eden'],spock,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['rufus'],he,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['eden'],dr. smith,0,0.15,incorrect,dr. smith,0,0.15,incorrect,dr. smith,0,0.15,incorrect
['eden'],maitre d',0,0.31,incorrect,bentley,0,0.36,incorrect,bentley,0,0.36,incorrect
['tan'],smith,0,0.25,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['freddy'],harry,0,0.36,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['tong'],smith,0,0.22,incorrect,dr. smith,0,0.15,incorrect,dr. smith,0,0.15,incorrect
['eden'],mary,0,0.0,incorrect,mary,0,0.0,incorrect,mary,0,0.0,incorrect
['rufus'],leonardo,0,0.15,incorrect,leonardo da vinci,0,0.09,incorrect,leonardo da vinci,0,0.09,incorrect
['eden'],may,0,0.0,incorrect,cloudline,0,0.31,incorrect,cloudline,0,0.31,incorrect
['rene'],xi jinping,0,0.14,incorrect,china,0,0.22,incorrect,china,0,0.22,incorrect
['rene'],he,0,0.33,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['thomas'],draco,0,0.18,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
"['tong', 'thomas tong', 'thomas']",diego san antonio y viscaya,0,0.32,incorrect,san diego,0,0.31,incorrect,san diego,0,0.31,incorrect
['thomas'],cloudline,0,0.13,incorrect,cloudline,0,0.13,incorrect,cloudline,0,0.13,incorrect
['jane'],dr. drew,0,0.17,incorrect,dr. gregory house,0,0.1,incorrect,dr. gregory house,0,0.1,incorrect
['jane'],lucas,0,0.22,incorrect,warren buffett,0,0.33,incorrect,warren buffett,0,0.33,incorrect
['rufus'],eden,0,0.0,incorrect,jack,0,0.0,incorrect,jack,0,0.0,incorrect
['freddy'],paris,0,0.18,incorrect,paris,0,0.18,incorrect,paris,0,0.18,incorrect
['rufus'],he,0,0.0,incorrect,grand canyon,0,0.12,incorrect,grand canyon,0,0.12,incorrect
['eden'],elmgreen,0,0.5,incorrect,marfa,0,0.0,incorrect,marfa,0,0.0,incorrect
['rufus'],dragset,0,0.33,incorrect,elmgreen,0,0.15,incorrect,elmgreen,0,0.15,incorrect
['eden'],john,0,0.25,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['rufus'],john,0,0.0,incorrect,trump,0,0.4,incorrect,trump,0,0.4,incorrect
['eden'],john,0,0.25,incorrect,zeppelin,0,0.5,incorrect,zeppelin,0,0.5,incorrect
['eden'],mayra,0,0.0,incorrect,angelina jolie,0,0.22,incorrect,angelina jolie,0,0.22,incorrect
['eden'],camden,0,0.6,incorrect,marfa,0,0.0,incorrect,marfa,0,0.0,incorrect
['rufus'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['eden'],emily,0,0.22,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['rufus'],he,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['martha'],grandfather,0,0.35,incorrect,he,0,0.25,incorrect,he,0,0.25,incorrect
['bea'],john,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
"['gopal das', 'das', 'gopal']",kahuna,0,0.27,incorrect,kahuna,0,0.27,incorrect,kahuna,0,0.27,incorrect
