Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['anna'],she,0,0.0,incorrect,beatles,0,0.18,incorrect,beatles,0,0.18,incorrect
['jake'],john,0,0.25,incorrect,thor,0,0.0,incorrect,thor,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
"['mckellan', 'kellan', 'kellan mckellan']",west weston,0,0.31,incorrect,weston,0,0.33,incorrect,weston,0,0.33,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],west,0,0.0,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['gede'],he,0,0.33,incorrect,michelin,0,0.17,incorrect,michelin,0,0.17,incorrect
['janet'],barbie,0,0.36,incorrect,monica,0,0.18,incorrect,monica,0,0.18,incorrect
['anna'],emily,0,0.0,incorrect,julia,0,0.22,incorrect,julia,0,0.22,incorrect
['janet'],emily,0,0.2,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['anna'],scarlett,0,0.17,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['gede'],west,0,0.25,incorrect,esme,0,0.5,incorrect,esme,0,0.5,incorrect
['anna'],west,0,0.0,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],julia,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],green-weston,0,0.25,incorrect,green,0,0.22,incorrect,green,0,0.22,incorrect
['jake'],he,0,0.33,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jake'],weston,0,0.2,incorrect,weston,0,0.2,incorrect,weston,0,0.2,incorrect
['anna'],scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect
['anna'],she,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jake'],christian,0,0.15,incorrect,jack,0,0.75,correct,jack,0,0.75,correct
['jake'],he,0,0.33,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['jake'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],john,0,0.25,incorrect,kim kardashian,0,0.22,incorrect,kim kardashian,0,0.22,incorrect
['anna'],britney,0,0.18,incorrect,beatles,0,0.18,incorrect,beatles,0,0.18,incorrect
['janet'],professor,0,0.14,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['perfect'],west,0,0.36,incorrect,kanye,0,0.17,incorrect,kanye,0,0.17,incorrect
['alex'],dr. smith,0,0.0,incorrect,dr. smith,0,0.0,incorrect,dr. smith,0,0.0,incorrect
['alex'],john,0,0.0,incorrect,tom and jerry,0,0.24,incorrect,tom and jerry,0,0.24,incorrect
['alex'],me,0,0.33,incorrect,dr. phil,0,0.17,incorrect,dr. phil,0,0.17,incorrect
['alex'],scarecrow,0,0.31,incorrect,wizard of oz,0,0.12,incorrect,wizard of oz,0,0.12,incorrect
['alex'],west,0,0.25,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['alex'],west,0,0.25,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],jesus christ,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],lucas,0,0.22,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['alex'],anna,0,0.25,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['eko'],jessica,0,0.2,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['alex'],he,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],christian,0,0.15,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['alex'],anna,0,0.25,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['alex'],someone,0,0.18,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['anna'],west,0,0.0,incorrect,west,0,0.0,incorrect,west,0,0.0,incorrect
['anna'],christian,0,0.31,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['alex'],him,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,water,0,0.22,incorrect,water,0,0.22,incorrect
"['golden', 'golden boy', 'boy']",fontana,0,0.31,incorrect,fontana,0,0.31,incorrect,fontana,0,0.31,incorrect
['jake'],john,0,0.25,incorrect,antarctica,0,0.14,incorrect,antarctica,0,0.14,incorrect
['anna'],she,0,0.0,incorrect,anna,1,1.0,correct,anna,1,1.0,correct
['anna'],emily,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jake'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],tris,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['godda'],penis,0,0.0,incorrect,leonardo da vinci,0,0.36,incorrect,leonardo da vinci,0,0.36,incorrect
['anna'],west,0,0.0,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['mel'],john,0,0.0,incorrect,amazon,0,0.22,incorrect,amazon,0,0.22,incorrect
['janet'],weston,0,0.36,incorrect,waterford,0,0.29,incorrect,waterford,0,0.29,incorrect
['jake'],peeta,0,0.22,incorrect,macarons,0,0.17,incorrect,macarons,0,0.17,incorrect
['lemon'],west,0,0.22,incorrect,kanye,0,0.2,incorrect,kanye,0,0.2,incorrect
['anna'],her,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],john,0,0.25,incorrect,starbucks,0,0.15,incorrect,starbucks,0,0.15,incorrect
['anna'],emily,0,0.0,incorrect,las vegas,0,0.31,incorrect,las vegas,0,0.31,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],my wife,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],mom,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],dr. phil,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,artist,0,0.2,incorrect,artist,0,0.2,incorrect
['anna'],julia,0,0.22,incorrect,reagan,0,0.4,incorrect,reagan,0,0.4,incorrect
['ray'],west,0,0.0,incorrect,forbes,0,0.22,incorrect,forbes,0,0.22,incorrect
['alex'],tom,0,0.0,incorrect,elon musk,0,0.15,incorrect,elon musk,0,0.15,incorrect
['alex'],lucas,0,0.22,incorrect,lucifer,0,0.36,incorrect,lucifer,0,0.36,incorrect
['alex'],west,0,0.25,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['alex'],west,0,0.25,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['anna'],god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],josh,0,0.0,incorrect,september,0,0.0,incorrect,september,0,0.0,incorrect
['jake'],my baby brother,0,0.21,incorrect,leonardo,0,0.17,incorrect,leonardo,0,0.17,incorrect
['jake'],michael jackson,0,0.32,incorrect,michael,0,0.36,incorrect,michael,0,0.36,incorrect
['alex'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
"['mckellan', 'kellan', 'kellan mckellan']",god,0,0.0,incorrect,shakespeare,0,0.35,incorrect,shakespeare,0,0.35,incorrect
['alex'],forbes,0,0.2,incorrect,forbes,0,0.2,incorrect,forbes,0,0.2,incorrect
['jake'],harry,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],elara,0,0.44,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
"['green', 'anna', 'anna green']",john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
"['ford', 'tom ford', 'tom']",chanel,0,0.0,incorrect,givenchy,0,0.0,incorrect,givenchy,0,0.0,incorrect
['janet'],camilla,0,0.17,incorrect,dracula,0,0.17,incorrect,dracula,0,0.17,incorrect
['jake'],christian,0,0.15,incorrect,victor,0,0.0,incorrect,victor,0,0.0,incorrect
['jake'],west,0,0.25,incorrect,west,0,0.25,incorrect,west,0,0.25,incorrect
['jake'],god,0,0.0,incorrect,see,0,0.29,incorrect,see,0,0.29,incorrect
['jake'],west,0,0.25,incorrect,edward,0,0.2,incorrect,edward,0,0.2,incorrect
['jake'],frodo,0,0.0,incorrect,bag end,0,0.36,incorrect,bag end,0,0.36,incorrect
['bern'],thor,0,0.25,incorrect,swedish,0,0.18,incorrect,swedish,0,0.18,incorrect
['janet'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['boone'],mayacamas,0,0.0,incorrect,mount farm,0,0.27,incorrect,mount farm,0,0.27,incorrect
['janet'],west,0,0.44,incorrect,west,0,0.44,incorrect,west,0,0.44,incorrect
['janet'],she,0,0.25,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,witch,0,0.0,incorrect,witch,0,0.0,incorrect
['mckellans'],rockefellers,0,0.57,incorrect,john,0,0.15,incorrect,john,0,0.15,incorrect
['anna'],grace,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],juliette,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
"['jack lemmon', 'jack', 'lemmon']",tony curtis,0,0.24,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect
['anna'],connie,0,0.4,incorrect,julia,0,0.22,incorrect,julia,0,0.22,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['janet'],harry styles,0,0.24,incorrect,legolas,0,0.17,incorrect,legolas,0,0.17,incorrect
['legolas'],john,0,0.18,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect
['anna'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],tris,0,0.0,incorrect,california,0,0.43,incorrect,california,0,0.43,incorrect
['anna'],john,0,0.25,incorrect,christmas,0,0.15,incorrect,christmas,0,0.15,incorrect
['anna'],penelope,0,0.17,incorrect,flapper,0,0.18,incorrect,flapper,0,0.18,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],scarlett,0,0.17,incorrect,paris,0,0.22,incorrect,paris,0,0.22,incorrect
['jake'],john,0,0.25,incorrect,juliet,0,0.4,incorrect,juliet,0,0.4,incorrect
['eko'],john,0,0.29,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect
['reagan'],emily,0,0.18,incorrect,beach,0,0.36,incorrect,beach,0,0.36,incorrect
['reagan'],emily,0,0.18,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['reagan'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['reagan'],west,0,0.2,incorrect,west,0,0.2,incorrect,west,0,0.2,incorrect
['reagan'],michael,0,0.15,incorrect,michael jackson,0,0.29,incorrect,michael jackson,0,0.29,incorrect
['anna'],emily,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['alex'],west,0,0.25,incorrect,edward,0,0.2,incorrect,edward,0,0.2,incorrect
['alex'],west,0,0.25,incorrect,east,0,0.25,incorrect,east,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['alex'],my siblings,0,0.13,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect
['anna'],he,0,0.0,incorrect,pepper,0,0.0,incorrect,pepper,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,frank lloyd wright,0,0.18,incorrect,frank lloyd wright,0,0.18,incorrect
['anna'],christian,0,0.31,incorrect,sub-zero,0,0.0,incorrect,sub-zero,0,0.0,incorrect
['anna'],joey,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,eartha,0,0.4,incorrect,eartha,0,0.4,incorrect
"['green', 'anna', 'anna green']",her,0,0.25,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],dad,0,0.29,incorrect,george,0,0.0,incorrect,george,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,her,0,0.0,incorrect,her,0,0.0,incorrect
"['green', 'anna', 'anna green']",her,0,0.25,incorrect,angeles,0,0.59,incorrect,angeles,0,0.59,incorrect
['ray'],god,0,0.0,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],lucas,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],christian grey,0,0.22,incorrect,khaleesi,0,0.17,incorrect,khaleesi,0,0.17,incorrect
['anna'],she,0,0.0,incorrect,starbucks,0,0.15,incorrect,starbucks,0,0.15,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],jules verne,0,0.13,incorrect,jules,0,0.0,incorrect,jules,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['grandpa'],grandfather,0,0.67,incorrect,god,0,0.4,incorrect,god,0,0.4,incorrect
['alex'],my sister,0,0.15,incorrect,grandfather,0,0.27,incorrect,grandfather,0,0.27,incorrect
['alex'],mom,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['anna'],dr. smith,0,0.0,incorrect,dr. smith,0,0.0,incorrect,dr. smith,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['janet'],scarlett,0,0.46,incorrect,charlie,0,0.33,incorrect,charlie,0,0.33,incorrect
['anna'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['mel'],west,0,0.29,incorrect,west,0,0.29,incorrect,west,0,0.29,incorrect
['ray'],he,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['ray'],janet,0,0.25,incorrect,janet,0,0.25,incorrect,janet,0,0.25,incorrect
['janet'],her,0,0.25,incorrect,christian,0,0.29,incorrect,christian,0,0.29,incorrect
['reagan'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['ray'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['ray'],thomas,0,0.22,incorrect,michelin,0,0.0,incorrect,michelin,0,0.0,incorrect
['ray'],he,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['anna'],her,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],christian,0,0.31,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['jake'],anna,0,0.25,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['anna'],my sister,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
"['green', 'anna', 'anna green']",josh,0,0.0,incorrect,marie antoinette,0,0.38,incorrect,marie antoinette,0,0.38,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['alex'],him,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],his,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],he,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['jake'],max,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['alex'],victor,0,0.0,incorrect,trump,0,0.0,incorrect,trump,0,0.0,incorrect
['alex'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],tris,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
"['green', 'anna', 'anna green']",wife,0,0.22,incorrect,university,0,0.2,incorrect,university,0,0.2,incorrect
"['green', 'anna', 'anna green']",aquarius,0,0.33,incorrect,capri,0,0.27,incorrect,capri,0,0.27,incorrect
['alex'],victor,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['alex'],he,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],his mom,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['ray'],john,0,0.0,incorrect,warren buffett,0,0.12,incorrect,warren buffett,0,0.12,incorrect
['kellan'],prince charles,0,0.2,incorrect,disney,0,0.17,incorrect,disney,0,0.17,incorrect
['jake'],christian,0,0.15,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['jake'],he,0,0.33,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['janet'],she,0,0.25,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['mel'],emily,0,0.5,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['mel'],he,0,0.4,incorrect,monet,0,0.5,incorrect,monet,0,0.5,incorrect
['anna'],john,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,stranger,0,0.33,incorrect,stranger,0,0.33,incorrect
['anna'],he,0,0.0,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['anna'],emily,0,0.0,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['anna'],changi,0,0.4,incorrect,changi,0,0.4,incorrect,changi,0,0.4,incorrect
['anna'],my wife,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],my research,0,0.13,incorrect,brain,0,0.44,incorrect,brain,0,0.44,incorrect
['jake'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['anna'],freesia,0,0.18,incorrect,freesia,0,0.18,incorrect,freesia,0,0.18,incorrect
['anna'],scarlett,0,0.17,incorrect,barbie,0,0.2,incorrect,barbie,0,0.2,incorrect
"['anna', 'glow', 'anna glow']",spark,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],olivia,0,0.2,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ray'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['kasey'],mark zuckerberg,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['jake'],he,0,0.33,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['alex'],trump,0,0.0,incorrect,anderson cooper,0,0.21,incorrect,anderson cooper,0,0.21,incorrect
['grandpa'],grandma,0,0.86,correct,john,0,0.18,incorrect,john,0,0.18,incorrect
['alex'],edward snowden,0,0.22,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['anna'],my family,0,0.15,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['anna'],she,0,0.0,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['anna'],she,0,0.0,incorrect,los angeles,0,0.27,incorrect,los angeles,0,0.27,incorrect
['anna'],camilla,0,0.36,incorrect,miss piggy,0,0.0,incorrect,miss piggy,0,0.0,incorrect
['anna'],mark zuckerberg,0,0.11,incorrect,steve jobs,0,0.0,incorrect,steve jobs,0,0.0,incorrect
['anna'],my friend,0,0.15,incorrect,san francisco,0,0.35,incorrect,san francisco,0,0.35,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['anna'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['alex'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['anna'],christian,0,0.31,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
