Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['harvey'],mr. johnson,0,0.12,incorrect,wizards of the coast,0,0.23,incorrect,wizards of the coast,0,0.23,incorrect
['daphne'],goldilocks,0,0.12,incorrect,wolf,0,0.0,incorrect,wolf,0,0.0,incorrect
['barb'],emily,0,0.0,incorrect,emma,0,0.25,incorrect,emma,0,0.25,incorrect
['barb'],she,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['martín'],thomas,0,0.33,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['clarence'],emmet,0,0.31,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],him,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],john,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['peter'],jace,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['daphne'],john,0,0.4,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
"['santa claus', 'claus', 'santa']",brad pitt,0,0.29,incorrect,freud,0,0.2,incorrect,freud,0,0.2,incorrect
['petra'],emily,0,0.2,incorrect,miles,0,0.2,incorrect,miles,0,0.2,incorrect
['petra'],she,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['ben'],brody,0,0.25,incorrect,christmas,0,0.0,incorrect,christmas,0,0.0,incorrect
['pam'],jessica,0,0.2,incorrect,jan,0,0.33,incorrect,jan,0,0.33,incorrect
"['ryan', 'reynolds', 'ryan reynolds']",chris hemsworth,0,0.29,incorrect,robin,0,0.44,incorrect,robin,0,0.44,incorrect
['daphne'],christian,0,0.27,incorrect,christian,0,0.27,incorrect,christian,0,0.27,incorrect
"['charlotte lucas', 'charlotte', 'lucas']",john,0,0.15,incorrect,john,0,0.15,incorrect,john,0,0.15,incorrect
['daphne'],jess,0,0.2,incorrect,jessica,0,0.15,incorrect,jessica,0,0.15,incorrect
['jules'],shh,0,0.25,incorrect,mr. wilson,0,0.27,incorrect,mr. wilson,0,0.27,incorrect
['daphne'],miles,0,0.18,incorrect,miles,0,0.18,incorrect,miles,0,0.18,incorrect
['daphne'],emily,0,0.18,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
"['handsy', 'stanley', 'handsy stanley']",john,0,0.4,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['petra'],she,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['daphne'],shark,0,0.18,incorrect,shark,0,0.18,incorrect,shark,0,0.18,incorrect
['daphne'],newton,0,0.33,incorrect,jack,0,0.2,incorrect,jack,0,0.2,incorrect
['beard'],he,0,0.29,incorrect,adam,0,0.44,incorrect,adam,0,0.44,incorrect
['petra'],he,0,0.29,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['peter'],shane,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['peter'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['duke'],edward,0,0.2,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['duke'],john,0,0.0,incorrect,ymca,0,0.0,incorrect,ymca,0,0.0,incorrect
['duke'],he,0,0.33,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['cooper'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['daphne'],emily,0,0.18,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['petra'],michelle,0,0.15,incorrect,martha,0,0.36,incorrect,martha,0,0.36,incorrect
"['freeman', 'morgan freeman', 'morgan']",morgan freeman,1,1.0,correct,morgan freeman,1,1.0,correct,morgan freeman,1,1.0,correct
['harvey'],grandma,0,0.15,incorrect,shoes,0,0.36,incorrect,shoes,0,0.36,incorrect
['harvey'],mr. jenkins,0,0.24,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['harvey'],he,0,0.5,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['lenore'],scarlett,0,0.29,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['barb'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['daphne'],emily,0,0.18,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['lenore'],emily,0,0.18,incorrect,heathcliff,0,0.12,incorrect,heathcliff,0,0.12,incorrect
['lance'],mr. thompson,0,0.12,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['peter'],christian,0,0.14,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['peter'],she,0,0.25,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['petra'],god,0,0.0,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect
['petra'],her,0,0.5,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['peter'],emily,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['peter'],valentine,0,0.43,incorrect,harry,0,0.2,incorrect,harry,0,0.2,incorrect
['petra'],augustus,0,0.15,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['don'],don,1,1.0,correct,john,0,0.57,incorrect,john,0,0.57,incorrect
['jules'],maya,0,0.0,incorrect,miles,0,0.6,incorrect,miles,0,0.6,incorrect
['peter'],amazon,0,0.0,incorrect,michelangelo,0,0.24,incorrect,michelangelo,0,0.24,incorrect
['petra'],jessica,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['melly'],emily,0,0.6,incorrect,emily,0,0.6,incorrect,emily,0,0.6,incorrect
['peter'],trump,0,0.4,incorrect,elizabeth,0,0.29,incorrect,elizabeth,0,0.29,incorrect
['peter'],my partner,0,0.53,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
"['tessa', 'dare', 'tessa dare']",bodice,0,0.4,incorrect,victoria's secret,0,0.37,incorrect,victoria's secret,0,0.37,incorrect
['petra'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['daphne'],christian,0,0.27,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['daphne'],camel,0,0.36,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
"['jason roberts', 'jason', 'roberts']",valley girl,0,0.25,incorrect,john,0,0.67,incorrect,john,0,0.67,incorrect
['mulder'],bravo,0,0.18,incorrect,bravo,0,0.18,incorrect,bravo,0,0.18,incorrect
['duke'],she,0,0.29,incorrect,bob,0,0.0,incorrect,bob,0,0.0,incorrect
['daphne'],mom,0,0.0,incorrect,miles,0,0.18,incorrect,miles,0,0.18,incorrect
['jayjay'],robin,0,0.0,incorrect,robin,0,0.0,incorrect,robin,0,0.0,incorrect
"['ryan', 'reynolds', 'ryan reynolds']",stop,0,0.17,incorrect,god,0,0.36,incorrect,god,0,0.36,incorrect
['petra'],robin,0,0.2,incorrect,robin,0,0.2,incorrect,robin,0,0.2,incorrect
['leanna'],miss thompson,0,0.11,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['daphne'],emily,0,0.18,incorrect,stephen king,0,0.33,incorrect,stephen king,0,0.33,incorrect
['peter'],charlie,0,0.17,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['daphne'],emily,0,0.18,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['jules'],emily,0,0.2,incorrect,instagram,0,0.14,incorrect,instagram,0,0.14,incorrect
['petra'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['daphne'],emily,0,0.18,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
"['glen campbell', 'glen', 'campbell']",billie eilish,0,0.38,incorrect,ben,0,0.57,incorrect,ben,0,0.57,incorrect
['belle'],belle,1,1.0,correct,beauty,0,0.36,incorrect,beauty,0,0.36,incorrect
['daphne'],willow,0,0.0,incorrect,google,0,0.17,incorrect,google,0,0.17,incorrect
['harvey'],heathcliff,0,0.25,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['harvey'],emily,0,0.36,incorrect,starbucks,0,0.27,incorrect,starbucks,0,0.27,incorrect
['mulder'],jim,0,0.22,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect
['peter'],dad,0,0.0,incorrect,joe,0,0.25,incorrect,joe,0,0.25,incorrect
['peter'],john,0,0.0,incorrect,google,0,0.18,incorrect,google,0,0.18,incorrect
['petra'],emily,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['daphne'],emily,0,0.18,incorrect,beatles,0,0.31,incorrect,beatles,0,0.31,incorrect
['peter'],trump,0,0.4,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['daphne'],emily,0,0.18,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['harvey'],john,0,0.2,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect
['duke'],he,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['harvey'],emily,0,0.36,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['harvey'],he,0,0.5,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect
['duke'],john,0,0.0,incorrect,love,0,0.25,incorrect,love,0,0.25,incorrect
['daphne'],emily,0,0.18,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect
['ash'],adam,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['petra'],emily,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['duke'],he,0,0.33,incorrect,lucy,0,0.25,incorrect,lucy,0,0.25,incorrect
['duke'],emily,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['duke'],bezos,0,0.22,incorrect,lucifer,0,0.36,incorrect,lucifer,0,0.36,incorrect
['daphne'],emily,0,0.18,incorrect,justin bieber,0,0.21,incorrect,justin bieber,0,0.21,incorrect
['peter'],john,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['landon'],john,0,0.4,incorrect,google,0,0.17,incorrect,google,0,0.17,incorrect
['katya'],brittany,0,0.31,incorrect,cherry,0,0.18,incorrect,cherry,0,0.18,incorrect
['elda'],ms. johnson,0,0.0,incorrect,mountain,0,0.17,incorrect,mountain,0,0.17,incorrect
['elda'],emiko,0,0.22,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['maya'],emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['mulder'],yuna,0,0.2,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['daphne'],simon,0,0.18,incorrect,chocolate,0,0.27,incorrect,chocolate,0,0.27,incorrect
['petra'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['petra'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['daphne'],emily,0,0.18,incorrect,god,0,0.22,incorrect,god,0,0.22,incorrect
['peter'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['daphne'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
