Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['ryan'],ethan,0,0.44,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['sara'],emily,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,jason,0,0.44,incorrect,jason,0,0.44,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],my,0,0.33,incorrect,friend,0,0.4,incorrect,friend,0,0.4,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],churchill downs,0,0.21,incorrect,monticello,0,0.14,incorrect,monticello,0,0.14,incorrect
['ryan'],brody,0,0.44,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['james'],he,0,0.29,incorrect,italian,0,0.17,incorrect,italian,0,0.17,incorrect
['ryan'],max,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['eden'],paris,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['rockefeller'],rockefeller,1,1.0,correct,emily,0,0.25,incorrect,emily,0,0.25,incorrect
['mama'],mom,0,0.57,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['lucca'],emily,0,0.2,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['mama'],grandma,0,0.55,incorrect,carolina,0,0.33,incorrect,carolina,0,0.33,incorrect
['mama'],grandma,0,0.55,incorrect,jonbenet ramsey,0,0.21,incorrect,jonbenet ramsey,0,0.21,incorrect
['eden'],london,0,0.4,incorrect,elizabeth bennet,0,0.3,incorrect,elizabeth bennet,0,0.3,incorrect
['ryan'],ethan,0,0.44,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],ethan,0,0.44,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,waiter,0,0.2,incorrect,waiter,0,0.2,incorrect
['ryan'],james,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],freud,0,0.22,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['beth'],scarlett,0,0.33,incorrect,peacock,0,0.18,incorrect,peacock,0,0.18,incorrect
['beth'],chandler,0,0.17,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,las vegas,0,0.15,incorrect,las vegas,0,0.15,incorrect
['ryan'],his,0,0.0,incorrect,handsy,0,0.4,incorrect,handsy,0,0.4,incorrect
['james'],john,0,0.22,incorrect,elizabeth,0,0.29,incorrect,elizabeth,0,0.29,incorrect
['ryan'],ethan,0,0.44,incorrect,justin,0,0.2,incorrect,justin,0,0.2,incorrect
['ryan'],christian,0,0.46,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['lucca'],josh,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['james'],emily,0,0.2,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['james'],she,0,0.25,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['james'],he,0,0.29,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ryan'],heath,0,0.22,incorrect,noah,0,0.25,incorrect,noah,0,0.25,incorrect
['ryan'],harry potter,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,forbing,0,0.36,incorrect,forbing,0,0.36,incorrect
['ryan'],he,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['ryan'],joe,0,0.0,incorrect,facebook,0,0.17,incorrect,facebook,0,0.17,incorrect
['ryan'],john,0,0.25,incorrect,shakespeare,0,0.13,incorrect,shakespeare,0,0.13,incorrect
['mama'],my grandmother,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['mama'],mark twain,0,0.43,incorrect,visa,0,0.25,incorrect,visa,0,0.25,incorrect
['matt'],ezra,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['matt'],his,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['matt'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['matt'],victor,0,0.2,incorrect,robert frost,0,0.25,incorrect,robert frost,0,0.25,incorrect
['james'],churchill,0,0.0,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['ryan'],derby,0,0.44,incorrect,derby,0,0.44,incorrect,derby,0,0.44,incorrect
['wasn'],wasn,1,1.0,correct,main,0,0.5,incorrect,main,0,0.5,incorrect
['ryan'],cole,0,0.0,incorrect,cole,0,0.0,incorrect,cole,0,0.0,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,el paso,0,0.18,incorrect,el paso,0,0.18,incorrect
['ryan'],forbing,0,0.36,incorrect,forbing,0,0.36,incorrect,forbing,0,0.36,incorrect
['ryan'],he,0,0.0,incorrect,trucking,0,0.33,incorrect,trucking,0,0.33,incorrect
['ryan'],shreveport,0,0.14,incorrect,chicago,0,0.18,incorrect,chicago,0,0.18,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,rockefeller,0,0.13,incorrect,rockefeller,0,0.13,incorrect
['ryan'],victor,0,0.2,incorrect,trump,0,0.22,incorrect,trump,0,0.22,incorrect
['ryan'],victor,0,0.2,incorrect,playstation,0,0.4,incorrect,playstation,0,0.4,incorrect
['ryan'],he,0,0.0,incorrect,joe,0,0.0,incorrect,joe,0,0.0,incorrect
['ryan'],victor,0,0.2,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],lucien,0,0.2,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['james'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ryan'],grandfather,0,0.4,incorrect,hummingbird,0,0.13,incorrect,hummingbird,0,0.13,incorrect
['james'],john,0,0.22,incorrect,home depot,0,0.27,incorrect,home depot,0,0.27,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['james'],john,0,0.22,incorrect,spring lake,0,0.25,incorrect,spring lake,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['greg'],mr. smith,0,0.15,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['jenny'],emily,0,0.4,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['greg'],john,0,0.0,incorrect,miles,0,0.22,incorrect,miles,0,0.22,incorrect
['jenny'],john,0,0.44,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['jenny'],kingston,0,0.31,incorrect,kingston,0,0.31,incorrect,kingston,0,0.31,incorrect
['matt'],james,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['matt'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['jenny'],she,0,0.25,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['greg'],he,0,0.33,incorrect,usb,0,0.0,incorrect,usb,0,0.0,incorrect
['jenny'],she,0,0.25,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['matt'],kingston,0,0.17,incorrect,kingston,0,0.17,incorrect,kingston,0,0.17,incorrect
['greg'],miles,0,0.22,incorrect,origami,0,0.36,incorrect,origami,0,0.36,incorrect
['matt'],he,0,0.0,incorrect,elm,0,0.29,incorrect,elm,0,0.29,incorrect
['greg'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['matt'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['matt'],victor,0,0.2,incorrect,google,0,0.0,incorrect,google,0,0.0,incorrect
['bernard'],smith,0,0.0,incorrect,facebook,0,0.13,incorrect,facebook,0,0.13,incorrect
['james'],ryan,0,0.22,incorrect,ryan,0,0.22,incorrect,ryan,0,0.22,incorrect
['lucca'],scarlett,0,0.31,incorrect,derby,0,0.0,incorrect,derby,0,0.0,incorrect
['james'],john,0,0.22,incorrect,baton rouge,0,0.25,incorrect,baton rouge,0,0.25,incorrect
['james'],him,0,0.25,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['james'],trump,0,0.2,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ryan'],max,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['james'],he,0,0.29,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['ryan'],his,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,george,0,0.2,incorrect,george,0,0.2,incorrect
['ryan'],he,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['ryan'],john,0,0.25,incorrect,"error: {'error': {'object': 'error', 'type': 'internal_server_error', 'message': 'bad gateway'}}",0,0.06,incorrect,"error: {'error': {'object': 'error', 'type': 'internal_server_error', 'message': 'bad gateway'}}",0,0.06,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['james'],he,0,0.29,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['ryan'],max,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['james'],derby,0,0.2,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['james'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['lucca'],jessica,0,0.33,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['ryan'],bernard,0,0.36,incorrect,bernard,0,0.36,incorrect,bernard,0,0.36,incorrect
['ryan'],ethan,0,0.44,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['ryan'],him,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['bullock'],deputy,0,0.15,incorrect,deputy,0,0.15,incorrect,deputy,0,0.15,incorrect
['james'],he,0,0.29,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['bullock'],deputy,0,0.15,incorrect,deputy,0,0.15,incorrect,deputy,0,0.15,incorrect
['jane'],mom,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
"['andrew', 'marshall', 'andrew marshall']",he,0,0.25,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['matt'],god,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['george'],porter,0,0.5,incorrect,andrew,0,0.33,incorrect,andrew,0,0.33,incorrect
['andrew'],pat conroy,0,0.38,incorrect,carolina,0,0.29,incorrect,carolina,0,0.29,incorrect
['andrew'],trump,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect
['andrew'],miller lite,0,0.24,incorrect,miller,0,0.17,incorrect,miller,0,0.17,incorrect
['ryan'],instagram,0,0.31,incorrect,living,0,0.2,incorrect,living,0,0.2,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],his arm,0,0.18,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['devon'],instagram,0,0.14,incorrect,instagram,0,0.14,incorrect,instagram,0,0.14,incorrect
['ryan'],her,0,0.29,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['devon'],john,0,0.44,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['bernards'],smith,0,0.15,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect
['how'],heather,0,0.2,incorrect,heather,0,0.2,incorrect,heather,0,0.2,incorrect
['bernard'],smith,0,0.0,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],edward,0,0.2,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['ryan'],him,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],devon,0,0.22,incorrect,devon,0,0.22,incorrect,devon,0,0.22,incorrect
['ryan'],officer,0,0.18,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
"['deputy bullock', 'deputy', 'bullock']",officer johnson,0,0.21,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect
['porter'],scarlett,0,0.29,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['devon'],john,0,0.44,incorrect,john,0,0.44,incorrect,john,0,0.44,incorrect
['porter'],smith,0,0.18,incorrect,monica,0,0.17,incorrect,monica,0,0.17,incorrect
['ryan'],he,0,0.0,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
"['evelyn porter', 'evelyn', 'porter']",emily,0,0.55,incorrect,alabama,0,0.15,incorrect,alabama,0,0.15,incorrect
"['andrew', 'marshall', 'andrew marshall']",he,0,0.25,incorrect,carolina,0,0.38,incorrect,carolina,0,0.38,incorrect
['andrew'],south carolina,0,0.2,incorrect,carolina,0,0.29,incorrect,carolina,0,0.29,incorrect
['matt'],christian,0,0.15,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['matt'],mr. darcy,0,0.31,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
"['andrew', 'marshall', 'andrew marshall']",john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
"['andrew', 'marshall', 'andrew marshall']",john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['matt'],marshall,0,0.33,incorrect,marshall,0,0.33,incorrect,marshall,0,0.33,incorrect
['matt'],john,0,0.0,incorrect,macgyver,0,0.33,incorrect,macgyver,0,0.33,incorrect
['marshall'],trump,0,0.15,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect
['nelson'],palpatine,0,0.27,incorrect,senator,0,0.31,incorrect,senator,0,0.31,incorrect
['matt'],he,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['matt'],reese,0,0.0,incorrect,paris hilton,0,0.25,incorrect,paris hilton,0,0.25,incorrect
"['amy', 'amy holder', 'holder']",richard jewell,0,0.3,incorrect,forbing,0,0.31,incorrect,forbing,0,0.31,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],my partner,0,0.43,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['amy'],john,0,0.0,incorrect,paris,0,0.25,incorrect,paris,0,0.25,incorrect
"['amy', 'amy holder', 'holder']",victor,0,0.33,incorrect,wells fargo,0,0.24,incorrect,wells fargo,0,0.24,incorrect
"['amy', 'amy holder', 'holder']",atlanta,0,0.24,incorrect,candler,0,0.47,incorrect,candler,0,0.47,incorrect
"['amy', 'amy holder', 'holder']",he,0,0.5,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
"['amy', 'amy holder', 'holder']",atlanta,0,0.24,incorrect,atlanta,0,0.24,incorrect,atlanta,0,0.24,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],she,0,0.0,incorrect,martha stewart,0,0.22,incorrect,martha stewart,0,0.22,incorrect
['james'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ryan'],ethan,0,0.44,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
"['bobby flay', 'bobby', 'flay']",bobby flay,1,1.0,correct,instagram,0,0.15,incorrect,instagram,0,0.15,incorrect
['ryan'],he,0,0.0,incorrect,sam,0,0.29,incorrect,sam,0,0.29,incorrect
['ryan'],ethan,0,0.44,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['james'],him,0,0.25,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['matt'],mr. jenkins,0,0.13,incorrect,raleigh,0,0.18,incorrect,raleigh,0,0.18,incorrect
['george'],john,0,0.2,incorrect,paris,0,0.18,incorrect,paris,0,0.18,incorrect
['george'],florida,0,0.31,incorrect,florida,0,0.31,incorrect,florida,0,0.31,incorrect
['t'],boone pickens,0,0.0,incorrect,boone pickens,0,0.0,incorrect,boone pickens,0,0.0,incorrect
['tyron'],michael,0,0.0,incorrect,tom brady,0,0.29,incorrect,tom brady,0,0.29,incorrect
['george'],devon,0,0.36,incorrect,devon,0,0.36,incorrect,devon,0,0.36,incorrect
['george'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
"['andrew', 'marshall', 'andrew marshall']",jason,0,0.36,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['george'],john,0,0.2,incorrect,youtube,0,0.31,incorrect,youtube,0,0.31,incorrect
['george'],he,0,0.25,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect
['cameron'],john,0,0.36,incorrect,harvard,0,0.29,incorrect,harvard,0,0.29,incorrect
['roger'],bag man,0,0.17,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['cameron'],john smith,0,0.24,incorrect,coach,0,0.33,incorrect,coach,0,0.33,incorrect
['ryan'],travelers,0,0.31,incorrect,christ church,0,0.12,incorrect,christ church,0,0.12,incorrect
['ryan'],emily,0,0.22,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,nashville,0,0.15,incorrect,nashville,0,0.15,incorrect
['ryan'],receptionist,0,0.25,incorrect,marriott,0,0.17,incorrect,marriott,0,0.17,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
"['amy', 'amy holder', 'holder']",emily,0,0.5,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect
['ryan'],ethan,0,0.44,incorrect,edward,0,0.2,incorrect,edward,0,0.2,incorrect
['tate'],smith,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['devon'],john,0,0.44,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['tate'],devon,0,0.22,incorrect,devon,0,0.22,incorrect,devon,0,0.22,incorrect
"['ralph', 'ralph tate', 'tate']",john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['sawyer'],logan,0,0.18,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['tate'],willie nelson's,0,0.11,incorrect,independence day,0,0.1,incorrect,independence day,0,0.1,incorrect
['sawyer'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['sawyer'],max,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['sawyer'],he,0,0.25,incorrect,slipknot,0,0.14,incorrect,slipknot,0,0.14,incorrect
['sawyer'],john,0,0.0,incorrect,jack,0,0.2,incorrect,jack,0,0.2,incorrect
['sawyer'],devon,0,0.18,incorrect,devon,0,0.18,incorrect,devon,0,0.18,incorrect
['george'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['ryan'],he,0,0.0,incorrect,timex,0,0.0,incorrect,timex,0,0.0,incorrect
['tate'],devon,0,0.22,incorrect,devon,0,0.22,incorrect,devon,0,0.22,incorrect
"['andrew', 'marshall', 'andrew marshall']",john,0,0.2,incorrect,trump,0,0.2,incorrect,trump,0,0.2,incorrect
['marshall'],john,0,0.17,incorrect,andrew,0,0.29,incorrect,andrew,0,0.29,incorrect
['andrew'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
"['andrew', 'marshall', 'andrew marshall']",oliver,0,0.19,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['andrew'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
"['andrew', 'marshall', 'andrew marshall']",he,0,0.25,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['george'],john,0,0.2,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect
['lucca'],atlanta,0,0.33,incorrect,atlanta,0,0.33,incorrect,atlanta,0,0.33,incorrect
['james'],john,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],john,0,0.25,incorrect,starbucks,0,0.15,incorrect,starbucks,0,0.15,incorrect
"['amy', 'amy holder', 'holder']",chicago,0,0.31,incorrect,atlanta,0,0.24,incorrect,atlanta,0,0.24,incorrect
['george'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['ryan'],emily,0,0.22,incorrect,iphone,0,0.2,incorrect,iphone,0,0.2,incorrect
['george'],john,0,0.2,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],he,0,0.0,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['ryan'],devon,0,0.22,incorrect,devon,0,0.22,incorrect,devon,0,0.22,incorrect
['ryan'],john,0,0.25,incorrect,john,0,0.25,incorrect,john,0,0.25,incorrect
['mama'],my mom,0,0.4,incorrect,mcdonald's,0,0.29,incorrect,mcdonald's,0,0.29,incorrect
['mama'],grandma,0,0.55,incorrect,toyota,0,0.2,incorrect,toyota,0,0.2,incorrect
['mama'],mom,0,0.57,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
"['amy', 'amy holder', 'holder']",john,0,0.2,incorrect,decatur,0,0.46,incorrect,decatur,0,0.46,incorrect
['amy'],jessica,0,0.2,incorrect,manhattan,0,0.17,incorrect,manhattan,0,0.17,incorrect
