line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
491,,[],"“It was from the reigning family of Holland, though the matter in which I served them was of such delicacy that I cannot confide it even to you, who have been good enough to chronicle one or two of my little problems.”",,"“Đó là do hoàng tộc Hà Lan ban thưởng, nhưng vụ việc mà tôi giúp đỡ họ vô cùng tế nhị khiến tôi không thể tiết lộ, ngay cả với anh, người đã tử tế ghi chép lại một vài vụ án của tôi.”",,"""O, Hollanda kraliyet ailesinden. Fakat çok hassas bir mesele olduğu için bir iki vakamı kayda geçme iyiliğinde bulunmuş sana bile anlatamam.",,"""Era de la familia reinante de Holanda, aunque el asunto en el que les serví era de tal delicadeza que no puedo confiárselo ni siquiera a usted, que ha tenido la bondad de hacer la crónica de uno o dos de mis pequeños problemas"".",,"“That was bestowed by the Dutch royal family, but the matter in which I assisted them is so delicate that I cannot disclose it, even to you, who have kindly documented some of my cases.”","""Oh, from the Dutch royal family. But because it is a very delicate matter, I cannot even tell you, though I have recorded a couple of my cases.""","""He was from the reigning family of Holland, although the matter in which I served them was of such delicacy that I cannot confide it even to you, who have kindly chronicled one or two of my little problems.""",48
519,,[],"“Well, you know father didn’t like anything of the sort. He wouldn’t have any visitors if he could help it, and he used to say that a woman should be happy in her own family circle. But then, as I used to say to mother, a woman wants her own circle to begin with, and I had not got mine yet.”",,"“Vâng, thì ông cũng biết là cha tôi không thích những chuyện như thế mà. Nếu có thể tránh được thì ông ta sẽ chẳng mời khách khứa gì cả, và ông ta thường nói là phụ nữ nên hài lòng với cuộc sống trong phạm vi gia đình của mình. Nhưng mặt khác, như tôi vẫn thường nói với mẹ tôi, muốn thế thì phụ nữ phải có gia đình riêng đã chứ, thế mà đến giờ tôi vẫn chưa có.”",,"""Şey, babam böyle şeylerden hoşlanmaz. Elinden gelse hiç ziyaretçi kabul etmeyecek. Bir kadının kendi aile çevresi içinde mutlu olması gerektiğini söyler hep. Oysa anneme de hep dediğim gibi, bence bir kadın kendi çevresini oluşturmalı. Benin de henüz çevrem olmayınca...",,"""Bueno, usted sabe que a padre no le gustaba nada de eso. No quería recibir visitas si podía evitarlo, y solía decir que una mujer debía ser feliz en su propio círculo familiar. Pero entonces, como yo le solía decirle a mi madre, una mujer quiere su propio círculo para poder empezar, y yo todavía no había conseguido el mío.""",,"“Well, you know that my father doesn't like such things. If he could avoid it, he wouldn't invite any guests at all, and he often says that women should be content with life within their own family. But on the other hand, as I often tell my mother, for that to happen, women need to have their own family first, and I still don't have one yet.”","""Well, my father doesn't like such things. If he could, he wouldn't accept any visitors at all. He always says that a woman should be happy within her own family circle. However, as I always tell my mother, I think a woman should create her own circle. Since I don't have my own circle yet...""","""Well, you know that father didn't like any of that. He didn't want to receive visitors if he could avoid it, and he used to say that a woman should be happy in her own family circle. But then, as I used to tell my mother, a woman wants her own circle to be able to start, and I still hadn't gotten mine.""",71
541,,[],"“Oh, no, sir! He was too good and kind to leave me so. Why, all the morning he was saying to me that, whatever happened, I was to be true; and that even if something quite unforeseen occurred to separate us, I was always to remember that I was pledged to him, and that he would claim his pledge sooner or later. It seemed strange talk for a wedding-morning, but what has happened since gives a meaning to it.”",,"“Ồ, không đâu, thưa ông! Anh ấy quá tốt và tử tế nên sẽ không bỏ rơi tôi như vậy đâu. Tại sao ư? Suốt buổi sáng hôm đó, anh ấy cứ luôn miệng bảo tôi rằng, nếu có điều gì xảy ra thì tôi phải luôn chung thủy với anh ấy; và nếu có chuyện gì bất ngờ chia rẽ hai chúng tôi thì tôi hãy luôn nhớ rằng tôi đã thề nguyền với anh ấy, và trước sau gì anh ấy cũng sẽ cùng tôi thực hiện lời thề. Nói chuyện như thế vào buổi sáng ngày cưới thì có vẻ kì lạ quá, nhưng những gì xảy ra sau đó đã đem lại cho chuyện đó một vài ý nghĩa.”",,"""Ah hayır bayım! Beni böyle ortada bırakamayacak kadar iyi ve nazik bir insandı. Bütün sabah boyunca, ne olursa olsun ona sadık kalmam gerektiğini söyleyip durmuştu. Bizi ayıracak beklenmedik bir şey olsa bile yemin ettiğimizi, bu yemini hiç unutmamamı ve kendisinin er ya da geç bu yemini yerine getireceğini söylemişti. Düğün sabahı için garip konuşmalardı ama sonrasında olanlar bu konuşmaların anlamlı olduğunu gösteriyor.",,"""¡Oh, no, señor! Era demasiado bueno y amable para dejarme así. Durante toda la mañana me dijo que, pasara lo que pasara, yo debía ser fiel; y que aunque ocurriera algo imprevisto que nos separara, yo debía recordar siempre que estaba comprometida con él, y que él reclamaría su compromiso tarde o temprano. Parecía un discurso extraño para una mañana de bodas, pero lo que ha sucedido desde entonces le da un significado"".",,"""Oh, no, sir! He is too good and kind to abandon me like that."" ""Why? All that morning, he kept telling me that if anything happened, I must always be faithful to him; and if something unexpectedly separated us, I should always remember that I had vowed to him, and eventually, he would fulfill that vow with me."" ""Talking like that on the morning of the wedding seems strange, but what happened afterward gave it some meaning.""","""Oh no, sir! He was too good and kind a person to leave me in the lurch like this. All morning long, he kept telling me that no matter what, I had to stay loyal to him. He said that even if something unexpected were to separate us, I should never forget the vow we made, and that he would fulfill this vow sooner or later. They were strange words for the morning of the wedding, but what happened afterward shows that these words were meaningful.""","""Oh, no, sir! He was too good and kind to leave me like this. All morning he told me that, no matter what happened, I must be faithful; and that even if something unforeseen occurred that separated us, I should always remember that I was committed to him, and that he would claim his commitment sooner or later. It seemed like a strange speech for a wedding morning, but what has happened since then gives it meaning.""",94
564,,[],"“Quite an interesting study, that maiden,” he observed. “I found her more interesting than her little problem, which, by the way, is rather a trite one. You will find parallel cases, if you consult my index, in Andover in ’77, and there was something of the sort at The Hague last year. Old as is the idea, however, there were one or two details which were new to me. But the maiden herself was most instructive.”",,"“Cô gái này quả là một trường hợp nghiên cứu rất lí thú”, anh nhận xét. “Tôi thấy bản thân cô ta còn thú vị hơn cái vấn đề nhỏ nhặt của cô ta, mà nhân đây tôi xin nói luôn là cái vấn đề đó đã cũ rích rồi. Anh sẽ thấy nhiều trường hợp tương tự nếu anh tra cứu trong cuốn danh mục của tôi, ở Andover vào năm 1877 và một chuyện kiểu như vậy ở thành phố Hague của Hà Lan hồi năm ngoái. Ý tưởng thì cũ lắm rồi, tuy nhiên vẫn có một vài chi tiết mới mẻ đối với tôi. Thế nhưng điều đáng học hỏi nhất chính là bản thân cô ta.”",,"""Hayli ilginç bir çalışma olacak bu,"" diye söze girdi. ""Kızın kendisi, önemsiz küçük sorunundan daha ilginç. Fihristime bakarsan, 1977'de Andover'de ve geçen yıl da Lahey'de buna benzer vakaların yaşandığını görürsün. Esasında fikir eski olmasına rağmen benim için tamamen yeni bir iki ayrıntı var. Kızın kendisi yeteri kadar bilgi verdi.",,"""Un estudio bastante interesante, el de esa joven"", observó. ""La encontré más interesante que su pequeño problema, que, por cierto, es bastante trivial. Encontrará casos paralelos, si consulta mi índice, en Andover en el 77, y hubo algo parecido en La Haya el año pasado. Sin embargo, por muy antigua que sea la idea, había uno o dos detalles que eran nuevos para mí. Pero la propia doncella fue muy instructiva"".",,"“This girl is indeed a very interesting case study,” he remarked. “I find her more intriguing than her trivial problem, which I must say is already quite old. You will find many similar cases if you look through my catalog, in Andover in 1877 and a similar incident in The Hague, Netherlands, last year. The idea is very old, but there are still a few details that are new to me. However, the most valuable thing to learn is herself.”","""This is going to be quite an interesting study,"" he began. ""The girl herself is more interesting than her insignificant little problem. If you look at my index, you'll see that similar cases occurred in Andover in 1977 and in The Hague last year. Although the idea is old, there are a couple of details that are completely new to me. The girl herself provided enough information.""","""A rather interesting study, that of the young woman,"" he observed. ""I found her more interesting than her little problem, which, by the way, is quite trivial. You will find parallel cases, if you consult my index, in Andover in '77, and there was something similar in The Hague last year. However, no matter how old the idea is, there were one or two details that were new to me. But the maid herself was very instructive.""",97
695,,[],"“How is the glass? Twenty-nine, I see. No wind, and not a cloud in the sky. I have a caseful of cigarettes here which need smoking, and the sofa is very much superior to the usual country hotel abomination. I do not think that it is probable that I shall use the carriage to-night.”",,"“Hôm nay phong vũ biểu chỉ bao nhiêu? Tôi thấy là hai mươi chín[98]. Trời lặng gió và cũng chẳng có một đám mây. Ở đây, tôi có một hộp thuốc lá đầy ắp đang cần người hút và một cái ghế dài vô cùng thoải mái so với một khách sạn nông thôn tầm thường. Tôi không nghĩ là mình cần đổi một cỗ xe ngựa vào tối nay.”",,"""Barometre ne diyormuş bakalım? Hım, yirmi dokuz. Havada ne bulut, ne de rüzgâr var. Cebimde keyifle içilecek bir paket sigara var ve şu kanepe alışıldık kır pansiyonlarındaki ufacık divanlardan daha geniş ve rahat. Bu gece arabanıza ihtiyacım olmayacak.",,""" ¿Qué tal está el vaso? Veintinueve, por lo que veo. No hay viento ni una nube en el cielo. Tengo aquí una caja de cigarrillos que hay que fumar, y el sofá es muy superior a la habitual abominación de los hoteles de campo. No creo que sea probable que utilice el carruaje esta noche"".",,"“What does the barometer read today?” “I see it is twenty-nine[98].” “The sky is calm and there isn’t a single cloud.” “Here, I have a box of cigarettes full and in need of a smoker, and a bench that is extremely comfortable compared to an ordinary country hotel.” “I don't think I need to trade for a carriage tonight.”","""What does the barometer say, let's see? Hmm, twenty-nine. There is neither cloud nor wind in the air. There is a pack of cigarettes in my pocket to be enjoyed, and this couch is wider and more comfortable than the tiny sofas in usual country inns. I won't need your car tonight.""","""How is the glass? Twenty-nine, from what I see. There is no wind nor a cloud in the sky. I have here a box of cigarettes that need to be smoked, and the sofa is far superior to the usual abomination of country hotels. I don't think it's likely that I'll use the carriage tonight.""",66
765,,[],"“Is a tall man, left-handed, limps with the right leg, wears thick-soled shooting-boots and a grey cloak, smokes Indian cigars, uses a cigar-holder, and carries a blunt pen-knife in his pocket. There are several other indications, but these may be enough to aid us in our search.”",,"“Đó là một người cao lớn, thuận tay trái, chân phải đi khập khiễng, đi ghệt săn đế dày và mặc áo khoác xám, hút xì gà Ấn Độ, có dùng ống đót và đem theo một con dao nhíp cùn trong túi. Còn vài dấu hiệu nữa nhưng bấy nhiêu cũng đủ để giúp chúng ta tìm ra hung thủ.”",,"""Uzun boylu bir adam, hem solak, hem de sağ ayağı topallıyor. Ökçeleri kalın bir av çizmesi giyiyor, gri renkte bir paltosu var, Hint purosu içerken ağızlık kullanıyor ve cebinde eski bir çakı taşıyor. Başka işaretler de var ama bu saydıklarımız bize yeter.",,"""Es un hombre alto, zurdo, cojea con la pierna derecha, lleva botas de tiro de suela gruesa y una capa gris, fuma puros indios, utiliza un portapuros y lleva una navaja roma en el bolsillo. Hay varios indicios más, pero estos pueden ser suficientes para ayudarnos en nuestra búsqueda.""",,"“He is a tall man, left-handed, limps on his right leg, wears thick-soled hunting gaiters and a gray coat, smokes Indian cigars, uses a pipe, and carries a dull pocket knife in his pocket. There are a few more signs, but this much is enough to help us find the culprit.”","""A tall man, both left-handed and limping on his right foot. He wears thick-heeled hunting boots, has a gray coat, uses a holder while smoking an Indian cigar, and carries an old pocketknife in his pocket. There are other signs, but what we have mentioned is enough for us.""","""He is a tall man, left-handed, limps with his right leg, wears thick-soled riding boots and a gray cloak, smokes Indian cigars, uses a cigar holder, and carries a blunt knife in his pocket."" ""There are several more clues, but these may be enough to help us in our search.""",68
789,,[],"“Quite so. That was the word the man uttered, and of which his son only caught the last two syllables. He was trying to utter the name of his murderer. So and so, of Ballarat.”",,"“Ballarat.” “Đúng thế. Đó là từ nạn nhân đã thốt ra mà con trai ông ta chỉ nghe được có hai âm cuối. Ông ta đã gắng sức nói ra tên của kẻ giết người gì gì đó, Ballarat.”",,"""Tamam. Aslında adamın söylediği şey buydu ama oğlu sadece son hecesini duyabildi. Babası ise katilin adını söylemeye çalışıyordu. Yani Ballaratlı bilmem kim!",,"""Ballarat"". ""Exactamente"". Esa fue la palabra que pronunció el hombre, y de la que su hijo sólo captó las dos últimas sílabas. Intentaba pronunciar el nombre de su asesino. Fulano de tal, de Ballarat"".",,"“That's right. Those were the words uttered by the victim, and his son only heard the last two syllables. He struggled to say the name of the murderer, something like Ballarat.”","""Okay. Actually, that's what the man said, but his son could only hear the last syllable. His father, however, was trying to say the name of the killer. So, someone from Ballarat!""","""Exactly."" That was the word the man uttered, and from which his son only caught the last two syllables. He was trying to pronounce the name of his murderer. So-and-so, from Ballarat.""",45
793,,[],"“And one who was at home in the district, for the pool can only be approached by the farm or by the estate, where strangers could hardly wander.”",,"“Và là một người sống ở vùng này vì chỉ có thể đến hồ bằng cách đi qua trang trại hoặc là từ điền trang, người từ nơi khác đến thì hiếm khi nào lang thang tới tận đó.”",,"""Ve bu bölgeden biri olmalı, çünkü göle ya çiftlikten, ya da çevresindeki araziden gidiliyor ve bu bölgelere de yabancılar kolaylıkla giremiyor.",,"""Y uno que estaba en su casa en el distrito, ya que al estanque sólo se puede llegar por la granja o por la finca, donde los extraños difícilmente podrían deambular"".",,"“And as someone who lives in this area, because you can only reach the lake by passing through the farm or from the estate, outsiders rarely wander all the way there.”","""And it must be someone from this area, because the lake is accessed either from the farm or the surrounding land, and strangers cannot easily enter these areas.""","""And one who was at home in the district, since the pond can only be reached through the farm or the estate, where strangers could hardly wander.""",31
801,,[],“The impression of his right foot was always less distinct than his left. He put less weight upon it. Why? Because he limped—he was lame.”,,"“Vết chân phải của hắn luôn mờ hơn vết chân trái. Hắn dồn ít trọng lượng hơn vào bên đó. Tại sao? Vì hắn đi khập khiễng, hắn bị thọt.”",,"""Sağ ayağının izi hep sol ayağının izinden daha belirsizdi. O ayağın üzerine daha az ağırlık veriyordu. Neden? Çünkü topallıyordu.",,"""La impresión de su pie derecho era siempre menos clara que la del izquierdo. Ponía menos peso en él. ¿Por qué? Porque cojeaba, era cojo"".",,"""His right footprint is always fainter than his left footprint. He puts less weight on that side. Why? Because he limps, he is lame.""","""The print of his right foot was always less distinct than that of his left foot. He was putting less weight on that foot. Why? Because he was limping.""","""The impression of his right foot was always less clear than that of his left foot. He put less weight on it. Why? Because he limped, he was lame.""",32
803,,[],"“You were yourself struck by the nature of the injury as recorded by the surgeon at the inquest. The blow was struck from immediately behind, and yet was upon the left side. Now, how can that be unless it were by a left-handed man? He had stood behind that tree during the interview between the father and son. He had even smoked there. I found the ash of a cigar, which my special knowledge of tobacco ashes enables me to pronounce as an Indian cigar. I have, as you know, devoted some attention to this, and written a little monograph on the ashes of 140 different varieties of pipe, cigar, and cigarette tobacco. Having found the ash, I then looked round and discovered the stump among the moss where he had tossed it. It was an Indian cigar, of the variety which are rolled in Rotterdam.”",,"“Chính anh đã ngạc nhiên về tình trạng vết thương được phẫu thuật viên ghi chép lại tại cuộc điều tra. Cú đánh được giáng trực tiếp từ phía sau nhưng lại ở bên trái. Đấy, làm thế nào để thực hiện được trừ phi người ra đòn là một kẻ thuận tay trái? Hắn đã đứng sau gốc cây trong khi người cha nói chuyện vớí con trai. Thậm chí hắn còn hút thuốc ở đó nữa. Tôi tìm thấy tàn của một điếu xì gà, kiến thức đặc biệt về các loại tàn thuốc lá đã cho phép tôi khẳng định đó là một điếu xì gà Ấn Độ. Như anh biết đấy, tôi đã chú ý đến đề tài này và đã viết một chuyên khảo ngắn về tàn thuốc của một trăm bốn mươi loại tẩu, xì gà và thuốc lá. Sau khi tìm thấy tàn thuốc, tôi bèn nhìn xung quanh và phát hiện ra một mẩu thuốc mà hắn vứt lên đám rêu. Đó là một điếu xì gà Ấn Độ, loại được cuốn ở Rotterdam.”",,"""Adli tıbbın raporuna göre yaralanma şekli seni bile biraz şaşırtmıştı. Darbe adamın tam arkasından gelmiş ama kafatasının sol tarafına. Böyle birşey solak biri tarafından değil de kim yapabilir ki! ""Katil, babayla oğul arasındaki tartışma sırasında ağacın arkasına saklanmış. Hatta orada bir puro bile içmiş. Tütünler hakkındaki bilgilerime dayanarak, bulduğum külün bir Hint purosuna ait olduğunu gördüm. Bu konuda bazı çalışmalarım olduğunu biliyorsun. Hatta 140 farklı pipo, puro ve sigara tütünü hakkında bir makalem bile vardır. Külü bulduktan sonra çevreye baktım ve yosunların arasında izmaritini de buldum. Rotterdam'da sarılan Hint purolarından biriydi.",,"""Usted mismo se sorprendió por la naturaleza de la lesión tal y como la registró el cirujano en la investigación. El golpe fue dado inmediatamente por detrás, y sin embargo fue en el lado izquierdo. Ahora, ¿cómo puede ser eso a menos que haya sido por un hombre zurdo? Había estado detrás de ese árbol durante la entrevista entre el padre y el hijo. Incluso había fumado allí. Encontré la ceniza de un puro, que mi especial conocimiento de las cenizas de tabaco me permite afirmar que es un puro indio. Como usted sabe, he dedicado cierta atención a esto, y he escrito una pequeña monografía sobre las cenizas de 140 variedades diferentes de tabaco de pipa, puro y cigarrillo. Tras encontrar la ceniza, miré a mi alrededor y descubrí el tocón entre el musgo donde lo había arrojado. Era un puro indio, de los que se enrollan en Rotterdam"".",,"“It was you who was surprised by the condition of the wound recorded by the surgeon during the investigation. The blow was delivered directly from behind but on the left side. How could that be done unless the person delivering the blow was left-handed? He was standing behind the tree while the father was talking to his son. He even smoked there too. I found the remains of a cigar, and my special knowledge of tobacco ashes allowed me to confirm that it was an Indian cigar. As you know, I have paid attention to this topic and have written a short monograph on the ashes of one hundred and forty types of pipes, cigars, and cigarettes. After finding the ashes, I looked around and discovered a cigarette butt that he had thrown onto the moss. It was an Indian cigar, the type rolled in Rotterdam.”","""According to the forensic report, the manner of the injury had even surprised you a bit. The blow had come from directly behind the man but to the left side of his skull. Who could have done such a thing if not a left-handed person! ""The killer hid behind the tree during the argument between the father and the son. He even smoked a cigar there. Based on my knowledge about tobaccos, I saw that the ash I found belonged to an Indian cigar. You know I have done some work on this subject. I even have an article about 140 different pipe, cigar, and cigarette tobaccos. After finding the ash, I looked around and found the butt among the moss. It was one of the Indian cigars rolled in Rotterdam.""","""You yourself were surprised by the nature of the injury as recorded by the surgeon in the investigation. The blow was struck immediately from behind, and yet it was on the left side. Now, how can that be unless it was by a left-handed man? He had been behind that tree during the interview between the father and the son. He had even smoked there. I found the ash of a cigar, which my special knowledge of tobacco ashes allows me to assert is an Indian cigar. As you know, I have devoted some attention to this, and I have written a small monograph on the ashes of 140 different varieties of pipe, cigar, and cigarette tobacco. After finding the ash, I looked around and discovered the stump among the moss where he had thrown it. It was an Indian cigar, the kind that are rolled in Rotterdam.""",169
805,,[],"“I could see that the end had not been in his mouth. Therefore he used a holder. The tip had been cut off, not bitten off, but the cut was not a clean one, so I deduced a blunt pen-knife.”",,"“Tôi có thể thấy là mẩu thuốc trước đó không bị ngậm trong miệng. Vậy là hắn có dùng đót, đầu mẩu thuốc bị cắt chứ không phải bị cắn rời, nhưng vết cắt không sắc gọn, từ đó tôi suy ra là hắn có một con dao đã cùn.",,"""Puroyu inceledim; ağıza girecek kısmı ıslanmamıştı. Demek ki ağızlık kullanıyordu. Puronun ucu ısırılmamış, dip kısmından kesilmişti. Ama kesilen yer düzgün olmadığı için bunun kör bir çakıyla kesildiği sonucuna vardım.",,"""Pude ver que el extremo no había estado en su boca. Por lo tanto, utilizó un portapuros. La punta había sido cortada, no mordida, pero el corte no era limpio, por lo que deduje que se trataba de un cortaplumas romo.""",,"""I can see that the previous cigarette butt was not held in the mouth. So he used a cigarette holder, the butt was cut rather than bitten off, but the cut was not clean, from which I deduce that he had a blunt knife.""","""I examined the cigar; the part that goes into the mouth was not wet. That means he was using a mouthpiece. The tip of the cigar was not bitten off; it was cut from the base. But since the cut was not smooth, I concluded that it was made with a dull knife.""","""I could see that the end had not been in his mouth. Therefore, he used a cigar holder. The tip had been cut, not bitten, but the cut was not clean, so I deduced that it was a blunt penknife.""",49
812,,[],"“And why did you wish to see me?” He looked across at my companion with despair in his weary eyes, as though his question was already answered.",,"“Và tại sao ông lại muốn gặp tôi?” Ông ta nhìn bạn tôi, vẻ tuyệt vọng ánh lên trong đôi mắt mệt mỏi như thể câu hỏi của ông ta đã được trả lời.",,"""Peki, beni neden görmek istediniz?"" Sanki sorduğu sorunun cevabı verilmiş gibi, yorgun ve umutsuz gözlerle Holmes'a bakıyordu.",,"""¿Y por qué querías verme?"" Miró a mi compañero con desesperación en sus ojos cansados, como si su pregunta ya estuviera contestada.",,"“And why do you want to meet me?” He looked at my friend, a look of despair shining in his tired eyes as if his question had already been answered.","""So, why did you want to see me?"" As if the answer to his question had already been given, he looked at Holmes with tired and hopeless eyes.","""And why did you want to see me?"" He looked at my companion with desperation in his tired eyes, as if his question had already been answered.",30
848,,[],"The man who entered was young, some two-and-twenty at the outside, well-groomed and trimly clad, with something of refinement and delicacy in his bearing. The streaming umbrella which he held in his hand, and his long shining waterproof told of the fierce weather through which he had come. He looked about him anxiously in the glare of the lamp, and I could see that his face was pale and his eyes heavy, like those of a man who is weighed down with some great anxiety.",,"Chàng trai bước vào hãy còn trẻ, cùng lắm chỉ khoảng hai mươi hai, ăn mặc chỉnh tề và chải chuốt với phong thái tao nhã và lịch thiệp. Nước chảy thành dòng trên chiếc dù trong tay anh ta và tấm áo mưa dài loang loáng nước cho thấy anh ta vừa đi dưới thời tiết thật là khủng khiếp. Trong ánh sáng chói lòa của ngọn đèn, anh ta nhìn quanh với vẻ bồn chồn và tôi có thể trông thấy khuôn mặt xanh tái với đôi mắt đau buồn như một người đang bị đè nặng dưới một mối lo âu to lớn.",,"İçeri iyi giyimli ve zarif görünümlü genç bir adam girdi. Yirmi iki yaşında ya var, ya yoktu. Üstünden sular akan şemsiyesi ve uzun parlak yağmurluğu, dışarıda ne kadar kötü bir hava olduğunu gösteriyordu. Lambanın ışığında, endişeli gözleri ve solgun yüzü belli oluyordu. Bir şeyden korktuğu belliydi.",,"El hombre que entró era joven, de unos veinticinco años de edad, bien arreglado y bien vestido, con algo de refinamiento y delicadeza en su porte. El paraguas que sostenía en la mano y su largo y brillante impermeable indicaban el feroz clima por el que había pasado. Miró ansiosamente a su alrededor bajo el resplandor de la lámpara, y pude ver que su rostro estaba pálido y sus ojos pesados, como los de un hombre agobiado por una gran ansiedad.",,"The young man who entered was still very young, at most about twenty-two, dressed neatly and groomed with an elegant and courteous demeanor. Water flowed in streams on the umbrella in his hand and the long raincoat glistening with water showed that he had just walked through truly terrible weather. In the glaring light of the lamp, he looked around anxiously and I could see his pale face with sorrowful eyes like someone weighed down by a great worry.","A well-dressed and elegant-looking young man entered. He was either twenty-two years old or close to it. His umbrella, dripping with water, and his long, shiny raincoat indicated how bad the weather was outside. In the light of the lamp, his anxious eyes and pale face were noticeable. It was clear that he was afraid of something.","The man who entered was young, about twenty-five years old, well-groomed and well-dressed, with a certain refinement and delicacy in his demeanor. The umbrella he held in his hand and his long, shiny raincoat indicated the fierce weather he had endured. He looked around anxiously under the glow of the lamp, and I could see that his face was pale and his eyes heavy, like those of a man burdened by great anxiety.",104
