line_no,Single_ent,Multiple_ents,en,en_masked,vi,vi_masked,tr,tr_masked,es,es_masked,vi_translation,tr_translation,es_translation,token_count
1046,,[],"She clenched her fists. “I wish I knew. Chiron and the satyrs, they know, but they won’t tell me. Something is wrong in Olympus, something pretty major. Last time I was there, everything seemed so normal.”",,"Annabeth nắm chặt hai bàn tay: - Giá tớ biết thì hay quá. Chiron và nhóm thần rừng biết nhưng không cho tớ hay. Hình như đỉnh Olympia có chuyện chẳng lành… Lần này nghiêm trọng đấy. Lần cuối cùng tớ đến đó, mọi thứ còn êm ả. Vậy mà… - Cậu đã lên tận đấy rồi ư?",,"Annabeth yumruklarını sıktı. ""Keşke bilsem. Kheiron ve satirler biliyorlar ama bana söylemiyorlar. Olimpos'ta bir şeyler yolunda gitmiyor, çok önemli bir şeyler dönüyor. Gerçi oraya son gittiğimde her şey son derece normaldi.",,"¿A qué se refería? —Ojalá lo supiera. Quirón y los sátiros lo saben, pero no tienen intención de contármelo. Algo va mal en el Olimpo, algo importante. La última vez que estuve allí todo parecía tan normal...",,"Annabeth clenched her fists tightly. - If only I knew, that would be great. Chiron and the satyrs know but won't tell me. It seems like something bad is happening on Mount Olympus... This time it's serious. The last time I went there, everything was still peaceful. But now... - You went all the way up there?","Annabeth clenched her fists. ""I wish I knew. Chiron and the satyrs know, but they won't tell me. Something is not right on Olympus, something very important is going on. Though, the last time I went there, everything seemed perfectly normal.""","What was he referring to? —I wish I knew. Chiron and the satyrs know, but they have no intention of telling me. Something is wrong on Olympus, something important. The last time I was there everything seemed so normal...",50
1122,,[],"My fingers curled around the Minotaur’s horn. I thought about my mom, but I had good thoughts: her smile, the bedtime stories she would read me when I was a kid, the way she would tell me not to let the bedbugs bite.",,"Tay tôi nắm chặt chiếc sừng kỷ niệm. Trong một thoáng, mọi ký ức đẹp đẽ về mẹ ùa tới: nụ cười dịu dàng, cuốn truyện mẹ đọc cho tôi đi ngủ hồi tôi còn bé… Tôi nhớ cả cách mẹ dạy làm thế nào để khỏi bị rệp cắn khi đi ngủ.",,"Parmaklarım Minotor boynuzunu sardı. Annemi düşündüm ama aklımda güzel şeyler vardı: gülüşü, çocukken yatmadan önce okuduğu masallar, tatlı rüyalar deyişi.",,"Mis dedos se cerraron alrededor del cuerno del Minotauro. Pensé en mi madre, pero sólo tuve buenos pensamientos: su sonrisa, las historias que me leía antes de irme a la cama cuando era pequeño, la manera en que me decía que no dejara que me picaran los mosquitos.",,"My hand tightly grasped the commemorative horn. In a moment, all the beautiful memories of my mother came rushing in: her gentle smile, the book she read to me at bedtime when I was little... I even remembered how she taught me to avoid getting bitten by bedbugs when going to sleep.","My fingers wrapped around the Minotaur's horn. I thought of my mother, but there were beautiful things in my mind: her smile, the stories she read before bed when I was a child, her saying sweet dreams.","My fingers closed around the Minotaur's horn. I thought of my mother, but I only had good thoughts: her smile, the stories she read to me before bed when I was little, the way she told me not to let the mosquitoes bite me.",53
1127,,[],"The next few days I settled into a routine that felt almost normal, if you don’t count the fact that I was getting lessons from satyrs, nymphs, and a centaur.",,"Mấy ngày sau đó, sinh hoạt của tôi dần đi vào nề nếp, giống hồi ở trường thường. Chỉ có điều, người hướng dẫn tôi bây giờ là thần rừng, Nữ Thần Cây và nhân mã.",,"Sonraki birkaç günde düzene öyle bir alışmıştım ki, her şey olağan gelmeye başlamıştı. Satirlerden, nimfelerden ve bir sentordan ders aldığımı saymazsak tabii.",,"Los siguientes días me acostumbré a una rutina que casi parecía normal, si exceptuamos el hecho de que me daban clase sátiros, ninfas y un centauro.",,"In the following days, my routine gradually fell into place, similar to when I was at regular school. The only difference was that my guides now were the forest god, the Tree Goddess, and the centaur.","In the next few days, I had gotten so used to the routine that everything started to seem ordinary. Except for the fact that I was taking lessons from satyrs, nymphs, and a centaur, of course.","The following days I got used to a routine that almost seemed normal, except for the fact that I was being taught by satyrs, nymphs, and a centaur.",39
1133,,[],"The only thing I really excelled at was canoeing, and that wasn’t the kind of heroic skill people expected to see from the kid who had beaten the Minotaur.",,- Tưởng con ông nọ bà kia là “ngầu” lắm sao? Tôi chỉ thạo mỗi trò lái xuồng máy. Đó chẳng phải kỹ năng của người hùng. Người ta kỳ vọng ở anh chàng giết quỷ đầu bò nhiều hơn thế.,,"Gerçekten kusursuz yaptığım iş, kanoda kürek çekmekti. Gerçi bu da Minotor'u yenebilmiş bir çocuktan beklenen kahramanca hüner değildi.",,"En lo único en que sobresalía era la canoa, que desde luego no era la clase de habilidad heroica que la gente esperaba descubrir en el chico que había derrotado al Minotauro.",,"- Do you think being a ""big shot's kid"" is that impressive? I'm only good at driving motorboats. That's not a hero's skill. People expect more from the guy who slays minotaurs.","The one thing I did perfectly was rowing a canoe. However, this was not the kind of heroic skill expected from a child who had defeated the Minotaur.","The only thing he excelled at was canoeing, which certainly wasn't the kind of heroic skill people expected to find in the boy who had defeated the Minotaur.",36
1135,,[],"Despite all that, I liked camp. I got used to the morning fog over the beach, the smell of hot strawberry fields in the afternoon, even the weird noises of monsters in the woods at night. I would eat dinner with cabin eleven, scrape part of my meal into the fire, and try to feel some connection to my real dad. Nothing came. Just that warm feeling I’d always had, like the memory of his smile. I tried not to think too much about my mom, but I kept wondering: if gods and monsters were real, if all this magical stuff was possible, surely there was some way to save her, to bring her back….",,"Dù thế, tôi vẫn thích trại hè, tôi dần quyến luyến với sương sớm phủ trắng bãi biển, hương dâu thơm lừng mỗi chiều, và tiếng động lạ lẫm từ trong rừng vọng tới hàng đêm. Lúc dùng bữa ở bàn ăn của Nhà Số Mười Một, gạt một phần thức ăn trong đĩa vào lửa, tôi cố tìm mối liên hệ với người cha ruột của mình. Chẳng có gì ngoại trừ cảm giác ấm áp, giống ký ức về nụ cười của cha.",,"Tüm bunlara karşın kampı sevmiştim. Sabahları sahile çöken sise, hatta geceleri koruluktaki tuhaf canavar gürültülerine dahi alışmıştım. On bir numaralı kulübede yemeğimi yiyor, tabaktaki yemeğimi sıyırıp ateşe atıyor, gerçek babamla iletişim kurmaya çalışıyordum. Ama hiçbir şey olmuyordu. Sadece her zaman içime düşen o sıcak his, babamın gülümseyişine dair anılar... Annemi çok düşünmemeye çalışıyordum ama merak ettiğim bir şey vardı: madem tanrılar da canavarlar da gerçekti, madem tüm bu sihirli şeyler mümkündü, o halde muhakkak ki onu kurtarmanın, onu geri döndürmenin bir yolu olmalıydı...",,"A pesar de todo, me gustaba el campamento. Pronto me acostumbré a la neblina matutina sobre la playa, al aroma de los campos de fresas por la tarde, incluso a los sonidos raros de los monstruos de los bosques por la noche. Cenaba con los de la cabaña 11, echaba parte de mi comida al fuego e intentaba sentir algún tipo de conexión con mi padre real. No percibí nada, sólo el sentimiento cálido que siempre había tenido, como el recuerdo de su sonrisa. Intentaba no pensar demasiado en mamá, pero seguía repitiéndome: «Si los dioses y los monstruos son reales, si todas estas historias mágicas son posibles, seguro que hay manera de salvarla, de devolverla a la vida...»",,"Despite that, I still liked the summer camp; I gradually became attached to the early morning mist covering the beach, the fragrant scent of strawberries every afternoon, and the strange noises echoing from the forest every night. While having a meal at the table of House Number Eleven, pushing a portion of food from the plate into the fire, I tried to find a connection with my biological father. There was nothing except a warm feeling, like the memory of my father's smile.","Despite all this, I had come to love the camp. I had even gotten used to the mist that settled on the beach in the mornings, and the strange monster noises in the grove at night. I ate my meals in cabin eleven, scraped my plate clean and threw it into the fire, trying to communicate with my real father. But nothing was happening. Only that warm feeling that always settled inside me, the memories of my father's smile... I tried not to think about my mother too much, but there was something I wondered: if gods and monsters were real, if all these magical things were possible, then surely there must be a way to save her, to bring her back...","Despite everything, I liked the camp. Soon I got used to the morning mist over the beach, the aroma of the strawberry fields in the afternoon, even the strange sounds of the monsters in the woods at night. I dined with those from cabin 11, threw part of my food into the fire, and tried to feel some kind of connection with my real father. I didn't perceive anything, just the warm feeling I had always had, like the memory of his smile. I tried not to think too much about mom, but I kept telling myself: ""If gods and monsters are real, if all these magical stories are possible, surely there is a way to save her, to bring her back to life...""",133
1138,,[],"We started with basic stabbing and slashing, using some straw-stuffed dummies in Greek armor. I guess I did okay. At least, I understood what I was supposed to do and my reflexes were good.",,"Bài học bắt đầu bằng vài động tác đâm và vung kiếm cơ bản. Chúng tôi dùng bù nhìn nhồi rơm mặc giáp trụ giống chiến binh Hy Lạp cổ để tập. Tôi học không tồi. Tập hồi lâu, tôi biết mình phải làm gì. Sự hồi tưởng về những trận đánh xa xưa cũng khá rõ ràng.",,"Yunan zırhları giydirilmiş kuklalar üzerinde temel saplama ve biçme hareketleriyle işe başladık. Sanırım fena değildim. En azından ne yapacağımı anlamıştım, reflekslerim de iyiydi.",,"Empezamos con los tajos y las estocadas básicas, practicando con muñecos de paja con armadura griega. Supongo que no lo hice mal. Por lo menos, entendí lo que se suponía que debía hacer y mis reflejos eran buenos.",,"The lesson began with a few basic thrusting and slashing movements. We used straw-stuffed dummies dressed in armor resembling ancient Greek warriors to practice. I didn't learn poorly. After practicing for a long time, I knew what I had to do. The recollection of ancient battles was also quite clear.","We started with basic thrusting and slashing movements on mannequins dressed in Greek armor. I think I wasn't too bad. At least I understood what to do, and my reflexes were good.","We started with basic slashes and thrusts, practicing with straw dummies wearing Greek armor. I suppose I didn't do too badly. At the very least, I understood what I was supposed to do and my reflexes were good.",44
1184,,[],"“Right. You know. After the great battle with the Titans, they took over the world from their dad and drew lots to decide who got what.”",,"- Chính xác. Chắc cậu cũng biết, đánh bại các người khổng lồ Titan xong, họ chiếm ngai vàng của cha và rút thăm chia quyền cát cứ.",,"""Tamam. Biliyormuşsun. Titanlarla olan büyük savaştan sonra dünyayı babalarının ellerinden aldılar ve kim neyi alacak diye çöp çektiler.",,"—Exacto. Veo que estás al loro. Tras la gran batalla contra los titanes, le quitaron el mundo a su padre y se echaron a suertes a quién le tocaba cada cosa.",,"- Exactly. You probably know that after defeating the Titans, they took their father's throne and drew lots to divide the realms.","""Alright. You knew. After the great war with the Titans, they took the world from their fathers' hands and drew lots to decide who would take what.""","—Exactly. I see you're on top of things. After the great battle against the Titans, they took the world from their father and drew lots to see who would get what.",31
1231,,[],We cheered and shook our swords and followed her down the path to the south woods. The red team yelled taunts at us as they headed off toward the north.,,"Cả đội hò reo, vung kiếm theo Annabeth theo đường mòn xuống phía nam khu rừng. Ðội đỏ vừa tiến về phương Bắc vừa mắng nhiếc xỉ vả chúng tôi.",,"Hep beraber bağırdık, kılıçlarımızı salladık ve onun peşinde güney koruluğa giden patikadan aşağı inmeye başladık. Kırmızı takım sinirlerimizi bozmak için küfürler savurup kuzeye yol aldı.",,"Vitoreamos, agitamos nuestras armas y la seguimos por el camino hacia la parte sur del bosque. El equipo rojo nos provocaba a gritos mientras se encaminaba hacia el norte.",,"The whole team cheered, swinging their swords as they followed Annabeth down the trail to the south of the forest. The red team advanced north while hurling insults at us.","We all shouted together, waved our swords, and began to descend the path leading to the southern grove in pursuit of him. The red team hurled curses to rattle our nerves and headed north.","We cheered, waved our weapons, and followed her down the path towards the southern part of the forest. The red team taunted us with shouts as they headed north.",34
1296,,[],"There on the rocks just above us was a black hound the size of a rhino, with lava-red eyes and fangs like daggers.",,"Ngay trên đống đá tảng sừng sững trước mặt chúng tôi có con chó săn đen trũi, to bằng con tê giác, mắt vằn đỏ như máu, bộ nanh sắc như dao.",,"Hemen tepemizdeki kayaların üzerinde bir gergedan büyüklüğünde, kara mı kara bir tazı vardı. Gözleri lav gibi parlıyordu, dişleriyse bir hançer büyüklüğündeydi.",,"En las rocas situadas encima de nosotros había un enorme perro negro, con ojos rojos como la lava y colmillos que parecían dagas.",,"Right on the towering pile of rocks in front of us was a jet-black hunting dog, as big as a rhinoceros, with blood-red eyes and teeth as sharp as knives.","There was a pitch-black hound, the size of a rhinoceros, on the rocks right above us. Its eyes were glowing like lava, and its teeth were the size of daggers.","On the rocks above us, there was a huge black dog with eyes as red as lava and fangs that looked like daggers.",30
1300,,[],"By some miracle, I was still alive. I didn’t want to look underneath the ruins of my shredded armor. My chest felt warm and wet, and I knew I was badly cut. Another second, and the monster would’ve turned me into a hundred pounds of delicatessen meat.",,"Tôi còn sống như có phép màu. Tôi sợ không dám nhìn xuống tấm áo giáp tả tơi. Thấy ngực mình ươn ướt, âm ấm, tôi biết mình bị thương nặng. Chỉ chậm một giây thôi là quái thú sẽ biến tôi thành súc thịt vô tri nặng năm chục ký lô.",,"Mucize kabilinden hayattaydım. Lime lime olmuş zırhımın altına bakacak gücüm yoktu. Göğsüm yanıyordu ve ıpıslaktı, çok kötü yaralandığımı biliyordum. Bir saniye gecikseler, canavar beni elli kiloluk kıymaya çevirirdi.",,"Por algún milagro, yo seguía vivo. No quise mirar debajo de mi armadura despedazada. Sentía el pecho caliente y húmedo, sin duda tenía cortes muy feos. Un segundo más y el animal me habría convertido en picadillo fino.",,"I am still alive as if by a miracle. I am too scared to look down at my tattered armor. Feeling my chest wet and warm, I know I am seriously injured. Just a second slower and the beast would have turned me into fifty kilograms of lifeless meat.","I was alive by a miracle. I had no strength to look under my shredded armor. My chest was burning and soaking wet; I knew I was badly injured. If they had been a second late, the monster would have turned me into fifty kilos of minced meat.","By some miracle, I was still alive. I didn't want to look under my shattered armor. I felt my chest hot and wet, undoubtedly I had some very nasty cuts. One more second and the animal would have turned me into fine mince.",58
1452,,[],"The attic was filled with Greek hero junk: armor stands covered in cobwebs; once-bright shields pitted with rust; old leather steamer trunks plastered with stickers saying ITHAKA, CIRCE’S ISLE, and LAND OF THE AMAZONS. One long table was stacked with glass jars filled with pickled things-severed hairy claws, huge yellow eyes, various other parts of monsters. A dusty mounted trophy on the wall looked like a giant snake’s head, but with horns and a full set of shark’s teeth. The plaque read, HYDRA HEAD #1, WOODSTOCK, N.Y., 1969.",,"Căn gác xép bừa bội đồ đạc hư hỏng của chiến binh Hy Lạp cổ: bộ giáp trụ vùi trong đống mạng nhện, vài cái khiên rỉ sét, mấy hòm xiểng lớn bằng da nhằng nhịt giấy dán những chữ như: Ithaka, Quần Đảo Vòng và Vùng Đất Của Các Nữ Vương. Một chiếc bàn dài xếp dầy hũ thủy tinh đựng đồ ngâm dấm: vài móng thú đầy lông, đống tròng mắt vàng khè, to như chén tống và nhiều bộ phận cơ thể của quái vật. Một chiếc cúp bám đầy bụi treo trên tường trông giống đầu rắn nhưng lại có sừng, miệng đầy răng cá mập. Tấm bảng đồng bên dưới đề: Đầu thứ nhất của Hydra, Woodstock, NY, 1969.",,"Tavan arası Yunan kahramanlardan kalma çerçöple doluydu: örümcek ağları ile kaplı zırhlıklar; vaktiyle parlakken, pastan çukur çukur olmuş kalkanlar; üstlerine İTHAKA, KİRKE ADASI ve AMAZONLAR DİYARI yazan çıkartmalarla bezeli, deri kaplı eski sandıklar. Uzunca bir masanın üstündeise turşusu kurulmuş şeyler ile dolu cam kavanozlar diziliydi: üstü kıllarla kaplı kopmuş, kocaman sarı gözler, başka çeşitli canavar parçaları. Duvara tutturulmuş, içi doldurulmuş bir kafanın her yanı tozla kaplıydı. Bu kafa dev bir yılanın kafasına benziyordu ama boynuzları ve köpekbalığı dişleri vardı. Altındaki levhada şöyle yazıyordu: HİDRA KAFASI No: 1, WOODSTOCK, NEW YORK, 1969.",,"El ático estaba lleno de trastos viejos de héroes griegos: armaduras cubiertas de telarañas; escudos antaño relucientes y ahora manchados de orín; baúles viejos de cuero con pegatinas en las que se leía: «ÍTACA», «isla de circe» y «PAÍS DE las AMAZONAS». Había una mesa larga atestada de tarros con cosas encurtidas: garras peludas troceadas, enormes ojos amarillos, distintas partes de monstruo. En la pared destacaba un trofeo polvoriento; parecía la cabeza gigante de una serpiente, pero tenía cuernos y una fila entera de dientes de tiburón. En la placa ponía: «cabeza n.° i de la hidra, woods TOCK, N. Y., 1969.»",,"The cluttered attic of a Greek warrior's damaged belongings: armor buried in cobwebs, a few rusty shields, several large leather chests covered with labels bearing words like: Ithaka, the Cyclades, and the Land of the Queens. A long table filled with glass jars containing pickled items: a few furry animal claws, a pile of yellowish eyeballs as big as bowls, and many body parts of monsters. A dust-covered trophy hanging on the wall that looks like a snake's head but has horns and a mouth full of shark teeth. The brass plaque underneath reads: First head of the Hydra, Woodstock, NY, 1969.","The attic was filled with junk from Greek heroes: armor covered in cobwebs; shields that were once shiny but now pitted with rust; old leather-covered chests adorned with stickers reading ITHACA, CIRCE'S ISLAND, and LAND OF THE AMAZONS. On a long table, there were glass jars filled with pickled things: huge yellow eyes covered in hair, various other monster parts. A stuffed head mounted on the wall was covered in dust. This head resembled that of a giant snake but had horns and shark teeth. The plaque beneath it read: HYDRA HEAD No: 1, WOODSTOCK, NEW YORK, 1969.","The attic was full of old junk from Greek heroes: armors covered in cobwebs; shields once shiny and now stained with rust; old leather trunks with stickers that read: ""ITHACA,"" ""island of circe,"" and ""LAND OF the AMAZONS."" There was a long table crowded with jars of pickled things: chopped hairy claws, huge yellow eyes, various monster parts. On the wall, a dusty trophy stood out; it looked like the giant head of a serpent, but it had horns and an entire row of shark teeth. On the plaque it said: ""head no. i of the hydra, woods TOCK, N. Y., 1969.""",132
1509,,[],"I got the feeling there was a lot he wasn’t telling me about his prophecy, but I decided I couldn’t worry about that right now. After all, I was holding back information too.",,"Biết bác Chiron giấu nhiều chi tiết của lời tiên đoán tương lai đã nghe lúc trước, nhưng tôi quyết định tạm gác chuyện đó lại. Nói cho cùng, chính tôi cũng không nói hết cơ mà.",,Bana kendi kehaneti ile ilgili söylemediği çok şey olduğunu hissediyordum ama şimdi bunu dert edemem diye düşündüm. Ne de olsa benim de söylemediklerim vardı.,,"Intuí que me estaba ocultando buena parte de su profecía, pero decidí que ahora no podía preocuparme por eso. Después de todo, también yo me estaba guardando información.",,"Knowing that Mr. Chiron had hidden many details of the future prediction he had heard earlier, I decided to set that matter aside for now. After all, I didn't reveal everything either.","I felt that there were many things he hadn't told me about his prophecy, but I thought I couldn't worry about that now. After all, I had things I hadn't said either.","I sensed that he was hiding a good part of his prophecy from me, but I decided that I couldn't worry about that now. After all, I was also keeping information to myself.",39
1523,,[],"“The entrance to the Underworld is always in the west. It moves from age to age, just like Olympus. Right now, of course, it’s in America.”",,"- Lối vào cõi âm luôn ở hướng Tây. Giống đỉnh Olympia, nó cũng chuyển địa điểm theo thời gian. Tất nhiên lúc này nó ở Mỹ.",,"""Yeraltı Dünyası'na giriş her zaman batıdadır. Çağdan çağa yer değiştirir, tıpkı Olimpos gibi. Elbette şimdi Amerika'da.",,"—La entrada al inframundo está siempre en el oeste. Se desplaza de época en época, como el Olimpo. Justo ahora, por supuesto, está en Estados Unidos.",,"- The entrance to the underworld is always in the West. Like Mount Olympus, it also changes location over time. Of course, right now it is in America.","""The entrance to the Underworld is always in the west. It changes location from age to age, just like Olympus. Of course, now it is in America.""","—The entrance to the underworld is always in the west. It shifts from era to era, like Olympus. Right now, of course, it's in the United States.",34
1582,,[],"I stopped myself because I was about to sound like a brat. I was wishing my dad had given me a cool magic item to help on the quest, something as good as Luke’s flying shoes, or Annabeth’s invisible cap.",,"Tôi im bặt, biết mình vừa suy nghĩ như đứa con hay vòi vĩnh. Tôi ước cha cho tôi một vật màu nhiệm có thể giúp tôi thực hiện nhiệm vụ này: một món đồ hữu dụng như giày biết bay của Luke hay mũ tàng hình của Annabeth.",,"Daha fazla konuşmadım, tam bir velet gibi davranmak üzereydim. Babam bu görevimde yardımcı olsun diye havalıbir büyülü eşya verse keşke diye geçiyordu içimden. Şöyle Luke'un uçan ayakkabıları, Annabeth'in görünmezlik kepi gibi...",,"—Me detuve en seco, porque iba a sonar como un mocoso. Ojalá mi padre me hubiera dado un objeto mágico guay que me ayudara en la misión, algo tan bueno como las zapatillas voladoras de Luke o la gorra de invisibilidad de Annabeth.",,"I fell silent, knowing I had just thought like a child who often begs. I wished my father would give me a magical item that could help me accomplish this task: something useful like Luke's flying shoes or Annabeth's invisibility cap.","I didn't speak any further, I was about to act like a complete brat. I was wishing my dad would give me a cool magical item to help me with this task. Something like Luke's flying shoes or Annabeth's invisibility cap...","—I stopped short, because I was about to sound like a brat. I wish my father had given me a cool magical object to help me on the mission, something as good as Luke's flying shoes or Annabeth's invisibility cap.",47
1593,,[],"“The sword is celestial bronze. Forged by the Cyclopes, tempered in the heart of Mount Etna, cooled in the River Lethe. It’s deadly to monsters, to any creature from the Underworld, provided they don’t kill you first. But the blade will pass through mortals like an illusion. They simply are not important enough for the blade to kill. And I should warn you: as a demigod, you can be killed by either celestial or normal weapons. You are twice as vulnerable.”",,"- Đây là kiếm thần. Sản phẩm từ chính tay người Cyclopes, được tôi trong lòng núi Etna rồi nhúng xuống sông Lethe. Với nó, cháu có thể giết được quái vật hay bất kỳ cơ thể sống nào dưới địa ngục, miễn là chúng chưa kịp ra tay trước. Nhưng lưỡi kiếm chỉ lướt qua cơ thể người phàm như ảo ảnh. Lý do đơn giản là người phàm quá chất phác nên thanh kiếm không giết. Ta nhắc cháu nhớ một điều: Vì là á thần nên cả vũ khí nhà trời lẫn phàm trần đều lấy mạng cháu được. Cho nên cháu phải cẩn thận gấp đôi.",,"""Kılıç ilahi bronzdan yapılma. Kikloplar dövdü bu kılıcı, Etna Dağı'nın tam göbeğinde su verildi, Lethe Irmağı'nda soğutuldu. Canavarlara, Yeraltı Dünyası'nın tüm yaratıklarına karşı ölümcül; tabii, onlar seni daha önce öldürmezlerse. Ama ölümlülere değdi mi bir hayalet gibi geçer gider içlerinden. Kılıcın gücüne kıyasla ölümlülerin önemi yok. Seni uyarayım: bir yarı-tanrı olduğun için hem ilahi hem de normal silahlar sana işliyor. İki kat savunmasızsın.",,"—La espada está hecha de bronce celestial. Forjado por los cíclopes, templado en el corazón del monte Etna y enfriado en las aguas del río Lete. Es letal para los monstruos y para cualquier criatura del inframundo, siempre y cuando no te maten primero, claro. Sin embargo, a los mortales los atraviesa como una ilusión; sencillamente, no son lo bastante importantes para que la espada los mate. ¡Ah!, y he de advertirte otra cosa: como semidiós, puedes perecer tanto bajo armas celestiales como normales. Eres doblemente vulnerable.",,"- This is the divine sword. A product made by the hands of the Cyclopes, forged in the heart of Mount Etna and then quenched in the River Lethe. With it, you can kill monsters or any living being in the underworld, as long as they haven't struck first. But the blade will just pass through mortal bodies like an illusion. The simple reason is that mortals are too innocent for the sword to kill. I remind you of one thing: Because you are a demigod, both celestial and mortal weapons can take your life. So you must be doubly careful.","""The sword is made of divine bronze. The Cyclopes forged this sword, it was tempered in the heart of Mount Etna, cooled in the River Lethe. Deadly to monsters, to all creatures of the Underworld; of course, if they don't kill you first. But when it touches mortals, it passes through them like a ghost. Compared to the power of the sword, mortals are insignificant. Let me warn you: since you are a demigod, both divine and normal weapons affect you. You are twice as vulnerable.""","—The sword is made of celestial bronze. Forged by the Cyclopes, tempered in the heart of Mount Etna, and cooled in the waters of the River Lethe. It is lethal to monsters and any creature of the underworld, as long as they don't kill you first, of course. However, it passes through mortals like an illusion; they simply aren't important enough for the sword to kill them. Ah!, and I must warn you of one more thing: as a demigod, you can perish by both celestial and normal weapons. You are doubly vulnerable.",104
1677,,[],She thought about it. “Hard to say. But we can’t count on mortals for help. Maybe an emergency exit in the roof … ?”,,Annabeth trầm ngâm: - Khó nói lắm. Nhưng ta không nên trông cậy người phàm giúp đỡ. Biết đâu có lối thoát hiểm trên trần xe.,,"Bunu biraz düşündü Annabeth. ""Söylemesi zor. Ama yardım için ölümlülere güvenemeyiz. Belki çatıda bir acil durum çıkışı vardır?",,Pensó en ello. —Es difícil saberlo. Pero no podemos contar con los mortales para que nos ayuden. ¿Y una salida de emergencia en el techo...?,,"Annabeth pondered: - It's hard to say. But we shouldn't rely on mortals for help. Who knows, there might be an escape hatch on the roof of the vehicle.","Annabeth thought about this for a moment. ""It's hard to say. But we can't rely on mortals for help. Maybe there's an emergency exit on the roof?""",He thought about it. —It is difficult to know. But we cannot count on the mortals to help us. What about an emergency exit on the roof...?,31
1707,,[],"We careened out of the Lincoln Tunnel and back into the rainstorm, people and monsters tossed around the bus, cars plowed aside like bowling pins.",,"Xe lao nhanh khỏi đường hầm, trở lại màn mưa tầm tã. Người và yêu quái bị quăng quật trong xe.",,"Yan yatmış bir halde Lincoln Tüneli'nden çıktık ve tekrar yağmurlu fırtınaya daldık. Otobüste insanlar, canavarlar bir o yana, bir bu yana devriliyordu, çarptığımız arabalar bowling kukaları gibi sağa sola dağılıyordu.",,"Salimos del túnel Lincoln a toda velocidad y volvimos a la tormenta, hombres y monstruos dando tumbos dentro del autobús, mientras los coches eran apartados o derribados como si fueran bolos.",,"The car sped out of the tunnel, back into the torrential rain. Humans and monsters were tossed around inside the car.","We emerged from the Lincoln Tunnel lying down and plunged back into the rainy storm. On the bus, people and monsters were toppling this way and that, and the cars we hit were scattering like bowling pins.","We exited the Lincoln Tunnel at full speed and returned to the storm, men and monsters tumbling inside the bus, while cars were pushed aside or knocked over like bowling pins.",31
1708,,[],"Somehow the driver found an exit. We shot off the highway, through half a dozen traffic lights, and ended up barreling down one of those New Jersey rural roads where you can’t believe there’s so much nothing right across the river from New York. There were woods to our left, the Hudson River to our right, and the driver seemed to be veering toward the river.",,"Xe hơi chạy dạt sang hai bên lề đường. Không hiểu bằng cách nào, bác tài tìm được đường thoát cho xe. Xe buýt lao vút trên xa lộ, vượt qua năm sáu ngã tư, cuối cùng lăn bánh trên đường đất vùng nông thôn New Jersey. Không ai tin ngay cạnh New York có loại đường vừa bé vừa lổn nhổn như vậy. Bên trái đường là rừng, bên phải là sông Hudson. Lúc này, hình như bác tài đang mất tay lái khiến xe gần lao xuống sông.",,"Nasıl olduysa sürücü otobandan çıkışı buldu. Otobandan fırladık, yarım düzine trafik ışığı geçtik ve New Jersey'in kırsal bölgelerinden aşağı fıçı gibi yuvarlanmaya başladık. Ortalık o kadar ıssızdı ki, sanki New York'ta ırmağı geçtikten sonra hayat bitiyordu. Solumuzda korular, sağımızdaHudson Irmağı vardı ve sürücü ırmağı tercih etmiş gibiydi.",,"De algún modo, el conductor encontró una salida. Dejamos la autopista a todo trapo, cruzamos media docena de semáforos y acabamos, aún a velocidad de vértigo, en una de esas carreteras rurales de Nueva Jersey en las que es imposible creer que haya tanta nada justo al otro lado de Nueva York. Había un bosque a la izquierda y el río Hudson a la derecha, hacia donde el conductor parecía dirigirse.",,"The car swerved to the sides of the road. Somehow, the driver found a way to get the bus out. The bus sped along the highway, passed through five or six intersections, and finally rolled onto a dirt road in rural New Jersey. No one could believe that right next to New York there could be such small and bumpy roads. On the left side of the road is a forest, and on the right is the Hudson River. At this moment, it seems the driver is losing control of the steering wheel, causing the car to nearly plunge into the river.","Somehow, the driver found the exit off the highway. We shot off the highway, passed half a dozen traffic lights, and started rolling down like a barrel through the rural areas of New Jersey. The area was so desolate that it felt as if life ended after crossing the river in New York. There were groves to our left, the Hudson River to our right, and it seemed the driver preferred the river.","Somehow, the driver found an exit. We left the highway at full speed, crossed half a dozen traffic lights, and ended up, still at breakneck speed, on one of those rural roads in New Jersey where it's impossible to believe there's so much nothingness just on the other side of New York. There was a forest to the left and the Hudson River to the right, towards which the driver seemed to be heading.",78
